NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;0;2,65;0;1,77;51,33;0,88;11,5;9,73;14,16;7,96;0;0;0;0;0;0;0;0;0
0;0;3,77;2,83;0,94;37,74;0;21,7;7,55;19,81;3,77;0;0,94;0;0;0;0;0;0;0
0;0;1,44;3,6;1,44;47,48;0;10,79;5,04;17,99;8,63;0;1,44;0;0;0;0;0;0;0
0;0;3,08;6,15;0,77;63,08;0;8,46;3,85;10;1,54;0;2,31;0;0;0;0;0;0;0
0;0;1,32;1,97;1,97;63,16;0;13,16;1,97;12,5;1,97;0;0;0;0;0;0;0;0;0
0;0;1,22;1,83;0;74,39;0;6,71;1,83;12,8;0,61;0;0;0;0;0;0;0;0;0
0;0;1,81;2,41;0;77,11;0;7,83;3,01;7,83;0;0;0;0;0;0;0;0;0;0
0;0;0,9;0,9;0;84,68;0;9,91;0;3,6;0;0;0;0;0;0;0;0;0;0
0;0;1,44;1,44;0;76,98;0;11,51;0;7,91;0;0;0;0;0;0;0;0;0;0
0;0;2,78;2,08;0;88,19;0;2,78;0;4,17;0;0;0;0;0;0;0;0;0;0
0;0;3,53;2,94;0;77,06;0;5,29;0;9,41;0,59;0;1,18;0;0;0;0;0;0;0
0;0;10,83;3,82;0;74,52;0;3,18;0;5,73;0;0;1,91;0;0;0;0;0;0;0
0;0;17,04;6,67;0;74,81;0;0,74;0;0,74;0;0;0;0;0;0;0;0;0;0
0;0;33,13;19,02;0;41,1;0;1,23;0;0,61;0;0;3,68;0;0;0;0;0;0;1,23
0;0;26,79;51,79;0;16,96;0;0,89;0;0;0;0;3,57;0;0;0;0;0;0;0
0;0;30;55,45;0;2,73;0;0;0;0;0;0;4,55;0;6,36;0;0;0;0;0
0;0;61,24;31,01;0;0;0;0;0;0,78;0;0;6,2;0;0;0;0;0;0;0,78
0;0;34,82;52,68;0;0;0;0;0;0;0;0;8,93;0;1,79;0;0;0,89;0;0,89
0;0;42,72;37,86;0;2,91;0;0;0;0;0;0;8,74;0;3,88;0;0;0,97;0;2,91
0;0;53,98;25,66;0;3,54;0;0,88;0;0;0;0;8,85;0;2,65;0;0;0;0;3,54
0;0;61,24;27,13;0;0;0;0;0;0;0;0;3,1;0;4,65;0;0;2,33;0;1,55
0;0;41,13;26,95;0;1,42;0;0;0;0;0;0;21,99;0;4,26;0;0;4,26;0;0
0;0;32,95;23,86;0;0;0;0;0;0;0;0;31,82;0;7,95;0;0;2,27;0;1,14
0;0;17,98;7,87;0;0;0;0;0;0;0;0;52,81;0;15,73;0;0;0;0;5,62
0;0;40;13,33;0;0;0;0;0;0;0;0;35,56;0;10;0;0;0;0;1,11
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;10,53;31,58;5,26;3,51;0;0;0;0;0;0;0;47,37;1,75;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;4,46;33,93;16,96;0,89;0;0;0,89;0;0,89;0;0;37,5;0,89;1,79;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;5,59;32,17;15,38;2,8;0;0;0;0;0;0;0;35,66;1,4;0;1,4;2,1;0;0;0,7
0;5,36;62,5;3,57;0;0;0;0;0;0;0;0;26,79;0;1,79;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;21,54;7,69;3,08;0;0;1,54;0;0;0;0;58,46;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;4,03;21,77;12,1;3,23;0;0,81;0;0;0,81;0;0;46,77;2,42;2,42;0;0;0;0;0
0;0;25,81;12,9;4,84;0;0;0;0;0;0;0;56,45;0;0;0;0;0;0;0
0;6,09;43,48;10,43;1,74;0;0;0;0;0;0;0;32,17;0,87;1,74;0;0;0;0;3,48
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;9,43;35,85;13,21;0;0;0;1,89;0;0;0;0;37,74;1,89;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3,64;38,18;18,18;3,64;0;0;0;0;0;0;0;30,91;0;0;0;1,82;0;0;1,82
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;8,93;60,71;3,57;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0
0;3,85;34,62;5,77;3,85;0;0;1,92;0;0;0;0;38,46;3,85;0;0;0;0;0;5,77
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;33,33;20,37;0;0;0;0;0;0;0;0;42,59;0;0;0;0;1,85;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1,75;36,84;12,28;3,51;0;0;0;0;1,75;0;0;31,58;3,51;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3,92;25,49;17,65;1,96;0;0;0;0;0;0;0;47,06;3,92;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3,57;39,29;3,57;0;0;0;1,79;0;0;0;0;48,21;0;0;0;0;1,79;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;7,84;39,22;15,69;1,96;0;0;0;0;0;0;0;33,33;0;1,96;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;5,08;37,29;18,64;0,85;0;0;1,69;0;0;0;0;30,51;0;1,69;0;0;0;0;2,54
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1,67;18,33;20;5;0;0;0;0;0;0;0;48,33;0;0;0;1,67;0;0;1,67
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3,7;38,89;9,26;1,85;0;0;0;0;0;0;0;40,74;1,85;0;0;0;0;0;1,85
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1,64;27,87;6,56;4,92;0;0;1,64;0;0;0;0;50,82;1,64;0;0;0;0;0;3,28
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;30,88;5,88;1,47;0;0;0;0;0;0;0;41,18;4,41;13,24;1,47;0;0;0;0
0;0,4;65,6;5,2;0;0,4;0;0,4;0,4;0;0;0;20,4;1,2;2,8;0,4;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;41,38;8,62;0;0;0;0;0;0;0;0;37,93;0;3,45;3,45;0;0;0;0
0;0;38,71;3,23;0;0;0;0;0;0;0;0;41,94;0;3,23;1,61;0;0;0;3,23
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1,33;36;13,33;0;0;0;0;0;0;0;0;40;0;0;0;2,67;0;0;1,33
0;0;33,9;20,34;0;0;0;1,69;0;0;0;0;28,81;1,69;3,39;0;1,69;0;0;1,69
0;0;55,88;13,87;0;0;0;0,84;0;0;0;0;18,91;0,42;2,1;0,42;0,42;0;0;2,52
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;23,21;12,5;0;0;0;0;0;0;0;0;50;0;3,57;1,79;0;0;0;3,57
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;2,54;22,03;5,93;3,39;0;0;0,85;0;0,85;0;0;52,54;1,69;2,54;1,69;0;0;0;3,39
