Abies;Acer campestre-type;Alnus;Apiaceae;Armeria-type;Artemisia;Asteraceae;Betula;Brassicaceae;Buxus;Campanulaceae;Carpinus;Caryophyllaceae (periporate excl. Paronychioideae);Centaurea;Chenopodiaceae/Amaranthaceae;Callina vulgaris;Corylus;Cyperaceae;Euhedra distachya-type;Ericaceae;Euphorbiaceae;Fagus;Filipendula;Fraxinus;Hedera;Helianthemum;Hippophae rhamnoides;Ilex;Juniperus;Picea;Pinus;Plantaginaceae;Poaceae;Polygonum;Populus;Quercus;Ranunculus acris-type;Rosaceae;Rubiaceae;Rumex;Salix;Saxifragaceae;Taxus;Thalictrum;Tilia;Trifolium-type;Ulmus;Varia
0,004;0;0,004;0,004;0;0,022;0;0,043;0,009;0;0;0;0;0;0;0;0;0,183;0;0;0;0;0,004;0;0;0;0;0;0;0,405;0,31;0,009;0,134;0;0;0;0,068;0;0;0;0,009;0;0;0,017;0;0;0;0
0;0;0,004;0,008;0;0,008;0;0,102;0;0;0;0,004;0;0;0;0;0,004;0,161;0;0;0;0;0,004;0,004;0;0,008;0;0;0,004;0,376;0,38;0,004;0,043;0;0;0;0,052;0;0;0;0;0;0;0,027;0;0;0;0,003
0;0;0,004;0,004;0;0,022;0;0,101;0,004;0;0;0;0,004;0;0;0;0,004;0,233;0;0;0;0;0;0;0;0,004;0;0;0,009;0,358;0,382;0;0,057;0;0;0;0,058;0;0,004;0;0,009;0;0;0,022;0;0;0;0,003
0;0;0,003;0;0;0,01;0;0,052;0;0;0;0;0,003;0;0;0;0,007;0,113;0;0,017;0;0;0,003;0;0;0,007;0;0;0,003;0,377;0,446;0;0,031;0;0;0;0,046;0,007;0;0;0,003;0;0;0,024;0;0;0;0,006
0,006;0;0,008;0;0;0,032;0;0,095;0;0;0;0,008;0,004;0;0;0;0,004;0,205;0;0;0;0;0;0;0;0;0;0;0,004;0,355;0,413;0,004;0,036;0;0;0;0,063;0,004;0;0;0,004;0;0;0,016;0;0;0;0,003
0;0;0,013;0,004;0;0,017;0;0,088;0,004;0;0;0,013;0;0;0;0;0,038;0,255;0;0;0;0;0;0;0;0;0;0;0,008;0,388;0,333;0,008;0,054;0;0;0;0,028;0;0;0;0,013;0;0;0,013;0;0;0;0,009
0;0;0,011;0,008;0;0,015;0;0,068;0,011;0;0;0,008;0;0;0,004;0;0,008;0,17;0;0;0;0;0;0;0;0;0;0;0,004;0,392;0,403;0;0,03;0;0;0;0,054;0;0;0;0;0;0;0,03;0;0;0,004;0,009
0,006;0,004;0;0;0;0,016;0;0,083;0,004;0;0;0;0;0;0;0;0,008;0,159;0;0,004;0;0;0;0;0;0;0;0;0,004;0,413;0,415;0;0,012;0;0;0;0,038;0;0,004;0;0;0;0;0,024;0;0;0;0,003
0;0;0,014;0;0;0,011;0;0,116;0;0;0;0;0;0;0;0;0,007;0,056;0;0;0;0;0;0;0;0;0;0;0,004;0,405;0,392;0;0,025;0,004;0;0;0,056;0;0;0;0,011;0;0;0,014;0;0;0;0,003
0,017;0;0;0;0;0,004;0;0,18;0;0;0;0,004;0;0;0,004;0;0,004;0,037;0;0;0;0;0;0;0;0;0;0;0;0,423;0,314;0;0,008;0;0;0,008;0,121;0;0;0;0;0;0;0,015;0;0;0,004;0,01
0;0;0,011;0,004;0;0,007;0;0,083;0;0;0;0;0,004;0;0,004;0;0,007;0,083;0;0;0;0;0,004;0;0;0;0;0;0;0,421;0,395;0;0,043;0;0;0;0,021;0;0;0,004;0,011;0;0;0;0;0;0;0
0;0;0;0;0;0,004;0;0,068;0;0;0;0,004;0;0;0;0;0,004;0,086;0;0;0;0;0;0;0;0;0;0;0;0,409;0,448;0;0,038;0;0;0,004;0,047;0;0,004;0,004;0;0;0;0,011;0;0;0;0,01
0;0;0;0,004;0;0,012;0;0,075;0,016;0;0;0;0,008;0;0,004;0;0,008;0,133;0;0;0;0;0;0;0;0;0;0;0,004;0,413;0,371;0;0,043;0,004;0;0,004;0,041;0;0,004;0,004;0,008;0;0;0,02;0;0;0;0,007
0,004;0;0,011;0,008;0;0,008;0;0,053;0;0;0;0;0,004;0;0,004;0;0,004;0,102;0;0;0;0;0;0;0;0;0;0;0;0,579;0,281;0;0,011;0;0;0,004;0,029;0,004;0;0;0;0;0;0,023;0;0;0,004;0,007
0;0;0,007;0,004;0;0,018;0;0,077;0;0;0;0,004;0,004;0;0;0;0,004;0,129;0;0,007;0;0;0;0;0;0;0;0;0,004;0,465;0,321;0;0,041;0;0;0;0,018;0,004;0;0;0;0;0;0,041;0;0;0;0
0,003;0;0,003;0;0,003;0;0;0,069;0;0;0;0,003;0;0;0;0;0;0,056;0;0;0;0;0;0;0;0;0;0;0,003;0,479;0,395;0;0,016;0;0;0;0,01;0;0;0;0;0;0;0,007;0;0;0,003;0,003
0;0;0,008;0;0;0,012;0;0,061;0,008;0;0;0;0,004;0;0;0;0,004;0,112;0;0,008;0;0;0;0;0;0;0;0;0,004;0,443;0,361;0;0,035;0;0;0,004;0,044;0;0,004;0;0,008;0;0;0,031;0;0;0;0,007
0,006;0;0;0,004;0;0,008;0;0,027;0,004;0;0;0,004;0,004;0;0;0;0,004;0,102;0;0;0;0;0;0;0;0;0;0;0,004;0,548;0,337;0;0,027;0;0;0;0,022;0;0;0;0,008;0;0;0;0;0;0,004;0,003
0;0;0,004;0;0;0,013;0;0,057;0,009;0;0;0,009;0,004;0;0;0;0;0,211;0;0;0;0;0;0;0;0;0;0;0;0,438;0,365;0;0,066;0,004;0;0;0,062;0;0,004;0;0,009;0;0;0,004;0;0;0,004;0
0;0;0,013;0;0;0,025;0;0,113;0,019;0;0;0,006;0,006;0;0;0;0,019;0,167;0;0,006;0;0;0;0,006;0;0;0;0;0,006;0,248;0,42;0;0,031;0;0;0,013;0,07;0,019;0;0;0,013;0;0;0,013;0;0;0;0,005
0,006;0;0,004;0;0;0,029;0;0,042;0,004;0;0;0,004;0;0;0;0;0,013;0,192;0;0;0;0;0;0;0;0;0;0;0,021;0,336;0,403;0;0,084;0,004;0;0,004;0,04;0;0,004;0;0;0;0;0,038;0;0;0;0
0;0;0;0,004;0;0,019;0;0,034;0,019;0;0;0;0;0;0,004;0;0,004;0,124;0;0;0;0;0,004;0;0;0;0;0;0,004;0,406;0,434;0,004;0,03;0;0;0;0,025;0;0,004;0;0,011;0;0;0,011;0;0;0;0,003
0,013;0;0,009;0;0;0,021;0;0,06;0;0;0;0;0;0;0;0;0,021;0,212;0;0,009;0;0;0,004;0;0;0;0,004;0;0,004;0,396;0,364;0;0,026;0;0;0,013;0,06;0;0;0;0;0,004;0;0,03;0;0;0;0,003
0;0;0,009;0;0;0,018;0;0,036;0,004;0;0;0;0;0;0;0;0,013;0,315;0;0;0;0;0;0,004;0;0,004;0;0;0,013;0,337;0,413;0;0,107;0;0;0;0,055;0;0;0;0;0;0;0,036;0;0;0;0,006
0;0;0,013;0,004;0;0,034;0;0,09;0;0;0;0;0;0;0,004;0;0,009;0,268;0;0,004;0;0;0;0;0;0;0;0;0;0,262;0,394;0;0,125;0;0;0;0,086;0;0;0;0;0;0;0,043;0;0;0;0,003
0;0;0;0;0;0,008;0;0,03;0;0;0;0,008;0;0;0;0;0,008;0,216;0;0;0;0;0;0;0;0;0;0;0;0,5;0,364;0,008;0,038;0;0;0;0,025;0;0,004;0;0;0;0;0,025;0;0;0,004;0,003
0;0;0;0;0;0,008;0;0,039;0;0;0;0;0;0;0,004;0;0,004;0,136;0;0;0;0;0;0;0;0,008;0;0;0,004;0,425;0,461;0;0,02;0;0;0,004;0,034;0;0;0;0;0;0;0,012;0;0;0;0,003
0;0;0,005;0,005;0;0,014;0;0,05;0;0;0,005;0;0,005;0;0;0;0;0,242;0;0;0;0;0;0;0;0;0,005;0;0,005;0,311;0,516;0;0,027;0,005;0;0,005;0,048;0,005;0;0;0,009;0;0;0,027;0;0;0;0
0;0;0,004;0,012;0;0,021;0;0,112;0,004;0;0;0,004;0;0;0,008;0;0;0,207;0;0;0;0,004;0;0;0;0;0;0;0,012;0,343;0,393;0;0,05;0;0,004;0;0,028;0;0,004;0;0;0;0;0,012;0;0;0;0,016
0;0;0,008;0,004;0;0,016;0;0,051;0,008;0;0;0,008;0;0;0,004;0;0,012;0,155;0;0,004;0;0;0;0;0;0;0;0;0;0,3;0,462;0;0,062;0,004;0;0,004;0,076;0,008;0;0;0;0;0;0,031;0;0;0;0,006
0;0;0,007;0;0;0,004;0;0,065;0;0;0;0,004;0;0;0;0;0;0,139;0;0;0;0;0,004;0;0;0;0;0;0,004;0,507;0,335;0;0,029;0;0;0,004;0,021;0;0,004;0;0;0;0;0,022;0,004;0;0;0,003
0;0;0,007;0,007;0;0,011;0;0,068;0,018;0;0;0,004;0,004;0;0;0;0;0,091;0;0;0;0;0,004;0;0;0;0;0;0;0,394;0,435;0;0,014;0,004;0;0,004;0,018;0;0,004;0;0;0;0;0,011;0;0;0,004;0,003
0;0;0;0;0;0,007;0;0,052;0,003;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0;0;0;0;0;0;0;0,565;0,317;0;0,042;0;0;0;0,014;0;0;0;0,007;0;0;0,003;0;0;0;0,003
0,004;0;0,007;0,007;0;0,011;0;0,048;0,004;0;0;0;0;0;0;0;0,007;0,165;0;0,004;0;0;0;0,007;0;0,004;0;0;0;0,398;0,405;0;0,063;0;0;0;0,018;0,004;0;0;0,004;0;0;0,011;0;0;0;0,009
0;0;0,004;0;0;0,017;0;0,14;0,004;0;0;0,004;0;0;0,004;0;0;0,184;0;0;0;0;0;0;0;0;0;0;0;0,393;0,323;0;0,047;0;0;0;0,045;0;0,004;0;0,008;0;0;0,03;0;0;0;0,01
0,005;0;0,007;0,003;0;0,007;0;0,062;0,007;0;0;0;0,003;0;0;0;0;0,204;0;0;0;0;0;0;0;0;0;0;0;0,483;0,315;0;0,076;0;0;0,003;0,04;0,003;0,003;0;0;0;0;0,017;0;0,003;0;0,003
0;0;0;0;0;0,007;0;0,033;0;0;0;0,004;0;0;0,004;0;0,007;0,134;0;0;0;0;0;0;0;0;0;0;0;0,488;0,427;0;0,011;0;0;0;0,011;0,004;0;0;0;0;0;0,011;0;0;0;0
0,008;0;0,006;0,003;0;0,018;0;0,046;0,003;0;0;0,012;0;0;0,003;0;0,009;0,125;0;0,003;0;0,003;0;0;0;0;0;0;0;0,412;0,41;0,003;0,027;0;0;0;0,024;0;0;0;0,003;0;0;0,009;0;0;0,003;0,01
0,009;0;0,004;0;0;0,035;0;0,074;0,013;0;0;0;0;0,004;0;0;0,009;0,292;0;0,004;0;0;0;0;0;0;0;0;0,004;0,206;0,377;0;0,148;0,004;0;0;0,025;0;0,004;0;0,013;0;0;0,087;0;0;0;0
0;0;0,009;0;0;0,013;0;0,091;0,013;0;0;0;0;0;0;0;0,009;0,217;0;0;0;0;0;0;0;0,004;0;0;0;0,33;0,406;0,004;0,065;0;0;0;0,046;0;0;0;0,004;0;0;0,048;0;0;0;0
0;0;0,02;0;0;0,012;0;0,051;0;0;0;0;0,008;0;0;0;0,004;0,145;0;0;0;0;0;0;0;0;0;0;0;0,384;0,463;0;0,024;0;0;0;0,045;0,008;0;0;0;0;0;0,02;0;0;0;0,01
0,005;0;0,013;0,003;0;0,017;0;0,054;0;0;0;0,003;0,003;0;0,003;0;0;0,131;0;0,003;0;0;0;0,003;0;0,007;0;0;0,007;0,514;0,29;0;0,034;0,003;0;0;0,023;0;0;0;0,003;0;0;0,003;0;0;0,007;0
0;0;0;0;0;0,009;0;0,051;0;0;0;0;0;0;0;0;0,004;0,206;0,004;0;0;0;0,004;0;0;0;0;0;0;0,44;0,411;0;0,051;0;0;0;0,045;0;0;0;0;0;0;0,026;0;0;0;0,003
0;0,004;0,007;0;0;0,004;0;0,064;0,004;0;0;0;0,004;0;0;0;0,011;0,073;0;0,029;0;0,004;0;0;0;0,004;0;0;0,043;0,425;0,346;0;0;0;0;0,029;0,004;0;0;0,004;0;0;0;0,007;0;0;0,004;0,003
0,005;0;0,003;0;0;0,007;0;0,041;0;0;0;0,003;0,003;0;0,003;0;0;0,129;0;0;0;0;0;0;0;0;0;0;0,003;0,49;0,398;0;0,031;0;0;0,003;0,024;0;0;0;0;0;0;0,007;0;0;0;0
0,017;0;0,003;0,003;0;0,003;0;0,068;0;0;0;0;0;0;0,003;0;0;0,093;0;0;0;0;0;0;0;0;0;0;0,014;0,575;0,281;0,003;0,007;0,003;0;0,007;0,003;0;0;0;0,003;0;0;0,007;0;0;0;0
0;0;0,007;0;0;0,021;0;0,062;0;0;0,003;0,003;0;0;0;0;0,007;0,083;0;0;0;0;0;0;0;0;0;0;0;0,626;0,256;0;0,01;0;0;0;0,02;0;0;0;0;0;0;0,003;0;0;0;0
0;0;0,007;0;0;0,003;0;0,035;0;0;0;0,007;0;0;0;0;0,017;0,068;0;0;0;0;0;0;0;0;0;0;0;0,719;0,187;0;0,003;0;0;0,014;0;0;0;0;0;0;0;0;0;0;0,003;0,006
0;0;0;0,007;0;0,007;0;0,093;0;0;0;0,007;0;0;0;0;0,003;0,041;0;0;0;0;0;0;0;0;0;0;0;0,41;0,447;0,003;0,013;0;0;0;0,007;0;0;0;0,003;0;0;0,003;0;0;0;0,006
0,004;0;0,011;0,004;0;0;0;0,037;0,007;0;0;0;0;0;0,007;0;0,022;0,112;0;0;0;0;0;0;0;0;0;0;0;0,555;0,307;0,004;0,019;0;0;0,007;0,018;0;0;0;0,004;0;0;0;0;0;0;0,006
0;0;0;0;0;0,003;0;0,111;0;0;0;0;0;0;0;0;0,01;0,068;0;0;0;0;0;0;0;0;0;0;0;0,452;0,389;0;0,021;0;0;0;0,037;0;0;0;0;0;0;0,007;0;0;0;0
0;0;0,006;0;0;0;0;0,085;0;0;0;0,003;0;0;0;0;0,053;0,017;0;0;0;0;0;0;0;0;0;0;0;0,196;0,619;0;0,006;0;0;0,023;0;0;0;0;0;0;0;0;0;0;0,006;0,003
0;0;0,007;0;0;0,01;0;0,18;0;0;0;0;0;0;0;0;0,007;0,017;0;0;0;0;0;0;0;0;0;0;0;0,088;0,698;0;0,007;0;0;0;0,052;0;0;0;0;0;0;0;0;0;0;0
0;0;0,018;0,004;0;0,058;0;0,373;0,004;0;0;0;0;0;0;0;0,013;0,101;0,004;0;0;0;0,004;0;0;0,004;0,004;0;0,018;0,029;0,391;0;0,027;0;0;0;0,239;0;0;0;0,009;0;0;0,009;0;0;0;0,016
0;0;0,004;0,004;0;0,085;0;0,288;0;0;0;0,009;0;0;0,004;0;0;0,082;0;0;0;0;0;0;0;0,009;0;0;0,004;0,22;0,263;0,009;0,054;0;0;0;0,299;0;0,009;0;0,013;0;0;0,013;0;0;0;0,003
0,007;0;0,005;0,015;0;0,088;0;0,185;0;0;0;0,005;0;0;0,01;0;0,005;0,093;0;0;0;0;0;0;0;0,02;0;0;0;0,212;0,371;0;0,024;0;0;0;0,303;0;0;0;0,01;0;0;0,01;0;0;0;0,003
0;0;0,015;0;0;0,162;0;0,197;0;0;0;0;0;0;0,01;0;0;0,12;0;0;0;0;0;0;0;0,015;0;0;0;0,175;0,294;0,005;0,015;0;0;0;0,283;0;0,015;0;0,02;0;0;0,046;0;0;0;0,007
0,01;0;0,016;0,01;0;0,11;0;0,172;0,005;0;0;0,005;0;0;0,005;0;0,005;0,082;0;0;0;0;0;0;0;0,021;0;0;0;0,159;0,287;0,005;0,084;0,01;0;0;0,365;0;0,005;0;0,005;0;0;0,068;0;0;0,005;0,009
0;0;0,005;0,005;0;0,148;0;0,176;0;0;0;0,005;0;0;0,005;0;0;0,122;0;0;0;0;0,005;0;0;0,019;0;0;0,009;0,171;0,347;0,005;0,023;0;0;0;0,2;0;0,005;0;0,014;0;0;0,028;0;0;0;0
0,013;0;0,004;0;0;0,047;0;0,051;0;0;0;0,004;0;0;0,007;0;0,004;0,065;0,004;0;0;0;0;0;0;0,011;0;0;0;0,374;0,387;0,004;0,051;0,004;0;0;0,055;0;0,004;0;0,015;0;0;0,007;0;0;0;0,01
0;0;0,011;0,004;0;0,07;0;0,103;0;0;0;0;0;0;0,004;0;0,011;0,078;0;0;0;0;0;0;0;0,004;0,004;0;0,004;0,275;0,435;0;0,048;0,004;0;0;0,018;0;0;0;0;0;0;0,011;0;0;0;0,003
0;0;0,014;0;0;0,059;0;0,098;0,003;0;0;0,007;0;0;0,007;0,003;0,007;0,059;0;0,003;0;0;0;0;0;0,007;0;0;0,003;0,274;0,406;0;0,056;0;0;0,003;0,003;0;0,007;0,007;0,003;0;0;0,01;0,003;0;0;0,013
0,01;0;0,014;0;0;0,066;0;0,073;0;0;0;0,003;0;0;0,007;0;0,007;0,056;0;0;0;0;0,003;0;0;0,017;0;0;0,003;0,364;0,341;0,003;0,059;0;0;0;0,003;0;0;0,003;0;0;0;0,01;0;0;0;0,003
0;0;0,004;0;0;0,129;0;0,125;0;0;0;0,004;0,008;0;0,019;0;0;0,105;0;0;0;0;0;0;0;0,004;0,004;0;0,004;0,226;0,371;0,004;0,042;0;0;0;0,03;0;0;0;0,011;0;0;0,019;0;0;0;0,007
0,028;0;0,004;0,004;0,004;0,108;0;0,067;0,004;0;0;0;0;0;0,011;0;0,011;0,11;0;0,004;0;0;0;0;0;0;0;0;0,004;0,2;0,396;0,011;0,09;0;0;0,011;0,004;0,004;0,004;0;0;0;0;0,022;0;0;0;0,01
0;0;0,004;0,011;0;0,177;0;0,147;0,004;0;0;0;0,008;0;0,015;0;0,004;0,105;0;0;0;0;0,004;0;0;0,004;0;0;0,008;0,202;0,29;0,008;0,064;0;0;0,004;0,011;0;0,004;0;0,008;0;0;0,023;0;0;0;0,007
0;0;0,011;0;0;0,109;0;0,091;0;0;0;0,007;0,004;0;0,007;0;0;0,115;0;0;0;0;0;0;0;0;0,004;0;0,007;0,194;0,379;0,007;0,116;0;0;0;0,014;0;0;0;0,025;0;0;0,022;0;0;0,004;0,006
0,017;0;0,009;0;0,003;0,093;0;0,102;0;0;0;0;0,003;0;0,006;0;0,003;0,055;0;0;0;0;0;0;0;0;0;0;0;0,289;0,379;0,003;0,056;0;0;0,003;0,003;0;0,009;0,003;0,003;0;0;0,006;0;0;0;0,02
0;0;0,006;0,01;0;0,083;0;0,079;0,003;0;0;0;0;0;0,006;0;0;0,022;0;0;0;0;0,003;0;0;0;0;0;0;0,386;0,338;0;0,048;0;0;0;0,003;0;0,003;0,003;0;0;0;0,013;0;0;0;0,003
0,005;0;0,006;0;0;0,039;0;0,026;0;0;0;0,003;0;0;0;0;0,003;0,003;0;0;0;0;0,003;0;0;0;0;0;0;0,415;0,457;0;0,023;0;0;0,01;0,003;0;0;0,003;0,003;0;0;0,003;0;0;0;0
0;0;0,009;0,003;0;0,012;0;0,102;0;0;0;0,006;0;0;0;0;0,025;0,015;0;0;0;0,009;0,006;0,003;0;0;0,003;0;0;0,388;0,391;0;0,012;0;0;0,016;0,003;0;0;0;0,006;0;0;0,006;0;0;0;0
0,009;0;0,021;0,006;0;0,009;0;0,128;0,003;0;0,003;0,003;0;0;0;0;0,006;0,015;0;0;0;0,015;0,003;0;0;0,003;0,009;0;0,012;0,27;0,436;0;0,036;0;0;0,006;0;0,006;0;0,006;0;0;0;0,003;0;0;0;0,006
0;0;0,009;0,006;0;0,015;0;0,058;0;0;0;0,003;0;0;0;0;0,003;0,012;0;0;0;0,006;0,003;0;0;0;0;0;0,003;0,489;0,365;0;0,033;0;0;0;0,006;0;0;0;0;0;0;0,003;0;0;0;0
0;0;0;0;0;0,006;0;0,071;0;0;0;0;0;0;0;0;0;0,031;0;0;0;0;0;0;0;0;0;0;0;0,218;0,669;0,003;0,029;0,003;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003
0,013;0;0;0,007;0;0,003;0;0,04;0;0;0;0;0;0;0;0;0,003;0,05;0;0;0;0;0;0;0;0;0;0;0;0,232;0,662;0;0,03;0,003;0;0,003;0,007;0;0;0;0;0;0;0;0;0;0;0,006
0,005;0;0,003;0;0;0,003;0;0,059;0;0;0;0;0;0;0;0;0,003;0,026;0;0;0;0;0;0;0;0;0;0;0;0,224;0,656;0;0,03;0;0;0,003;0;0,003;0;0;0,007;0;0;0;0;0;0;0
0,004;0;0,003;0;0;0,005;0;0,065;0;0;0;0,003;0;0;0;0;0;0,008;0;0;0;0;0;0;0;0,003;0;0;0,003;0,305;0,583;0;0,022;0;0;0;0;0;0;0;0;0;0;0,003;0;0;0;0,003
0;0;0,018;0,003;0;0,003;0;0,061;0;0;0;0;0;0;0;0;0,003;0,006;0;0,003;0;0;0;0;0;0;0;0;0;0,41;0,456;0;0,03;0;0;0,006;0;0;0;0;0;0;0;0;0;0;0;0,003
0,014;0;0,008;0;0;0;0;0,031;0;0;0;0,003;0;0;0;0;0;0,006;0;0;0;0,003;0;0;0;0;0;0;0;0,494;0,421;0,003;0,011;0;0;0;0;0;0;0;0,003;0;0;0;0;0;0;0
0,007;0;0,011;0;0;0;0;0,056;0;0;0;0;0;0;0;0;0,003;0,011;0;0;0;0,003;0;0,003;0;0;0;0;0;0,487;0,388;0;0,023;0;0;0,006;0;0,003;0,003;0;0;0;0;0,003;0;0;0;0,003
0,013;0;0,01;0;0;0;0;0,055;0;0;0;0,003;0;0;0;0;0,003;0,01;0;0;0;0,003;0,003;0;0;0;0;0;0;0,591;0,296;0,003;0,01;0;0;0;0;0,005;0;0;0;0;0;0;0;0;0;0
0,042;0;0,019;0,003;0;0,003;0;0,068;0;0;0;0,003;0;0;0;0;0;0,003;0;0,003;0;0,003;0;0;0;0;0;0;0;0,569;0,261;0;0,012;0;0;0,009;0;0;0;0;0;0;0;0,003;0;0;0;0
0,046;0;0,033;0,007;0;0;0;0,079;0;0;0;0;0;0;0;0;0,007;0,003;0;0;0;0,003;0,003;0;0;0;0,003;0;0;0,517;0,252;0;0,013;0;0;0,03;0,003;0,003;0;0;0;0;0;0,003;0;0;0;0
0,059;0;0,015;0,003;0;0;0;0,059;0;0;0;0,003;0;0;0;0;0,006;0,003;0;0;0;0;0;0;0;0;0;0;0;0,641;0,199;0;0,003;0;0;0,003;0;0;0;0;0;0;0;0;0;0;0,003;0
0,051;0;0,032;0;0;0,003;0;0,068;0,003;0;0;0,008;0;0;0;0;0;0;0;0;0;0,003;0;0;0;0;0;0;0;0,661;0,142;0;0,011;0;0;0,014;0;0;0;0;0;0;0;0;0;0;0;0
0,027;0;0,023;0;0;0,003;0;0,058;0;0;0;0,009;0;0;0,003;0;0,003;0;0;0;0;0;0;0;0;0;0,003;0;0;0,461;0,382;0;0,003;0;0;0,023;0;0,003;0;0;0;0;0;0;0;0;0;0
0,02;0;0,013;0;0;0,01;0;0,197;0;0;0;0,01;0;0;0;0;0,01;0,01;0;0;0;0;0;0;0;0;0;0;0;0,204;0,494;0;0,026;0;0;0,013;0;0,003;0;0;0;0;0;0;0;0;0;0,003
0;0;0,016;0,003;0;0,013;0;0,072;0;0;0,003;0;0;0,003;0;0;0;0,024;0;0;0;0;0;0,003;0;0,003;0;0;0;0,326;0,486;0;0,034;0,003;0;0,009;0;0;0,009;0;0;0;0;0,006;0;0;0;0
0,012;0;0,015;0,009;0;0,018;0;0,073;0;0;0;0,003;0;0;0,012;0;0,003;0,043;0;0;0;0;0;0;0;0;0;0;0;0,242;0,543;0;0,048;0;0;0;0,003;0;0,003;0;0,006;0;0;0,006;0;0;0,003;0,003
0;0;0,02;0,003;0;0,026;0;0,087;0;0;0,003;0;0;0;0;0;0;0,015;0;0,003;0;0,008;0,003;0;0;0;0;0;0,003;0,357;0,436;0,003;0,018;0;0;0,013;0;0;0;0;0;0;0;0,013;0;0;0;0
0,008;0;0,009;0,003;0;0,012;0;0,052;0;0;0;0;0;0;0;0;0,003;0,009;0;0;0;0;0,003;0;0;0;0,003;0;0;0,443;0,416;0;0,021;0;0;0,006;0;0;0,003;0;0;0;0;0,009;0;0;0;0
0,003;0;0,003;0,003;0;0,006;0;0,113;0;0;0;0,006;0;0;0;0;0,003;0,017;0;0;0;0;0;0,003;0;0,003;0,003;0;0;0,423;0,364;0,003;0,046;0;0;0,012;0;0;0;0,003;0;0;0;0,003;0;0;0;0
0,005;0;0,009;0;0;0;0;0,084;0;0;0;0;0;0;0;0;0,006;0,003;0;0,003;0;0;0;0;0;0;0;0;0;0,403;0,469;0;0,018;0;0;0,003;0;0;0;0;0;0;0;0;0;0;0;0
0,003;0;0,006;0,003;0;0,009;0;0,072;0;0;0;0;0;0;0;0;0;0,006;0;0;0;0;0;0;0;0;0;0;0;0,397;0,452;0;0,019;0;0;0,019;0;0;0,006;0;0;0;0;0;0;0;0,003;0
0,014;0;0,01;0,002;0;0;0;0,13;0;0;0;0,002;0;0;0,002;0;0,002;0,014;0;0;0;0,005;0;0;0;0;0;0;0;0,34;0,46;0;0,017;0;0;0,002;0,005;0,005;0;0;0,002;0;0;0,002;0;0;0;0,002
0;0;0,013;0;0;0;0;0,064;0;0;0;0;0;0;0;0;0,006;0,01;0;0;0;0;0;0;0;0;0;0;0;0,19;0,688;0;0,023;0;0;0,006;0;0;0;0;0,006;0;0;0;0;0;0,003;0,006
0,012;0;0,003;0;0;0;0;0,049;0;0;0;0,003;0;0;0;0;0;0;0;0;0;0,003;0;0,003;0;0;0;0;0;0,28;0,627;0;0,009;0;0;0,006;0;0;0;0;0,003;0;0;0,003;0;0;0;0
0,045;0;0,014;0;0;0;0;0,065;0;0;0;0,003;0;0;0;0;0,006;0,006;0;0,003;0;0;0;0;0;0;0;0;0;0,157;0,674;0;0,02;0;0;0,008;0,003;0;0;0;0,003;0;0;0;0;0;0;0
0,101;0;0,033;0,003;0;0;0;0,012;0;0;0;0,015;0;0;0;0;0,003;0,003;0;0;0;0;0;0;0;0;0;0;0,003;0,326;0,474;0;0,021;0;0;0,003;0;0;0;0;0,003;0;0;0;0;0;0,003;0
0,173;0;0,093;0;0;0;0;0,023;0;0;0;0,087;0;0;0;0;0,017;0,016;0;0;0;0,003;0;0,02;0;0;0;0;0;0,527;0,05;0;0,003;0;0;0,003;0,003;0;0;0;0;0;0;0;0;0;0;0,013
0,335;0;0,047;0;0;0;0;0,021;0;0;0;0,092;0;0;0;0;0;0,006;0;0;0;0;0;0,015;0,003;0;0;0;0;0,404;0,03;0;0,009;0;0;0,033;0;0;0;0;0;0;0;0;0,003;0;0,009;0,006
0,218;0;0,164;0;0;0;0;0,022;0;0;0;0,25;0;0;0;0;0,057;0;0;0;0;0;0;0,022;0;0;0;0;0;0,201;0,013;0;0,008;0;0;0,022;0;0;0;0;0,003;0;0,011;0,003;0,003;0;0,005;0,008
0,317;0;0,057;0;0;0;0;0,025;0;0;0;0,137;0;0;0;0;0,054;0,006;0;0;0;0;0;0,003;0;0;0;0;0;0,379;0,017;0;0;0;0;0,003;0;0;0;0;0;0;0;0;0;0;0,006;0,006
0,427;0;0,062;0;0;0;0;0;0;0;0;0,161;0;0;0;0;0,056;0,006;0;0;0;0,003;0;0,015;0,012;0;0;0;0;0,226;0,007;0;0,003;0;0;0,018;0;0;0;0;0;0;0;0,003;0;0;0,009;0
0,318;0,003;0,053;0;0;0;0;0,019;0;0;0;0,2;0;0;0;0;0,041;0;0;0;0;0;0;0,006;0;0;0;0;0;0,31;0,006;0;0,006;0;0;0,034;0;0;0;0;0;0;0;0;0;0;0,003;0,006
0,337;0;0,073;0;0;0;0;0,015;0;0;0;0,133;0;0;0;0;0,036;0,003;0;0;0;0;0;0,009;0;0;0;0;0;0,355;0,015;0;0,006;0;0;0,009;0;0;0;0;0,003;0;0;0;0;0;0,009;0
0,576;0;0,051;0;0;0;0;0;0;0;0;0,169;0;0;0;0;0,033;0,003;0;0;0;0;0;0,006;0;0;0;0;0;0,125;0,012;0;0,003;0;0;0,018;0;0;0;0;0;0;0;0;0;0;0,006;0,003
