X2;mean;X0,5_inf;X0,5_sup;X0,95_inf;X0,95_sup;mean,1;X0,5_inf,1;X0,5_sup,1;X0,95_inf,1;X0,95_sup,1;mean,2;X0,5_inf,2;X0,5_sup,2;X0,95_inf,2;X0,95_sup,2;mean,3;X0,5_inf,3;X0,5_sup,3;X0,95_inf,3;X0,95_sup,3;mean,4;X0,5_inf,4;X0,5_sup,4;X0,95_inf,4;X0,95_sup,4
4435,883163;7,484559137;5,20077815;9,748895177;0,688687547;14,25898468;931,5438718;552,9622491;978,6935009;326,4106014;1694,501456;20,44972773;16,8296544;24,10405802;9,632305874;31,2686819;-2,921126469;-6,918908486;1,036902904;-14,71426955;8,845240527;11146,51282;7001,382548;13961,78854;1721,784544;20015,78631
4435,883163;5,117957737;2,338414527;7,868326962;-3,160412992;13,40867781;801,0063199;447,9821417;828,8190636;253,9608786;1513,841184;20,58765336;16,9033328;24,19733395;9,789625226;31,40504085;-5,64973632;-10,27406985;-1,018489148;-19,36342741;8,063504084;9812,02969;6331,85978;12163,91906;1911,636873;17348,56721
4466,748713;7,069058359;4,703902765;9,399964729;0,064104523;14,09562679;912,4299739;527,2562673;953,7926493;304,9231493;1684,231593;20,25785822;16,48585646;24,0785308;9,00168596;31,49614754;-3,378027273;-7,739119919;1,044936237;-16,3160818;9,608616751;11055,94466;6869,297561;13818,41177;1740,958144;19910,03056
4498,729732;7,069998603;4,612279143;9,579182193;-0,338949476;14,50479866;920,4218062;541,5112744;963,6195404;319,6642707;1683,970131;20,21289831;16,4500172;24,00180317;9,014433362;31,40253011;-3,262967119;-7,579700473;1,075407728;-16,04280629;9,564503795;11272,15932;6989,528533;14086,84689;1734,080976;20320,42775
4498,729732;3,89448088;0,86843767;6,871114949;-5,031580971;12,78850894;748,7935451;408,7982517;770,4369583;227,2978368;1434,46551;20,31575053;16,65132469;23,99567073;9,502909943;31,17304571;-7,925674596;-13,31327775;-2,549567354;-23,7932189;7,931459646;9422,687167;6075,589223;11703,92418;1778,133471;16615,0313
4530,710752;7,026826919;4,544840094;9,461528642;-0,340897814;14,37109186;925,8822986;548,1865776;970,3124368;324,715891;1689,265497;20,15305923;16,41573921;23,93720802;8,996532707;31,29509598;-3,290070904;-7,62240685;1,075264928;-16,10832068;9,574505759;11284,398;7028,309816;14109,78309;1760,163815;20301,92161
4563,264546;7,438983189;5,075426731;9,777313304;0,393532189;14,49001634;930,2067547;551,7976162;975,0363891;327,0610072;1694,127357;20,51231481;16,96746108;24,05184047;10,00415315;30,9870812;-2,926269869;-6,926564883;1,080702262;-14,78932772;8,936586457;11056,89996;6884,902293;13796,6182;1784,259241;19867,00934
4563,264546;4,333316802;1,359907165;7,270769224;-4,450571537;13,09980347;788,0328409;437,4062099;813,9350781;247,5644747;1495,057147;19,95360949;16,09220486;23,83371007;8,512878649;31,46289048;-7,175237532;-12,55803845;-1,752648496;-23,0711093;8,727623217;10194,33814;6496,157736;12695,37463;1779,387555;18111,68915
4596,391115;7,243659524;4,901216168;9,576534878;0,248648647;14,25431096;919,8566979;543,7076843;964,1466348;320,6637992;1677,39746;20,4953313;16,9006894;24,09540511;9,818686075;31,17638326;-3,215970506;-7,413511034;0,95865893;-15,63574584;9,125502557;10907,91824;6812,567586;13621,99764;1753,982822;19612,10945
4629,517684;3,591286716;0,731169351;6,442908897;-4,923803089;12,0599687;762,1529815;417,3416447;785,3490796;232,280309;1456,722686;19,8897024;16,15329114;23,57267191;8,887239777;30,87925459;-8,181894541;-13,41162387;-2,946627903;-23,59965674;7,278368153;10101,83758;6391,496337;12571,21137;1758,292425;17975,24932
