X2;mean;X0,5_inf;X0,5_sup;X0,95_inf;X0,95_sup;mean,1;X0,5_inf,1;X0,5_sup,1;X0,95_inf,1;X0,95_sup,1;mean,2;X0,5_inf,2;X0,5_sup,2;X0,95_inf,2;X0,95_sup,2;mean,3;X0,5_inf,3;X0,5_sup,3;X0,95_inf,3;X0,95_sup,3;mean,4;X0,5_inf,4;X0,5_sup,4;X0,95_inf,4;X0,95_sup,4
26150,42168;4,167413361;1,480035648;6,870174462;-3,82433237;12,17911158;623,4422782;322,823241;633,7512601;177,6207991;1230,276615;16,00108308;12,76988607;19,2304485;6,456780915;25,54072323;-5,059673636;-9,779439246;-0,34298761;-18,9999051;8,842255314;7977,624037;4759,992025;9870,29659;1250,531601;14505,14179
27000,90714;4,195315163;1,447674564;6,92574042;-3,931429996;12,30090522;614,2704437;316,0689801;623,1429639;173,442343;1217,349789;16,14734889;12,87767147;19,42545073;6,46665333;25,84050148;-4,979502042;-9,700036994;-0,225088264;-18,93482142;8,965161128;7834,028854;4698,288013;9695,395115;1247,810059;14215,47093
27834,7235;3,81117262;0,531404384;7,111711821;-5,878601728;13,53301953;606,4895273;310,4671973;612,8350319;170,7918083;1205,847242;17,3250056;13,80499643;20,84259381;6,884608986;27,75516875;-7,259977429;-13,06838661;-1,447091291;-24,30970338;9,824341201;7660,486356;4726,250578;9502,795254;1302,881147;13770,7583
28471,8654;4,393438827;1,354628224;7,433470107;-4,63377059;13,36374647;634,1778833;321,5433346;642,5590867;173,8649913;1262,701412;16,87562131;13,50251594;20,26241875;6,863312034;26,84965792;-4,885954087;-9,827691785;0,097975213;-19,49520745;9,736887226;8146,902615;4888,138246;10072,44965;1319,784233;14773,66475
29039,48737;3,771371185;1,280190742;6,289859783;-3,691111018;11,22261353;615,1906955;316,2546991;622,7319809;173,9730194;1220,697512;15,11778136;12,04053847;18,15265017;6,058194976;24,15071763;-5,341828958;-10,09218332;-0,549059621;-19,35282421;8,677608508;8183,788487;4773,089984;10109,74949;1211,582017;14996,48204
29324,04001;3,607111716;0,829661575;6,367264463;-4,615191616;11,82728049;594,1804835;304,6912069;602,16251;166,2778432;1177,129672;15,94786372;12,83440867;19,05262775;6,764382023;25,10128606;-6,167752459;-10,94694468;-1,37556268;-20,26461141;7,930088434;7734,172031;4685,269697;9563,079831;1282,310399;13976,28334
30101,70845;3,832391397;1,099538039;6,538051138;-4,256716691;11,89679039;600,6344456;310,4405365;609,7683621;169,9146052;1186,4622;15,88628003;12,75298788;19,02193064;6,613415835;25,18049361;-5,644432585;-10,43682945;-0,866012325;-19,71600053;8,420575382;7750,610282;4693,419517;9600,389035;1257,47169;14002,62136
30524,46158;3,896757339;1,228804878;6,54340427;-3,993808764;11,77978394;603,9914476;311,6586622;612,4124127;170,6193475;1196,557837;15,71524859;12,51285436;18,91601835;6,221943189;25,18217869;-5,495520222;-10,3067515;-0,707533869;-19,64073197;8,634402948;7776,380515;4626,772916;9597,65539;1236,425662;14152,32959
30945,73672;3,837737897;1,283231876;6,385153141;-3,77013916;11,41059575;598,8198973;311,2035076;608,1798595;171,3764741;1182,12922;15,48636381;12,41082842;18,62035412;6,314263322;24,71772148;-5,472561306;-10,18584089;-0,785553212;-19,30213184;8,359024461;7690,111708;4614,549568;9516,484761;1222,534362;13952,34061
31324,61244;3,708720006;0,912786992;6,525272932;-4,620292176;12,0468364;598,9095332;307,4580045;607,1915537;168,7148461;1187,586459;16,11442906;13,00906388;19,2555301;6,882851329;25,33828442;-5,9990218;-10,7952042;-1,228462028;-20,07449908;8,074020817;7753,944107;4721,545619;9592,438188;1300,738507;13989,19697
31771,12949;3,922006389;1,142404915;6,691461497;-4,333532282;12,14619621;598,7362727;309,9975099;607,9731296;170,1366929;1183,339373;15,97353245;12,73767021;19,23208565;6,406295726;25,56011212;-5,588347954;-10,53509023;-0,677342801;-20,07029264;8,914898808;7607,738465;4618,686055;9417,430101;1260,64043;13742,23479
32217,36185;3,76041446;1,208477698;6,315920602;-3,794340995;11,32848154;610,680339;316,1373533;619,6011604;174,4553007;1208,352559;15,35048614;12,31446564;18,44721098;6,256287803;24,48044213;-5,551715878;-10,25414678;-0,897266834;-19,34823674;8,213210112;8026,517939;4701,878239;9908,2705;1207,607429;14686,38078
32685,3745;4,12475349;1,640537504;6,648742492;-3,301032817;11,56539582;626,5082704;327,9255571;637,5440843;182,1302565;1231,120417;15,58399407;12,41678488;18,73869463;6,212048499;24,9175682;-5,063268251;-9,679476547;-0,430221928;-18,64389917;8,544900693;8031,723673;4744,833324;9935,611941;1216,719702;14655,85146
33160,6591;3,809231216;1,216819834;6,3762245;-3,864658819;11,48314034;599,9334354;313,0395627;610,3244104;173,3118636;1181,57538;15,47260872;12,37238246;18,57393679;6,288087917;24,64379722;-5,542386659;-10,29737383;-0,775598592;-19,54040869;8,461498605;7700,757918;4637,699426;9535,631188;1236,064721;13952,82615
33718,83617;3,825609243;1,131590742;6,464011904;-4,10334853;11,72116016;597,8880273;310,2002285;607,1481351;171,2007741;1178,493401;15,79212943;12,67735918;18,89573214;6,565721744;24,96941137;-5,620429396;-10,2699388;-0,947250318;-19,37604389;8,123293015;7650,538278;4635,646671;9466,873446;1260,83357;13827,98231
