X2;mean;X0,5_inf;X0,5_sup;X0,95_inf;X0,95_sup;mean,1;X0,5_inf,1;X0,5_sup,1;X0,95_inf,1;X0,95_sup,1;mean,2;X0,5_inf,2;X0,5_sup,2;X0,95_inf,2;X0,95_sup,2;mean,3;X0,5_inf,3;X0,5_sup,3;X0,95_inf,3;X0,95_sup,3;mean,4;X0,5_inf,4;X0,5_sup,4;X0,95_inf,4;X0,95_sup,4
5,895578898;7,775467737;5,671863975;9,908082773;1,400894698;14,13539579;951,3398585;580,3418131;1003,692263;348,398441;1702,88518;20,67233342;16,80445379;24,55878228;9,160002915;32,2219119;-2,595478911;-7,096213632;1,857981532;-15,75524347;10,65812456;10503,32505;6742,500469;13161,62708;1759,204523;18754,11497
5,975679393;7,922414869;5,852095827;10,05647143;1,617556194;14,21028459;952,3096479;584,283897;1005,360006;353,8000152;1697,413456;20,87507162;17,020311;24,71833674;9,504174532;32,26344;-2,474092771;-6,742961373;1,905593556;-15,24449717;10,349269;10529,37798;6740,862857;13199,89499;1774,606468;18831,70897
6,093474509;7,926582815;5,850350893;10,05085032;1,61925462;14,1892138;952,4743624;584,5376984;1005,181907;354,1487493;1695,933673;20,87122296;17,01071536;24,73095668;9,486869403;32,23401047;-2,45681336;-6,747297875;1,906670506;-15,22471501;10,38868927;10531,78634;6753,694842;13208,00325;1773,721888;18839,22116
6,178290845;7,980237351;5,86890457;10,12048283;1,622480686;14,34164975;940,2951029;572,7967993;992,0586015;344,7031719;1683,237962;21,03808723;17,23920766;24,79959745;9,8564081;32,28147396;-2,478030594;-6,774313755;1,820643095;-15,25836997;10,30047316;10400,84872;6660,934955;13037,41727;1738,184028;18613,96577
6,291379294;8,072585918;5,946686554;10,19554569;1,703638408;14,47054035;937,0969369;578,0717235;990,3720565;351,5824525;1664,884494;21,17274979;17,34654395;25,01021662;9,839957107;32,52643363;-2,448023797;-6,681741455;1,78150339;-15,01039604;10,10769347;10333,79325;6662,449933;12968,93258;1718,424622;18431,43091
6,38702457;7,806413631;5,632610732;9,950376699;1,349129812;14,29526525;949,6235667;582,904773;1004,151724;352,5277426;1691,852154;20,87505369;17,12881541;24,64407623;9,705131786;32,02320422;-2,673827634;-6,994308806;1,558074267;-15,35265454;9,92485416;10564,70498;6787,785432;13234,66595;1823,233898;18877,29164
6,507902558;7,969754761;5,876472615;10,08822284;1,699807702;14,27671266;948,3890399;594,4313358;1003,806655;364,7962059;1668,190775;21,11699128;17,20303532;24,99842865;9,545355845;32,61653195;-2,536390117;-6,870576475;1,783338457;-15,31545958;10,28433726;10682,68755;7097,662268;13544,38933;2029,202509;18936,58348
6,595813822;7,934820542;5,818562981;10,04053279;1,63714976;14,27793918;948,829106;594,3723784;1003,723755;366,3997211;1668,015848;21,08780519;17,17858705;25,01176711;9,52872475;32,66533435;-2,584234656;-6,932371447;1,721436339;-15,40307263;10,28722743;10698,00021;7111,102326;13560,01026;2039,521544;18956,51944
6,694233661;7,827585441;5,708407981;9,970503311;1,44777478;14,2117039;951,3792722;596,1772599;1006,716419;367,6950522;1672,908311;20,98085438;17,05931019;24,90149081;9,320346546;32,62469976;-2,703013347;-7,06284103;1,662220393;-15,65097527;10,21096603;10797,56911;7178,622494;13690,68484;2069,786417;19146,71417
6,816658045;7,96356144;5,805069073;10,18087274;1,398481987;14,48539023;947,2187827;597,8271462;1003,780303;369,3723008;1658,464461;21,21254988;17,33193935;25,08617794;9,699921207;32,71320462;-2,488788615;-6,615188151;1,610498565;-14,73474121;9,731969927;10359,0116;6768,589709;13001,02183;1778,955581;18389,97226
6,932961209;7,803547048;5,514268997;10,07778812;1,00763246;14,60135815;932,111655;579,5269475;984,9292823;354,8949594;1647,886936;21,13599767;17,2169351;25,05738937;9,531213701;32,70956821;-2,962292175;-7,315574107;1,390914327;-15,82652661;9,903324219;10477,52567;6793,902879;13200,00246;1797,627343;18710,24872
7,032200561;7,655386331;5,464291113;9,867394378;1,040032012;14,27114265;952,7099503;599,9668683;1007,811794;371,5471335;1670,243974;20,87006229;16,88194054;24,87578301;9,043728831;32,67996788;-2,953868258;-7,425319646;1,515124142;-16,17053988;10,27040513;10625,56106;6930,450545;13366,64109;1902,926644;18921,90376
7,169067122;7,796147521;5,560088983;10,01911591;1,11072257;14,46957091;944,156185;595,0162519;1001,159318;367,6938589;1655,715921;20,77680595;16,80291587;24,78850248;8,966808998;32,59991333;-2,949469701;-7,533249305;1,644131638;-16,51259192;10,63527942;10004,2777;6496,061358;12502,5335;1819,538692;17786,19549
7,262385232;7,961938391;5,678239364;10,24913822;1,117790615;14,82206883;924,0189376;567,7609006;977,5520621;343,5445586;1644,698862;21,02465136;17,31266971;24,76309738;9,973365095;32,10507311;-2,616291638;-6,996481333;1,77492521;-15,56644409;10,35784002;9922,309926;6435,671078;12404,90619;1775,5607;17655,31397
7,41397515;7,44416356;4,937637873;9,884914013;0,042179228;14,82352788;918,2625142;553,0243892;968,4159104;329,4811854;1655,471199;21,01275843;17,25108484;24,79598562;9,84053223;32,20667765;-3,429048325;-7,903247549;1,034446716;-16,64981051;9,827555899;10207,29449;6505,455857;12750,12058;1758,030608;18248,55217
7,547374278;7,425872752;4,942765194;9,886629239;0,053040945;14,79278186;926,3805293;559,3779327;976,0023421;335,6705893;1668,013859;20,91608454;17,14925598;24,69345142;9,718625444;32,1038522;-3,406333052;-7,827756087;1,016537132;-16,53783951;9,67741783;10346,24611;6580,927858;12923,62803;1777,832963;18501,00049
7,691799371;7,616015879;5,177067019;10,04710485;0,333977985;14,84378013;931,2777692;570,3343488;983,5200874;345,1502071;1664,232938;21,03893771;17,19743606;24,89130561;9,624269614;32,44803667;-3,212446196;-7,650266498;1,213549284;-16,31651347;9,863990465;10288,28792;6546,630741;12859,50535;1731,55119;18389,5856
7,824044832;7,713493336;5,28163878;10,1418571;0,434078374;15,02272596;908,2303114;563,3086079;961,1078052;343,7040404;1608,811812;21,48610136;17,91702914;25,12438594;10,79677988;32,21811728;-3,365320931;-7,257686089;0,482319023;-14,84156781;8,090783581;9881,417713;6407,870959;12378,03646;1709,46936;17541,30328
7,994650773;8,086397477;5,84299333;10,3098033;1,425475806;14,72118534;956,4276653;602,7179778;1011,848024;374,7549289;1676,306059;21,05177432;17,24129702;24,83458152;9,757488526;32,31075406;-2,280581754;-6,355404642;1,799297058;-14,38093035;9,817002255;10543,35988;6755,82556;13191,26537;1815,041319;18768,61138
8,110937867;8,044259682;5,718769467;10,37040937;1,078565826;15,00090998;932,7589342;577,7364796;986,3269835;353,0621426;1654,029729;21,09487575;17,38680563;24,80389879;10,06818815;32,12864187;-2,522095501;-6,539857811;1,500114652;-14,46115364;9,398563133;10595,6696;6815,961834;13344,69015;1743,515032;18878,43145
8,253930686;7,796157294;5,420194349;10,19757854;0,730881731;14,87929582;947,1515878;598,1520428;1001,963063;373,2883508;1659,768068;20,74492127;16,70847143;24,77828974;8,805127911;32,69142858;-2,880875815;-7,26538165;1,468347548;-15,7839124;10,04762654;10356,97475;6584,885768;12980,11278;1747,822332;18515,88284
8,382456391;7,981279044;5,897069191;10,08040863;1,713978721;14,26407588;955,0512857;613,8952472;1012,904538;387,1577424;1652,902961;20,90298072;17,26679803;24,54230515;10,12364152;31,66505418;-2,342232546;-6,234000106;1,563466693;-13,9094875;9,207962145;10529,90112;7056,452314;13208,66841;2213,656114;18524,70143
8,513175235;7,400792731;5,17524566;9,63822834;0,712696418;14,10269562;963,6684087;611,3980817;1021,07551;380,9269271;1682,6399;20,53722591;16,75769849;24,27770136;9,343588644;31,72026419;-3,008312274;-7,090751148;1,023881316;-15,04723053;9,03267294;11030,33423;7279,334547;13841,10183;2071,271401;19451,6896
