X2;mean;X0.5_inf;mean.1;X0.5_inf.1;mean.2;X0.5_inf.2;mean.3;X0.5_inf.3;mean.4;X0.5_inf.4
2,429;7,657381469;3,298411485;759,2027729;288,1645264;21,98152898;5,021583567;-3,696425047;6,983161868;9675,34978;4253,897936
2,454;7,811769212;3,260655797;686,1313605;282,0860058;22,65499149;5,027892989;-4,724598012;6,959994278;8411,27176;4027,296709
2,621;7,196672508;3,266866122;747,8268829;279,8598597;22,19228385;5,051661122;-5,154867524;6,937323554;8899,081211;3962,52521
2,905;8,460740411;3,355988594;806,1813636;293,6101214;22,29697187;5,156456673;-2,999193237;7,087177075;9214,818926;4045,997144
3,096;8,59552377;3,247115369;745,7731696;284,1312465;22,95560803;5,035348432;-3,656949616;6,890162086;8361,039348;4063,702549
3,287;7,934869654;3,306061052;747,3539208;296,3938828;22,56892656;5,100519084;-5,125082261;6,9943727;8695,890292;4032,639539
3,669;8,653938885;3,356669235;851,9946003;298,3234443;21,83685541;5,170376327;-2,633115525;7,288190108;9787,930139;4101,301992
3,764;7,354586453;3,372053435;775,2935164;301,0776072;22,51313523;5,115846874;-4,933825438;7,170539713;8800,73258;4117,54714
3,962;8,728838879;3,408757956;857,1389197;309,3189854;22,36977763;5,200763831;-3,000011545;7,174619221;9800,070155;4259,291125
4,064;9,099231185;3,330380482;835,4836099;306,7453023;22,08122442;5,549010112;-1,927708373;7,693709471;9320,249798;4205,931518
4,473;8,306323196;3,320592742;834,1061669;299,0446746;22,32719923;5,108484585;-3,501367735;7,188795509;10088,10711;4193,256803
4,677;8,057647975;3,304636529;739,7860205;291,2759313;22,37873338;5,22965358;-4,806136404;7,457226335;8780,185097;4112,266319
4,983;8,120918576;3,233841062;849,0926474;301,7960203;22,03469791;5,048071759;-4,431287244;6,873569482;10375,30154;4281,007474
5,085;8,201420491;3,218369448;852,8206997;296,3113235;22,13260699;5,031327292;-4,067772701;6,874880559;10310,7475;4109,583395
5,289;7,578979501;3,338897648;882,2228348;312,1862936;21,47496236;5,05688716;-4,706639064;7,091183604;10978,1369;4287,595532
5,494;9,530112033;3,259347718;760,9292209;297,5584841;21,18356109;5,569015778;-0,667257804;7,869802369;8536,393356;4218,287076
5,596;9,570814442;3,201731324;778,1197592;299,9607984;20,8866961;5,62119364;0,213273401;7,743765934;8513,254901;4218,13751
5,8;8,927416016;3,194088479;801,5106619;299,0387652;20,91319286;5,454677704;-2,212674107;7,702623617;9707,800364;4252,286184
6,004;9,182768252;3,182845389;794,5084963;298,5374377;21,01828175;5,423106505;-1,043876626;7,556884406;9116,719958;4249,743738
6,208;9,867871628;3,241944342;761,6091646;301,6272708;22,27745593;5,61047453;-0,642335695;7,620373454;8333,529143;4211,170779
6,405;9,239685652;3,191503278;747,4665135;293,947702;21,12450699;5,622546681;-1,035971398;7,682982448;8381,387457;4188,149312
6,597;9,141424037;3,209652696;813,6560135;300,4932707;21,37899462;5,403711542;-1,888419164;7,443838288;9557,454741;4348,942388
6,789;8,994958349;3,241814826;798,6033505;296,7672062;21,30990396;5,47976882;-1,938852153;7,700134492;9288,234843;4288,290162
6,98;9,363611491;3,241046957;845,6864664;309,274073;20,90412579;5,621230356;-0,796655744;7,795963776;9523,816128;4375,933737
7,172;9,057523055;3,158597881;770,8274416;298,3794972;20,62427495;5,421055403;-1,469517013;7,458358074;9095,825314;4310,45887
7,364;9,114985394;3,160729881;774,198411;295,5595841;20,08558735;5,656246171;-0,687230625;7,708494333;8705,582394;4213,805586
7,555;9,822763178;3,255683702;741,977221;297,3287879;21,5393112;5,548959338;-0,288416721;7,492851814;8125,094863;4237,980925
7,747;9,254045078;3,158599574;832,7214052;300,4897479;19,74487184;5,642196323;-0,666995939;7,720763709;10067,42471;4344,610781
7,939;9,552189061;3,158451578;861,4646767;299,7007045;21,67156112;5,480436297;-1,424021971;7,441889685;10091,09963;4299,211114
8,13;9,697007353;3,178860859;834,1866443;301,9856313;20,88412321;5,680131766;-0,091223477;7,659172581;9463,23261;4312,539633
