X2;mean;X0.5_inf;X0.5_sup;X0.95_inf;X0.95_sup;mean.1;X0.5_inf.1;X0.5_sup.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.5_inf.2;X0.5_sup.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.5_inf.3;X0.5_sup.3;X0.95_inf.3;X0.95_sup.3;mean.4;X0.5_inf.4;X0.5_sup.4;X0.95_inf.4;X0.95_sup.4
34327,21464;4,736882578;2,629851373;8,445928779;-3,111537585;14,18279271;803,5471146;426,7781914;820,3633807;236,9778339;1559,09785;20,79990014;16,97014692;24,63635495;9,394486997;32,16134204;-7,187992541;-12,95193412;-1,417402612;-24,21509661;9,768241668;10702,91948;6262,891501;13433,37593;1244,006967;19821,31376
34587,2217;4,6876387;2,626565806;8,538610036;-3,172992603;14,37804824;801,3256036;428,2991222;819,4731499;237,7216704;1546,787222;20,87049845;17,08085464;24,7560703;9,541911777;32,2168496;-7,200370087;-13,23347305;-1,21800336;-24,91070847;10,42992826;10494,58344;6169,264912;13160,44404;1237,823525;19402,87493
35032,38421;4,65892844;2,414596617;8,454560097;-3,528652699;14,35108869;819,6931955;426,8354857;834,9213829;231,6905271;1606,285019;20,87200988;16,91290815;24,86350237;9,129140142;32,64286404;-7,262388204;-13,20484763;-1,327419346;-24,73717272;10,19495974;10966,72379;6274,532825;13806,6444;1065,536196;20511,07215
35476,62915;5,127098307;2,675040025;8,551752657;-3,138422844;14,31693975;817,0681403;428,176342;833,5144765;232,810597;1595,1523;20,91052323;16,90447697;24,89441813;9,0045689;32,75811568;-6,889270723;-12,57013243;-1,233445755;-23,62012998;9,852199495;10783,70623;6175,718961;13567,32882;1056,33456;20150,69311
36426,70874;5,61727693;2,763013371;8,598443504;-3,005619889;14,36368164;807,8948437;426,6555386;825,700701;233,2284892;1570,982697;21,00249211;16,97648576;25,05014776;9,003008583;32,99300547;-6,81170961;-12,49808336;-1,187433787;-23,52489421;9,904151758;10475,46747;6054,743067;13191,32576;1059,084297;19529,03805
37599,18467;4,450427646;2,535952906;8,511859346;-3,330318351;14,37610915;787,7961347;423,8071172;806,7013093;235,3468596;1518,55088;21,12573476;17,14840728;25,08188844;9,40477521;32,88092724;-7,510999071;-13,4283588;-1,527833948;-25,1047067;10,09332677;10167,5139;5941,023103;12780,02658;1082,674645;18850,42419
38776,49274;5,066906503;2,514884092;8,557768005;-3,400671068;14,51813285;766,8732698;412,0131809;786,538824;227,4029333;1476,791776;21,3124753;17,23226202;25,35391419;9,315851809;33,31888558;-7,611966698;-13,68808415;-1,545804393;-25,54788178;10,29806882;9704,096373;5766,407884;12208,74189;1111,608268;17912,34231
39953,77759;5,024872206;2,666237514;8,468590965;-3,050949914;14,22069888;808,9463017;430,5122453;825,9337377;239,2875412;1568,428098;20,81974192;17,00752536;24,63596281;9,475319893;32,13713762;-7,047859701;-12,82750273;-1,278983807;-24,05155771;9,949591328;10713,79013;6268,808528;13432,93006;1252,518263;19825,8367
40918,12826;4,663993667;2,582875999;8,501222191;-3,25730653;14,27014295;798,0995478;427,6121016;816,4713223;238,0316474;1542,433798;21,0281;17,07284209;24,96795283;9,369556813;32,6698849;-7,321906919;-13,19509751;-1,433445736;-24,67163835;9,998942909;10395,46539;6047,933268;13076,29718;1077,281828;19317,43542
41499,13479;4,610275847;2,444066117;8,505321513;-3,500267961;14,45489784;792,1560017;417,2191172;808,59011;227,8295111;1542,388157;21,03957553;16,99517264;25,08445464;9,035263004;33,00176568;-7,462250662;-13,62360284;-1,311328955;-25,58836495;10,71948513;10325,18672;5986,819172;12987,74467;1074,150504;19215,76136
42124,33863;5,606052007;3,410371193;8,754477699;-1,875223389;14,01695436;807,6171258;436,4751336;824,403688;248,6750244;1551,081031;20,97259818;17,22816311;24,68107113;9,943046185;32,04337617;-6,380268157;-11,8321585;-0,940468532;-22,45176339;9,683943005;10660,6246;6300,286718;13324,74938;1398,175411;19579,91859
42591,40161;5,144151764;3,03771814;8,572433092;-2,39320932;14,05025038;816,0234313;437,8903716;831,6333359;248,691538;1574,35547;20,83329659;17,08111688;24,5395695;9,724062086;31,92078693;-6,789264707;-12,42816651;-1,12111986;-23,40478133;9,847541087;10904,80535;6405,7325;13642,50524;1381,803857;20100,38105
43058,46458;4,839300701;2,69651196;8,472218954;-3,006852814;14,15436394;817,0618794;434,2128455;833,7772522;242,5704608;1585,167222;20,74874004;16,9775783;24,52863363;9,558293072;31,91681292;-7,057296396;-12,83520739;-1,311102349;-24,05341029;9,903607049;10973,29795;6419,194142;13756,83302;1299,26378;20302,87336
43525,52756;4,245884993;2,380108084;8,390393325;-3,51458943;14,28452547;822,4280108;429,9812007;838,424617;234,1030507;1609,247829;20,80046583;16,89814521;24,77011017;9,191011983;32,46322714;-7,299567506;-13,24799323;-1,330741098;-24,76335722;10,24881966;11031,47235;6336,634168;13892,85463;1080,926319;20615,55015
43992,59053;4,550708629;2,484722427;8,443489499;-3,374288709;14,30227917;830,2132835;433,7574394;846,7900623;235,7259105;1624,988715;20,79607312;16,89390225;24,72557688;9,225622059;32,40156958;-7,125105045;-12,91525009;-1,31601078;-24,18748878;9,923937628;11158,30307;6394,950981;14058,29557;1072,199316;20860,49926
44459,65351;4,602734318;2,696058983;8,444431651;-2,987020036;14,10126144;799,0217078;429,9717249;816,1462819;242,0665198;1539,636988;20,8184236;17,08380557;24,61043962;9,684759323;31,97285609;-7,267593926;-13,00412573;-1,543306074;-24,16427257;9,686828061;10575,71222;6252,280691;13241,02946;1318,511934;19467,7842
45238,0918;4,92471797;2,446520092;8,485745858;-3,513492193;14,41027462;773,8219873;413,3008113;792,9706092;227,7658113;1494,604746;21,1907275;17,17503708;25,18428115;9,30260761;33,13623911;-7,650250844;-13,68031747;-1,580535033;-25,50518991;10,19865688;9908,591584;5834,250451;12455,53003;1097,063358;18345,89482
45860,84244;5,084778713;2,542738449;8,460086754;-3,295829819;14,29127935;784,5713153;421,7510588;803,6294987;234,2067607;1512,055113;21,08567952;17,13377598;25,05707041;9,365298795;32,81982957;-7,431420958;-13,25822901;-1,615846361;-24,57105117;9,779590537;10168,44441;5947,622046;12800,56329;1076,167723;18863,52606
46483,59307;5,116928792;2,603192784;8,483653046;-3,208268545;14,30749091;803,8702319;424,975424;821,6892964;231,7242562;1563,077413;20,96976145;16,96235238;24,95996454;9,166117638;32,77560837;-7,050323758;-12,7241294;-1,352263312;-23,84576081;9,747633769;10489,58487;6060,164071;13192,82285;1058,873076;19532,60018
47262,03136;4,858398478;2,484277528;8,514584384;-3,455904001;14,46295905;788,2076125;417,0700717;805,8218427;228,3376933;1530,756642;21,11263109;17,05420156;25,14013345;9,13516799;33,06916209;-7,413187537;-13,4436787;-1,411084762;-25,16127108;10,36522143;10171,80776;5927,508694;12794,58673;1081,299777;18897,77673
47884,782;4,652938762;2,373207278;8,335568647;-3,473353558;14,20210657;805,8419618;422,5345521;821,8034157;230,3099288;1573,95017;20,88749376;16,93861376;24,85566863;9,170937057;32,63970134;-7,353073436;-13,13259956;-1,629442165;-24,30228682;9,567150813;10686,58194;6152,863161;13446,49602;1061,982684;19936,80721
