X2;mean;X0.5_inf;X0.5_sup;X0.95_inf;X0.95_sup;mean.1;X0.5_inf.1;X0.5_sup.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.5_inf.2;X0.5_sup.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.5_inf.3;X0.5_sup.3;X0.95_inf.3;X0.95_sup.3;mean.4;X0.5_inf.4;X0.5_sup.4;X0.95_inf.4;X0.95_sup.4
5,387834166;7,966238398;5,75061101;10,19430104;1,320633197;14,61002135;818,6580805;465,0065797;847,4585291;270,3023863;1529,216625;22,567708;19,22836343;25,87247764;12,69731965;32,42844854;-3,851870606;-8,084344888;0,406816567;-16,44586295;8,732020492;9335,451836;5800,172381;11794,58427;1136,576847;17010,22343
5,478854725;8,059786618;5,788126767;10,34388354;1,272398778;14,86297068;809,4552948;466,173034;841,5943292;272,1730024;1499,874716;22,51152966;19,10080146;25,91942478;12,36674401;32,68625568;-3,822166862;-8,121932293;0,495733689;-16,60621379;8,968671628;8928,879544;5551,158446;11273,824;1102,399824;16222,39657
5,597483438;8,095504159;5,834883796;10,34804292;1,346766796;14,81674745;808,0652174;465,1707872;838,9825286;271,8736358;1495,601194;22,59761621;19,20416215;25,99623611;12,53422111;32,67280361;-3,802796476;-8,051111321;0,444545443;-16,34770148;8,735629976;8948,013762;5567,564803;11295,15602;1117,764867;16260,34464
5,679191364;7,832630495;5,552175277;10,06256694;1,064716517;14,58044824;812,4137888;456,3652777;838,869876;263,2729429;1526,112476;22,54761433;19,23992423;25,89923512;12,66760487;32,42482676;-4,171169848;-8,537910355;0,101510349;-16,98716441;8,549586655;9483,013697;5771,341695;11972,68126;1059,654008;17354,27748
5,777240875;7,927654821;5,707179393;10,17715032;1,236372779;14,62730487;817,0995969;459,0490252;844,0453084;264,5099979;1536,723687;22,67370764;19,37640298;25,95969951;12,88765162;32,44123122;-4,034889083;-8,267857551;0,235147994;-16,64501868;8,575635423;9564,941859;5793,555683;12071,63585;1048,171391;17548,29451
5,895578898;8,01052244;5,765344348;10,20552391;1,365466808;14,6546829;820,7065425;461,4149295;847,9633324;266,3154039;1541,495699;22,80195396;19,52911281;26,04610883;13,08521232;32,47685049;-3,898617661;-8,092577333;0,353479017;-16,43635826;8,613223529;9532,215224;5769,7705;12040,04494;1022,5551;17528,75213
5,975679393;8,05442753;5,818292105;10,27530075;1,39788641;14,74761683;823,7695548;463,3466174;851,0283573;267,041091;1548,057211;22,93576276;19,66645385;26,23757847;13,10609671;32,73851088;-3,834320065;-8,024803314;0,366626251;-16,27605685;8,572609736;9709,826663;5796,794078;12272,08564;946,1660045;17967,2802
6,093474509;8,065131677;5,826363469;10,27534933;1,405957774;14,72423361;823,7610749;463,7441368;851,0164505;269,1870969;1547,40237;22,93585396;19,64250014;26,23757847;13,13808282;32,73314293;-3,808073011;-7,969887232;0,394695477;-16,19533361;8,586000028;9703,806138;5798,415846;12263,40191;937,1946239;17946,20348
6,178290845;8,040568109;5,822741889;10,26155869;1,404000862;14,69993713;820,3388259;461,9128356;847,0399952;268,1697445;1541,514874;22,85630129;19,647764;26,08945959;13,28798498;32,42756439;-3,879107773;-8,090965068;0,278821454;-16,30053448;8,543233617;9683,51234;5810,215184;12234,52136;977,6342357;17872,70891
6,291379294;8,028058971;5,775343574;10,28517941;1,247515661;14,79792373;815,1106766;460,6689542;843,0644291;266,8213839;1527,672186;22,83881782;19,55445505;26,18988759;12,99479112;32,70037742;-3,878710361;-8,176234671;0,354715848;-16,55738171;8,761670053;9478,581124;5732,859248;11980,00964;993,4867901;17451,34267
