"";"Abies";"Picea";"Pinus";"Betula";"Alnus";"Corylus";"Carpinus";"Quercus";"Tilia";"Ulmus";"Fraxinus";"Fagus";"Poaceae";"Ericaceae";"Artemisia";"Cerealia-type";"Ranunculaceae";"Juniperus";"Populus";"Salix"
"Barboni_a364";0;0;0;0,19327731092437;0,0420168067226891;0;0;0;0;0;0;0;0,689075630252101;0;0,00840336134453781;0,00840336134453781;0;0;0;0,0588235294117647
"Barboni_a365";0;0;0,235023041474654;0,350230414746544;0,0138248847926267;0;0;0,0138248847926267;0;0;0;0;0,341013824884793;0;0,00460829493087558;0,00921658986175115;0;0,0138248847926267;0;0,0184331797235023
"Barboni_a366";0;0,020253164556962;0,546835443037975;0,139240506329114;0,00759493670886076;0;0;0,00506329113924051;0;0;0;0;0,273417721518987;0;0,00253164556962025;0;0;0;0;0,00506329113924051
"Barboni_a367";0;0,00266666666666667;0,0613333333333333;0,762666666666667;0;0;0;0,00266666666666667;0;0;0;0;0,162666666666667;0,00266666666666667;0;0;0;0,00266666666666667;0;0,00266666666666667
"Barboni_a368";0;0;0,304195804195804;0,573426573426573;0,0174825174825175;0;0;0;0;0;0;0;0,0699300699300699;0,0244755244755245;0;0;0;0,0034965034965035;0;0,00699300699300699
"Barboni_a369";0;0;0,0104166666666667;0,00297619047619048;0,000496031746031746;0;0;0;0;0;0;0;0,00347222222222222;0,000496031746031746;0;0;0;0,982142857142857;0;0
"Barboni_a370";0;0,00671140939597315;0,0671140939597315;0,516778523489933;0;0;0;0;0;0;0;0;0,395973154362416;0,00671140939597315;0;0,00671140939597315;0;0;0;0
"Barboni_a371";0;0,0862068965517241;0,603448275862069;0,301724137931034;0,00431034482758621;0;0;0;0;0;0;0;0,0021551724137931;0;0;0;0;0,0021551724137931;0;0
"Barboni_a372";0;0,0126182965299685;0,488958990536278;0,378548895899054;0,00315457413249211;0;0;0;0;0;0;0;0,107255520504732;0;0;0;0;0,00630914826498423;0;0,00315457413249211
"Barboni_a373";0;0,0263852242744063;0,129287598944591;0,778364116094987;0,00527704485488127;0;0;0;0;0;0;0;0,0422163588390501;0,0105540897097625;0;0;0;0,0079155672823219;0;0
"Barboni_a374";0;0;0,167979002624672;0;0;0;0;0,251968503937008;0;0;0,010498687664042;0;0,41994750656168;0,0183727034120735;0,0026246719160105;0;0;0,0026246719160105;0;0,125984251968504
"Barboni_a375";0,0219435736677116;0,382445141065831;0,219435736677116;0,0344827586206897;0,122257053291536;0,0250783699059561;0,00626959247648903;0,0125391849529781;0;0,0188087774294671;0,00626959247648903;0,0219435736677116;0,103448275862069;0;0,00313479623824451;0,00940438871473354;0,0125391849529781;0;0;0
"Barboni_a376";0,00543478260869565;0;0,826086956521739;0;0;0;0;0,0326086956521739;0;0;0;0;0,0434782608695652;0;0,0923913043478261;0;0;0;0;0
"Barboni_a377";0;0;0,0347222222222222;0,111111111111111;0,111111111111111;0,125;0,00694444444444444;0,0972222222222222;0,0277777777777778;0,0208333333333333;0;0,277777777777778;0,0277777777777778;0,159722222222222;0;0;0;0;0;0
"Barboni_a378";0;0;0,616161616161616;0;0,0101010101010101;0,0202020202020202;0;0,101010101010101;0;0;0;0;0,141414141414141;0,0303030303030303;0,0606060606060606;0,0202020202020202;0;0;0;0
"Barboni_a379";0;0;0,0930232558139535;0,0116279069767442;0,261627906976744;0;0;0,156976744186047;0;0;0;0;0,348837209302326;0;0;0,0697674418604651;0,0232558139534884;0,0174418604651163;0,00581395348837209;0,0116279069767442
"Barboni_a380";0;0;0,245283018867925;0;0;0,0754716981132075;0,0943396226415094;0,226415094339623;0,0566037735849057;0;0,0377358490566038;0;0,207547169811321;0;0;0;0;0,0566037735849057;0;0
"Barboni_a381";0,00169491525423729;0;0,683050847457627;0;0,00169491525423729;0;0,00169491525423729;0,138983050847458;0;0;0;0;0,0593220338983051;0;0,0288135593220339;0,00677966101694915;0;0,076271186440678;0;0,00169491525423729
"Barboni_a382";0;0;0,560975609756098;0;0,016260162601626;0;0;0,365853658536585;0;0;0;0;0,040650406504065;0;0,00813008130081301;0;0;0,00813008130081301;0;0
"Barboni_a383";0,000730994152046784;0;0,0153508771929825;0;0,00146198830409357;0;0;0,958333333333333;0,000730994152046784;0;0;0;0,0190058479532164;0;0,00292397660818713;0;0;0,00146198830409357;0;0
"Barboni_a384";0;0;0,165853658536585;0;0,0195121951219512;0;0;0,75609756097561;0;0;0;0;0,0146341463414634;0;0,0341463414634146;0;0;0,0048780487804878;0;0,0048780487804878
"Barboni_a385";0;0;0,116071428571429;0;0;0;0;0,776785714285714;0;0;0;0;0,0625;0;0,00892857142857143;0;0;0,0357142857142857;0;0
"Barboni_a386";0;0;0,0259259259259259;0;0,0407407407407407;0;0;0,851851851851852;0;0;0;0;0,0592592592592593;0;0;0;0,0037037037037037;0,0185185185185185;0;0
"Barboni_a387";0;0;0,733333333333333;0;0;0;0;0,185185185185185;0;0;0;0;0,037037037037037;0;0,0296296296296296;0;0;0,0148148148148148;0;0
"Barboni_a388";0;0;0,540540540540541;0;0;0;0;0,297297297297297;0;0;0;0;0,108108108108108;0;0,0540540540540541;0;0;0;0;0
"Barboni_a389";0;0;0,198142414860681;0;0;0;0;0,758513931888545;0;0;0;0;0,0340557275541796;0;0,00928792569659443;0;0;0;0;0
"Barboni_a390";0;0;0,400943396226415;0;0;0;0;0,528301886792453;0;0;0;0;0,0471698113207547;0;0,0235849056603774;0;0;0;0;0
"Barboni_a391";0;0;0,0910852713178295;0,00193798449612403;0;0;0;0,831395348837209;0;0;0;0;0,0484496124031008;0;0,0251937984496124;0;0;0,00193798449612403;0;0
"Barboni_a392";0;0;0,5;0;0;0;0;0,163551401869159;0;0;0;0;0,121495327102804;0;0,210280373831776;0;0;0,00467289719626168;0;0
"Barboni_a393";0;0;0,146401985111663;0;0;0;0;0,751861042183623;0;0;0;0;0,0372208436724566;0;0,0645161290322581;0;0;0;0;0
"Barboni_a394";0;0;0,862776025236593;0;0,00157728706624606;0;0;0,0804416403785489;0;0;0;0;0,0362776025236593;0;0,0189274447949527;0;0;0;0;0
"Barboni_a395";0;0;0,740947075208914;0;0;0;0;0,0947075208913649;0;0;0;0;0,103064066852368;0;0,0473537604456825;0;0,011142061281337;0,00278551532033426;0;0
"Barboni_a396";0;0;0,567567567567568;0;0,00142247510668563;0;0;0,34850640113798;0;0;0;0;0,0213371266002845;0;0,0611664295874822;0;0;0;0;0
"Barboni_a397";0;0;0,0827814569536424;0;0;0;0;0,185430463576159;0;0;0;0;0,251655629139073;0;0,47682119205298;0;0;0,0033112582781457;0;0
"Barboni_a398";0;0;0,200557103064067;0;0;0;0;0,37883008356546;0;0;0;0;0,233983286908078;0;0,181058495821727;0;0;0,00557103064066852;0;0
"Barboni_a399";0;0;0,00424929178470255;0;0,00141643059490085;0;0;0,963172804532578;0;0,00141643059490085;0,00141643059490085;0;0,0254957507082153;0;0,00141643059490085;0;0;0;0;0,00141643059490085
"Barboni_a400";0;0;0,00704225352112676;0;0,00140845070422535;0;0;0,938028169014084;0;0,00140845070422535;0;0;0,052112676056338;0;0;0;0;0;0;0
"Barboni_a401";0;0;0,324074074074074;0;0,00462962962962963;0;0;0,539351851851852;0;0;0,00231481481481481;0;0,127314814814815;0;0;0;0;0,00231481481481481;0;0
"Barboni_a402";0;0;0,0188284518828452;0;0;0;0;0,956066945606695;0;0;0;0;0,0251046025104603;0;0;0;0;0;0;0
"Barboni_a403";0,00423728813559322;0,00282485875706215;0,303672316384181;0,00282485875706215;0,00564971751412429;0;0;0,461864406779661;0;0;0;0,0112994350282486;0,169491525423729;0;0,00141242937853107;0;0,00141242937853107;0,0324858757062147;0;0,00282485875706215
"Barboni_a404";0;0;0,23134328358209;0,00746268656716418;0,00746268656716418;0;0;0,283582089552239;0;0;0;0,00746268656716418;0,455223880597015;0;0,00746268656716418;0;0;0;0;0
"Barboni_a405";0;0;0,373333333333333;0;0,0533333333333333;0;0;0,266666666666667;0;0;0,0133333333333333;0,0133333333333333;0,24;0;0;0;0,0133333333333333;0;0;0,0266666666666667
"Barboni_a406";0;0;0,103030303030303;0,0202020202020202;0,224242424242424;0;0;0,406060606060606;0;0,0121212121212121;0,0121212121212121;0,00808080808080808;0,204040404040404;0;0;0;0;0,00808080808080808;0;0,00202020202020202
"Barboni_a407";0;0;0,0378006872852234;0,0584192439862543;0,0859106529209622;0;0;0,676975945017182;0;0;0,0103092783505155;0,0103092783505155;0,11340206185567;0;0;0;0;0;0;0,00687285223367698
"Barboni_a408";0;0;0,230769230769231;0,0384615384615385;0,0299145299145299;0;0;0,290598290598291;0;0;0,0128205128205128;0,11965811965812;0,269230769230769;0;0;0;0,00427350427350427;0,00427350427350427;0;0
"Barboni_a409";0;0;0,0523690773067332;0,0224438902743142;0,0448877805486284;0;0;0,538653366583541;0,109725685785536;0,0822942643391521;0,0174563591022444;0,0623441396508728;0,0523690773067332;0;0;0;0,00748129675810474;0,00748129675810474;0;0,00249376558603491
"Barboni_a410";0;0;0,0666666666666667;0,0333333333333333;0,0142857142857143;0;0;0,238095238095238;0,3;0,0857142857142857;0,00952380952380952;0,019047619047619;0,219047619047619;0;0;0;0;0;0;0,0142857142857143
"Barboni_a411";0;0;0,136842105263158;0,0263157894736842;0,0578947368421053;0;0;0,0894736842105263;0;0;0,242105263157895;0;0,410526315789474;0;0;0;0;0,00526315789473684;0;0,0315789473684211
"Barboni_a412";0;0;0,0816326530612245;0,0326530612244898;0,0612244897959184;0;0;0,13469387755102;0;0;0,00816326530612245;0,0163265306122449;0,66530612244898;0;0;0;0;0;0;0
"Barboni_a413";0;0;0,0241935483870968;0,0564516129032258;0,411290322580645;0;0;0,137096774193548;0,00806451612903226;0,0483870967741935;0,00806451612903226;0,0887096774193548;0,185483870967742;0;0;0;0,0241935483870968;0;0;0,00806451612903226
"Barboni_a414";0;0;0,282051282051282;0,0128205128205128;0,0641025641025641;0;0;0,358974358974359;0,0128205128205128;0,0128205128205128;0,0256410256410256;0,0128205128205128;0,217948717948718;0;0;0;0;0;0;0
"Barboni_a415";0;0;0,294117647058824;0;0;0;0;0,245098039215686;0;0;0;0;0,441176470588235;0;0;0;0;0;0;0,0196078431372549
"Barboni_a416";0;0;0,233727810650888;0,0207100591715976;0,00887573964497041;0;0;0,532544378698225;0,0029585798816568;0,0029585798816568;0;0,0739644970414201;0,112426035502959;0;0;0;0,0118343195266272;0;0;0
"Barboni_a417";0;0;0,248201438848921;0,00719424460431655;0;0;0;0,471223021582734;0,00359712230215827;0,00359712230215827;0;0,0683453237410072;0,176258992805755;0;0,00719424460431655;0;0;0,00719424460431655;0,00719424460431655;0
"Barboni_a418";0;0;0,118421052631579;0,00328947368421053;0;0;0;0,516447368421053;0;0;0,0592105263157895;0,0427631578947368;0,25;0;0,00328947368421053;0;0,00328947368421053;0,00328947368421053;0;0
"Barboni_a419";0;0;0,0681818181818182;0,0303030303030303;0,00568181818181818;0;0;0,642045454545455;0;0,0227272727272727;0,0227272727272727;0,0965909090909091;0,106060606060606;0;0;0;0,00568181818181818;0;0;0
"Barboni_a420";0;0;0,180698151950719;0,00205338809034908;0,00410677618069815;0;0;0,517453798767967;0,00205338809034908;0;0,0349075975359343;0,0225872689938398;0,223819301848049;0;0;0;0,00410677618069815;0,00616016427104723;0,00205338809034908;0
"Barboni_a421";0;0,000892857142857143;0,0544642857142857;0,000892857142857143;0,00178571428571429;0;0;0,883035714285714;0,000892857142857143;0;0,000892857142857143;0,00178571428571429;0,0535714285714286;0;0;0;0,000892857142857143;0,000892857142857143;0;0
"Barboni_a422";0;0;0,45119305856833;0,0108459869848156;0,00650759219088937;0;0;0,23644251626898;0;0;0,00433839479392625;0,0260303687635575;0,255965292841649;0;0,00216919739696312;0;0,00216919739696312;0,00433839479392625;0;0
"Barboni_a423";0;0;0,168478260869565;0,0217391304347826;0,0199275362318841;0;0;0,443840579710145;0;0;0,00181159420289855;0,0489130434782609;0,27536231884058;0;0,00181159420289855;0;0,00543478260869565;0,0126811594202899;0;0
"Barboni_a424";0;0;0,0218446601941748;0,00121359223300971;0,00364077669902913;0;0;0,83373786407767;0,00242718446601942;0;0,00121359223300971;0,0570388349514563;0,0716019417475728;0;0;0;0,00364077669902913;0,00121359223300971;0;0,00242718446601942
"Barboni_a425";0;0;0,0634920634920635;0,0126984126984127;0,00476190476190476;0;0;0,204761904761905;0,00317460317460317;0;0,00158730158730159;0,385714285714286;0,315873015873016;0;0;0;0;0,00317460317460317;0;0,00476190476190476
"Barboni_a426";0;0;0,0637254901960784;0,151960784313725;0,00490196078431373;0;0;0,387254901960784;0;0;0;0,269607843137255;0,112745098039216;0;0;0;0;0,00980392156862745;0;0
"Barboni_a427";0;0;0,0534069981583794;0,0294659300184162;0,00920810313075507;0;0;0,718232044198895;0,00184162062615101;0,00368324125230203;0,00368324125230203;0,0644567219152855;0,106813996316759;0;0,00368324125230203;0;0,00552486187845304;0;0;0
"Barboni_a428";0;0;0,0365736284889317;0,00288739172281039;0,000962463907603465;0;0;0,928777670837344;0;0;0,000962463907603465;0,00577478344562079;0,0163618864292589;0;0;0;0,00192492781520693;0,00481231953801732;0;0,000962463907603465
"Barboni_a429";0;0;0,156565656565657;0,0151515151515152;0;0;0;0,656565656565657;0,00505050505050505;0;0,0101010101010101;0,0252525252525253;0,126262626262626;0;0;0;0;0;0;0,00505050505050505
"Barboni_a430";0;0;0,0571428571428571;0,0021978021978022;0,0021978021978022;0;0;0,567032967032967;0;0;0;0;0,367032967032967;0;0;0;0;0,0021978021978022;0;0,0021978021978022
"Barboni_a431";0;0;0,0864197530864197;0;0,0154320987654321;0;0;0,787037037037037;0;0;0;0;0,104938271604938;0;0;0;0,00308641975308642;0;0;0,00308641975308642
"Barboni_a432";0;0;0,06187624750499;0;0,00399201596806387;0;0;0,850299401197605;0;0;0;0;0,0778443113772455;0;0,00199600798403194;0;0,00399201596806387;0;0;0
"Barboni_a433";0;0;0,11037527593819;0,0022075055187638;0,0507726269315673;0;0;0,701986754966887;0;0;0,0022075055187638;0;0,123620309050773;0;0,00662251655629139;0;0,0022075055187638;0;0;0
"Barboni_a434";0;0;0,171052631578947;0;0,135964912280702;0;0;0,410818713450292;0;0;0,00146198830409357;0;0,0760233918128655;0;0,00146198830409357;0;0,00584795321637427;0;0,197368421052632;0
"Barboni_a435";0;0;0,113122171945701;0;0,421945701357466;0;0;0,346153846153846;0;0;0,0192307692307692;0;0,082579185520362;0;0,00113122171945701;0;0,00565610859728507;0,0101809954751131;0;0
"Barboni_a436";0;0;0,0151745068285281;0;0,393778452200303;0;0;0,572837632776935;0;0;0;0;0,0151745068285281;0;0,000758725341426404;0;0,00227617602427921;0;0;0
"Barboni_a437";0;0;0,0472854640980736;0;0,0122591943957968;0;0;0,915936952714536;0;0,00175131348511384;0;0;0,021015761821366;0;0;0;0;0;0;0,00175131348511384
"Barboni_a438";0;0;0,0229555236728838;0;0,00573888091822095;0;0;0,875179340028694;0;0;0,0143472022955524;0;0,0803443328550933;0;0;0;0,00143472022955524;0;0;0
"Barboni_a439";0;0;0,0471841704718417;0,0015220700152207;0,0197869101978691;0;0;0,785388127853881;0;0;0,0076103500761035;0;0,136986301369863;0;0,0015220700152207;0;0;0;0;0
"Barboni_a440";0;0;0,173955296404276;0,00097181729834791;0,00680272108843537;0;0;0,737609329446064;0;0;0,00097181729834791;0;0,0787172011661808;0;0,00097181729834791;0;0;0;0;0
"Barboni_a441";0;0;0,179924242424242;0;0,00189393939393939;0;0;0,617424242424242;0;0;0,00378787878787879;0;0,189393939393939;0;0,00757575757575758;0;0;0;0;0
"Barboni_a442";0;0;0,421052631578947;0;0,00263157894736842;0;0;0,478947368421053;0;0;0;0;0,0921052631578947;0;0,00263157894736842;0;0;0,00263157894736842;0;0
"Barboni_a443";0;0;0,087378640776699;0;0,00323624595469256;0;0;0,809061488673139;0;0;0;0;0,100323624595469;0;0;0;0;0;0;0
"Barboni_a444";0;0;0,317507418397626;0,0029673590504451;0,00593471810089021;0;0;0,551928783382789;0;0,0029673590504451;0;0;0,115727002967359;0;0;0;0;0,0029673590504451;0;0
"Barboni_a445";0;0;0,221070811744387;0;0,00518134715025907;0;0;0,68566493955095;0;0;0,00172711571675302;0;0,0829015544041451;0;0;0;0,00172711571675302;0,00172711571675302;0;0
"Barboni_a446";0;0;0,218599033816425;0;0,0954106280193237;0;0;0,589371980676328;0;0;0,0036231884057971;0;0,0857487922705314;0;0;0;0,00241545893719807;0,00483091787439614;0;0
"Barboni_a447";0;0;0,213075060532688;0;0,217917675544794;0;0;0,474576271186441;0;0;0;0;0,0847457627118644;0;0,00726392251815981;0;0;0;0;0,00242130750605327
"Barboni_a448";0;0;0,183783783783784;0;0,0108108108108108;0;0;0,486486486486487;0;0;0,0027027027027027;0;0,310810810810811;0;0;0;0,0027027027027027;0,0027027027027027;0;0
"Barboni_a449";0;0;0,155818540433925;0;0,00986193293885602;0;0;0,595660749506903;0;0;0;0;0,234714003944773;0;0,0019723865877712;0;0;0,0019723865877712;0;0
"Barboni_a450";0;0;0,278195488721804;0;0,0225563909774436;0;0;0,496240601503759;0;0;0,0150375939849624;0;0,180451127819549;0;0,0075187969924812;0;0;0;0;0
"Barboni_a451";0;0;0,266129032258065;0;0,00268817204301075;0;0;0,71505376344086;0;0;0,00268817204301075;0;0,010752688172043;0;0,00268817204301075;0;0;0;0;0
"Barboni_a452";0;0;0,316582914572864;0,0050251256281407;0,0150753768844221;0;0;0,341708542713568;0;0;0;0;0,306532663316583;0;0,0100502512562814;0;0;0,0050251256281407;0;0
"Barboni_a453";0;0;0,272988505747126;0;0,0172413793103448;0;0;0,586206896551724;0;0;0;0;0,112068965517241;0;0,0028735632183908;0;0,0028735632183908;0,00574712643678161;0;0
"Barboni_a454";0;0;0,339622641509434;0,00471698113207547;0,00943396226415094;0;0;0,415094339622642;0;0;0;0;0,221698113207547;0;0,00943396226415094;0;0;0;0;0
"Barboni_a455";0;0;0,193313953488372;0;0,00436046511627907;0;0;0,718023255813954;0;0;0;0;0,0828488372093023;0;0;0;0,00145348837209302;0;0;0
"Barboni_a456";0;0;0,0533707865168539;0,000401284109149278;0,0036115569823435;0;0;0,850321027287319;0;0;0,000401284109149278;0;0,091091492776886;0;0;0;0,000802568218298555;0;0;0
"Barboni_a457";0;0;0,159347553324969;0;0,0175658720200753;0;0;0,391468005018821;0;0;0,00501882057716437;0;0,404015056461731;0;0,00125470514429109;0;0,0213299874529486;0;0;0
"Barboni_a458";0;0;0,914559125085441;0;0,000683526999316473;0;0;0,0533151059466849;0;0,000683526999316473;0;0,000683526999316473;0,0157211209842789;0;0,00136705399863295;0;0,00205058099794942;0,00888585099111415;0,000683526999316473;0,00136705399863295
"Barboni_a459";0;0;0,973705179282868;0,000796812749003984;0;0;0;0,0207171314741036;0;0;0;0,000796812749003984;0,00398406374501992;0;0;0;0;0;0;0
"Barboni_a460";0;0;0,768382352941177;0,00367647058823529;0;0;0;0,0790441176470588;0;0;0;0;0,101102941176471;0;0;0;0,00367647058823529;0,0441176470588235;0;0
"Barboni_a461";0;0;0,942399049881235;0;0;0;0;0,0279097387173397;0;0;0;0;0,00534441805225653;0;0,0219714964370546;0;0,00118764845605701;0,00118764845605701;0;0
"Barboni_a462";0;0;0,888387824126268;0;0,00056369785794814;0;0;0,0935738444193912;0;0,00112739571589628;0;0;0,0056369785794814;0;0,00958286358511838;0;0,00056369785794814;0,00056369785794814;0;0
"Barboni_a463";0;0;0,768959435626102;0;0;0;0;0,0476190476190476;0;0;0,000881834215167548;0;0,027336860670194;0;0,000881834215167548;0;0,0017636684303351;0,152557319223986;0;0
"Barboni_a464";0;0;0,324357405140759;0;0;0;0;0,456548347613219;0;0,00611995104039168;0,00244798041615667;0;0,116279069767442;0;0,0538555691554468;0;0,00489596083231334;0,0330477356181151;0,00122399020807834;0,00122399020807834
"Barboni_a465";0;0;0,668730650154799;0,00103199174406605;0,00103199174406605;0;0;0,220846233230134;0;0;0;0;0,0577915376676987;0;0,0237358101135191;0;0,00619195046439629;0,020639834881321;0;0
"Barboni_a466";0;0;0,797427652733119;0;0;0;0;0,192926045016077;0;0;0;0;0,00643086816720257;0;0;0;0;0,00160771704180064;0;0,00160771704180064
"Barboni_a467";0;0;0,933333333333333;0;0;0;0;0,0460093896713615;0;0;0;0;0,0131455399061033;0;0,000938967136150235;0;0,00187793427230047;0,00469483568075117;0;0
"Barboni_a468";0;0;0,375757575757576;0;0;0;0;0,0848484848484849;0;0;0;0;0,0545454545454545;0;0,0181818181818182;0;0;0,460606060606061;0;0,00606060606060606
"Barboni_a469";0;0;0,44342762063228;0,000831946755407654;0,00249584026622296;0;0;0,100665557404326;0;0,00166389351081531;0,00249584026622296;0;0,174708818635607;0;0,0257903494176373;0;0;0,247088186356073;0,000831946755407654;0
"Barboni_a470";0;0;0,114164904862579;0;0,00211416490486258;0;0;0,718816067653277;0;0;0;0;0,0338266384778013;0;0,0105708245243129;0;0;0,120507399577167;0;0
"Barboni_a471";0;0;0,229074889867841;0;0,00881057268722467;0;0;0,669603524229075;0;0;0;0;0,026431718061674;0;0;0;0;0,066079295154185;0;0
"Barboni_a472";0;0;0,308943089430894;0;0;0;0;0,16260162601626;0;0;0,00813008130081301;0;0,390243902439024;0;0,048780487804878;0;0;0,0813008130081301;0;0
"Barboni_a473";0;0;0,336010709504685;0,0281124497991968;0,00803212851405622;0;0;0,502008032128514;0;0;0,00133868808567604;0,0535475234270415;0,0535475234270415;0;0,00267737617135207;0;0,00133868808567604;0,0107095046854083;0;0,00267737617135207
"Barboni_a474";0;0;0,26044226044226;0;0,00245700245700246;0;0;0,0810810810810811;0;0;0;0,633906633906634;0,0221130221130221;0;0;0;0;0;0;0
"Barboni_a475";0;0;0,415430267062315;0,00148367952522255;0;0;0;0,0667655786350148;0;0,0029673590504451;0;0,410979228486647;0,0934718100890208;0;0,00445103857566766;0;0,00148367952522255;0,00148367952522255;0;0,00148367952522255
"Barboni_a476";0;0;0,593059936908517;0;0;0;0;0,0946372239747634;0;0;0;0,0378548895899054;0,236593059936909;0;0,00315457413249211;0;0;0,0347003154574132;0;0
"Barboni_a477";0;0;0,872258064516129;0,00129032258064516;0;0;0;0,0374193548387097;0;0;0;0,0180645161290323;0,0567741935483871;0;0,00516129032258065;0;0;0,00774193548387097;0;0,00129032258064516
"Barboni_a478";0;0;0,13781512605042;0,756302521008403;0;0;0;0,0571428571428571;0;0;0;0,0134453781512605;0,0201680672268908;0;0,00336134453781513;0;0;0,00336134453781513;0;0,00840336134453781
"Barboni_a479";0;0;0,566233766233766;0,0194805194805195;0,0012987012987013;0;0;0,298701298701299;0;0,0025974025974026;0;0,0155844155844156;0,0779220779220779;0;0,0038961038961039;0;0;0,0142857142857143;0;0
"Barboni_a480";0;0;0,678571428571429;0;0;0;0;0,209183673469388;0;0,00510204081632653;0;0,00510204081632653;0,0714285714285714;0;0,0127551020408163;0;0;0,0178571428571429;0;0
"Barboni_a481";0;0;0,480582524271845;0,00485436893203883;0;0;0;0,0970873786407767;0;0;0;0;0,349514563106796;0;0,00970873786407767;0;0;0,029126213592233;0,0242718446601942;0,00485436893203883
"Barboni_a482";0;0;0,0645933014354067;0;0,00478468899521531;0;0;0,636363636363636;0;0,00478468899521531;0,00956937799043062;0;0,23444976076555;0;0;0;0,00239234449760766;0,0430622009569378;0;0
"Barboni_a483";0;0;0,0281879194630872;0;0;0;0;0,887248322147651;0;0,00134228187919463;0,00134228187919463;0;0,061744966442953;0;0,00134228187919463;0;0;0,0187919463087248;0;0
"Barboni_a484";0;0;0,181102362204724;0;0,0026246719160105;0;0;0,640419947506562;0;0;0;0;0,170603674540682;0;0,0026246719160105;0;0,0026246719160105;0;0;0
"Barboni_a485";0;0;0,0208333333333333;0;0;0;0;0,821969696969697;0;0;0;0;0,15530303030303;0;0;0;0;0,00189393939393939;0;0
"Barboni_a486";0;0;0,155046826222685;0;0,0561914672216441;0;0;0,735691987513007;0;0;0,00312174817898023;0;0,0478668054110302;0;0,00104058272632674;0;0;0,00104058272632674;0;0
"Barboni_a487";0;0;0,0446194225721785;0;0,0708661417322835;0;0;0,825459317585302;0;0;0;0;0,0538057742782152;0;0;0;0;0,00393700787401575;0,00131233595800525;0
"Barboni_a488";0;0;0,0564102564102564;0,702564102564103;0,0102564102564103;0;0;0,148717948717949;0;0;0,00512820512820513;0;0,0666666666666667;0;0,00512820512820513;0;0,00512820512820513;0;0;0
"Barboni_a489";0;0;0,0226027397260274;0,0102739726027397;0,00753424657534247;0;0;0,915068493150685;0;0;0;0,000684931506849315;0,0328767123287671;0;0;0;0,0102739726027397;0;0;0,000684931506849315
"Barboni_a490";0;0;0,0689655172413793;0,310344827586207;0,0137931034482759;0;0;0,482758620689655;0;0;0,0137931034482759;0,00689655172413793;0,0896551724137931;0;0;0;0;0;0;0,0137931034482759
"Barboni_a491";0;0;0,287878787878788;0;0;0;0;0,363636363636364;0;0;0;0;0,28030303030303;0;0,0303030303030303;0;0;0,0378787878787879;0;0
"Barboni_a492";0;0;0,216216216216216;0;0;0;0;0,0600600600600601;0;0;0;0;0,504504504504504;0;0,132132132132132;0;0,0780780780780781;0,00900900900900901;0;0
"Barboni_a493";0;0;0,175853018372703;0;0;0;0;0,0288713910761155;0;0;0;0;0,745406824146982;0;0,031496062992126;0;0,010498687664042;0,0078740157480315;0;0
"Barboni_a494";0;0;0,466292134831461;0;0;0;0;0,174157303370787;0;0;0;0;0,278089887640449;0;0,0337078651685393;0;0;0,047752808988764;0;0
"Barboni_a495";0;0;0,394495412844037;0;0;0;0;0,155963302752294;0;0;0;0;0,284403669724771;0;0,0275229357798165;0;0,0091743119266055;0,128440366972477;0;0
"Barboni_a496";0;0;0,487692307692308;0;0;0;0;0,233846153846154;0;0;0;0;0,141538461538462;0;0,104615384615385;0;0;0,0307692307692308;0;0,00153846153846154
"Barboni_a497";0;0;0,195121951219512;0;0;0;0;0,571138211382114;0;0;0,0101626016260163;0;0,0731707317073171;0;0,0304878048780488;0;0;0,117886178861789;0;0,00203252032520325
"Barboni_a498";0;0;0,226865671641791;0,00298507462686567;0;0;0;0,588059701492537;0;0;0,00298507462686567;0;0,0746268656716418;0;0,0746268656716418;0;0;0,0238805970149254;0;0,00597014925373134
"Barboni_a499";0;0;0,11484593837535;0;0;0;0;0,743697478991597;0;0;0,0210084033613445;0;0,0602240896358543;0;0,0336134453781513;0;0,00140056022408964;0,0224089635854342;0;0,00280112044817927
"Barboni_a500";0;0;0,114137483787289;0;0;0;0;0,767833981841764;0;0;0,0259403372243839;0;0,0324254215304799;0;0,0518806744487678;0;0,0012970168612192;0,00389105058365759;0,00259403372243839;0
"Barboni_a501";0;0;0,478260869565217;0;0;0;0;0,347826086956522;0;0;0,00869565217391304;0;0,0434782608695652;0;0,0260869565217391;0;0,00869565217391304;0,00869565217391304;0;0,0782608695652174
"Barboni_a502";0,00847457627118644;0;0,152542372881356;0;0,00423728813559322;0;0;0,567796610169492;0;0;0;0;0,241525423728814;0;0,00423728813559322;0;0,00423728813559322;0,0169491525423729;0;0
"Barboni_a503";0,00949367088607595;0;0,0116033755274262;0;0;0;0;0,928270042194093;0;0;0;0;0,0379746835443038;0;0,00105485232067511;0;0,00421940928270042;0,00738396624472574;0;0
"Barboni_a504";0;0;0,0126364158529581;0;0,000574382538770821;0;0;0,965537047673751;0;0;0,000574382538770821;0;0,0172314761631246;0;0,00229753015508329;0;0;0;0,000574382538770821;0,000574382538770821
"Barboni_a505";0,0019723865877712;0;0,0315581854043393;0;0,00394477317554241;0;0;0,952662721893491;0;0,0019723865877712;0;0;0,0019723865877712;0;0,00394477317554241;0;0;0,0019723865877712;0;0
