"";"Abies";"Acer.campestre.type";"Alnus";"Apiaceae";"Armeria.type";"Artemisia";"Asteraceae.subf..Cichorioideae";"Asteraceae.subf..Asteroideae";"Betula";"Boraginaceae";"Botrychium";"Brassicaceae";"Buxus";"Calluna.vulgaris";"Campanulaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Cedrus";"Centaurea";"Chenopodiaceae.Amaranthaceae";"Corylus";"Cyperaceae";"Dipsacaceae";"Ephedra";"Ericaceae";"Euphorbia";"Fagaceae";"Fagus";"Filipendula";"Fraxinus";"Hedera";"Helianthemum";"Hippophae.rhamnoides";"Juniperus";"Lamiaceae";"Olea.europaea";"Picea";"Pinus";"Plantago";"Plantago.lanceolata.type";"Poaceae";"Polygonum";"Quercus.robur.type";"Quercus.ilex.type";"Ranunculaceae";"Rosaceae";"Rubiaceae";"Rumex";"Salix";"Saxifraga";"Scrophulariaceae";"Thalictrum";"Thymelaeaceae";"Tilia";"Ulmus";"Urticaceae"
"Mikishin-Gvozdeva_a39";0,0563725490196078;0;0,198529411764706;0,00490196078431372;0;0,0220588235294117;0;0;0,20343137254902;0;0;0;0;0;0;0;0,00490196078431372;0;0;0;0,00490196078431372;0,0318627450980392;0;0;0,00490196078431372;0;0;0;0;0;0;0;0;0;0;0;0,303921568627451;0,0465686274509803;0;0;0,0906862745098039;0;0;0;0,00735294117647059;0,00490196078431372;0;0;0;0;0;0,0122549019607843;0;0;0,00245098039215686;0
"Mikishin-Gvozdeva_a40";0,0343642611683848;0;0,15979381443299;0;0;0,0309278350515463;0;0;0,237113402061856;0;0;0;0;0;0;0;0,00171821305841925;0;0;0,00171821305841925;0,00171821305841925;0,15979381443299;0;0;0,0274914089347078;0;0;0;0;0;0;0;0;0;0;0;0,209621993127147;0,123711340206185;0;0;0;0;0;0;0,00343642611683848;0;0;0;0,00171821305841925;0;0;0;0;0;0,00687285223367698;0
"Mikishin-Gvozdeva_a41";0,0720461095100865;0;0,0605187319884726;0;0;0,0172910662824207;0,00576368876080691;0;0,181556195965417;0;0;0;0;0;0;0;0;0;0;0,00288184438040346;0;0,0979827089337176;0;0;0,0259365994236312;0;0;0;0;0;0;0;0;0;0;0;0,357348703170029;0,167146974063401;0;0;0;0;0;0;0,00576368876080691;0;0;0;0,00576368876080691;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a42";0,074245939675174;0;0,0255220417633411;0,00232018561484919;0;0,00232018561484919;0,00232018561484919;0;0,0440835266821345;0;0;0;0;0;0;0;0;0;0;0,00232018561484919;0;0,048723897911833;0;0;0,0255220417633411;0;0;0;0;0;0;0;0;0;0;0;0,417633410672854;0,350348027842228;0;0;0;0;0;0;0;0,00232018561484919;0;0;0;0;0;0;0;0;0,00232018561484919;0
"Mikishin-Gvozdeva_a43";0,0641025641025641;0;0,0982905982905983;0;0;0,00427350427350428;0;0;0,346153846153847;0;0;0;0;0;0;0;0,00427350427350428;0;0;0;0;0,047008547008547;0;0;0,00854700854700855;0;0;0;0;0;0;0;0;0;0;0;0,354700854700854;0,0427350427350428;0;0;0,00427350427350428;0;0;0;0,0128205128205128;0;0;0;0,00854700854700855;0;0;0;0;0;0,00427350427350428;0
"Mikishin-Gvozdeva_a44";0,0433673469387755;0;0,11734693877551;0;0;0,0204081632653061;0;0;0,614795918367347;0;0;0;0;0;0;0;0;0;0;0;0,00255102040816326;0,0102040816326531;0;0;0,00765306122448979;0;0;0;0;0;0;0;0;0;0;0;0,0637755102040816;0,0255102040816326;0;0;0,028061224489796;0;0;0;0,0102040816326531;0,00510204081632653;0;0;0,0510204081632653;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a45";0,0425531914893617;0;0,118203309692671;0;0;0,0094562647754137;0;0;0,167848699763593;0;0;0;0;0;0;0;0;0;0;0;0;0,0638297872340425;0;0;0,00709219858156028;0;0;0;0;0;0;0;0;0;0;0;0,399527186761229;0,177304964539007;0;0;0,00472813238770686;0;0;0;0,00472813238770686;0;0;0;0;0;0;0;0;0;0,00472813238770686;0
"Mikishin-Gvozdeva_a46";0,00898876404494382;0;0,00898876404494382;0;0;0;0;0;0,0426966292134832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0224719101123595;0,907865168539326;0;0;0,00224719101123595;0;0;0;0,00224719101123595;0;0;0;0,00449438202247191;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a47";0,109339407744875;0;0,175398633257403;0,00227790432801822;0;0,029612756264237;0,00455580865603645;0;0,107061503416856;0;0;0;0;0;0;0;0;0;0;0,00455580865603645;0;0,0227790432801822;0;0;0,00227790432801822;0;0;0;0;0;0;0;0;0;0;0;0,444191343963553;0,0842824601366743;0;0;0,0091116173120729;0;0;0;0;0,00227790432801822;0;0;0;0;0;0;0;0;0,00227790432801822;0
"Mikishin-Gvozdeva_a48";0,00239808153477219;0;0,136690647482015;0,00239808153477219;0;0,0335731414868106;0;0;0,280575539568346;0;0;0;0;0;0;0;0;0;0;0;0;0,13189448441247;0;0;0,0191846522781775;0;0;0;0;0;0;0;0;0;0,00239808153477219;0;0,103117505995204;0,24220623501199;0;0;0,0215827338129497;0;0;0;0,00239808153477219;0;0;0;0,00239808153477219;0;0;0,00239808153477219;0;0;0,0167865707434053;0
"Mikishin-Gvozdeva_a49";0,013986013986014;0;0,165501165501166;0,00233100233100232;0;0,0489510489510489;0;0;0,384615384615384;0;0;0;0;0;0;0;0;0;0;0,0116550116550117;0,00233100233100232;0,0582750582750582;0;0,00233100233100232;0,0209790209790209;0;0;0;0;0;0;0;0;0;0;0;0,0606060606060606;0,202797202797203;0;0;0,00699300699300698;0;0;0;0,00699300699300698;0,00233100233100232;0;0;0;0;0;0;0;0,00233100233100232;0,00699300699300698;0
"Mikishin-Gvozdeva_a50";0,0206185567010309;0;0,23840206185567;0,00128865979381443;0;0,0193298969072165;0;0;0,278350515463917;0;0;0,00128865979381443;0;0;0;0;0,00128865979381443;0;0;0,00128865979381443;0,00515463917525774;0,095360824742268;0;0;0,0399484536082474;0;0;0;0;0;0;0;0;0;0;0;0,115979381443299;0,146907216494846;0;0;0,0154639175257732;0;0;0;0,00515463917525774;0,00128865979381443;0;0;0,00515463917525774;0;0;0,00257731958762887;0;0,00128865979381443;0,0038659793814433;0
"Mikishin-Gvozdeva_a51";0,0161943319838057;0;0,0445344129554656;0,00269905533063428;0;0,0566801619433198;0,00134952766531714;0;0,121457489878542;0;0;0;0;0;0;0;0,00134952766531714;0;0;0,00134952766531714;0;0,0107962213225371;0;0;0,383265856950068;0;0;0;0;0;0;0;0;0;0;0;0,097165991902834;0,232118758434548;0;0;0,0161943319838057;0;0;0;0,00269905533063428;0,0067476383265857;0;0;0,00539811066126855;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a52";0,154362416107383;0;0,0760626398210291;0;0;0,0134228187919463;0;0;0,212527964205817;0;0;0;0;0;0;0;0;0;0;0;0,00223713646532439;0,00447427293064877;0;0;0,0156599552572707;0;0;0;0;0;0;0;0;0;0;0;0,451901565995526;0,0536912751677853;0;0;0,00447427293064877;0;0;0;0,00223713646532439;0;0;0;0,00671140939597316;0;0;0;0;0;0,00223713646532439;0
"Mikishin-Gvozdeva_a53";0,144508670520232;0;0,0115606936416185;0;0;0,0115606936416185;0;0;0,11849710982659;0;0;0;0;0;0;0;0,00289017341040462;0;0;0;0;0,00867052023121387;0;0;0,164739884393064;0;0;0;0;0;0;0;0;0;0;0;0,450867052023121;0,0838150289017341;0;0;0;0;0;0;0,00289017341040462;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a54";0,189814814814815;0;0,00925925925925925;0;0;0,00462962962962963;0;0;0,0601851851851852;0;0;0;0;0;0;0;0,00462962962962963;0;0;0;0;0,0138888888888888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,662037037037037;0,0509259259259259;0;0;0,00462962962962963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a55";0,00735294117647058;0,00245098039215686;0,215686274509804;0,00245098039215686;0;0,0220588235294118;0;0;0,299019607843137;0;0,00245098039215686;0;0;0;0;0;0,00735294117647058;0;0;0,00245098039215686;0;0,0269607843137255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0416666666666667;0,0441176470588235;0;0;0,0980392156862745;0;0;0;0,0220588235294118;0,0318627450980392;0;0;0,00980392156862745;0;0;0,00490196078431372;0;0;0,159313725490197;0
"Mikishin-Gvozdeva_a56";0,183453237410072;0;0,410071942446043;0,0143884892086331;0;0,0503597122302158;0;0;0,0827338129496403;0;0;0;0;0;0;0;0;0;0;0;0,00359712230215828;0,0143884892086331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,205035971223022;0,0215827338129497;0;0;0,00359712230215828;0;0;0;0,00719424460431655;0,00359712230215828;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a57";0,0303030303030303;0;0,25925925925926;0,037037037037037;0;0,0101010101010101;0;0;0,292929292929293;0;0;0;0;0;0;0;0,00336700336700336;0;0;0;0;0,0404040404040403;0;0;0,00336700336700336;0;0;0,00336700336700336;0;0;0;0;0;0;0;0;0,134680134680134;0,0134680134680134;0;0;0,101010101010101;0;0;0;0,0303030303030303;0,0168350168350168;0;0;0,00336700336700336;0;0;0,00336700336700336;0;0;0,0168350168350168;0
"Mikishin-Gvozdeva_a58";0,0113636363636364;0;0,255681818181818;0,00378787878787879;0;0,0284090909090909;0;0;0,303030303030303;0;0;0;0;0;0;0;0,00378787878787879;0;0;0,0018939393939394;0;0,126893939393939;0;0;0,0018939393939394;0;0;0;0;0;0;0;0;0;0;0;0,107954545454545;0,0170454545454545;0;0;0,0719696969696969;0;0;0;0,0359848484848485;0,0132575757575757;0;0;0,00568181818181818;0;0;0;0;0;0,0113636363636364;0
"Mikishin-Gvozdeva_a59";0,00321543408360129;0;0,527331189710611;0;0;0,00321543408360129;0;0;0,408360128617363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0418006430868167;0,0128617363344051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00321543408360129;0
"Mikishin-Gvozdeva_a60";0,053453947368421;0;0,183388157894737;0,00328947368421053;0;0,0164473684210526;0;0;0,296875;0;0;0;0;0;0;0,00082236842105263;0,00164473684210526;0;0;0;0,00411184210526316;0,00904605263157894;0;0;0,00164473684210526;0;0;0;0;0,00082236842105263;0;0;0;0;0;0;0,240131578947369;0,0740131578947367;0;0;0,0773026315789473;0;0;0;0,0172697368421053;0,00986842105263157;0;0;0,00246710526315789;0;0;0,00164473684210526;0;0,00164473684210526;0,00411184210526316;0
"Mikishin-Gvozdeva_a61";0,0618556701030928;0,00171821305841925;0,11340206185567;0,00343642611683848;0;0,0154639175257733;0;0;0,298969072164948;0;0;0;0;0;0;0,00171821305841925;0;0;0;0;0;0,0154639175257733;0;0;0,0171821305841925;0;0;0;0;0,00343642611683848;0;0;0;0;0;0;0,310996563573883;0,123711340206186;0;0;0,0103092783505155;0;0;0;0,0103092783505155;0,00343642611683848;0;0;0,00515463917525773;0;0;0;0;0;0,00343642611683848;0
"Mikishin-Gvozdeva_a62";0,0273348519362186;0;0,0797266514806378;0;0;0,00455580865603645;0;0;0,758542141230068;0;0;0;0;0;0;0;0;0;0;0;0;0,00227790432801822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0751708428246014;0,0113895216400911;0;0;0,00683371298405467;0;0;0;0,0113895216400911;0;0;0;0,020501138952164;0;0;0;0;0;0,00227790432801822;0
"Mikishin-Gvozdeva_a63";0,099537037037037;0;0,201388888888889;0,00462962962962963;0;0,0277777777777777;0;0;0,226851851851852;0;0;0;0;0;0;0;0,00231481481481481;0;0;0;0;0,0300925925925925;0;0;0,0115740740740741;0;0;0;0;0;0;0;0;0;0;0;0,321759259259259;0,0254629629629629;0;0;0,0162037037037037;0;0;0;0,0162037037037037;0,00925925925925926;0;0;0,00694444444444444;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a64";0,0594594594594595;0;0,237837837837838;0;0;0,0216216216216216;0;0;0,25945945945946;0;0;0;0;0;0;0;0,0018018018018018;0;0;0,0036036036036036;0,0054054054054054;0,0036036036036036;0;0;0,0162162162162162;0;0;0;0;0;0;0;0;0;0;0;0,126126126126126;0,0468468468468468;0,0036036036036036;0;0,0774774774774774;0;0;0;0,054054054054054;0,036036036036036;0;0,0126126126126126;0,0324324324324324;0;0;0;0;0;0,0018018018018018;0
"Mikishin-Gvozdeva_a65";0,103869653767821;0;0,181262729124236;0,00814663951120163;0;0,00814663951120163;0;0;0,140529531568228;0;0;0;0;0;0;0;0;0;0;0;0,00203665987780041;0,0244399185336049;0;0;0,0183299389002037;0;0;0;0;0;0;0;0;0;0;0;0,421588594704685;0,0427698574338086;0;0;0,0264765784114053;0;0;0;0,00407331975560082;0,00814663951120163;0;0;0,00407331975560082;0;0;0;0;0;0,00610997963340123;0
"Mikishin-Gvozdeva_a66";0,0382848392036753;0;0,122511485451761;0,00306278713629402;0;0,0290964777947933;0,00306278713629402;0;0,392036753445635;0;0;0;0;0;0,00153139356814701;0;0,00459418070444104;0;0;0,00459418070444104;0;0,0290964777947933;0;0;0,00765696784073506;0;0;0,00153139356814701;0;0;0;0;0;0;0;0;0,0949464012251148;0,0290964777947933;0;0;0,0765696784073506;0;0;0;0,0474732006125574;0,0336906584992343;0;0,00918836140888207;0,0581929555895864;0;0;0,00153139356814701;0;0;0,0122511485451761;0
"Mikishin-Gvozdeva_a67";0,0513513513513514;0;0,278378378378379;0;0;0,0135135135135135;0;0;0,227027027027027;0;0;0;0;0;0;0;0,0027027027027027;0;0;0;0;0,0405405405405405;0;0;0,0081081081081081;0;0;0;0;0;0;0;0;0;0;0;0,294594594594594;0,0297297297297297;0;0;0,0270270270270271;0;0;0;0,0189189189189189;0;0;0;0,0027027027027027;0;0;0;0;0;0,0054054054054054;0
"Mikishin-Gvozdeva_a68";0,086687306501548;0;0,0185758513931888;0;0;0,00619195046439628;0;0;0,414860681114551;0;0;0;0;0;0;0;0;0;0;0,00619195046439628;0;0;0;0;0,0681114551083592;0;0;0;0;0;0;0;0;0;0;0;0,362229102167183;0,0371517027863778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a69";0,0907095830285294;0,000731528895391367;0,172640819312363;0,0021945866861741;0;0,0212143379663496;0;0;0,2457937088515;0;0;0;0;0;0;0;0;0;0;0;0;0,01609363569861;0;0;0,0021945866861741;0;0;0;0;0,000731528895391367;0;0;0;0;0,000731528895391367;0;0,308705193855157;0,0731528895391367;0;0;0,01609363569861;0;0;0;0,00658376005852231;0,00292611558156547;0;0,00146305779078273;0,0248719824433065;0;0,000731528895391367;0,00804681784930503;0;0,000731528895391367;0,00365764447695684;0
"Mikishin-Gvozdeva_a70";0,160164271047227;0;0,201232032854209;0,0123203285420944;0;0,0102669404517454;0;0;0,225872689938399;0;0;0;0;0;0;0;0;0;0;0;0;0,0143737166324436;0;0;0,00205338809034908;0;0;0;0;0;0;0;0;0;0;0;0,295687885010267;0,0164271047227926;0;0;0,0246406570841889;0;0;0;0,0143737166324436;0,00616016427104724;0;0;0,00821355236139631;0;0;0;0;0;0,00821355236139631;0
"Mikishin-Gvozdeva_a71";0,0694444444444444;0;0,293650793650794;0,0218253968253968;0;0,0119047619047619;0;0;0,248015873015873;0;0;0;0;0;0;0;0,00198412698412698;0;0;0;0;0,0178571428571429;0;0;0,00595238095238095;0;0;0;0;0;0;0;0;0;0;0;0,200396825396825;0,0198412698412698;0;0;0,0396825396825397;0;0;0;0,0158730158730159;0,0396825396825397;0;0,00198412698412698;0,00595238095238095;0;0;0;0;0,00198412698412698;0,00396825396825397;0
"Mikishin-Gvozdeva_a72";0,174603174603175;0;0,0222222222222222;0,00317460317460318;0;0,00317460317460318;0;0;0,0507936507936508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,552380952380953;0,193650793650793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Mikishin-Gvozdeva_a73";0,0689075630252101;0;0,243697478991596;0,00840336134453782;0;0,00672268907563026;0,00504201680672269;0;0,24873949579832;0;0;0;0;0;0;0;0,00168067226890756;0;0;0;0;0,0554621848739496;0;0;0,0134453781512605;0;0;0;0;0;0;0;0;0;0;0;0,188235294117647;0,0789915966386555;0;0;0,0285714285714286;0;0;0;0,0201680672268908;0,0168067226890756;0;0;0,00672268907563026;0;0,00504201680672269;0,00168067226890756;0;0;0,00168067226890756;0
"Mikishin-Gvozdeva_a74";0,0657142857142857;0;0,0771428571428572;0,00285714285714286;0;0;0;0;0,697142857142858;0;0;0;0;0;0;0;0;0;0;0;0;0,00857142857142858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,105714285714285;0,0142857142857143;0;0;0,00571428571428572;0;0;0;0;0,00285714285714286;0;0;0,0171428571428571;0;0;0,00285714285714286;0;0;0;0
"Mikishin-Gvozdeva_a75";0,0560747663551401;0;0,0467289719626168;0,00467289719626168;0;0,02803738317757;0;0;0,373831775700935;0;0;0;0;0;0;0;0;0;0;0;0;0,102803738317757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,200934579439253;0,0514018691588785;0;0;0,121495327102804;0;0;0;0;0;0;0;0;0;0;0;0;0;0,014018691588785;0
"Mikishin-Gvozdeva_a76";0,0737704918032788;0;0,057377049180328;0;0;0,00819672131147542;0;0;0,434426229508197;0;0;0;0;0;0;0;0;0;0;0;0;0,0491803278688524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,172131147540984;0,163934426229508;0;0;0,0245901639344262;0;0;0;0;0;0;0;0;0;0;0,0163934426229508;0;0;0;0
"Mikishin-Gvozdeva_a77";0,272727272727272;0;0,00454545454545454;0,00454545454545454;0;0,0227272727272728;0,00454545454545454;0;0,0363636363636364;0;0;0;0;0;0;0;0;0;0;0;0;0,059090909090909;0;0;0;0;0;0;0;0;0;0;0;0;0,00454545454545454;0;0,463636363636364;0,0636363636363636;0;0;0,0136363636363636;0;0;0;0,0227272727272728;0,00909090909090909;0;0;0,00909090909090909;0;0;0;0;0,00909090909090909;0;0
"Mikishin-Gvozdeva_a78";0,0313725490196078;0;0,309803921568628;0;0;0,00784313725490196;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,364705882352941;0,0705882352941177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0156862745098039;0
"Mikishin-Gvozdeva_a79";0,0588235294117647;0;0,140417457305503;0,0436432637571158;0;0,127134724857685;0;0;0,153700189753321;0;0,00569259962049336;0;0;0;0;0,00379506641366224;0,00189753320683112;0;0;0,00189753320683112;0;0,0208728652751423;0;0;0;0;0;0;0;0;0;0;0;0;0,00189753320683112;0;0,0474383301707781;0,062618595825427;0;0;0,157495256166983;0;0;0;0,0740037950664137;0,0607210626185959;0;0;0,0246679316888045;0;0;0,00569259962049336;0;0;0,00759013282732448;0
"Mikishin-Gvozdeva_a80";0,117103235747304;0;0,0323574730354391;0,00770416024653313;0;0,00616332819722649;0;0;0,0708782742681047;0;0,00154083204930662;0;0;0;0;0;0;0;0;0,00308166409861325;0;0,0878274268104776;0;0;0;0;0;0,00154083204930662;0;0;0;0;0;0;0,00154083204930662;0;0,158705701078583;0,315870570107858;0;0;0,166409861325116;0;0;0;0;0,0123266563944529;0;0,00462249614791987;0,00616332819722649;0;0;0;0;0;0,00616332819722649;0
"Mikishin-Gvozdeva_a81";0,095890410958904;0;0,0993150684931507;0,00342465753424658;0;0,0136986301369863;0;0;0,554794520547945;0;0;0;0;0;0;0;0;0;0;0,00342465753424658;0,00684931506849314;0,0102739726027397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,143835616438356;0,0410958904109589;0;0;0,0102739726027397;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0171232876712328;0
"Mikishin-Gvozdeva_a82";0,204359673024523;0;0,0272479564032697;0,0108991825613079;0;0,00272479564032697;0;0;0,237057220708447;0;0;0;0;0;0;0;0;0;0;0;0,00272479564032697;0;0;0;0,0572207084468665;0;0;0;0;0;0;0;0;0;0;0;0,326975476839238;0,125340599455041;0;0;0,00272479564032697;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00272479564032697;0
"Mikishin-Gvozdeva_a83";0,10472972972973;0;0,0945945945945946;0;0;0,00675675675675676;0;0;0,385135135135135;0;0;0;0;0;0;0;0;0;0;0;0,00675675675675676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,344594594594595;0,0439189189189189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0135135135135135;0
"Mikishin-Gvozdeva_a84";0,0341685649202734;0;0,041002277904328;0,0364464692482915;0;0,12756264236902;0;0;0,4624145785877;0;0;0;0;0;0;0;0;0;0;0,00227790432801823;0;0,0250569476082004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0820045558086559;0,0341685649202734;0;0;0,0979498861047835;0;0;0;0,0113895216400911;0;0;0;0,0227790432801823;0;0;0,00683371298405467;0;0;0,0159453302961276;0
"Mikishin-Gvozdeva_a85";0,0376884422110554;0;0,188442211055276;0,0050251256281407;0;0,0175879396984925;0;0;0,407035175879397;0;0;0;0;0;0;0;0;0;0;0,0050251256281407;0;0,0175879396984925;0;0;0,00251256281407036;0;0;0;0;0;0;0;0;0;0;0;0,238693467336684;0,0301507537688442;0;0;0,0226130653266331;0;0;0;0;0,00251256281407036;0;0;0,0100502512562814;0;0;0;0;0;0,0150753768844221;0
"Mikishin-Gvozdeva_a86";0,191435768261965;0;0,181360201511335;0;0;0;0;0;0,211586901763224;0;0;0;0;0;0;0;0;0;0;0;0;0,00251889168765743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,377833753148615;0,00503778337531487;0;0;0,0100755667506297;0;0;0;0,0100755667506297;0,00251889168765743;0;0;0,00251889168765743;0;0;0,00503778337531487;0;0;0;0
"Mikishin-Gvozdeva_a87";0,0670194003527337;0;0,292768959435626;0,0211640211640211;0;0,0529100529100529;0,00176366843033509;0;0,229276895943563;0;0;0;0;0;0;0;0,00176366843033509;0;0;0;0;0,0952380952380952;0;0;0;0;0;0,00176366843033509;0;0;0;0;0;0;0;0;0,104056437389771;0,0141093474426808;0,00176366843033509;0;0,0582010582010582;0;0;0;0,0176366843033509;0,0211640211640211;0;0,00176366843033509;0,00176366843033509;0;0;0,00176366843033509;0;0,00352733686067019;0,0105820105820106;0
"Mikishin-Gvozdeva_a88";0,274666666666666;0;0,0186666666666666;0,00533333333333334;0;0,104;0;0;0,136;0;0,0506666666666666;0;0;0;0,00533333333333334;0;0;0;0;0;0;0,0213333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,165333333333334;0,056;0;0;0,0186666666666666;0;0;0;0,0373333333333334;0,0133333333333333;0;0;0,0826666666666667;0;0;0,00533333333333334;0;0;0,00533333333333334;0
"Mikishin-Gvozdeva_a89";0,129793510324484;0;0,0545722713864308;0,103244837758112;0;0,135693215339233;0,00147492625368732;0;0,106194690265487;0;0,00147492625368732;0;0;0;0,0221238938053097;0;0,0147492625368732;0;0;0;0;0,0398230088495575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,187315634218289;0,100294985250737;0;0;0,0294985250737463;0;0;0;0,0147492625368732;0,00147492625368732;0;0;0,00589970501474926;0;0;0,0471976401179942;0;0;0,00442477876106194;0
"Mikishin-Gvozdeva_a90";0,0578947368421052;0;0,0631578947368421;0,0105263157894737;0;0,0394736842105264;0,0131578947368421;0;0,0631578947368421;0;0;0,00263157894736842;0;0;0;0,00263157894736842;0,031578947368421;0;0;0;0;0,0526315789473683;0;0;0;0;0;0,00526315789473684;0;0;0;0;0;0;0;0;0,068421052631579;0,357894736842105;0;0;0,18421052631579;0;0;0;0,0105263157894737;0,0210526315789474;0;0;0;0;0;0,00263157894736842;0;0;0,0131578947368421;0
"Mikishin-Gvozdeva_a91";0,00821018062397373;0;0,0673234811165846;0,0213464696223317;0;0,264367816091954;0;0;0,285714285714286;0;0;0;0;0;0;0;0,00328407224958949;0;0;0,00164203612479475;0,00164203612479475;0,0410509031198686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0394088669950739;0,123152709359606;0;0;0,0870279146141215;0;0;0;0,00985221674876847;0,0147783251231527;0;0;0,013136288998358;0;0,00164203612479475;0,00328407224958949;0;0;0,013136288998358;0
"Mikishin-Gvozdeva_a92";0,0407470288624787;0;0,0560271646859083;0,0152801358234295;0;0,178268251273345;0;0;0,122241086587436;0;0;0,00169779286926994;0;0;0;0;0,00169779286926994;0;0;0,0033955857385399;0,0033955857385399;0,0237691001697793;0;0;0;0;0;0,00169779286926994;0;0;0;0;0;0;0;0;0,122241086587436;0,0797962648556875;0;0;0,207130730050934;0;0;0;0,00679117147707979;0,0203735144312394;0;0,00679117147707979;0,0169779286926994;0;0;0,0747028862478776;0;0;0,0169779286926994;0
"Mikishin-Gvozdeva_a93";0,0368324125230203;0;0,0147329650092081;0,00368324125230203;0;0,0202578268876611;0;0;0,0552486187845304;0;0;0;0;0;0;0;0;0;0;0,00184162062615102;0,00184162062615102;0,392265193370166;0;0;0,00184162062615102;0;0;0;0;0,00184162062615102;0;0;0;0;0,00184162062615102;0;0,0460405156537753;0,30939226519337;0;0;0,0626151012891345;0;0;0;0,0147329650092081;0,0257826887661142;0;0;0,00552486187845304;0;0;0;0;0;0,00368324125230203;0
"Mikishin-Gvozdeva_a94";0,0632911392405063;0;0,0289330922242315;0,184448462929475;0;0,240506329113924;0;0;0,191681735985534;0;0,00542495479204339;0,00180831826401446;0;0;0,00542495479204339;0;0,027124773960217;0;0;0,00180831826401446;0;0,0542495479204339;0;0;0;0;0;0;0;0;0;0;0;0;0,00180831826401446;0;0,0343580470162748;0,0488245931283906;0;0;0,0343580470162748;0;0;0;0,0379746835443037;0,027124773960217;0;0;0;0;0;0;0;0;0,0108499095840868;0
"Mikishin-Gvozdeva_a95";0,359154929577464;0;0,0211267605633803;0,0140845070422535;0;0,0633802816901411;0;0;0,253521126760563;0;0;0;0;0;0;0;0;0;0;0;0;0,0211267605633803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,133802816901409;0,0422535211267606;0;0;0,0774647887323945;0;0;0;0;0,00704225352112675;0;0;0;0;0;0;0;0;0,00704225352112675;0
"Mikishin-Gvozdeva_a96";0,0557275541795666;0;0,122291021671827;0,00464396284829722;0;0,0201238390092879;0,00154798761609908;0;0,0789473684210528;0;0;0,00154798761609908;0;0;0;0;0,00154798761609908;0;0;0;0;0,140866873065015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,103715170278638;0,0913312693498453;0;0;0,270897832817337;0;0;0;0,0510835913312693;0,0294117647058824;0;0,00464396284829722;0,0108359133126935;0;0;0;0;0;0,0108359133126935;0
"Mikishin-Gvozdeva_a97";0,0444839857651245;0;0,0391459074733096;0,00711743772241993;0;0,00533807829181495;0,0427046263345196;0;0,0889679715302491;0;0;0,00177935943060498;0;0;0;0;0;0;0;0;0,00355871886120996;0,106761565836299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0676156583629893;0,103202846975089;0;0;0,192170818505338;0;0;0;0,284697508896797;0,00533807829181495;0;0,00177935943060498;0,00533807829181495;0;0;0;0;0;0;0
