"";"Abies";"Acer campestre-type";"Alnus";"Armeria-type";"Artemisia";"Betula";"Boraginaceae";"Botrychium";"Buxus";"Calluna vulgaris";"Carpinus betulus";"Caryophyllaceae (periporate excl. Paronychioideae)";"Cedrus";"Centaurea";"Chenopodiaceae/Amaranthaceae";"Asteraceae subf. Asteroideae";"Asteraceae subf. Cichorioideae";"Corylus";"Crassulaceae";"Brassicaceae";"Cyperaceae";"Dipsacaceae";"Ephedra";"Ericaceae";"Fagus";"Filipendula";"Fraxinus";"Gentianaceae";"Poaceae";"Hedera";"Helianthemum";"Hippophae rhamnoides";"Ilex";"Juniperus";"Osmunda regalis";"Picea";"Pinus";"Plantago";"Plantago lanceolata-type";"Polygonum";"Polypodium";"Populus";"Potamogeton";"Quercus ilex-type";"Quercus robur-type";"Ranunculaceae";"Ranunculus-type";"Rhamnus";"Rosaceae";"Rubiaceae";"Rumex";"Salix";"Saxifraga";"Scrophulariaceae";"Selaginella";"Taxus";"Thalictrum";"Tilia";"Ulmus";"Valeriana"
"EPDcoretop_E400";0;0,00337457817772778;0,0832395950506187;0;0,00112485939257593;0,0506186726659168;0;0;0;0;0;0;0;0;0,00112485939257593;0,00224971878515186;0,00674915635545557;0,200224971878515;0;0;0,0382452193475816;0;0;0,0112485939257593;0;0;0,0134983127109111;0;0,428571428571429;0,00449943757030371;0;0;0,00224971878515186;0;0,0078740157480315;0;0,0866141732283465;0;0,0202474690663667;0;0,0123734533183352;0;0;0;0;0;0,00449943757030371;0;0,00112485939257593;0;0;0,0123734533183352;0;0;0;0;0;0;0,0078740157480315;0
"EPDcoretop_E403";0,0175953079178886;0;0,095307917888563;0;0;0,0425219941348974;0;0;0;0;0,00293255131964809;0;0;0;0,00733137829912024;0,00439882697947214;0,00293255131964809;0,0219941348973607;0;0,00439882697947214;0,173020527859238;0;0;0;0,00879765395894428;0,0190615835777126;0;0;0,136363636363636;0;0;0;0;0;0;0,173020527859238;0,209677419354839;0;0,0117302052785924;0;0;0;0;0;0;0,0410557184750733;0;0;0;0,0131964809384164;0;0,00146627565982405;0;0;0;0;0,00293255131964809;0,00586510263929619;0,00146627565982405;0,00293255131964809
"EPDcoretop_E404";0,311946902654867;0;0,0353982300884956;0;0,0110619469026549;0,0199115044247788;0,0132743362831858;0;0;0;0,0110619469026549;0,0132743362831858;0;0;0,0199115044247788;0;0,00221238938053097;0,00442477876106195;0;0;0,0508849557522124;0;0;0;0,0132743362831858;0;0;0;0,0619469026548673;0;0;0;0;0;0;0,132743362831858;0,287610619469027;0;0;0;0;0;0;0;0;0,00663716814159292;0;0;0;0;0;0;0;0;0;0;0;0,00221238938053097;0;0,00221238938053097
"EPDcoretop_E406";0;0;0,0126582278481013;0;0,00632911392405063;0;0;0;0;0,0126582278481013;0;0;0;0;0,0316455696202532;0,10126582278481;0,20253164556962;0;0;0,151898734177215;0,164556962025316;0;0;0;0;0;0;0;0,0886075949367089;0,00632911392405063;0;0;0;0,107594936708861;0;0;0,0569620253164557;0;0;0,00632911392405063;0;0,00632911392405063;0,0126582278481013;0;0;0;0;0;0,0126582278481013;0,00632911392405063;0;0,0126582278481013;0;0;0;0;0;0;0;0
"EPDcoretop_E407";0;0;0,00946372239747634;0;0,00315457413249211;0,0189274447949527;0;0;0;0;0;0;0;0;0;0,214511041009464;0,00315457413249211;0,00315457413249211;0;0;0,00315457413249211;0;0;0;0,0220820189274448;0,00315457413249211;0;0;0,460567823343849;0;0;0;0;0;0;0,0126182965299685;0,22397476340694;0,00630914826498423;0;0;0;0;0;0;0;0;0;0;0;0;0,0126182965299685;0,00315457413249211;0;0;0;0;0;0;0;0
"EPDcoretop_E427";0,0173310225303293;0;0,0155979202772964;0,00173310225303293;0,0225303292894281;0,00519930675909879;0,00173310225303293;0,00173310225303293;0;0;0,00519930675909879;0;0;0,00173310225303293;0,0121317157712305;0;0,00693240901213172;0;0;0,0138648180242634;0,0693240901213172;0;0;0;0,289428076256499;0,0225303292894281;0;0;0,109185441941075;0;0;0;0;0,00173310225303293;0;0,00173310225303293;0,337954939341421;0;0,0190641247833622;0,00173310225303293;0;0;0;0;0;0;0,0103986135181976;0;0,0103986135181976;0,00519930675909879;0,00693240901213172;0,00693240901213172;0;0;0;0;0;0,00173310225303293;0;0
"EPDcoretop_E434";0,0174418604651163;0;0,0697674418604651;0;0;0;0;0;0;0;0,0465116279069767;0,0348837209302326;0;0;0,0232558139534884;0;0;0,00581395348837209;0;0;0;0;0;0,0348837209302326;0,0988372093023256;0;0;0;0,325581395348837;0;0;0;0,00581395348837209;0,0290697674418605;0;0;0,0523255813953488;0,0290697674418605;0;0;0,0174418604651163;0;0;0,0406976744186047;0,0232558139534884;0;0,0813953488372093;0;0;0;0,0116279069767442;0,0116279069767442;0;0;0;0;0;0;0,0406976744186047;0
"EPDcoretop_E436";0,00662251655629139;0;0,00927152317880795;0;0,00993377483443709;0,0172185430463576;0;0;0;0;0,0218543046357616;0,00529801324503311;0;0;0,0105960264900662;0,00662251655629139;0,0364238410596026;0,0337748344370861;0;0,0119205298013245;0,305298013245033;0;0;0;0,0278145695364238;0;0;0,00132450331125828;0,290066225165563;0;0,00264900662251656;0;0;0,0311258278145695;0;0,0119205298013245;0,0781456953642384;0,00132450331125828;0,0198675496688742;0,000662251655629139;0;0;0;0;0;0,00596026490066225;0,0158940397350993;0;0,00264900662251656;0,00264900662251656;0,0158940397350993;0,00596026490066225;0;0,00728476821192053;0;0;0,000662251655629139;0,000662251655629139;0,00264900662251656;0
"EPDcoretop_E443";0;0;0,0544871794871795;0;0,0032051282051282;0,41025641025641;0;0;0;0,0032051282051282;0;0;0;0;0;0;0;0;0;0;0,00641025641025641;0;0;0,0448717948717949;0;0;0;0;0;0;0;0;0;0;0;0,0384615384615385;0,426282051282051;0;0;0;0;0;0,0032051282051282;0;0;0,0032051282051282;0;0;0;0;0;0,00641025641025641;0;0;0;0;0;0;0;0
"EPDcoretop_E447";0,00889967637540453;0;0,029126213592233;0;0,0040453074433657;0,0703883495145631;0;0;0;0,00161812297734628;0,00242718446601942;0;0;0;0;0,000809061488673139;0,00566343042071197;0,00647249190938511;0;0;0,106796116504854;0;0;0;0,0137540453074434;0;0,000809061488673139;0;0,153721682847896;0;0;0;0;0;0;0,0809061488673139;0,489482200647249;0;0,00161812297734628;0;0,0040453074433657;0;0;0;0;0,00647249190938511;0;0;0,00242718446601942;0;0;0,0105177993527508;0;0;0;0;0;0;0;0
"EPDcoretop_E453";0,00689655172413793;0;0,331034482758621;0;0,00689655172413793;0;0;0;0;0;0,0275862068965517;0,00689655172413793;0;0;0,0137931034482759;0;0,0275862068965517;0,00689655172413793;0;0;0,124137931034483;0;0;0;0,0482758620689655;0;0;0;0,310344827586207;0;0;0;0;0;0;0,00689655172413793;0,00689655172413793;0;0;0;0;0;0;0;0;0;0;0;0;0,0137931034482759;0;0,0551724137931034;0;0;0;0;0,00689655172413793;0;0;0
"EPDcoretop_E456";0;0;0;0;0;0,0684931506849315;0;0;0;0,349315068493151;0;0;0;0;0;0;0;0;0;0;0,191780821917808;0;0;0,0182648401826484;0;0,00228310502283105;0;0;0,17351598173516;0;0;0;0;0;0;0;0,157534246575342;0;0,0136986301369863;0;0;0;0,0182648401826484;0;0;0;0;0;0;0;0,00228310502283105;0,00228310502283105;0;0;0;0;0;0;0,00228310502283105;0
"EPDcoretop_E457";0;0;0;0;0;0,0028109627547435;0;0;0;0;0;0,00210822206605762;0;0;0;0;0,00983836964160225;0;0;0;0,101897399859452;0;0;0;0;0,00210822206605762;0;0;0,866479269149684;0;0;0;0;0;0;0;0;0,000702740688685875;0;0;0;0;0;0;0;0;0,0028109627547435;0;0;0,0028109627547435;0,00351370344342937;0,00140548137737175;0;0;0,00210822206605762;0;0,00140548137737175;0;0;0
"EPDcoretop_E459";0;0;0,0386533665835411;0;0,00124688279301746;0,0723192019950125;0;0;0;0,0399002493765586;0;0;0;0;0;0;0;0,00498753117206983;0;0;0,00498753117206983;0;0;0,226932668329177;0;0,00124688279301746;0;0;0,00498753117206983;0;0;0;0;0;0;0,0648379052369077;0,537406483790524;0;0;0;0;0;0;0;0;0,00124688279301746;0;0;0;0,00124688279301746;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E462";0;0;0,00986842105263158;0;0;0,707236842105263;0;0;0;0;0;0;0;0;0,00328947368421053;0;0;0;0;0;0,0427631578947368;0;0;0,0230263157894737;0;0;0;0;0,0230263157894737;0;0;0;0;0,0263157894736842;0;0,00657894736842105;0,134868421052632;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0131578947368421;0,00657894736842105;0;0;0,00328947368421053;0;0;0;0;0
"EPDcoretop_E465";0;0;0;0;0;0,00194931773879142;0;0;0;0;0,00974658869395711;0,00194931773879142;0;0;0,00584795321637427;0,00389863547758285;0;0,00584795321637427;0;0;0,0974658869395711;0;0;0;0,0331384015594542;0;0;0;0,0253411306042885;0;0;0;0;0,01364522417154;0;0,130604288499025;0,633528265107212;0;0,0116959064327485;0;0;0;0;0;0;0,00584795321637427;0;0;0,0194931773879142;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E479";0;0;0,0148148148148148;0;0,00987654320987654;0,140740740740741;0;0;0;0;0;0;0;0;0,00740740740740741;0;0;0,054320987654321;0;0;0,00740740740740741;0;0;0;0;0;0;0;0,017283950617284;0;0;0;0;0;0;0,42716049382716;0,303703703703704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00493827160493827;0;0;0;0;0;0,00987654320987654;0,00246913580246914;0
"EPDcoretop_E482";0;0,00176991150442478;0,130973451327434;0;0;0,235398230088496;0;0;0;0;0,00176991150442478;0;0;0;0;0;0;0,0176991150442478;0;0;0,00353982300884956;0;0;0,368141592920354;0,00176991150442478;0;0;0;0,0176991150442478;0;0;0;0;0;0;0;0,198230088495575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0194690265486726;0;0;0;0;0;0;0,00353982300884956;0
"EPDcoretop_E495";0;0;0,01;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,35;0,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E496";0;0;0,0247422680412371;0;0,00412371134020619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00206185567010309;0;0;0,00206185567010309;0;0;0;0;0;0;0;0;0;0;0;0,257731958762887;0,709278350515464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E499";0;0;0,0928381962864721;0;0,026525198938992;0,397877984084881;0;0;0;0;0;0;0;0;0,00530503978779841;0;0,0026525198938992;0,00795755968169761;0;0;0,013262599469496;0;0;0;0;0;0;0;0,0530503978779841;0;0;0;0;0;0;0,026525198938992;0,371352785145889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0026525198938992;0;0;0;0;0;0;0;0
"EPDcoretop_E503";0;0;0,180412371134021;0;0;0,00515463917525773;0;0;0;0;0;0;0;0;0,0103092783505155;0;0,00515463917525773;0;0;0,00515463917525773;0,0103092783505155;0;0;0;0;0;0;0;0,211340206185567;0;0;0;0;0;0;0;0,463917525773196;0,0309278350515464;0;0;0;0;0;0,00515463917525773;0;0,00515463917525773;0;0;0;0;0;0,0670103092783505;0;0;0;0;0;0;0;0
"EPDcoretop_E504";0,49618320610687;0,00763358778625954;0,0725190839694656;0;0,0114503816793893;0,00763358778625954;0;0;0;0;0;0;0;0;0;0,00381679389312977;0;0,0343511450381679;0;0;0,00763358778625954;0;0;0;0,297709923664122;0;0,00763358778625954;0;0,0267175572519084;0;0;0;0;0;0;0;0,0114503816793893;0;0;0;0,00381679389312977;0;0;0;0;0;0;0;0;0;0,00763358778625954;0;0,00381679389312977;0;0;0;0;0;0;0
"EPDcoretop_E506";0,0138121546961326;0;0,0110497237569061;0;0;0,00828729281767956;0;0;0;0,00828729281767956;0,00552486187845304;0;0;0;0,00276243093922652;0;0;0,0165745856353591;0;0;0,320441988950276;0;0;0;0,0414364640883978;0;0,0110497237569061;0;0,102209944751381;0;0;0;0;0;0;0,0359116022099447;0,328729281767956;0;0,00552486187845304;0;0;0;0;0;0,074585635359116;0;0;0;0,00276243093922652;0;0,0110497237569061;0;0;0;0;0;0;0;0;0
"EPDcoretop_E510";0,064872325741891;0,000690131124913734;0,118702553485162;0;0,0020703933747412;0,0462387853692202;0;0;0;0,000690131124913734;0,00138026224982747;0;0;0;0;0,00138026224982747;0,00276052449965493;0,0358868184955141;0;0,000690131124913734;0,041407867494824;0;0;0;0,0455486542443064;0,0020703933747412;0;0;0,0572808833678399;0;0;0;0;0;0;0,102829537612146;0,146307798481712;0;0,00276052449965493;0;0,304347826086957;0;0;0;0;0,000690131124913734;0;0;0,000690131124913734;0;0,0041407867494824;0,00483091787439614;0;0;0;0;0;0,0082815734989648;0,00345065562456867;0
"EPDcoretop_E513";0,0069204152249135;0;0,013840830449827;0;0,013840830449827;0,0069204152249135;0;0;0;0;0;0;0;0;0;0;0,041522491349481;0,0069204152249135;0;0;0,477508650519031;0;0;0;0;0;0;0;0,0968858131487889;0;0;0;0;0;0;0;0,325259515570934;0,0069204152249135;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00346020761245675;0;0;0;0;0;0;0;0
"EPDcoretop_E515";0;0,00278551532033426;0,0557103064066852;0;0,0222841225626741;0,256267409470752;0;0,00835654596100279;0;0;0,00278551532033426;0;0;0;0,0278551532033426;0;0;0,00835654596100279;0;0;0;0;0;0;0;0;0;0;0,0501392757660167;0;0;0;0;0;0;0,00835654596100279;0,52924791086351;0;0,00557103064066852;0;0;0;0,00278551532033426;0;0;0;0;0;0,00278551532033426;0;0;0,00557103064066852;0;0;0;0;0,00557103064066852;0,00278551532033426;0,00278551532033426;0
"EPDcoretop_E517";0;0;0,0645161290322581;0;0,00645161290322581;0,206451612903226;0;0;0;0;0;0;0;0;0,0193548387096774;0;0;0;0;0;0,0387096774193548;0;0;0;0;0;0;0;0,0645161290322581;0;0;0;0;0;0;0,0193548387096774;0,580645161290323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E535";0;0;0,0176565008025682;0;0;0,243980738362761;0;0;0;0;0;0;0;0;0,00160513643659711;0;0;0;0;0,00160513643659711;0,014446227929374;0;0;0,00642054574638844;0;0;0;0;0,141252006420546;0;0;0;0;0,00802568218298555;0;0,0882825040128411;0,449438202247191;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0256821829855538;0,00160513643659711;0;0;0;0;0;0;0;0
"EPDcoretop_E536";0,0118976799524093;0;0,0493753718024985;0;0,00594883997620464;0,0505651397977394;0;0;0;0,137418203450327;0,00416418798334325;0;0;0;0,0124925639500297;0;0;0,0124925639500297;0;0,00118976799524093;0,00951814396192742;0;0;0,142772159428911;0,0226055919095776;0;0,000594883997620464;0;0,0803093396787626;0;0;0;0;0;0;0,127305175490779;0,296252230814991;0,00356930398572278;0,0196311719214753;0;0;0;0;0;0;0;0,00118976799524093;0;0;0;0;0,00178465199286139;0;0;0;0;0;0,00356930398572278;0,00535395597858418;0
"EPDcoretop_E537";0,0422077922077922;0;0,0649350649350649;0;0,0227272727272727;0,012987012987013;0,178571428571429;0;0;0;0,00974025974025974;0,0227272727272727;0;0;0,0194805194805195;0;0,00974025974025974;0,00974025974025974;0;0;0,152597402597403;0;0;0;0,00974025974025974;0;0;0;0,0292207792207792;0;0;0;0;0;0;0,0194805194805195;0,376623376623377;0;0;0;0;0;0;0;0;0,0194805194805195;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E540";0;0;0,204081632653061;0;0,00583090379008746;0,282798833819242;0;0;0;0;0;0;0;0;0;0;0;0,00583090379008746;0;0;0,032069970845481;0;0;0;0,00291545189504373;0,00583090379008746;0;0;0,0670553935860058;0;0;0;0;0;0;0,0728862973760933;0,294460641399417;0;0;0;0;0;0,00291545189504373;0;0;0;0;0;0;0;0;0,0116618075801749;0;0;0;0;0;0,00583090379008746;0,00583090379008746;0
"EPDcoretop_E541";0;0;0,114828897338403;0;0,00114068441064639;0,311787072243346;0;0,0520912547528517;0;0,00722433460076046;0,011787072243346;0;0;0;0,00152091254752852;0,000760456273764259;0,00152091254752852;0,044106463878327;0;0;0,00228136882129278;0;0;0;0,0460076045627376;0;0,000760456273764259;0;0,0315589353612167;0;0;0;0;0,0171102661596958;0;0,0209125475285171;0,315209125475285;0;0,00228136882129278;0;0,00114068441064639;0;0;0;0;0;0;0,00228136882129278;0,000380228136882129;0;0;0,00228136882129278;0;0;0;0;0;0,0091254752851711;0,00190114068441065;0
"EPDcoretop_E542";0;0;0,0333333333333333;0;0,00833333333333333;0,025;0;0;0;0,00416666666666667;0,00833333333333333;0;0;0;0,0125;0;0,00416666666666667;0,0166666666666667;0;0,025;0,00833333333333333;0;0;0;0,00416666666666667;0,00416666666666667;0;0;0,0625;0;0;0;0;0;0;0,604166666666667;0,141666666666667;0;0,025;0;0;0;0;0;0;0,0125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E549";0;0;0,0171339563862928;0;0,00467289719626168;0,551401869158878;0;0;0;0,00155763239875389;0,00311526479750779;0;0;0;0,00311526479750779;0;0;0,00467289719626168;0;0;0,0171339563862928;0;0;0;0;0;0;0;0,0716510903426791;0;0;0;0;0;0;0,0482866043613707;0,263239875389408;0;0,00311526479750779;0;0;0;0;0;0;0;0,00311526479750779;0;0;0,00778816199376947;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E551";0,0296610169491525;0,00423728813559322;0,135593220338983;0;0,00423728813559322;0,0211864406779661;0,038135593220339;0;0;0;0,0169491525423729;0,0254237288135593;0;0;0,0211864406779661;0;0,00423728813559322;0,0211864406779661;0;0;0,0932203389830508;0;0;0;0,0254237288135593;0;0;0;0,216101694915254;0;0;0;0;0;0;0,0211864406779661;0,203389830508475;0;0;0;0;0;0;0;0;0,114406779661017;0;0;0;0;0;0;0;0;0;0;0;0,00423728813559322;0;0
"EPDcoretop_E553";0,0782241014799154;0,00317124735729387;0,268498942917548;0;0;0,040169133192389;0;0;0,00211416490486258;0;0,00422832980972516;0;0;0;0;0,00105708245243129;0,00739957716701903;0,0433403805496829;0;0,00528541226215645;0,0295983086680761;0;0;0,00105708245243129;0,0697674418604651;0,00422832980972516;0,03276955602537;0;0,182875264270613;0;0;0;0;0,0116279069767442;0;0,06553911205074;0,0676532769556025;0;0,0243128964059197;0;0;0,00634249471458774;0,00211416490486258;0;0;0,00528541226215645;0;0;0,00845665961945032;0,00211416490486258;0,0200845665961945;0,00528541226215645;0;0;0;0;0;0,00317124735729387;0,00422832980972516;0
"EPDcoretop_E554";0,0681818181818182;0,00681818181818182;0,0613636363636364;0;0;0,0659090909090909;0;0;0,00227272727272727;0;0,0136363636363636;0;0;0;0;0,00454545454545455;0,0159090909090909;0,0977272727272727;0;0,00909090909090909;0,0659090909090909;0;0;0;0,118181818181818;0,0227272727272727;0,0295454545454545;0;0,175;0;0;0;0;0,00909090909090909;0;0,0704545454545455;0,0522727272727273;0,00227272727272727;0,0227272727272727;0;0;0,00909090909090909;0,00454545454545455;0;0;0,0227272727272727;0;0;0,0159090909090909;0;0,0181818181818182;0,00681818181818182;0;0;0;0;0;0,00454545454545455;0,00454545454545455;0
"EPDcoretop_E555";0;0;0;0;0;0;0;0;0;0,617283950617284;0;0;0;0;0,0123456790123457;0;0;0;0;0,0123456790123457;0;0;0;0,135802469135802;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0617283950617284;0,0493827160493827;0;0;0;0,0987654320987654;0;0;0;0;0;0,0123456790123457;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E560";0;0;0,117977528089888;0;0,0224719101123595;0,258426966292135;0;0;0;0;0;0;0;0;0,0842696629213483;0;0;0;0;0;0;0;0;0;0;0;0;0;0,101123595505618;0;0;0;0;0;0;0,0449438202247191;0,365168539325843;0,00561797752808989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E562";0;0;0,00655737704918033;0;0,00327868852459016;0,222950819672131;0;0;0;0,272131147540984;0;0;0;0;0;0;0;0;0;0;0,00655737704918033;0;0;0,0622950819672131;0;0;0;0;0,00327868852459016;0;0;0;0;0,019672131147541;0;0,0459016393442623;0,357377049180328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E567";0,00115473441108545;0,0023094688221709;0,0600461893764434;0;0,0381062355658199;0,188221709006928;0;0;0;0,00115473441108545;0,00346420323325635;0,0046189376443418;0;0,0150115473441109;0,0150115473441109;0,0115473441108545;0,0069284064665127;0,0150115473441109;0;0,0138568129330254;0,0115473441108545;0;0;0,00346420323325635;0,00346420323325635;0;0;0;0,249422632794457;0;0;0;0;0;0;0,0023094688221709;0,247113163972286;0,0046189376443418;0,0103926096997691;0,00346420323325635;0;0,00115473441108545;0,0023094688221709;0;0;0;0,0046189376443418;0;0,0069284064665127;0,0023094688221709;0,0554272517321016;0,00577367205542725;0;0;0;0;0;0,0046189376443418;0,0046189376443418;0
"EPDcoretop_E568";0;0;0,181198910081744;0;0,0272479564032698;0,136239782016349;0;0;0;0,00408719346049046;0,0476839237057221;0;0;0,0286103542234332;0,0217983651226158;0,00953678474114441;0,00681198910081744;0,0204359673024523;0;0,0258855585831063;0,0163487738419619;0;0;0,00136239782016349;0,00681198910081744;0,00136239782016349;0,00136239782016349;0;0,17574931880109;0;0;0;0;0;0;0;0,235694822888283;0,00272479564032698;0,0286103542234332;0,00136239782016349;0;0;0;0;0;0;0,00136239782016349;0;0,00272479564032698;0;0;0,00272479564032698;0;0;0;0;0;0,00408719346049046;0,00817438692098093;0
"EPDcoretop_E574";0;0;0;0;0,0981818181818182;0,00363636363636364;0;0;0;0;0;0;0;0;0,392727272727273;0,0109090909090909;0,221818181818182;0;0;0;0;0;0,00727272727272727;0,0145454545454545;0;0;0;0;0,0254545454545455;0;0;0;0;0;0;0;0,145454545454545;0,00727272727272727;0;0;0;0;0;0,0509090909090909;0,0109090909090909;0;0;0;0,00363636363636364;0;0;0;0;0;0;0;0,00363636363636364;0;0,00363636363636364;0
"EPDcoretop_E575";0;0;0,0203252032520325;0;0,0040650406504065;0,346883468834688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,154471544715447;0;0;0,002710027100271;0;0;0;0;0,0542005420054201;0;0;0;0;0,0040650406504065;0;0,105691056910569;0,303523035230352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002710027100271;0;0;0,0013550135501355;0;0;0;0;0
"EPDcoretop_E578";0,0677966101694915;0;0,0550847457627119;0;0,00423728813559322;0,00847457627118644;0,173728813559322;0;0;0;0,00847457627118644;0,0169491525423729;0;0;0,0169491525423729;0;0,0127118644067797;0,0127118644067797;0;0,0169491525423729;0,11864406779661;0;0;0;0,0211864406779661;0;0;0;0,11864406779661;0;0;0;0;0;0;0,0466101694915254;0,199152542372881;0;0;0;0;0;0;0;0;0,0677966101694915;0;0;0,0254237288135593;0;0;0;0;0;0;0;0;0,00423728813559322;0;0,00423728813559322
"EPDcoretop_E579";0;0;0,0274725274725275;0;0;0;0;0;0;0,0989010989010989;0;0;0;0;0,010989010989011;0,010989010989011;0,010989010989011;0,0054945054945055;0;0;0,0054945054945055;0;0;0,181318681318681;0;0;0;0;0,186813186813187;0;0;0;0;0;0;0;0,351648351648352;0,0274725274725275;0;0;0;0;0;0;0;0;0;0;0,0164835164835165;0;0,0054945054945055;0;0;0,0604395604395604;0;0;0;0;0;0
"EPDcoretop_E580";0;0;0,0103092783505155;0;0;0,00343642611683849;0;0;0;0,0790378006872852;0;0;0;0;0,00343642611683849;0,00687285223367698;0;0,0103092783505155;0;0,0859106529209622;0,0171821305841924;0;0;0,292096219931271;0,00687285223367698;0;0;0;0,0824742268041237;0;0;0;0;0;0;0;0,360824742268041;0,013745704467354;0;0;0;0;0;0;0;0,00343642611683849;0;0;0,013745704467354;0;0;0;0;0,0103092783505155;0;0;0;0;0;0
"EPDcoretop_E584";0;0;0,00997506234413965;0;0;0,199501246882793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0249376558603491;0;0;0,0698254364089776;0;0;0;0;0,0423940149625935;0;0;0;0;0;0;0,0249376558603491;0,625935162094763;0;0;0;0;0;0;0;0;0,00249376558603491;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E586";0,046242774566474;0;0,210982658959538;0;0,00578034682080925;0;0;0;0;0;0,0115606936416185;0,0375722543352601;0;0;0,0202312138728324;0;0;0,0289017341040462;0;0,00289017341040462;0,245664739884393;0,0202312138728324;0;0;0,0664739884393064;0;0;0;0,00867052023121387;0;0;0;0;0;0;0,0433526011560694;0,216763005780347;0;0;0;0;0;0;0;0;0,0260115606936416;0;0;0;0;0;0;0;0;0;0;0;0,00578034682080925;0,00289017341040462;0
"EPDcoretop_E589";0;0;0,0412371134020619;0;0,00237906423473434;0,11340206185567;0;0;0;0;0;0;0;0;0,00158604282315623;0;0;0;0;0,000793021411578113;0;0;0;0,12609040444092;0;0,000793021411578113;0;0;0,0412371134020619;0;0;0;0;0,00158604282315623;0;0,293417922283902;0,366375892149088;0;0;0;0;0;0;0;0;0,000793021411578113;0;0;0,00158604282315623;0;0,00872323552735924;0;0;0;0;0;0;0;0;0
"EPDcoretop_E590";0;0;0,0716332378223496;0;0;0,0859598853868195;0;0;0;0,418338108882521;0;0;0;0;0;0;0,00573065902578797;0;0;0;0,123209169054441;0;0;0;0;0;0;0;0,157593123209169;0;0;0;0;0,00286532951289398;0;0;0,123209169054441;0;0;0;0;0;0;0;0;0;0;0;0,00286532951289398;0;0,00286532951289398;0,00286532951289398;0;0;0,00286532951289398;0;0;0;0;0
"EPDcoretop_E591";0;0;0,00996677740863787;0;0;0,612956810631229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0249169435215947;0;0;0;0;0,00166112956810631;0;0;0,00830564784053156;0;0;0;0;0;0;0,00332225913621262;0,338870431893688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"EPDcoretop_E593";0,00760456273764259;0,0836501901140684;0,0228136882129278;0;0,00760456273764259;0,00760456273764259;0;0;0;0,00760456273764259;0;0;0;0;0;0;0;0,00760456273764259;0;0;0,197718631178707;0;0;0;0,0152091254752852;0;0;0;0,23574144486692;0;0;0;0;0,0304182509505703;0,0380228136882129;0,0152091254752852;0,091254752851711;0;0,0304182509505703;0;0;0;0;0;0,159695817490494;0,00760456273764259;0;0;0,0152091254752852;0;0,0152091254752852;0,00380228136882129;0;0;0;0;0;0;0;0
"EPDcoretop_E605";0;0;0,0237623762376238;0;0;0,0277227722772277;0;0;0;0;0;0;0;0;0;0;0;0,102970297029703;0;0;0,00792079207920792;0,00396039603960396;0;0,722772277227723;0;0;0,00792079207920792;0;0,0772277227722772;0;0;0;0;0;0;0;0;0,0138613861386139;0;0;0,00198019801980198;0;0;0;0;0,00396039603960396;0;0;0,00198019801980198;0;0,00198019801980198;0;0;0;0;0;0;0;0,00198019801980198;0
