"","Longitude","Latitude","SampleName"
"6876",102.0905,72.14203,"Niemeyer_a13"
"6877",102.06801,72.13599,"Niemeyer_a14"
"6878",102.03437,72.12775,"Niemeyer_a15"
"6879",101.21703,71.88648,"Niemeyer_a16"
"6880",102.2826,71.4031,"Niemeyer_a17"
"6881",100.85285,71.11221,"Niemeyer_a18"
"6882",100.82288,71.10669,"Niemeyer_a19"
"6883",100.87602,71.10383,"Niemeyer_a20"
"6884",100.82722,71.10203,"Niemeyer_a21"
"6885",100.85389,71.09708,"Niemeyer_a22"
"6886",105.75047,72.54811,"Niemeyer_a23"
"6887",100.79747,71.09591,"Niemeyer_a24"
"6888",100.83102,71.09266,"Niemeyer_a25"
"6889",105.72582,72.54794,"Niemeyer_a26"
"6890",105.74213,72.54733,"Niemeyer_a27"
"6891",105.76354,72.54158,"Niemeyer_a28"
"6892",105.64833,72.4883,"Niemeyer_a29"
"6893",105.44771,72.41291,"Niemeyer_a30"
"6894",105.46357,72.41184,"Niemeyer_a31"
"6895",32.6259342,56.494342,"Novenko_a1"
"6896",32.6259576,56.497524,"Novenko_a2"
"6897",32.6259597,56.497804,"Novenko_a3"
"6898",32.625961,56.497964,"Novenko_a4"
"6899",32.6259641,56.498343,"Novenko_a5"
"6900",32.6259648,56.498423,"Novenko_a6"
"6901",32.625966,56.498563,"Novenko_a7"
"6902",32.6259677,56.498783,"Novenko_a8"
"6903",32.625969,56.498963,"Novenko_a9"
"6904",32.6259695,56.499023,"Novenko_a10"
"6905",32.6259698,56.499063,"Novenko_a11"
"6906",32.6259362,56.494622,"Novenko_a12"
"6907",32.6259705,56.499163,"Novenko_a13"
"6908",32.625971,56.499223,"Novenko_a14"
"6909",32.6259719,56.499343,"Novenko_a15"
"6910",32.6259722,56.499383,"Novenko_a16"
"6911",32.6259736,56.499563,"Novenko_a17"
"6912",32.6259737,56.499583,"Novenko_a18"
"6913",32.6259752,56.499783,"Novenko_a19"
"6914",32.6259762,56.499903,"Novenko_a20"
"6915",32.6259769,56.500003,"Novenko_a21"
"6916",32.6259775,56.500083,"Novenko_a22"
"6917",32.6259373,56.494783,"Novenko_a23"
"6918",32.6259783,56.500183,"Novenko_a24"
"6919",32.6259786,56.500223,"Novenko_a25"
"6920",32.625979,56.500283,"Novenko_a26"
"6921",32.6259822,56.500623,"Novenko_a27"
"6922",32.6259835,56.500763,"Novenko_a28"
"6923",32.6259841,56.500823,"Novenko_a29"
"6924",32.6259844,56.500863,"Novenko_a30"
"6925",32.6259846,56.500883,"Novenko_a31"
"6926",32.6259852,56.500943,"Novenko_a32"
"6927",32.6259727,56.499443,"Novenko_a33"
"6928",32.6259404,56.495223,"Novenko_a34"
"6929",32.02772,56.28548,"Novenko_a35"
"6930",32.6259438,56.495663,"Novenko_a36"
"6931",32.6259475,56.496143,"Novenko_a37"
"6932",32.6259496,56.496423,"Novenko_a38"
"6933",32.6259506,56.496563,"Novenko_a39"
"6934",32.6259544,56.497083,"Novenko_a40"
"6935",38.61777778,53.64138889,"Novenko_b1"
"6936",75.38333333,63.28333333,"Novenko_b2"
"6937",38.61813,53.62828,"Novenko_b3"
"6938",38.63302778,53.67677778,"Novenko_b4"
"6939",38.60961,53.67365,"Novenko_b5"
"6940",37.71202778,54.07680556,"Novenko_b6"
"6941",37.62833333,54.04416667,"Novenko_b7"
"6942",37.61888889,54.04388889,"Novenko_b8"
"6943",84.83333333,56.33333333,"Novenko_b9"
"6944",76.63333333,60.93333333,"Novenko_b10"
"6945",38.1411,54.4856,"Novenko_c1"
"6946",38.4914,53.8851,"Novenko_c2"
"6947",53.6997,61.6783,"Novenko_c3"
"6948",53.7022,61.6786,"Novenko_c4"
"6949",53.7003,61.6781,"Novenko_c5"
"6950",53.69,61.68,"Novenko_c6"
"6951",53.6944,61.6797,"Novenko_c7"
"6952",53.6969,61.6797,"Novenko_c8"
"6953",53.6961,61.6789,"Novenko_c9"
"6954",53.6869,61.6806,"Novenko_c10"
"6955",41.9875,62.778,"Novenko_c11"
"6956",41.9908,62.7753,"Novenko_c12"
"6957",37.7119,54.0769,"Novenko_c13"
"6958",42.004,62.768,"Novenko_c14"
"6959",42.0047,62.76,"Novenko_c15"
"6960",49.1433,63.3614,"Novenko_c16"
"6961",49.1447,63.3664,"Novenko_c17"
"6962",49.14,63.3589,"Novenko_c18"
"6963",49.1369,63.3628,"Novenko_c19"
"6964",54.3881,61.7078,"Novenko_c20"
"6965",54.38805,61.7022,"Novenko_c21"
"6966",54.4091,61.71,"Novenko_c22"
"6967",54.4113,61.6969,"Novenko_c23"
"6968",37.5947,54.0683,"Novenko_c24"
"6969",51.8619,62.74667,"Novenko_c25"
"6970",51.9022,62.7228,"Novenko_c26"
"6971",37.9739,46.3731,"Novenko_c27"
"6972",38.4087,46.7177,"Novenko_c28"
"6973",38.3983,46.7299,"Novenko_c29"
"6974",38.3979,46.7299,"Novenko_c30"
"6975",36.7719,45.2344,"Novenko_c31"
"6976",37.7336,46.6844,"Novenko_c32"
"6977",37.7336,46.68444,"Novenko_c33"
"6978",37.7336,46.6844,"Novenko_c34"
"6979",37.5919,54.0689,"Novenko_c35"
"6980",38.4779,46.8643,"Novenko_c36"
"6981",36.7986,45.3095,"Novenko_c37"
"6982",36.6108,45.2025,"Novenko_c38"
"6983",36.6108,45.2025,"Novenko_c39"
"6984",36.6108,45.2025,"Novenko_c40"
"6985",36.7722,45.3673,"Novenko_c41"
"6986",38.4771,46.8647,"Novenko_c42"
"6987",38.4739,46.8634,"Novenko_c43"
"6988",38.4808,46.8635,"Novenko_c44"
"6989",38.29,46.2593,"Novenko_c45"
"6990",37.5028,54.1022,"Novenko_c46"
"6991",36.828,45.446,"Novenko_c47"
"6992",36.755,46.5516,"Novenko_c48"
"6993",37.3213,45.6858,"Novenko_c49"
"6994",38.0094,46.8319,"Novenko_c50"
"6995",56.3138,57.8714,"Novenko_c51"
"6996",56.3147,57.8758,"Novenko_c52"
"6997",56.3125,57.8739,"Novenko_c53"
"6998",56.3156,57.8814,"Novenko_c54"
"6999",38.2169,55.8564,"Novenko_c55"
"7000",38.2186,55.8556,"Novenko_c56"
"7001",37.5181,54.0757,"Novenko_c57"
"7002",74.0752,66.4228,"Novenko_c58"
"7003",88.4083,69.3756,"Novenko_c59"
"7004",47.7825,60.4486,"Novenko_c60"
"7005",47.7311,60.4438,"Novenko_c61"
"7006",47.0619,59.9814,"Novenko_c62"
"7007",47.0598,59.9812,"Novenko_c63"
"7008",51.0703,56.9714,"Novenko_c64"
"7009",50.8478,56.6636,"Novenko_c65"
"7010",50.74389,56.7883,"Novenko_c66"
"7011",51.0183,56.4897,"Novenko_c67"
"7012",36.2525,53.8348,"Novenko_c68"
"7013",50.0452,57.3925,"Novenko_c69"
"7014",48.3542,58.0111,"Novenko_c70"
"7015",48.4603,58.0186,"Novenko_c71"
"7016",48.9736,58.5269,"Novenko_c72"
"7017",50.5581,56.8939,"Novenko_c73"
"7018",59.2475,54.9142,"Novenko_c74"
"7019",59.2475,54.9142,"Novenko_c75"
"7020",59.15,54.8833,"Novenko_c76"
"7021",59.15,54.8833,"Novenko_c77"
"7022",59.15,54.8833,"Novenko_c78"
"7023",36.2529,53.8354,"Novenko_c79"
"7024",59.05,54.6667,"Novenko_c80"
"7025",58.9667,54.5,"Novenko_c81"
"7026",58.7667,54.7,"Novenko_c82"
"7027",59.6667,57.45,"Novenko_c83"
"7028",59.5167,57.3667,"Novenko_c84"
"7029",59.7167,57.5167,"Novenko_c85"
"7030",60.323,56.895,"Novenko_c86"
"7031",60.388,56.8844,"Novenko_c87"
"7032",60.4114,56.9267,"Novenko_c88"
"7033",60.7614,56.7714,"Novenko_c89"
"7034",36.2518,53.8356,"Novenko_c90"
"7035",60.1131,57.3575,"Novenko_c91"
"7036",60.1131,57.3575,"Novenko_c92"
"7037",60.1131,57.3575,"Novenko_c93"
"7038",64.9294,56.8333,"Novenko_c94"
"7039",54.3,61.7833,"Novenko_c95"
"7040",51.7833,61.7667,"Novenko_c96"
"7041",51.7833,62.7167,"Novenko_c97"
"7042",47.26,66.06,"Novenko_c98"
"7043",54.7,61.36,"Novenko_c99"
"7044",53.53,61.37,"Novenko_c100"
"7045",36.2504,53.8343,"Novenko_c101"
"7046",49.5167,60.3667,"Novenko_c102"
"7047",50.85,61.7167,"Novenko_c103"
"7048",64.4686,67.1556,"Novenko_c104"
"7049",64.4744,67.1617,"Novenko_c105"
"7050",64.4725,67.15447,"Novenko_c106"
"7051",64.4689,67.1594,"Novenko_c107"
"7052",64.4725,67.1544,"Novenko_c108"
"7053",57.5164,64.0958,"Novenko_c109"
"7054",51.7,61.7666,"Novenko_c110"
"7055",52.5667,61.2333,"Novenko_c111"
"7056",38.6181,53.6283,"Novenko_c112"
"7057",35.9836,53.7848,"Novenko_c113"
"7058",52.5167,61.2833,"Novenko_c114"
"7059",54.0417,63.0744,"Novenko_c115"
"7060",54.0467,63.0953,"Novenko_c116"
"7061",54.2325,62.9136,"Novenko_c117"
"7062",54.1536,62.8961,"Novenko_c118"
"7063",53.9952,63.1786,"Novenko_c119"
"7064",53.8952,62.6281,"Novenko_c120"
"7065",53.8328,62.6661,"Novenko_c121"
"7066",52.395,64.0178,"Novenko_c122"
"7067",52.3331,64.3319,"Novenko_c123"
"7068",39.0467,51.4061,"Novenko_c124"
"7069",52.3101,64.3083,"Novenko_c125"
"7070",52.28,64.3322,"Novenko_c126"
"7071",64.3127,52.5114,"Novenko_c127"
"7072",34.0925,54.6764,"Novenko_c128"
"7073",35.8072,51.6872,"Novenko_c129"
"7074",35.7819,51.6792,"Novenko_c130"
"7075",36.7139,55.6675,"Novenko_c131"
"7076",36.7281,55.6947,"Novenko_c132"
"7077",36.7289,55.6919,"Novenko_c133"
"7078",36.7297,55.6947,"Novenko_c134"
"7079",39.0467,51.4078,"Novenko_c135"
"7080",36.7136,54.6678,"Novenko_c136"
"7081",65.3973,68.1124,"Novenko_c137"
"7082",65.4682,68.0853,"Novenko_c138"
"7083",65.4892,68.0771,"Novenko_c139"
"7084",65.49883,68.0744,"Novenko_c140"
"7085",65.5018,68.0734,"Novenko_c141"
"7086",65.5113,68.0624,"Novenko_c142"
"7087",65.5114,68.0582,"Novenko_c143"
"7088",65.4682,68.0853,"Novenko_c144"
"7089",65.5114,68.0625,"Novenko_c145"
"7090",39.0481,51.4106,"Novenko_c146"
"7091",65.5114,68.0625,"Novenko_c147"
"7092",65.35,67.0833,"Novenko_c148"
"7093",65.35,67.08333333,"Novenko_c149"
"7094",65.35,67.08333333,"Novenko_c150"
"7095",65.35,67.08333333,"Novenko_c151"
"7096",65.35,67.08333333,"Novenko_c152"
"7097",65.35,67.08333333,"Novenko_c153"
"7098",65.35,67.08333333,"Novenko_c154"
"7099",66,67.62,"Novenko_c155"
"7100",66,67.62,"Novenko_c156"
"7101",39.0514,51.4041,"Novenko_c157"
"7102",66,67.62,"Novenko_c158"
"7103",66,67.62,"Novenko_c159"
"7104",66,67.62,"Novenko_c160"
"7105",66,67.62,"Novenko_c161"
"7106",66,67.62,"Novenko_c162"
"7107",66,67.62,"Novenko_c163"
"7108",66,67.62,"Novenko_c164"
"7109",66,67.62,"Novenko_c165"
"7110",66,67.62,"Novenko_c166"
"7111",66,67.62,"Novenko_c167"
"7112",37.5933,54.0611,"Novenko_c168"
"7113",66,67.62,"Novenko_c169"
"7114",34.5745,60.4926,"Novenko_c170"
"7115",35.0071,60.4817,"Novenko_c171"
"7116",34.3925,60.4185,"Novenko_c172"
"7117",37.3861,46.9442,"Novenko_c173"
"7118",40.6558,47.5383,"Novenko_c174"
"7119",31.5317,56.7425,"Novenko_c175"
"7120",31.5311,56.7425,"Novenko_c176"
"7121",31.5311,56.7425,"Novenko_c177"
"7122",50.055,58.8131,"Novenko_c178"
"7123",35.2956,53.3342,"Novenko_c179"
"7124",50.055,58.8131,"Novenko_c180"
"7125",50.055,58.8131,"Novenko_c181"
"7126",43.1577,64.5711,"Novenko_c182"
"7127",43.1588,64.5547,"Novenko_c183"
"7128",43.0686,64.4898,"Novenko_c184"
"7129",44.2069,58.9364,"Novenko_c185"
"7130",43.8507,58.9447,"Novenko_c186"
"7131",35.7522,53.1989,"Novenko_c187"
"7132",40.8925,55.0967,"Novenko_c188"
"7133",40.8825,55.0881,"Novenko_c189"
"7134",35.3049,53.3329,"Novenko_c190"
"7135",40.8494,55.10555556,"Novenko_c191"
"7136",41.1159,55.1159,"Novenko_c192"
"7137",58.9575,62.0775,"Novenko_c193"
"7138",37.6226,54.1119,"Novenko_c194"
"7139",33.0325,56.3025,"Novenko_c195"
"7140",52.6533,67.1689,"Novenko_c196"
"7141",39.8383,54.7897,"Novenko_c197"
"7142",43.43349,54.78749,"Novenko_c198"
"7143",43.44663,54.77724,"Novenko_c199"
"7144",43.4008,54.78055,"Novenko_c200"
"7145",35.3077,53.329,"Novenko_c201"
"7146",43.45198,54.78019,"Novenko_c202"
"7147",43.43943,54.77668,"Novenko_c203"
"7148",43.43439,54.7764,"Novenko_c204"
"7149",43.40798,54.7743,"Novenko_c205"
"7150",43.4646,54.76783,"Novenko_c206"
"7151",43.43468,54.78755,"Novenko_c207"
"7152",43.20075,54.75438,"Novenko_c208"
"7153",43.18677,54.76884,"Novenko_c209"
"7154",43.22162,54.78751,"Novenko_c210"
"7155",43.19599,54.7608,"Novenko_c211"
"7156",35.3289,53.3234,"Novenko_c212"
"7157",43.15776,54.73269,"Novenko_c213"
"7158",41.10937,55.05157,"Novenko_c214"
"7159",40.17088,55.17088,"Novenko_c215"
"7160",40.2197,55.17332,"Novenko_c216"
"7161",40.2104,55.17699,"Novenko_c217"
"7162",40.21693,55.17951,"Novenko_c218"
"7163",40.22179,55.18348,"Novenko_c219"
"7164",40.22221,55.18277,"Novenko_c220"
"7165",40.21966,55.26815,"Novenko_c221"
"7166",40.21557,55.267285,"Novenko_c222"
"7167",38.6331,53.6767,"Novenko_c223"
"7168",35.3318,53.3198,"Novenko_c224"
"7169",40.2076,55.26554,"Novenko_c225"
"7170",38.89,55.53,"Novenko_c226"
"7171",35.3533,53.3129,"Novenko_c227"
"7172",35.2905,53.2968,"Novenko_c228"
"7173",46.4596,52.9856,"Novenko_c229"
"7174",46.4651,52.9865,"Novenko_c230"
"7175",46.4492,52.9925,"Novenko_c231"
"7176",46.5881,53.3616,"Novenko_c232"
"7177",46.6672,53.4509,"Novenko_c233"
"7178",46.676,53.4515,"Novenko_c234"
"7179",45.8537,52.6932,"Novenko_c235"
"7180",38.6096,53.6737,"Novenko_c236"
"7181",45.8533,52.6932,"Novenko_c237"
"7182",45.8243,52.7066,"Novenko_c238"
"7183",40.9255,55.1435,"Novenko_c239"
"7184",40.9242,55.1417,"Novenko_c240"
"7185",40.9246,55.1406,"Novenko_c241"
"7186",40.9419,55.1385,"Novenko_c242"
"7187",40.9167,55.1233,"Novenko_c243"
"7188",40.9112,55.1213,"Novenko_c244"
"7189",40.9499,55.1421,"Novenko_c245"
"7190",41.1396,54.8619,"Novenko_c246"
"7191",38.7025,53.63944444,"Novenko_c247"
"7192",41.1396,54.86193,"Novenko_c248"
"7193",41.1617,54.845,"Novenko_c249"
"7194",41.1174,54.8519,"Novenko_c250"
"7195",31.83,69.66,"Novenko_c251"
"7196",31.82,69.67,"Novenko_c252"
"7197",31.82,69.68,"Novenko_c253"
"7198",31.85,69.65,"Novenko_c254"
"7199",31.92,69.67,"Novenko_c255"
"7200",31.93,69.71,"Novenko_c256"
"7201",31.84,69.65,"Novenko_c257"
"7202",38.5847,53.6694,"Novenko_c258"
"7203",31.89,69.73,"Novenko_c259"
"7204",31.86,69.73,"Novenko_c260"
"7205",31.87,69.69,"Novenko_c261"
"7206",32.08,69.71,"Novenko_c262"
"7207",32.1,69.71,"Novenko_c263"
"7208",32.08,69.73,"Novenko_c264"
"7209",32.09,69.73,"Novenko_c265"
"7210",32.08,69.73,"Novenko_c266"
"7211",32.1,69.72,"Novenko_c267"
"7212",32.1,69.75,"Novenko_c268"
"7213",38.5906,53.6706,"Novenko_c269"
"7214",32.12,69.74,"Novenko_c270"
"7215",31.93,69.65,"Novenko_c271"
"7216",31.85,69.64,"Novenko_c272"
"7217",32.6259,56.4966,"Novenko_c273"
"7218",32.6259,56.4964,"Novenko_c274"
"7219",32.9663,56.4543,"Novenko_c275"
"7220",32.6259,56.4996,"Novenko_c276"
"7221",32.0278,56.2855,"Novenko_c277"
"7222",32.9764,56.4542,"Novenko_c278"
"7223",32.9722,56.4506,"Novenko_c279"
"7224",38.7033,53.6411,"Novenko_c280"
"7225",32.9798,56.9798,"Novenko_c281"
"7226",37.5132,54.068,"Novenko_c282"
"7227",60.8933,55.5817,"Novenko_c283"
"7228",60.8933,55.5817,"Novenko_c284"
"7229",36.0733,56.6411,"Novenko_c285"
"7230",36.1408,56.6631,"Novenko_c286"
"7231",36.1883,56.6631,"Novenko_c287"
"7232",36.2316,56.673,"Novenko_c288"
"7233",84.8333,56.3333,"Novenko_c289"
"7234",76.6333,60.9333,"Novenko_c290"
"7235",38.6478,53.6756,"Novenko_c291"
"7236",75.3833,63.2833,"Novenko_c292"
"7237",75.3833,63.2833,"Novenko_c293"
"7238",42.3233,63.3022,"Novenko_c294"
"7239",42.3622,63.3486,"Novenko_c295"
"7240",42.25,63.2881,"Novenko_c296"
"7241",53.7014,61.7002,"Novenko_c297"
"7242",53.6983,61.675,"Novenko_c298"
"7243",53.6869,61.68861111,"Novenko_c299"
"7244",53.6533,61.6778,"Novenko_c300"
"7245",53.7044,61.6669,"Novenko_c301"
"7246",12.304403,55.986778,"Odgaard_a1"
"7247",11.980969,54.847431,"Odgaard_a2"
"7248",11.693116,55.634461,"Odgaard_a3"
"7249",10.348292,57.623996,"Odgaard_a4"
"7250",9.447989,56.882447,"Odgaard_a5"
"7251",9.398258,55.192156,"Odgaard_a6"
"7252",9.348913,56.259216,"Odgaard_a7"
"7253",9.50718,56.484082,"Odgaard_a8"
"7254",9.87018,56.807062,"Odgaard_a9"
"7255",10.499712,56.44915,"Odgaard_a10"
"7256",12.555057,56.052332,"Odgaard_a11"
"7257",9.431705,56.019249,"Odgaard_a12"
"7258",9.666647,56.050226,"Odgaard_a13"
"7259",10.298535,55.121358,"Odgaard_a14"
"7260",8.659108,57.067344,"Odgaard_a15"
"7261",8.830116,56.511271,"Odgaard_a16"
"7262",7.133333,44.233333,"Ortu_a1"
"7263",7.7,44.2,"Ortu_a2"
"7264",7.2479444,44.2461111,"Ortu_a3"
"7265",7.2479444,44.2461111,"Ortu_a4"
"7266",7.326,44.149,"Ortu_a5"
"7267",7.334,44.161,"Ortu_a6"
"7268",7.133333,44.233333,"Ortu_a7"
"7269",7.133333,44.233333,"Ortu_a8"
"7270",7.1,44.266667,"Ortu_a9"
"7271",7.1,44.266667,"Ortu_a10"
"7272",7.1,44.266667,"Ortu_a11"
"7273",7.733333,44.183333,"Ortu_a12"
"7274",7.733333,44.183333,"Ortu_a13"
"7275",7.7291667,44.2,"Ortu_a14"
"7276",7.209,45.56,"Ortu_b1"
"7277",7.214,45.546,"Ortu_b2"
"7278",7.216,45.546,"Ortu_b3"
"7279",7.216,45.546,"Ortu_b4"
"7280",7.219,45.545,"Ortu_b5"
"7281",7.221,45.547,"Ortu_b6"
"7282",7.222,45.544,"Ortu_b7"
"7283",7.225,45.544,"Ortu_b8"
"7284",7.227,45.543,"Ortu_b9"
"7285",7.23,45.543,"Ortu_b10"
"7286",7.239,45.542,"Ortu_b11"
"7287",7.209,45.56,"Ortu_b12"
"7288",7.233,45.543,"Ortu_b13"
"7289",7.209,45.574,"Ortu_b14"
"7290",7.198,45.645,"Ortu_b15"
"7291",7.203,45.665,"Ortu_b16"
"7292",6.828,45.33,"Ortu_b17"
"7293",6.824,45.33,"Ortu_b18"
"7294",6.819,45.325,"Ortu_b19"
"7295",6.816,45.322,"Ortu_b20"
"7296",6.831,45.324,"Ortu_b21"
"7297",6.828,45.319,"Ortu_b22"
"7298",7.21,45.569,"Ortu_b23"
"7299",6.834,45.313,"Ortu_b24"
"7300",6.824,45.305,"Ortu_b25"
"7301",6.818,45.311,"Ortu_b26"
"7302",6.795,45.256,"Ortu_b27"
"7303",7.05,44.618,"Ortu_b28"
"7304",7.062,44.615,"Ortu_b29"
"7305",7.066,44.614,"Ortu_b30"
"7306",7.069,44.615,"Ortu_b31"
"7307",7.075,44.616,"Ortu_b32"
"7308",7.075,44.616,"Ortu_b33"
"7309",7.21,45.569,"Ortu_b34"
"7310",7.069,44.615,"Ortu_b35"
"7311",6.978,44.689,"Ortu_b36"
"7312",6.976,44.69,"Ortu_b37"
"7313",6.975,44.689,"Ortu_b38"
"7314",6.976,44.689,"Ortu_b39"
"7315",6.978,44.688,"Ortu_b40"
"7316",6.977,44.686,"Ortu_b41"
"7317",6.978,44.685,"Ortu_b42"
"7318",6.978,44.685,"Ortu_b43"
"7319",6.984,44.683,"Ortu_b44"
"7320",7.198,45.61,"Ortu_b45"
"7321",6.984,44.683,"Ortu_b46"
"7322",6.987,44.676,"Ortu_b47"
"7323",6.984,44.666,"Ortu_b48"
"7324",6.984,44.666,"Ortu_b49"
"7325",6.969,44.695,"Ortu_b50"
"7326",6.949,44.7,"Ortu_b51"
"7327",6.928,44.709,"Ortu_b52"
"7328",6.919,44.714,"Ortu_b53"
"7329",7.22,44.309,"Ortu_b54"
"7330",7.282,44.31,"Ortu_b55"
"7331",7.198,45.61,"Ortu_b56"
"7332",7.328,44.303,"Ortu_b57"
"7333",7.154,44.301,"Ortu_b58"
"7334",7.151,44.293,"Ortu_b59"
"7335",7.128,44.273,"Ortu_b60"
"7336",7.146,44.292,"Ortu_b61"
"7337",7.147,44.292,"Ortu_b62"
"7338",7.137,44.28,"Ortu_b63"
"7339",7.125,44.265,"Ortu_b64"
"7340",7.118,44.261,"Ortu_b65"
"7341",7.109,44.243,"Ortu_b66"
"7342",7.197,45.623,"Ortu_b67"
"7343",7.113,44.231,"Ortu_b68"
"7344",7.116,44.242,"Ortu_b69"
"7345",7.131,44.024,"Ortu_b70"
"7346",7.126,44.226,"Ortu_b71"
"7347",7.145,44.211,"Ortu_b72"
"7348",7.148,44.205,"Ortu_b73"
"7349",6.088,45.621,"Ortu_b74"
"7350",6.089,45.621,"Ortu_b75"
"7351",6.089,45.621,"Ortu_b76"
"7352",6.091,45.619,"Ortu_b77"
"7353",7.197,45.623,"Ortu_b78"
"7354",6.091,45.619,"Ortu_b79"
"7355",6.092,45.619,"Ortu_b80"
"7356",6.093,45.619,"Ortu_b81"
"7357",6.093,45.62,"Ortu_b82"
"7358",6.093,45.62,"Ortu_b83"
"7359",6.093,45.621,"Ortu_b84"
"7360",6.093,45.621,"Ortu_b85"
"7361",6.096,45.622,"Ortu_b86"
"7362",6.102,45.627,"Ortu_b87"
"7363",6.104,45.632,"Ortu_b88"
"7364",7.213,45.546,"Ortu_b89"
"7365",6.114,45.638,"Ortu_b90"
"7366",6.115,45.64,"Ortu_b91"
"7367",6.115,45.641,"Ortu_b92"
"7368",6.113,45.642,"Ortu_b93"
"7369",6.116,45.642,"Ortu_b94"
"7370",6.115,45.641,"Ortu_b95"
"7371",6.115,45.639,"Ortu_b96"
"7372",6.115,45.639,"Ortu_b97"
"7373",6.115,45.638,"Ortu_b98"
"7374",6.116,45.635,"Ortu_b99"
"7375",5.931,45.08,"Ortu_c1"
"7376",5.935,45.071,"Ortu_c2"
"7377",5.934,45.07,"Ortu_c3"
"7378",5.933,45.07,"Ortu_c4"
"7379",5.934,45.068,"Ortu_c5"
"7380",5.932,45.067,"Ortu_c6"
"7381",5.931,45.065,"Ortu_c7"
"7382",5.93,45.066,"Ortu_c8"
"7383",5.925,45.065,"Ortu_c9"
"7384",5.924,45.067,"Ortu_c10"
"7385",5.923,45.067,"Ortu_c11"
"7386",5.932,45.08,"Ortu_c12"
"7387",5.921,45.064,"Ortu_c13"
"7388",5.919,45.064,"Ortu_c14"
"7389",5.915,45.06,"Ortu_c15"
"7390",5.91,45.058,"Ortu_c16"
"7391",5.907,45.057,"Ortu_c17"
"7392",5.904,45.055,"Ortu_c18"
"7393",5.883,45.054,"Ortu_c19"
"7394",5.882,45.053,"Ortu_c20"
"7395",5.865,45.023,"Ortu_c21"
"7396",5.85,45.044,"Ortu_c22"
"7397",5.933,45.078,"Ortu_c23"
"7398",5.844,45.041,"Ortu_c24"
"7399",5.848,45.046,"Ortu_c25"
"7400",5.846,45.047,"Ortu_c26"
"7401",5.846,45.049,"Ortu_c27"
"7402",5.844,45.048,"Ortu_c28"
"7403",5.835,45.04,"Ortu_c29"
"7404",5.836,45.044,"Ortu_c30"
"7405",5.829,45.04,"Ortu_c31"
"7406",5.826,45.038,"Ortu_c32"
"7407",5.822,45.043,"Ortu_c33"
"7408",5.938,45.079,"Ortu_c34"
"7409",5.819,45.048,"Ortu_c35"
"7410",5.948,45.079,"Ortu_c36"
"7411",5.945,45.078,"Ortu_c37"
"7412",5.945,45.076,"Ortu_c38"
"7413",5.945,45.074,"Ortu_c39"
"7414",5.945,45.074,"Ortu_c40"
"7415",5.857,43.833,"Ortu_d1"
"7416",6.302,44.422,"Ortu_d2"
"7417",6.302,44.422,"Ortu_d3"
"7418",6.302,44.422,"Ortu_d4"
"7419",6.302,44.422,"Ortu_d5"
"7420",6.302,44.422,"Ortu_d6"
"7421",6.302,44.422,"Ortu_d7"
"7422",6.293,44.452,"Ortu_d8"
"7423",6.386,44.449,"Ortu_d9"
"7424",6.389,44.457,"Ortu_d10"
"7425",6.345,44.488,"Ortu_d11"
"7426",5.857,43.833,"Ortu_d12"
"7427",6.345,44.488,"Ortu_d13"
"7428",6.345,44.488,"Ortu_d14"
"7429",6.37,44.502,"Ortu_d15"
"7430",6.37,44.502,"Ortu_d16"
"7431",6.37,44.502,"Ortu_d17"
"7432",6.37,44.502,"Ortu_d18"
"7433",6.37,44.502,"Ortu_d19"
"7434",6.463,44.488,"Ortu_d20"
"7435",6.463,44.488,"Ortu_d21"
"7436",6.463,44.488,"Ortu_d22"
"7437",5.857,43.833,"Ortu_d23"
"7438",6.463,44.488,"Ortu_d24"
"7439",6.465,44.492,"Ortu_d25"
"7440",6.465,44.499,"Ortu_d26"
"7441",6.578,44.603,"Ortu_d27"
"7442",6.568,44.608,"Ortu_d28"
"7443",6.564,44.61,"Ortu_d29"
"7444",6.559,44.613,"Ortu_d30"
"7445",6.557,44.613,"Ortu_d31"
"7446",6.557,44.613,"Ortu_d32"
"7447",6.557,44.613,"Ortu_d33"
"7448",5.857,43.833,"Ortu_d34"
"7449",6.553,44.616,"Ortu_d35"
"7450",6.611,44.708,"Ortu_d36"
"7451",6.611,44.708,"Ortu_d37"
"7452",6.611,44.708,"Ortu_d38"
"7453",6.601,44.747,"Ortu_d39"
"7454",6.601,44.747,"Ortu_d40"
"7455",6.595,44.746,"Ortu_d41"
"7456",6.59,44.745,"Ortu_d42"
"7457",6.584,44.745,"Ortu_d43"
"7458",6.636,44.245,"Ortu_d44"
"7459",5.892,43.963,"Ortu_d45"
"7460",6.636,44.245,"Ortu_d46"
"7461",6.655,44.243,"Ortu_d47"
"7462",6.659,44.246,"Ortu_d48"
"7463",6.675,44.245,"Ortu_d49"
"7464",6.686,44.248,"Ortu_d50"
"7465",6.693,44.249,"Ortu_d51"
"7466",6.693,44.249,"Ortu_d52"
"7467",6.693,44.249,"Ortu_d53"
"7468",6.693,44.249,"Ortu_d54"
"7469",6.007,44.429,"Ortu_d55"
"7470",5.892,43.963,"Ortu_d56"
"7471",6.007,44.429,"Ortu_d57"
"7472",5.997,44.438,"Ortu_d58"
"7473",5.997,44.438,"Ortu_d59"
"7474",5.985,44.449,"Ortu_d60"
"7475",5.984,44.449,"Ortu_d61"
