depth	min	max	median	mean
1278	21695	22727	22143	22154
1279	21701	22730	22147	22157
1280	21704	22733	22148	22160
1281	21709	22737	22152	22164
1282	21713	22742	22155	22167
1283	21717	22746	22158	22171
1284	21724	22749	22161	22174
1285	21731	22752	22165	22178
1286	21735	22758	22169	22181
1287	21739	22760	22172	22185
1288	21742	22764	22176	22188
1289	21745	22770	22179	22191
1290	21748	22776	22183	22195
1291	21752	22778	22186	22198
1292	21756	22781	22190	22202
1293	21760	22785	22193	22205
1294	21763	22789	22196	22209
1295	21764	22792	22200	22212
1296	21766	22795	22202	22216
1297	21770	22798	22206	22219
1298	21771	22802	22209	22222
1299	21773	22806	22213	22226
1300	21775	22809	22216	22229
1301	21780	22813	22218	22233
1302	21788	22818	22221	22236
1303	21791	22821	22224	22240
1304	21795	22826	22228	22243
1305	21800	22829	22231	22246
1306	21803	22833	22234	22250
1307	21810	22837	22237	22253
1308	21814	22841	22240	22256
1309	21819	22846	22243	22260
1310	21825	22851	22247	22263
1311	21829	22853	22250	22267
1312	21832	22858	22253	22270
1313	21835	22862	22256	22273
1314	21838	22866	22259	22277
1315	21841	22869	22262	22280
1316	21844	22871	22266	22284
1317	21846	22876	22269	22287
1318	21849	22878	22271	22290
1319	21852	22885	22274	22294
1320	21854	22890	22278	22297
1321	21858	22897	22281	22301
1322	21861	22899	22284	22304
1323	21868	22905	22287	22308
1324	21875	22906	22291	22311
1325	21882	22911	22294	22315
1326	21886	22912	22298	22318
1327	21891	22913	22301	22322
1328	21896	22924	22305	22325
1329	21901	22927	22308	22329
1330	21902	22930	22312	22332
1331	21904	22932	22315	22336
1332	21907	22934	22318	22340
1333	21912	22935	22321	22343
1334	21915	22939	22324	22347
1335	21918	22945	22328	22350
1336	21922	22948	22331	22354
1337	21926	22952	22335	22357
1338	21931	22955	22338	22361
1339	21933	22959	22341	22364
1340	21934	22965	22345	22368
1341	21944	22969	22348	22371
1342	21949	22970	22352	22375
1343	21953	22971	22354	22378
1344	21958	22973	22357	22382
1345	21962	22978	22361	22385
1346	21965	22983	22365	22388
1347	21969	22988	22369	22392
1348	21971	22991	22372	22395
1349	21973	22995	22375	22399
1350	21978	23001	22378	22402
1351	21980	23006	22381	22405
1352	21982	23010	22385	22409
1353	21984	23015	22388	22412
1354	21985	23019	22391	22416
1355	21991	23028	22394	22419
1356	21994	23032	22398	22423
1357	21996	23035	22402	22426
1358	22001	23040	22405	22429
1359	22005	23045	22409	22433
1360	22007	23050	22412	22436
1361	22013	23055	22415	22439
1362	22015	23057	22418	22443
1363	22019	23058	22420	22446
1364	22023	23062	22423	22449
1365	22027	23066	22428	22453
1366	22031	23069	22431	22456
1367	22035	23074	22434	22459
1368	22038	23076	22438	22463
1369	22042	23080	22441	22466
1370	22047	23084	22444	22469
1371	22049	23089	22446	22472
1372	22053	23094	22450	22476
1373	22058	23098	22453	22479
1374	22065	23101	22456	22482
1375	22068	23105	22458	22486
1376	22070	23109	22463	22489
1377	22072	23112	22466	22492
1378	22073	23115	22469	22495
1379	22076	23117	22473	22499
1380	22080	23119	22476	22502
1381	22084	23124	22480	22505
1382	22090	23127	22483	22509
1383	22096	23129	22486	22512
1384	22102	23132	22490	22516
1385	22106	23135	22494	22519
1386	22109	23139	22496	22523
1387	22113	23141	22499	22526
1388	22118	23145	22502	22529
1389	22121	23149	22506	22533
1390	22123	23151	22509	22536
1391	22128	23156	22513	22540
1392	22132	23159	22517	22543
1393	22136	23162	22520	22547
1394	22139	23168	22523	22550
1395	22142	23177	22528	22553
1396	22145	23180	22531	22557
1397	22148	23181	22534	22560
1398	22151	23183	22537	22564
1399	22154	23188	22540	22567
1400	22156	23190	22544	22571
1401	22161	23194	22547	22574
1402	22163	23195	22550	22577
1403	22166	23200	22554	22581
1404	22171	23206	22557	22584
1405	22177	23212	22561	22588
1406	22183	23218	22564	22591
1407	22187	23223	22568	22595
1408	22190	23229	22571	22598
1409	22194	23235	22576	22601
1410	22197	23235	22579	22605
1411	22200	23243	22583	22608
1412	22204	23245	22586	22612
1413	22205	23247	22589	22615
1414	22208	23251	22592	22618
1415	22210	23254	22596	22622
1416	22213	23255	22599	22625
1417	22216	23256	22603	22629
1418	22222	23260	22607	22632
1419	22225	23266	22610	22636
1420	22228	23272	22614	22639
1421	22232	23275	22617	22642
1422	22236	23278	22621	22646
1423	22241	23280	22624	22649
1424	22243	23286	22627	22652
1425	22245	23292	22630	22656
1426	22248	23298	22633	22659
1427	22255	23304	22637	22663
1428	22261	23308	22640	22666
1429	22264	23310	22643	22669
1430	22267	23311	22647	22673
1431	22270	23315	22650	22676
1432	22274	23320	22653	22679
1433	22279	23325	22656	22683
1434	22282	23327	22659	22686
1435	22287	23331	22662	22690
1436	22290	23336	22664	22693
1437	22294	23339	22668	22696
1438	22298	23343	22671	22700
1439	22299	23348	22675	22703
1440	22302	23353	22678	22706
1441	22308	23358	22681	22710
1442	22312	23362	22685	22714
1443	22316	23366	22689	22717
1444	22321	23370	22692	22721
1445	22323	23376	22695	22724
1446	22328	23381	22699	22728
1447	22331	23386	22702	22732
1448	22333	23393	22706	22735
1449	22335	23399	22709	22739
1450	22339	23400	22712	22742
1451	22342	23409	22716	22746
1452	22346	23418	22719	22750
1453	22350	23421	22722	22753
1454	22354	23427	22725	22757
1455	22362	23431	22729	22760
1456	22366	23436	22732	22764
1457	22370	23438	22736	22767
1458	22372	23440	22739	22771
1459	22375	23444	22743	22775
1460	22376	23451	22748	22778
1461	22381	23455	22751	22782
1462	22385	23458	22753	22785
1463	22389	23460	22756	22789
1464	22396	23463	22760	22792
1465	22399	23466	22763	22795
1466	22402	23474	22767	22799
1467	22407	23480	22770	22802
1468	22412	23484	22773	22806
1469	22416	23489	22777	22809
1470	22419	23493	22780	22813
1471	22424	23497	22783	22816
1472	22425	23499	22786	22820
1473	22430	23503	22789	22823
1474	22434	23506	22792	22827
1475	22438	23510	22795	22830
1476	22441	23514	22799	22834
1477	22444	23521	22802	22837
1478	22450	23524	22805	22840
1479	22455	23528	22808	22844
1480	22458	23530	22811	22847
1481	22463	23537	22815	22851
1482	22469	23542	22818	22855
1483	22475	23544	22821	22858
1484	22478	23549	22825	22862
1485	22483	23553	22828	22865
1486	22485	23558	22832	22869
1487	22490	23563	22835	22872
1488	22490	23568	22838	22876
1489	22492	23575	22841	22879
1490	22497	23579	22844	22883
1491	22502	23583	22847	22887
1492	22508	23585	22851	22890
1493	22511	23589	22854	22894
1494	22515	23594	22858	22897
1495	22523	23597	22861	22901
1496	22526	23601	22865	22904
1497	22528	23603	22868	22908
1498	22530	23607	22872	22912
1499	22534	23612	22876	22915
1500	22540	23618	22880	22919
1501	22544	23621	22884	22923
1502	22548	23623	22888	22928
1503	22551	23626	22892	22932
1504	22554	23630	22897	22937
1505	22558	23635	22901	22941
1506	22563	23637	22905	22945
1507	22567	23640	22910	22950
1508	22570	23642	22914	22954
1509	22573	23644	22917	22959
1510	22576	23649	22922	22963
1511	22580	23654	22927	22968
1512	22583	23659	22932	22972
1513	22586	23663	22936	22977
1514	22593	23667	22940	22981
1515	22597	23669	22944	22985
1516	22599	23671	22948	22990
1517	22604	23674	22952	22994
1518	22605	23678	22956	22999
1519	22609	23681	22960	23003
1520	22613	23685	22965	23008
1521	22619	23689	22969	23012
1522	22625	23693	22974	23017
1523	22631	23699	22980	23022
1524	22635	23703	22985	23026
1525	22639	23711	22989	23031
1526	22642	23714	22995	23036
1527	22649	23717	23000	23040
1528	22652	23719	23004	23045
1529	22660	23725	23009	23049
1530	22662	23730	23013	23054
1531	22666	23732	23018	23059
1532	22669	23735	23022	23063
1533	22672	23737	23028	23068
1534	22676	23739	23032	23073
1535	22679	23741	23037	23077
1536	22681	23744	23042	23082
1537	22683	23748	23047	23087
1538	22687	23750	23051	23091
1539	22689	23756	23055	23096
1540	22692	23764	23060	23101
1541	22697	23766	23066	23105
1542	22706	23775	23070	23110
1543	22710	23778	23075	23115
1544	22717	23783	23081	23119
1545	22723	23786	23086	23124
1546	22727	23790	23090	23129
1547	22729	23795	23095	23133
1548	22733	23798	23100	23138
1549	22737	23801	23104	23142
1550	22740	23807	23108	23147
1551	22743	23814	23113	23152
1552	22748	23815	23117	23156
1553	22752	23821	23122	23161
1554	22756	23829	23127	23166
1555	22760	23838	23132	23170
1556	22764	23839	23136	23175
1557	22768	23848	23141	23180
1558	22772	23852	23146	23184
1559	22776	23861	23151	23189
1560	22780	23865	23155	23194
1561	22784	23869	23161	23198
1562	22789	23872	23165	23203
1563	22792	23875	23170	23207
1564	22795	23879	23175	23211
1565	22799	23881	23179	23216
1566	22802	23887	23184	23220
1567	22808	23888	23188	23225
1568	22809	23894	23193	23229
1569	22814	23896	23198	23233
1570	22819	23898	23203	23238
1571	22821	23899	23208	23242
1572	22826	23903	23212	23247
1573	22829	23907	23216	23251
1574	22832	23909	23221	23255
1575	22835	23912	23226	23260
1576	22839	23915	23232	23264
1577	22842	23919	23235	23269
1578	22844	23923	23240	23273
1579	22847	23925	23244	23278
1580	22849	23926	23248	23282
1581	22856	23930	23253	23287
1582	22864	23937	23258	23291
1583	22869	23943	23262	23296
1584	22876	23946	23267	23300
1585	22881	23952	23271	23305
1586	22887	23955	23276	23310
1587	22892	23964	23281	23314
1588	22894	23967	23287	23319
1589	22899	23972	23292	23323
1590	22903	23976	23296	23328
1591	22907	23981	23301	23332
1592	22909	23984	23305	23337
1593	22912	23986	23310	23342
1594	22917	23989	23315	23346
1595	22921	23997	23320	23351
1596	22922	24003	23325	23355
1597	22926	24009	23329	23360
1598	22929	24013	23334	23365
1599	22932	24019	23338	23369
1600	22934	24023	23343	23374
1601	22942	24024	23347	23378
1602	22946	24025	23352	23383
1603	22949	24029	23356	23388
1604	22957	24032	23362	23392
1605	22961	24035	23367	23397
1606	22963	24037	23372	23401
1607	22968	24042	23378	23406
1608	22972	24052	23382	23411
1609	22975	24056	23386	23415
1610	22979	24062	23391	23420
1611	22983	24064	23396	23424
1612	22988	24066	23400	23429
1613	22994	24071	23405	23434
1614	23002	24077	23410	23438
1615	23004	24083	23415	23443
1616	23007	24088	23420	23447
1617	23011	24094	23425	23452
1618	23015	24099	23430	23457
1619	23018	24105	23436	23461
1620	23022	24107	23439	23466
1621	23029	24111	23444	23470
1622	23034	24112	23449	23475
1623	23038	24115	23454	23479
1624	23043	24117	23458	23484
1625	23051	24121	23463	23489
1626	23057	24123	23469	23493
1627	23059	24127	23473	23498
1628	23063	24130	23478	23502
1629	23067	24132	23483	23507
1630	23070	24135	23487	23511
1631	23074	24142	23491	23516
1632	23078	24145	23495	23520
1633	23084	24152	23500	23525
1634	23085	24156	23506	23529
1635	23089	24160	23509	23534
1636	23093	24162	23513	23539
1637	23095	24166	23519	23543
1638	23097	24173	23524	23548
1639	23100	24174	23528	23552
1640	23103	24177	23532	23557
1641	23111	24181	23536	23561
1642	23118	24184	23541	23566
1643	23124	24188	23545	23570
1644	23128	24192	23549	23575
1645	23133	24198	23553	23579
1646	23137	24206	23557	23584
1647	23144	24210	23563	23588
1648	23149	24213	23567	23593
1649	23154	24221	23571	23598
1650	23156	24224	23575	23602
1651	23161	24228	23580	23607
1652	23163	24232	23585	23611
1653	23166	24239	23590	23616
1654	23170	24243	23596	23620
1655	23172	24246	23600	23625
1656	23177	24249	23605	23629
1657	23181	24251	23609	23634
1658	23186	24255	23613	23638
1659	23189	24259	23617	23643
1660	23192	24265	23623	23647
1661	23197	24267	23627	23652
1662	23203	24275	23631	23657
1663	23209	24282	23635	23661
1664	23212	24286	23640	23666
1665	23216	24293	23646	23671
1666	23221	24301	23651	23675
1667	23226	24304	23656	23680
1668	23230	24310	23660	23684
1669	23233	24316	23665	23689
1670	23235	24319	23670	23694
1671	23238	24322	23674	23698
1672	23242	24326	23678	23703
1673	23245	24329	23683	23708
1674	23251	24332	23688	23712
1675	23254	24334	23693	23717
1676	23257	24339	23697	23722
1677	23260	24344	23702	23726
1678	23263	24346	23707	23731
1679	23266	24352	23713	23736
1680	23269	24361	23717	23740
1681	23274	24363	23722	23745
1682	23277	24364	23727	23749
1683	23282	24364	23730	23754
1684	23288	24367	23734	23758
1685	23292	24371	23739	23763
1686	23296	24375	23743	23767
1687	23301	24378	23747	23772
1688	23307	24383	23751	23776
1689	23311	24390	23756	23781
1690	23313	24395	23761	23785
1691	23316	24400	23766	23790
1692	23317	24408	23772	23794
1693	23319	24416	23775	23799
1694	23323	24422	23780	23803
1695	23328	24424	23785	23808
1696	23332	24426	23790	23812
1697	23339	24429	23794	23817
1698	23341	24432	23799	23821
1699	23344	24439	23804	23826
1700	23347	24442	23809	23830
1701	23355	24445	23813	23835
1702	23360	24449	23817	23839
1703	23365	24455	23820	23844
1704	23372	24457	23824	23848
1705	23379	24460	23827	23853
1706	23385	24464	23832	23857
1707	23391	24468	23837	23862
1708	23394	24472	23843	23866
1709	23398	24475	23848	23871
1710	23402	24479	23852	23875
1711	23405	24481	23856	23879
1712	23410	24487	23860	23884
1713	23414	24490	23864	23888
1714	23419	24496	23869	23893
1715	23422	24501	23874	23897
1716	23429	24503	23878	23902
1717	23435	24507	23883	23906
1718	23437	24512	23887	23911
1719	23439	24515	23891	23915
1720	23443	24519	23896	23920
1721	23447	24522	23900	23924
1722	23454	24525	23906	23929
1723	23461	24527	23910	23934
1724	23466	24530	23915	23938
1725	23471	24535	23920	23943
1726	23474	24538	23924	23948
1727	23478	24543	23930	23952
1728	23481	24550	23935	23957
1729	23484	24556	23939	23962
1730	23487	24559	23945	23966
1731	23489	24562	23950	23971
1732	23493	24566	23956	23976
1733	23494	24569	23960	23980
1734	23501	24574	23965	23985
1735	23505	24582	23970	23990
1736	23506	24586	23975	23995
1737	23511	24589	23979	23999
1738	23515	24594	23984	24004
1739	23521	24603	23990	24009
1740	23523	24604	23994	24013
1741	23534	24607	23999	24018
1742	23537	24611	24006	24023
1743	23542	24615	24011	24027
1744	23547	24618	24015	24032
1745	23554	24623	24020	24037
1746	23562	24627	24025	24041
1747	23567	24629	24030	24046
1748	23571	24631	24036	24051
1749	23582	24635	24039	24055
1750	23588	24640	24043	24060
1751	23594	24645	24049	24065
1752	23597	24650	24054	24069
1753	23600	24653	24060	24074
1754	23604	24658	24064	24079
1755	23610	24663	24069	24083
1756	23614	24668	24074	24088
1757	23618	24673	24078	24093
1758	23622	24678	24085	24097
1759	23627	24682	24089	24102
1760	23630	24686	24094	24107
1761	23633	24690	24097	24111
1762	23639	24694	24102	24116
1763	23644	24696	24105	24120
1764	23646	24702	24110	24125
1765	23650	24706	24114	24129
1766	23654	24715	24118	24134
1767	23661	24718	24124	24138
1768	23667	24721	24128	24143
1769	23671	24724	24132	24147
1770	23677	24727	24137	24152
1771	23679	24730	24141	24156
1772	23683	24733	24145	24161
1773	23689	24738	24150	24165
1774	23694	24745	24154	24170
1775	23697	24751	24159	24174
1776	23701	24754	24163	24179
1777	23707	24760	24167	24183
1778	23711	24767	24172	24188
1779	23714	24775	24179	24192
1780	23718	24782	24184	24197
1781	23721	24787	24189	24202
1782	23726	24789	24193	24206
1783	23731	24793	24197	24211
1784	23737	24796	24202	24215
1785	23742	24798	24205	24220
1786	23748	24802	24211	24225
1787	23751	24810	24215	24229
1788	23755	24813	24220	24234
1789	23759	24818	24224	24238
1790	23767	24824	24228	24243
1791	23767	24829	24232	24248
1792	23772	24833	24237	24252
1793	23779	24836	24241	24257
1794	23788	24841	24247	24262
1795	23794	24847	24252	24266
1796	23798	24851	24256	24271
1797	23804	24860	24260	24275
1798	23810	24863	24263	24280
1799	23814	24867	24267	24285
1800	23819	24871	24272	24289
1801	23825	24873	24278	24294
1802	23831	24875	24282	24298
1803	23836	24884	24286	24303
1804	23842	24884	24291	24307
1805	23848	24885	24295	24312
1806	23852	24890	24299	24316
1807	23858	24895	24304	24321
1808	23863	24899	24308	24325
1809	23867	24902	24312	24330
1810	23873	24906	24316	24334
1811	23879	24910	24320	24339
1812	23884	24916	24326	24343
1813	23889	24919	24330	24348
1814	23892	24922	24335	24352
1815	23895	24924	24340	24357
1816	23898	24928	24346	24361
1817	23900	24931	24350	24366
1818	23904	24936	24355	24370
1819	23908	24937	24359	24375
1820	23912	24940	24363	24379
1821	23917	24944	24368	24384
1822	23923	24949	24373	24388
1823	23927	24955	24376	24393
1824	23934	24958	24380	24397
1825	23939	24962	24384	24401
1826	23944	24963	24388	24406
1827	23947	24966	24393	24410
1828	23952	24970	24396	24415
1829	23954	24977	24400	24419
1830	23959	24980	24405	24424
1831	23965	24984	24410	24428
1832	23968	24989	24414	24432
1833	23972	24995	24419	24437
1834	23975	24999	24424	24441
1835	23979	25002	24428	24446
1836	23984	25005	24433	24450
1837	23988	25013	24437	24455
1838	23990	25016	24441	24459
1839	23993	25020	24444	24463
1840	23996	25024	24449	24468
1841	23999	25028	24454	24472
1842	24003	25033	24458	24477
1843	24008	25038	24463	24482
1844	24017	25044	24467	24486
1845	24022	25048	24471	24491
1846	24029	25051	24474	24496
1847	24038	25056	24479	24500
1848	24042	25056	24484	24505
1849	24049	25064	24489	24510
1850	24055	25067	24493	24514
1851	24059	25070	24497	24519
1852	24066	25074	24501	24524
1853	24068	25077	24507	24528
1854	24070	25084	24512	24533
1855	24072	25092	24517	24537
1856	24075	25094	24522	24542
1857	24079	25098	24526	24547
1858	24081	25104	24531	24551
1859	24084	25107	24535	24556
1860	24088	25110	24540	24561
1861	24095	25114	24545	24565
1862	24103	25117	24549	24570
1863	24107	25120	24552	24574
1864	24112	25124	24558	24579
1865	24120	25130	24563	24583
1866	24123	25133	24568	24588
1867	24131	25140	24572	24592
1868	24135	25144	24578	24597
1869	24143	25148	24583	24601
1870	24151	25153	24587	24606
1871	24155	25158	24593	24611
1872	24160	25161	24598	24615
1873	24160	25164	24603	24620
1874	24165	25168	24607	24624
1875	24172	25171	24611	24629
1876	24176	25175	24616	24633
1877	24181	25180	24621	24638
1878	24186	25189	24627	24642
1879	24189	25198	24633	24647
1880	24193	25201	24637	24651
1881	24197	25202	24641	24656
1882	24203	25207	24646	24661
1883	24207	25212	24649	24665
1884	24215	25215	24653	24670
1885	24222	25218	24658	24675
1886	24226	25224	24661	24679
1887	24230	25226	24666	24684
1888	24237	25228	24670	24688
1889	24241	25231	24674	24693
1890	24248	25234	24679	24698
1891	24252	25239	24683	24702
1892	24255	25243	24688	24707
1893	24263	25245	24693	24712
1894	24266	25251	24697	24716
1895	24268	25256	24702	24721
1896	24271	25262	24706	24725
1897	24276	25268	24710	24730
1898	24281	25271	24715	24735
1899	24283	25277	24719	24739
1900	24288	25281	24725	24744
1901	24299	25285	24730	24748
1902	24308	25286	24734	24753
1903	24313	25293	24738	24757
1904	24319	25295	24742	24761
1905	24324	25298	24747	24766
1906	24329	25301	24752	24770
1907	24333	25304	24755	24775
1908	24339	25310	24758	24779
1909	24343	25320	24763	24783
1910	24347	25331	24768	24788
1911	24349	25332	24773	24792
1912	24354	25337	24777	24796
1913	24360	25341	24782	24801
1914	24363	25347	24787	24805
1915	24367	25352	24791	24810
1916	24369	25357	24795	24814
1917	24372	25363	24799	24818
1918	24373	25367	24804	24823
1919	24375	25371	24807	24827
1920	24378	25375	24811	24832
1921	24392	25378	24816	24836
1922	24400	25382	24820	24841
1923	24405	25384	24824	24845
1924	24412	25386	24828	24850
1925	24418	25392	24832	24854
1926	24421	25392	24836	24859
1927	24427	25395	24841	24863
1928	24436	25401	24846	24868
1929	24439	25406	24851	24872
1930	24444	25409	24855	24877
1931	24450	25411	24859	24881
1932	24453	25420	24864	24886
1933	24458	25424	24869	24891
1934	24462	25427	24875	24895
1935	24466	25432	24879	24900
1936	24470	25435	24884	24904
1937	24474	25438	24887	24909
1938	24478	25442	24890	24913
1939	24481	25448	24895	24918
1940	24485	25453	24899	24922
1941	24493	25455	24904	24927
1942	24501	25459	24909	24932
1943	24508	25462	24914	24936
1944	24513	25466	24918	24941
1945	24521	25468	24922	24945
1946	24526	25473	24927	24950
1947	24531	25476	24932	24955
1948	24536	25479	24936	24959
1949	24540	25483	24940	24964
1950	24542	25487	24944	24968
1951	24550	25490	24948	24973
1952	24555	25496	24954	24978
1953	24558	25500	24959	24982
1954	24562	25505	24963	24987
1955	24569	25506	24968	24992
1956	24572	25507	24972	24996
1957	24576	25512	24977	25001
1958	24579	25518	24980	25005
1959	24582	25526	24985	25010
1960	24587	25534	24990	25015
1961	24595	25537	24994	25019
1962	24602	25540	24999	25024
1963	24608	25544	25002	25028
1964	24615	25546	25007	25033
1965	24620	25551	25012	25038
1966	24625	25554	25017	25042
1967	24630	25557	25020	25047
1968	24638	25560	25024	25052
1969	24641	25564	25028	25056
1970	24648	25568	25033	25061
1971	24654	25573	25037	25065
1972	24664	25576	25041	25070
1973	24668	25582	25046	25075
1974	24673	25587	25050	25079
1975	24677	25592	25055	25084
1976	24682	25600	25059	25089
1977	24688	25603	25063	25093
1978	24693	25612	25068	25098
1979	24696	25617	25074	25103
1980	24701	25623	25078	25107
1981	24708	25627	25083	25112
1982	24714	25630	25088	25117
1983	24723	25633	25093	25122
1984	24731	25636	25097	25127
1985	24740	25642	25102	25133
1986	24745	25645	25107	25138
1987	24750	25653	25112	25143
1988	24753	25657	25117	25148
1989	24758	25664	25124	25153
1990	24763	25667	25129	25158
1991	24769	25673	25136	25163
1992	24773	25680	25140	25168
1993	24776	25689	25146	25173
1994	24781	25694	25151	25178
1995	24782	25700	25155	25183
1996	24787	25703	25160	25188
1997	24793	25707	25166	25193
1998	24798	25712	25172	25198
1999	24803	25722	25177	25203
2000	24804	25728	25182	25209
2001	24810	25732	25188	25215
2002	24817	25738	25195	25221
2003	24824	25747	25200	25226
2004	24835	25755	25207	25232
2005	24840	25764	25213	25238
2006	24845	25770	25218	25244
2007	24850	25780	25225	25250
2008	24853	25788	25231	25256
2009	24857	25798	25237	25262
2010	24861	25803	25243	25268
2011	24867	25809	25248	25274
2012	24875	25820	25252	25280
2013	24880	25826	25259	25286
2014	24884	25833	25263	25292
2015	24890	25841	25269	25298
2016	24895	25850	25276	25304
2017	24901	25859	25283	25310
2018	24906	25864	25290	25316
2019	24912	25872	25297	25322
2020	24915	25880	25303	25328
2021	24922	25884	25307	25334
2022	24929	25890	25314	25340
2023	24939	25894	25320	25346
2024	24946	25898	25326	25352
2025	24948	25901	25332	25358
2026	24958	25909	25337	25364
2027	24964	25915	25343	25370
2028	24967	25921	25349	25375
2029	24974	25929	25357	25381
2030	24980	25933	25363	25387
2031	24983	25946	25368	25393
2032	24989	25955	25374	25399
2033	24993	25962	25380	25405
2034	24998	25967	25385	25411
2035	25004	25970	25393	25417
2036	25010	25979	25398	25423
2037	25015	25984	25405	25429
2038	25019	25993	25410	25435
2039	25021	26000	25415	25441
2040	25025	26004	25421	25446
2041	25033	26013	25427	25452
2042	25041	26020	25433	25458
2043	25049	26026	25438	25464
2044	25056	26032	25446	25470
2045	25062	26037	25452	25476
2046	25067	26042	25458	25481
2047	25070	26049	25464	25487
2048	25078	26054	25469	25493
2049	25082	26060	25475	25499
2050	25087	26062	25481	25505
2051	25092	26066	25487	25510
2052	25099	26069	25493	25516
2053	25103	26071	25499	25522
2054	25110	26081	25505	25528
2055	25113	26090	25511	25534
2056	25116	26096	25516	25540
2057	25122	26108	25523	25545
2058	25128	26115	25528	25551
2059	25133	26117	25534	25557
2060	25137	26127	25540	25563
2061	25147	26133	25547	25569
2062	25153	26139	25552	25575
2063	25160	26143	25557	25580
2064	25167	26147	25562	25586
2065	25174	26153	25568	25592
2066	25182	26159	25575	25598
2067	25190	26164	25581	25604
2068	25199	26171	25586	25610
2069	25208	26180	25593	25615
2070	25213	26184	25599	25621
2071	25217	26186	25605	25627
2072	25221	26191	25611	25633
2073	25224	26200	25616	25639
2074	25229	26204	25623	25645
2075	25231	26210	25629	25650
2076	25237	26217	25635	25656
2077	25241	26222	25640	25662
2078	25245	26227	25644	25668
2079	25251	26235	25651	25674
2080	25254	26242	25658	25680
2081	25265	26247	25663	25686
2082	25277	26250	25669	25692
2083	25285	26259	25674	25698
2084	25292	26264	25680	25705
2085	25299	26270	25684	25711
2086	25305	26274	25690	25717
2087	25314	26279	25696	25723
2088	25322	26287	25703	25730
2089	25332	26294	25709	25736
2090	25338	26299	25715	25742
2091	25345	26305	25720	25748
2092	25350	26311	25725	25755
2093	25358	26318	25731	25761
2094	25364	26326	25736	25767
2095	25368	26333	25743	25773
2096	25373	26342	25750	25780
2097	25380	26351	25757	25786
2098	25384	26357	25763	25792
2099	25387	26364	25768	25798
2100	25393	26373	25774	25805
2101	25404	26378	25782	25813
2102	25414	26384	25791	25821
2103	25427	26389	25800	25829
2104	25436	26396	25808	25837
2105	25440	26401	25817	25846
2106	25448	26407	25826	25854
2107	25458	26412	25835	25862
2108	25462	26418	25844	25870
2109	25469	26424	25853	25878
2110	25478	26429	25860	25887
2111	25486	26434	25869	25895
2112	25493	26440	25877	25903
2113	25498	26450	25885	25911
2114	25506	26456	25893	25919
2115	25511	26464	25900	25928
2116	25519	26476	25909	25936
2117	25525	26485	25917	25944
2118	25533	26502	25926	25952
2119	25539	26512	25934	25960
2120	25541	26520	25942	25968
2121	25550	26529	25950	25977
2122	25558	26534	25957	25985
2123	25567	26541	25965	25994
2124	25575	26545	25973	26002
2125	25582	26551	25982	26010
2126	25589	26555	25992	26019
2127	25596	26565	26000	26027
2128	25601	26572	26009	26036
2129	25607	26582	26019	26044
2130	25612	26589	26028	26052
2131	25618	26595	26038	26061
2132	25621	26605	26047	26069
2133	25628	26613	26054	26078
2134	25634	26623	26064	26086
2135	25640	26633	26072	26094
2136	25646	26641	26080	26103
2137	25653	26655	26087	26111
2138	25659	26663	26096	26120
2139	25663	26680	26104	26128
2140	25670	26691	26113	26136
2141	25676	26694	26122	26145
2142	25684	26700	26130	26153
2143	25695	26707	26138	26162
2144	25706	26717	26147	26170
2145	25714	26722	26156	26178
2146	25723	26729	26165	26187
2147	25732	26736	26175	26195
2148	25737	26750	26184	26204
2149	25741	26756	26193	26212
2150	25747	26768	26202	26221
2151	25754	26777	26211	26229
2152	25760	26785	26219	26237
2153	25764	26795	26228	26246
2154	25771	26806	26238	26254
2155	25778	26811	26246	26263
2156	25783	26818	26255	26271
2157	25787	26833	26265	26279
2158	25792	26844	26272	26288
2159	25799	26854	26280	26296
2160	25805	26868	26289	26305
2161	25815	26874	26298	26313
2162	25826	26878	26308	26321
2163	25836	26882	26315	26330
2164	25845	26885	26324	26338
2165	25856	26888	26335	26346
2166	25864	26893	26343	26355
2167	25872	26899	26352	26363
2168	25879	26911	26360	26371
2169	25887	26921	26367	26380
2170	25897	26929	26377	26388
2171	25907	26937	26386	26396
2172	25911	26946	26396	26405
2173	25916	26953	26404	26413
2174	25922	26961	26413	26421
2175	25926	26970	26422	26430
2176	25933	26979	26431	26438
2177	25940	26992	26437	26446
2178	25943	27002	26445	26455
2179	25947	27014	26454	26463
2180	25956	27031	26462	26471
2181	25966	27037	26473	26480
2182	25972	27045	26487	26490
2183	25980	27050	26498	26499
2184	25988	27058	26511	26508
2185	25992	27065	26522	26517
2186	26002	27071	26532	26526
2187	26009	27078	26541	26536
2188	26016	27088	26550	26545
2189	26021	27098	26561	26554
2190	26026	27105	26572	26563
2191	26031	27112	26582	26572
2192	26036	27124	26593	26582
2193	26039	27131	26602	26591
2194	26044	27151	26610	26600
2195	26051	27161	26619	26609
2196	26057	27176	26628	26618
2197	26062	27190	26639	26627
2198	26067	27204	26649	26637
2199	26071	27218	26658	26646
2200	26074	27231	26666	26655
2201	26086	27241	26677	26665
2202	26094	27248	26689	26675
2203	26102	27255	26699	26685
2204	26106	27263	26709	26694
2205	26110	27278	26721	26704
2206	26114	27285	26730	26714
2207	26120	27293	26741	26724
2208	26130	27304	26751	26734
2209	26136	27316	26762	26743
