depth	min	max	median	mean
1908	24346	25353	24772	24794
1909	24348	25355	24776	24799
1910	24353	25359	24780	24803
1911	24359	25363	24783	24808
1912	24363	25365	24788	24812
1913	24367	25369	24792	24817
1914	24371	25372	24795	24821
1915	24376	25377	24800	24826
1916	24382	25383	24805	24830
1917	24388	25387	24809	24835
1918	24392	25392	24814	24839
1919	24398	25398	24817	24844
1920	24405	25404	24822	24848
1921	24410	25408	24828	24853
1922	24416	25410	24832	24857
1923	24424	25412	24837	24862
1924	24432	25414	24841	24867
1925	24436	25415	24846	24871
1926	24444	25420	24850	24876
1927	24449	25424	24855	24880
1928	24455	25427	24860	24885
1929	24458	25432	24866	24890
1930	24462	25434	24870	24894
1931	24465	25439	24874	24899
1932	24471	25445	24878	24904
1933	24475	25451	24884	24908
1934	24479	25456	24887	24913
1935	24482	25459	24890	24917
1936	24485	25465	24895	24922
1937	24490	25471	24899	24927
1938	24493	25477	24903	24931
1939	24497	25480	24907	24936
1940	24499	25483	24912	24941
1941	24510	25486	24917	24945
1942	24518	25489	24922	24950
1943	24524	25494	24927	24955
1944	24529	25496	24931	24959
1945	24536	25500	24936	24964
1946	24543	25506	24940	24968
1947	24547	25508	24945	24973
1948	24551	25511	24948	24978
1949	24558	25515	24954	24982
1950	24563	25518	24959	24987
1951	24570	25522	24963	24992
1952	24575	25530	24968	24996
1953	24577	25533	24972	25001
1954	24583	25535	24977	25006
1955	24586	25542	24982	25010
1956	24589	25546	24988	25015
1957	24593	25551	24992	25020
1958	24597	25555	24996	25024
1959	24601	25559	25000	25029
1960	24605	25567	25004	25034
1961	24614	25569	25009	25038
1962	24621	25572	25012	25043
1963	24628	25576	25016	25047
1964	24634	25580	25020	25052
1965	24642	25581	25024	25056
1966	24648	25582	25028	25060
1967	24653	25588	25033	25065
1968	24658	25591	25037	25069
1969	24667	25597	25042	25074
1970	24671	25599	25046	25078
1971	24676	25605	25050	25083
1972	24682	25612	25055	25087
1973	24688	25615	25059	25092
1974	24692	25619	25063	25096
1975	24695	25624	25067	25101
1976	24699	25628	25073	25105
1977	24705	25633	25078	25110
1978	24708	25637	25083	25114
1979	24709	25640	25087	25119
1980	24713	25644	25091	25123
1981	24722	25647	25095	25128
1982	24731	25652	25099	25133
1983	24738	25657	25103	25138
1984	24746	25661	25108	25143
1985	24752	25665	25112	25148
1986	24758	25670	25117	25153
1987	24764	25677	25122	25158
1988	24770	25680	25127	25162
1989	24774	25682	25132	25167
1990	24776	25686	25136	25172
1991	24779	25694	25141	25177
1992	24784	25697	25147	25182
1993	24790	25704	25151	25187
1994	24794	25714	25156	25192
1995	24801	25720	25161	25197
1996	24804	25725	25167	25202
1997	24806	25731	25172	25207
1998	24812	25736	25178	25211
1999	24815	25744	25182	25216
2000	24821	25752	25187	25221
2001	24827	25756	25192	25227
2002	24834	25763	25198	25233
2003	24839	25769	25203	25239
2004	24845	25774	25209	25245
2005	24851	25778	25215	25251
2006	24855	25784	25221	25256
2007	24861	25788	25227	25262
2008	24866	25795	25234	25268
2009	24875	25805	25240	25274
2010	24880	25808	25246	25280
2011	24884	25815	25252	25286
2012	24888	25822	25258	25292
2013	24892	25828	25264	25297
2014	24895	25835	25270	25303
2015	24898	25844	25275	25309
2016	24900	25852	25281	25315
2017	24905	25860	25287	25321
2018	24911	25869	25292	25327
2019	24914	25878	25298	25333
2020	24918	25889	25304	25338
2021	24926	25893	25310	25344
2022	24930	25896	25316	25350
2023	24936	25900	25322	25356
2024	24941	25905	25328	25362
2025	24948	25915	25334	25368
2026	24954	25923	25340	25374
2027	24962	25929	25346	25379
2028	24969	25934	25351	25385
2029	24976	25938	25357	25391
2030	24984	25946	25362	25397
2031	24989	25951	25366	25403
2032	24994	25954	25372	25409
2033	24999	25960	25377	25415
2034	25002	25967	25382	25420
2035	25005	25975	25389	25426
2036	25011	25985	25395	25432
2037	25014	25998	25401	25438
2038	25019	26003	25407	25444
2039	25022	26013	25413	25450
2040	25028	26019	25419	25456
2041	25036	26024	25423	25461
2042	25043	26028	25429	25467
2043	25052	26033	25435	25473
2044	25059	26040	25440	25478
2045	25067	26044	25447	25484
2046	25071	26048	25453	25490
2047	25079	26057	25459	25495
2048	25082	26063	25465	25501
2049	25090	26070	25471	25507
2050	25097	26073	25477	25512
2051	25103	26082	25483	25518
2052	25106	26089	25490	25524
2053	25111	26095	25497	25530
2054	25117	26102	25504	25535
2055	25120	26108	25510	25541
2056	25125	26114	25517	25547
2057	25130	26120	25523	25552
2058	25134	26129	25529	25558
2059	25137	26134	25534	25564
2060	25140	26139	25540	25569
2061	25150	26147	25545	25575
2062	25165	26151	25550	25582
2063	25172	26158	25555	25588
2064	25179	26163	25562	25594
2065	25186	26168	25568	25600
2066	25195	26171	25573	25606
2067	25203	26179	25580	25612
2068	25210	26185	25586	25618
2069	25216	26189	25591	25624
2070	25224	26193	25597	25630
2071	25230	26199	25603	25636
2072	25235	26205	25609	25642
2073	25240	26215	25616	25648
2074	25244	26220	25621	25654
2075	25248	26225	25627	25660
2076	25252	26232	25634	25666
2077	25256	26241	25641	25672
2078	25261	26251	25647	25678
2079	25263	26258	25653	25684
2080	25268	26265	25659	25690
2081	25278	26269	25665	25696
2082	25286	26273	25670	25702
2083	25292	26279	25676	25708
2084	25301	26284	25682	25714
2085	25307	26286	25687	25720
2086	25313	26289	25693	25727
2087	25318	26293	25699	25733
2088	25325	26298	25705	25739
2089	25331	26303	25709	25745
2090	25336	26308	25717	25751
2091	25342	26318	25723	25757
2092	25347	26325	25728	25763
2093	25351	26330	25734	25769
2094	25357	26336	25741	25775
2095	25363	26345	25746	25781
2096	25368	26356	25753	25787
2097	25374	26365	25758	25793
2098	25380	26372	25763	25799
2099	25382	26375	25769	25805
2100	25385	26379	25775	25811
2101	25399	26386	25785	25819
2102	25410	26390	25794	25828
2103	25416	26395	25803	25836
2104	25427	26402	25813	25844
2105	25436	26411	25823	25853
2106	25445	26415	25832	25861
2107	25454	26418	25840	25869
2108	25463	26427	25848	25878
2109	25472	26435	25856	25886
2110	25482	26440	25864	25894
2111	25488	26446	25873	25903
2112	25496	26457	25882	25911
2113	25501	26469	25891	25919
2114	25506	26477	25899	25928
2115	25511	26489	25907	25936
2116	25517	26498	25915	25944
2117	25522	26506	25924	25953
2118	25526	26515	25933	25961
2119	25529	26528	25941	25969
2120	25534	26539	25950	25978
2121	25543	26546	25958	25986
2122	25555	26551	25966	25995
2123	25566	26558	25975	26003
2124	25575	26562	25985	26012
2125	25585	26567	25995	26020
2126	25592	26574	26004	26029
2127	25596	26586	26014	26037
2128	25602	26594	26022	26046
2129	25607	26601	26032	26054
2130	25615	26611	26041	26063
2131	25621	26618	26051	26071
2132	25625	26625	26059	26079
2133	25633	26631	26070	26088
2134	25637	26640	26079	26096
2135	25644	26652	26087	26105
2136	25648	26665	26095	26113
2137	25650	26676	26105	26122
2138	25655	26689	26115	26130
2139	25661	26696	26124	26139
2140	25664	26709	26132	26147
2141	25676	26717	26141	26156
2142	25688	26726	26151	26164
2143	25697	26732	26159	26172
2144	25704	26736	26168	26181
2145	25711	26742	26178	26189
2146	25722	26747	26186	26197
2147	25727	26751	26194	26206
2148	25733	26758	26204	26214
2149	25742	26764	26213	26223
2150	25751	26770	26221	26231
2151	25755	26777	26227	26239
2152	25762	26784	26237	26248
2153	25769	26793	26246	26256
2154	25773	26799	26253	26265
2155	25778	26810	26262	26273
2156	25780	26818	26271	26281
2157	25788	26827	26280	26290
2158	25793	26840	26289	26298
2159	25796	26849	26300	26306
2160	25799	26867	26309	26315
2161	25814	26870	26317	26323
2162	25829	26878	26325	26331
2163	25836	26880	26333	26340
2164	25844	26888	26342	26348
2165	25851	26893	26349	26356
2166	25861	26900	26357	26365
2167	25869	26905	26367	26373
2168	25878	26911	26375	26381
2169	25887	26918	26384	26389
2170	25894	26927	26393	26398
2171	25901	26936	26403	26406
2172	25909	26947	26412	26414
2173	25912	26954	26420	26423
2174	25918	26960	26430	26431
2175	25926	26968	26438	26439
2176	25930	26979	26449	26448
2177	25936	26990	26456	26456
2178	25939	27003	26464	26464
2179	25943	27016	26472	26472
2180	25945	27024	26479	26481
2181	25956	27030	26490	26490
2182	25965	27038	26500	26499
2183	25976	27045	26509	26508
2184	25983	27055	26519	26517
2185	25989	27061	26530	26526
2186	25999	27069	26543	26535
2187	26006	27075	26552	26544
2188	26012	27082	26562	26553
2189	26020	27091	26573	26562
2190	26026	27103	26582	26571
2191	26037	27110	26591	26580
2192	26044	27120	26601	26589
2193	26051	27128	26608	26598
2194	26058	27138	26620	26607
2195	26061	27150	26631	26616
2196	26066	27165	26638	26625
2197	26071	27179	26650	26634
2198	26074	27193	26659	26643
2199	26079	27211	26667	26652
2200	26084	27228	26675	26661
2201	26092	27236	26684	26671
2202	26101	27243	26695	26681
2203	26106	27252	26706	26691
2204	26117	27264	26716	26700
2205	26124	27271	26725	26710
2206	26135	27283	26734	26720
2207	26140	27300	26744	26730
2208	26149	27317	26753	26739
2209	26153	27333	26762	26749
2210	26159	27346	26771	26759
2211	26163	27359	26782	26768
2212	26168	27373	26791	26778
2213	26172	27389	26801	26788
2214	26177	27405	26812	26798
2215	26181	27420	26819	26807
2216	26186	27436	26828	26817
2217	26193	27446	26836	26827
2218	26197	27472	26846	26836
2219	26200	27492	26855	26846
2220	26202	27518	26865	26856
2221	26212	27524	26876	26866
2222	26220	27531	26886	26876
2223	26225	27542	26896	26886
2224	26230	27553	26907	26896
2225	26236	27563	26917	26906
2226	26241	27573	26928	26916
2227	26246	27587	26938	26926
2228	26252	27604	26948	26936
2229	26255	27617	26960	26946
2230	26259	27634	26972	26955
2231	26263	27650	26981	26965
2232	26267	27670	26992	26975
2233	26272	27681	27002	26985
2234	26278	27700	27012	26995
2235	26281	27714	27019	27005
2236	26286	27735	27029	27015
2237	26293	27753	27038	27025
2238	26301	27773	27049	27035
2239	26304	27791	27056	27045
2240	26307	27807	27065	27055
2241	26313	27814	27076	27065
2242	26319	27822	27089	27075
2243	26328	27829	27099	27085
2244	26334	27838	27108	27095
2245	26339	27844	27119	27105
2246	26345	27854	27129	27115
2247	26350	27863	27139	27125
2248	26354	27880	27149	27135
2249	26358	27889	27158	27146
2250	26367	27895	27167	27156
2251	26378	27909	27177	27166
2252	26384	27917	27185	27176
2253	26392	27939	27197	27186
2254	26397	27952	27208	27196
2255	26400	27964	27215	27206
2256	26406	27976	27223	27216
2257	26414	27990	27232	27226
2258	26418	27998	27241	27236
2259	26421	28021	27253	27246
2260	26423	28034	27263	27256
2261	26427	28041	27273	27266
2262	26432	28052	27281	27276
2263	26436	28063	27290	27286
2264	26444	28078	27299	27295
2265	26448	28089	27307	27305
2266	26450	28101	27315	27315
2267	26461	28112	27323	27325
2268	26468	28115	27330	27335
2269	26474	28124	27339	27345
2270	26480	28136	27349	27354
2271	26486	28145	27358	27364
2272	26491	28159	27364	27374
2273	26497	28173	27374	27384
2274	26503	28186	27384	27394
2275	26509	28197	27393	27404
2276	26513	28217	27402	27413
2277	26517	28228	27410	27423
2278	26522	28245	27419	27433
2279	26526	28257	27430	27443
2280	26530	28271	27438	27453
2281	26537	28279	27445	27460
2282	26543	28285	27451	27466
2283	26551	28291	27459	27473
2284	26556	28295	27466	27480
2285	26562	28302	27474	27487
2286	26569	28310	27480	27494
2287	26573	28315	27487	27501
2288	26578	28321	27494	27507
2289	26583	28327	27501	27514
2290	26590	28338	27509	27521
2291	26599	28349	27517	27528
2292	26603	28356	27525	27535
2293	26605	28363	27533	27542
2294	26612	28374	27540	27549
2295	26615	28384	27548	27555
2296	26620	28399	27555	27562
2297	26623	28408	27561	27569
2298	26625	28413	27570	27576
2299	26627	28428	27576	27583
2300	26632	28437	27581	27590
2301	26638	28440	27588	27596
2302	26642	28448	27594	27602
2303	26652	28452	27600	27609
2304	26663	28460	27607	27615
2305	26666	28469	27614	27621
2306	26676	28473	27618	27628
2307	26685	28481	27623	27634
2308	26691	28488	27633	27640
2309	26695	28499	27638	27647
2310	26702	28502	27644	27653
2311	26705	28508	27650	27659
2312	26709	28522	27656	27666
2313	26717	28538	27663	27672
2314	26721	28550	27669	27678
2315	26724	28558	27675	27685
2316	26730	28567	27680	27691
2317	26736	28578	27686	27698
2318	26741	28591	27692	27704
2319	26747	28606	27698	27710
2320	26748	28610	27704	27717
2321	26751	28614	27711	27723
2322	26766	28623	27718	27729
2323	26769	28628	27723	27736
2324	26771	28633	27729	27742
2325	26772	28640	27735	27748
2326	26782	28643	27743	27755
2327	26789	28652	27749	27761
2328	26796	28660	27756	27767
2329	26801	28664	27762	27774
2330	26804	28676	27770	27780
2331	26806	28683	27776	27786
2332	26809	28687	27782	27793
2333	26812	28694	27788	27799
2334	26815	28701	27793	27805
2335	26817	28710	27801	27812
2336	26821	28722	27806	27818
2337	26826	28729	27813	27824
2338	26829	28737	27818	27831
2339	26834	28744	27827	27837
2340	26837	28749	27831	27843
2341	26844	28755	27837	27850
2342	26848	28758	27843	27856
2343	26856	28763	27850	27862
2344	26863	28771	27856	27869
2345	26869	28777	27862	27875
2346	26876	28783	27868	27881
2347	26884	28796	27873	27888
2348	26888	28804	27881	27894
2349	26896	28816	27887	27900
2350	26901	28824	27895	27907
2351	26906	28826	27899	27913
2352	26910	28833	27906	27919
2353	26914	28840	27914	27926
2354	26920	28851	27920	27932
2355	26927	28857	27927	27938
2356	26931	28867	27933	27945
2357	26935	28876	27938	27951
2358	26941	28888	27943	27957
2359	26946	28905	27949	27964
2360	26950	28914	27955	27970
2361	26955	28922	27961	27976
2362	26962	28928	27965	27982
2363	26969	28934	27971	27988
2364	26975	28938	27976	27995
2365	26978	28945	27984	28001
2366	26983	28951	27989	28007
2367	26991	28960	27995	28013
2368	26996	28967	28001	28019
2369	27005	28977	28007	28025
2370	27009	28983	28013	28032
2371	27015	28991	28018	28038
2372	27023	29001	28022	28044
2373	27026	29016	28028	28050
2374	27029	29022	28035	28056
2375	27038	29033	28041	28062
2376	27042	29042	28047	28069
2377	27046	29048	28051	28075
2378	27053	29060	28056	28081
2379	27057	29073	28063	28087
2380	27061	29082	28070	28093
2381	27066	29085	28074	28099
2382	27071	29090	28078	28105
2383	27082	29097	28083	28110
2384	27087	29101	28088	28116
2385	27090	29107	28091	28122
2386	27099	29118	28098	28127
2387	27107	29128	28105	28133
2388	27113	29133	28110	28139
2389	27122	29140	28117	28145
2390	27125	29147	28124	28150
2391	27131	29156	28130	28156
2392	27136	29166	28137	28162
2393	27138	29170	28142	28168
2394	27141	29175	28147	28173
2395	27144	29180	28155	28179
2396	27151	29189	28163	28185
2397	27157	29197	28168	28190
2398	27161	29205	28173	28196
2399	27167	29212	28178	28202
2400	27171	29220	28183	28208
2401	27179	29224	28188	28213
2402	27186	29229	28194	28218
2403	27189	29232	28200	28223
2404	27198	29235	28205	28228
2405	27202	29243	28210	28233
2406	27211	29254	28216	28238
2407	27216	29263	28221	28243
2408	27221	29263	28225	28249
2409	27227	29271	28230	28254
2410	27230	29276	28233	28259
2411	27233	29280	28239	28264
2412	27235	29284	28247	28269
2413	27238	29290	28254	28274
