;X;Age;mean;X0.5_inf;mean.1;X0.5_inf.1;mean.2;X0.5_inf.2;mean.3;X0.5_inf.3;mean.4;X0.5_inf.4
399;X63997.0258343548;63997,02583;-4,858;3,560546097;312,8;246,1775998;20,56;4,336589831;-31,14;5,770534416;3900;3779,40035
400;X64168.8316704128;64168,83167;-4,444;3,547857618;293,4;245,9350567;20,98;4,328620092;-31,84;5,806298004;3622,6;3778,802699
401;X64305.2657166942;64305,26572;-5,106;3,59366728;283,6;246,2431843;20,66;4,372442924;-31,64;5,842347756;3535;3783,204431
402;X64456.8591014512;64456,8591;-5,226;3,570908238;284;245,9455015;19,4;4,309070439;-30,3;5,860663489;3615,8;3787,177558
403;X64628.6649375092;64628,66494;-4,368;3,596963228;250;244,0539907;22,84;4,453226054;-33,1;5,890006466;2978,6;3762,953181
404;X64800.4707735672;64800,47077;11,288;4,336926706;269;215,0630022;30,36;3,901603946;-6,22;7,226006379;1685,2;2412,28961
405;X64957.1172711495;64957,11727;-3,36;3,497760428;305,2;245,2066209;24,04;4,327029151;-33,64;5,843637552;3586,8;3782,014839
406;X65108.7106559066;65108,71066;-3,43;3,531624838;304,4;244,9268284;22,66;4,375545478;-32,4;5,883932402;3658,6;3776,835309
407;X65280.5164919645;65280,51649;5,05;4,580572683;503;236,9009465;23,66;5,050242621;-13,06;8,198525107;4298,4;3411,751505
408;X65452.3223280225;65452,32233;-3,466;3,496293912;308,2;245,4599443;22,66;4,381457916;-32,44;5,808549013;3703,4;3781,882475
409;X65568.5439230029;65568,54392;-3,43;3,624405793;304,4;244,5287948;22,66;4,390623401;-32,4;6,02091405;3658,6;3769,063361
410;X65740.3497590609;65740,34976;-0,32;3,927846186;372,8;245,3659687;24,98;4,450691663;-26,74;6,478992623;4021,6;3765,04275
411;X65912.1555951189;65912,1556;8,818;5,124191157;335,8;215,0541027;28,46;4,538682311;-7,72;7,643213556;2416,6;2394,28729
412;X66104.1738824778;66104,17388;8,23;5,542688553;269,2;215,2994134;28,3;4,603920495;-9,78;8,572308825;1912,8;2411,282913
413;X66255.7672672349;66255,76727;6,856;5,085099912;268,4;215,1329282;27,7;4,418061906;-12,16;7,796817092;2041;2408,744626
414;X66427.5731032929;66427,5731;-1,758;4,038525925;316;245,3171761;23,62;4,503481191;-27,06;6,568591834;3399,8;3763,341826
415;X66564.0071495742;66564,00715;-3,154;3,961012288;280,2;245,1550456;23,32;4,590373827;-30,5;6,262898098;3143,4;3760,950997
416;X66735.8129856322;66735,81299;-4,238;3,650355024;318,4;245,908921;22,08;4,414919606;-32,52;5,89171427;3877,6;3778,492222
417;X66907.6188216902;66907,61882;-5,134;3,755600608;268,2;245,6332125;21,06;4,49615105;-32,04;5,989697964;3307,6;3769,000359
418;X67059.2122064472;67059,21221;-5,382;3,577229579;239;244,2374381;21,16;4,417362207;-32,54;5,953565211;2942,6;3767,459513
419;X67215.8587040296;67215,8587;8,818;5,086854085;335,8;215,1474317;28,46;4,529392033;-7,72;7,648603821;2416,6;2394,422238
420;X67367.4520887866;67367,45209;10,192;5,209410438;336,6;214,9485386;29,06;4,559159711;-5,34;7,902347934;2288,4;2393,096538
421;X67539.2579248446;67539,25792;-3,26;3,939666365;283,2;244,8353512;21,94;4,636771779;-29,3;6,203302653;3260;3753,8849
422;X67711.0637609026;67711,06376;-1,758;4,069860534;316;245,6936444;23,62;4,563916638;-27,06;6,627291772;3399,8;3758,340534
423;X67827.285355883;67827,28536;-1,758;4,183725564;316;245,9381106;23,62;4,573163292;-27,06;6,840046185;3399,8;3758,147995
424;X68019.3036432419;68019,30364;-1,758;4,215311585;316;246,182061;23,62;4,577998362;-27,06;6,811713171;3399,8;3758,306806
425;X68191.1094792999;68191,10948;-5,134;3,886538526;268,2;245,2265419;21,06;4,510438479;-32,04;6,230018605;3307,6;3762,333313
426;X68342.702864057;68342,70286;-4,564;3,522050806;293,8;245,4704236;19,72;4,289291628;-30,5;5,849708472;3703,4;3779,274686
427;X68494.296248814;68494,29625;-4,444;3,524487286;293,4;246,2652106;20,98;4,323669913;-31,84;5,952694897;3622,6;3807,707687
428;X68661.0489720468;68661,04897;-4,37;3,554260441;277,4;246,6255365;20,64;4,328060015;-31,08;5,970354682;3416,2;3801,326853
429;X68848.0141465804;68848,01415;-3,93;3,617182004;346;248,9452394;19,38;4,256790752;-28,18;6,080231139;4365,4;3821,081092
430;X69034.9793211142;69034,97932;-2,492;2,935663284;442,6;265,2008734;19,84;4,451396217;-24,9;6,74516646;4863;3839,168187
431;X69201.7320443469;69201,73204;2,534;3,01648196;976,4;316,4243313;19,9;4,464454909;-11,94;6,650719069;9696,4;4132,588375
432;X69388.6972188806;69388,69722;-3,37;3,548119308;349,4;250,9105466;19,78;4,248918664;-28,12;5,873824528;4383,6;3840,301388
433;X69555.4499421134;69555,44994;-4,476;3,510760069;280,4;249,9605729;19,26;4,348297765;-29,88;5,948541387;3532,8;3818,560383
434;X69727.2557781713;69727,25578;-5,138;3,549479964;270,6;246,1165362;18,94;4,307645994;-29,68;5,769898084;3445,2;3794,819341
435;X69914.220952705;69914,22095;-5,018;3,640230693;270,2;245,0877269;20,2;4,456929952;-31,02;5,931472665;3364,4;3770,824099
436;X70101.1861272387;70101,18613;-4,9;3,606211587;231;243,621112;20,86;4,456324201;-31,1;5,862378883;2830,4;3755,774125
437;X70247.7263991706;70247,7264;-4,9;3,627097702;231;243,6845234;20,86;4,465204336;-31,1;5,848261939;2830,4;3755,625513
438;X70434.6915737042;70434,69157;-4,9;3,596754813;231;243,4310292;20,86;4,476090603;-31,1;5,883188106;2830,4;3755,886432
439;X70621.6567482379;70621,65675;-4,9;3,593127464;231;243,3559039;20,86;4,473231435;-31,1;5,886579018;2830,4;3755,687814
440;X70788.4094714707;70788,40947;-4,092;3,770585164;294,6;245,3185303;22,34;4,526200222;-32,2;6,003400878;3571;3770,038652
441;X70975.3746460044;70975,37465;-4,592;3,682812623;292,2;245,300365;20,8;4,423705429;-31,82;6,138327456;3629,2;3772,605566
442;X71147.1804820624;71147,18048;-1,716;3,860202832;337;245,1978052;24,68;4,528585839;-30,18;6,334305174;3765,2;3762,248749
443;X71334.1456565961;71334,14566;10,084;5,922196286;291,4;224,128746;30,54;6,393510224;-9,34;8,550216248;2677;3503,841681
444;X71500.8983798288;71500,89838;-4,664;3,58266543;296,4;246,5829932;21,48;4,409940068;-31,72;5,818861412;3612,8;3785,076344
445;X71687.8635543625;71687,86355;10,814;5,192891077;267,8;215,7329329;29,04;4,500402094;-4,84;7,561599124;1802;2415,838205
446;X71874.8287288962;71874,82873;15,124;4,565221878;272,6;215,2750133;31,58;4,228381099;0,96;6,807179159;1468,8;2411,848671
447;X72041.581452129;72041,58145;9,516;5,149682621;318;214,6737673;29,2;4,574651895;-6,8;7,663862685;2347,6;2392,810644
448;X72208.3341753617;72208,33418;10,96250004;3,011994312;579,6;242,8500365;9,3;11,93885346;15,85999992;11,51997369;4201,2;2608,088279
449;X72395.2993498954;72395,29935;6,182;4,651577692;372,8;228,5610297;26,26;5,227762473;-13,28;7,736355175;3139,6;3383,946001
450;X72567.1051859534;72567,10519;-1,58;3,890359762;444,4;264,6308882;21,58;4,316802869;-26,76;7,00467737;5140,4;3905,711316
451;X72708.59234506;72708,59235;9,332;5,254478894;347;226,4293216;28,08;4,515757902;-6,86;7,871710718;2507,4;2549,277241
452;X72920.8230837198;72920,82308;9,24;5,202131879;445;241,3120731;27,32;4,746078548;-5,54;7,695037091;3883,4;2740,721459
453;X73087.5758069526;73087,57581;-5,106;3,630107032;283,6;246,1852462;20,66;4,396066512;-31,64;5,891950569;3535;3781,03559
454;X73274.5409814863;73274,54098;-4,564;3,533392572;293,8;246,0845723;19,72;4,328644655;-30,5;5,773930028;3703,4;3783,546859
455;X73441.2937047191;73441,2937;-4,564;3,542041682;293,8;246,857999;19,72;4,291375663;-30,5;5,945396237;3703,4;3786,660918
456;X73608.0464279518;73608,04643;9,964500039;2,608659459;623,2;231,3575239;8,22;9,674286338;15,57999992;9,308889914;4598,6;2522,381479
457;X73779.8522640098;73779,85226;9,964500039;2,622445329;623,2;233,4499339;8,22;9,387684255;15,57999992;8,967051259;4598,6;2547,910421
458;X73951.6581000678;73951,6581;9,964500039;2,615159867;623,2;231,2251371;8,22;9,412765485;15,57999992;8,900431916;4598,6;2537,531673
459;X74103.2514848249;74103,25148;-2,062;4,050085255;446,6;263,3920957;19,54;4,295661999;-24,44;7,146918565;5331,2;3878,362976
460;X74275.0573208828;74275,05732;-4,926;3,519284708;295,6;245,4271784;18,94;4,288871816;-29,52;5,776395814;3813,4;3777,175373
461;X74411.4913671642;74411,49137;-4,37;3,495189053;277,4;245,4788342;20,64;4,28161319;-31,08;5,789917543;3416,2;3777,846437
462;X74583.2972032222;74583,2972;-4,37;4,123930003;277,4;246,1764297;20,64;4,56783317;-31,08;6,80147052;3416,2;3795,778962
463;X74734.8905879792;74734,89059;-5,018;4,69883373;270,2;246,5467501;20,2;4,850056149;-31,02;7,08157976;3364,4;3809,492676
464;X74926.9088753382;74926,90888;-5,018;4,571619046;270,2;250,6371294;20,2;4,749343204;-31,02;7,229482504;3364,4;3928,127582
465;X75063.3429216195;75063,34292;-5,138;3,595090511;270,6;248,9702991;18,94;4,279463204;-29,68;5,886052914;3445,2;3822,682385
466;X75235.1487576775;75235,14876;-1,89;3,863485912;518,6;276,2651892;19,3;4,352244233;-22,88;6,777804405;6309,8;4040,555429
467;X75386.7421424345;75386,74214;-2,47;3,66590873;416,4;267,1467536;18,1;4,714118224;-23;6,664519098;5439,8;3989,42498
468;X75578.7604297935;75578,76043;-2,284;3,762493231;652,4;308,3627649;17;4,59684048;-20,36;7,165582488;7852,6;4335,745318
469;X75730.3538145505;75730,35381;-0,664;4,256414725;661,2;293,109814;16,64;4,694493279;-16,08;7,669067902;8215,8;4184,93385
470;X75887.0003121328;75887,00031;9,478000038;3,313870786;837,2;268,1511974;18,97999996;9,022726367;3,439999924;8,717003397;6887,8;3023,850928
471;X75998.168794288;75998,16879;-2,116;3,821969718;755,8;315,2488374;17,12;4,3961368;-19,8;7,129833888;8706,8;4277,644482
472;X76210.3995329478;76210,39953;-2,622;3,697992722;688,8;303,2200258;16,4;4,373537426;-19,8;6,958630731;8335;4185,543303
473;X76361.9929177049;76361,99292;7,196;2,809890441;927,2;247,4906886;22,92;4,707274928;-4,32;5,034505613;9212,4;3694,671912
474;X76554.0112050638;76554,01121;-0,57;4,218527801;612,8;298,1813432;18,54;4,483587612;-18,04;7,459111507;7380,4;4156,506295
475;X76690.4452513452;76690,44525;-2,112;4,506859976;469;275,4604582;17,08;4,788116704;-20,18;7,956968733;6111,2;4085,472197
476;X76862.2510874032;76862,25109;-3,93;3,882356372;346;262,0263585;19,38;4,417100272;-28,18;7,021710256;4365,4;4013,237082
477;X76993.6320208593;76993,63202;-2,134;4,089047899;347,8;250,5649133;19,98;4,288184339;-25,08;7,138866607;4332,6;3821,98933
478;X77322.0843544995;77322,08435;0,218;4,191984423;518,4;261,5564156;20,34;4,296858214;-20,18;7,223394137;6247,2;3841,857433
479;X77493.8901905575;77493,89019;-1,304;3,832907363;437,6;252,1261657;20,24;4,23494438;-23,8;6,255756674;5580,6;3787,33192
480;X77665.6960266155;77665,69603;-1,794;3,7672187;394;252,6201357;21,06;4,316091569;-25,92;6,160086992;4962,2;3808,467945
481;X77817.2894113726;77817,28941;8,966;4,602211554;648,4;254,5686006;26,96;5,192321109;-7,04;7,92276636;4445,6;3475,278652
482;X77989.0952474306;77989,09525;-4,37;3,528903097;277,4;246,1435074;20,64;4,319819663;-31,08;5,822495128;3416,2;3784,735424
483;X78125.5292937119;78125,52929;-4,228;3,587968095;303;247,7796363;20,68;4,342744109;-30,98;5,994432341;3730,2;3808,905702
484;X78297.3351297699;78297,33513;7,916;5,203748871;433,4;258,545493;26,32;5,083940125;-7,58;7,763178038;4039,2;3063,044026
485;X78317.5475810708;78317,54758;7,25;5,402210658;525,4;247,5289544;24,5;5,207046803;-7,12;7,947598371;5197,6;2908,387644
486;X78469.1409658279;78469,14097;-4,446;3,591924179;367;250,826533;18,86;4,236495866;-28;5,965061903;4747;3837,23655
487;X78640.9468018859;78640,9468;-4,808;3,562843185;257;249,6004367;19,58;4,439510929;-29,64;6,00793975;3278,2;3833,034721
488;X78807.6995251186;78807,69953;0,708;4,363837303;580;287,9521181;18,62;4,540994207;-15,94;7,896066264;7104,8;4181,888755
489;X78934.0273457495;78934,02735;-2,976;3,618222027;623,8;287,1906059;15,52;4,586022323;-20,16;6,957965287;7985,6;4185,64079
490;X79100.7800689823;79100,78007;-0,744;4,265101534;671,6;284,1481981;14,46;4,921215641;-12,74;7,016318969;8467,8;4067,493734
491;X79252.3734537393;79252,37345;3,874;5,13854692;583,8;294,7490078;22,1;5,490719278;-11,74;7,308621383;6836,8;4182,754745
492;X79434.2855154478;79434,28552;-1,816;4,038932293;867,8;289,9235048;15,5;4,343476996;-15,78;6,832542994;10352,4;4135,752408
493;X79565.6664489039;79565,66645;0,496;4,621297525;905,2;286,9939909;16,62;4,705392312;-11,7;7,075167679;10582,6;4132,729965
494;X79712.2067208357;79712,20672;6,306;4,718302607;632,6;308,1979884;21,04;5,861787169;-5,5;6,167567975;7483,4;4686,343852
495;X79858.7469927675;79858,74699;-3,178;4,350480589;571,2;300,2050128;15,66;4,710176092;-20,26;7,475779819;7181;4180,923659
496;X80045.7121673012;80045,71217;2,248;4,988345748;730;319,2276337;20,6;5,127109651;-13,54;7,25788846;8228,4;4387,085946
497;X80172.0399879321;80172,03999;0,144;4,547023375;827,4;310,2422171;17,76;4,675308811;-15,06;6,853559947;9592;4183,943835
498;X80338.7927111648;80338,79271;-0,136;4,247579982;820,8;320,0499491;15,74;4,638835326;-13,22;6,674422985;9654,2;4241,61981
499;X80505.5454343976;80505,54543;3,559666698;2,762353415;808,4;227,9524046;12,98000004;6,484928338;-3,120000152;7,531982384;8499,2;3513,880744
500;X80672.2981576304;80672,29816;3,058;2,863368176;987,8;239,1703952;18,24;4,738123363;-9,34;5,143262822;10774,8;3569,827353
501;X80818.8384295622;80818,83843;0,494;3,369601353;1088;303,1107308;15,62;4,537612476;-12,4;6,098825513;18623;4796,391625
502;X80950.2193630183;80950,21936;6,546;2,659452273;1055,8;232,5133799;21,88;4,487699316;-4,74;5,216150919;9539,8;3499,628747
503;X81132.1314247267;81132,13142;3,044;4,118045948;860,6;266,944082;19,16;4,804652954;-9,12;6,834465015;8934;4156,798568
504;X81278.6716966586;81278,6717;-1,79;3,68931378;516,4;282,6913221;19,86;4,539772496;-23,62;6,807463234;6268,4;4127,426605
505;X81425.2119685904;81425,21197;-2,97;3,825761856;352;269,38872;20,5;4,437693492;-27,28;6,698177652;4508,4;3919,09649
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
