"";"X";"X2";"optima";"mean";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"mean.1";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"mean.2";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"mean.3";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3";"mean.4";"X0.5_inf.4";"X0.5_sup.4";"X0.95_inf.4";"X0.95_sup.4"
"449";449;72395,29935;7,627627628;7,610358954;4,324324324;10,93093093;-2,282282282;17,53753754;806,6207175;437,2372372;832,4324324;239,6396396;1538,738739;21,97895283;17,11711712;26,66666667;7,747747748;36,03603604;-3,924781936;-9,65965966;1,751751752;-20,69069069;12,78278278;9555,92026;5333,833834;12424,32432;-100;18322,02202
"450";450;72567,10519;3,293293293;3,275866681;-0,49049049;7,077077077;-7,917917918;14,36436436;553,1780126;340,3403403;584,5845846;200,2002002;984,984985;21,48400004;18,07807808;24,98498498;11,32132132;31,74174174;-12,860018;-19,90990991;-5,675675676;-33,78378378;8,018018018;5112,678446;3050,25025;6628,428428;58,65865866;9561,361361
"451";451;72708,59235;13,71371371;13,66908468;10,35035035;17,07707708;3,763763764;23,66366366;440,6505549;174,4744745;424,6246246;77,77777778;966,966967;30,54006043;27,40740741;33,57357357;21,38138138;39,73973974;-0,374358611;-4,954954955;4,334334334;-13,92392392;13,3033033;3590,576639;1353,753754;4621,021021;-400;7720,12012
"452";452;72920,82308;13,71371371;13,71451789;10,49049049;16,93693694;4,184184184;23,38338338;462,2663254;184,984985;447,7477477;81,98198198;1015,315315;30,43076339;27,40740741;33,57357357;21,38138138;39,5995996;-0,213220575;-4,314314314;4,014014014;-12,64264264;12,18218218;3884,764874;1497,897898;4981,381381;-400;8320,720721
"453";453;73087,57581;2,172172172;2,207917926;-1,331331331;5,675675676;-8,198198198;12,68268268;630,1008095;340,3403403;648,6486486;184,1841842;1209,209209;20,36567892;17,17717718;23,63363363;10,72072072;29,93993994;-13,53717509;-20,09009009;-7,117117117;-32,52252252;5,495495495;6416,093903;3460,860861;8270,870871;0;12435,63564
"454";454;73274,54098;2,312312312;2,35569986;-1,611611612;6,236236236;-9,179179179;13,94394394;698,6737155;328,3283283;696,6966967;160,1601602;1429,429429;19,40153768;15,67567568;23,18318318;8,168168168;30,54054054;-13,24142053;-20,27027027;-6,216216216;-33,78378378;7,297297297;10499,92536;5748,548549;13608,80881;0;20237,23724
"455";455;73441,2937;2,732732733;2,697212084;-1,331331331;6,656656657;-9,179179179;14,5045045;694,5084347;324,3243243;692,6926927;156,1561562;1429,429429;19,65475931;15,82582583;23,63363363;8,018018018;31,29129129;-12,81772497;-20,09009009;-5,675675676;-33,96396396;8,198198198;10413,88437;5513,913914;13432,83283;0;20295,8959
"456";456;73608,04643;13,003003;12,95444403;10,66066066;15,34534535;5,975975976;20,03003003;700,8103244;436,036036;744,3443443;262,0620621;1239,83984;23,81631181;15,67567568;31,89189189;0,06006006;47,50750751;5,506393229;-1,721721722;12,74274274;-15,84584585;26,6966967;5057,311911;3236,036036;6387,387387;639,6396396;8983,783784
"457";457;73779,85226;13,003003;12,95146792;10,66066066;15,34534535;5,845845846;20,03003003;702,8247811;436,036036;746,5465465;262,0620621;1244,244244;23,8552014;15,82582583;31,89189189;0,21021021;47,50750751;5,458233993;-1,721721722;12,74274274;-15,84584585;26,6966967;5084,227462;3255,855856;6427,027027;639,6396396;9023,423423
"458";458;73951,6581;12,09209209;12,13454289;10,27027027;13,91391391;6,626626627;17,68768769;679,9234133;422,8228228;722,3223223;253,2532533;1202,402402;21,49458737;13,27327327;29,78978979;-2,792792793;45,70570571;7,395536358;-0,02002002;14,78478478;-14,31431431;29,24924925;4577,546929;3018,018018;5753,153153;718,9189189;8052,252252
"459";459;74103,25148;3,853853854;3,851454154;0,07007007;7,497497497;-7,217217217;14,92492492;548,9847605;336,3363363;580,5805806;200,2002002;980,980981;21,81448063;18,22822823;25,28528529;11,47147147;32,19219219;-11,68998733;-18,82882883;-4,414414414;-32,7027027;9,459459459;5076,840131;3050,25025;6569,76977;117,3173173;9502,702703
"460";460;74275,05732;3,013013013;3,021575699;-0,910910911;7,077077077;-8,898898899;14,92492492;559,7228746;328,3283283;584,5845846;192,1921922;1021,021021;21,24705288;17,77777778;24,83483483;10,87087087;31,74174174;-12,2748268;-19,54954955;-5,135135135;-33,42342342;8,918918919;5180,028877;2874,274274;6687,087087;0;9913,313313
"461";461;74411,49137;3,013013013;2,947916485;-1,191191191;7,217217217;-9,319319319;15,34534535;546,3356764;328,3283283;572,5725726;192,1921922;984,984985;21,62604283;18,07807808;25,13513514;11,02102102;32,19219219;-12,69929904;-20,09009009;-5,315315315;-34,5045045;9,099099099;5050,666589;2874,274274;6511,111111;0;9561,361361
"462";462;74583,2972;2,732732733;2,720897477;-1,471471471;6,796796797;-9,5995996;14,92492492;705,4502209;324,3243243;700,7007007;160,1601602;1457,457457;19,6226256;15,52552553;23,63363363;7,567567568;31,59159159;-12,58065096;-19,90990991;-5,135135135;-34,32432432;9,279279279;10580,16306;5572,572573;13667,46747;0;20647,84785
"463";463;74734,89059;3,013013013;2,951276592;-1,191191191;7,217217217;-9,459459459;15,34534535;666,975877;308,3083083;664,6646647;152,1521522;1373,373373;19,12022697;14,77477477;23,33333333;6,516516517;31,74174174;-12,1972633;-19,90990991;-4,414414414;-35,04504505;10,54054054;8105,244872;3988,788789;10323,92392;0;16072,47247
"464";464;74926,90888;2,872872873;2,929342398;-1,191191191;6,936936937;-9,039039039;14,78478478;690,102448;328,3283283;692,6926927;160,1601602;1409,409409;19,33516177;15,22522523;23,33333333;7,267267267;31,29129129;-12,22215281;-19,54954955;-4,774774775;-33,96396396;9,63963964;8721,408771;4458,058058;11203,8038;0;17128,32833
"465";465;75063,34292;2,312312312;2,311424742;-1,471471471;6,096096096;-8,898898899;13,52352352;598,2914813;316,3163163;612,6126126;168,1681682;1153,153153;20,63301358;17,47747748;23,93393393;11,02102102;30,24024024;-13,99345499;-20,81081081;-7,117117117;-34,14414414;6,036036036;6230,562207;3343,543544;8036,236236;0;12083,68368
"466";466;75235,14876;3,293293293;3,242343281;-0,770770771;7,357357357;-8,758758759;15,34534535;738,7462027;340,3403403;736,7367367;168,1681682;1525,525526;19,7208107;15,67567568;23,78378378;7,717717718;31,74174174;-11,48084736;-18,64864865;-4,234234234;-32,7027027;9,63963964;10713,96754;5689,88989;13843,44344;0;20823,82382
"467";467;75386,74214;3,293293293;3,325226057;-0,35035035;7,077077077;-7,637637638;14,22422422;754,1762509;340,3403403;748,7487487;164,1641642;1577,577578;20,13784882;16,57657658;23,63363363;9,66966967;30,69069069;-11,13342521;-17,56756757;-4,774774775;-29,81981982;7,657657658;10864,63868;5631,231231;14019,41942;0;21293,09309
"468";468;75578,76043;2,732732733;2,75847321;-1,051051051;6,516516517;-8,478478478;13,94394394;605,5794889;340,3403403;628,6286286;188,1881882;1133,133133;20,23841853;16,72672673;23,63363363;9,96996997;30,54054054;-10,84467681;-17,20720721;-4,594594595;-29,45945946;7,657657658;5693,684041;3167,567568;7332,332332;0;10910,51051
"469";469;75730,35381;2,592592593;2,650911153;-0,910910911;6,236236236;-8,058058058;13,24324324;811,5971327;364,3643644;804,8048048;172,1721722;1693,693694;18,42022752;14,77477477;22,13213213;7,567567568;29,18918919;-9,91929687;-15,76576577;-4,234234234;-26,93693694;6,936936937;11908,62719;6569,76977;15427,22723;0;22876,87688
"470";470;75887,00031;11,7017017;11,763365;10,01001001;13,52352352;6,496496496;17,03703704;721,936516;440,4404404;764,1641642;262,0620621;1290,49049;24,59908089;18,97897898;30,24024024;8,018018018;41,2012012;4,286421667;-1,211211211;9,84984985;-11,93193193;20,57057057;5268,519984;3315,315315;6664,864865;600;9380,18018
"471";471;75998,16879;3,293293293;3,299501247;0,07007007;6,656656657;-6,516516517;13,1031031;644,3518308;352,3523524;664,6646647;192,1921922;1225,225225;20,55054481;17,32732733;23,78378378;10,87087087;30,24024024;-11,14370138;-17,02702703;-5,135135135;-28,55855856;6,396396396;6296,58064;3519,51952;8153,553554;0;12025,02503
"472";472;76210,39953;2,592592593;2,611824825;-1,191191191;6,376376376;-8,478478478;13,8038038;745,7248677;340,3403403;740,7407407;164,1641642;1553,553554;19,07317036;15,22522523;22,88288288;7,867867868;30,39039039;-11,50065828;-17,92792793;-4,954954955;-30,54054054;7,477477477;11285,7357;6041,841842;14606,00601;0;21879,67968
"473";473;76361,99292;7,027027027;7,015405208;3,573573574;10,33033033;-3,033033033;16,93693694;858,7881956;475,0750751;891,2912913;260,6606607;1627,027027;21,05165882;16,57657658;25,58558559;7,567567568;34,41441441;-4,701086307;-10,23023023;0,990990991;-21,26126126;11,83183183;10676,88815;6129,029029;13882,18218;-100;20243,74374
"474";474;76554,01121;2,032032032;2,053444651;-1,191191191;5,395395395;-7,637637638;11,7017017;768,1390821;360,3603604;768,7687688;176,1761762;1573,573574;19,61115983;16,42642643;22,73273273;10,12012012;29,03903904;-12,51917891;-18,28828829;-6,576576577;-29,63963964;4,774774775;9651,130911;5220,620621;12494,29429;0;18712,11211
"475";475;76690,44525;2,172172172;2,159168697;-1,891891892;6,096096096;-9,5995996;13,94394394;739,4600556;340,3403403;736,7367367;164,1641642;1525,525526;18,93691603;14,92492492;22,88288288;7,267267267;30,69069069;-12,69064252;-19,72972973;-5,675675676;-33,42342342;8,198198198;11068,29023;6159,159159;14312,71271;0;21175,77578
"476";476;76862,25109;2,312312312;2,367823741;-1,611611612;6,376376376;-9,5995996;14,22422422;727,7442609;336,3363363;724,7247247;164,1641642;1505,505506;19,17879024;15,22522523;23,03303303;7,567567568;30,69069069;-12,7111084;-19,90990991;-5,675675676;-33,78378378;8,198198198;11063,13252;5983,183183;14312,71271;0;21410,41041
"477";477;76993,63202;3,013013013;3,051720092;-0,630630631;6,656656657;-7,777777778;13,8038038;758,4539286;356,3563564;756,7567568;176,1761762;1553,553554;18,93632846;15,22522523;22,73273273;7,717717718;30,09009009;-10,9800651;-17,38738739;-4,594594595;-29,81981982;8,018018018;10424,951;5631,231231;13491,49149;0;20178,57858
"478";478;77322,08435;2,732732733;2,701923106;-1,331331331;6,796796797;-9,319319319;14,64464464;762,4935862;332,3323323;748,7487487;156,1561562;1609,60961;18,48117156;14,77477477;22,28228228;7,417417417;29,63963964;-10,17552035;-16,48648649;-3,873873874;-28,55855856;8,378378378;12150,25959;6159,159159;15603,2032;0;23932,73273
"479";479;77493,89019;3,153153153;3,156790699;-0,630630631;6,936936937;-8,058058058;14,5045045;802,5528502;352,3523524;792,7927928;168,1681682;1693,693694;18,84915633;15,07507508;22,58258258;7,717717718;30,09009009;-9,531653057;-15,40540541;-3,513513514;-27,11711712;8,198198198;12471,3995;6100,500501;15955,15516;0;24871,27127
"480";480;77665,69603;3,573573574;3,540374132;0,21021021;6,936936937;-6,516516517;13,66366366;912,3957084;500,5005005;944,9449449;272,2722723;1733,733734;18,13273196;14,62462462;21,53153153;7,867867868;28,28828829;-9,010196509;-14,68468468;-3,513513514;-25,4954955;7,297297297;11360,09907;6687,087087;14781,98198;58,65865866;21351,75175
"481";481;77817,28941;7,627627628;7,696282688;4,624624625;10,78078078;-1,531531532;16,78678679;830,2537985;458,2582583;861,8618619;252,2522523;1572,372372;21,59663991;17,11711712;25,94594595;8,468468468;34,77477477;-3,802435132;-9,279279279;1,751751752;-20,12012012;12,4024024;9014,517227;5002,502503;11695,3954;-100;17328,02803
"482";482;77989,09525;3,433433433;3,369750261;-0,21021021;7,077077077;-7,497497497;14,22422422;653,838343;400,4004004;688,6886887;236,2362362;1169,169169;20,47705849;17,17717718;23,78378378;10,72072072;30,09009009;-10,30863785;-16,30630631;-4,234234234;-28,1981982;7,477477477;5728,205266;3343,543544;7390,990991;0;10734,53453
"483";483;78125,52929;3,153153153;3,134471489;-0,630630631;6,796796797;-7,917917918;14,08408408;625,5230515;344,3443443;648,6486486;188,1881882;1189,189189;20,44302789;17,02702703;23,93393393;10,27027027;30,69069069;-11,42027772;-17,74774775;-4,954954955;-30,18018018;7,477477477;6376,483656;3519,51952;8212,212212;0;12201,001
"484";484;78297,33513;13,43343343;13,40691063;10,35035035;16,51651652;4,324324324;22,54254254;482,7778222;195,4954955;468,7687688;88,28828829;1051,051051;30,06986922;26,84684685;33,29329329;20,4004004;39,5995996;-0,328912302;-4,314314314;3,693693694;-12,16216216;11,54154154;4406,795673;1642,042042;5606,006006;-400;9449,84985
"485";485;78317,54758;12,03203203;12,08211993;9,369369369;14,83483483;4,044044044;20,16016016;539,8676649;239,6396396;536,036036;113,5135135;1133,033033;29,35307809;26,00600601;32,73273273;19,41941942;39,17917918;-0,456996731;-4,314314314;3,533533534;-12,16216216;11,38138138;4341,056915;1738,138138;5581,981982;-400;9209,60961
"486";486;78469,14097;2,312312312;2,307403425;-1,471471471;5,955955956;-8,618618619;13,24324324;791,8044851;404,4044044;808,8088088;212,2122122;1561,561562;19,2989666;15,97597598;22,58258258;9,51951952;29,03903904;-12,17602513;-18,46846847;-5,855855856;-30,9009009;6,396396396;9894,893471;5572,572573;12846,24625;0;18888,08809
"487";487;78640,9468;3,013013013;3,032515188;-0,630630631;6,796796797;-7,917917918;13,94394394;709,4660689;424,4244244;744,7447447;248,2482482;1281,281281;20,14500166;16,87687688;23,33333333;10,57057057;29,78978979;-10,50122139;-16,66666667;-4,414414414;-28,55855856;7,657657658;5981,760554;3402,202202;7742,942943;0;11379,77978
"488";488;78807,69953;2,732732733;2,732034188;-0,630630631;6,096096096;-7,357357357;12,68268268;882,7414963;480,4804805;912,9129129;260,2602603;1685,685686;18,62030767;15,37537538;21,98198198;8,918918919;28,43843844;-9,487342752;-14,68468468;-4,234234234;-24,95495495;6,036036036;11094,40536;6980,38038;14371,37137;586,5865866;20706,50651
"489";489;78934,02735;2,172172172;2,118450651;-1,191191191;5,535535536;-7,777777778;12,12212212;870,8166784;464,4644645;896,8968969;248,2482482;1681,681682;18,91073295;15,82582583;22,13213213;9,51951952;28,43843844;-11,38813364;-17,02702703;-5,675675676;-28,1981982;5,495495495;10817,32429;6804,404404;14019,41942;586,5865866;20178,57858
"490";490;79100,78007;1,611611612;1,617150978;-1,891891892;5,255255255;-8,898898899;12,26226226;856,2200136;448,4484484;876,8768769;240,2402402;1665,665666;17,93737259;14,47447447;21,53153153;7,567567568;28,28828829;-11,58113952;-17,56756757;-5,675675676;-29,0990991;6,036036036;11186,51987;6921,721722;14488,68869;527,9279279;20941,14114
"491";491;79252,37345;2,732732733;2,738638645;-0,910910911;6,516516517;-8,198198198;13,8038038;889,6718331;496,4964965;924,9249249;276,2762763;1677,677678;18,36860455;14,77477477;21,83183183;7,867867868;28,73873874;-9,616827797;-15,40540541;-3,693693694;-26,75675676;7,657657658;10433,55475;6335,135135;13550,15015;293,2932933;19533,33333
"492";492;79434,28552;3,293293293;3,283416737;-0,35035035;6,796796797;-7,217217217;13,8038038;832,6892082;416,4164164;844,8448448;212,2122122;1657,657658;18,89289888;15,37537538;22,28228228;8,618618619;29,03903904;-9,73198919;-15,58558559;-3,873873874;-26,93693694;7,477477477;10621,32042;6100,500501;13784,78478;0;20119,91992
"493";493;79565,66645;2,312312312;2,327109591;-0,910910911;5,675675676;-7,357357357;11,98198198;944,9292953;536,5365365;984,984985;300,3003003;1761,761762;18,25959851;14,92492492;21,53153153;8,468468468;28,13813814;-9,930529383;-15,22522523;-4,594594595;-25,4954955;5,675675676;11398,22278;6921,721722;14781,98198;293,2932933;21351,75175
"494";494;79712,20672;1,891891892;1,843327844;-1,471471471;5,255255255;-8,058058058;11,84184184;808,2499358;396,3963964;816,8168168;200,2002002;1625,625626;18,6815948;15,22522523;22,28228228;8,318318318;29,18918919;-12,03575557;-17,92792793;-6,036036036;-29,63963964;5,495495495;10706,75702;6335,135135;13902,1021;117,3173173;20119,91992
"495";495;79858,74699;1,611611612;1,613013955;-1,891891892;5,255255255;-9,039039039;12,26226226;764,085921;364,3643644;768,7687688;180,1801802;1553,553554;18,39872223;14,77477477;22,13213213;7,417417417;29,48948949;-12,77116898;-19,00900901;-6,396396396;-31,44144144;5,855855856;10973,87271;6159,159159;14195,3954;0;20941,14114
"496";496;80045,71217;1,611611612;1,586039182;-1,891891892;4,974974975;-8,478478478;11,7017017;786,5229367;392,3923924;796,7967968;200,2002002;1569,56957;18,34007999;14,62462462;21,98198198;7,417417417;29,33933934;-12,38344051;-18,46846847;-6,216216216;-30,36036036;5,675675676;9913,489258;5572,572573;12846,24625;0;18888,08809
"497";497;80172,03999;2,172172172;2,229458589;-1,331331331;5,675675676;-8,198198198;12,54254254;879,5744556;500,5005005;916,9169169;280,2802803;1641,641642;18,54994126;15,07507508;22,13213213;8,018018018;29,03903904;-10,80793983;-16,66666667;-4,774774775;-28,1981982;6,756756757;10083,47717;6100,500501;13080,88088;234,6346346;18946,74675
"498";498;80338,79271;2,872872873;2,868030654;-0,770770771;6,376376376;-7,777777778;13,38338338;763,6619596;368,3683684;768,7687688;184,1841842;1545,545546;19,08958106;15,37537538;22,73273273;8,168168168;29,93993994;-9,858203039;-15,58558559;-4,234234234;-26,75675676;6,936936937;10105,0615;5689,88989;13080,88088;0;19240,04004
"499";499;80505,54543;6,426426426;6,398160977;3,273273273;9,57957958;-2,882882883;15,73573574;873,6739771;496,0960961;912,3123123;277,4774775;1627,027027;20,56592555;16,3963964;24,86486486;8,108108108;32,97297297;-5,526079781;-10,8008008;-0,15015015;-21,45145145;10,31031031;10779,33343;6460,36036;14014,71471;165,0650651;20310,01001
"500";500;80672,29816;7,327327327;7,287567013;4,324324324;10,18018018;-1,531531532;16,18618619;833,6854585;462,4624625;866,0660661;252,2522523;1576,576577;21,34308231;17,11711712;25,58558559;8,648648649;33,87387387;-4,348514531;-9,65965966;0,990990991;-20,12012012;11,45145145;9850,511402;5665,165165;12821,92192;-100;18653,35335
"501";501;80818,83843;6,126126126;6,16523101;2,972972973;9,279279279;-3,183183183;15,58558559;860,8513216;470,8708709;891,2912913;256,4564565;1639,63964;20,47714122;16,3963964;24,68468468;8,108108108;32,97297297;-5,772457057;-11,37137137;-0,15015015;-22,4024024;10,88088088;10910,91956;6394,094094;14213,51351;-33,73373373;20641,34134
"502";502;80950,21936;7,027027027;6,985856261;3,873873874;10,18018018;-2,432432432;16,48648649;838,277872;458,2582583;866,0660661;248,048048;1593,393393;20,99615596;16,57657658;25,40540541;7,927927928;34,23423423;-4,743203965;-10,61061061;0,990990991;-21,83183183;12,21221221;9675,968508;5466,366366;12556,85686;-100;18388,28829
"503";503;81132,13142;2,872872873;2,903611837;-0,770770771;6,656656657;-8,058058058;13,94394394;955,5063768;576,5765766;1009,009009;336,3363363;1721,721722;18,04789017;14,62462462;21,38138138;7,867867868;28,13813814;-9,111846479;-14,86486486;-3,333333333;-26,03603604;7,837837838;10232,93171;6100,500501;13256,85686;175,975976;19240,04004
"504";504;81278,6717;2,592592593;2,560820188;-0,910910911;6,096096096;-7,917917918;12,96296296;728,4350505;420,4204204;760,7607608;236,2362362;1349,349349;20,10575858;16,87687688;23,33333333;10,72072072;29,63963964;-11,44820371;-17,38738739;-5,495495495;-29,0990991;6,036036036;6709,624611;3754,154154;8681,481481;0;12787,58759
"505";505;81425,21197;2,872872873;2,817637904;-0,770770771;6,376376376;-7,777777778;13,52352352;742,2369009;320,3203203;728,7287287;152,1521522;1573,573574;19,90116687;16,72672673;23,18318318;10,27027027;29,63963964;-11,90585449;-18,28828829;-5,675675676;-30,54054054;6,576576577;10389,47155;5631,231231;13432,83283;0;20061,26126
"NA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
