"";"X.1";"X";"optima";"mean";"X0.5_inf";"X0.5_sup";"X0.95_inf";"X0.95_sup";"mean.1";"X0.5_inf.1";"X0.5_sup.1";"X0.95_inf.1";"X0.95_sup.1";"mean.2";"X0.5_inf.2";"X0.5_sup.2";"X0.95_inf.2";"X0.95_sup.2";"mean.3";"X0.5_inf.3";"X0.5_sup.3";"X0.95_inf.3";"X0.95_sup.3";"mean.4";"X0.5_inf.4";"X0.5_sup.4";"X0.95_inf.4";"X0.95_sup.4"
"83";83;5,085;7,177177177;7,102131028;4,474474474;9,72972973;-0,630630631;14,98498498;879,3529433;475,0750751;908,1081081;256,4564565;1685,885886;21,04573277;17,11711712;25,04504505;9,189189189;32,79279279;-4,26040142;-9,089089089;0,610610611;-18,5985986;9,92992993;11534,1262;6592,892893;15008,70871;-100;21900,4004
"84";84;5,289;7,177177177;7,245945279;4,624624625;9,87987988;-0,48048048;14,98498498;875,3171568;470,8708709;903,9039039;252,2522523;1677,477477;21,20587246;17,2972973;25,22522523;9,369369369;32,97297297;-4,095533994;-8,898898899;0,610610611;-18,21821822;9,92992993;11392,7538;6526,626627;14809,90991;-100;21635,33534
"85";85;5,494;7,327327327;7,318066992;4,924924925;9,72972973;0,12012012;14,53453453;883,6592204;475,0750751;912,3123123;256,4564565;1698,498498;21,15608549;17,2972973;25,04504505;9,72972973;32,61261261;-3,917920165;-8,328328328;0,610610611;-17,26726727;9,359359359;11472,99433;6592,892893;14876,17618;-100;21767,86787
"86";86;5,596;7,477477477;7,49192314;5,225225225;9,87987988;0,42042042;14,53453453;879,4301443;470,8708709;903,9039039;252,2522523;1690,09009;21,35251499;17,65765766;25,22522523;10,09009009;32,79279279;-3,671661005;-8,138138138;0,610610611;-16,6966967;9,359359359;11250,80232;6460,36036;14611,11111;-100;21304,004
"87";87;5,8;7,027027027;7,050653482;4,624624625;9,429429429;-0,18018018;14,38438438;876,2509671;470,8708709;903,9039039;256,4564565;1681,681682;20,97798123;17,11711712;24,86486486;9,369369369;32,43243243;-4,277805603;-9,089089089;0,42042042;-18,21821822;9,73973974;11384,57465;6592,892893;14809,90991;-100;21502,8028
"88";88;6,004;7,327327327;7,314823929;4,924924925;9,72972973;0,12012012;14,38438438;879,6475331;470,8708709;908,1081081;252,2522523;1694,294294;21,21481157;17,2972973;25,04504505;9,90990991;32,61261261;-3,945559319;-8,518518519;0,610610611;-17,26726727;9,54954955;11380,01577;6526,626627;14809,90991;-100;21569,06907
"89";89;6,208;7,327327327;7,328764805;4,924924925;9,72972973;0,12012012;14,53453453;879,8265923;466,6666667;903,9039039;252,2522523;1698,498498;21,24041284;17,2972973;25,04504505;9,72972973;32,61261261;-3,994743391;-8,518518519;0,42042042;-17,26726727;9,359359359;11421,02067;6526,626627;14809,90991;-100;21635,33534
"90";90;6,405;7,477477477;7,507558085;5,075075075;9,87987988;0,42042042;14,68468468;875,7078155;462,4624625;899,6996997;248,048048;1698,498498;21,48162055;17,65765766;25,22522523;10,27027027;32,79279279;-3,76199027;-8,138138138;0,800800801;-16,88688689;9,359359359;11216,87458;6394,094094;14544,84484;-100;21304,004
"91";91;6,597;7,627627628;7,594520969;5,225225225;10,03003003;0,42042042;14,68468468;877,0416818;466,6666667;903,9039039;248,048048;1694,294294;21,55041552;17,83783784;25,40540541;10,27027027;32,79279279;-3,643254948;-7,947947948;0,800800801;-16,6966967;9,359359359;11180,63868;6394,094094;14544,84484;-100;21237,73774
"92";92;6,789;7,777777778;7,747808093;5,375375375;10,03003003;0,870870871;14,68468468;874,6390267;462,4624625;899,6996997;248,048048;1690,09009;21,67766295;17,83783784;25,40540541;10,45045045;32,79279279;-3,380742606;-7,567567568;0,990990991;-16,12612613;9,359359359;11017,32661;6327,827828;14346,04605;-100;20906,40641
"93";93;6,98;7,627627628;7,559813946;5,225225225;10,03003003;0,42042042;14,68468468;876,6983939;462,4624625;899,6996997;248,048048;1698,498498;21,53163939;17,83783784;25,40540541;10,27027027;32,79279279;-3,7124922;-8,138138138;0,610610611;-16,6966967;9,359359359;11213,65137;6394,094094;14611,11111;-100;21304,004
"94";94;7,172;7,627627628;7,560345409;5,225225225;10,03003003;0,42042042;14,68468468;875,5991763;466,6666667;903,9039039;248,048048;1690,09009;21,51537085;17,65765766;25,22522523;10,09009009;32,79279279;-3,655910676;-8,138138138;0,800800801;-16,6966967;9,54954955;11155,24332;6394,094094;14544,84484;-100;21171,47147
"95";95;7,364;7,477477477;7,517621533;5,075075075;9,87987988;0,27027027;14,68468468;875,8396081;462,4624625;899,6996997;248,048048;1694,294294;21,49592582;17,65765766;25,22522523;10,09009009;32,79279279;-3,770515803;-8,328328328;0,610610611;-17,07707708;9,359359359;11215,21487;6394,094094;14544,84484;-100;21304,004
"96";96;7,555;7,777777778;7,759334689;5,375375375;10,03003003;0,720720721;14,83483483;877,8429088;462,4624625;899,6996997;248,048048;1702,702703;21,70983145;17,83783784;25,40540541;10,45045045;32,79279279;-3,465578242;-7,757757758;0,800800801;-16,12612613;9,359359359;11120,09315;6327,827828;14478,57858;-100;21171,47147
"97";97;7,747;7,327327327;7,347098738;4,924924925;9,72972973;0,12012012;14,53453453;880,810957;470,8708709;908,1081081;252,2522523;1698,498498;21,29165554;17,47747748;25,22522523;9,90990991;32,79279279;-3,937774264;-8,518518519;0,610610611;-17,26726727;9,54954955;11373,3065;6526,626627;14809,90991;-100;21569,06907
"98";98;7,939;7,477477477;7,430225643;5,075075075;9,87987988;0,12012012;14,68468468;876,2540163;466,6666667;903,9039039;248,048048;1694,294294;21,42826733;17,47747748;25,22522523;9,90990991;32,79279279;-3,859784274;-8,518518519;0,610610611;-17,45745746;9,54954955;11252,27212;6394,094094;14611,11111;-100;21370,27027
"99";99;8,13;7,477477477;7,478413299;5,075075075;10,03003003;0,27027027;14,83483483;876,701807;466,6666667;903,9039039;248,048048;1690,09009;21,47164264;17,65765766;25,40540541;10,09009009;32,97297297;-3,808049555;-8,328328328;0,610610611;-17,26726727;9,54954955;11234,37485;6394,094094;14611,11111;-100;21370,27027
"100";100;8,322;7,327327327;7,34498035;4,924924925;9,87987988;-0,03003003;14,68468468;874,4017125;458,2582583;895,4954955;243,8438438;1702,702703;21,42395441;17,65765766;25,22522523;10,09009009;32,79279279;-4,112257891;-8,708708709;0,42042042;-17,64764765;9,54954955;11354,60131;6394,094094;14743,64364;-100;21635,33534
"101";101;8,514;7,627627628;7,572924614;5,075075075;10,03003003;0,27027027;14,98498498;878,0866465;462,4624625;899,6996997;248,048048;1702,702703;21,57720315;17,83783784;25,40540541;10,27027027;32,97297297;-3,761463361;-8,138138138;0,800800801;-17,07707708;9,54954955;11260,57646;6327,827828;14611,11111;-100;21502,8028
"102";102;8,701;7,177177177;7,179634229;4,624624625;9,87987988;-0,48048048;14,98498498;887,294035;475,0750751;912,3123123;256,4564565;1706,906907;21,16513813;17,11711712;25,04504505;9,369369369;32,79279279;-4,195929033;-8,898898899;0,610610611;-18,21821822;9,73973974;11614,17199;6526,626627;15074,97497;-100;22165,46547
"103";103;8,884;7,327327327;7,291304132;4,774774775;9,87987988;-0,33033033;14,98498498;886,8450277;470,8708709;912,3123123;252,2522523;1706,906907;21,27767273;17,47747748;25,22522523;9,72972973;32,97297297;-4,099545959;-8,708708709;0,610610611;-17,83783784;9,54954955;11587,67421;6526,626627;15074,97497;-100;22099,1992
"104";104;9,067;7,177177177;7,193705337;4,624624625;9,87987988;-0,630630631;15,13513514;890,2856615;475,0750751;916,5165165;256,4564565;1711,111111;21,20155674;17,2972973;25,22522523;9,54954955;32,97297297;-4,209533712;-8,898898899;0,610610611;-18,21821822;9,73973974;11685,42336;6592,892893;15207,50751;-100;22297,998
"105";105;9,25;7,027027027;7,072126493;4,474474474;9,72972973;-0,780780781;14,98498498;894,0424404;483,4834835;924,9249249;260,6606607;1711,111111;21,0184074;17,11711712;25,04504505;9,189189189;32,79279279;-4,267333458;-9,089089089;0,42042042;-18,40840841;9,92992993;11774,98683;6659,159159;15273,77377;-100;22430,53053
"106";106;9,434;7,027027027;7,085643894;4,474474474;9,72972973;-0,780780781;14,98498498;904,2859692;496,0960961;937,5375375;269,0690691;1719,51952;20,8870355;16,75675676;24,86486486;8,828828829;32,79279279;-4,135215256;-8,708708709;0,610610611;-18,02802803;9,92992993;11967,37896;6791,691692;15538,83884;-100;22761,86186
"107";107;9,617;7,177177177;7,147630416;4,474474474;9,72972973;-0,780780781;14,98498498;897,3977989;483,4834835;924,9249249;260,6606607;1715,315315;21,05476728;17,11711712;25,04504505;9,189189189;32,79279279;-4,184709337;-8,898898899;0,42042042;-18,02802803;9,73973974;11844,22577;6725,425425;15406,30631;-100;22563,06306
"108";108;9,8;7,027027027;7,039842767;4,324324324;9,87987988;-1,081081081;15,28528529;905,1052885;496,0960961;937,5375375;273,2732733;1719,51952;20,87282441;16,75675676;24,86486486;8,828828829;32,97297297;-4,171675452;-9,089089089;0,610610611;-18,40840841;10,12012012;11991,22255;6791,691692;15605,10511;-100;22894,39439
"109";109;9,983;7,177177177;7,179817875;4,474474474;9,87987988;-0,780780781;15,28528529;895,5215644;483,4834835;924,9249249;260,6606607;1715,315315;21,12515192;17,11711712;25,04504505;9,369369369;32,97297297;-4,166809923;-8,898898899;0,610610611;-18,21821822;9,92992993;11788,79039;6659,159159;15340,04004;-100;22496,7968
"110";110;10,166;7,027027027;7,055412713;4,324324324;9,87987988;-1,231231231;15,28528529;898,1838865;487,6876877;929,1291291;264,8648649;1711,111111;20,97206184;16,93693694;25,04504505;8,828828829;32,97297297;-4,245257774;-9,089089089;0,610610611;-18,5985986;10,12012012;11886,72159;6659,159159;15406,30631;-100;22695,5956
"111";111;10,35;6,876876877;6,885900494;4,024024024;9,72972973;-1,531531532;15,43543544;905,6847514;500,3003003;937,5375375;277,4774775;1715,315315;20,68733096;16,57657658;24,86486486;8,288288288;32,97297297;-4,265394596;-9,279279279;0,610610611;-18,97897898;10,5005005;12062,53118;6857,957958;15671,37137;-100;22960,66066
"112";112;10,533;6,576576577;6,61759206;3,573573574;9,57957958;-2,282282282;15,58558559;888,768736;483,4834835;920,7207207;260,6606607;1694,294294;20,66586044;16,57657658;24,86486486;8,468468468;32,97297297;-4,810189204;-10,23023023;0,42042042;-20,5005005;10,88088088;11975,15912;6725,425425;15538,83884;-100;22894,39439
"113";113;10,716;6,276276276;6,210396003;3,123123123;9,279279279;-2,882882883;15,43543544;894,5947521;487,6876877;924,9249249;264,8648649;1711,111111;20,39472135;16,3963964;24,32432432;8,468468468;32,25225225;-5,362991172;-10,8008008;0,23023023;-21,64164164;11,07107107;12183,12462;6924,224224;15803,9039;-100;23159,45946
"114";114;10,899;6,126126126;6,087158901;2,822822823;9,429429429;-3,633633634;15,88588589;855,3799014;462,4624625;882,8828829;248,048048;1635,435435;20,65131607;16,57657658;24,86486486;8,468468468;32,79279279;-5,874257138;-11,75175175;0,04004004;-23,35335335;11,45145145;11266,88906;6460,36036;14677,37738;-100;21370,27027
"115";115;11,081;6,126126126;6,194938583;2,822822823;9,429429429;-3,633633634;15,88588589;865,0977346;458,2582583;887,0870871;243,8438438;1673,273273;20,67557929;16,57657658;24,86486486;8,468468468;32,97297297;-5,704589394;-11,56156156;0,23023023;-23,16316316;11,83183183;11764,72853;6592,892893;15273,77377;-100;22563,06306
"116";116;11,262;6,126126126;6,140199421;2,822822823;9,429429429;-3,633633634;15,88588589;867,1498895;458,2582583;891,2912913;248,048048;1677,477477;20,6074241;16,3963964;24,68468468;8,288288288;32,79279279;-5,676456447;-11,56156156;0,23023023;-22,97297297;11,64164164;11720,66966;6526,626627;15207,50751;-100;22430,53053
"117";117;11,443;6,276276276;6,228444934;2,822822823;9,57957958;-3,783783784;16,18618619;849,7766563;449,8498498;874,4744745;239,6396396;1643,843844;20,80150296;16,57657658;25,04504505;8,288288288;33,15315315;-5,70687249;-11,56156156;0,23023023;-23,16316316;11,83183183;11399,50525;6327,827828;14809,90991;-100;21900,4004
"118";118;11,624;6,126126126;6,192723341;2,822822823;9,57957958;-3,783783784;16,03603604;848,9850965;449,8498498;870,2702703;239,6396396;1639,63964;20,78182613;16,57657658;24,86486486;8,288288288;33,15315315;-5,837164538;-11,75175175;0,23023023;-23,35335335;11,83183183;11447,53174;6394,094094;14876,17618;-100;21900,4004
"119";119;11,805;6,426426426;6,475611683;2,972972973;9,87987988;-3,783783784;16,63663664;834,2841577;433,033033;853,4534535;231,2312312;1627,027027;21,08583456;16,75675676;25,58558559;8,108108108;34,05405405;-5,408260929;-11,37137137;0,610610611;-23,16316316;12,21221221;11089,58775;6062,762763;14412,31231;-100;21436,53654
"120";120;11,986;6,726726727;6,746559316;3,273273273;10,18018018;-3,333333333;16,93693694;833,0997208;428,8288288;849,2492492;222,8228228;1631,231231;21,26978436;16,75675676;25,76576577;7,927927928;34,59459459;-4,948805977;-10,8008008;0,990990991;-22,4024024;12,4024024;11045,32416;5863,963964;14279,77978;-100;21502,8028
"121";121;12,167;6,576576577;6,548352977;3,123123123;10,03003003;-3,783783784;16,78678679;821,9487426;428,8288288;840,8408408;227,027027;1597,597598;21,23981461;16,75675676;25,58558559;8,108108108;34,41441441;-5,411870251;-11,56156156;0,610610611;-23,35335335;12,4024024;10787,08052;5930,23023;14014,71471;-100;20840,14014
"122";122;12,348;6,276276276;6,335348954;2,822822823;9,87987988;-4,234234234;16,78678679;802,3070353;424,6246246;824,024024;227,027027;1551,351351;21,30583178;16,93693694;25,76576577;8,288288288;34,41441441;-6,081080975;-12,32232232;0,23023023;-24,68468468;12,4024024;10470,3853;5863,963964;13617,11712;-100;20044,94494
"123";123;12,529;6,426426426;6,402735477;2,822822823;9,87987988;-4,084084084;16,78678679;805,6582479;428,8288288;828,2282282;231,2312312;1555,555556;21,31061467;16,93693694;25,76576577;8,108108108;34,41441441;-5,901909211;-12,13213213;0,42042042;-24,49449449;12,59259259;10441,50329;5863,963964;13550,85085;-100;19978,67868
"124";124;13,003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"125";125;13,221;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"126";126;13,439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"127";127;13,657;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"128";128;13,788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"129";129;13,875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"130";130;14,093;5,975975976;5,951464008;2,372372372;9,429429429;-4,534534535;16,33633634;833,3467113;433,033033;853,4534535;227,027027;1627,027027;20,85991849;16,3963964;25,22522523;7,747747748;33,87387387;-6,284015456;-12,7027027;0,04004004;-25,06506507;12,59259259;11342,35642;6327,827828;14743,64364;-100;21767,86787
"131";131;14,137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"132";132;14,158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"133";133;14,311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"134";134;14,398;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"135";135;14,529;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"136";136;14,66;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"137";137;14,747;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"138";138;14,965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"139";139;15,096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"140";140;15,183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"141";141;15,401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"142";142;15,532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"143";143;15,968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"144";144;16,448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"145";145;16,536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"146";146;16,688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"147";147;16,71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"148";148;16,754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"149";149;17,277;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"150";150;17,539;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"151";151;18,149;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"152";152;18,586;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"153";153;19,022;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"154";154;19,349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"155";155;19,72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"156";156;19,85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"157";157;19,894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"158";158;19,938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"159";159;20,003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"160";160;20,069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"161";161;20,156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"162";162;20,243;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"163";163;20,287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"164";164;20,352;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"165";165;20,417;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"166";166;20,439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"167";167;20,526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"168";168;20,592;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"169";169;20,657;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"170";170;20,854;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"171";171;20,941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"172";172;21,333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"173";173;21,399;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"174";174;21,551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"175";175;21,988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"176";176;22,206;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"177";177;22,337;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"178";178;22,424;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"179";179;22,511;6,276276276;6,282042234;2,972972973;9,57957958;-3,633633634;16,18618619;839,3866693;441,4414414;861,8618619;235,4354354;1631,231231;20,94327814;16,57657658;25,22522523;8,288288288;33,69369369;-5,781196117;-11,94194194;0,23023023;-23,73373373;12,02202202;11219,32232;6261,561562;14544,84484;-100;21502,8028
"180";180;22,598;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"181";181;22,664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"182";182;22,773;5,975975976;6,036515285;2,522522523;9,429429429;-4,234234234;16,18618619;851,6973031;454,0540541;878,6786787;243,8438438;1643,843844;20,77848219;16,3963964;25,04504505;7,927927928;33,51351351;-6,037389338;-12,13213213;0,23023023;-24,11411411;12,21221221;11543,3426;6460,36036;15008,70871;-100;22099,1992
"183";183;22,814;6,276276276;6,279613363;2,822822823;9,72972973;-4,084084084;16,63663664;817,1477979;428,8288288;836,6366366;227,027027;1589,189189;21,13275627;16,57657658;25,58558559;7,747747748;34,59459459;-5,882084917;-12,32232232;0,42042042;-24,87487487;12,97297297;10873,292;5996,496496;14147,24725;-100;20906,40641
"184";184;22,86;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"185";185;22,901;6,726726727;6,661588584;3,273273273;10,03003003;-3,333333333;16,63663664;837,0561401;437,2372372;857,6576577;231,2312312;1627,027027;21,16490565;16,75675676;25,58558559;7,927927928;34,23423423;-5,196980878;-11,37137137;0,800800801;-23,16316316;12,78278278;11222,44131;6062,762763;14544,84484;-100;21701,6016
"186";186;22,947;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"187";187;22,989;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"188";188;23,034;6,276276276;6,293157214;2,822822823;9,72972973;-3,933933934;16,63663664;831,1100849;433,033033;849,2492492;231,2312312;1618,618619;21,06587925;16,57657658;25,40540541;8,108108108;34,05405405;-5,866256561;-12,13213213;0,23023023;-24,11411411;12,21221221;11063,35635;6195,295295;14346,04605;-100;21171,47147
"189";189;23,076;6,426426426;6,488884111;2,972972973;9,87987988;-3,783783784;16,78678679;841,4509802;441,4414414;861,8618619;235,4354354;1635,435435;21,05310884;16,57657658;25,40540541;7,927927928;34,05405405;-5,408796672;-11,56156156;0,800800801;-23,73373373;12,97297297;11317,07165;6195,295295;14677,37738;-100;21900,4004
"190";190;23,122;5,975975976;6,034179791;2,522522523;9,429429429;-4,384384384;16,33633634;834,9864127;437,2372372;857,6576577;231,2312312;1627,027027;20,86345821;16,57657658;25,22522523;8,108108108;33,51351351;-6,195132262;-12,32232232;0,04004004;-24,49449449;12,21221221;11349,70015;6327,827828;14743,64364;-100;21767,86787
"191";191;23,207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"192";192;23,25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"193";193;23,294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"194";194;23,338;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"195";195;23,383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"196";196;23,425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
