;X;X2;optima;mean;X0.5_inf;X0.5_sup;X0.95_inf;X0.95_sup;mean.1;X0.5_inf.1;X0.5_sup.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.5_inf.2;X0.5_sup.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.5_inf.3;X0.5_sup.3;X0.95_inf.3;X0.95_sup.3;mean.4;X0.5_inf.4;X0.5_sup.4;X0.95_inf.4;X0.95_sup.4
488;488;35965,29257;6,876876877;6,883167943;3,723723724;10,18018018;-2,732732733;16,48648649;709,4059094;466,6666667;756,7567568;294,2942943;1210,810811;21,19648001;16,75675676;25,76576577;7,747747748;34,59459459;-5,500736172;-11,37137137;0,42042042;-22,78278278;11,83183183;9740,054805;5466,366366;12623,12312;-100;18653,35335
489;489;35965,29257;7,327327327;7,279271423;4,624624625;9,87987988;-0,48048048;15,13513514;737,1840737;508,7087087;790,3903904;332,1321321;1210,810811;20,67981106;16,21621622;25,22522523;7,387387387;34,05405405;-3,872644966;-9,279279279;1,371371371;-19,73973974;12,02202202;9821,970284;6261,561562;12755,65566;628,9289289;18388,28829
490;490;36020,04268;6,876876877;6,914455385;3,573573574;10,33033033;-3,183183183;16,93693694;748,8277783;449,8498498;786,1861862;264,8648649;1353,753754;21,64722279;17,11711712;26,12612613;8,288288288;34,95495495;-5,25195592;-10,99099099;0,42042042;-22,02202202;11,64164164;9498,61413;5333,833834;12358,05806;-100;18189,48949
491;491;36074,79279;7,177177177;7,115719626;3,723723724;10,63063063;-3,033033033;17,23723724;733,2762466;445,6456456;773,5735736;264,8648649;1315,915916;22,06779156;17,65765766;26,48648649;9,009009009;35,13513514;-5,126948119;-10,99099099;0,610610611;-22,21221221;11,83183183;9240,942403;5068,768769;11960,46046;-100;17858,15816
492;492;36129,54291;7,477477477;7,45130307;4,324324324;10,63063063;-1,981981982;16,93693694;739,0890317;466,6666667;781,981982;285,8858859;1294,894895;21,88015846;17,2972973;26,30630631;8,468468468;35,31531532;-4,445259659;-10,04004004;1,181181181;-21,07107107;12,21221221;9158,826418;5201,301301;11894,19419;-100;17460,56056
493;493;36184,29302;7,477477477;7,537670979;4,324324324;10,63063063;-1,831831832;16,93693694;697,9265563;462,4624625;744,1441441;290,0900901;1181,381381;22,21515938;17,83783784;26,66666667;9,189189189;35,31531532;-4,323963202;-9,469469469;0,990990991;-19,73973974;11,07107107;8717,116081;4803,703704;11297,7978;-100;16797,8979
494;494;36184,29302;7,777777778;7,748878293;5,225225225;10,18018018;0,27027027;15,13513514;739,6222305;508,7087087;790,3903904;332,1321321;1219,219219;21,21623852;16,93693694;25,40540541;8,648648649;33,69369369;-3,217939065;-7,757757758;1,181181181;-16,50650651;10,12012012;9895,9638;6129,029029;12821,92192;430,1301301;18587,08709
495;495;36239,04314;7,027027027;7,039000362;3,873873874;10,33033033;-2,582582583;16,63663664;713,5191556;466,6666667;760,960961;290,0900901;1223,423423;21,42877708;16,93693694;25,94594595;8,108108108;34,59459459;-5,107950567;-10,8008008;0,610610611;-22,21221221;11,83183183;9792,676816;5400,1001;12689,38939;-100;18785,88589
496;496;36293,79325;7,177177177;7,195956729;4,024024024;10,48048048;-2,282282282;16,78678679;708,1345247;470,8708709;756,7567568;298,4984985;1198,198198;21,63834868;17,2972973;26,12612613;8,468468468;34,77477477;-5,036348814;-10,61061061;0,610610611;-21,64164164;11,64164164;9309,256296;5201,301301;12092,99299;-100;17858,15816
497;497;36403,29348;7,177177177;7,227131668;4,174174174;10,33033033;-1,981981982;16,33633634;698,140445;487,6876877;748,3483483;323,7237237;1135,135135;21,45840911;16,93693694;25,94594595;8,288288288;34,77477477;-4,866324701;-10,42042042;0,800800801;-21,45145145;11,64164164;9014,163735;5068,768769;11695,3954;-100;17261,76176
498;498;36403,29348;7,177177177;7,199032758;4,474474474;9,87987988;-0,780780781;15,13513514;740,7129569;508,7087087;794,5945946;332,1321321;1219,219219;20,65356574;16,21621622;25,22522523;7,207207207;34,05405405;-4,028141168;-9,279279279;1,371371371;-19,73973974;11,64164164;9853,516111;6261,561562;12755,65566;628,9289289;18454,55455
499;499;36458,0436;6,876876877;6,885049711;3,723723724;10,03003003;-2,432432432;16,18618619;713,0717735;483,4834835;765,1651652;311,1111111;1189,78979;20,90237829;16,3963964;25,40540541;7,567567568;34,41441441;-5,399854667;-11,18118118;0,42042042;-22,59259259;11,83183183;9881,074415;5598,898899;12821,92192;-100;18852,15215
500;500;36512,79371;6,726726727;6,668404198;3,423423423;10,03003003;-3,183183183;16,48648649;725,6842848;475,0750751;773,5735736;294,2942943;1244,444444;21,026288;16,57657658;25,58558559;7,747747748;34,41441441;-5,767104577;-11,75175175;0,04004004;-23,16316316;11,64164164;9939,664436;5665,165165;12954,45445;-100;18918,41842
501;501;36567,54383;6,876876877;6,873963349;3,573573574;10,18018018;-3,033033033;16,63663664;752,2719245;462,4624625;794,5945946;273,2732733;1336,936937;21,30461446;16,75675676;25,76576577;8,108108108;34,59459459;-5,370083029;-11,18118118;0,42042042;-22,4024024;11,83183183;10058,74054;5665,165165;13086,98699;-100;19249,74975
502;502;36622,29394;7,627627628;7,556312004;4,624624625;10,63063063;-1,231231231;16,48648649;681,4845004;491,8918919;735,7357357;332,1321321;1084,684685;21,39730359;16,75675676;26,12612613;7,567567568;35,31531532;-4,654309096;-10,61061061;1,371371371;-22,4024024;13,16316316;9055,107794;5201,301301;11761,66166;-100;17129,22923
503;503;36622,29394;7,627627628;7,673864824;5,075075075;10,33033033;-0,33033033;15,58558559;868,2168016;504,5045045;908,1081081;285,8858859;1597,597598;21,15835662;16,75675676;25,58558559;7,927927928;34,23423423;-3,115279956;-8,138138138;1,751751752;-17,64764765;11,45145145;10280,08698;6526,626627;13352,05205;628,9289289;19249,74975
504;504;36731,79417;7,327327327;7,37140784;4,174174174;10,48048048;-1,981981982;16,63663664;694,1262864;475,0750751;744,1441441;306,9069069;1151,951952;21,86793937;17,2972973;26,30630631;8,648648649;35,13513514;-4,54201958;-9,84984985;0,800800801;-20,31031031;11,07107107;9167,630742;5068,768769;11894,19419;-100;17593,09309
505;505;36786,54429;6,276276276;6,333370865;2,822822823;9,87987988;-4,234234234;16,78678679;801,7866143;437,2372372;828,2282282;239,6396396;1526,126126;21,34196396;16,93693694;25,58558559;8,468468468;34,23423423;-6,072292589;-11,75175175;-0,34034034;-23,16316316;10,88088088;9955,31913;5466,366366;12888,18819;-100;19183,48348
506;506;36841,2944;7,027027027;7,093045492;3,873873874;10,33033033;-2,432432432;16,63663664;694,5974196;470,8708709;744,1441441;302,7027027;1156,156156;21,44053039;16,93693694;25,94594595;7,927927928;34,77477477;-5,22219568;-10,99099099;0,610610611;-22,4024024;12,02202202;9565,907599;5333,833834;12424,32432;-100;18388,28829
507;507;36841,2944;7,327327327;7,400139898;4,774774775;10,03003003;-0,48048048;15,13513514;750,8854126;508,7087087;803,003003;327,9279279;1252,852853;20,86402901;16,3963964;25,40540541;7,567567568;34,23423423;-3,727564783;-8,708708709;1,371371371;-18,5985986;11,07107107;9888,431301;6261,561562;12821,92192;562,6626627;18454,55455
508;508;37060,29486;6,426426426;6,407923925;2,972972973;9,72972973;-3,633633634;16,33633634;816,0328848;437,2372372;840,8408408;235,4354354;1563,963964;21,03366189;16,57657658;25,40540541;7,927927928;34,23423423;-5,881792809;-11,94194194;0,04004004;-23,54354354;11,83183183;10674,17969;5996,496496;13882,18218;-100;20442,54254
509;509;37060,29486;7,027027027;7,002099327;4,174174174;9,72972973;-1,381381381;15,43543544;861,614549;496,0960961;899,6996997;281,6816817;1589,189189;20,8004672;16,21621622;25,22522523;7,387387387;34,05405405;-4,116608659;-9,279279279;1,181181181;-19,54954955;11,45145145;10332,50627;6592,892893;13418,31832;628,9289289;19316,01602
510;510;37279,29532;7,777777778;7,749520987;5,225225225;10,18018018;0,27027027;15,13513514;628,4158984;521,3213213;672,6726727;403,6036036;870,2702703;20,51025727;15,67567568;25,22522523;6,486486486;34,41441441;-4,896911464;-11,37137137;1,751751752;-24,3043043;14,49449449;8237,253265;4869,96997;10701,4014;-33,73373373;15538,83884
511;511;37279,29532;7,177177177;7,206915064;4,474474474;10,03003003;-1,081081081;15,43543544;801,2745509;508,7087087;849,2492492;311,1111111;1395,795796;20,78103702;16,03603604;25,40540541;6,846846847;34,59459459;-3,788260011;-9,279279279;1,561561562;-19,92992993;12,21221221;9967,04729;6460,36036;12888,18819;761,4614615;18520,82082
512;512;37498,29578;7,627627628;7,569583023;4,924924925;10,18018018;-0,33033033;15,43543544;867,9107301;504,5045045;908,1081081;290,0900901;1593,393393;21,1823865;16,93693694;25,58558559;8,468468468;34,05405405;-3,196196695;-7,947947948;1,371371371;-17,07707708;10,5005005;10312,87909;6526,626627;13352,05205;628,9289289;19316,01602
513;513;37717,29624;7,327327327;7,333926468;4,774774775;10,03003003;-0,630630631;15,28528529;790,6874538;508,7087087;840,8408408;311,1111111;1366,366366;20,84691772;16,3963964;25,22522523;7,747747748;34,05405405;-3,686047573;-8,898898899;1,371371371;-18,78878879;11,45145145;10176,54301;6394,094094;13219,51952;496,3963964;19050,95095
514;514;37936,2967;8,228228228;8,201755968;5,975975976;10,33033033;1,771771772;14,68468468;769,9674542;525,5255255;824,024024;340,5405405;1278,078078;21,60249271;18,1981982;25,04504505;11,17117117;31,89189189;-2,221975419;-5,665665666;1,371371371;-12,7027027;8,218218218;10568,00275;6327,827828;13749,64965;165,0650651;19912,41241
515;515;38155,29716;7,627627628;7,589717237;5,075075075;10,03003003;0,12012012;15,13513514;903,8639572;500,3003003;937,5375375;273,2732733;1711,111111;21,21880535;17,47747748;25,04504505;9,90990991;32,61261261;-2,985911609;-7,187187187;1,181181181;-15,36536537;9,54954955;11647,83532;6659,159159;15141,24124;-100;22099,1992
516;516;38374,29761;8,078078078;8,062948094;5,675675676;10,33033033;1,021021021;14,98498498;797,9033951;512,9129129;849,2492492;315,3153153;1378,978979;21,37026205;17,65765766;25,04504505;10,27027027;32,43243243;-2,433745223;-6,426426426;1,371371371;-14,22422422;9,169169169;11031,08337;6327,827828;14346,04605;-100;20906,40641
517;517;38593,29807;7,477477477;7,428190144;4,924924925;9,87987988;0,12012012;14,83483483;775,5841813;500,3003003;824,024024;311,1111111;1336,936937;21,03270459;16,93693694;25,04504505;9,009009009;32,97297297;-3,801302978;-8,328328328;0,800800801;-17,26726727;9,73973974;10832,49809;6261,561562;14080,98098;-100;20442,54254
518;518;38812,29853;7,477477477;7,491328324;5,075075075;9,87987988;0,27027027;14,68468468;771,0343316;500,3003003;819,8198198;311,1111111;1328,528529;21,09265696;17,11711712;25,04504505;9,369369369;32,97297297;-3,737888705;-8,138138138;0,800800801;-17,07707708;9,54954955;10887,39995;6261,561562;14147,24725;-100;20641,34134
519;519;39031,29899;8,078078078;8,032550714;5,675675676;10,33033033;1,171171171;14,98498498;730,7075104;487,6876877;777,7777778;311,1111111;1227,627628;21,62751004;17,83783784;25,58558559;10,09009009;33,15315315;-3,151663017;-7,567567568;1,371371371;-16,31631632;9,92992993;10208,74835;5797,697698;13285,78579;-100;19448,54855
520;520;39250,29945;7,327327327;7,341441084;4,624624625;10,18018018;-1,081081081;15,73573574;751,7717243;479,2792793;798,7987988;294,2942943;1307,507508;21,34159559;17,2972973;25,40540541;9,369369369;33,33333333;-4,419947876;-9,65965966;0,800800801;-19,73973974;11,07107107;10408,7551;5731,431431;13484,58458;-100;20044,94494
521;521;39469,29991;2,452452452;2,411909741;-1,331331331;6,236236236;-8,618618619;13,52352352;749,446681;324,3243243;736,7367367;152,1521522;1589,58959;18,90562674;14,92492492;23,03303303;6,966966967;30,84084084;-12,10022966;-19,00900901;-5,315315315;-32,16216216;8,018018018;11916,31908;5865,865866;15251,25125;0;23698,0981
522;522;39688,30037;2,592592593;2,528788008;-1,191191191;6,376376376;-8,618618619;13,66366366;758,4563941;332,3323323;748,7487487;156,1561562;1605,605606;19,09090876;15,22522523;22,88288288;7,717717718;30,39039039;-11,71747204;-18,46846847;-4,954954955;-31,62162162;8,198198198;11095,162;5396,596597;14195,3954;0;22114,31431
523;523;39907,30083;3,013013013;2,955589465;-0,49049049;6,516516517;-7,357357357;13,24324324;728,1259914;336,3363363;724,7247247;164,1641642;1505,505506;20,39895381;17,17717718;23,63363363;10,72072072;29,93993994;-10,75528737;-16,66666667;-4,774774775;-28,1981982;6,756756757;8884,449741;4751,351351;11497,0971;0;17245,64565
524;524;40126,30129;3,013013013;2,970250094;-0,630630631;6,656656657;-7,777777778;13,66366366;710,4484444;328,3283283;708,7087087;160,1601602;1465,465465;19,96305397;16,42642643;23,48348348;9,51951952;30,54054054;-12,71565679;-19,54954955;-5,855855856;-32,88288288;7,477477477;9329,568227;4927,327327;12025,02503;0;18125,52553
525;525;40345,30175;2,592592593;2,59298423;-1,331331331;6,656656657;-9,179179179;14,36436436;732,5263018;340,3403403;732,7327327;164,1641642;1509,50951;19,45489324;15,52552553;23,48348348;7,867867868;31,14114114;-12,47628773;-19,54954955;-5,495495495;-33,06306306;8,198198198;10468,04523;5572,572573;13491,49149;0;20354,55455
526;526;40564,30221;3,433433433;3,436423752;-0,07007007;6,936936937;-6,796796797;13,8038038;698,7097786;336,3363363;700,7007007;168,1681682;1413,413413;20,44864087;17,02702703;23,93393393;10,12012012;30,84084084;-12,2871271;-19,00900901;-5,675675676;-31,98198198;7,477477477;8856,097186;4868,668669;11438,43844;0;17011,01101
527;527;40892,80289;2,872872873;2,925401579;-0,910910911;6,656656657;-8,198198198;14,08408408;705,8126006;332,3323323;708,7087087;164,1641642;1445,445445;19,83094059;15,97597598;23,78378378;8,318318318;31,44144144;-12,86381902;-19,72972973;-6,036036036;-32,88288288;7,297297297;9736,577807;5337,937938;12611,61161;0;18770,77077
528;528;41111,80335;3,293293293;3,333577641;-0,49049049;7,077077077;-7,917917918;14,64464464;694,0511669;332,3323323;696,6966967;164,1641642;1409,409409;19,87574266;15,97597598;23,78378378;8,318318318;31,29129129;-12,48745493;-19,72972973;-5,315315315;-33,78378378;8,738738739;9587,438897;5337,937938;12435,63564;0;18360,16016
529;529;41330,80381;2,592592593;2,537746073;-0,910910911;6,096096096;-7,777777778;12,96296296;675,6167819;304,3043043;668,6686687;148,1481481;1409,409409;20,70274328;17,62762763;23,78378378;11,47147147;29,78978979;-13,97939707;-20,63063063;-7,477477477;-33,42342342;5,495495495;8405,606038;4282,082082;10793,19319;0;16483,08308
530;530;41549,80427;2,172172172;2,13612728;-1,471471471;5,675675676;-8,478478478;12,68268268;730,8857305;340,3403403;728,7287287;164,1641642;1501,501502;19,70392559;16,12612613;23,18318318;9,369369369;30,09009009;-13,0247803;-19,36936937;-6,576576577;-31,8018018;5,855855856;9714,545628;5103,303303;12494,29429;0;18946,74675
