NameCal;Loc.Longitude;Loc.Latitude;Abies;Acer campestre-type;Caryophyllaceae (periporate excl. Paronychioideae);Castanea sativa;Chenopodiaceae/Amaranthaceae;Hippophae rhamnoides;Sanguisorba minor-type;Asteraceae;Betula;Campanulaceae;Caprifoliaceae;Carpinus;Caryophyllaceae..periporate.excl..Paronychioideae.;Castanea.sativa;Celtis;Chenopodiaceae.Amaranthaceae;Convolvulaceae;Corylus;Cotinus;Crassulaceae;Cyperaceae;Ephedra;Euptelea;Fraxinus;Gentianaceae;Geraniaceae;Hippophae.rhamnoides;Humulus;Juglans;Larix;Leguminosae;Moraceae;Nitraria;Oleaceae;Ostryopsis;Picea;Pinus;Plantaginaceae;Poaceae;Polygala;Polygonum;Populus;Primulaceae;Quercus;Ranunculaceae;Rhamnaceae;Rhus;Rosaceae;Rubiaceae;Rutaceae;Salix;Sanguisorba.minor.type;Scrophulariaceae;Solanaceae;Stellera;Syringa;Tamarix;Thalictrum;Tilia;Tsuga;Ulmus;Urtica;Valerianaceae;Verbenaceae
Lopez_a127;-5,047630556;40,31910833;0;0;0;0;0;0;0;0;0;0;0;0;0;0,816326531;0;0,816326531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,05102041;0;8,887755102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a128;-5,057583333;40,31893056;0;0;0;0;0;0;0;0;0;0;0;0;0;1,777777778;0;0,888888889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,94444445;0;10,16666667;0;0;0;0;0;0,388888889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a129;-5,024158333;40,31772778;0;0;0;0;0;0;0;0;0;0;0;0;0;1,992031873;0;0,398406375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,42031873;0;19,8187251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a130;-4,935516667;40,20763056;0;0;0;1,855460385;0;0;0;0;0;0;0;0;0;2,355460385;0;0,214132762;0;0;0;0;0,142398287;0;0;0,998929336;0;0;0;0;0;0;0;0;0;0;0;0;20,19807281;0;1,855460385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a131;-4,937208333;40,30606389;0;0;0;2,48245614;0;0;0;0;0;0;0;0;0,877192982;0;0;0,701754386;0;0;0;0;1,780701754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,552631578;0;23,35964912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a132;-4,206213889;40,65381944;0;0;0;0;0;0;0;0;0;0;0;0;0,457317073;0,304878049;0;0,304878049;0;0;0;0;1,329268293;0;0;0,262195122;0;0;0;0;0;0;0;0;0;0;0;0;25,54878049;0;4,530487805;0;0;0;0;0;0;0;0;0,262195122;0;0;0,262195122;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a133;-4,210727778;40,64806944;0;0;0;0;0;0;0;0;0;0;0;0;0,627943485;0,156985871;0;0,156985871;0;0;0;0;0,912872841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,07456829;0;5,936420722;0;0;0;0;0;0;0;0;0,441915228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a134;-5,646358333;38,73000833;0;0;0;0;0;0;0;0;0;0;0;0;0,531914894;0;0;0,886524823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,38652482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a135;-5,594638889;38,65511667;0;0;0;0;0;0;0;0;0;0;0;0;0,237529691;0;0;0,950118765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,78978622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a136;-5,549536111;38,68416389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,380952381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a137;-5,634905556;38,75167222;0;0;0;0;0;0;0;0;0;0;0;0;0,183823529;0;0;0,183823529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,30147059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a138;-5,646833333;38,76838611;0;0;0;0;0;0;0;0;0;0;0;0;0,970873786;0;0;1,45631068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,05339806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a139;-5,648252778;38,80674444;0;0;0;0;0;0;0;0;0;0;0;0;0,220750552;0;0;0,883002208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,7406181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a140;-5,688405556;38,79549167;0;0;0;0;0,084795322;0;0;0;0;0;0;0;0;0;0;0,194931774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,67153996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a141;-5,732558333;38,765675;0;0;0;0;5,678489703;0;0;0;0;0;0;0;0;0;0;0,686498856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,95995423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a142;-5,741086111;38,76695278;0;0;0;0;0;0;0;0;0;0;0;0;0,372439479;0;0;0,186219739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,65456238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a143;-5,749969444;38,77707778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,931098696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,8538175;0;0;0;0;0;0;0;0;1,734636871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a144;-5,761072222;38,77165278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,549450549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,63553114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a145;-5,761394444;38,73103056;0;0;0;0;0;0;0;0;0,768115942;0;0;0;0;0;0;0,18115942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,57971014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a146;-5,774730556;38,75877778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,494328922;0;0;0;0;0;0;0;0;0,06710775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a147;-5,764105556;38,75238056;0;0;0;0;0;0;0;0;0;0;0;0;0,348432056;0;0;0,174216028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,30139373;0;0;0;0;0;0;0;0;0,022648084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a148;-5,800380556;38,73970556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,351493849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,41388401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a149;-5,831416667;38,76184167;0;0;0;0;0,848747592;0;0;0;0;0;0;0;0;0;0;0,578034682;0;0;0;0;5,858381503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,79672447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a150;-3,014638889;42,03944444;0;0;0;0,001672241;0;0;0,336120401;0;0,001672241;0;0;0;1,170568562;0,334448161;0;0,836120401;0;0;0;0;2,008361204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,0284281;0;3,346153846;0;0;0;0;0;0;0;0;0,001672241;0,001672241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a151;-3,028083333;42,02277778;0;0;0;0,287401575;0;0;0,44488189;0;0,12992126;0;0;0;1,102362205;0,472440945;0;0,94488189;0;0;0;0;1,547244094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,5;0;4,696850394;0;0;0;0;0;0;0;0;0,12992126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a152;-3,031972222;42,03194444;0;0;0;0,456937799;0;0;0,616427432;0;0,616427432;0;0;0;0,956937799;0,159489633;0;0,797448166;0;0;0;0;2,849282297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,08532695;0;2,849282297;0;0;0;0;0;0;0;0;0,616427432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a153;-3,033055556;42,03880556;0;0;0;0,216845878;0;0;0,216845878;0;0,396057348;0;0;0;0,896057348;0,358422939;0;0,896057348;0;0,037634409;0;0;3,44265233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,15949821;0;2,905017921;0;0;0,037634409;0;0;0;0;0;0;0;0;0,037634409;0;0;0;0;0;0;0;0;0;0,037634409;0;0;0
Lopez_a154;-5,949166667;39,86077778;0;0,126742712;0;0,133713561;0,006970849;0;0;0;0;0;0;0;0,253485425;0,253485425;0;1,013941698;0;0;0;0;2,668567807;0;0;10,78010139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,63688213;0;2,161596958;0;0;0;0;0;0;0,006970849;0;0;0,006970849;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a155;-5,947916667;39,86047222;0;0;0;0;0,110500611;0;0;0;0;0;0;0;0,366300366;0,122100122;0;1,587301587;0;0;0;0;3,529304029;0;0;2,186202686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,69413919;0;1,087301587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a156;-5,919694444;39,64305556;0;0;0;0,189655172;0;0;0;0;0;0;0;0;0,689655172;0;0;2,896551724;0;0;0;0;0;0;0;1,017241379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,60344828;0;0,465517241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a157;-5,568472222;39,91705556;0;0;0;0;0;0;0;0;0;0;0;0;0,564174894;0;0;1,551480959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,22496474;0;37,01763047;0;0;0;0;0;0;0;0;0,064174895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a158;-5,601444444;39,93780556;0;0;0;0;0;0;0;0;0;0;0;0;0,612557427;0;0;1,990811639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,711332313;0;37,63169985;0;0;0;0;0;0;0;0;0,112557427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a159;-5,601333333;39,96258333;0;0;0;0;0;0;0;0;0;0;0;0;0,836820084;0;0;3,068340307;0;0;0;0;0,057880056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,917015342;0;27,11506276;0;0,336820084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a160;-5,619444444;40,01508333;0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0;0,16;0;0;0;0;1,58;0;0;8,46;0;0;0;0;0;0;0;0;0;0;0;0;1,18;0;31,5;0;0;0;0;0;0;0;0;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a161;-5,717638889;40,09983333;0;0;0;0;0;0;0;0;0;0;0;0;0,383141762;0;0;0,383141762;0;0;0;0;0,074712644;0;0;0,074712644;0;0;0;0;0;0;0;0;0;0;0;0;2,385057471;0;14,05938697;0;0;0;0;0;0;0;0;0,074712644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a162;-5,736722222;40,08725;0;0;0;0;0;0;0;0;0;0;0;0;0,147710487;0,147710487;0;0,295420975;0;0;0;0;0,238552437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,045051699;0;13,38478582;0;0;0;0;0;0;0;0;11,16912851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a163;-5,74725;40,07994444;0;0;0;0,415750916;0;0;0;0;0;0;0;0;0,366300366;0;0;0;0;0;0;0;1,514652015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,009157509;0;0;0;0;0;0,049450549;0;0;4,994505494;0;0;0;0;0;0;0;0;0;0;0;0;1,880952381;0;0;0
Lopez_a164;-5,746055556;40,08186111;0;0;0;23,10594796;5,633828996;0;0;0;0;0;0;0;0;0,185873606;0;0;0;0;0;0;3,775092937;0;0;8,050185874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,120817844;0;0;0;0;0;1,172862454;0;0;4,332713755;0;0;0,057620818;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a165;-5,745138889;40,08347222;0;0;0;21,81543624;4,197986577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003355705;6,882550336;0;0;5,204697987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,036912752;0;0;0;0;0;0,842281879;0;0;2,352348993;0;0;0,003355705;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a166;-5,773194444;40,11786111;0;0;0;48,77184466;0;0;0;0;0;0;0;0;0,242718447;0;0;0;0;0;0;0;10,4223301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,655339806;0;0;0;0;0;0,22815534;0;0;4,597087379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a167;-5,773055556;40,12461111;0;0;0;43,55737705;0;0;0;0;0;0;0;0;0,614754098;0;0;0;0;0;0;0;13,02459016;0;0;1,754098361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,62295082;0;0;0;0;0;0,114754098;0;0;2,163934426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a168;-5,77275;40,12644444;0;0;0;44,53816794;0;0;0;0;0;0;0;0;0,572519084;0,190839695;0;0;0;0;0;0;14,38549618;0;0;1,217557252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,080152672;0;0;0;0;0;0;0;0;2,36259542;0;0;0,072519084;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a169;-5,772111111;40,13044444;0;0;0;39,2137746;0;0;0;0;0;0;0;0;0,715563506;2,325581395;0;0;0;0;0;0;12,91681574;0;0;1,110017889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,614490161;0;0;0;0;0;0;0;0;2,541144902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a170;-5,68925;40,07680556;0;0;0;0;0;0;0;0;0;0;0;0;0,212089077;0;0;0,424178155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,1330859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a171;-5,687583333;40,07711111;0;0;0;0;0;0;0;0;0;0;0;0;0,592885375;0;0;0,197628458;0;0;0;0;1,673913043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,195652174;0;0;0;0;0;0,685770751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a172;-5,686777778;40,07663889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,552238806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,910447761;0;0;0;0;0;0,432835821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a173;-5,687583333;40,07711111;0;0;0;0;0;0;0;0;0;0;0;0;0,205761317;0;0;0;0;0;0;0,528806584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,878600823;0;0;0;0;0;0,940329218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a174;-5,685805556;40,07513889;0;0;0;0;0;0;0;0;0;0;0;0;0,432900433;0;0;0,649350649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,35281385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a175;-5,686805556;40,07577778;0;0;0;0;0,102409639;0;0;0;0;0;0;0;0,602409639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,24698795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a176;-5,687666667;40,07583333;0;0;0;0;0,153594771;0;0;0;0;0;0;0;1,307189542;0;0;1,307189542;0;0;0;0;0,371459695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,293028322;0;0;0;0;0;0;0;0;0,153594771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a177;-5,714666667;40,10069444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,19518717;0;0;0;0;0;0;0;0;0,970588235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a178;-5,714166667;40,10044444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,92433234;0;0;0;0;0;0;0;0;0,835311573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a179;-5,713555556;40,101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,34895833;0;0;0;0;0;0;0;0;0,671875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a180;-5,712944444;40,10125;0;0;0;0;0;0;0;0;0;0;0;0;0,158227848;0;0;0,158227848;0;0;0;0;0;0;0;1,873417722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,05696203;0;0;0;0;0;1,240506329;0;0;0,607594937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a181;-5,712861111;40,10491667;0;0;0;14,44464945;1,529520295;0;0;0;0;0;0;0;0,184501845;0;0;0;0;0;0;0;6,142066421;0;0;6,695571956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,01660517;0;0;0;0;0;1,529520295;0;0;4,29704797;0;0;7,987084871;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a182;-5,715083333;40,09944444;0;0;0;0;0,194444444;0;0;0;0;0;0;0;0,925925926;0,231481481;0;0;0;0;0;0,657407407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,287037037;0;0;0;0;0;0;0;0;2,509259259;0,194444444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a183;-5,713444444;40,09813889;0;0;0;0;0;0;0;0;0;0;0;0;1,682242991;0;0;0,186915888;0;0;0;0,060747664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,46261682;0;0;0;0;0;0,247663551;0;0;1,182242991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a184;-5,712805556;40,09780556;0;0;0;0;0;0;0;0;0;0;0;0;0,622083981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,54199067;0;0;0;0;0;0;0;0;6,49844479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a185;-5,714916667;40,0975;0;0;0;0;1,538043478;0;0;0;0;0;0;0;1,222826087;0;0;0;0;0;0;0;14,58152174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,798913045;0;23,54891304;0;0,043478261;0;0;0;3,711956522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a186;-5,714972222;40,09744444;0;0;0;0;0,982326112;0;0;0;0;0;0;0;1,254275941;0;0;0;0;0;0;0;13,52508552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,144241735;0;21,27879133;0;0,070125428;0;0;0;3,376852908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a187;-5,748583333;40,16738889;0;0;0;1,156626506;0,102409639;0;0;0;0;0;0;0;0;0,15060241;0;1,656626506;0;0;0;0;10,34337349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,22289157;0;0;0;0;0;0,253012048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a188;-5,748083333;40,16722222;0;0;0;0,721374046;0;0;0;0;0;0;0;0;0,610687023;0;0;1,984732824;0;0;0;0;12,01908397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,5610687;0;0;0;0;0;1,332061069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a189;-5,771083333;40,14697222;0;0;0;13,80700447;0,543219076;0;0;0;0;0;0;0;0,44709389;0,596125186;0;0,298062593;0;0;0;0;8,590909091;0;0;0,692250373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,72503726;0;0;0;0;0;2,629657228;0;0;4,119970194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a190;-5,754361111;40,12536111;0;0;0;1,204545455;0;0;0;0;0;0;0;0;0,757575758;0,189393939;0;3,03030303;0;0;0;0;0,636363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,424242425;0;15,78787879;0;0;0;0;0;2,71969697;0;0;2,71969697;0;0;0,068181818;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a191;-5,740083333;40,14030556;0;0;0;0,961038961;0;0;0;0;0;0;0;0;0,649350649;0,324675325;0;0,162337662;0;0;0;0;1,448051948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,207792208;0;14,43506494;0;0;0;0;0;1,448051948;0;0;1,448051948;0;0;0,474025974;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a192;-5,389722222;36,80440278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,566098081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a193;-5,391388889;36,79821389;0;0,200803213;0;0;0;0;0;0;0;0;0;0;0;0;0;0,602409639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,90562249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a194;-5,448952778;36,80014444;0,101202405;0,200400802;0;0;0;0;0;0;0;0;0;0;0;0;0;0,200400802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,303607214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a195;-5,407733333;36,77976111;1,229559748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,588050314;0;0;0;0;0;0;0;0;4,688679245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a196;-5,417275;36,77139444;52,11096606;0,261096606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,134464752;0;1,588772846;0;0;0;0;0;0;0;0;1,719321149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a197;-5,416522222;36,77203056;41,20471842;0;0;0;0;0;0;0;0;0;0;0;0,456621005;0;0;0,456621005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011415525;0;4,218417047;0;0;0;0;0;0;0;0;1,935312025;0,261035008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a198;-5,417661111;36,77156667;43,66909621;0;0;0;0;0;0;0;0;0;0;0;0,29154519;0;0;0,728862974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,435860058;0;0;0;0;0;0;0;0;1,832361517;0,374635569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a199;-5,417569444;36,77154167;35,70955316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,348998459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,506163328;0;4,892912173;0;0;0;0;0;0;0;0;1,040832049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a200;-5,427366667;36,77698333;34,65248796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,944622793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,272070626;0;4,796950241;0;0;0;0;0;0;0;0;1,426163724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a201;-3,433722222;43,44425;0;0,403225806;0;0;0,306451613;0;0;0;0;0;0;0;0,60483871;0,403225806;0;2,217741935;0;0;0;0;0,306451613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,7983871;0;0;0;0;0;0;0;0;0,508064516;1,314516129;0;0,10483871;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a202;-3,432638889;43,45644444;0;0,20242915;0;0;0,512145749;0;0;0;0;0;0;0;0,20242915;0,607287449;0;1,821862348;0;0;0;0;0,107287449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,45546559;0;0;0;0;0;0;0;0;0;1,119433198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lopez_a203;-4,48225;43,067;0;0,688073394;0;0;0;0;0;0;1,793577982;0;0;0;0;0;0;0;0;1,564220183;0;0;0,876146789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,02293578;0;0;0,646788991;0;0;0;0;0;1,793577981;0;0;0,876146789;0;0;0;0;0;0;0;3,857798165;0;0;0;0;0
Lopez_a204;-4,367222222;38,50108333;0;0,190114068;0;0;0,070342205;0;0,070342205;0;0;0;0;0;0,190114068;0;0;2,091254753;0;0;0;0;4,062737643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,8269962;0;1,97148289;0;0;0;0;0;0;1,97148289;0;0;0;0;0;0;0;0;0,260456274;0;0;0;0;0;0;0
