;A_CLDE;B_CLEG;C_CLMX;D_COEG;E_COMX;F_TEDE;G_WTEM;H_WTEG;I_TRSE;J_TREG;K_TRDE;L_TEXE;M_TEGR;N_DESE;O_CUSH;P_DRYT;Q_PROS;R_DWAR;S_SHRU;Best;Best.num
4153;11.751117407847;14.6763647409797;14.6763647409797;16.1651512898909;17.739212119084;14.8139647859513;9.56806146086615;5.45473089038917;0.994401200220515;0.994401200220515;0;0;1.65100165111971;1.65100165111971;0;1.65100165111971;4.75151797639449;4.75151797639449;6.4025196275142;E_COMX;5
4154;10.5713750653862;15.6118845386438;15.6118845386438;19.0588876312729;19.7911918235318;14.7506823502742;10.0419325563499;5.69173792129491;1.25400911479941;1.25400911479941;0.938984863030283;0.938984863030283;1.37584443657766;0.436859573547381;0.938984863030283;1.37584443657766;4.83058511570251;3.89160025267223;4.32845982621961;E_COMX;5
4155;10.8595183623582;14.03852144666;14.03852144666;17.057641193528;18.9392373351056;15.7602342508039;11.4162148951387;5.56293514561765;0.714213560498539;0.714213560498539;1.23296472780043;1.23296472780043;3.6988941834013;1.23296472780043;1.23296472780043;3.6988941834013;3.98629145759478;3.98629145759478;5.21925618539521;E_COMX;5
4156;12.6383835126756;14.3554379270725;14.3554379270725;17.7895467558664;19.5066011702633;17.7895467558664;9.16048380053145;1.63475190625367;0;0;1.71705441439693;1.71705441439693;1.71705441439693;0;1.71705441439693;1.71705441439693;8.62906295533494;6.91200854093801;6.91200854093801;E_COMX;5
4157;10.5458904784809;14.5705564534408;14.5705564534408;16.0234516004459;17.273967441609;13.2493014666491;9.29497144278654;5.90771367967773;0.661880883543255;0.661880883543255;0.25070257677176;0.25070257677176;1.04171684023355;0.791014263461791;0.25070257677176;1.04171684023355;3.41401833717254;3.16331576040079;3.95433002386258;E_COMX;5
4158;11.0230265919162;13.8944804306536;13.8944804306536;17.3493240270623;19.0587254521231;16.1872716133857;10.7007704409718;6.28404266030749;2.00592466165113;2.00592466165113;1.34249073292891;0.671245366464455;2.0753404095438;1.40409504307935;0.671245366464455;2.0753404095438;4.30280328697185;3.6315579205074;5.03565296358675;E_COMX;5
4159;10.067913649504;11.8500068869638;11.8500068869638;13.3423517790039;15.3030133556152;13.5209201181554;11.0009083161989;6.8015861486238;1.08205534793743;1.08205534793743;0.91469941565522;0.91469941565522;1.49385560184337;0.579156186188147;0.91469941565522;1.49385560184337;3.43471121761171;2.52001180195649;3.09916798814464;E_COMX;5
4160;11.2456282687705;13.3743477291504;13.3743477291504;16.924757795136;17.7953102835019;15.666590823122;9.87580343954606;5.7286003401269;0.870552488365865;0.870552488365865;2.40609812268743;3.2766506110533;5.01775558778503;1.74110497673173;2.40609812268743;4.14720309941917;6.38758041700949;4.85203478268792;5.72258727105378;E_COMX;5
4161;11.7071655676822;13.582828061576;13.582828061576;15.4964034596848;16.2913008826269;14.415638388733;9.83626023739516;6.53314203529504;1.19338394995073;1.19338394995073;1.0414445150847;1.0414445150847;2.41144817091924;1.37000365583454;1.0414445150847;2.41144817091924;4.90063121826453;3.85918670317983;5.22919035901437;E_COMX;5
4162;9.29149318806685;11.0766082949997;11.0766082949997;13.4634486613553;13.4634486613553;11.6783335544224;8.3148988116529;7.46115491094262;1.73748762246361;1.73748762246361;1.49730476727979;1.15901594984711;2.4437484644197;1.28473251457259;1.15901594984711;2.4437484644197;3.53480913129199;2.37579318144488;3.66052569601747;D_COEG;4
4163;11.3123046111961;12.493882077552;12.493882077552;13.5657051119192;13.9651069734572;12.7835295071013;8.72364187934603;6.86201999777003;1.07182303436715;1.07182303436715;0;0;0.699487505249379;0.699487505249379;0;0.699487505249379;4.05988762775523;4.05988762775523;4.75937513300461;E_COMX;5
4164;8.200548280272;8.92676950001155;8.92676950001155;9.04381064662247;9.1608517932334;8.43463057349385;7.38492495666869;6.67108871624415;0;0;0;0;0;0;0;0;0.932664470214235;0.932664470214235;0.932664470214235;E_COMX;5
4165;11.516133189512;14.0038958813698;14.0038958813698;14.7133636269369;15.4228313725039;12.9350686806461;9.13797323407618;5.74034014802259;0;0;0.915310134326065;0.915310134326065;0.915310134326065;0;0.915310134326065;0.915310134326065;4.41390781111788;3.49859767679181;3.49859767679181;E_COMX;5
4166;7.27012823606984;7.27012823606984;7.27012823606984;7.95085662316707;7.95085662316707;7.95085662316707;7.67150973845203;7.39216285373698;0.680728387097233;0.680728387097233;0;0;0.417580885577872;0.417580885577872;0;0.417580885577872;0.279346884715044;0.279346884715044;0.696927770292916;D_COEG;4
4167;10.1241330972207;12.2115101252154;12.2115101252154;13.1751342370972;13.1751342370972;11.0877572091025;7.57462334042428;6.13537750631532;0;0;0.707106781186548;0.707106781186548;1.4142135623731;0.707106781186548;0.707106781186548;1.4142135623731;3.25661653798294;2.54950975679639;3.25661653798294;D_COEG;4
4168;11.0801408006373;12.8640439563608;12.8640439563608;14.4729932635112;15.28245892492;13.4985557691966;9.59229291432272;6.75281773865049;0.894225356943092;0.894225356943092;0.714723950207351;0.714723950207351;1.18591569567834;0.471191745470992;0.714723950207351;1.18591569567834;3.90626285487388;3.19153890466652;3.66273065013752;E_COMX;5
4169;11.0549689052204;13.3379465941171;13.3379465941171;15.5126412422627;16.3040370477861;14.0210593588894;8.71113105265301;6.08626174009442;1.38329884262223;1.38329884262223;1.44028356027555;2.49337921547501;4.7491700444809;1.87683940335874;2.49337921547501;4.7491700444809;7.01191171618805;4.89748392636018;6.77432332971892;E_COMX;5
4170;4.19795570820896;5.41539587306307;5.41539587306307;13.1156697767746;15.3629013077922;14.1454611429381;7.57191595438454;2.79733343221719;2.79733343221719;2.79733343221719;0;0.440177457396446;2.81603471762905;2.37585726023261;0;2.37585726023261;2.55095963185216;2.55095963185216;4.92681689208477;E_COMX;5
4171;6.74653874443603;8.98740295116521;8.98740295116521;14.9163098253328;14.9163098253328;12.6754456186036;9.60653695117802;5.44452564340845;2.61953491864491;2.61953491864491;0;3.30937195552268;6.57206934725241;3.26269739172973;0;3.26269739172973;6.37828062294828;6.37828062294828;9.64097801467802;D_COEG;4
4172;1.69123658782561;2.23055204282388;2.23055204282388;2.23055204282388;2.23055204282388;1.69123658782561;1.69123658782561;1.69123658782561;0;0;2.70568625989785;4.36439603017112;14.8198591509513;4.10873756685028;2.70568625989785;13.161149380678;2.70568625989785;8.00543532420317;10.4554631207802;M_TEGR;13
