Longitude;Latitude
134.6;70.6
41.31;43.27
41.29;43.28
41.28;43.29
41.29;43.27
108.3;53.63
105.25;51.63
107.22;53.15
107.27;53.13
107.13;53.12
107.2;53.12
107.13;53.13
107.02;53.1
107.73;53.27
106.78;53.03
106.7;52.97
106.03;52.55
105.12;51.75
106.27;52.65
106.05;52.6
105.37;52.1
105.33;52.1
105.4;52.03
105.38;52.02
105.37;52.02
105.35;52.27
105.38;52.23
105.37;52.23
105.05;51.83
105.27;52.15
104.73;52.08
104.72;52.08
104.72;52.07
104.87;52.02
104.83;52.03
106.05;52.58
105.43;52.08
106.22;52.67
106.2;52.65
109.47;55.32
105.98;52.6
105.95;52.58
105;53.32
105.03;53.32
105.05;53.32
105.07;53.33
105.1;53.35
105.08;53.37
105.03;53.35
104;51.52
108.33;53.72
104.07;51.5
104.03;51.48
103.67;51.67
103.62;51.62
103.63;51.6
104.58;51.42
105.07;51.52
104.47;51.43
105.88;51.72
105.05;51.53
104.92;51.75
105.92;51.7
107.68;53.23
107.68;53.22
104.17;51.83
104.18;51.85
109.88;55.55
109.95;55.6
109.97;55.68
109.92;55.75
109.95;55.73
109.22;54.92
109.73;55.82
109.3;55.62
109.38;55.68
109.15;55.52
109.87;55.52
105.3;51.65
109.43;55.35
105.12;51.8
107.58;53.33
108.33;53.72
106.12;52.18
105.3;51.65
107.67;52.85
108.08;53.77
108.75;53.9
109.47;55.32
105.12;51.8
105.45;51.78
106.18;52.52
108;53.53
109.4;55.38
105.85;52.05
106.15;52.55
108.48;54.17
109.43;55.35
106.2;52.5
106.2;52.5
108.23;53.63
108.1;53.12
108.12;53.62
108;53.53
108.3;53.63
107.58;53.33
105.25;52.08
104.95;51.55
108.3;53.63
109.22;54.92
106.15;52.52
105.25;52.08
104.6;51.83
104.62;51.82
109.13;53.83
104.58;51.83
104.42;51.83
104.43;51.82
104.52;51.83
104.48;51.82
104.3;51.82
104.35;51.82
104.33;51.85
104.67;51.27
103.67;51.63
108.48;54.17
104.98;51.5
104.6;51.42
104.47;51.45
105.1;51.53
105.08;51.53
105.05;51.52
105.03;51.52
104.98;51.5
104.47;51.43
104.45;51.45
105.33;51.67
104.92;51.48
104.87;51.47
104.83;51.47
104.78;51.43
104.7;51.42
104.65;51.43
104.6;51.43
104.52;51.42
104.43;51.45
104.6;51.45
108.3;53.63
104.35;51.47
104.32;51.47
104.07;51.53
104.3;51.45
104.08;51.47
104.33;51.47
104.37;51.47
104.43;51.45
104.25;51.47
104.58;51.37
108.23;53.63
104.37;51.42
104.4;51.4
104.6;51.37
104.18;51.48
104.13;51.5
104.45;51.42
107.25;53.17
107.4;53.2
107.52;53.23
107.23;53.15
35.04;69.05
35.33;68.83
34.29;68.88
35.33;68.44
35.35;68.43
35.29;68.41
35.31;68.39
35.3;68.39
35.35;68.4
35.05;69.08
34.51;68.02
35.64;68.87
35.41;68.82
36.01;69.08
35.95;69.07
35.95;69.07
35.94;69.07
35.86;69.02
35.32;68.82
134.42;67.67
174.63;64.77
86.57;69.23
-179.17;71.17
161.74;68.3
99.83;72.52
99.83;72.5
99.83;72.5
99.83;72.5
99.83;72.5
99.83;72.5
98.83;74.58
98.83;74.58
98.83;74.58
98.83;74.58
98.83;74.58
98.83;74.58
98.83;74.58
98.83;74.58
98.83;74.58
160.29;68.68
87.52;70.2
87.5;70.22
87.54;70.2
87.2;68.12
175.3;64.82
-178.75;71.2
151.83;59
146.25;63.28
160.29;68.68
163.8;69.68
48.72;67.74
48.72;67.72
48.72;67.71
53.22;68.83
53.22;68.83
48.72;67.72
160.5;68.6
160;68.6
-179;71.5
180;71.5
177.5;69.3
177.5;69.3
177.5;69.3
177.5;69.3
177.5;69.3
177.5;69.3
177.5;69.3
177.5;69.3
177.5;69.3
-172.8;65.75
-172.8;65.75
-175.8;65
-175.7;65.2
-175;65.8
-176.3;65.95
-175.6;65.9
-175.7;65.5
-177.5;65.7
-179.5;65.7
180;65.3
180;65.3
180;65.3
178.3;66.1
-176.7;65.6
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
151;60
158.4;68.7
-179.65;71.17
-179.75;71.17
-179.42;71.17
-179.42;71.17
-179.42;71.17
-179.17;71.17
-178.7;71.2
-178.83;67.75
176.55;63.42
176.75;63.17
149.5;62.17
149.5;62.17
149;62.08
149;62.1
151.88;60.75
150.62;59.85
151.83;59.55
149.92;59.75
149.5;62.17
149.5;62.17
151.88;60.75
151.88;60.75
151.88;60.75
151;60.12
151.15;60.32
151.72;61.02
152.08;61.17
152.27;61.12
152.33;61.13
147.65;63.38
147.63;63.32
148.2;64.18
144.93;64.3
144.9;64.3
143.78;64.5
141.12;64.75
145.16;64.22
172.08;67.5
172.08;67.5
172.08;67.5
127.07;71.87
142.63;64.98
99.6;72.19
99.71;73.39
100;74.33
100;74.33
100;74.34
90.2;69.53
128.87;71.5
128.86;71.52
128.89;71.5
128.88;71.5
128.86;71.5
127.07;71.87
127.02;71.9
127.04;71.87
127.04;71.87
127.05;71.87
125.14;69.39
125.13;69.39
125.13;69.39
124.22;69.04
125.87;70.68
136.27;70.75
136.27;70.75
136.27;70.75
136.27;70.75
136.27;70.75
136.27;70.75
136.53;70.97
136.53;70.83
136;71.15
136;71.15
136;71.15
136;71.15
135.75;70
134.58;67.75
134.58;67.75
134.75;67.78
134.92;67.78
134.83;67.67
134.83;67.5
134.87;67.83
135.58;67.58
135.42;67.67
135.58;67.92
134.75;67.33
134.5;67.67
134.67;67.62
134.75;67.75
135;67.75
135.17;67.98
134.83;67.5
135.58;67.72
135.42;67.92
136.5;66.5
125;64
125;64
125;64
125;64
135;67.75
135;67.75
141.67;64.67
143.17;64.67
150.75;59.5
150.75;59.92
151;65.5
161.33;69
151.33;60.17
150.75;59.5
147.5;62.67
151.33;60.17
151;65.5
141.67;64.67
141.67;64.67
150.75;59.5
150.17;60
147.5;62.67
150.17;60
161.33;69
151;65.5
141.75;64.75
135;67.75
147.5;62.67
147.5;62.67
173;69.5
173;69.5
173.33;69.75
180;66
118.5;63.5
117.5;62.25
117.5;62.25
128.75;63.5
129.5;62.25
129.5;62.25
128.75;63.5
129.33;62
129.33;62
129.33;62
128.75;63.5
129.5;62.42
129.33;62
129.33;62
132.17;62
132.17;62
132.17;62
132.17;62
132.17;62
133.5;62.25
133.5;62.25
129;63.33
129;63.33
129;63.33
129;63.33
129;63.33
127.5;63
127.5;63
127.5;63
127.5;63
129.37;61.98
135.23;71.05
121.62;63.72
123.25;63.67
129.37;61.98
129.55;61.3
120.97;64.83
123.25;63.67
86.52;69.3
86.5;69.32
86.54;69.3
86.5;69.34
86.5;69.2
86.52;69.2
86.5;69.22
86.54;69.2
86.5;69.24
86.56;69.2
86.5;69.26
86.58;69.2
88.5;69.3
88.52;69.3
88.5;69.32
88.54;69.3
88.5;69.34
87.2;68.1
87.22;68.1
151.72;61.03
150.77;62.33
152.31;60.3
151.83;59
151.85;59.02
175.52;64.78
175.25;64.83
177.17;64.5
150.65;59.57
156.75;70.67
33.28;67.68
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
117;43
111.6;41.64
116.44;43.84
116.6;43.66
116.61;43.67
116.01;43.3
116;43.18
115.7;43.44
112.3;42.2
112.4;42.3
112.6;42.66
112.61;42.84
113.4;43.72
113.9;43.86
115.2;43.92
116.2;43.87
-179;71.17
27.06458481;70.55169579
30.07015357;70.55866661
23.60685182;70.39396422
25.09131761;70.29950701
26.68802409;70.36492983
28.58153336;70.09098899
29.55515835;69.72344617
30.75571408;69.59757905
19.27912007;69.77125353
21.06491521;69.81370903
23.37731887;69.93680989
29.55515835;69.88469532
25.85593541;69.60194031
18.20582576;69.45592733
19.18809261;69.29038915
21.50353928;69.47850345
22.61082007;69.2107453
23.74625061;69.2008841
25.54989101;69.14848283
16.13028755;68.80644939
17.94947263;68.89230536
19.45342362;68.98168642
22.96854664;68.97734722
14.91433974;68.52319343
15.93321223;68.42195688
17.76815778;68.49770042
14.62823642;67.31460518
15.72365176;67.42553858
15.44601317;66.80847666
13.47579223;66.17453124
14.49895129;66.15789467
13.35516623;65.53612636
14.50371529;65.80083041
11.56644607;64.93345778
13.08399196;64.86424763
13.65124978;64.91534365
11.54701107;64.43816123
12.74949615;64.47173081
13.9445633;64.4986185
10.39357833;63.94202403
11.63212399;62.93338025
12.73813735;64.18066977
8.80633791;63.32576063
10.60812358;63.34016491
11.63015545;63.43723203
7.53958917;62.71067268
9.51654573;62.73616653
10.50776181;62.83406001
11.84784997;62.88158682
5.61435454;62.13292304
6.49185109;61.2417647
8.16218037;62.26514817
9.07673765;62.14647364
10.52092436;62.32757926
11.49265408;62.21835293
8.01557577;61.56125338
9.35624847;61.60563094
10.63079359;61.68167011
11.7513539;61.67720907
5.7681274;61.00898888
8.07719575;61.13342954
9.26261166;61.00793813
10.5206517;61.09301038
11.6213471;61.07883202
12.62875179;61.05740686
5.71039933;60.38486013
6.89275435;60.54086662
8.21180096;60.49859584
9.25200469;60.60214307
10.31588896;60.49263964
11.77784203;60.51422134
5.95793464;59.83185413
6.9923275;59.84361784
8.22339381;59.78299877
9.50357463;59.86783856
10.56893258;60.00225544
11.72711824;59.952863
6.16882319;59.34417458
7.30457759;59.3531164
8.33123619;59.37768917
9.47975323;59.32823133
10.98450749;59.36340881
11.7058611;59.29472418
6.16764432;58.7016659
7.38886222;58.76045916
8.44897132;58.84478672
9.41330886;58.92074049
7.44949327;58.17372197
8.47289016;58.29522351
29.01911774;69.06558362
29.17990774;69.1685985
29.16538604;69.30157917
29.825;69.5035
29.95125671;69.55746461
29.44119385;69.63263445
4.9973034;60.3805846
6.1;60.26333333
5.36628318;60.1979378
6.52664286;58.4107579
6.6696387;58.3972664
8.01899216;58.2997331
8.58134141;58.7887031
10.21158041;59.5462122
10.7085095;60.689353
5.88395287;61.4124358
5.49378193;61.3472193
5.35952932;61.1980915
5.57214045;60.8352004
5.57330965;60.7211002
6.12798446;60.7952305
6.21041512;60.6083083
6.07511495;60.5281489
6.06281109;60.3418947
5.416666667;60.36166667
5.5645958;61.247485
7.87820966;58.4351069
7.97566472;58.3820299
8.02442042;58.5979773
7.73400252;58.5397559
7.74933571;58.3018718
7.93598648;59.0724023
8.74810679;58.9328305
8.58732378;59.0132447
8.82755122;59.02636
8.80402723;59.1807916
9.66384674;59.5761783
10.01170275;59.7230284
9.71707186;59.664801
10.18603454;59.6245788
9.15510025;60.5771508
9.62233257;60.6772513
10.16373881;60.4626249
9.91346135;60.3568227
10.14294719;59.9734019
10.62341315;60.2719218
8.71144669;59.7831791
8.58985476;59.8214686
9.1601104;59.742092
9.19788925;60.4127856
6.64081914;58.4443587
5.26915354;60.3534364
6.71270969;58.4456618
6.48710976;58.4369445
7.23480793;58.4224717
6.81329264;58.3989013
8.53317377;58.897208
7.83515118;58.3386119
6.79877996;58.4669344
10.51858691;60.3117778
5.62;60.42333333
20.93333333;68.85
21.08333333;68.46666667
21.03333333;68.36666667
21.25;68.35
22.01666667;68.26666667
21.8;68.18333333
19.71666667;68.23333333
19.41666667;68.26666667
19.16666667;68.33333333
19.1;68.35
22.7;67.75
22.65;67.48333333
22.55;67.41666667
22.51666667;67.38333333
21.7;67.43333333
22.2;67.71666667
22.43333333;67.71666667
22.61666667;67.61666667
22.63333333;67.55
22.03333333;67.36666667
19.71666667;68.23333333
19.7;68.23333333
19.38333333;68.26666667
19.15;68.33333333
20.63333333;67.75
20.76666667;67.75
20.45;67.96666667
15.06666667;68.93333333
15.36666667;68.71666667
15.15;68.76666667
14.86666667;68.51666667
14.46666667;68.76666667
16.38333333;68.65
17.75;68.46666667
17.26666667;68.53333333
18.06666667;68.43333333
7.986666667;59.62666667
8.006666667;58.245
7.541666667;59.67
7.528333333;59.17333333
7.913333333;58.145
7.736666667;58.54
6.993333333;59.84333333
7.436666667;59.76666667
7.255;59.79833333
7.308333333;59.34333333
7.785;58.32666667
7.51;59.66333333
7.538333333;59.66333333
7.21;59.81666667
7.343333333;59.32
7.346666667;59.56
7.351666667;59.55833333
7.021666667;59.85166667
7.808333333;59.60666667
7.983333333;59.57
7.576666667;59.765
8.055;59.68166667
8.023333333;59.575
8.02;59.54666667
7.82;58.66666667
7.801666667;58.62333333
7.793333333;58.45666667
7.798333333;58.36166667
7.815;58.76333333
7.8;58.64666667
7.748333333;58.3
7.74;58.27333333
7.785;58.26166667
7.848333333;58.29666667
7.79;58.31666667
8.025;58.22166667
7.87;58.185
7.743333333;58.07666667
7.785;58.33666667
8.053333333;58.27166667
8.003333333;58.325
7.825;58.245
7.72;58.13666667
8.288333333;58.24666667
8.241666667;58.18833333
8.196666667;58.17333333
8.248333333;58.22166667
7.408333333;59.80833333
7.416666667;59.795
7.415;59.77
7.651666667;59.76166667
7.253333333;59.80833333
19.26833333;69.945
18.87166667;69.89333333
19.42333333;70.005
25.795;71.095
29.69166667;70.54
24.76666667;71.02166667
23.715;70.655
29.12;70.61333333
25.77833333;71.09833333
27.78;70.43666667
25.79666667;71.03666667
23.67166667;70.65166667
24.08;70.245
19.42333333;70.005
27.18333333;70.455
19.69833333;70.21666667
29.60333333;70.58833333
29.54666667;70.56166667
8.691666667;63.70833333
8.45;63.45833333
9.541666667;63.34666667
8.581666667;63.24333333
9.541666667;63.12666667
9.433333333;63.05166667
9.416666667;63.04666667
9.541666667;62.74166667
9.836666667;62.26833333
29.6;70.1
7.948333333;61.57833333
7.948333333;61.55
8.711666667;61.465
8.666666667;61.41666667
8.258333333;61.54666667
8.795;61.39333333
8.963333333;62.02666667
9.448333333;62
7.948333333;61.59
7.848333333;61.53833333
8.763333333;61.39
8.82;61.31833333
10.02166667;62.38333333
10.08;61.85
10.155;61.69833333
8.156666667;61.66
9.636666667;62.26833333
8.146666667;61.66
9.878333333;61.65
10.25833333;61.555
10.27166667;61.565
10.36333333;61.11
10.875;60.835
11.35333333;60.345
11.27166667;60.26833333
11.365;60.26833333
11.44666667;60.24666667
11.43166667;59.84666667
11.46333333;59.64166667
11.385;59.62166667
11.365;59.29
11.61166667;59.05833333
6;59.81666667
20.71666667;69.16666667
18.85;69.92166667
23.725;70.68833333
25.71833333;71.125
27.57833333;70.59
31.03833333;70.31833333
28.875;70.47666667
10.87833333;60.86666667
9.7;61.52
10.17666667;61.72833333
9.865;61.65333333
10.75283333;79.77416667
10.71666667;79.76466667
10.80833333;79.6695
11.54166667;79.26583333
11.55833333;79.25833333
12.47716667;78.95116667
12.84633333;78.32383333
12.92383333;78.26583333
12.94166667;78.23116667
15.03333333;78.1
13.9555;77.75833333
95.011875;50.26944444
95.011875;50.26944444
95.011875;50.26944444
95.011875;50.26944444
95.011875;50.26944444
94.80073611;51.32135278
94.71950833;51.40440833
89.46666667;50.25
89.58333333;50.25
89.34345278;50.22395278
89.34345278;50.22395278
89.60736944;50.269
89.60736944;50.269
89.34345278;50.22395278
89.34345278;50.22395278
89.34345278;50.22395278
95.18163333;50.61775278
95.18163333;50.61775278
95.18163333;50.61775278
95.18163333;50.61775278
89.439636;54.686536
90.14975833;54.53406944
91.51354167;53.28881667
90.42433889;54.49277222
90.42433889;54.49277222
90.14975833;54.53406944
89.777;54.61336389
89.777;54.61336389
93.35510556;52.86263611
93.42603333;52.80303889
93.91666667;53.66666667
93.46576389;52.47946944
93.46576389;52.47946944
93.46576389;52.47946944
-5.092955684;58.25269299
-5.087929908;58.25371336
-5.089553135;58.25277537
-5.112849666;58.26569055
-5.122902795;58.26364765
-5.127928916;58.2626259
-5.132597215;58.23824541
-5.129275231;58.23922564
-5.254414334;58.0797053
-5.252639904;58.07885185
-5.24933601;58.07983504
-0.58748;54.37148
-0.58748;54.37148
-0.58748;54.37148
-0.58748;54.37148
-0.58748;54.37148
-0.58748;54.37148
-0.58748;54.37148
-0.58748;54.37148
-0.58748;54.37148
-0.86575;54.47463
-0.86575;54.47463
-0.86575;54.47463
-0.86575;54.47463
-0.86575;54.47463
-0.86575;54.47463
-0.86575;54.47463
-0.86575;54.47463
-0.86575;54.47463
7.035800678;45.75103318
7.039338375;45.74877458
7.032223742;45.74533168
7.022084747;45.74946733
7.017582075;45.75056409
6.96173275;45.70010237
6.961501092;45.70079736
6.963024022;45.68995081
6.961694672;45.6852894
6.961797597;45.68434702
6.964062633;45.68315536
6.966717725;45.68034369
6.966703569;45.67740693
6.967179417;45.67668633
6.968454947;45.67626546
6.975079592;45.67768483
6.9747038;45.67796229
6.977390203;45.68001576
6.978913061;45.68021432
6.980156017;45.67939636
6.981226536;45.67899868
6.983489975;45.67741077
6.985872525;45.67603646
6.990641867;45.67297837
6.996021706;45.67238638
6.996710992;45.67250619
6.998108419;45.67012378
12.83672222;37.58355556
13.37661111;37.88691667
14.86994444;37.17927778
12.79672222;38.04075
13.05375;38.13822222
14.0235;37.84116667
14.47983333;37.89691667
14.13072222;37.85036111
14.06530556;37.89658333
13.14444444;38.02311111
14.86016667;37.17125
14.50269444;37.90041667
14.07152778;37.86088889
14.32336111;37.74866667
13.40036111;37.86858333
14.09236111;37.82744444
14.01991667;37.84469444
15.00722222;37.12125
13.4875;37.71819444
14.87211111;37.17922222
13.43472222;37.84588889
13.40841667;37.88625
14.46919444;37.99091667
13.40811111;37.88688889
14.14833333;37.89069444
44.021;41.64
44.021;41.641
44.021;41.641
43.93333333;41.31666667
43.93333333;41.31666667
43.93333333;41.31666667
44.6781;41.81248333
44.6781;41.81248333
44.67698333;41.81258333
44.82893333;41.81098333
44.74015;41.83866667
44.74015;41.83866667
43.93333333;41.31666667
43.93333333;41.31666667
44.72156667;41.68675
44.17021667;41.66033333
45.321;41.574
45.321;41.574
45.321;41.574
45.321;41.574
44.855;41.585
44.85;41.585
44.842;41.584
44.72188333;41.68628333
44.72146667;41.6863
44.72101667;41.68641667
44.72058333;41.68646667
44.36666667;41.56666667
44.36666667;41.56666667
44.36666667;41.56666667
44.36666667;41.56666667
44.11666667;41.53333333
44.11666667;41.53333333
44.11666667;41.53333333
44.21403333;41.6498
44.21403333;41.6498
44.21403333;41.6498
44.21403333;41.6498
44.168;41.657
44.168;41.656
44.168;41.655
43.7;41.33333333
43.7;41.33333333
43.7;41.33333333
43.7;41.33333333
-7.974534;37.043935
-7.887022;37.130561
-7.934192;37.241292
-8.60266;37.97855
-8.109223;37.257717
-8.943263;37.101528
-8.88489;37.2036
-8.8893;37.2004
-8.8305;38.02583
-8.832389;38.02945
-8.82375;38.43053
-8.831389;38.42972
41.7;40.1
41.8012;41.863
23.5218941;41.7332808
25.2101482;41.4725863
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.45;48.3167
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.3833;48.3833
15.65;48.3833
15.65;48.3833
15.65;48.3833
15.65;48.3833
15.65;48.3833
15.65;48.3833
15.65;48.3833
15.65;48.3833
15.65;48.3833
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.7833;48.45
14.8167;48.45
14.8167;48.45
14.8167;48.45
14.8167;48.45
14.8167;48.45
14.8167;48.45
14.8167;48.45
14.8167;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.0333;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
15.1667;48.45
8.4856;48.4956
8.4856;48.4956
8.4856;48.4956
8.4856;48.4956
8.4841;48.5007
8.4841;48.5007
8.4841;48.5007
8.4841;48.5007
8.4868;48.5008
8.4868;48.5008
8.4868;48.5008
8.4868;48.5008
8.4826;48.5015
8.4826;48.5015
8.4826;48.5015
8.4826;48.5015
8.4826;48.5015
8.4914;48.5034
8.4914;48.5034
8.4914;48.5034
8.4914;48.5034
8.4914;48.5034
8.4914;48.5034
8.4822;48.5046
8.4822;48.5046
8.4822;48.5046
8.4822;48.5046
8.4822;48.5046
8.4829;48.5138
8.4829;48.5138
8.4829;48.5138
8.4829;48.5138
8.4833;48.5147
8.4833;48.5147
8.4833;48.5147
8.4833;48.5147
8.4833;48.5147
8.4833;48.5147
8.4833;48.5147
8.4816;48.516
8.4816;48.516
8.4816;48.516
8.4816;48.516
8.4816;48.516
8.4816;48.516
8.4816;48.516
8.4816;48.516
8.4568;48.5244
8.4568;48.5244
8.4568;48.5244
8.4568;48.5244
8.4568;48.5244
8.4568;48.5244
8.4549;48.5247
8.4549;48.5247
8.4549;48.5247
8.4549;48.5247
8.4549;48.5247
8.3852;48.5294
8.3852;48.5294
8.3852;48.5294
8.3852;48.5294
8.3852;48.5294
15.1667;48.5333
15.1667;48.5333
15.1667;48.5333
15.1667;48.5333
15.1667;48.5333
8.4919;48.5428
8.4919;48.5428
8.4919;48.5428
8.4919;48.5428
8.4919;48.5428
8.3632;48.5454
8.3632;48.5454
8.3632;48.5454
8.3632;48.5454
8.3632;48.5454
8.4988;48.5486
8.4988;48.5486
8.4988;48.5486
8.4988;48.5486
8.4988;48.5486
15.2;48.55
15.2;48.55
15.2;48.55
15.2;48.55
15.2;48.55
15.5167;48.55
15.5167;48.55
15.5167;48.55
15.5167;48.55
15.5167;48.55
15.5167;48.55
15.5167;48.55
15.5167;48.55
8.3555;48.5606
8.3555;48.5606
8.3555;48.5606
8.3555;48.5606
8.3555;48.5606
8.3777;48.5607
8.3777;48.5607
8.3777;48.5607
8.3777;48.5607
8.3777;48.5607
8.3777;48.5607
15.15;48.5667
15.15;48.5667
15.15;48.5667
15.15;48.5667
15.1667;48.5667
15.1667;48.5667
15.1667;48.5667
15.1667;48.5667
15.3667;48.5667
15.3667;48.5667
15.3667;48.5667
15.3667;48.5667
15.3667;48.5667
15.3833;48.5667
15.3833;48.5667
15.3833;48.5667
15.3833;48.5667
15.4167;48.5667
15.4167;48.5667
15.4167;48.5667
15.4167;48.5667
15.5167;48.5667
15.5167;48.5667
15.5167;48.5667
15.5167;48.5667
15.5167;48.5667
8.3478;48.5692
8.3478;48.5692
8.3478;48.5692
8.3478;48.5692
8.3478;48.5692
8.3491;48.5704
8.3491;48.5704
8.3491;48.5704
8.3491;48.5704
8.3491;48.5704
8.3483;48.5713
8.3483;48.5713
8.3483;48.5713
8.3483;48.5713
8.3483;48.5713
15.2;48.5833
15.2;48.5833
15.2;48.5833
15.2;48.5833
8.1717;49.009
8.1717;49.009
8.1717;49.009
8.1717;49.009
8.0593;49.0111
8.0593;49.0111
8.0593;49.0111
8.0598;49.0115
8.0598;49.0115
8.0598;49.0115
8.0598;49.0115
8.0582;49.0119
8.0582;49.0119
8.0582;49.0119
8.0406;49.0207
8.0406;49.0207
8.0406;49.0207
8.1764;49.0211
8.1764;49.0211
8.1764;49.0211
8.0413;49.0217
8.0413;49.0217
8.0413;49.0217
8.0413;49.0217
8.1732;49.0221
8.1628;49.0265
8.1628;49.0265
8.1628;49.0265
8.1628;49.0265
8.16;49.0274
8.16;49.0274
8.16;49.0274
8.16;49.0274
8.1427;49.04
8.1427;49.04
8.1427;49.04
8.1427;49.04
8.1472;49.0403
8.1472;49.0403
8.1472;49.0403
8.1983;49.0547
8.1983;49.0547
8.1983;49.0547
8.1983;49.0547
8.1977;49.0557
8.1977;49.0557
8.1977;49.0557
8.2062;49.0577
8.2062;49.0577
8.2062;49.0577
8.2062;49.0577
7.9018;49.6063
7.9018;49.6063
7.9018;49.6063
7.9018;49.6063
7.9067;49.6064
7.9067;49.6064
7.9067;49.6064
7.9067;49.6064
7.9044;49.6075
7.9044;49.6075
7.9044;49.6075
7.9325;49.6116
7.9325;49.6116
7.9325;49.6116
7.9325;49.6116
7.9265;49.612
7.9265;49.612
7.9265;49.612
7.9265;49.612
7.9254;49.6136
7.9254;49.6136
7.9254;49.6136
7.9254;49.6136
7.9259;49.6144
7.9259;49.6144
7.9259;49.6144
7.9259;49.6144
7.9233;49.6151
7.9233;49.6151
7.9233;49.6151
7.9233;49.6151
7.9111;49.6212
7.9111;49.6212
7.9111;49.6212
7.9111;49.6212
7.9116;49.6223
7.9116;49.6223
7.9116;49.6223
7.9116;49.6223
7.9116;49.6223
7.881;49.6469
7.8799;49.6481
7.8799;49.6481
7.8799;49.6481
7.8731;49.65
7.8731;49.65
7.8731;49.65
7.8731;49.65
7.8822;49.6531
7.8822;49.6531
7.8822;49.6531
7.8822;49.6531
7.88;49.6546
7.88;49.6546
7.88;49.6546
7.954;49.659
7.954;49.659
7.954;49.659
7.954;49.659
7.9547;49.6596
7.9547;49.6596
7.9547;49.6596
7.9547;49.6596
7.9547;49.6596
7.9547;49.6596
7.9352;49.6613
7.9352;49.6613
7.9352;49.6613
7.9352;49.6613
7.9308;49.6646
7.9308;49.6646
7.9308;49.6646
7.9308;49.6646
13.9981;52.7277
14.0554;52.7344
14.0554;52.7344
13.9841;52.7537
14.0114;52.7548
13.9802;52.7579
13.9802;52.7579
13.9671;52.887
13.9671;52.887
13.9182;52.8911
14.0237;52.8996
14.0237;52.8996
14.0269;52.9078
13.9255;52.909
14.0164;52.9129
14.0216;52.913
14.0125;52.9156
13.6515;52.923
13.6518;52.9295
13.6558;52.9392
13.6538;52.9461
13.6539;52.9518
13.6539;52.9518
13.6445;52.9675
12.854;52.9722
12.8915;52.9894
13.6127;52.9927
12.8514;52.9951
12.8514;52.9951
12.8439;53.0025
13.0833;53.1167
13.0167;53.1333
13.0167;53.1333
13;53.15
13.0833;53.15
13.0833;53.15
13.0833;53.15
13.0833;53.15
13.0833;53.15
13.1;53.15
13.1;53.15
13.1;53.15
13.1;53.15
13.1;53.15
13.0833;53.1667
13.0833;53.1667
13.0833;53.1667
13.5167;54.3167
13.5167;54.3167
13.5167;54.3333
13.5167;54.3333
13.5167;54.3333
13.5167;54.3333
13.5167;54.3333
13.5333;54.3333
13.5333;54.3333
13.5333;54.3333
13.5333;54.3333
13.5333;54.3333
13.5333;54.3333
13.426;54.3722
13.4374;54.3741
13.4438;54.38
13.4452;54.3807
13.4341;54.3851
13.5545;54.4768
13.5602;54.4771
13.5636;54.4771
13.6326;54.5679
13.6496;54.5681
13.6589;54.5681
13.6683;54.5692
13.6683;54.5692
9.99175;37.12945
9.99795;37.09973
9.99801;37.09948
9.99813;37.09962
10.09241;37.1025
10.10482;37.0859
10.10539;37.0862
10.11025;37.16365
10.11043;37.16326
10.11044;37.16325
10.14658;37.10321
10.14658;37.10321
10.14658;37.10321
10.11303;37.16115
10.16502;37.16735
10.16958;37.16702
10.2;37.17022
10.20234;37.17067
10.20226;37.17068
10.20231;37.17069
10.21253;37.17017
10.2131;37.17048
10.22672;37.16977
10.2439;37.17113
10.24403;37.17175
