X2;Abies;Acer campestre-type;Alnus;Apiaceae;Armeria-type;Artemisia;Asteraceae subf. Cichorioideae;Asteraceae subf. Asteroideae;Betula;Boraginaceae;Botrychium;Brassicaceae;Buxus;Calluna vulgaris;Campanulaceae;Carpinus;Caryophyllaceae (periporate excl. Paronychioideae);Cedrus;Centaurea;Chenopodiaceae/Amaranthaceae;Corylus;Cyperaceae;Dipsacaceae;Ephedra;Ericaceae;Euphorbia;Fagaceae;Fagus;Filipendula;Fraxinus;Hedera;Helianthemum;Hippophae rhamnoides;Juniperus;Lamiaceae;Olea europaea;Picea;Pinus;Plantago;Plantago lanceolata-type;Poaceae;Polygonum;Quercus robur-type;Quercus ilex-type;Ranunculaceae;Rosaceae;Rubiaceae;Rumex;Salix;Saxifraga;Scrophulariaceae;Thalictrum;Thymelaeaceae;Tilia;Ulmus;Urticaceae
44058.8407555279;0;0;0;0;0;0,089108911;0,01980198;0;0,01980198;0;0;0;0;0;0;0;0;0;0;0,00990099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01980198;0,435643564;0,03960396;0;0,356435644;0;0;0;0;0;0,00990099;0;0;0;0;0;0;0;0;0
44236.1709793984;0;0;0;0,025862069;0;0,051724138;0;0,00862069;0,034482759;0;0;0,00862069;0;0,00862069;0,00862069;0;0,00862069;0;0;0,034482759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,025862069;0,534482759;0,034482759;0;0,172413793;0,00862069;0;0;0;0;0,017241379;0,00862069;0;0;0;0,00862069;0;0;0;0
44387.2003774541;0;0;0;0;0;0,034782609;0;0;0,026086957;0;0,008695652;0;0;0;0;0;0;0;0;0,008695652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,026086957;0,695652174;0,017391304;0;0,165217391;0,008695652;0;0;0;0;0,008695652;0;0;0;0;0;0;0;0;0
44560.9936888385;0;0;0;0;0,009174312;0,027522936;0;0;0,027522936;0;0;0;0;0;0;0;0;0,009174312;0;0;0;0;0;0;0;0;0;0,009174312;0;0;0;0;0;0;0;0;0,027522936;0,71559633;0;0;0,174311927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44696.1919802051;0;0;0;0;0;0,027272727;0;0;0,018181818;0;0;0;0;0;0;0;0;0;0;0;0;0,009090909;0;0;0,009090909;0;0;0;0;0;0;0,018181818;0;0;0;0;0,018181818;0,7;0,018181818;0;0,172727273;0,009090909;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44867.8737854877;0;0;0;0;0;0,066666667;0;0;0,044444444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,677777778;0;0;0,211111111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45027.7540006269;0;0;0;0;0;0,072164948;0,010309278;0,010309278;0,06185567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010309278;0;0;0;0;0;0;0;0,020618557;0,505154639;0;0;0,309278351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45204.4992373059;0;0;0;0,018867925;0;0,113207547;0,009433962;0,009433962;0,066037736;0;0;0;0;0,018867925;0,009433962;0;0;0;0;0,009433962;0;0,028301887;0;0;0;0;0;0;0,028301887;0;0;0,009433962;0;0,009433962;0;0;0;0,273584906;0,018867925;0;0,320754717;0;0;0;0;0,009433962;0,018867925;0,009433962;0,009433962;0;0;0,009433962;0;0;0;0
45386.4112990143;0;0;0;0;0;0,184782609;0;0;0,065217391;0;0,010869565;0;0;0,010869565;0;0;0;0;0;0;0;0,043478261;0;0;0;0;0;0;0,02173913;0;0;0;0;0;0;0;0;0,195652174;0;0;0,434782609;0;0;0;0;0,010869565;0,010869565;0,010869565;0;0;0;0;0;0;0;0
45527.8984581209;0;0;0;0;0;0,22826087;0,010869565;0;0,043478261;0;0;0;0;0;0;0;0,010869565;0;0;0,010869565;0;0,032608696;0;0;0;0;0;0;0,010869565;0;0;0;0;0,010869565;0;0;0;0,173913043;0;0;0,456521739;0;0;0;0;0;0,010869565;0;0;0;0;0;0;0;0;0
45684.5449557032;0;0;0;0,026315789;0;0,149122807;0,00877193;0,026315789;0,01754386;0;0;0;0;0;0,00877193;0;0,01754386;0;0;0,026315789;0;0,026315789;0;0,00877193;0;0;0;0;0;0;0;0,00877193;0;0,01754386;0;0;0;0,140350877;0,026315789;0;0,359649123;0;0;0;0;0;0,01754386;0,070175439;0,00877193;0,01754386;0;0,01754386;0;0;0;0
45886.6694687126;0;0;0;0,010204082;0;0,132653061;0;0;0,030612245;0;0,010204082;0;0;0;0;0;0,030612245;0;0;0,030612245;0;0,030612245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,224489796;0,030612245;0;0,408163265;0;0;0;0;0;0;0,06122449;0;0;0;0;0;0;0;0
46043.3159662949;0;0;0;0;0;0,112149533;0,009345794;0;0,037383178;0;0;0;0;0;0;0;0,028037383;0;0;0,018691589;0;0,018691589;0;0;0;0;0;0;0;0;0;0,009345794;0;0,009345794;0;0;0;0,317757009;0,028037383;0;0,364485981;0;0;0;0;0;0;0,046728972;0;0;0;0;0;0;0;0
46205.0155767024;0;0;0;0,009174312;0;0,128440367;0,009174312;0,009174312;0,036697248;0;0;0;0;0,009174312;0,009174312;0;0,036697248;0;0;0,027522936;0;0,018348624;0;0,009174312;0;0;0,009174312;0;0,009174312;0;0;0,009174312;0;0,009174312;0,009174312;0;0;0,23853211;0,027522936;0,009174312;0,311926606;0;0;0;0;0,027522936;0;0,027522936;0,009174312;0;0;0;0;0;0;0
46366.7151871099;0;0;0;0;0;0,23255814;0;0;0,023255814;0;0;0;0;0;0;0;0,034883721;0;0;0,034883721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,244186047;0,023255814;0;0,337209302;0;0;0;0;0,011627907;0;0,058139535;0;0;0;0;0;0;0;0
46543.5741359932;0;0;0;0,011627907;0,011627907;0,279069767;0;0;0;0;0;0;0;0;0;0;0,034883721;0;0;0,034883721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,186046512;0;0;0,337209302;0;0;0;0;0;0;0,093023256;0;0;0;0,011627907;0;0;0;0
46725.4861977016;0;0;0;0,026548673;0;0,159292035;0;0,017699115;0,017699115;0;0,044247788;0;0;0;0,008849558;0;0,017699115;0;0;0,03539823;0;0,008849558;0,008849558;0,008849558;0;0;0;0;0,008849558;0;0;0,026548673;0;0,008849558;0;0;0;0,159292035;0,017699115;0;0,256637168;0;0;0;0;0,008849558;0,008849558;0,097345133;0;0,008849558;0;0,044247788;0;0;0;0
46861.920243983;0;0;0;0,029411765;0;0,12745098;0;0;0;0;0,078431373;0;0;0;0;0;0,009803922;0;0;0,029411765;0;0;0;0;0;0;0;0;0,009803922;0;0;0;0;0;0;0;0;0,215686275;0;0;0,362745098;0;0;0;0;0;0;0,098039216;0;0;0;0,039215686;0;0;0;0
47043.8323056914;0;0;0;0,02970297;0,00990099;0,099009901;0,00990099;0;0,00990099;0;0,01980198;0;0;0;0;0;0;0;0;0,01980198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,267326733;0;0;0,405940594;0;0;0;0,00990099;0;0,00990099;0,069306931;0;0;0;0,03960396;0;0;0;0
47205.5319160989;0;0;0;0,025423729;0;0,06779661;0,008474576;0,016949153;0,025423729;0;0;0;0;0,008474576;0;0;0,008474576;0;0;0,016949153;0;0,016949153;0,008474576;0,016949153;0;0;0;0;0,008474576;0;0;0,008474576;0;0,008474576;0;0;0;0,271186441;0,025423729;0;0,330508475;0,008474576;0;0;0,008474576;0,008474576;0,016949153;0,042372881;0,008474576;0,008474576;0;0,025423729;0;0;0;0
47382.3908649822;0;0;0;0,010638298;0;0,063829787;0;0;0;0;0,010638298;0;0;0;0;0;0;0;0;0,010638298;0;0,031914894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,382978723;0;0;0,382978723;0;0;0;0;0;0,021276596;0,053191489;0;0;0;0,031914894;0;0;0;0
47564.3029266906;0;0;0;0;0;0,06;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,42;0;0;0,36;0;0;0;0;0;0,02;0,06;0;0;0;0,03;0;0;0;0
47700.736972972;0;0;0;0;0;0,054545455;0,009090909;0,018181818;0,009090909;0;0;0,009090909;0;0;0;0;0,009090909;0;0;0,018181818;0;0,036363636;0;0,018181818;0;0;0;0;0,009090909;0;0;0,009090909;0;0,009090909;0;0;0;0,336363636;0,009090909;0;0,336363636;0;0;0;0;0;0,018181818;0,054545455;0;0,009090909;0;0,027272727;0;0;0;0
47902.8614859814;0;0;0;0;0;0,073684211;0;0;0;0;0,010526316;0;0;0;0;0;0;0;0;0;0;0,042105263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,336842105;0;0;0,410526316;0;0;0;0;0;0,031578947;0,063157895;0;0;0;0,031578947;0;0;0;0
48064.5610963889;0;0;0;0,01;0;0,07;0,01;0;0,02;0;0;0;0;0;0;0;0;0;0;0;0,01;0,02;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0;0,02;0,32;0;0;0,39;0;0;0;0;0;0,03;0,06;0;0;0;0,03;0;0;0;0
48241.4200452721;0;0;0;0,032258065;0;0,040322581;0,008064516;0,008064516;0,040322581;0;0;0;0;0,008064516;0,008064516;0;0,024193548;0;0;0,008064516;0,008064516;0,016129032;0;0;0,008064516;0;0;0;0,040322581;0;0;0,008064516;0;0;0;0;0;0,387096774;0,032258065;0;0,193548387;0,008064516;0;0;0,008064516;0;0,032258065;0,048387097;0;0,008064516;0;0,024193548;0;0;0;0
48403.1196556796;0;0;0;0,009259259;0;0,037037037;0;0;0,037037037;0;0;0;0;0;0;0;0,018518519;0;0;0;0;0,018518519;0;0;0;0;0;0;0,018518519;0;0;0;0;0;0;0;0;0,648148148;0,009259259;0;0,157407407;0,009259259;0;0;0;0;0;0,018518519;0;0;0;0,018518519;0;0;0;0
48564.8192660872;0;0;0;0;0;0,04;0;0;0,03;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0,75;0;0;0,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48746.7313277956;0;0;0;0,009615385;0;0,076923077;0,009615385;0,019230769;0,028846154;0;0,009615385;0;0;0,009615385;0;0;0;0;0;0,009615385;0;0,019230769;0,009615385;0,009615385;0,009615385;0;0;0;0,019230769;0;0;0,009615385;0;0;0;0;0;0,528846154;0,019230769;0;0,163461538;0;0;0;0,009615385;0;0,009615385;0,009615385;0;0;0;0,009615385;0;0;0;0
48928.6433895041;0;0;0;0;0;0,149425287;0;0;0,034482759;0;0,022988506;0;0;0;0;0;0;0;0;0;0;0,022988506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,425287356;0,022988506;0;0,32183908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49095.3961127368;0;0;0;0,011627907;0;0,23255814;0,011627907;0,011627907;0,046511628;0;0,011627907;0;0;0;0;0;0;0;0,011627907;0,011627907;0;0,034883721;0;0;0;0;0;0;0;0;0;0;0;0,023255814;0;0;0;0,046511628;0;0;0,511627907;0;0;0;0,011627907;0,023255814;0;0;0;0;0;0;0;0;0;0
49277.3081744453;0;0;0;0,027272727;0;0,163636364;0,009090909;0,018181818;0,036363636;0;0;0;0;0,009090909;0;0;0,018181818;0;0,009090909;0,054545455;0;0,036363636;0;0,009090909;0;0;0;0;0,009090909;0;0;0;0;0,018181818;0;0;0;0,036363636;0;0;0,4;0,027272727;0;0;0,009090909;0,036363636;0;0,045454545;0;0;0;0,027272727;0;0;0;0
49439.0077848528;0;0;0;0,02970297;0;0,168316832;0;0,02970297;0,03960396;0;0;0;0;0;0;0;0,01980198;0;0;0,03960396;0;0,03960396;0;0;0;0;0;0;0;0;0;0;0;0,02970297;0;0;0;0,04950495;0;0;0,435643564;0,01980198;0;0;0;0,01980198;0;0,04950495;0;0;0;0,02970297;0;0;0;0
49600.7073952603;0;0;0;0,03125;0;0,166666667;0;0,03125;0,041666667;0;0;0;0;0;0;0;0,010416667;0;0;0,020833333;0;0,03125;0;0;0;0;0;0;0;0;0;0;0;0,03125;0;0;0;0,072916667;0;0;0,458333333;0,010416667;0;0;0;0,010416667;0;0,052083333;0;0;0;0,03125;0;0;0;0
49782.6194569688;0;0;0;0,032967033;0;0,164835165;0;0,032967033;0,043956044;0;0;0;0;0;0;0;0;0;0;0;0;0,032967033;0;0;0;0;0;0;0;0;0;0;0;0,043956044;0;0;0;0,087912088;0;0;0,483516484;0;0;0;0;0;0;0,054945055;0;0;0;0,021978022;0;0;0;0
49964.5315186773;0;0;0;0,02173913;0;0,152173913;0,010869565;0,032608696;0,043478261;0;0;0;0;0;0;0;0;0;0;0;0;0,032608696;0;0;0;0;0;0;0;0;0;0;0;0,054347826;0;0;0;0,097826087;0;0;0,47826087;0;0;0;0;0;0,010869565;0,043478261;0;0;0;0,02173913;0;0;0;0
50106.0186777838;0;0;0;0,020408163;0;0,132653061;0,030612245;0,030612245;0,040816327;0;0;0;0;0;0;0;0;0;0;0;0;0,030612245;0;0;0;0;0;0;0,020408163;0;0;0;0;0,051020408;0;0;0,010204082;0,102040816;0;0;0,448979592;0;0;0;0,010204082;0;0,020408163;0,030612245;0;0;0;0,020408163;0;0;0;0
50292.9838523175;0;0;0;0,017857143;0;0,107142857;0,017857143;0,026785714;0,035714286;0;0,008928571;0;0;0,008928571;0;0;0,017857143;0;0;0,008928571;0;0,026785714;0;0,008928571;0,008928571;0;0;0;0,026785714;0;0;0,008928571;0,008928571;0,044642857;0;0;0;0,107142857;0,017857143;0;0,383928571;0,017857143;0;0;0,017857143;0,008928571;0,017857143;0,017857143;0,008928571;0;0;0,017857143;0;0;0;0
50454.683462725;0;0;0;0,02247191;0;0,134831461;0,011235955;0,033707865;0,04494382;0;0;0;0;0;0;0;0,011235955;0;0;0;0;0,033707865;0;0;0;0;0;0;0,011235955;0;0;0;0;0,011235955;0;0;0;0,168539326;0;0;0,460674157;0;0;0;0,011235955;0;0,011235955;0,033707865;0;0;0;0;0;0;0;0
50656.8079757345;0;0;0;0,022222222;0,011111111;0,133333333;0;0,033333333;0,033333333;0;0;0;0;0;0;0;0;0;0;0;0;0,044444444;0;0;0;0;0;0;0;0;0;0;0;0,011111111;0;0;0,022222222;0,188888889;0;0;0,455555556;0;0;0;0;0;0;0,044444444;0;0;0;0;0;0;0;0
50818.507586142;0;0;0;0,019230769;0;0,134615385;0,009615385;0,028846154;0,028846154;0;0;0,009615385;0;0,009615385;0;0;0,057692308;0;0;0,019230769;0;0,028846154;0;0;0;0;0,009615385;0;0;0;0;0;0;0,009615385;0,009615385;0;0;0,144230769;0,019230769;0;0,403846154;0;0;0;0,009615385;0,009615385;0;0,038461538;0;0;0;0;0;0;0;0
50980.2071965495;0;0;0;0,022727273;0;0,181818182;0;0,034090909;0,045454545;0;0;0;0;0;0;0;0,045454545;0;0;0;0;0,011363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,136363636;0;0;0,477272727;0;0;0;0;0;0;0,045454545;0;0;0;0;0;0;0;0
51141.906806957;0;0;0;0,041237113;0;0,18556701;0,030927835;0,030927835;0,041237113;0;0;0;0;0;0;0;0,030927835;0;0;0,010309278;0;0;0;0,010309278;0;0;0;0;0;0;0;0,010309278;0;0;0;0;0;0,113402062;0;0;0,432989691;0;0,010309278;0;0,010309278;0;0;0,041237113;0;0;0;0;0;0;0;0
51323.8188686655;0;0;0;0,045045045;0;0,162162162;0,027027027;0,036036036;0,036036036;0;0;0,036036036;0;0;0;0;0,018018018;0;0;0,027027027;0;0,009009009;0;0,009009009;0;0;0;0;0;0;0;0,027027027;0;0;0;0;0;0,099099099;0,018018018;0;0,342342342;0,009009009;0,009009009;0;0,009009009;0;0;0,036036036;0,009009009;0,009009009;0;0,027027027;0;0;0;0
51510.7840431992;0;0;0;0,040816327;0;0,183673469;0,040816327;0,030612245;0,040816327;0;0;0,030612245;0;0;0;0;0,020408163;0;0;0,010204082;0;0;0;0;0;0;0;0;0;0;0;0,010204082;0;0;0;0;0,010204082;0,153061224;0;0;0,357142857;0;0;0;0;0;0;0,040816327;0;0;0;0,030612245;0;0;0;0
51692.6961049076;0;0;0;0,038461538;0;0,173076923;0,038461538;0,028846154;0,038461538;0;0;0,028846154;0;0;0;0;0,019230769;0;0;0;0,009615385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,048076923;0,173076923;0;0;0,336538462;0;0;0;0;0;0;0,038461538;0;0;0;0,028846154;0;0;0;0
51834.1832640142;0;0;0;0,026086957;0;0,139130435;0,034782609;0,026086957;0,034782609;0;0,026086957;0,026086957;0;0,008695652;0;0;0,017391304;0;0;0,008695652;0;0,017391304;0,008695652;0,008695652;0;0;0;0;0,008695652;0;0;0;0;0;0;0;0,017391304;0,12173913;0,017391304;0;0,347826087;0,017391304;0;0;0,008695652;0;0,017391304;0,034782609;0;0,008695652;0;0,017391304;0;0;0;0
52016.0953257227;0;0;0;0,028846154;0;0,125;0,038461538;0,028846154;0,038461538;0;0,057692308;0,019230769;0;0;0;0;0,019230769;0;0;0;0;0,019230769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,105769231;0;0;0,461538462;0,009615385;0;0;0;0;0;0,038461538;0;0;0;0,009615385;0;0;0;0
52177.7949361302;0;0;0;0,038834951;0;0,106796117;0,038834951;0,038834951;0,038834951;0;0,029126214;0,019417476;0;0;0,009708738;0;0,029126214;0;0;0;0;0,019417476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019417476;0,097087379;0;0;0,475728155;0;0;0;0;0;0;0,038834951;0;0;0;0;0;0;0;0
52359.7069978386;0;0;0;0,036036036;0;0,126126126;0,027027027;0,054054054;0,027027027;0;0;0,018018018;0;0;0,009009009;0;0,027027027;0;0;0,009009009;0;0,018018018;0;0;0;0;0,009009009;0;0;0;0;0;0;0,009009009;0,009009009;0;0;0,099099099;0,018018018;0;0,414414414;0;0;0;0,018018018;0,009009009;0;0,036036036;0;0,009009009;0;0,009009009;0;0;0;0,009009009
52521.4066082462;0;0;0;0,043478261;0;0,173913043;0,032608696;0,054347826;0,010869565;0;0;0,02173913;0;0;0;0;0,043478261;0;0;0;0;0,02173913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010869565;0,130434783;0;0;0,423913043;0;0;0;0;0;0;0,032608696;0;0;0;0;0;0;0;0
52683.1062186537;0;0;0;0,039215686;0,009803922;0,166666667;0,019607843;0,039215686;0;0;0;0;0;0;0;0,009803922;0,049019608;0,009803922;0;0,009803922;0,009803922;0,029411765;0;0;0;0;0;0;0;0;0;0,009803922;0;0,009803922;0;0;0,019607843;0,137254902;0;0;0,352941176;0;0;0,009803922;0;0;0;0,029411765;0;0,009803922;0,009803922;0,019607843;0;0;0;0
52870.0713931874;0;0;0;0,036036036;0,009009009;0,126126126;0,036036036;0,027027027;0;0;0,018018018;0;0;0;0;0;0,036036036;0;0;0,036036036;0;0,027027027;0,009009009;0,009009009;0;0;0;0;0;0;0;0,009009009;0;0,018018018;0;0;0,036036036;0,135135135;0,027027027;0;0,342342342;0,009009009;0;0;0,009009009;0;0;0,018018018;0;0,009009009;0;0,018018018;0;0;0;0
53051.9834548958;0;0;0;0,027272727;0;0,127272727;0,054545455;0,027272727;0,018181818;0;0,054545455;0;0;0;0;0,009090909;0,027272727;0,009090909;0;0,018181818;0;0,018181818;0;0;0;0;0,009090909;0;0,009090909;0;0;0;0;0,018181818;0;0;0,027272727;0,136363636;0,027272727;0;0,354545455;0,009090909;0;0;0;0;0;0;0,009090909;0;0;0,009090909;0;0;0;0
53213.6830653034;0;0;0;0,018348624;0;0,146788991;0,055045872;0,018348624;0,018348624;0;0,027522936;0;0;0;0;0;0,027522936;0;0;0,018348624;0;0,018348624;0;0;0;0;0;0;0,009174312;0;0;0,009174312;0;0,018348624;0;0;0,018348624;0,137614679;0,027522936;0;0,366972477;0,009174312;0;0;0;0;0,018348624;0,009174312;0;0,009174312;0;0,018348624;0;0;0;0
53375.3826757109;0;0;0;0,031914894;0;0,191489362;0,053191489;0,010638298;0;0;0,021276596;0;0;0;0;0;0,031914894;0;0;0,021276596;0;0,021276596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,159574468;0,031914894;0;0,425531915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53557.2947374193;0;0;0;0,031578947;0;0,231578947;0,031578947;0;0;0,010526316;0;0;0;0;0;0;0,031578947;0;0;0,021052632;0;0,021052632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,157894737;0,031578947;0;0,431578947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53713.9412350016;0,009174312;0;0;0,027522936;0;0,220183486;0,027522936;0,018348624;0,018348624;0,018348624;0;0;0;0;0;0;0,027522936;0;0,009174312;0,018348624;0;0,018348624;0;0;0;0;0;0;0;0;0;0,009174312;0;0;0;0;0,018348624;0,137614679;0,027522936;0;0,376146789;0;0;0;0;0;0;0,018348624;0;0;0;0;0;0;0;0
53895.8532967101;0;0;0;0,027777778;0;0,185185185;0,027777778;0,018518519;0,018518519;0;0;0,009259259;0;0,009259259;0;0;0,027777778;0;0,009259259;0,018518519;0;0,018518519;0;0;0;0;0;0;0;0;0;0,009259259;0;0,009259259;0;0;0;0,138888889;0,027777778;0;0,351851852;0;0,009259259;0;0;0,009259259;0,009259259;0,027777778;0,009259259;0,009259259;0;0,018518519;0;0;0;0
54072.7122455933;0;0;0;0,022727273;0;0,181818182;0,034090909;0;0;0;0;0;0;0;0;0;0,034090909;0;0;0,022727273;0;0,056818182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,181818182;0,022727273;0;0,397727273;0,011363636;0;0;0;0;0;0,034090909;0;0;0;0;0;0;0;0
54214.1994046999;0;0;0;0;0;0,153846154;0,032967033;0;0;0,021978022;0;0;0;0;0;0;0,032967033;0;0;0,032967033;0;0,087912088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,021978022;0,175824176;0;0;0,384615385;0,010989011;0;0;0;0;0;0,032967033;0;0;0;0;0;0;0,010989011;0
54396.1114664084;0;0;0;0;0;0,161616162;0,03030303;0,02020202;0,01010101;0;0,03030303;0,01010101;0;0,01010101;0,01010101;0;0,03030303;0;0;0,03030303;0;0,111111111;0,01010101;0;0;0;0;0;0;0;0;0,01010101;0;0;0;0;0;0;0,02020202;0;0,393939394;0,02020202;0;0;0,01010101;0;0,02020202;0,03030303;0;0,01010101;0;0,02020202;0;0;0;0
54552.7579639906;0;0;0;0;0,011235955;0,224719101;0;0;0;0;0,04494382;0;0;0;0;0;0,04494382;0;0;0,04494382;0;0,101123596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,460674157;0,011235955;0;0;0;0;0;0,033707865;0;0;0;0,02247191;0;0;0;0
54734.6700256991;0;0;0;0,010869565;0;0,260869565;0,010869565;0;0;0;0,010869565;0;0;0;0;0;0,043478261;0;0;0,043478261;0;0,076086957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010869565;0;0,467391304;0,010869565;0;0;0;0;0;0,032608696;0;0;0;0,02173913;0;0;0;0
54871.1040719804;0;0;0;0,028037383;0;0,252336449;0;0,018691589;0,009345794;0;0;0,009345794;0;0;0,009345794;0;0,037383178;0;0;0,037383178;0;0,056074766;0;0,009345794;0;0;0;0;0;0;0;0,009345794;0;0;0;0;0;0;0,028037383;0;0,38317757;0;0;0;0,009345794;0,018691589;0,037383178;0,028037383;0;0;0;0,018691589;0;0;0;0
55073.2285849898;0;0;0;0,043956044;0;0,32967033;0;0;0;0;0;0;0;0;0;0;0,010989011;0;0;0,054945055;0;0,021978022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,032967033;0;0,43956044;0;0;0;0;0;0,043956044;0;0;0;0;0,021978022;0;0;0;0
55234.9281953974;0;0;0,010204082;0,040816327;0;0,336734694;0,010204082;0;0;0;0;0;0;0;0;0;0;0;0;0,06122449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010204082;0,051020408;0,030612245;0;0,397959184;0;0;0;0;0;0,030612245;0;0;0;0;0,020408163;0;0;0;0
55411.7871442806;0;0;0;0,029411765;0;0,352941176;0,019607843;0,009803922;0,019607843;0;0;0,009803922;0;0;0;0;0,009803922;0;0;0,058823529;0;0;0;0,009803922;0;0;0,009803922;0;0;0;0;0,009803922;0;0;0;0;0;0,117647059;0,029411765;0;0,274509804;0;0;0;0;0;0,009803922;0,009803922;0;0;0;0,019607843;0;0;0;0
55553.2743033872;0;0;0;0,036144578;0;0,469879518;0;0;0;0;0;0;0;0;0;0;0;0;0;0,072289157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,156626506;0,012048193;0;0,228915663;0;0;0;0;0;0;0;0;0;0;0,024096386;0;0;0;0
55730.1332522704;0;0;0;0,022222222;0;0,433333333;0,011111111;0,022222222;0;0;0;0;0;0;0;0;0;0;0;0,066666667;0;0,011111111;0;0;0;0;0;0;0;0;0;0;0;0,011111111;0;0;0;0,177777778;0;0;0,211111111;0;0;0;0;0;0;0;0;0;0;0,033333333;0;0;0;0
55891.8328626779;0;0;0;0,02;0;0,25;0,01;0,04;0,02;0;0;0,01;0;0;0;0;0,01;0;0;0,06;0;0,04;0;0,02;0;0;0;0;0;0;0;0,02;0;0,01;0;0;0;0,15;0,02;0;0,23;0,01;0;0;0,02;0,01;0,01;0,01;0;0;0;0,03;0;0;0;0
56073.7449243864;0;0;0;0,040540541;0,027027027;0,148648649;0;0,040540541;0;0;0;0;0;0;0;0;0;0;0;0,013513514;0;0,040540541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,013513514;0,202702703;0;0;0,459459459;0;0;0;0;0;0;0;0;0;0;0,013513514;0;0;0;0
56230.3914219687;0;0;0;0,047619048;0,011904762;0,130952381;0,035714286;0,035714286;0,011904762;0;0;0;0;0;0;0;0;0;0;0;0;0,023809524;0;0;0;0;0;0;0;0;0;0;0;0,011904762;0;0;0,05952381;0,154761905;0;0;0,452380952;0;0,011904762;0;0;0;0;0;0;0;0;0;0,011904762;0;0;0
56412.3034836771;0;0;0;0,060606061;0;0,111111111;0,050505051;0,03030303;0,060606061;0;0,01010101;0,01010101;0;0;0,02020202;0;0,03030303;0;0;0,01010101;0;0,02020202;0;0;0;0;0;0;0,02020202;0;0;0;0;0,01010101;0;0;0,01010101;0,121212121;0;0;0,343434343;0,03030303;0,01010101;0;0;0,01010101;0,01010101;0;0;0;0;0,02020202;0;0;0;0
56568.9499812594;0;0;0;0,034482759;0;0,310344828;0,022988506;0,034482759;0,022988506;0;0,034482759;0;0;0;0,011494253;0;0,034482759;0;0;0;0;0,022988506;0;0;0;0;0;0;0,011494253;0;0;0;0;0;0;0;0;0,137931034;0;0;0,310344828;0,011494253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56750.8620429679;0;0;0;0,010638298;0;0,425531915;0;0,042553191;0,021276596;0;0,010638298;0;0;0;0;0;0,021276596;0;0;0;0;0,021276596;0;0;0;0;0;0;0;0;0;0;0;0,010638298;0,010638298;0;0;0,127659574;0;0;0,276595745;0;0;0;0;0;0;0,010638298;0;0;0;0,010638298;0;0;0;0
56912.5616533754;0;0;0;0,009174312;0;0,376146789;0;0,036697248;0,018348624;0;0;0;0;0;0;0;0,018348624;0;0;0,036697248;0;0,018348624;0;0,036697248;0;0;0;0;0;0;0;0,018348624;0;0,018348624;0,009174312;0;0;0,110091743;0,009174312;0;0,229357798;0;0,009174312;0;0;0,009174312;0;0,027522936;0;0;0;0,009174312;0;0;0;0
