"";"Abies";"Acer campestre-type";"Alnus";"Apiaceae";"Artemisia";"Betula";"Campanulaceae";"Carpinus";"Caryophyllaceae (periporate excl. Paronychioideae)";"Chenopodiaceae/Amaranthaceae";"Corylus";"Cyperaceae";"Fraxinus";"Hippophae rhamnoides";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygonum";"Populus";"Quercus";"Rosaceae";"Rubiaceae";"Salix";"Thalictrum";"Tilia";"Ulmus"
"Odgaard_a12";0;0,084104289;1,934398654;0;0,420521447;9,587888982;0;0;0;0;0,084104289;0;0,336417157;0;2,691337258;39,52901598;0;20,60555088;0;0;0,420521447;0;0;0,841042893;0;0;0,252312868
"Odgaard_a13";0;0;2,005469462;0;1,458523245;8,659981768;0;0,091157703;0,091157703;1,367365542;1,27620784;0;0,455788514;0;1,914311759;15,22333637;0;24,52142206;0;0;2,643573382;0;0,273473108;1,549680948;0;0,091157703;1,458523245
"Odgaard_a14";0;0,56022409;17,2735761;0,093370682;0,466853408;5,22875817;0;0,280112045;0;0,466853408;2,240896359;0;0,373482726;0;0,280112045;4,201680672;0;35,10737628;0,186741363;0;5,042016807;0;0,093370682;1,120448179;0;0,746965453;0,840336134
"Odgaard_a15";0;0;10,08928571;0,089285714;0,357142857;22,94642857;0;0,357142857;0;0,178571429;11,25;0;0,446428571;0;1,160714286;6,339285714;0;16,25;0;0;11,51785714;0;0;1,160714286;0;1,428571429;1,875
"Odgaard_a16";0;0;3,235294118;0;0,490196078;10,68627451;0;0;0;0,784313725;1,078431373;0;0,196078431;0;1,274509804;6,078431373;0;31,47058824;0;0;4,117647059;0;0,196078431;5,392156863;0;0;2,058823529
"Ortu_a1";1,174168297;0,195694716;0;0;0,978473581;0,391389432;0;0,195694716;0;0;1,56555773;8,023483366;0;0;1,369863014;60,46966732;0;12,13307241;0;0;0;0,195694716;0;0;0;0;0
"Ortu_a2";0,564971751;0;0;0;0,188323917;2,071563089;0;0;0;0;0,941619586;7,90960452;0,188323917;0;1,506591337;66,47834275;0;7,344632768;0;0;0;0,188323917;0;0;0;0,188323917;0
"Ortu_a3";0,936037441;0;0;0;1,248049922;1,560062402;0;0;0;0;0;13,5725429;0;0;0,624024961;63,9625585;0;8,268330733;0;0;0;0,15600624;0;0;0;0;0
"Ortu_a4";0,71942446;0,102774923;0;0,205549846;0,308324769;0,822199383;0;0,205549846;0,102774923;0,102774923;0,513874615;49,53751285;0,411099692;0;1,438848921;29,08530319;0;5,858170606;0,205549846;0;0;0;0,205549846;0;0;0;0,308324769
"Ortu_a5";0,395647873;0;0;0,395647873;0,59347181;0,59347181;0;0;0,197823937;0,197823937;0,890207715;47,47774481;0,197823937;0;0,395647873;28,68447082;0;6,429277943;0,098911968;0;0;0,098911968;0,395647873;0;0;0;0,296735905
"Ortu_a6";0,766871166;0;0;0,153374233;0,153374233;0,613496933;0;0;0,153374233;0,306748466;1,840490798;15,03067485;0,306748466;0;1,533742331;36,96319018;0;11,80981595;0;0;0;0,460122699;0;0;0;0;0,460122699
"Ortu_a7";0;0;0,847457627;0,282485876;0,282485876;0,282485876;0;0;0;0,282485876;0,282485876;27,96610169;0;0;0,282485876;24,29378531;0;29,37853107;0;0;0;0;0,282485876;0;0;0,282485876;0
"Ortu_a8";0,743494424;0;1,115241636;0,371747212;0;1,115241636;0;0,371747212;0;1,115241636;0;36,80297398;0;0;0,371747212;17,47211896;0;21,18959108;0;0;0;0,371747212;0;0;0;0;0,371747212
"Ortu_a9";0,456621005;0;2,283105023;0,456621005;1,369863014;3,652968037;0;0;0,456621005;0,913242009;1,826484018;16,43835616;2,283105023;0;1,369863014;43,37899543;0;10,0456621;0;0;0;0,913242009;0;0;0;0;0,456621005
"Ortu_a10";0,384615385;0;0,384615385;1,538461538;0;0,384615385;0;0;1,153846154;0,769230769;1,153846154;10,76923077;0,384615385;0;0;40;0;23,07692308;0;0;0;0;0;0,384615385;0;0;0
"Ortu_a11";0;0;9,148264984;0;1,261829653;2,208201893;0,315457413;0,315457413;0;0,315457413;0,630914826;16,08832808;0,315457413;0;0,315457413;41,95583596;0;12,30283912;0;0;0;0,315457413;0;0;0;0;0
"Ortu_a12";0;0;8,888888889;0;1,333333333;3,555555556;0,444444444;0,444444444;0;1,333333333;1,777777778;13,77777778;0,444444444;0;0,888888889;41,33333333;0;11,55555556;0;0;0;0;0;0,888888889;0;0;0,444444444
"Ortu_a13";10,07194245;0;2,517985612;0,35971223;1,079136691;0;0;0;0;0,35971223;1,079136691;14,74820144;0;0;2,877697842;58,27338129;0;4,316546763;0;0;0;0;0;0;0;0,71942446;0
"Ortu_a14";3,571428571;0;1,785714286;0;0;0;0;0;0;0;0;10,26785714;0;0;4,464285714;55,35714286;0;20,53571429;0;0;0;0;0;0;0;0;0
"Ortu_b1";0;0;5,062166963;0,177619893;0,177619893;0,976909414;0,088809947;0;0,53285968;0,355239787;2,220248668;0;0;0;64,12078153;18,29484902;0;0,79928952;0,088809947;0;0;0,088809947;0,444049734;0;0;0,088809947;0
"Ortu_b2";0;0;1,694915254;0,484261501;0;2,421307506;0;0,484261501;0;0;0,968523002;0;0,242130751;0;63,43825666;18,1598063;0;2,905569007;0;0;0;0;0;0;0,242130751;0;0
"Ortu_b3";0,130039012;0;2,210663199;0,260078023;0,260078023;0,390117035;0;0;0;0,260078023;1,300390117;0;0,130039012;0;63,06892068;26,26788036;0;0,78023407;0;0;0;0;0;0;0;0;0
"Ortu_b4";0,432900433;0;2,164502165;1,443001443;0,865800866;2,597402597;0;0,144300144;0,721500722;0,144300144;0,144300144;0,144300144;0,288600289;0;49,49494949;18,9033189;0;2,308802309;0,144300144;0;0;0;0;0,144300144;0;0,144300144;0
"Ortu_b5";0;0,740740741;4,814814815;1,111111111;1,851851852;5,37037037;0;0;0,555555556;0,740740741;2,407407407;0;0,740740741;0;29,25925926;17,40740741;0;6,851851852;0,555555555;0;0;0,185185185;0;3,333333333;0;0;0
"Ortu_b6";0,189393939;1,136363636;2,462121212;1,515151515;0,189393939;5,303030303;0;0;0,378787879;0,757575758;2,272727273;1,515151515;1,704545455;0;13,82575758;17,8030303;0;37,5;0,189393939;0;0;0,189393939;0,378787879;0,189393939;0,189393939;0;0
"Ortu_b7";0,198412698;0,992063492;0;2,976190476;0,396825397;4,563492063;0,396825397;0;0;0,595238095;1,587301587;0;1,19047619;0;39,48412698;19,24603175;0;4,166666667;0;0;0;0,396825397;0,396825397;0,793650794;0;0;0,595238095
"Ortu_b8";0,227790433;0,227790433;3,416856492;0,911161731;0,227790433;4,10022779;0,227790433;0;0,227790433;0,227790433;2,277904328;1,59453303;1,366742597;0;17,99544419;17,31207289;0;33,71298405;0,227790433;0;0;0;0,227790433;1,138952164;0;0;0
"Ortu_b9";1,648351648;0;4,945054945;19,23076923;0,274725275;6,043956044;0;1,098901099;0,274725275;1,373626374;4,67032967;0;1,923076923;0;10,98901099;13,73626374;0;10,43956044;0;0;0;0,274725275;0;0,274725275;0;0,274725275;0
"Ortu_b10";0;0;8,731808732;0,623700624;1,03950104;5,821205821;0,207900208;0;0,207900208;0,831600832;3,326403326;0,415800416;0,623700624;0;4,98960499;26,1954262;0;11,22661123;0;0;0;0,207900208;0;0,623700624;0;0;0,207900208
"Ortu_b11";0,228310502;0,228310502;5,936073059;0,228310502;0,913242009;2,283105023;0;0;0;0,456621005;0,456621005;0,684931507;0;0;13,69863014;27,16894977;0;7,077625571;0;0;0;0;0;0,456621005;0;0;0
"Ortu_b12";0,37593985;0,37593985;11,27819549;0,37593985;0,37593985;5,263157895;0,37593985;0;0,751879699;1,127819549;1,127819549;0,37593985;0,37593985;0;10,15037594;26,69172932;0;7,894736842;0;0;0;0;0;0;0;0,37593985;0
"Ortu_b13";0,298507463;0;22,3880597;0,298507463;0,597014925;3,28358209;0;0;0,298507463;0,298507463;0,597014925;0;0,298507463;0;5,074626866;31,34328358;0;8,955223881;0;0;0;0,298507463;0,298507463;0,597014925;0;0;0
"Ortu_b14";0,416666667;0,416666667;2,916666667;0,416666667;0,416666667;0,833333333;0;0;2,083333333;1,25;0;8,75;0,416666667;0;4,583333333;9,583333333;0;38,33333333;0;0;0;0;0;0,416666667;0;0;0
"Ortu_b15";0;0;5,655526992;0,514138817;0,514138817;2,313624679;0;0,514138817;0;0;1,285347044;1,542416452;0;0;7,455012853;17,48071979;0;29,3059126;0;0;0;0,257069409;0;0;0,257069409;0;0
"Ortu_b16";0,266666667;0,266666667;5,333333333;0;0,8;1,066666667;0,8;0,266666667;5,066666667;0,533333333;0,266666667;4,266666667;0;0;6,133333333;14,66666667;0;37,06666667;0;0;0;0;0;0;0;0;0
"Ortu_b17";0;0;5,83501006;0,402414487;0,804828974;1,609657948;0,201207243;0;6,841046278;0,201207243;0,804828974;3,018108652;0;0;4,426559356;7,042253521;0;46,68008048;0;0;0;3,018108652;0;0;0;0;0
"Ortu_b18";0;0;4,699738903;0,522193211;0,783289817;0,522193211;0,261096606;0;0,522193211;0,261096606;0;5,483028721;0;0;3,916449086;9,399477807;0;39,16449086;0;0;0;1,305483029;0;0;0;0;0
"Ortu_b19";0;0;4,761904762;0,238095238;0,476190476;0,714285714;0;0;24,76190476;0,714285714;0,952380952;1,19047619;0;0;7,619047619;22,61904762;0;15,23809524;0;0;0;0;0;0,238095238;0,476190476;0;0
"Ortu_b20";0;0;4,459691252;1,200686106;1,02915952;0,171526587;0,343053173;0;40,30874786;0,171526587;0;0,343053173;0;0;5,831903945;12,864494;0;14,57975986;0,171526587;0;0;0,857632933;0;0;0,171526587;0;0
"Ortu_b21";0;0,36900369;2,767527675;5,350553506;0,184501845;1,47601476;0;0;0,553505535;0,36900369;0,36900369;0,184501845;0;0;42,25092251;17,34317343;0;5,719557196;0,184501845;0;0;0,36900369;0;0,553505535;0;0,184501845;0
"Ortu_b22";0;0,704225352;5,105633803;1,232394366;0,528169014;2,992957746;0,352112676;0,176056338;0,176056338;0,704225352;9,85915493;0,176056338;10,91549296;0;18,48591549;32,3943662;0;4,577464789;0;0;0;0,528169014;0,352112676;0,352112676;0;0;0
"Ortu_b23";0;0,843881857;3,164556962;0,632911392;0,632911392;10,54852321;0;0;0;0;4,219409283;0;42,40506329;0;4,641350211;17,29957806;0;2,109704641;0;0;0;0,421940928;0;0,210970464;0;1,265822785;0,421940928
"Ortu_b24";0,44345898;0;3,32594235;0,44345898;0;0,88691796;0;0,44345898;0,88691796;0,22172949;1,77383592;10,64301552;0,22172949;0;17,51662971;39,68957871;0;8,869179601;0,22172949;0;0;0;0;0,22172949;0;0;0
"Ortu_b25";0,831946755;0;4,326123128;0,332778702;0,166389351;0,998336106;0,166389351;0;0,665557404;0,332778702;0,998336106;1,331114809;0;0,166389351;8,818635607;37,60399334;0;25,95673877;0;0;0;0,665557404;0;0,166389351;0;0;0,166389351
"Ortu_b26";0,184501845;0;1,660516605;0,36900369;0,36900369;0,73800738;0,184501845;0;4,05904059;1,47601476;0;0,553505535;0;0;2,767527675;12,36162362;0;51,47601476;0,73800738;0;0;1,660516605;0;0;0;0;0,36900369
"Ortu_b27";0,60851927;0;2,839756592;0,60851927;0;0,60851927;0,60851927;0;5,882352941;6,288032454;0,405679513;0,202839757;0;0;4,868154158;29,00608519;0;18,66125761;0;0;0;1,825557809;0,202839757;0;0;0;0,405679513
"Ortu_b28";1,470588235;0,630252101;5,672268908;0;0,840336134;2,100840336;0,420168067;0;0;0,210084034;0,210084034;0;0;0;8,613445378;36,34453782;0;13,65546218;0,210084034;0;0;0;0,210084034;0,420168067;0;0;0,210084034
"Ortu_b29";0,367197062;0;2,570379437;0;0;0,734394125;0;0;2,570379437;0,122399021;0,244798042;0;0;0;9,302325581;59,48592411;0;6,487148103;0,122399021;0;0;0,122399021;0,244798042;0;0;0;0
"Ortu_b30";0;0;38,27683616;1,553672316;0;1,271186441;0,847457627;0,141242938;0;0,141242938;1,271186441;0;0,282485876;0;32,90960452;15,39548023;0;2,259887006;0,141242938;0;0;0,282485876;0;0,423728814;0;0,141242938;0
"Ortu_b31";3,29153605;0,156739812;9,090909091;0,78369906;0,78369906;1,880877743;0;0,156739812;0,156739812;0,156739812;2,037617555;0;0,626959248;0;31,97492163;34,63949843;0;2,194357367;0,156739812;0;0;0;0;0,156739812;0;0;0
"Ortu_b32";0,412371134;0,206185567;2,268041237;3,711340206;0,412371134;4,742268041;0,412371134;0;0;0,618556701;0,618556701;0,206185567;2,680412371;0;7,216494845;53,40206186;0;6,804123711;0;0;0;0,824742268;0,206185567;0,206185567;0;0,206185567;0
"Ortu_b33";0,386313466;0,055187638;0,717439294;0,386313466;0,27593819;5,077262693;0;0,055187638;0,055187638;0,165562914;0,386313466;0,055187638;0,938189845;0;1,710816777;77,09713024;0;2,097130243;0,055187638;0;0;0,055187638;0;1,048565121;0,055187638;0;0
"Ortu_b34";0;19,44990177;1,178781925;2,946954813;0,392927308;2,554027505;0,196463654;0;0,196463654;0,196463654;1,571709234;0,196463654;2,750491159;0;0,392927308;28,88015717;0;14,53831041;0,196463654;0;0;0,589390963;0;0,196463654;0;0,196463654;0
"Ortu_b35";0;0;1,612903226;4,147465438;0;3,686635945;0,460829493;0;0,460829493;0,230414747;2,995391705;0,230414747;1,382488479;0;0;41,24423963;0;29,03225806;0,230414747;0;0;0,230414747;0;0;0;0;0,230414747
"Ortu_b36";0;0;1,38121547;0,828729282;0,276243094;1,104972376;0,552486188;0;0;0,276243094;2,209944751;0;0;0;0;63,8121547;0;15,19337017;0,552486188;0;0;0;0;0;0;0;0,552486188
"Ortu_b37";0;0;0,229885057;0,689655172;0;0;0;0;0;0,459770115;1,609195402;0,229885057;0,91954023;0;0;79,54022989;0;8,275862069;0;0;0;0;0,229885057;0;0;0;0,229885057
"Ortu_b38";0;0;1,555555556;0,222222222;0,222222222;4,444444444;0;0;0;0,222222222;1,333333333;4,444444444;2,222222222;0;0;51,77777778;0;13,55555556;0;0;0;0;0;0;0;0;0
"Ortu_b39";0,419287212;0;1,467505241;0,209643606;0,419287212;2,725366876;0;0;0,838574423;0,209643606;1,467505241;17,8197065;0;0;0;12,99790356;0;37,10691824;0,419287212;0;0;0;0;0;0;0;0,209643606
"Ortu_b40";0;0,606060606;2,626262626;0,202020202;1,212121212;6,868686869;0;0,202020202;0;0;3,636363636;0,202020202;1,616161616;0;0;52,12121212;0;6,464646465;0;0;0;0;0,404040404;1,01010101;0;0;0
"Ortu_b41";0,606060606;0;3,636363636;0;1,212121212;1,818181818;8,484848485;0;7,272727273;0,909090909;0,909090909;2,727272727;0;0;0,606060606;28,18181818;0;19,39393939;0;0;0;2,121212121;0,606060606;0,606060606;0;0;0,606060606
"Ortu_b42";0;0;4,761904762;0,297619048;0;3,869047619;0,297619048;0;0,297619048;0;1,785714286;1,19047619;0;0;0;8,928571429;0;16,07142857;0,892857143;0;0;0;0;2,678571429;0;0,297619048;0,595238095
"Ortu_b43";0,476190476;0,238095238;1,904761905;0,476190476;0,238095238;0,714285714;0;0;0;0,714285714;0,952380952;1,666666667;0;0;0,238095238;44,76190476;0;8,571428571;0;0;0;0;0,476190476;0,714285714;0;0;0
"Ortu_b44";0,561797753;0;3,558052434;0;0;1,310861423;0;0;0,74906367;0,374531835;1,872659176;0,374531835;0;0;1,310861423;64,23220974;0;14,41947566;0;0;0;0;0,187265918;0,187265918;0;0,187265918;0,187265918
"Ortu_b45";0;0,355871886;4,982206406;0,533807829;0,355871886;1,067615658;0;0;0;0,533807829;0,711743772;0,533807829;0;0;0,711743772;59,78647687;0;13,34519573;0;0;0;0;0;0,177935943;0;0;0
"Ortu_b46";1,428571429;2,380952381;0,952380952;0;0;0;0;0;1,904761905;1,428571429;0;0;0;0;1,904761905;52,85714286;0;12,38095238;0;0;0;1,904761905;0;0;0;0;0,476190476
"Ortu_b47";0;0;3,406326034;0,243309002;0,97323601;1,216545012;0;0;0,486618005;0,486618005;1,216545012;23,84428224;0,243309002;0;0,243309002;28,46715328;0;18,97810219;0,97323601;0;0;0,243309002;0;0,486618005;0,243309002;0;0
"Ortu_b48";0;0;2,431610942;0,151975684;0,303951368;1,367781155;0;0;0,303951368;0;0,607902736;60,03039514;0;0;0,303951368;17,9331307;0;8,662613982;0;0;0;0,303951368;0;0,303951368;0;0;0
"Ortu_b49";0;0;1,842546064;0,502512563;0,335008375;0,837520938;0;0;1,005025126;0,167504188;0;13,40033501;0,167504188;0;0,837520938;64,8241206;0;7,370184255;0;0;0;0;0;0,502512563;0,167504188;0,167504188;0
"Ortu_b50";0;0,197238659;2,958579882;0,394477318;0,591715976;0,986193294;0;0;0,394477318;0,788954635;0,197238659;20,51282051;0;0;1,380670611;34,12228797;0;18,54043393;0;0;0;0,788954635;0,197238659;0,394477318;0;0;0,197238659
"Ortu_b51";0,56710775;0;0,756143667;0,945179584;0,378071834;1,512287335;0,189035917;0,189035917;0,56710775;1,134215501;0;2,079395085;0;0;0,378071834;34,40453686;0;34,40453686;0,756143667;0;0;2,835538752;0;0,189035917;0;0;0,56710775
"Ortu_b52";0,35971223;0,35971223;2,158273381;0;0;5,035971223;0;0;0,71942446;0,35971223;0,35971223;4,676258993;0,71942446;0;1,438848921;20,14388489;0;21,58273381;0;0;0;1,438848921;0;2,877697842;0;0;0,35971223
"Ortu_b53";0,580270793;0,193423598;5,222437137;0,773694391;0,773694391;4,061895551;0;0;0;0,773694391;2,51450677;4,255319149;0,967117988;0,386847195;0,580270793;39,07156673;0;12,18568665;0,193423598;0;0;0,193423598;0;0,580270793;0;0;0,386847195
"Ortu_b54";0;0;1,492537313;0;0;0;0,597014925;0;3,28358209;0,597014925;0,895522388;1,492537313;0;0;1,194029851;41,79104478;0;26,26865672;0;0;0;3,880597015;0;0,298507463;0;0,298507463;0,298507463
"Ortu_b55";0;0;1,083032491;0;0,722021661;0;0;0;2,888086643;1,444043321;0,36101083;0,36101083;0,36101083;0;0,36101083;24,18772563;0;52,3465704;0,722021661;0;0;0;0;0,36101083;0;0;0,36101083
"Ortu_b56";0,441501104;0;0;0;0,220750552;0,220750552;0;0;0,441501104;0,220750552;0,883002208;10,59602649;0,220750552;0;1,103752759;46,13686534;0;19,86754967;0;0;0;1,986754967;0;0,883002208;0;0;0
"Ortu_b57";0;0;1,025641026;0;1,025641026;1,025641026;0,256410256;0,256410256;1,025641026;0;0,769230769;2,564102564;0,256410256;0;1,025641026;62,30769231;0;12,82051282;0,256410256;0;0;0,512820513;0;1,538461538;0;0;0
"Ortu_b58";0;0,447427293;0,223713647;0,447427293;0;0,894854586;0;0;0,223713647;0,67114094;11,63310962;0,447427293;2,908277405;0;0,223713647;4,474272931;0;6,711409396;0;0;0;1,789709172;0;0;0;0,447427293;0,447427293
"Ortu_b59";0;0,116414435;0;0;0;0,582072177;0;0;0;0,232828871;5,355064028;0,232828871;1,280558789;0;0,349243306;2,211874272;0;1,51338766;0;0;0;0,349243306;0;0;0;0;0
"Ortu_b60";0;0;0,323624595;0,431499461;0,431499461;1,618122977;0;0;0;0,21574973;15,21035599;0;4,099244876;0;0,647249191;5,609492988;0;4,099244876;0,107874865;0;0;0,107874865;0;0,431499461;0;0;0,323624595
"Ortu_b61";0;0,82815735;0,207039337;0,207039337;1,035196687;2,070393375;0;0;0;0,414078675;2,48447205;0,414078675;3,519668737;0;1,242236025;13,87163561;0;11,38716356;0;0;0;0,414078675;0;0;0;0,207039337;0,207039337
"Ortu_b62";0,167785235;2,684563758;3,020134228;48,99328859;0,167785235;5,369127517;0;0,33557047;0;0,167785235;2,684563758;0;2,348993289;0;0,167785235;9,060402685;0;4,697986577;0;0;0;0,503355705;0;2,013422819;0;0;0
"Ortu_b63";0,528401585;2,642007926;2,50990753;0,792602378;0,132100396;3,170409511;0,132100396;0,528401585;0,264200793;1,321003963;2,377807133;0,264200793;1,05680317;0;0,396301189;33,68560106;0;10,8322325;0;0;0;0,660501982;0,396301189;0,924702774;0;0,132100396;0,132100396
"Ortu_b64";0,139664804;1,117318436;0;0;0,139664804;1,815642458;0;0;0,139664804;0;35,89385475;0;12,70949721;0;0,558659218;25;0;1,25698324;0;0;0;0;0;0;0;0,418994413;0,279329609
"Ortu_b65";0,943396226;0,943396226;0,188679245;1,698113208;0,188679245;2,075471698;0;0,188679245;0;0;6,226415094;0,188679245;0,754716981;0;0,188679245;6,226415094;0;4,716981132;0;0,188679245;0;1,320754717;0,377358491;1,132075472;0;0;0
"Ortu_b66";0,552486188;0,552486188;4,051565378;1,104972376;0,368324125;10,31307551;0;1,289134438;0;0,184162063;3,867403315;0,368324125;4,051565378;0;0,920810313;29,46593002;0;9,023941068;0;0;0;0,73664825;0,184162063;0,73664825;0;0;0
"Ortu_b67";0,458715596;0,917431193;0,458715596;0,458715596;0,458715596;7,798165138;0,229357798;1,376146789;0,458715596;0,458715596;1,376146789;2,064220183;3,211009174;0;0,458715596;19,49541284;0;15,36697248;0,229357798;0;0;0,688073394;0,458715596;0,229357798;0;0;0,229357798
"Ortu_b68";0;0,212765957;0;1,489361702;0;4,680851064;0,425531915;0,425531915;1,063829787;1,063829787;1,489361702;0;0,638297872;0;1,276595745;35,74468085;0;20,63829787;0;0;0;0,212765957;0,85106383;0;0;0;0
"Ortu_b69";0;0;1,854974705;1,011804384;0;2,192242833;0,168634064;0,505902192;0,337268128;1,686340641;1,349072513;1,011804384;0,168634064;0;0,337268128;25,46374368;0;29,67959528;0,168634064;0;0;0;0;0,168634064;0;0,168634064;0,505902192
"Ortu_b70";0;0;1,111111111;0,555555556;0;2,407407407;0;0,37037037;18,14814815;0,925925926;1,296296296;0;0,925925926;0;0;34,81481481;0;16,85185185;0,185185185;0;0;0,37037037;0;0,925925926;0;0,185185185;0
"Ortu_b71";0,387596899;0,129198966;0,645994832;0;0,387596899;1,679586563;0;0,129198966;0,129198966;0,258397933;0,645994832;1,291989664;0,387596899;0;0,516795866;49,2248062;0;20,41343669;0,129198966;0;0;0;0,129198966;0;0;0,129198966;0
"Ortu_b72";0,524475524;0;1,573426573;0,34965035;0,699300699;0,34965035;0;0,174825175;0,174825175;0;0,34965035;19,75524476;0;0;0,34965035;50,17482517;0;9,79020979;0;0;0;0;0;0;0;0;0,34965035
"Ortu_b73";0,804828974;0,402414487;1,207243461;0;0;1,408450704;0,201207243;0;0;0,201207243;0,804828974;19,31589537;0;0;1,207243461;50,9054326;0;6,841046278;0,402414487;0;0;3,018108652;0;0;0;0;0,60362173
"Ortu_b74";1,072961373;0;2,145922747;1,287553648;0,214592275;0,214592275;0;0;1,072961373;1,072961373;0,214592275;1,716738197;0,214592275;0;0,643776824;53,43347639;0;15,02145923;0;0;0;0,214592275;0;0;0;0;0,214592275
"Ortu_b75";0,214132762;0;0,642398287;0,214132762;0;0,428265525;0,856531049;0;0,856531049;0,856531049;0,856531049;1,498929336;0;0;1,284796574;43,46895075;0;29,76445396;0;0;0;0;0;0;0;0,428265525;0
"Ortu_b76";0,520833333;1,5625;2,604166667;0,260416667;0;5,46875;0,260416667;2,083333333;0;0;24,47916667;1,302083333;9,635416667;0;13,80208333;5,46875;0;7,8125;0,260416667;0;0;0;0;0,260416667;0;0;0
"Ortu_b77";6,768558952;3,27510917;0,218340611;0;0,218340611;1,528384279;0;2,838427948;0,218340611;0,218340611;7,860262009;0,436681223;4,366812227;0;18,77729258;20,52401747;0;5,676855895;0;0;0;0,218340611;0;0,218340611;0;0;0,218340611
"Ortu_b78";4,27184466;0,582524272;0,582524272;0,194174757;0;1,165048544;0,194174757;0,582524272;0;0,194174757;5,048543689;0,582524272;2,13592233;0;22,33009709;25,24271845;0;7,378640777;0,194174757;0;0;0;0;0;0;0;0
"Ortu_b79";4,842105263;0,631578947;1,052631579;0;0;2,105263158;0;0,421052632;0;0,631578947;5,052631579;0,210526316;2,315789474;0;9,894736842;24,21052632;0;12,63157895;0;0;0;0;0;0,631578947;0;0;0
"Ortu_b80";4,376367615;1,094091904;0,656455142;0;0,218818381;1,312910284;0;0,437636761;0;1,531728665;4,814004376;0,656455142;2,188183807;0;12,25382932;24,9452954;0;9,628008753;0;0;0;0,437636761;0;0,218818381;0;0;0
"Ortu_b81";5,079365079;1,587301587;0,952380952;0;0,317460317;0,317460317;0;0;0,317460317;0,634920635;7,936507937;0,317460317;3,492063492;0;10,47619048;28,88888889;0;7,936507937;0;0;0;0;0;0;0,317460317;0;0,317460317
"Ortu_b82";2,222222222;5,185185185;0,24691358;0,24691358;0;4,197530864;0;0,24691358;0;0,740740741;17,03703704;0,24691358;7,901234568;0;7,654320988;17,28395062;0;3,703703704;0,24691358;0;0;0,24691358;0;0;0;0;0
"Ortu_b83";10,40609137;12,43654822;1,52284264;0,507614213;0,253807107;1,269035533;0;0;0;0;3,299492386;0,253807107;3,299492386;0;19,79695431;19,2893401;0;5,329949239;0;0;0;0,253807107;0;0,253807107;0;0;0
"Ortu_b84";24,32432432;6,081081081;0,675675676;0;0,225225225;2,702702703;0;0,675675676;0;0,225225225;2,027027027;0,225225225;3,153153153;0;20,4954955;17,56756757;0;5,855855856;0;0;0;0;0;0,45045045;0;0;0,225225225
"Ortu_b85";13,10344828;5,287356322;0,91954023;0,459770115;0,459770115;2,298850575;0;0,91954023;0,459770115;0,689655172;4,597701149;0,229885057;4,367816092;0;3,67816092;17,01149425;0;11,26436782;0;0;0;0;0;0,229885057;0;0,459770115;0
"Ortu_b86";3,521126761;1,643192488;0,704225352;0;0;2,112676056;0;0,938967136;0;0,469483568;7,276995305;0,234741784;7,276995305;0;5,633802817;7,511737089;0;8,920187793;0;0;0;0,234741784;0;0,234741784;0;0,704225352;0
"Ortu_b87";5,917159763;0,591715976;0;0;0;0,73964497;0;0,295857988;0;0,591715976;2,958579882;0,295857988;1,183431953;0;7,100591716;30,32544379;0;12,4260355;0;0;0;0,147928994;0;0;0;0;0
"Ortu_b88";6,094808126;0,677200903;2,483069977;0;0;10,83521445;0;1,805869074;0;0;12,86681716;0;7,449209932;0;1,354401806;7,449209932;0;0;0;0;0;0,451467269;0;0,677200903;0;0;0,451467269
"Ortu_b89";31,95402299;1,379310345;0,459770115;0,229885057;0;2,068965517;0,229885057;1,379310345;0;0,229885057;5,287356322;0;1,83908046;0;0,689655172;12,87356322;0;3,908045977;0;0;0;0,229885057;0;0;0;0,229885057;0
"Ortu_b90";15;7,272727273;0,681818182;2,5;0;0,681818182;0;0,681818182;0;0;2,045454545;0;1,363636364;0;5;21,81818182;0;4,545454545;0;0;0;0,454545455;0;0,681818182;0;0;0,227272727
"Ortu_b91";2,909647779;8,269525268;0,45941807;7,810107198;0,153139357;2,756508423;0,153139357;1,684532925;0,765696784;0,153139357;1,990811639;0;3,82848392;0;1,378254211;5,053598775;0;25,8805513;0,153139357;0;0;0;0;0,306278714;0;0,153139357;1,225114855
"Ortu_b92";0,751879699;0,563909774;0,751879699;16,35338346;0;2,819548872;0,37593985;1,879699248;1,127819549;0;0,751879699;0,187969925;2,067669173;0;0,563909774;6,203007519;0;10,15037594;0;0;0;0,563909774;0,187969925;0,563909774;0;0;0
"Ortu_b93";6,697459584;0;0,461893764;2,07852194;0,923787529;1,385681293;0;0;0,230946882;0,230946882;1,616628176;1,154734411;0,230946882;0;13,16397229;18,70669746;0;31,87066975;0;0;0;0;0,230946882;0;0;0;0,230946882
"Ortu_b94";3,333333333;0,555555556;0,833333333;9,861111111;0;1,527777778;0,416666667;0,416666667;0;0;1,111111111;0,972222222;1,25;0;6,25;6,25;0;36,38888889;0;0;0;0;0,138888889;0,277777778;0;0;0
"Ortu_b95";6,842105263;0;0,263157895;3,684210526;1,052631579;1,578947368;1,842105263;0,789473684;0,789473684;1,578947368;2,631578947;2,105263158;1,842105263;0;8,421052632;13,94736842;0;12,89473684;0;0;0;0,263157895;0,263157895;0;0;0;0
