;Abies;Alnus;Apiaceae;Armeria.type;Artemisia;Asteraceae;Betula;Boraginaceae;Botrychium;Brassicaceae;Calluna.vulgaris;Campanulaceae;Carpinus;Caryophyllaceae..periporate.excl..Paronychioideae.;Cedrus;Centaurea;Chenopodiaceae.Amaranthaceae;Corylus;Cyperaceae;Dipsacaceae;Ephedra;Ericaceae;Fagaceae;Fagus;Filipendula;Hedera;Helianthemum;Hippophae.rhamnoides;Juniperus;Picea;Pinus;Plantago;Plantago.lanceolata.type;Poaceae;Polygonum;Quercus.robur.type;Quercus.ilex.type;Ranunculaceae;Rosaceae;Rubiaceae;Rumex;Salix;Saxifraga;Scrophulariaceae;Thalictrum;Ulmus;Urticaceae
AlbaSanchez_a109;0;0;0;0;0,003355705;0;0;0;0;0;0;0;0;0;0,120805369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003355705;0;0;0,798657718;0;0;0,003355705;0;0;0;0;0;0;0
AlbaSanchez_a110;0;0;0;0;0,003448276;0;0;0;0;0;0;0;0;0;0,155172414;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006896552;0;0,003448276;0,003448276;0;0,006896552;0;0,003448276;0,720689655;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a111;0;0;0;0;0,003448276;0;0;0;0;0;0;0;0;0;0,303448276;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003448276;0;0;0,003448276;0;0,003448276;0;0;0,631034483;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a112;0;0;0;0;0,048275862;0;0;0;0;0;0;0;0;0,003448276;0,148275862;0;0,010344828;0;0;0;0;0;0;0;0;0;0;0;0,010344828;0;0;0,003448276;0;0,010344828;0;0;0,648275862;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a113;0;0;0;0;0,003484321;0;0;0;0;0;0;0;0;0;0,243902439;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006968641;0;0;0;0;0,006968641;0;0;0,620209059;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a114;0;0;0;0;0,006711409;0;0;0;0;0;0;0;0;0;0,093959732;0;0,006711409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003355705;0;0,010067114;0;0;0,838926174;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,269360269;0;0,006734007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003367003;0;0,04040404;0;0;0,582491582;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a116;0;0;0;0;0,006644518;0;0;0,003322259;0;0;0;0;0;0;0,245847176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003322259;0,019933555;0;0,029900332;0;0;0,541528239;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,865030675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003067485;0;0,018404908;0;0;0,079754601;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a118;0;0;0;0;0;0;0,00330033;0;0;0;0;0;0;0;0,389438944;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01320132;0;0;0;0;0,052805281;0;0;0,514851485;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a119;0;0;0;0;0,003378378;0;0;0;0;0;0;0;0;0;0,797297297;0;0,006756757;0;0;0;0;0;0;0;0;0;0;0;0,003378378;0;0;0,010135135;0;0,02027027;0;0;0,101351351;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a120;0;0;0;0;0,003311258;0;0;0;0;0;0;0;0;0;0,370860927;0;0,003311258;0;0;0;0;0;0;0;0;0;0;0;0,003311258;0;0;0;0;0,026490066;0;0;0,582781457;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,477124183;0;0,003267974;0;0;0;0;0;0;0;0;0;0;0;0,006535948;0;0;0,006535948;0;0,003267974;0;0;0,496732026;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a122;0;0;0,020618557;0;0;0;0;0;0;0;0;0;0;0,003436426;0,202749141;0;0,017182131;0;0;0;0;0;0;0;0;0;0;0;0,003436426;0;0;0,006872852;0;0,006872852;0;0;0,470790378;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,905537459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009771987;0;0;0,061889251;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,574750831;0;0,009966777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,162790698;0;0;0,196013289;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,866873065;0;0,00619195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00619195;0;0,024767802;0;0;0,077399381;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,473333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003333333;0;0,003333333;0;0;0,516666667;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,406666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006666667;0;0;0,566666667;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a128;0,003289474;0;0;0;0;0;0;0;0;0;0;0;0;0;0,766447368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,013157895;0;0;0,016447368;0;0;0,200657895;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a129;0,003460208;0;0;0;0;0;0;0;0;0;0;0;0;0;0,806228374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01384083;0,003460208;0;0,003460208;0;0;0,138408304;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,013245033;0;0;0;0;0,983443709;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,094936709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006329114;0;0,006329114;0,879746835;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a132;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00295858;0,289940828;0;0,00591716;0;0;0;0;0;0;0;0;0;0;0;0,00887574;0;0;0;0;0,017751479;0;0,00591716;0,650887574;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,172932331;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003759398;0;0;0,011278195;0;0;0;0,003759398;0,781954887;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a134;0,006578947;0;0;0;0;0;0;0;0;0;0;0;0;0;0,276315789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003289474;0;0,049342105;0;0;0,615131579;0;0;0;0;0;0;0;0;0;0
AlbaSanchez_a135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,049853372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002932551;0;0,002932551;0,941348974;0;0;0;0;0;0;0;0;0;0
Antipina_Galimov_a1;0,003636364;0,023636364;0;0;0,016363636;0;0,290909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,049090909;0;0;0;0;0;0;0;0,021818182;0,589090909;0;0;0;0;0;0;0,001818182;0,001818182;0,001818182;0;0;0;0;0;0;0
Antipina_Galimov_a2;0,003780718;0,013232514;0;0;0,005671078;0;0,175803403;0;0;0;0;0;0;0;0;0;0;0;0,001890359;0;0;0,043478261;0;0;0;0;0;0;0;0,026465028;0,725897921;0;0;0;0;0;0;0,003780718;0;0;0;0;0;0;0;0;0
Antipina_a1;0,002493766;0;0;0;0;0;0,112219451;0;0;0;0;0;0;0;0;0;0,004987531;0;0;0;0;0;0;0;0;0;0;0;0;0,154613466;0,718204489;0;0;0;0,002493766;0;0;0,002493766;0;0;0;0;0;0;0;0;0
Antipina_a2;0,009633911;0,003853565;0;0;0,011560694;0;0,352601156;0;0;0;0;0;0;0;0;0;0,001926782;0;0,003853565;0;0;0,009633911;0;0;0,009633911;0;0;0;0;0,136801541;0,458574181;0;0;0;0;0;0;0;0;0;0;0,001926782;0;0;0;0;0
Antipina_a3;0,001949318;0;0;0;0,001949318;0;0,304093567;0;0;0;0;0;0;0;0;0;0,001949318;0;0;0;0;0;0;0;0;0;0;0;0;0,029239766;0,65497076;0,001949318;0;0;0;0;0;0;0;0;0;0,003898635;0;0;0;0;0
Antipina_a4;0,01146789;0,016055046;0,002293578;0;0,009174312;0;0,51146789;0;0;0;0;0;0;0;0;0;0,004587156;0;0,025229358;0;0;0,029816514;0;0;0;0;0;0;0;0,066513761;0,302752294;0;0;0;0;0;0;0;0,01146789;0;0;0,009174312;0;0;0;0;0
Antipina_a5;0,017077799;0,011385199;0;0;0,007590133;0;0,472485769;0;0;0;0;0;0;0;0;0;0,003795066;0;0,020872865;0;0;0,009487666;0;0;0,001897533;0;0;0;0;0,089184061;0,364326376;0;0;0;0;0;0;0;0;0;0;0,001897533;0;0;0;0;0
Antipina_a6;0,004106776;0,024640657;0;0;0,026694045;0;0,420944559;0;0;0;0;0;0;0;0;0;0,004106776;0;0,004106776;0;0;0,036960986;0;0;0,004106776;0;0;0;0;0,032854209;0,437371663;0;0;0,002053388;0;0;0;0;0;0;0;0,002053388;0;0;0;0;0
Antipina_a7;0;0;0;0;0;0;0,024875622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004975124;0;0;0;0;0;0;0;0,134328358;0,835820896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antipina_a8;0,001851852;0,005555556;0;0;0,018518519;0;0,177777778;0;0;0;0;0;0;0;0;0;0,003703704;0;0,007407407;0;0;0,012962963;0;0;0;0;0;0;0;0,059259259;0,709259259;0;0;0,003703704;0;0;0;0;0;0;0;0;0;0;0;0;0
Antipina_a9;0,007451565;0,002980626;0;0;0,004470939;0;0,226527571;0;0;0;0;0;0;0;0;0;0,004470939;0;0,208643815;0;0;0;0;0;0,005961252;0;0;0;0;0,053651267;0,454545455;0,001490313;0;0,020864382;0,002980626;0;0;0,004470939;0,001490313;0;0;0;0;0;0;0;0
Antipina_a10;0,00623053;0,015576324;0;0;0,021806854;0;0,401869159;0;0;0,003115265;0;0;0;0;0;0;0,00623053;0;0;0;0;0,003115265;0;0;0;0;0;0;0;0,037383178;0,46105919;0;0;0,031152648;0;0;0;0;0;0;0;0,012461059;0;0;0;0;0
Antipina_a11;0;0,005586592;0;0;0,013035382;0;0,223463687;0;0;0;0;0;0;0;0;0;0;0;0,011173184;0;0;0,031657356;0;0;0;0;0;0;0;0,033519553;0,666666667;0,001862197;0;0,011173184;0;0;0;0;0;0;0;0,001862197;0;0;0;0;0
Antipina_a12;0,003174603;0,003174603;0;0;0;0;0,323809524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,038095238;0;0;0,003174603;0;0;0;0;0,034920635;0,587301587;0;0;0,003174603;0;0;0;0;0;0;0,003174603;0;0;0;0;0;0
Antipina_a13;0,033962264;0,00754717;0;0;0,01509434;0;0,39245283;0;0;0;0;0;0;0;0;0;0;0;0,00754717;0;0;0,018867925;0;0;0,003773585;0;0;0;0;0,064150943;0,449056604;0;0;0;0;0;0;0;0;0;0;0,00754717;0;0;0;0;0
Antipina_a14;0,001273885;0,003821656;0;0;0,030573248;0;0,521019108;0;0;0;0;0;0;0;0;0;0,002547771;0;0,002547771;0;0;0,014012739;0;0;0;0;0;0;0;0,033121019;0,356687898;0;0;0,010191083;0,005095541;0;0;0;0,011464968;0;0,002547771;0,001273885;0;0;0,003821656;0;0
Atanassova_a1;0,005451713;0;0,003894081;0;0,010124611;0,005451713;0,075545171;0;0;0,007009346;0;0;0,007009346;0;0;0;0,038161994;0,023364486;0,007009346;0;0;0;0;0,190809969;0;0;0;0;0;0,019470405;0,385514019;0;0;0,184579439;0;0;0;0;0;0,021806854;0,010903427;0;0;0;0;0,002336449;0
Atanassova_a2;0;0;0,042253521;0;0,008215962;0;0,030516432;0;0;0;0;0;0,039906103;0;0;0;0,041079812;0,069248826;0;0;0;0;0;0,193661972;0;0;0;0;0;0,028169014;0,325117371;0;0,005868545;0,183098592;0,001173709;0;0;0,003521127;0;0,009389671;0,018779343;0;0;0;0;0;0
Atanassova_a3;0;0,020692974;0;0;0,042829644;0;0,01973051;0;0;0;0;0;0,06159769;0;0;0,003849856;0,0466795;0,053416747;0;0;0;0;0;0,276708373;0;0;0;0;0,00481232;0,252646776;0,205004812;0;0;0,010105871;0;0;0;0;0;0;0;0;0;0;0;0;0
Atanassova_a4;0;0;0,009137056;0;0,010152284;0;0,060913706;0;0;0;0;0;0,055837563;0;0;0;0,041624365;0,035532995;0;0;0;0;0;0,116751269;0;0;0;0;0;0,004060914;0,598984772;0;0;0,020304569;0;0;0;0;0;0,001015228;0;0;0;0;0;0,004060914;0
Atanassova_a5;0;0,073737374;0,033333333;0;0,025252525;0,047474747;0,047474747;0;0;0;0;0;0,098989899;0;0;0;0,038383838;0,122222222;0;0;0;0;0;0,029292929;0;0;0;0;0;0;0,362626263;0;0,01010101;0,038383838;0;0;0;0;0;0;0,028282828;0;0;0;0;0,011111111;0
Atanassova_b1;0,002560819;0,002560819;0,051216389;0;0,012804097;0,034571063;0,065300896;0;0;0;0;0;0,04609475;0;0;0,042253521;0,026888604;0,007682458;0;0;0;0;0;0,098591549;0;0;0;0;0;0,003841229;0,364916773;0;0;0,19078105;0;0;0;0;0;0;0,042253521;0,00128041;0;0,00128041;0;0;0
Atanassova_b2;0;0,040342298;0,002444988;0;0,007334963;0;0,031784841;0;0;0;0;0;0,078239609;0;0;0,031784841;0,02200489;0,013447433;0;0;0;0;0;0,194376528;0;0;0;0;0;0,023227384;0,372860636;0;0,031784841;0,135696822;0,003667482;0;0;0;0;0,006112469;0;0;0;0;0;0;0
Atanassova_b3;0;0,016494845;0,005154639;0;0,001030928;0;0,018556701;0;0;0,003092784;0;0;0;0;0;0;0,025773196;0,026804124;0;0;0;0;0;0,205154639;0;0;0;0;0;0,443298969;0,212371134;0;0,001030928;0,035051546;0;0;0;0;0;0;0;0;0;0,001030928;0;0,002061856;0
Atanassova_b4;0,003318584;0,012168142;0;0;0,003318584;0;0;0;0;0;0;0;0,050884956;0;0;0;0,01659292;0,012168142;0;0;0;0;0;0,292035398;0;0;0;0;0;0,008849558;0,548672566;0;0,004424779;0,028761062;0,002212389;0;0;0;0;0;0;0;0;0;0;0;0
Atanassova_b5;0;0,034690799;0;0;0,007541478;0,046757164;0,031674208;0;0;0;0;0;0,064856712;0;0;0;0,009049774;0,046757164;0;0;0;0;0;0,030165913;0;0;0;0;0;0;0,621417798;0;0;0,037707391;0,018099548;0;0;0;0;0;0,018099548;0;0;0;0;0,015082956;0
Atanassova_c1;0;0,014659686;0;0;0,011518325;0,057591623;0,015706806;0;0;0;0;0;0,009424084;0;0;0,02408377;0;0,009424084;0,020942408;0;0;0;0;0,083769634;0,00104712;0;0;0;0;0,013612565;0,362303665;0;0,004188482;0,357068063;0;0;0;0;0;0;0,013612565;0;0;0;0;0;0
Atanassova_c2;0;0;0,003322259;0;0;0;0,032115172;0;0;0;0;0;0,166112957;0;0;0;0,011074197;0,008859358;0;0;0;0;0;0,099667774;0,003322259;0;0;0;0;0;0,275747508;0;0;0,382059801;0;0;0;0;0;0,017718715;0;0;0;0;0;0;0
Atanassova_c3;0;0,023832221;0;0;0,018112488;0;0;0;0;0,005719733;0;0;0,034318398;0;0;0;0,009532888;0,062917064;0;0;0;0;0;0,282173499;0;0;0;0;0;0,291706387;0,22306959;0;0;0,019065777;0;0;0;0;0;0,004766444;0;0;0;0;0;0;0
Atanassova_c4;0;0,024295432;0;0;0,002915452;0;0,345966958;0;0;0,003887269;0;0;0,039844509;0;0;0;0,019436346;0,013605442;0;0;0;0;0;0,113702624;0;0;0;0;0;0;0,408163265;0;0;0,005830904;0,008746356;0;0;0;0;0;0;0;0;0;0;0;0
Atanassova_c5;0;0,063202247;0,015449438;0;0;0,04494382;0,029494382;0;0;0,014044944;0;0;0,060393258;0;0;0,008426966;0,04494382;0,054775281;0;0;0;0;0;0,06741573;0;0;0;0;0;0,029494382;0,408707865;0;0,007022472;0,078651685;0,005617978;0;0;0;0;0,012640449;0,026685393;0;0;0;0;0,002808989;0
Atanassova_d1;0,001422475;0,011379801;0,007586534;0;0;0,016121385;0,031294452;0;0;0,073494547;0;0;0,022285443;0;0;0;0,019914651;0,009957326;0;0;0;0;0;0,044096728;0;0;0;0;0;0,021337127;0,605026079;0;0;0,099573257;0;0;0;0,00284495;0,005215742;0,013276434;0,0056899;0;0;0;0;0,004741584;0
Atanassova_d2;0,013574661;0,013574661;0,001131222;0;0,004524887;0,011312217;0,049773756;0;0;0,001131222;0;0;0,054298643;0;0;0,009049774;0,036199095;0,07918552;0;0;0;0;0;0,131221719;0;0;0;0;0;0,248868778;0,255656109;0;0;0,052036199;0,018099548;0;0;0,001131222;0,00678733;0,012443439;0;0;0;0;0;0;0
Atanassova_e1;0,005384615;0;0,003846154;0;0,01;0,016153846;0,074615385;0;0;0,006923077;0;0;0,006923077;0;0;0;0,037692308;0,023076923;0,006923077;0;0;0;0;0,188461538;0;0;0;0;0;0,019230769;0,380769231;0;0;0,182307692;0;0;0;0,001538462;0;0,021538462;0,010769231;0;0;0;0;0,002307692;0
Atanassova_e2;0,00245098;0,00245098;0,049019608;0;0,012254902;0,033088235;0,0625;0;0;0;0;0;0,078431373;0;0;0,040441176;0,025735294;0,013480392;0;0;0;0;0;0,094362745;0;0;0;0;0;0,003676471;0,349264706;0;0;0,182598039;0;0;0;0,003676471;0;0;0,040441176;0,00122549;0;0;0;0;0
Atanassova_e3;0;0,014659686;0;0;0,011518325;0,057591623;0,015706806;0;0;0;0;0;0,009424084;0;0;0,02408377;0;0,009424084;0,020942408;0;0;0;0;0,083769634;0,00104712;0;0;0;0;0,013612565;0,362303665;0;0,004188482;0,357068063;0;0;0;0,00104712;0;0;0,013612565;0;0;0;0;0;0
Atanassova_e4;0;0;0,034383954;0;0,006685769;0,183381089;0,024832856;0;0;0;0;0;0,032473734;0;0;0;0,033428844;0,05635148;0;0;0;0;0;0,157593123;0;0;0;0;0;0,022922636;0,264565425;0;0,004775549;0,148997135;0;0;0;0,00286533;0;0,007640879;0,015281757;0,003820439;0;0;0;0;0
Atanassova_e5;0;0,04;0,002424242;0;0,007272727;0,007272727;0,031515152;0;0;0;0;0;0,077575758;0;0;0,031515152;0,021818182;0,013333333;0;0;0;0;0;0,192727273;0;0;0;0;0;0,023030303;0,36969697;0;0,031515152;0,134545455;0,003636364;0;0;0;0;0,006060606;0;0;0;0,001212121;0;0;0
Atanassova_e6;0;0;0,003215434;0;0;0,006430868;0,031082529;0;0;0;0;0;0,160771704;0;0;0;0,010718114;0,008574491;0;0;0;0;0;0,096463023;0,003215434;0;0;0;0;0,025723473;0,266881029;0;0;0,36977492;0;0;0;0;0;0,017148982;0;0;0;0;0;0;0
Atanassova_e7;0,001416431;0,011331445;0,007554297;0;0;0,01605288;0,031161473;0;0;0,073182247;0;0;0,022190746;0;0;0;0,019830028;0,009915014;0;0;0;0;0;0,043909348;0;0;0;0;0;0,021246459;0,602455146;0;0;0,099150142;0;0;0;0,012275732;0;0,013220019;0,005665722;0;0;0;0;0,004721435;0
Atanassova_e8;0;0,020692974;0;0;0,042829644;0;0,01973051;0;0;0;0;0;0,06159769;0;0;0,003849856;0,0466795;0,053416747;0;0;0;0;0;0,276708373;0;0;0;0;0,00481232;0,252646776;0,205004812;0;0;0,010105871;0;0;0;0;0;0;0;0;0;0;0;0;0
Atanassova_e9;0;0,016511868;0,005159959;0;0,001031992;0;0,018575851;0;0;0,003095975;0;0;0;0;0;0;0,025799794;0,026831785;0;0;0;0;0;0,205366357;0;0;0;0;0;0,44375645;0,212590299;0;0;0,035087719;0;0;0;0;0;0;0;0;0;0,001031992;0;0,002063983;0
Atanassova_e10;0;0,023674242;0;0;0,017992424;0,006628788;0;0;0;0,005681818;0;0;0,034090909;0;0;0;0,009469697;0,0625;0;0;0;0;0;0,28030303;0;0;0;0;0;0,289772727;0,221590909;0;0;0,018939394;0;0;0;0;0;0,004734848;0;0;0;0;0;0;0
Atanassova_e11;0,013667426;0,013667426;0,001138952;0;0,004555809;0,011389522;0,050113895;0;0;0,001138952;0;0;0,054669704;0;0;0,009111617;0,036446469;0,079726651;0;0;0;0;0;0,132118451;0;0;0;0;0;0,250569476;0,257403189;0;0;0,0523918;0,018223235;0;0;0,001138952;0;0,012528474;0;0;0;0;0;0;0
Atanassova_e12;0;0;0;0;0,010245902;0;0,06147541;0;0;0;0;0;0,056352459;0;0;0;0,042008197;0,035860656;0;0;0;0;0;0,117827869;0;0;0;0;0;0,004098361;0,604508197;0;0;0,020491803;0;0;0;0;0;0,00102459;0;0;0;0;0;0,004098361;0
Atanassova_e13;0,003325942;0,012195122;0;0;0,003325942;0;0;0;0;0;0;0;0,050997783;0;0;0;0,016629712;0,012195122;0;0;0;0;0;0,292682927;0;0;0;0;0;0,00886918;0,549889135;0;0,00443459;0,028824834;0;0;0;0;0;0;0;0;0;0;0;0;0
Atanassova_e14;0;0,024295432;0;0;0,002915452;0;0,345966958;0;0;0,003887269;0;0;0,039844509;0;0;0;0,019436346;0,013605442;0;0;0;0;0;0,113702624;0;0;0;0;0;0;0,408163265;0;0;0,005830904;0,008746356;0;0;0;0;0;0;0;0;0;0;0;0
Atanassova_e15;0;0,073440644;0,033199195;0;0,025150905;0,047283702;0,047283702;0;0;0;0;0;0,098591549;0,003018109;0;0;0,038229376;0,121730382;0;0;0;0;0;0,02917505;0;0;0;0;0;0;0,361167002;0;0,010060362;0,038229376;0;0;0;0;0;0,001006036;0,028169014;0;0;0;0;0,011066398;0
Atanassova_e16;0;0,034690799;0;0;0,007541478;0,046757164;0,031674208;0;0;0;0;0;0,064856712;0;0;0;0,009049774;0,046757164;0;0;0;0;0;0,030165913;0;0;0;0;0;0;0,621417798;0;0;0,037707391;0,018099548;0;0;0;0;0;0,018099548;0;0;0;0;0,015082956;0
Atanassova_e17;0;0,062937063;0,015384615;0;0;0,044755245;0,029370629;0;0;0,013986014;0;0;0,06013986;0;0;0,008391608;0,044755245;0,054545455;0;0;0;0;0;0,067132867;0;0;0;0;0;0,029370629;0,406993007;0;0,005594406;0,078321678;0,005594406;0;0;0,005594406;0;0,012587413;0,026573427;0;0;0;0;0,002797203;0
Bakker_a1;0,002923977;0,002923977;0,070175439;0;0,002923977;0,365497076;0;0;0;0,032163743;0;0;0;0,01754386;0;0;0,023391813;0;0;0;0;0,002923977;0;0;0;0;0;0;0,005847953;0;0,073099415;0,005847953;0;0,026315789;0,002923977;0;0,35380117;0;0;0;0;0;0;0;0,002923977;0;0
Bakker_a2;0;0;0,054901961;0;0,047058824;0,129411765;0;0;0;0,074509804;0;0;0;0,019607843;0;0,011764706;0,203921569;0,007843137;0;0;0;0;0;0;0;0;0;0;0,007843137;0;0,007843137;0;0;0,090196078;0;0;0,301960784;0;0,007843137;0;0;0;0;0;0;0;0
Bakker_a3;0;0,005730659;0,06017192;0;0;0,564469914;0,00286533;0;0;0,008595989;0;0;0;0,085959885;0;0;0,083094556;0,011461318;0;0;0;0;0;0,005730659;0;0;0,00286533;0;0,017191977;0;0,106017192;0;0;0,020057307;0;0;0,022922636;0;0;0;0;0;0;0;0;0;0
Bakker_a4;0;0;0,013157895;0;0;0,447368421;0,065789474;0;0;0,013157895;0;0;0;0,026315789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,184210526;0;0,105263158;0;0;0,065789474;0;0;0,078947368;0;0;0;0;0;0;0;0;0;0
Bakker_a5;0;0;0,01754386;0;0,004385965;0,521929825;0;0;0;0,004385965;0;0;0;0,004385965;0;0;0,026315789;0;0;0;0;0;0;0;0;0;0,00877193;0;0;0;0,175438596;0;0;0,026315789;0,00877193;0;0,179824561;0;0;0;0;0;0;0;0;0;0
Bakker_a6;0,0041841;0;0,018828452;0;0,006276151;0,085774059;0;0;0;0,018828452;0;0;0;0;0,014644351;0;0,037656904;0,00209205;0;0;0;0;0;0;0;0;0;0;0,006276151;0;0,29707113;0;0;0,016736402;0,0041841;0;0,468619247;0;0;0;0;0;0;0;0;0;0
Bakker_a7;0;0;0,007092199;0;0,007092199;0,092198582;0;0;0;0,04964539;0;0;0;0;0,007092199;0;0,085106383;0,007092199;0,212765957;0;0;0;0;0;0;0;0;0;0,141843972;0;0,070921986;0;0;0,028368794;0;0;0,234042553;0;0;0;0;0;0;0;0;0;0
Bakker_a8;0;0;0,006369427;0;0,006369427;0,044585987;0,006369427;0;0;0,050955414;0;0;0;0,01910828;0,076433121;0;0,031847134;0;0;0;0;0;0;0;0;0;0,006369427;0;0,063694268;0;0,375796178;0;0;0;0,006369427;0;0,299363057;0;0;0;0;0;0;0;0;0;0
Bakker_a9;0;0,004889976;0,029339853;0;0,004889976;0,630806846;0,004889976;0;0;0,007334963;0;0;0;0,009779951;0;0;0,075794621;0,002444988;0,002444988;0;0;0;0;0,002444988;0;0;0;0;0,036674817;0;0,085574572;0;0;0,019559902;0,004889976;0;0,061124694;0;0,002444988;0;0;0,004889976;0;0;0,002444988;0;0
Bakker_a10;0;0,000895255;0,013428827;0;0,000895255;0,024171889;0,00179051;0;0;0,047448523;0;0;0;0,002685765;0,008057296;0;0,02954342;0;0;0;0;0;0;0;0;0;0;0;0;0;0,829006267;0,00179051;0;0,003581021;0,00179051;0;0,034019696;0;0;0;0;0;0;0;0;0;0
Bakker_a11;0,00245098;0,00245098;0,007352941;0;0,00245098;0,012254902;0;0;0;0,012254902;0;0;0;0,00245098;0,066176471;0;0,00245098;0;0;0;0;0;0;0;0;0;0;0;0;0;0,833333333;0;0;0,004901961;0;0;0,044117647;0;0,00245098;0;0;0;0;0;0;0;0
Bakker_a12;0,015686275;0,003921569;0,003921569;0;0,011764706;0,207843137;0;0;0;0;0;0;0;0,011764706;0,003921569;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019607843;0;0,690196078;0;0;0,02745098;0;0;0,003921569;0;0;0;0;0;0;0;0;0;0
Bakker_a13;0,00625;0;0,06875;0;0,00625;0,325;0;0;0;0,05;0;0;0;0,0125;0,04375;0;0,00625;0;0;0;0;0;0;0;0;0;0;0;0,1375;0;0,13125;0,025;0;0,1375;0,00625;0;0,04375;0;0;0;0;0;0;0;0;0;0
Bakker_a14;0,004926108;0;0,017241379;0;0,002463054;0,10591133;0;0;0;0,022167488;0;0;0;0;0,009852217;0;0,002463054;0,002463054;0;0;0;0;0;0;0;0;0,002463054;0;0;0;0,679802956;0;0;0,022167488;0;0;0,118226601;0;0;0;0;0;0;0;0;0;0
Bakker_a15;0;0,01863354;0,158385093;0;0,00931677;0,229813664;0,01242236;0;0;0,049689441;0;0;0;0,037267081;0;0,00310559;0,198757764;0,00310559;0;0;0;0;0;0;0;0;0,00621118;0;0,00931677;0;0,118012422;0;0;0,034161491;0,01863354;0;0,046583851;0;0,00310559;0;0;0,00931677;0;0;0;0;0
