"","Longitude","Latitude","V3"
"3993",8,58.24,"EPDcoretop_E2543"
"3994",7.54,59.67,"EPDcoretop_E2544"
"3995",7.91,58.14,"EPDcoretop_E2545"
"3996",7.73,58.54,"EPDcoretop_E2546"
"3997",6.99,59.84,"EPDcoretop_E2547"
"3998",7.43,59.76,"EPDcoretop_E2548"
"3999",7.25,59.8,"EPDcoretop_E2549"
"4000",7.3,59.34,"EPDcoretop_E2550"
"4001",7.99,59.63,"EPDcoretop_E2551"
"4002",7.79,58.33,"EPDcoretop_E2552"
"4003",2.89,45.5,"EPDcoretop_E2553"
"4004",-3.57,41.81,"EPDcoretop_E2554"
"4005",25,59.44,"EPDcoretop_E2555"
"4006",24.1,59.08,"EPDcoretop_E2556"
"4007",25.54,59.49,"EPDcoretop_E2557"
"4008",27.58,59.22,"EPDcoretop_E2558"
"4009",27.7,59.16,"EPDcoretop_E2559"
"4010",25.77,58.5,"EPDcoretop_E2560"
"4011",27.54,59.25,"EPDcoretop_E2561"
"4012",27.08,57.68,"EPDcoretop_E2562"
"4013",24.43,59.18,"EPDcoretop_E2563"
"4014",27.07,57.74,"EPDcoretop_E2565"
"4015",27.07,57.74,"EPDcoretop_E2566"
"4016",27.06,57.81,"EPDcoretop_E2567"
"4017",26.01,59.45,"EPDcoretop_E2568"
"4018",26.01,59.44,"EPDcoretop_E2569"
"4019",26.52,58.06,"EPDcoretop_E2570"
"4020",2.44,42.16,"EPDcoretop_E2573"
"4021",-4.7,39.6,"EPDcoretop_E2574"
"4022",-4.89,39.59,"EPDcoretop_E2576"
"4023",-4.07,36.9,"EPDcoretop_E2577"
"4024",0.92,42.64,"EPDcoretop_E2579"
"4025",8.76,48.99,"EPDcoretop_E2580"
"4026",28.55,43.67,"EPDcoretop_E2581"
"4027",12.85,42.48,"EPDcoretop_E2582"
"4028",6,44.38,"EPDcoretop_E2583"
"4029",22.86,46.64,"EPDcoretop_E2585"
"4030",26.08,61.49,"EPDcoretop_E2586"
"4031",29.1,63.62,"EPDcoretop_E2587"
"4032",21.47,69.2,"EPDcoretop_E2588"
"4033",50.2,37.36,"EPDcoretop_E2589"
"4034",24.5,57.23,"EPDcoretop_E2591"
"4035",24.62,57.25,"EPDcoretop_E2592"
"4036",25.33,57.03,"EPDcoretop_E2593"
"4037",26.88,56.86,"EPDcoretop_E2594"
"4038",24.59,57.95,"EPDcoretop_E2595"
"4039",21.44,57.11,"EPDcoretop_E2597"
"4040",27.15,56.76,"EPDcoretop_E2598"
"4041",22.91,56.52,"EPDcoretop_E2599"
"4042",24.55,57.92,"EPDcoretop_E2600"
"4043",16.02,39.55,"EPDcoretop_E2601"
"4044",-7.433127778,57.22409167,"Edwards_a1"
"4045",-7.432505556,57.22398889,"Edwards_a2"
"4046",-7.431544444,57.22394722,"Edwards_a3"
"4047",-7.430816667,57.22180833,"Edwards_a4"
"4048",-7.426263889,57.22188333,"Edwards_a5"
"4049",-7.420483333,57.22248889,"Edwards_a6"
"4050",-7.412552778,57.22305278,"Edwards_a7"
"4051",-7.405952778,57.22396667,"Edwards_a8"
"4052",-7.399113889,57.22466389,"Edwards_a9"
"4053",-7.397397222,57.22478056,"Edwards_a10"
"4054",-7.385963889,57.22510556,"Edwards_a11"
"4055",-7.376761111,57.22416111,"Edwards_a12"
"4056",-7.367163889,57.22598611,"Edwards_a13"
"4057",-7.363727778,57.23155,"Edwards_a14"
"4058",-7.361172222,57.23575833,"Edwards_a15"
"4059",-7.34595,57.239075,"Edwards_a16"
"4060",-7.351580556,57.24149167,"Edwards_a17"
"4061",-7.342522222,57.24097778,"Edwards_a18"
"4062",-7.329813889,57.24126667,"Edwards_a19"
"4063",-7.312830556,57.23986389,"Edwards_a20"
"4064",-7.307741667,57.24271944,"Edwards_a21"
"4065",-7.302977778,57.24025278,"Edwards_a22"
"4066",-7.290466667,57.24294722,"Edwards_a23"
"4067",-7.284975,57.24581111,"Edwards_a24"
"4068",-7.276025,57.247775,"Edwards_a25"
"4069",-7.263547222,57.254,"Edwards_a26"
"4070",-7.2529,57.25340556,"Edwards_a27"
"4071",-7.242663889,57.25707778,"Edwards_a28"
"4072",-7.244419444,57.25646111,"Edwards_a29"
"4073",1.637777778,42.49333333,"Ejarque_a1"
"4074",1.658055556,42.49472222,"Ejarque_a2"
"4075",1.654166667,42.49444444,"Ejarque_a3"
"4076",1.649166667,42.49055556,"Ejarque_a4"
"4077",1.6475,42.49,"Ejarque_a5"
"4078",1.6475,42.48833333,"Ejarque_a6"
"4079",1.646666667,42.48638889,"Ejarque_a7"
"4080",1.652222222,42.48333333,"Ejarque_a8"
"4081",1.606388889,42.47555556,"Ejarque_a9"
"4082",1.6475,42.48833333,"Ejarque_a10"
"4083",1.648888889,42.49944444,"Ejarque_a11"
"4084",1.641944444,42.48583333,"Ejarque_a12"
"4085",1.631666667,42.48305556,"Ejarque_a13"
"4086",1.610833333,42.4825,"Ejarque_a14"
"4087",1.615555556,42.48777778,"Ejarque_a15"
"4088",1.6175,42.48305556,"Ejarque_a16"
"4089",1.611388889,42.48416667,"Ejarque_a17"
"4090",1.606388889,42.49027778,"Ejarque_a18"
"4091",1.593611111,42.49111111,"Ejarque_a19"
"4092",1.594444444,42.49222222,"Ejarque_a20"
"4093",1.589166667,42.495,"Ejarque_a21"
"4094",1.586666667,42.49527778,"Ejarque_a22"
"4095",1.5825,42.49611111,"Ejarque_a23"
"4096",1.578611111,42.49694444,"Ejarque_a24"
"4097",1.575,42.49694444,"Ejarque_a25"
"4098",1.569166667,42.49777778,"Ejarque_a26"
"4099",1.552222222,42.50361111,"Ejarque_a27"
"4100",35.49882,30.40749,"Fall_a1"
"4101",35.48847,30.40096,"Fall_a2"
"4102",35.48821,30.39092,"Fall_a3"
"4103",35.48624,30.3793,"Fall_a4"
"4104",35.48069,30.37049,"Fall_a5"
"4105",35.4746,30.36988,"Fall_a6"
"4106",35.45922,30.44202,"Fall_a7"
"4107",35.44599,30.44389,"Fall_a8"
"4108",35.41962,30.43976,"Fall_a9"
"4109",35.41481,30.43815,"Fall_a10"
"4110",35.4116,30.44048,"Fall_a11"
"4111",35.40754,30.44663,"Fall_a12"
"4112",35.40549,30.45817,"Fall_a13"
"4113",35.40116,30.46837,"Fall_a14"
"4114",35.39822,30.47815,"Fall_a15"
"4115",35.3855,30.48608,"Fall_a16"
"4116",35.36652,30.49884,"Fall_a17"
"4117",35.32521,30.5647,"Fall_a18"
"4118",35.38494,30.75096,"Fall_a19"
"4119",35.42741,30.87001,"Fall_a20"
"4120",35.41629,30.89953,"Fall_a21"
"4121",32.976061,34.607639,"Fall_b1"
"4122",32.97839,34.6047,"Fall_b2"
"4123",32.97862,34.6036,"Fall_b3"
"4124",32.97896,34.60166,"Fall_b4"
"4125",32.98997,34.60112,"Fall_b5"
"4126",33.60314,34.81714,"Fall_b6"
"4127",33.39319,35.33373,"Fall_b7"
"4128",33.3713,35.33138,"Fall_b8"
"4129",33.48573,34.79927,"Fall_b9"
"4130",34.074194,34.969694,"Fall_b10"
"4131",33.47505,34.80335,"Fall_b11"
"4132",33.5107,34.82889,"Fall_b12"
"4133",33.43402,34.81246,"Fall_b13"
"4134",33.3633,35.31219,"Fall_b14"
"4135",33.08337,34.75408,"Fall_b15"
"4136",33.3597,34.82201,"Fall_b16"
"4137",33.34875,34.83387,"Fall_b17"
"4138",33.08486,34.77707,"Fall_b18"
"4139",33.10973,35.33411,"Fall_b19"
"4140",33.35507,35.30338,"Fall_b20"
"4141",33.29779,34.8473,"Fall_b21"
"4142",33.29758,34.84769,"Fall_b22"
"4143",33.13236,35.05216,"Fall_b23"
"4144",33.14941,35.04998,"Fall_b24"
"4145",33.26679,34.84231,"Fall_b25"
"4146",33.25976,34.84295,"Fall_b26"
"4147",33.16484,34.79324,"Fall_b27"
"4148",33.19373,34.85364,"Fall_b28"
"4149",33.32709,34.85055,"Fall_b29"
"4150",33.31097,34.85123,"Fall_b30"
"4151",33.27598,35.30726,"Fall_b31"
"4152",33.06607,34.84972,"Fall_b32"
"4153",33.26816,35.30413,"Fall_b33"
"4154",33.12716,35.32688,"Fall_b34"
"4155",33.22413,35.30447,"Fall_b35"
"4156",33.15622,34.88025,"Fall_b36"
"4157",33.13112,34.93092,"Fall_b37"
"4158",33.25578,35.30645,"Fall_b38"
"4159",32.93003,34.87146,"Fall_b39"
"4160",33.10118,34.92586,"Fall_b40"
"4161",33.15184,34.88945,"Fall_b41"
"4162",32.803,34.864333,"Fall_b42"
"4163",33.13571,34.90152,"Fall_b43"
"4164",33.13815,34.89118,"Fall_b44"
"4165",33.05811,34.91425,"Fall_b45"
"4166",33.05782,34.91487,"Fall_b46"
"4167",33.05314,34.90465,"Fall_b47"
"4168",33.044222,34.924583,"Fall_b48"
"4169",33.048139,34.927083,"Fall_b49"
"4170",32.86063,34.90921,"Fall_b50"
"4171",32.89585,34.92748,"Fall_b51"
"4172",32.8704,34.9149,"Fall_b52"
"4173",32.90208,34.93012,"Fall_b53"
"4174",32.90178,34.92932,"Fall_b54"
"4175",32.89172,34.93911,"Fall_b55"
"4176",32.8622,34.9351,"Fall_b56"
"4177",24.545,47.57389,"Feurdean_a1"
"4178",23.900622,46.966698,"Feurdean_a2"
"4179",24.545,47.57389,"Feurdean_a3"
"4180",27.637,44.1545,"Feurdean_a4"
"4181",22.76417,46.59,"Feurdean_a5"
"4182",22.7324,46.5984,"Feurdean_a6"
"4183",83.284014,56.83552,"Feurdean_b1"
"4184",10.89563582,42.988217,"Finsinger_a1"
"4185",12.66966807,41.7484233,"Finsinger_a2"
"4186",7.795974352,45.46249643,"Finsinger_a3"
"4187",9.214693512,45.78662571,"Finsinger_a4"
"4188",13.1292841,42.29321511,"Finsinger_a5"
"4189",7.387461454,45.06631503,"Finsinger_a6"
"4190",10.10932777,44.46428077,"Finsinger_a7"
"4191",14.71590167,37.95305904,"Finsinger_a8"
"4192",8.062340306,45.43233733,"Finsinger_a9"
"4193",11.93422831,42.60026162,"Finsinger_a10"
"4194",12.23031336,42.12208147,"Finsinger_a11"
"4195",11.37999339,42.4004386,"Finsinger_a12"
"4196",10.28197035,44.38216837,"Finsinger_a13"
"4197",7.899450607,45.48444119,"Finsinger_a14"
"4198",7.910411495,45.32454805,"Finsinger_a15"
"4199",7.49086594,45.11723839,"Finsinger_a16"
"4200",8.692684014,45.76435341,"Finsinger_a17"
"4201",13.68626658,41.70108426,"Finsinger_a18"
"4202",12.94232681,42.079169,"Finsinger_a19"
"4203",8.826267257,45.89769158,"Finsinger_a20"
"4204",10.04993843,44.38580838,"Finsinger_a21"
"4205",8.82307762,45.91691084,"Finsinger_a22"
"4206",12.84998614,41.69056222,"Finsinger_a23"
"4207",7.483481255,44.09834384,"Finsinger_a24"
"4208",10.51179029,45.78149627,"Finsinger_a25"
"4209",9.409177161,44.50300158,"Finsinger_a26"
"4210",6.93645208,45.0463344,"Finsinger_a27"
"4211",15.63736032,38.268684,"Finsinger_a28"
"4212",15.83689261,40.14316247,"Finsinger_a29"
"4213",7.888356442,45.47727682,"Finsinger_a30"
"4214",14.83895881,37.95206598,"Finsinger_a31"
"4215",12.31573662,42.11325251,"Finsinger_a32"
"4216",7.789839926,45.47659051,"Finsinger_a33"
"4217",11.76977859,42.61164977,"Finsinger_a34"
"4218",7.992493953,45.33986595,"Finsinger_a35"
"4219",9.137609048,45.78281125,"Finsinger_a36"
"4220",8.662914182,45.79618593,"Finsinger_a37"
"4221",15.60481841,40.93136317,"Finsinger_a38"
"4222",12.70225475,41.71213628,"Finsinger_a39"
"4223",7.137519369,44.21587768,"Finsinger_a40"
"4224",10.21678643,44.29858081,"Finsinger_a41"
"4225",13.01389695,42.38236694,"Finsinger_a42"
"4226",15.02728523,36.70709728,"Finsinger_a43"
"4227",8.086990091,46.00735606,"Finsinger_a44"
"4228",8.12961867,46.12961537,"Finsinger_a45"
"4229",8.33391101,46.32816056,"Finsinger_a46"
"4230",9.27367486,45.80393397,"Finsinger_a47"
"4231",13.14715739,42.34647878,"Finsinger_a48"
"4232",7.100588279,44.22841379,"Finsinger_a49"
"4233",13.4085524,41.28561318,"Finsinger_a50"
"4234",10.2441049,44.30299326,"Finsinger_a51"
"4235",9.404250137,44.492684,"Finsinger_a52"
"4236",11.31055112,42.50119738,"Finsinger_a53"
"4237",9.26708675,45.8299668,"Finsinger_a54"
"4238",11.36170729,42.42601385,"Finsinger_a55"
"4239",15.80885952,40.09262129,"Finsinger_a56"
"4240",10.70055867,43.8248859,"Finsinger_a57"
"4241",7.884205235,45.4859945,"Finsinger_a58"
"4242",10.00748938,44.40242197,"Finsinger_a59"
"4243",10.95000889,46.26108582,"Finsinger_a60"
"4244",14.39594663,37.90119372,"Finsinger_a61"
"4245",9.852193949,44.66412565,"Finsinger_a62"
"4246",8.733092473,45.81590373,"Finsinger_a63"
"4247",12.7530855,42.50875878,"Finsinger_a64"
"4248",9.796805603,44.4091349,"Finsinger_a65"
"4249",12.17456809,42.31878267,"Finsinger_a66"
"4250",8.036896475,45.41325984,"Finsinger_a67"
"4251",11.63808748,46.26655455,"Finsinger_a68"
"4252",11.32441248,46.17912393,"Finsinger_a69"
"4253",11.49878631,46.19628818,"Finsinger_a70"
"4254",11.62577022,46.26217611,"Finsinger_a71"
"4255",11.74018536,46.34958248,"Finsinger_a72"
"4256",11.66978322,46.28080386,"Finsinger_a73"
"4257",10.68434101,46.43022242,"Finsinger_a74"
"4258",11.25308763,45.93645008,"Finsinger_a75"
"4259",11.24367797,46.01873884,"Finsinger_a76"
"4260",11.20856833,46.19600237,"Finsinger_a77"
"4261",11.22145097,46.13970748,"Finsinger_a78"
"4262",11.76535989,46.28163742,"Finsinger_a79"
"4263",11.76561145,46.28377161,"Finsinger_a80"
"4264",11.88436332,46.45480823,"Finsinger_a81"
"4265",11.01968399,45.95080969,"Finsinger_a82"
"4266",11.00590069,46.04059348,"Finsinger_a83"
"4267",11.06357848,46.13059563,"Finsinger_a84"
"4268",11.05881591,46.1247611,"Finsinger_a85"
"4269",10.72624806,46.22149007,"Finsinger_a86"
"4270",10.73383494,46.22083522,"Finsinger_a87"
"4271",11.44544336,46.74272619,"Finsinger_a88"
"4272",11.29073693,46.42463789,"Finsinger_a89"
"4273",11.26385608,46.378933,"Finsinger_a90"
"4274",11.21891551,46.08568042,"Finsinger_a91"
"4275",11.18089323,46.12443845,"Finsinger_a92"
"4276",-7.44238,37.266075,"Fletcher_a1"
"4277",-7.442391,37.26689,"Fletcher_a2"
"4278",-7.442447,37.267658,"Fletcher_a3"
"4279",-7.442302,37.268111,"Fletcher_a4"
"4280",-7.441821,37.268507,"Fletcher_a5"
"4281",-7.436254,37.258774,"Fletcher_a6"
"4282",-7.438823,37.26072,"Fletcher_a7"
"4283",-7.443569,37.261656,"Fletcher_a8"
"4284",-7.447227,37.263112,"Fletcher_a9"
"4285",-7.453276,37.265085,"Fletcher_a10"
"4286",-7.457192,37.265431,"Fletcher_a11"
"4287",-7.464456,37.263907,"Fletcher_a12"
"4288",-5.633891853,32.192525,"Fletcher_b1"
"4289",-5.632898285,32.193006,"Fletcher_b2"
"4290",-5.632217718,32.193309,"Fletcher_b3"
"4291",-5.631422123,32.193668,"Fletcher_b4"
"4292",-5.630628079,32.194081,"Fletcher_b5"
"4293",-5.630023016,32.194797,"Fletcher_b6"
"4294",-5.628951875,32.195532,"Fletcher_b7"
"4295",-5.628903906,32.196813,"Fletcher_b8"
"4296",-5.628935967,32.19977,"Fletcher_b9"
"4297",-5.637517446,32.199835,"Fletcher_b10"
"4298",-5.638773605,32.204038,"Fletcher_b11"
"4299",-5.638079867,32.20866,"Fletcher_b12"
"4300",-5.637937408,32.212541,"Fletcher_b13"
"4301",-5.638196323,32.215628,"Fletcher_b14"
"4302",-5.637388435,32.217404,"Fletcher_b15"
"4303",-5.644664815,32.218496,"Fletcher_b16"
"4304",-5.004336,33.07393,"Fletcher_b17"
"4305",-5.004928401,33.073584,"Fletcher_b18"
"4306",-5.007166126,33.066,"Fletcher_b19"
"4307",-5.007423954,33.065563,"Fletcher_b20"
"4308",-5.007150712,33.065793,"Fletcher_b21"
"4309",-4.998902535,33.066205,"Fletcher_b22"
"4310",-5.001334177,33.065751,"Fletcher_b23"
"4311",-4.989354089,33.070236,"Fletcher_b24"
"4312",-4.989917898,33.070064,"Fletcher_b25"
"4313",-4.990967717,33.069597,"Fletcher_b26"
"4314",-4.991191892,33.069088,"Fletcher_b27"
"4315",-4.991846298,33.068185,"Fletcher_b28"
"4316",-4.993266137,33.067504,"Fletcher_b29"
"4317",-4.993720618,33.067235,"Fletcher_b30"
"4318",-5.079198119,33.41566,"Fletcher_b31"
"4319",-5.079905151,33.416451,"Fletcher_b32"
"4320",-5.084866995,33.410804,"Fletcher_b33"
"4321",9.7981,46.02491139,"Furlanetto_a1"
"4322",9.808335278,46.02645417,"Furlanetto_a2"
"4323",9.813444722,46.02589972,"Furlanetto_a3"
"4324",9.821641389,46.02672528,"Furlanetto_a4"
"4325",9.829223889,46.02698167,"Furlanetto_a5"
"4326",9.850330556,46.03103333,"Furlanetto_a6"
"4327",9.839315278,46.03276194,"Furlanetto_a7"
"4328",9.845669444,46.02486389,"Furlanetto_a8"
"4329",9.854866667,46.02343333,"Furlanetto_a9"
"4330",9.8550025,46.03850583,"Furlanetto_a10"
"4331",9.862980556,46.024925,"Furlanetto_a11"
"4332",9.861958611,46.03949833,"Furlanetto_a12"
"4333",9.875555556,46.02383333,"Furlanetto_a13"
"4334",9.873236111,46.03405556,"Furlanetto_a14"
"4335",9.861315278,46.04135278,"Furlanetto_a15"
"4336",9.863508611,46.03846944,"Furlanetto_a16"
"4337",9.868453611,46.04074722,"Furlanetto_a17"
"4338",9.864337778,46.03759556,"Furlanetto_a18"
"4339",9.879275,46.03877778,"Furlanetto_a19"
"4340",9.868011111,46.03738917,"Furlanetto_a20"
"4341",9.8789775,46.04042611,"Furlanetto_a21"
"4342",9.878961944,46.04073389,"Furlanetto_a22"
"4343",9.880458611,46.04149917,"Furlanetto_a23"
"4344",9.878861389,46.0425525,"Furlanetto_a24"
"4345",9.878527778,46.04318889,"Furlanetto_a25"
"4346",9.876836111,46.04213333,"Furlanetto_a26"
"4347",24.16003056,53.0821,"Galka_a1"
"4348",22.84166389,54.22341667,"Galka_a2"
"4349",22.44394444,54.33566667,"Galka_a3"
"4350",15.98305,53.10349444,"Galka_a4"
"4351",0.834781,52.182027,"Grant_a1"
"4352",0.72335,51.91353,"Grant_a2"
"4353",0.722294,51.916747,"Grant_a3"
"4354",-0.114331,52.159344,"Grant_a4"
"4355",-1.649713,50.860805,"Grant_a5"
"4356",-1.727292,50.824035,"Grant_a6"
"4357",-1.645818,50.864885,"Grant_a7"
"4358",-1.715302,50.923301,"Grant_a8"
"4359",-1.598052,50.859137,"Grant_a9"
"4360",-1.720603,50.933835,"Grant_a10"
"4361",-1.686209,50.912481,"Grant_a11"
"4362",-1.497388,50.848694,"Grant_a12"
"4363",-1.436677,50.853407,"Grant_a13"
"4364",-2.175946,54.097103,"Grant_a14"
"4365",-2.163942,54.096761,"Grant_a15"
"4369",5.0802117,60.3272431,"Hjelle_a1"
"4370",5.071562,60.2684601,"Hjelle_a2"
"4371",5.2449389,60.2749889,"Hjelle_a3"
"4372",5.2319395,60.2847182,"Hjelle_a4"
"4373",5.3069389,60.2885445,"Hjelle_a5"
"4374",5.2851278,60.6097611,"Hjelle_a6"
"4375",5.27275,60.56365,"Hjelle_a7"
"4376",5.3338278,60.4780056,"Hjelle_a8"
"4377",5.3925143,60.2252008,"Hjelle_a9"
"4378",5.4432257,60.1430649,"Hjelle_a10"
"4379",5.4411613,60.1647449,"Hjelle_a11"
"4380",5.3557916,60.2713524,"Hjelle_a12"
"4381",6.1323667,60.3902445,"Hjelle_a13"
"4382",6.1316694,60.2633361,"Hjelle_a14"
"4383",6.0210833,60.2990917,"Hjelle_a15"
"4384",5.9374817,60.1654444,"Hjelle_a16"
"4385",5.8105805,60.3818204,"Hjelle_a17"
"4386",5.6544924,60.3806331,"Hjelle_a18"
"4387",5.6178571,60.3225072,"Hjelle_a19"
"4388",5.3936556,60.3213528,"Hjelle_a20"
"4389",5.4512319,60.3940105,"Hjelle_a21"
"4390",5.4081633,60.4502224,"Hjelle_a22"
"4391",5.8435012,60.241178,"Hjelle_a23"
"4392",5.9659,59.8793667,"Hjelle_a24"
"4393",6.0226461,59.8702766,"Hjelle_a25"
"4394",5.7602395,59.7782688,"Hjelle_a26"
"4395",5.5770836,59.6524592,"Hjelle_a27"
"4396",5.5861361,59.622575,"Hjelle_a28"
"4397",5.5867806,59.5416084,"Hjelle_a29"
"4398",5.68815,59.5264889,"Hjelle_a30"
"4399",5.6562139,59.5308533,"Hjelle_a31"
"4400",5.6687713,59.5453081,"Hjelle_a32"
"4401",6.3911044,60.3479124,"Hjelle_a33"
"4402",5.3576386,60.3327987,"Hjelle_a34"
"4403",21.21277778,38.65194444,"Jahns_a1"
"4404",21.19833333,38.65055556,"Jahns_a2"
"4405",20.82444444,38.83611111,"Jahns_b1"
"4406",20.82444444,38.83611111,"Jahns_b2"
"4407",20.82444444,38.83611111,"Jahns_b3"
"4408",20.83388889,38.84416667,"Jahns_b4"
"4409",20.82222222,38.83666667,"Jahns_b5"
"4410",20.82555556,38.83972222,"Jahns_b6"
"4411",21.19472222,38.40805556,"Jahns_c1"
"4412",23.22027778,38.22027778,"Jahns_d1"
"4413",23.22027778,38.22027778,"Jahns_d2"
"4414",23.22027778,38.22027778,"Jahns_d3"
"4415",23.21666667,38.22027778,"Jahns_d4"
"4416",22.20666667,37.56916667,"Jahns_e1"
"4417",21.09694444,38.79194444,"Jahns_f1"
"4418",21.1275,38.79527778,"Jahns_f2"
"4419",21.1275,38.79527778,"Jahns_f3"
"4420",21.1275,38.79527778,"Jahns_f4"
"4421",21.13888889,38.795,"Jahns_f5"
"4422",21.13888889,38.795,"Jahns_f6"
"4423",21.13888889,38.795,"Jahns_f7"
"4424",23.94638889,37.71972222,"Jahns_g1"
"4425",23.94638889,37.71972222,"Jahns_g2"
"4426",23.94638889,37.71972222,"Jahns_g3"
"4427",23.94638889,37.71972222,"Jahns_g4"
"4428",22.75583333,37.73027778,"Jahns_h1"
"4429",22.74555556,37.71916667,"Jahns_h2"
"4430",22.75027778,37.705,"Jahns_h3"
"4431",22.75027778,37.705,"Jahns_h4"
"4432",22.7725,37.67138889,"Jahns_h5"
"4433",22.71611111,37.55277778,"Jahns_h6"
"4434",22.71611111,37.55277778,"Jahns_h7"
"4435",22.71611111,37.55277778,"Jahns_h8"
"4436",22.71611111,37.55277778,"Jahns_h9"
"4437",22.67944444,37.55361111,"Jahns_h10"
"4438",23.94638889,37.71972222,"Jahns_i1"
"4439",23.94638889,37.71972222,"Jahns_i2"
"4440",23.94638889,37.71972222,"Jahns_i3"
"4441",23.94638889,37.71972222,"Jahns_i4"
"4442",-3.534,37.153,"Jimenez-Moreno_a1"
"4443",-3.504,37.154,"Jimenez-Moreno_a2"
"4444",-3.471,37.141,"Jimenez-Moreno_a3"
"4445",-3.468,37.14,"Jimenez-Moreno_a4"
"4446",-3.439,37.133,"Jimenez-Moreno_a5"
"4447",-3.45,37.114,"Jimenez-Moreno_a6"
"4448",-3.421,37.113,"Jimenez-Moreno_a7"
"4449",-3.419,37.113,"Jimenez-Moreno_a8"
"4450",-3.395,37.102,"Jimenez-Moreno_a9"
"4451",-3.373,37.064,"Jimenez-Moreno_a10"
"4452",-3.382,37.091,"Jimenez-Moreno_a11"
"4453",-3.6,37.011,"Jimenez-Moreno_a12"
"4454",-3.323,37.05,"Jimenez-Moreno_a13"
"4455",-3.417,37.06,"Jimenez-Moreno_a14"
"4456",-3.343,37.041,"Jimenez-Moreno_a15"
"4457",-3.373,37.053,"Jimenez-Moreno_a16"
"4458",-3.294,37.048,"Jimenez-Moreno_a17"
"4459",16.022782,39.549224,"Joannin_a1"
"4460",16.022867,39.548988,"Joannin_a2"
"4461",16.022585,39.548256,"Joannin_a3"
"4462",16.023359,39.548279,"Joannin_a4"
"4463",16.021316,39.547558,"Joannin_a5"
"4464",19.84448333,50.08783333,"Karpinska_a1"
"4465",19.94436111,50.036,"Karpinska_a2"
"4466",19.90418333,50.03171667,"Karpinska_a3"
"4467",19.9048,50.03173333,"Karpinska_a4"
"4468",19.90463333,50.03203333,"Karpinska_a5"
"4469",19.90215,50.03306667,"Karpinska_a6"
"4470",19.95771111,50.04140278,"Karpinska_a7"
"4471",19.95771111,50.04140278,"Karpinska_a8"
"4472",19.94482778,50.03727222,"Karpinska_a9"
"4473",19.94583333,50.03680556,"Karpinska_a10"
"4474",19.8315,50.04477778,"Karpinska_a11"
"4475",19.83155556,50.04491667,"Karpinska_a12"
"4476",19.83152778,50.04502778,"Karpinska_a13"
"4477",19.83196667,50.04511667,"Karpinska_a14"
"4478",19.81901667,50.04075,"Karpinska_a15"
"4479",19.90951667,50.0436,"Karpinska_a16"
"4480",22.05893333,54.29616944,"Karpinska_b1"
"4481",21.5933,50.045,"Karpinska_c1"
"4482",21.5936,50.0439,"Karpinska_c2"
"4483",21.5706,50.0317,"Karpinska_c3"
"4484",21.5506,50.0319,"Karpinska_c4"
"4485",21.5575,50.0292,"Karpinska_c5"
"4486",21.5542,50.0292,"Karpinska_c6"
"4487",21.5544,50.0344,"Karpinska_c7"
"4488",21.5503,50.03,"Karpinska_c8"
"4489",21.5444,50.0236,"Karpinska_c9"
"4490",21.5453,50.0181,"Karpinska_c10"
"4491",21.5492,50.0111,"Karpinska_c11"
"4492",21.5511,50.0097,"Karpinska_c12"
"4493",21.5519,50.0089,"Karpinska_c13"
"4494",21.5517,50.0075,"Karpinska_c14"
"4495",21.5514,50.0064,"Karpinska_c15"
"4496",21.5522,50.0058,"Karpinska_c16"
"4497",21.5511,50.0047,"Karpinska_c17"
"4498",21.5611,50.0036,"Karpinska_c18"
"4499",21.5575,49.9967,"Karpinska_c19"
"4500",21.5567,49.9964,"Karpinska_c20"
"4501",21.5474,49.988,"Karpinska_c21"
"4502",21.5519,49.9778,"Karpinska_c22"
"4503",21.5617,49.9886,"Karpinska_c23"
"4504",21.5592,49.9892,"Karpinska_c24"
"4505",21.5619,49.985,"Karpinska_c25"
"4506",21.5575,49.9759,"Karpinska_c26"
"4507",21.5647,49.9744,"Karpinska_c27"
"4508",21.5744,49.9719,"Karpinska_c28"
"4509",21.5786,49.9661,"Karpinska_c29"
"4510",21.5783,49.9642,"Karpinska_c30"
"4511",21.6158,49.948,"Karpinska_c31"
"4512",21.6167,49.9505,"Karpinska_c32"
"4513",21.6247,49.95,"Karpinska_c33"
"4514",21.6086,49.9467,"Karpinska_c34"
"4515",21.5949,49.9517,"Karpinska_c35"
"4516",21.588,49.9539,"Karpinska_c36"
"4517",21.5722,49.9353,"Karpinska_c37"
"4518",21.5791,49.9403,"Karpinska_c38"
"4519",21.5791,49.9403,"Karpinska_c39"
"4520",103.21322,71.9488,"Klemm_a1"
"4521",102.88289,71.83622,"Klemm_a2"
"4522",101.02542,71.22469,"Klemm_a3"
"4523",97.71586,70.66744,"Klemm_a4"
"4524",97.72353,70.66725,"Klemm_a5"
"4525",97.72728,70.67011,"Klemm_a6"
"4526",97.72633,70.67261,"Klemm_a7"
"4527",97.64917,70.90111,"Klemm_a8"
"4528",102.28875,72.39886,"Klemm_a9"
"4529",102.28844,72.39775,"Klemm_a10"
"4530",102.37464,72.30714,"Klemm_a11"
"4531",102.23571,72.24454,"Klemm_a12"
"4532",102.37464,72.30713,"Klemm_a13"
"4533",102.21278,72.255,"Klemm_a14"
"4534",102.21564,72.25769,"Klemm_a15"
"4535",110.819,71.503,"Klemm_a16"
"4536",111.132,71.74747,"Klemm_a17"
