"";"NameCal";"Loc...1.";"Loc...2."
"4072";"Kolaczek_f25";19,40056389;50,30065833
"4073";"Kolaczek_f26";19,40056389;50,30065833
"4074";"Kolaczek_f27";19,40056389;50,30065833
"4075";"Kolaczek_f28";19,40056389;50,30065833
"4076";"Kolaczek_f29";19,40056389;50,30065833
"4077";"Kolaczek_f30";19,40056389;50,30065833
"4078";"Kolaczek_f31";19,40056389;50,30065833
"4079";"Kolaczek_f32";19,40056389;50,30065833
"4080";"Kolaczek_g1";21,22531667;53,87745
"4081";"Kolaczek_g2";21,22533333;53,87743333
"4082";"Kolaczek_g3";21,22525;53,87735
"4083";"Kolaczek_g4";21,22518333;53,87733333
"4084";"Kolaczek_g5";21,22536667;53,87711667
"4085";"Kolaczek_g6";21,22518333;53,87693333
"4086";"Kolaczek_g7";21,22508333;53,87686667
"4087";"Kolaczek_g8";21,22496667;53,8768
"4088";"Kolaczek_g9";21,22503333;53,87678333
"4089";"Kolaczek_g10";21,2248;53,87676667
"4090";"Kolaczek_g11";21,22485;53,87675
"4091";"Kolaczek_g12";21,22475;53,87655
"4092";"Kolaczek_g13";21,22455;53,8765
"4093";"Kolaczek_g14";21,22451667;53,87645
"4094";"Kolaczek_g15";21,22438333;53,87643333
"4095";"Kolaczek_g16";21,2241;53,87621667
"4096";"Kolaczek_g17";21,22401667;53,87621667
"4097";"Kolaczek_g18";21,22403333;53,87618333
"4098";"Kolaczek_g19";21,22403333;53,87618333
"4099";"Kolaczek_g20";21,22368333;53,87596667
"4100";"Kolaczek_g21";21,22368333;53,87596667
"4101";"Kolaczek_g22";21,2228;53,87588333
"4102";"Kolaczek_g23";21,22261667;53,87595
"4103";"Kolaczek_g24";21,22265;53,87593333
"4104";"Kolaczek_g25";21,22253333;53,876
"4105";"Kolaczek_g26";21,2224;53,876
"4106";"Kolaczek_g27";21,22203333;53,87615
"4107";"Kolaczek_g28";21,22051667;53,87636667
"4108";"Kolaczek_g29";21,22036667;53,87653333
"4109";"Kolaczek_g30";21,21888333;53,87711667
"4110";"Kolaczek_h1";16,57408333;53,81503333
"4111";"Kolaczek_h2";16,5754;53,8151
"4112";"Kolaczek_h3";16,5757;53,81505
"4113";"Kolaczek_h4";16,57581667;53,81508333
"4114";"Kolaczek_h5";16,57661667;53,81535
"4115";"Kolaczek_h6";16,57821667;53,81548333
"4116";"Kolaczek_h7";16,57821667;53,81548333
"4117";"Kolaczek_h8";16,57896667;53,81561667
"4118";"Kolaczek_h9";16,57926667;53,81565
"4119";"Kolaczek_h10";16,58035;53,81611667
"4120";"Kolaczek_h11";16,58041667;53,81621667
"4121";"Kolaczek_h12";16,58048333;53,81625
"4122";"Kolaczek_h13";16,58046667;53,8163
"4123";"Kolaczek_h14";16,58041667;53,81638333
"4124";"Kolaczek_h15";16,58035;53,81666667
"4125";"Kolaczek_h16";16,58046667;53,81666667
"4126";"Kolaczek_h17";16,58036667;53,81671667
"4127";"Kolaczek_h18";16,58048333;53,81675
"4128";"Kolaczek_h19";16,58043333;53,81683333
"4129";"Kolaczek_h20";16,58041667;53,81695
"4130";"Kolaczek_h21";16,5804;53,8171
"4131";"Kolaczek_h22";16,58091667;53,81706667
"4132";"Kolaczek_h23";16,58125;53,81718333
"4133";"Kolaczek_h24";16,5813;53,81716667
"4134";"Kolaczek_h25";16,5819;53,81723333
"4135";"Kolaczek_h26";16,58225;53,8173
"4136";"Kolaczek_h27";16,5822;53,81743333
"4137";"Kolaczek_h28";16,58226667;53,8174
"4138";"Kolaczek_h29";16,58265;53,81743333
"4139";"Kolaczek_h30";16,58343333;53,81783333
"4140";"Kolaczek_i1";22,4399;54,33086667
"4141";"Kolaczek_i2";22,43985;54,3309
"4142";"Kolaczek_i3";22,43978333;54,33095
"4143";"Kolaczek_i4";22,4398;54,33106667
"4144";"Kolaczek_i5";22,44;54,33
"4145";"Kolaczek_i6";22,43996667;54,33113333
"4146";"Kolaczek_i7";22,44;54,33
"4147";"Kolaczek_i8";22,44038333;54,33111667
"4148";"Kolaczek_i9";22,44;54,33
"4149";"Kolaczek_i10";22,44063333;54,33105
"4150";"Kolaczek_i11";22,44075;54,33115
"4151";"Kolaczek_i12";22,44075;54,33115
"4152";"Kolaczek_i13";22,44088333;54,3312
"4153";"Kolaczek_i14";22,44086667;54,33123333
"4154";"Kolaczek_i15";22,44;54,33
"4155";"Kolaczek_i16";22,4411;54,33136667
"4156";"Kolaczek_i17";22,44116667;54,3314
"4157";"Kolaczek_i18";22,44118333;54,3314
"4158";"Kolaczek_i19";22,44121667;54,33145
"4159";"Kolaczek_i20";22,44121667;54,33136667
"4160";"Kolaczek_i21";22,44273333;54,33248333
"4161";"Kolaczek_i22";22,44298333;54,33295
"4162";"Kolaczek_i23";22,44316667;54,33315
"4163";"Kolaczek_i24";22,44343333;54,33353333
"4164";"Kolaczek_i25";22,44471667;54,33543333
"4165";"Kolaczek_i26";22,44466667;54,33545
"4166";"Kolaczek_i27";22,44;54,33
"4167";"Kolaczek_i28";22,44491667;54,3365
"4168";"Kolaczek_i29";22,44508333;54,3382
"4169";"Kolaczek_i30";22,44;54,33
"4170";"Kuehl_a1";6,883333333;50,11666667
"4171";"Kuehl_a2";8,7378;53,61578
"4172";"Kunes_a1";88,03611111;49,96138889
"4173";"Kunes_a2";88,03833333;49,96055556
"4174";"Kunes_a3";88,03888889;49,95805556
"4175";"Kunes_a4";88,30833333;50,15444444
"4176";"Kunes_a5";88,04083333;49,95583333
"4177";"Kunes_a6";88,03805556;49,95388889
"4178";"Kunes_a7";88,30694444;50,16138889
"4179";"Kunes_a8";88,33722222;50,14472222
"4180";"Kunes_a9";88,32138889;50,16694444
"4181";"Kunes_a10";91,51805556;51,20444444
"4182";"Kunes_a11";91,90277778;50,78444444
"4183";"Kunes_a12";91,61861111;51,06222222
"4184";"Kunes_a13";91,61916667;51,06222222
"4185";"Kunes_a14";91,61472222;51,06055556
"4186";"Kunes_a15";91,60694444;51,055
"4187";"Kunes_a16";88,33833333;50,145
"4188";"Kunes_a17";87,8975;50,17583333
"4189";"Kunes_a18";87,89722222;50,17638889
"4190";"Kunes_a19";88,04222222;49,95027778
"4191";"Kunes_a20";87,89638889;50,17472222
"4192";"Kunes_a21";88,31805556;50,16361111
"4193";"Kunes_a22";91,25333333;51,37138889
"4194";"Kunes_a23";88,34555556;50,14472222
"4195";"Kunes_a24";91,80083333;50,89444444
"4196";"Kunes_a25";91,86055556;50,82972222
"4197";"Kunes_a26";91,80694444;50,89111111
"4198";"Kunes_a27";88,03916667;49,94861111
"4199";"Kunes_a28";87,89888889;50,17416667
"4200";"Kunes_a29";88,03888889;49,94888889
"4201";"Kunes_a30";88,03861111;49,94888889
"4202";"Kunes_a31";88,3325;50,14416667
"4203";"Kunes_a32";88,03694444;49,945
"4204";"Kunes_a33";88,03416667;49,94444444
"4205";"Kunes_a34";92,00722222;51,28861111
"4206";"Kunes_a35";92,00944444;51,28944444
"4207";"Kunes_a36";87,88388889;50,24222222
"4208";"Kunes_a37";87,88472222;50,245
"4209";"Kunes_a38";87,88416667;50,24388889
"4210";"Kunes_a39";87,88416667;50,24472222
"4211";"Kunes_a40";87,89027778;50,24861111
"4212";"Kunes_a41";87,88833333;50,24861111
"4213";"Kunes_a42";92,3775;51,4025
"4214";"Kunes_a43";87,80472222;50,11472222
"4215";"Kunes_a44";87,80222222;50,12777778
"4216";"Kunes_a45";87,78972222;50,09416667
"4217";"Kunes_a46";87,80138889;50,10583333
"4218";"Kunes_a47";87,79388889;50,10638889
"4219";"Kunes_a48";87,79333333;50,10805556
"4220";"Kunes_a49";87,8;50,10583333
"4221";"Kunes_a50";87,79277778;50,10833333
"4222";"Kunes_a51";92,12805556;51,60388889
"4223";"Kunes_a52";91,92694444;51,71666667
"4224";"Kunes_a53";92,12944444;51,59916667
"4225";"Kunes_a54";91,86944444;51,71027778
"4226";"Kunes_a55";91,92583333;51,71305556
"4227";"Kunes_a56";91,8775;51,70361111
"4228";"Kunes_a57";87,65194444;50,30833333
"4229";"Kunes_a58";87,65027778;50,30777778
"4230";"Kunes_a59";87,64611111;50,3075
"4231";"Kunes_a60";87,65;50,30083333
"4232";"Kunes_a61";92,16083333;51,89166667
"4233";"Kunes_a62";91,24777778;53,52416667
"4234";"Kunes_a63";87,64861111;50,30694444
"4235";"Kunes_a64";91,96055556;51,84611111
"4236";"Kunes_a65";87,65166667;50,30222222
"4237";"Kunes_a66";91,90805556;51,81111111
"4238";"Kunes_a67";93,43277778;52,48694444
"4239";"Kunes_a68";93,47194444;52,49555556
"4240";"Kunes_a69";91,935;51,84027778
"4241";"Kunes_a70";91,93333333;51,84583333
"4242";"Kunes_a71";93,43361111;52,48694444
"4243";"Kunes_a72";91,91444444;51,82388889
"4244";"Kunes_a73";91,97972222;51,80083333
"4245";"Kunes_a74";93,46444444;52,48638889
"4246";"Kunes_a75";91,15305556;53,16444444
"4247";"Kunes_a76";92,31027778;52,16666667
"4248";"Kunes_a77";92,31083333;52,1675
"4249";"Kunes_a78";93,43361111;52,55611111
"4250";"Kunes_a79";91,1025;53,16527778
"4251";"Kunes_a80";91,10138889;53,16722222
"4252";"Kunes_a81";87,89861111;50,28888889
"4253";"Kunes_a82";87,89027778;50,29555556
"4254";"Kunes_a83";87,89166667;50,29611111
"4255";"Kunes_a84";91,15194444;53,06444444
"4256";"Kunes_a85";92,28583333;52,19083333
"4257";"Kunes_a86";92,31;52,16388889
"4258";"Kunes_a87";87,89027778;50,30416667
"4259";"Kunes_a88";93,46055556;52,63527778
"4260";"Kunes_a89";85,68138889;50,98472222
"4261";"Kunes_a90";87,88861111;50,30583333
"4262";"Kunes_a91";93,13138889;53,06361111
"4263";"Kunes_a92";85,68166667;50,98583333
"4264";"Kunes_a93";85,67611111;50,99083333
"4265";"Kunes_a94";85,67194444;50,99194444
"4266";"Kunes_a95";85,6775;50,98583333
"4267";"Kunes_a96";92,86472222;53,17166667
"4268";"Kunes_a97";85,67555556;50,985
"4269";"Kunes_a98";85,675;50,985
"4270";"Kunes_a99";85,67527778;50,98555556
"4271";"Kunes_a100";91,41722222;52,83555556
"4272";"Kunes_a101";91,14861111;53,03277778
"4273";"Kunes_a102";91,15055556;53,03694444
"4274";"Kunes_a103";92,27527778;52,21055556
"4275";"Kunes_a104";91,35888889;52,985
"4276";"Kunes_a105";91,15138889;53,01527778
"4277";"Kunes_a106";91,35805556;52,98583333
"4278";"Kunes_a107";91,16027778;53,03694444
"4279";"Kunes_a108";91,22027778;52,97027778
"4280";"Kunes_a109";91,41472222;52,83527778
"4281";"Kunes_a110";91,35333333;52,77972222
"4282";"Kunes_a111";91,14833333;53,03027778
"4283";"Kunes_a112";91,15555556;53,01138889
"4284";"Kunes_a113";91,20166667;52,97027778
"4285";"Kunes_a114";91,15861111;53,01
"4286";"Kunes_a115";91,16055556;53,00861111
"4287";"Kunes_a116";91,16805556;53,01111111
"4288";"Kunes_a117";91,21805556;52,93916667
"4289";"Kunes_a118";91,39888889;52,79111111
"4290";"Kunes_a119";91,21416667;52,93861111
"4291";"Kunes_a120";91,43111111;52,71194444
"4292";"Kunes_a121";91,4175;52,72361111
"4293";"Kunes_a122";91,44194444;52,79861111
"4294";"Kunes_a123";92,01805556;52,57388889
"4295";"Kunes_a124";92,26027778;52,22694444
"4296";"Kunes_a125";92,24416667;52,23388889
"4297";"Kunes_a126";92,24444444;52,23472222
"4298";"Kunes_a127";92,24194444;52,23194444
"4299";"Kunes_a128";91,45388889;52,79666667
"4300";"Kunes_a129";91,40944444;52,77111111
"4301";"Kunes_a130";93,26194444;52,81111111
"4302";"Kunes_a131";92,0475;52,51166667
"4303";"Kunes_a132";91,40972222;52,77027778
"4304";"Kunes_a133";93,26222222;52,87416667
"4305";"Kunes_a134";92,04194444;52,51972222
"4306";"Kunes_a135";93,26166667;52,87222222
"4307";"Kunes_a136";92,20944444;52,23916667
"4308";"Kunes_a137";92,21305556;52,24277778
"4309";"Kunes_a138";91,39611111;52,71416667
"4310";"Kunes_a139";92,02222222;52,50555556
"4311";"Kunes_a140";87,69222222;50,24916667
"4312";"Kunes_a142";92,22833333;52,24416667
"4313";"Kunes_a143";92,21333333;52,25055556
"4314";"Kunes_a144";92,28888889;52,18944444
"4315";"Kunes_a145";92,31305556;52,16555556
"4316";"Kunes_a146";92,31166667;52,16638889
"4317";"Kunes_a147";92,29638889;52,17277778
"4318";"Kunes_a148";92,08722222;52,00916667
"4319";"Kunes_a149";92,09055556;52,00805556
"4320";"Kunes_a150";92,09055556;52,00944444
"4321";"Kunes_a151";88,01138889;49,94555556
"4322";"Lapteva_a1";61,35273333;54,94271667
"4323";"Lapteva_a2";61,24601667;54,67486667
"4324";"Lapteva_a3";60,95078333;54,41916667
"4325";"Lapteva_a4";60,07413333;54,2002
"4326";"Lapteva_a5";60,07441667;53,96333333
"4327";"Lapteva_a6";59,1239;53,604
"4328";"Lapteva_a7";59,16666667;53,27391667
"4329";"Lapteva_a8";59,07065;52,40025
"4330";"Lapteva_a9";58,51171667;52,6404
"4331";"Lapteva_a10";58,20441667;52,48745
"4332";"Lapteva_a11";57,69958333;52,37783333
"4333";"Lapteva_a12";57,89753333;52,34165
"4334";"Lapteva_a13";57,07133333;52,23995
"4335";"Lapteva_a14";57,4314;52,25305
"4336";"Lapteva_a15";57,16253333;52,16423333
"4337";"Lapteva_a16";56,7386;52,11191667
"4338";"Lapteva_a17";56,82691667;51,7975
"4339";"Lapteva_a18";57,1581;51,52671667
"4340";"Lapteva_a19";57,50363333;51,55403333
"4341";"Lapteva_a20";58,17516667;51,32416667
"4342";"Lapteva_a21";56,92213333;51,29155
"4343";"Lapteva_a22";57,54213333;51,33936667
"4344";"Lapteva_a23";56,37596667;51,37635
"4345";"Lapteva_a24";56,54751667;51,5729
"4346";"Lapteva_a25";56,43478333;51,93911667
"4347";"Lapteva_a26";56,43478333;51,93911667
"4348";"Lapteva_a27";56,46028333;52,3685
"4349";"Lapteva_a28";55,89795;52,80126667
"4350";"Lapteva_a29";56,08305;53,3106
"4351";"Lapteva_a30";56,43638333;53,65446667
"4352";"Lapteva_a31";56,61011667;53,61946667
"4353";"Lapteva_a32";57,03295;53,57221667
"4354";"Lapteva_a33";57,32846667;53,55003333
"4355";"Lapteva_a34";57,96135;53,81525
"4356";"Lapteva_a35";58,53606667;53,96918333
"4357";"Lapteva_a36";59,07483333;54,09331667
"4358";"Lapteva_a37";59,32023333;54,32731667
"4359";"Lapteva_a38";60,12248333;54,73918333
"4360";"Lapteva_a39";60,5689;54,91525
"4361";"Lapteva_a40";61,36081667;55,46843333
"4362";"Lapteva_a41";61,13383333;55,89305
"4363";"Lapteva_a42";61,03786667;56,60253333
"4364";"Lapteva_a43";60,39525;55,58021667
"4365";"Lapteva_a44";59,5947;55,12116667
"4366";"Lapteva_a45";59,1485;54,89985
"4367";"Lapteva_a46";58,82241667;54,5632
"4368";"Lapteva_a47";58,83048333;54,55525
"4369";"Lapteva_a48";58,8378;54,54943333
"4370";"Lapteva_a49";58,85248333;54,54895
"4371";"Lapteva_a50";58,85236667;54,5327
"4372";"Lapteva_a51";58,84943333;54,52853333
"4373";"Lapteva_a52";58,84631667;54,52638333
"4374";"Lapteva_a53";58,84255;54,5201
"4375";"Lapteva_a54";58,86088333;54,54275
"4376";"Lapteva_a55";58,50415;54,81971667
"4377";"Lapteva_a56";57,37468333;54,87235
"4378";"Lapteva_a57";57,2975;54,89695
"4379";"Lapteva_a58";57,48686667;54,97043333
"4380";"Lapteva_a59";57,61843333;54,9935
"4381";"Lapteva_a60";57,88906667;54,89668333
"4382";"Lapteva_a61";58,09443333;55,30335
"4383";"Lapteva_a62";58,8451;55,51505
"4384";"Lapteva_a63";58,7873;55,9695
"4385";"Lapteva_a64";59,52495;56,04703333
"4386";"Lapteva_a65";61,65135;56,19715
"4387";"Lapteva_a66";61,65483333;56,56241667
"4388";"Lapteva_a67";59,2269;56,8253
"4389";"Lapteva_a68";58,55083333;56,7885
"4390";"Lapteva_a69";57,62198333;56,88498333
"4391";"Lapteva_a70";57,88226667;58,42378333
"4392";"Lapteva_a71";57,75946667;59,37738333
"4393";"Lapteva_a72";56,84285;59,63798333
"4394";"Lapteva_a73";57,15908333;59,35368333
"4395";"Lapteva_a74";57,60205;59,12785
"4396";"Lapteva_a75";57,58446667;58,72806667
"4397";"Lapteva_a76";58,36813333;58,37476833
"4398";"Lapteva_a77";59,22931667;58,5604
"4399";"Lapteva_a78";59,11911667;59,53941667
"4400";"Lapteva_a79";59,10288333;59,53448333
"4401";"Lapteva_a80";59,0994;59,53206667
"4402";"Lapteva_a81";59,09395;59,52976667
"4403";"Lapteva_a82";59,08991667;59,52821667
"4404";"Lapteva_a83";59,08828333;59,52495
"4405";"Lapteva_a84";59,08343333;59,5226
"4406";"Lapteva_a85";59,08876667;59,51785
"4407";"Lapteva_a86";59,08876667;59,51785
"4408";"Lapteva_a87";60,36155;59,65816667
"4409";"Lapteva_a88";60;59,04761667
"4410";"Lapteva_a89";61,56661667;57,59206667
"4411";"Lapteva_a90";60,78248333;56,94958333
"4412";"Lapteva_a91";65,39733333;68,11236111
"4413";"Lapteva_a92";65,46816667;68,08527778
"4414";"Lapteva_a93";65,48922222;68,07716667
"4415";"Lapteva_a94";65,49883333;68,07438889
"4416";"Lapteva_a95";65,50183333;68,07341667
"4417";"Lapteva_a96";65,51138889;68,06247222
"4418";"Lapteva_a97";65,51138889;68,05825
"4419";"Lapteva_a98";65,46816667;68,08527778
"4420";"Lapteva_a99";65,5114;68,06247222
"4421";"Lapteva_a100";65,5114;68,06247222
"4422";"Lapteva_a101";61,04;54,36
"4423";"Lapteva_a102";65,35;67,08333333
"4424";"Lapteva_a103";65,35;67,08333333
"4425";"Lapteva_a104";65,35;67,08333333
"4426";"Lapteva_a105";65,35;67,08333333
"4427";"Lapteva_a106";65,35;67,08333333
"4428";"Lapteva_a107";65,35;67,08333333
"4429";"Lapteva_a108";65,35;67,08333333
"4430";"Lapteva_a109";68,806666;66,807777
"4431";"Lapteva_a110";68,806666;66,807777
"4432";"Lapteva_a111";68,806666;66,807777
"4433";"Lapteva_a112";69,159722;66,761111
"4434";"Lapteva_a113";67,803611;66,558889
"4435";"Lapteva_a114";66,5;66,66666667
"4436";"Lapteva_a115";67,08333333;71,16666667
"4437";"Lapteva_a116";68,5;70,41666667
"4438";"Lapteva_a117";68,5;70,41666667
"4439";"Lapteva_a118";70;69
"4440";"Lapteva_a119";69;68,75
"4441";"Lapteva_a120";68,5;68
"4442";"Lapteva_a121";68;67,5
"4443";"Lapteva_a122";68,5;68
"4444";"Lapteva_a123";68,5;68
"4445";"Lapteva_a124";68,5;68
"4446";"Lapteva_a125";68,5;68
"4447";"Lapteva_a126";67;66,75
"4448";"Lapteva_a127";66,5;66,66666667
"4449";"Lapteva_a128";66,5;66,66666667
"4450";"Lapteva_a129";66,5;66,66666667
"4451";"Lapteva_b1";57,50363;51,55403
"4452";"Lapteva_b2";56,46487;52,65248
"4453";"Lapteva_b3";56,46487;52,65248
"4454";"Lapteva_b4";56,82198;52,57528
"4455";"Lapteva_b5";60,84237;56,25898
"4456";"Lapteva_b6";60,89792;55,99907
"4457";"Lapteva_b7";60,04127;55,1144
"4458";"Lapteva_b8";58,88462;55,07712
"4459";"Lapteva_b9";58,7785;55,1512
"4460";"Lapteva_b10";58,90905;55,72775
"4461";"Lapteva_b11";58,01595;56,05483
"4462";"Lapteva_b12";58,01297;56,0554
"4463";"Lapteva_b13";57,86113;56,22643
"4464";"Lapteva_b14";58,69043;56,38033
"4465";"Lapteva_b15";60,3827;55,96687
"4466";"Lapteva_b16";62,0381;56,92773
"4467";"Lapteva_b17";57,15438;57,16525
"4468";"Lapteva_b18";57,15438;57,16525
"4469";"Lapteva_b19";57,01117;57,44262
"4470";"Lapteva_b20";57,47512;57,80275
"4471";"Lapteva_b21";57,47512;57,80275
"4472";"Lapteva_b22";57,58058;58,03142
"4473";"Lapteva_b23";60,46583;59,40195
"4474";"Lapteva_b24";60,01413;58,64958
"4475";"Lapteva_b25";59,86852;58,40273
"4476";"Lapteva_b26";59,89025;58,05892
"4477";"Lapteva_b27";58,98005;57,64883
"4478";"Lapteva_b28";59,34052;57,68418
"4479";"Lapteva_b29";59,72558;57,68672
"4480";"Lapteva_b30";60,5164;57,70982
"4481";"Lapteva_b31";61,05572;57,70312
"4482";"Lapteva_b32";61,66365;57,80683
"4483";"Lapteva_b33";61,44595;57,44573
"4484";"Lapteva_b34";61,1305;57,21493
"4485";"Lapteva_b35";58,75319;52,16002
"4486";"Lapteva_b36";71,76122;68,63883
"4487";"Lapteva_b37";71,76122;68,63883
"4488";"Lapteva_b38";72,04157;68,61887
"4489";"Lapteva_b39";72,89639;67,69194
"4490";"Lapteva_b40";72,89639;67,69194
"4491";"Lapteva_b41";72,89639;67,69194
"4492";"Lapteva_b42";72,89639;67,69194
"4493";"Lapteva_b43";72,89639;67,69194
"4494";"Lapteva_b44";72,89639;67,69194
"4495";"Lapteva_b45";72,89639;67,69194
"4496";"Lapteva_b46";72,89639;67,69194
"4497";"Lapteva_b47";59,88886;52,19897
"4498";"Lapteva_b48";67,85692;67,69081
"4499";"Lapteva_b49";67,85321;67,69374
"4500";"Lapteva_b50";67,92866;67,68262
"4501";"Lapteva_b51";56,73873;59,49878
"4502";"Lapteva_b52";56,73873;59,49878
"4503";"Lapteva_b53";56,73873;59,49878
"4504";"Lapteva_b54";56,7043;59,47498
"4505";"Lapteva_b55";52,85492;67,84806
"4506";"Lapteva_b56";52,67041;67,84516
"4507";"Lapteva_b57";52,54901;67,79988
"4508";"Lapteva_b58";52,35919;67,75369
"4509";"Lapteva_b59";52,48097;67,8439
"4510";"Lapteva_b60";52,48097;67,8439
"4511";"Lapteva_b61";52,48021;67,84305
"4512";"Lapteva_b62";52,47432;67,84389
"4513";"Lapteva_b63";53,16641;67,5731
"4514";"Lapteva_b64";53,15633;67,57545
"4515";"Lapteva_b65";53,16391;67,69637
"4516";"Lapteva_b66";52,67831;67,83285
"4517";"Lapteva_b67";69,1;68,21667
"4518";"Lapteva_b68";53,15633;67,57545
"4519";"Lapteva_b69";71,08292;66,7755
"4520";"Lapteva_b70";67,39047;70,65236
"4521";"Lapteva_b71";67,38925;70,65236
"4522";"Lapteva_b72";71,35425;66,84142
"4523";"Lapteva_b73";71,08514;66,78111
"4524";"Lapteva_b74";67,38717;70,65242
"4525";"Lapteva_b75";71,08075;66,77364
"4526";"Lapteva_b76";71,08708;66,76439
"4527";"Lapteva_b77";71,08531;66,77742
"4528";"Lapteva_b78";67,38522;70,65222
"4529";"Lapteva_b79";69,1;68,21667
"4530";"Lapteva_b80";56,18528;60,22936
"4531";"Lapteva_b81";56,46544;59,87275
"4532";"Lapteva_b82";55,94358;60,46633
"4533";"Lapteva_b83";55,93244;60,4753
"4534";"Lapteva_b84";56,271;60,13419
"4535";"Lapteva_b85";72,02558;68,60953
"4536";"Lapteva_b86";59,03333;54,1
"4537";"Lapteva_b87";56,65;59,46667
"4538";"Lapteva_b88";56,65;59,46667
"4539";"Lapteva_b89";56,65;59,46667
"4540";"Lapteva_b90";56,46544;59,87275
"4541";"Lapteva_b91";56,69742;59,48908
"4542";"Lapteva_b92";56,7096;59,50807
"4543";"Lapteva_b93";56,70494;59,49436
"4544";"Lapteva_b94";56,69625;59,48783
"4545";"Lapteva_b95";56,69673;59,48652
"4546";"Lapteva_b96";59,95869;57,81514
"4547";"Lapteva_b97";59,955;57,82278
"4548";"Lapteva_b98";59,96667;57,83333
"4549";"Lapteva_b99";61,44595;57,44573
"4550";"Lapteva_b100";59,96667;57,83333
"4551";"Lapteva_b101";59,96667;57,83333
"4552";"Lapteva_b102";60,03333;59,6
"4553";"Lapteva_b103";59,97728;60,47989
"4554";"Lapteva_b104";59,88886;52,19897
"4555";"Lapteva_b105";61,06667;54,6
"4556";"Lapteva_b106";58,76667;52,91667
"4557";"Lapteva_b107";52,48097;67,88831
"4558";"Lapteva_b108";72,15206;68,53311
"4559";"Lapteva_b109";71,76122;68,63883
"4560";"Lapteva_b110";72,15333;68,40583
"4561";"Lazarova_a1";24,09083333;41,8525
"4562";"Lazarova_a2";24,09083333;41,8525
"4563";"Lazarova_a3";24,09083333;41,8525
"4564";"Lazarova_a4";24,09083333;41,8525
"4565";"Lazarova_a5";24,09083333;41,8525
"4566";"Lazarova_a6";24,09083333;41,8525
"4567";"Lazarova_a7";24,09083333;41,8525
"4568";"Lazarova_a8";24,09083333;41,8525
"4569";"Lazarova_a9";24,09083333;41,8525
"4570";"Lazarova_a10";24,09083333;41,8525
"4571";"Lazarova_a11";24,09083333;41,8525
"4572";"Lazarova_a12";24,09083333;41,8525
"4573";"Lazarova_a13";24,09083333;41,8525
"4574";"Lazarova_a14";24,09083333;41,8525
"4575";"Lazarova_a15";24,09083333;41,8525
"4576";"Lazarova_a16";24,09083333;41,8525
"4577";"Leipe_a1";78,272;33,016
"4578";"Leipe_a2";78,283;33,021
"4579";"Leipe_a3";78,286;33,012
"4580";"Leipe_a4";78,289;33,011
"4581";"Leipe_a5";78,311;32,992
"4582";"Leipe_a6";78,312;32,992
"4583";"Leipe_a7";78,267;32,954
"4584";"Leipe_a8";78,358;32,895
"4585";"Leipe_a9";78,282;32,873
"4586";"Leipe_a10";78,287;32,844
"4587";"Leipe_a11";78,309;32,795
"4588";"Leipe_a12";78,269;32,963
"4589";"Leipe_a13";78,276;33,066
"4590";"Leipe_a14";78,302;33,123
"4591";"Leipe_a15";78,376;33,212
"4592";"Leipe_a16";78,222;33,24
"4593";"Leroy_a1";49,481713;37,412732
"4594";"Leroy_a2";49,381977;37,453562
"4595";"Leroy_a3";49,318084;37,478366
"4596";"Leroy_a4";49,45363;37,41366
"4597";"Leroy_a5";49,397777;37,411032
"4598";"Leroy_c1";50,185324;37,33611
"4599";"Leroy_c2";50,181795;37,335514
"4600";"Leroy_c3";50,180522;37,332161
"4601";"Leroy_c4";50,17882;37,330446
"4602";"Leroy_c5";50,188376;37,330927
"4603";"Leroy_c6";50,199098;37,340748
"4604";"Leroy_c7";50,195503;37,340737
"4605";"Leroy_d1";30,24081667;40,76446667
"4606";"Leroy_d2";30,21876667;40,7355
"4607";"Leroy_d3";30,171;40,71983333
"4608";"Leroy_d4";30,17551667;40,77325
"4609";"Leroy_d5";30,17111667;40,74261667
"4610";"Leroy_d6";30,2305;40,64068333
"4611";"Leroy_d7";30,23733333;40,66288333
"4612";"Leroy_d8";30,14306667;40,67695
"4613";"Leroy_d9";30,14595;40,66021667
"4614";"Leroy_d10";30,20538333;40,64733333
"4615";"Leroy_d11";30,19183333;40,61273333
"4616";"Leroy_d12";30,19113333;40,62216667
"4617";"Leroy_d13";30,09955;40,64783333
"4618";"Leroy_d14";30,33778333;40,6353
"4619";"Leroy_d15";30,23728333;40,76088333
"4620";"Leroy_d16";30,21876667;40,7355
"4621";"Leroy_d17";30,171;40,71983333
"4622";"Leroy_d18";30,23886667;40,65638333
"4623";"Leroy_d19";30,25166667;40,6811
"4624";"Leroy_d20";30,24871667;40,70218333
"4625";"Leroy_d21";30,19878333;40,70516667
"4626";"Leroy_d22";30,17495;40,71203333
"4627";"Leroy_d23";30,14186667;40,71833333
"4628";"Leroy_d24";30,33841667;40,72946667
"4629";"Leroy_d25";30,32726667;40,72
"4630";"Leroy_d26";30,3484;40,71176667
"4631";"Leroy_d27";30,37931667;40,6936
"4632";"Leroy_d28";30,37933333;40,67113333
"4633";"Leroy_d29";30,32548333;40,64166667
"4634";"Leroy_d30";30,25277778;40,73194444
"4635";"Leroy_d31";30,25277778;40,72777778
"4636";"Leroy_d32";30,25833333;40,71805556
"4637";"Leroy_d33";30,26805556;40,71805556
