"","Site","Long","Lat","Alt","A_CLDE","B_CLEG","C_CLMX","D_COEG","E_COMX","F_TEDE","G_WTEM","H_WTEG","I_TRSE","J_TREG","K_TRDE","L_TEXE","M_TEGR","N_DESE","O_CUSH","P_DRYT","Q_PROS","R_DWAR","S_SHRU","Best","Best.num"
"365","GHB-366",112.233,38.9,1860,6.51748364734031,6.86661191460036,6.86661191460036,10.8969267194513,12.5967684307465,12.5967684307465,6.73823293801347,6.38910467075343,4.03031480485092,4.03031480485092,6.80441149649785,9.32600314703284,11.2256258953216,4.72331219505414,6.59708608334059,9.20028887398413,10.0521998224236,4.76750144071945,6.76189657208133,"E_COMX",5
"366","GHB-367",112.233,38.9,1860,6.82380043086112,6.82380043086112,6.82380043086112,10.0028035151629,10.8965044153526,10.8965044153526,6.49986720829116,6.49986720829116,3.17900308430174,3.17900308430174,5.86075804397349,8.30892194657479,10.2165164334737,4.35575838950021,5.86075804397349,7.76835253087241,9.3636943508452,3.88939542372626,5.41053079377062,"E_COMX",5
"367","GHB-368",112.233,38.9,1860,7.2018199266169,8.02010511101168,8.02010511101168,11.5083700628799,13.0818493563492,12.2635641719545,6.88242764095225,6.88242764095225,3.48826495186819,3.48826495186819,5.85165332084194,7.91479019436146,10.1592987343356,3.78055659240033,5.56045695754047,7.8049654975146,9.07691783177184,4.33474605862614,5.76096941420549,"E_COMX",5
"368","GHB-369",112.233,38.9,1860,7.53611466418305,7.94436295505516,7.94436295505516,11.2357658975707,12.3661542281899,11.9579059373178,7.21427037463711,7.21427037463711,3.29140294251555,3.29140294251555,5.09356892954243,7.9165463418429,9.5495395041066,3.26598632379255,5.87530488944193,7.50829805170563,9.48855212150342,4.0214955229336,5.24624039432519,"E_COMX",5
"369","GHB-370",112.233,38.9,1860,6.80983658324705,6.80983658324705,6.80983658324705,10.8620825254343,12.1838960565347,12.1838960565347,6.30677989380718,5.88945831157113,3.63492435995122,3.63492435995122,7.00265934994018,9.0769428473179,12.2701774515074,4.21472535617844,6.49894097267392,9.69217557686341,10.5505252270348,5.19077379477987,7.24481885855038,"M_TEGR",13
"370","GHB-371",112.233,38.9,1860,7.18935779992588,7.18935779992588,7.18935779992588,10.2732011296413,11.507823135763,11.507823135763,6.3878599797723,6.3878599797723,3.08384332971545,3.08384332971545,5.82929560265107,8.28382628589894,10.1391199984386,4.18014266515046,6.34707329545333,8.20236700799303,9.90486681672462,3.88534114986903,5.41308723381099,"E_COMX",5
"371","GHB-372",112.233,38.9,1860,7.13051736563712,7.71845100304869,7.71845100304869,11.0517230459157,11.928363760804,11.3404301233925,6.28811439446239,6.28811439446239,2.9668713455423,2.9668713455423,5.39428481543198,8.26374917475168,10.8282312730461,4.90909983474393,5.76068551275664,8.32516761105104,9.56995982947367,4.55565387967411,6.37375641501143,"E_COMX",5
"372","GHB-373",112.233,38.9,1860,7.216450310291,7.216450310291,7.216450310291,10.1319262577136,11.2721016828128,11.2721016828128,5.94862612504327,5.94862612504327,2.91547594742265,2.91547594742265,5.83952052826257,8.22939242961218,10.0621952844393,3.90644699015992,6.15574829427941,7.98855114910656,10.3390484269498,4.49952789868722,6.01610298749753,"E_COMX",5
"373","GHB-374",112.233,38.9,1860,7.13489894228557,7.4661935211727,7.4661935211727,11.8189141638242,13.5380082720684,13.2067136931813,6.77140087320186,6.77140087320186,4.02142606376434,4.02142606376434,6.26839274621043,7.01664215192597,8.4091307120226,3.32027319156787,5.42015209934186,6.8126406594385,8.95683558532135,3.53668348597948,4.92917204607612,"E_COMX",5
"374","GHB-375",112.233,38.9,1860,6.42815226130378,6.42815226130378,6.42815226130378,10.0935727658818,11.0320132866395,11.0320132866395,6.21028873357557,6.21028873357557,3.36257404843229,3.36257404843229,6.54365824308494,8.39213815176632,9.82420908913794,3.280550846053,6.24081178693926,7.67288272431089,9.51840290695408,3.5804375761605,4.70966205738645,"E_COMX",5
"375","GHB-376",112.233,38.9,1860,6.88417678773118,7.50937163495882,7.50937163495882,11.2315233166841,12.3843318485255,12.1691997379614,6.80869117766566,6.39862844100211,3.72215168172526,3.72215168172526,6.24741361474727,8.14651318630933,10.9353791989973,4.48490425225298,5.83735087808372,8.86452944394503,9.6349881698745,4.88738646679807,7.06312841082544,"E_COMX",5
"376","GHB-377",112.233,38.9,1860,6.93001554028376,6.93001554028376,6.93001554028376,11.1321848650344,12.5264559480739,12.5264559480739,6.89873712314974,6.89873712314974,4.20216932475065,4.20216932475065,6.38787589188723,7.36920950930806,9.03012967716683,3.60436703952776,5.42576263763906,7.08668280549783,8.69709712527557,3.27133448763651,4.93225465549527,"E_COMX",5
"377","GHB-378",112.233,38.9,1860,7.83214960243263,7.83214960243263,7.83214960243263,11.2380939090824,11.6681305435684,11.6681305435684,7.27450391262717,7.27450391262717,3.40594430664977,3.40594430664977,4.93820258292428,7.44056171837382,9.28946919434574,3.12026024529767,5.36823921741022,7.21714669338215,9.33182921386546,4.76455972809308,5.81249747242716,"E_COMX",5
"378","GHB-379",112.233,38.9,1860,7.94307809466974,8.99275931485042,8.99275931485042,11.8952556759162,13.1297095630821,12.0800283429015,6.93539879727718,6.93539879727718,2.90249636106576,2.90249636106576,4.96705392662492,8.1526108638985,7.99447452768378,3.83001935510724,4.96705392662492,5.61151634445857,8.87722958508324,4.7127744125067,5.35723683034035,"E_COMX",5
"379","GHB-380",112.233,38.9,1860,7.6619957343243,8.42812661217743,8.42812661217743,11.8649587463911,11.8649587463911,11.0988278685379,6.91033431357096,6.52023956482394,3.04673738546662,3.04673738546662,5.53054757867609,8.47441191989393,10.0066736756002,2.55376959247082,6.29667845652922,7.82894021223547,10.8752667602432,5.34471918156713,6.11085005942026,"D_COEG",4
"380","GHB-381",112.233,38.9,1860,7.84063509013565,9.08361126649624,9.08361126649624,11.6238799993275,11.6238799993275,10.3809038229669,6.69167227019062,6.69167227019062,2.54026873283123,2.54026873283123,5.20647308261552,7.65455972832126,9.05241083984924,3.12309967854665,5.92931116130258,7.32716227283056,9.61854271407885,3.68923155277627,5.08708266430425,"D_COEG",4
"381","GHB-382",112.233,38.9,1860,7.42992413137982,8.06952628037559,8.06952628037559,11.986107915513,11.986107915513,11.3465057665172,6.31686834512667,6.31686834512667,3.91658163513739,3.91658163513739,6.35322908493775,8.25826721483055,9.75067222922845,3.76876574635582,5.98190648287263,7.47431149727053,10.2138198692736,4.231913386401,5.7243184007989,"D_COEG",4
"382","GHB-383",112.233,38.9,1860,7.82660673045764,7.82660673045764,7.82660673045764,11.4123373635553,12.1909224199236,12.1909224199236,7.07971553171551,7.07971553171551,3.58573063309764,3.58573063309764,5.30946614340041,7.17555855402749,9.56577171048587,3.47772051071718,5.30946614340041,7.69967929985878,9.2374686306705,4.70658754363837,6.31821564372846,"E_COMX",5
"383","GHB-384",112.233,38.9,1860,7.55575846384657,7.96400675471868,7.96400675471868,10.3561234370735,10.7643717279456,10.3561234370735,6.09646847720364,6.09646847720364,2.39211668235477,2.39211668235477,5.80708379653678,8.00556812283979,9.40000150023722,3.59291770370044,5.80708379653678,7.20151717393421,9.65849046553448,3.85140666899771,5.24584004639513,"E_COMX",5
"384","GHB-385",112.233,38.9,1860,6.84224803965322,6.84224803965322,6.84224803965322,10.1996747353483,11.555396545753,11.555396545753,7.08081713520048,6.65441570227606,2.93102526277069,2.93102526277069,6.37695526513198,8.37005560180274,9.00965775079851,2.20630105274211,6.37695526513198,7.01655741412774,9.92221429820425,3.54525903307227,4.18486118206804,"E_COMX",5
"385","GHB-386",112.233,38.9,1860,6.13485561103372,6.13485561103372,6.13485561103372,10.0876881676944,11.0203526379086,11.5672408879196,6.61535787954496,6.06846962953404,3.95283255666069,3.95283255666069,6.56834910847375,8.92739342445904,11.5867170232637,4.19619592244364,6.74768207820239,9.40700567700701,10.2200123663518,4.11516931076708,6.13165388695407,"M_TEGR",13
"386","GHB-387",112.233,38.9,1860,7.01604233334794,7.01604233334794,7.01604233334794,11.2672649513702,11.2672649513702,11.2672649513702,7.88101361378701,7.88101361378701,4.25122261802221,4.25122261802221,5.5277105229281,7.14189454651401,8.21721528936239,2.68950476643429,5.5277105229281,6.60303126577648,8.56594172890963,3.03823120598153,4.11355194882992,"D_COEG",4
"387","GHB-388",112.233,38.9,1860,7.27693455967155,8.17854993442954,8.17854993442954,11.701373299289,12.096917408081,11.195302033323,7.3396065261093,7.3396065261093,3.5228233648595,3.5228233648595,5.34816273499601,7.49197985214641,8.61025846054415,3.04504410875916,5.96075846057692,7.07903706897467,9.42090985899867,3.46015139842175,4.5784300068195,"E_COMX",5
"388","GHB-389",112.233,38.9,1860,7.33792112067001,7.75887349683624,7.75887349683624,10.8666079674756,11.2875603436418,10.8666079674756,7.30181285033136,7.30181285033136,3.10773447063934,3.10773447063934,5.24318325542795,6.65139842968222,8.52374905228392,3.06674692524865,5.24318325542795,7.11553387802964,8.38702599640594,3.77861398875155,5.01619336357968,"E_COMX",5
"389","GHB-390",112.233,38.9,1860,7.55763817645701,7.55763817645701,7.55763817645701,10.6959957867366,10.6959957867366,10.6959957867366,7.28126095515746,7.28126095515746,3.13835761027962,3.13835761027962,5.32434424694722,6.76910101609558,8.30078451277497,3.10859329833173,5.32434424694722,6.85602774362661,8.73907907852639,3.41473483157917,4.94641832825856,"D_COEG",4
"390","GHB-391",112.233,38.9,1860,6.31187433405818,6.31187433405818,6.31187433405818,9.71035966598084,10.2967740732049,10.2967740732049,6.49100598439448,6.49100598439448,3.39848533192266,3.39848533192266,6.2400358348117,8.73309723698538,11.0584301155213,4.30785141489311,7.33699310785226,9.66232598638815,10.1917766425533,2.85478353470101,5.1801164132369,"M_TEGR",13
"391","GHB-392",112.233,38.9,1860,7.37952562589446,7.37952562589446,7.37952562589446,11.1039393368025,11.4182678194445,11.4182678194445,7.86695865876319,7.86695865876319,3.72441371090807,3.72441371090807,4.90417151005142,7.31081039498094,8.82554178304946,3.21567629399582,5.60986548905365,7.12459687712217,8.84684616709298,3.23698067803934,4.75171206610786,"E_COMX",5
"392","GHB-393",112.233,38.9,1860,7.3587286562317,7.68627628482943,7.68627628482943,11.7654767211907,12.4811203119536,12.1535726833559,7.6389830008395,7.6389830008395,3.75165280776353,3.75165280776353,5.15999089824779,6.54892926909078,8.06305442929458,2.34654165456753,5.15999089824779,6.67411605845158,8.63138936140352,4.027920339635,4.98552362335953,"E_COMX",5
"393","GHB-394",112.233,38.9,1860,7.87840064650297,8.78001602126096,8.78001602126096,12.0449413527196,12.0449413527196,11.1433259779616,7.5285314319327,7.5285314319327,3.26492533145859,3.26492533145859,4.83230829935343,7.0822339365801,7.9838493113381,2.75599690319275,5.22785240814535,6.12946778290335,8.84264695417421,3.61479454602886,4.51640992078686,"D_COEG",4
"394","GHB-395",112.233,38.9,1860,7.86985012998401,8.73888990237651,8.73888990237651,12.4761647434301,13.0565267718227,12.1874869994302,7.65975022042489,7.65975022042489,3.38004233553368,3.38004233553368,4.61056636217287,6.41768848781906,8.0366857134829,3.06888684579016,4.61056636217287,6.22956358783671,8.20070860726568,3.94737475061267,5.20913947075664,"E_COMX",5
"395","GHB-396",112.233,38.9,1860,7.54956408985282,7.83634210504925,7.83634210504925,11.9906615101985,12.8058199371316,12.5190419219352,7.84002490545721,7.84002490545721,4.1543194051493,4.1543194051493,4.96826311823798,6.66021974450134,8.86766475128042,3.13533750030226,5.2550411334344,7.46248614021349,9.11889972297931,4.34114470708868,6.071303596324,"E_COMX",5
"396","GHB-397",112.233,38.9,1860,7.81150445700468,8.77361771125285,8.77361771125285,12.8157729400047,13.148936507941,12.1868232536928,8.71865645449197,8.71865645449197,4.04215522875188,4.04215522875188,3.9588526307214,4.68838746873109,6.17610458241563,2.21725195169423,3.62568906278517,5.11340617646971,6.42752872611353,3.1350032312646,4.28955677701291,"E_COMX",5
"397","GHB-398",112.233,38.9,1860,7.42377575951901,7.42377575951901,7.42377575951901,11.0870275826947,12.5142238435183,12.5142238435183,7.82020019668239,7.82020019668239,3.66325182317569,3.66325182317569,5.1628631210639,6.979090882758,7.73916276162574,2.57629964056185,5.38523791504919,6.36768458790223,8.6520653010615,3.4892021799976,4.47164885285063,"E_COMX",5
"398","GHB-399",112.233,38.9,1860,7.6829780508288,8.59031008376933,8.59031008376933,12.6500906782926,13.4464671602406,12.5391351273001,7.37603104034621,7.37603104034621,3.80072895874379,3.80072895874379,5.24210419921884,6.44814738494414,8.41091452015416,3.16881032093532,4.9830525634394,6.94581969864942,8.83167689688636,4.10767596922639,5.81139146865697,"E_COMX",5
"399","GHB-400",112.233,38.9,1860,8.16391479473879,8.16391479473879,8.16391479473879,12.9669142214915,13.5234360979708,13.5234360979708,8.34109497227028,8.01354734367255,4.8029994267527,4.8029994267527,5.44069695329662,6.31767298033329,7.552294986455,2.82724162392127,4.72505336253374,5.95967536865545,8.9627766495898,4.23772328705606,5.47234529317777,"E_COMX",5
"400","GHB-401",112.233,38.9,1860,7.57075588198815,7.76225687415268,7.76225687415268,11.2807996279074,11.7450877991976,11.5535868070331,7.67395390790062,7.67395390790062,3.51854275375474,3.51854275375474,4.77030543571373,7.23012455256954,8.5812653279886,3.24526523006729,5.52750109008584,6.87864186550489,8.94284581792811,3.41534472784227,4.76648550326132,"E_COMX",5
"401","GHB-402",112.233,38.9,1860,7.81440380748664,8.58985308758173,8.58985308758173,12.7079898911819,12.7079898911819,11.9325406110868,8.12353987149426,8.12353987149426,4.11813680360019,4.11813680360019,5.111321659227,6.4161753567732,7.03347371980359,1.92215206057659,5.111321659227,5.72862002225739,8.51933243385785,3.40801077463085,4.02530913766125,"D_COEG",4
"402","GHB-403",112.233,38.9,1860,8.01085196803093,8.42091470469448,8.42091470469448,12.2587235244278,12.6687862610913,12.2587235244278,7.76012276913942,7.76012276913942,3.8378088197333,3.8378088197333,5.19392108218341,6.25783452952013,6.88302937674778,2.09917103122792,4.78385834551986,5.40905319274751,8.46233362748112,3.67847528196126,4.30367012918891,"E_COMX",5
"403","GHB-404",112.233,38.9,1860,7.33541503496406,8.22508515079351,8.22508515079351,11.8005757241275,11.8005757241275,10.910905608298,7.80484677434139,7.80484677434139,3.57549057333396,3.57549057333396,5.03924734313615,6.66298727459069,8.39663517857812,3.35738783544197,5.03924734313615,6.77289524712358,8.14530617709278,3.10605883395663,4.83970673794405,"D_COEG",4
"404","GHB-405",112.233,38.9,1860,7.36928564514833,8.55366244921029,8.55366244921029,12.3803482417258,13.1267278046829,11.9423510006209,7.59017920642422,7.59017920642422,3.82668579251552,3.82668579251552,5.35338163372296,6.55536573197621,7.79840714418925,2.81142620779096,4.98698093639829,6.23002234861133,8.22637247031327,3.60579223123964,4.48243294612801,"E_COMX",5
"405","GHB-406",112.233,38.9,1860,6.83741033046573,6.83741033046573,6.83741033046573,11.1718617709597,11.9500976645035,11.9500976645035,7.61588607644207,7.61588607644207,4.33445144049394,4.33445144049394,5.01753681401542,6.83642488313897,9.85703798134755,4.06126527378828,5.01753681401542,8.038149912224,8.57351250853303,4.33421158806146,6.57658879272619,"E_COMX",5
"406","GHB-407",112.233,38.9,1860,7.3171001587651,7.3171001587651,7.3171001587651,11.8685330649825,12.220244059977,12.220244059977,7.34781482837013,7.34781482837013,3.97558498184852,3.97558498184852,6.01708997831175,7.63526892978776,10.0685623984459,3.47562449576526,6.01708997831175,8.45038344696993,9.38611236618631,3.94487031224349,5.80231585653274,"E_COMX",5
"407","GHB-408",112.233,38.9,1860,7.1150283788249,7.95086935472881,7.95086935472881,11.7226099873811,12.4488312071206,11.6129902312167,7.70613411259296,7.70613411259296,3.77174063265225,3.77174063265225,5.15313443643769,7.02968983732449,8.07939545414965,2.80921987110104,5.27017558304862,6.31988119987378,8.4508104819328,3.29767604549511,4.23034051570934,"E_COMX",5
"408","GHB-409",112.233,38.9,1860,7.58276242866127,7.58276242866127,7.58276242866127,11.3493557286585,11.969803753879,11.969803753879,7.87788708197628,7.87788708197628,3.76659329999722,3.76659329999722,5.36479724929748,6.21229583652583,6.99088089289411,2.24653166881711,4.744349224077,5.52293428044528,7.59536984553872,2.85102062146172,3.62960567783001,"E_COMX",5
"409","GHB-410",112.233,38.9,1860,7.89282784333218,7.89282784333218,7.89282784333218,11.6616724691854,12.4771775543933,12.4771775543933,7.67646248854671,7.67646248854671,3.76884462585322,3.76884462585322,4.81174535530937,7.20216414735261,9.08099684734023,3.34429754508987,5.21067741202144,7.08951011200906,8.90861701131183,4.22396148951931,5.57677229927801,"E_COMX",5
"410","GHB-411",112.233,38.9,1860,8.02078865699098,9.09930692897343,9.09930692897343,12.9030964828263,13.2548074778207,12.1762892058383,8.48655310009346,8.48655310009346,3.80378955385284,3.80378955385284,3.93805992971158,5.92915076944693,7.08084661818479,1.83243141900826,4.6725672748076,5.82426312354545,8.01059238555797,3.91387303511929,4.48972095948822,"E_COMX",5
"411","GHB-412",112.233,38.9,1860,8.044517113016,8.95901309168403,8.95901309168403,12.0085301954236,12.7918473380931,11.8773513594251,7.79879907947019,7.79879907947019,3.04951710373954,3.04951710373954,4.08034563364429,5.76580024234783,7.20494997484798,3.12460434120369,4.08034563364429,5.51949536614444,7.37558077092964,3.7052978739489,4.7343848697855,"E_COMX",5
"412","GHB-413",112.233,38.9,1860,7.45208213270661,8.27036731710139,8.27036731710139,12.0795334450092,13.1088313566946,12.2905461722998,7.66259679096636,7.66259679096636,3.80916612790779,3.80916612790779,5.00360493844188,6.57708423191126,7.95499405334371,1.97123784088413,5.29480130174335,6.6727111231758,8.89345277139139,4.28760638036426,4.97656129108049,"E_COMX",5
"413","GHB-414",112.233,38.9,1860,7.32340478439119,7.88731604514061,7.88731604514061,12.4885458381856,14.1182862691119,13.5543750083625,7.6827859020046,7.6827859020046,4.60122979304496,4.60122979304496,5.58399836713672,7.98787717461081,8.72599774133991,3.36901757625296,5.58399836713672,6.88603019461524,9.10300896388121,4.41981491619355,5.38495368497242,"E_COMX",5
"414","GHB-415",112.233,38.9,1860,8.15306912634324,9.04992353258764,9.04992353258764,12.9508710210547,12.9508710210547,12.0540166148103,7.88468798867494,7.88468798867494,3.9009474884671,3.9009474884671,5.48713078244392,6.49794190723431,7.10586066578679,2.00882463208989,5.48713078244392,6.09504954099641,9.2663646598323,3.77923387738838,4.38715263594087,"D_COEG",4
"415","GHB-416",112.233,38.9,1860,7.72287991061804,7.94389443502763,7.94389443502763,12.2964144815057,12.9113582781245,12.6903437537149,7.15319939357554,7.15319939357554,4.35252004647804,4.35252004647804,5.35078616925383,7.32845452241462,9.61627384273835,3.24168498466487,5.47057900801652,7.75839832834025,9.99451219275743,5.42794303479786,6.81175250506463,"E_COMX",5
"416","GHB-417",112.233,38.9,1860,8.05232278478606,9.51781172742602,9.51781172742602,13.2144002298598,14.1085129496806,12.6430240070406,8.23917230541416,8.23917230541416,3.6965885024338,3.6965885024338,4.49160562321893,5.75687560629444,6.60657904102917,2.7813005536827,4.1584420552827,5.00814549001743,7.33501746915217,3.17657541386947,4.0262788486042,"E_COMX",5
"417","GHB-418",112.233,38.9,1860,7.74791729024186,8.70253256510393,8.70253256510393,13.0147793807706,13.8572029197343,12.9025876448722,7.46600690691841,7.46600690691841,3.98845875226721,3.98845875226721,4.89579659506207,6.77522684516447,9.19898358639353,3.59040054645474,4.89579659506207,7.31955333629113,8.61258501115465,4.42957486096931,6.14054515732164,"E_COMX",5
"418","GHB-419",112.233,38.9,1860,7.727134098554,8.55322878562081,8.55322878562081,12.4848914571654,13.7871763514953,12.9610816644285,7.36144637170725,7.36144637170725,3.93166267154456,3.93166267154456,5.26542266738002,6.98899233184487,8.52899935195875,2.96611493468415,5.56288441727459,7.10289143738846,9.44109799313655,3.87821357586196,5.41822059597583,"E_COMX",5
"419","GHB-420",112.233,38.9,1860,7.66746313413155,7.66746313413155,7.66746313413155,11.5857048593638,12.7694027448059,12.7694027448059,7.61180309783568,7.61180309783568,3.65302067591679,3.65302067591679,5.10819251526486,6.84889612760052,8.29781506235805,2.51837718062873,5.51421683241385,6.96313576717138,8.95767649531103,3.70868071221266,4.89237859765472,"E_COMX",5
"420","GHB-421",112.233,38.9,1860,7.65829175815971,7.65829175815971,7.65829175815971,11.3660603341865,12.8817129319146,12.8817129319146,7.8091818878555,7.8091818878555,3.70776857602682,3.70776857602682,4.52456051459938,6.14893643180256,7.99091486540475,3.62280090397929,4.52456051459938,6.36653894820157,7.92499240775648,3.8468629617444,5.24241032675929,"E_COMX",5
"421","GHB-422",112.233,38.9,1860,7.43626508611166,8.56039516310453,8.56039516310453,13.1065494362772,13.7244767904217,12.6003467134288,7.73522531396499,7.73522531396499,4.54615427317265,4.54615427317265,5.55546865998324,6.6552698711679,8.51434021448836,3.19801356803166,5.31632664645671,7.17539698977717,8.70645132410501,3.56071344926003,5.24919502096877,"E_COMX",5
"422","GHB-423",112.233,38.9,1860,7.46690071587161,8.4917849029874,8.4917849029874,12.1331706172451,13.7458625264454,12.7209783393296,7.63022673828961,7.63022673828961,3.64138571425769,3.64138571425769,4.6883494067742,6.75751204437328,8.92277240437435,3.1350047116541,4.97364810813823,7.1389084681393,8.45170779997792,4.29217927642171,5.64332005184076,"E_COMX",5
"423","GHB-424",112.233,38.9,1860,7.85923633902432,8.83818134922663,8.83818134922663,12.0640160630889,12.0640160630889,11.0850710528866,7.61569781352158,7.61569781352158,3.22583471386229,3.22583471386229,4.99934001182331,5.90409236030937,7.65404656916618,2.4309096790352,4.64578662123004,6.39574083008684,7.76160647000178,3.6931701176727,4.86577405762856,"D_COEG",4
"424","GHB-425",112.233,38.9,1860,7.63065619066842,8.15095697771376,8.15095697771376,11.6381038452831,12.6586065738439,12.1383057867985,7.63065619066842,7.63065619066842,3.20779998285429,3.20779998285429,4.79653455528051,6.79923042562854,8.18947966698885,2.59329743994796,5.31683534232585,6.70708458368616,8.52463532518014,3.48714686756934,4.5980492242146,"E_COMX",5
"425","GHB-426",112.233,38.9,1860,8.05495531100446,8.39630968844819,8.39630968844819,12.8606584438885,13.5581084406625,13.2167540632187,7.82247961156017,7.82247961156017,4.4643487554403,4.4643487554403,5.02963983217505,5.87575790794696,8.18501655601032,2.63576746045255,4.76838991491122,7.07764856297458,8.86261007508825,4.87507934082358,6.40347880824039,"E_COMX",5
"426","GHB-427",112.233,38.9,1860,7.16758108521245,7.52848564461839,7.52848564461839,11.6211603840119,12.4932293044534,12.1323247450474,7.64968474489835,7.64968474489835,4.09267473939348,4.09267473939348,5.51186343801544,7.43583866446717,9.42501239818061,3.55224440075923,5.51186343801544,7.50103717172888,8.53905116691499,3.38809228830549,5.01636146261299,"E_COMX",5
"427","GHB-428",112.233,38.9,1860,7.71670775107669,8.80691660583802,8.80691660583802,12.8315825807979,13.4934634643412,12.4032546095799,8.34910240876258,8.34910240876258,4.02466597495991,4.02466597495991,4.44552181076643,5.53573066552775,6.87664209706084,2.18041770952265,4.44552181076643,5.78643324229951,7.83779312804044,3.64297389404578,4.7331827488071,"E_COMX",5
"428","GHB-429",112.233,38.9,1860,8.13957635852347,8.52603547537802,8.52603547537802,11.8384155064131,12.8459627832195,12.459503666365,7.79780616686655,7.79780616686655,3.31238003103509,3.31238003103509,4.6218472346022,5.38490102169719,6.53441392564672,1.52610757418997,4.6218472346022,5.77136013855174,8.2759974572942,4.04060933954655,4.80366312664154,"E_COMX",5
"429","GHB-430",112.233,38.9,1860,7.79029732441244,8.4311926450382,8.4311926450382,12.7615528964881,13.7399162747888,13.099020954163,7.6615988195651,7.6615988195651,4.11484206892229,4.11484206892229,5.39830733032179,6.95623920865857,8.15012076948689,2.69907192044259,5.2355306665167,6.42941222734502,8.83817591966056,3.81816343567146,4.79652681397218,"E_COMX",5
"430","GHB-431",112.233,38.9,1860,7.61268149520344,8.33696746358886,8.33696746358886,12.139468796922,12.9935813170269,12.2692953486415,7.92162904621116,7.92162904621116,3.8025013333331,3.8025013333331,4.73822959236886,6.20926134797443,7.70743835003167,2.63045501524805,4.73822959236886,6.2364065944261,8.23178337469425,3.83230752474014,4.99173078438262,"E_COMX",5
"431","GHB-432",112.233,38.9,1860,7.96936672508443,8.49538861531335,8.49538861531335,12.2362346031889,12.5235049845372,11.9974830943083,7.7513510526156,7.7513510526156,3.74084598787555,3.74084598787555,5.04193084451494,6.86363197771132,7.79057496463122,2.34971206340421,5.44086290122701,6.36780588814692,9.11245418022308,3.67159127899607,4.59853426591598,"E_COMX",5
"432","GHB-433",112.233,38.9,1860,7.26995253443372,7.26995253443372,7.26995253443372,12.5861938658963,13.3908931786834,13.3908931786834,7.85327081515065,7.85327081515065,4.92160516358132,4.92160516358132,5.43364785284237,7.32604051633999,9.29108473673055,3.42206403898457,5.30362514505742,7.26866936544798,8.9464937674483,4.20826417507943,5.60791284278144,"E_COMX",5
"433","GHB-434",112.233,38.9,1860,7.70275037801565,8.66335655538492,8.66335655538492,13.4218488809599,14.4829880141559,13.5223818367866,7.77787418479692,7.77787418479692,4.42719774668785,4.42719774668785,4.82926159966441,6.6064888178332,8.33027195681696,3.16971577826543,4.82926159966441,6.55304473864817,8.85004096068386,4.35207393990658,5.74456250000322,"E_COMX",5
"434","GHB-435",112.233,38.9,1860,8.05338052719082,8.05338052719082,8.05338052719082,12.7424481354174,13.5776755236178,13.5776755236178,8.02840458707869,8.02840458707869,4.68906760822658,4.68906760822658,5.16206934918818,6.58188242043617,7.7314382912785,2.41447150359228,5.00263830504425,6.15219417588658,9.01098787438074,4.32267805197845,5.15790544017881,"E_COMX",5
"435","GHB-436",112.233,38.9,1860,7.9516340477618,7.9516340477618,7.9516340477618,12.701569783208,13.3015288318105,13.3015288318105,8.36025725623804,8.36025725623804,4.74993573544623,4.74993573544623,4.64785141945454,5.89786033289712,7.29678937219826,2.79785807860227,4.49893129359599,5.89786033289712,8.35331391082537,3.85438261722938,5.25331165653052,"E_COMX",5
"436","GHB-437",112.233,38.9,1860,7.73012244477287,8.28605543443978,8.28605543443978,13.8030734473081,15.2484096587136,14.6924766690467,8.18801738786162,8.18801738786162,4.62567162565405,4.62567162565405,4.72705370481098,6.09705391917819,7.42572700462849,2.82894274821096,4.59678425641753,5.92545734186782,8.07835850092245,3.48157424450492,4.81024732995521,"E_COMX",5
"437","GHB-438",112.233,38.9,1860,7.44159976023158,8.33395411585495,8.33395411585495,12.65893775905,13.8216294000279,12.9292750444046,8.50935344405208,8.50935344405208,4.32498364319504,4.32498364319504,4.52392903822408,5.52799975489423,7.4204027398745,2.47954595601695,4.28822677688576,6.18062976186602,7.30975447492197,3.674157705008,4.91393068301648,"E_COMX",5
"438","GHB-439",112.233,38.9,1860,7.63873046489775,8.0961360376666,8.0961360376666,12.7165172345156,14.0600069214876,13.6026013487187,8.0352931147391,8.0352931147391,4.62038119684904,4.62038119684904,4.98101689559443,5.74225978412048,7.72835088144957,3.19039778999504,4.53795309145453,6.52404418878362,8.14006043299781,4.05951291431213,5.58819843887237,"E_COMX",5
"439","GHB-440",112.233,38.9,1860,7.90229623322457,9.34964221086779,9.34964221086779,12.7076843651595,13.5429117533598,12.0955657757166,8.11721231304836,8.11721231304836,3.35804215429169,3.35804215429169,4.2028172277652,5.3414160096019,6.17664339780226,1.13859878183669,4.2028172277652,5.03804461596557,7.34594330223311,3.97835346266826,3.97835346266826,"E_COMX",5
"440","GHB-441",112.233,38.9,1860,7.72909114292077,7.72909114292077,7.72909114292077,12.4857043277586,13.7615019504245,13.7615019504245,7.72909114292077,7.72909114292077,4.75661318483779,4.75661318483779,5.19784906189632,5.58270788221769,8.04373056070835,3.41878150735528,4.3851119666435,6.84613464513415,8.32898805622846,4.46703418328132,6.40489876807562,"E_COMX",5
