X2;Abies;Acer campestre-type;Alnus;Armeria-type;Artemisia;Betula;Boraginaceae;Botrychium;Buxus;Calluna vulgaris;Carpinus;Caryophyllaceae (periporate excl. Paronychioideae);Cedrus;Centaurea;Chenopodiaceae/Amaranthaceae;Asteraceae subf. Asteroideae;Asteraceae subf. Cichorioideae;Corylus;Crassulaceae;Brassicaceae;Cyperaceae;Dipsacaceae;Ephedra;Ericaceae;Fagus;Filipendula;Fraxinus;Gentianaceae;Poaceae;Hedera;Helianthemum;Hippophae rhamnoides;Ilex;Juniperus;Osmunda regalis;Picea;Pinus;Plantago;Plantago lanceolata-type;Polygonum;Polypodium;Populus;Potamogeton;Quercus ilex-type;Quercus robur-type;Ranunculaceae;Ranunculus-type;Rhamnus;Rosaceae;Rubiaceae;Rumex;Salix;Saxifraga;Scrophulariaceae;Selaginella;Taxus;Thalictrum;Tilia;Ulmus;Valeriana
75674.7349749139;0,3125;0,004464286;0,066964286;0;0,004464286;0,022321429;0;0;0,004464286;0;0,09375;0;0;0;0;0;0;0,022321429;0;0;0;0;0;0,004464286;0;0;0,013392857;0;0,004464286;0;0;0;0;0;0;0,334821429;0,049107143;0;0;0;0;0;0;0,004464286;0,044642857;0;0;0;0;0;0;0;0;0;0;0,004464286;0;0;0,008928571;0
75878.9056018992;0,367231638;0,002824859;0,084745763;0;0;0,019774011;0;0;0,008474576;0;0,18079096;0;0;0;0;0;0;0,016949153;0;0;0,002824859;0;0;0;0;0;0,005649718;0;0,002824859;0,002824859;0;0;0,002824859;0;0;0,161016949;0,042372881;0;0;0;0;0,002824859;0,002824859;0;0,081920904;0;0;0,002824859;0;0;0,002824859;0;0;0;0;0,002824859;0;0;0,002824859;0
75929.9482586455;0,285714286;0;0,086580087;0;0;0,034632035;0;0;0,017316017;0;0,173160173;0;0;0;0;0,004329004;0;0,034632035;0;0;0,004329004;0;0;0;0;0;0,004329004;0;0,025974026;0;0;0;0;0,004329004;0;0,142857143;0,025974026;0;0;0;0,004329004;0;0;0;0,121212121;0;0;0,004329004;0;0;0;0;0;0;0;0,012987013;0;0;0,012987013;0
76083.0762288845;0,114583333;0,010416667;0,173611111;0;0,003472222;0,013888889;0;0;0,027777778;0;0,329861111;0;0;0;0;0;0;0,020833333;0;0;0;0;0;0;0;0,003472222;0,003472222;0;0,013888889;0;0;0;0,006944444;0;0;0,107638889;0,006944444;0;0;0;0;0;0;0;0,138888889;0;0;0;0;0;0;0;0;0;0;0,020833333;0;0;0,003472222;0
76185.1615423772;0,186046512;0;0,186046512;0;0;0,019379845;0;0;0,019379845;0;0,255813953;0;0;0;0,003875969;0;0;0,019379845;0;0;0;0;0;0;0;0;0,007751938;0;0,015503876;0;0;0;0,007751938;0;0,003875969;0,127906977;0,015503876;0;0;0;0;0;0;0;0,100775194;0;0;0;0,003875969;0;0;0;0;0;0;0,019379845;0;0;0,007751938;0
76389.3321693625;0,2;0,004255319;0,157446809;0;0,004255319;0,008510638;0;0;0,008510638;0;0,276595745;0;0;0;0;0,004255319;0,004255319;0;0;0;0,008510638;0;0;0,004255319;0;0;0,012765957;0;0,012765957;0,004255319;0;0;0,004255319;0;0,004255319;0,174468085;0,017021277;0;0;0;0;0;0;0;0,055319149;0,004255319;0;0,004255319;0;0;0;0;0;0;0;0,017021277;0;0;0,004255319;0,004255319
76440.3748261088;0,115384615;0,004807692;0,192307692;0;0;0,019230769;0;0;0,024038462;0;0,293269231;0;0;0;0;0;0;0,043269231;0;0;0;0;0;0;0;0;0,004807692;0;0,033653846;0,004807692;0;0;0;0;0;0,105769231;0,009615385;0;0;0;0;0;0;0,004807692;0,115384615;0;0;0,004807692;0;0;0;0;0;0;0;0,014423077;0;0;0,009615385;0
76491.4174828551;0,103448276;0;0,168103448;0;0;0,025862069;0;0;0,021551724;0;0,288793103;0;0;0;0;0;0;0,047413793;0;0;0,004310345;0;0;0;0;0;0,00862069;0;0,025862069;0;0;0;0,004310345;0;0;0,129310345;0,021551724;0;0;0;0;0;0;0;0,129310345;0;0;0;0,00862069;0;0,004310345;0;0;0;0;0,00862069;0;0;0;0
76542.4601396014;0,148760331;0;0,20661157;0;0;0,02892562;0;0;0,020661157;0;0,289256198;0;0;0;0;0;0;0,033057851;0;0;0;0;0;0;0;0;0,012396694;0;0,020661157;0;0;0;0;0;0,004132231;0,090909091;0,008264463;0;0;0;0;0;0;0;0,103305785;0;0;0;0;0;0;0;0;0;0;0,020661157;0;0;0,008264463;0,004132231
76644.5454530941;0,108786611;0;0,192468619;0;0;0,033472803;0;0;0,012552301;0;0,29707113;0;0;0;0;0;0;0,033472803;0;0;0,012552301;0;0;0;0;0;0,012552301;0;0,025104603;0;0;0;0,008368201;0;0,0041841;0,083682008;0,016736402;0;0;0;0;0;0;0;0,117154812;0;0,0041841;0;0;0;0;0;0;0;0;0,025104603;0;0;0,012552301;0
76695.5881098404;0,14;0;0,136;0;0;0,04;0;0;0,012;0;0,336;0;0;0;0;0;0;0,056;0;0;0,004;0;0;0;0;0;0,004;0;0,016;0;0;0;0,004;0;0,004;0,096;0,008;0;0;0;0;0;0;0,004;0,108;0;0;0,004;0;0;0;0;0;0;0;0,024;0;0;0,004;0
76899.7587368257;0,294285714;0,002857143;0,114285714;0;0;0,008571429;0;0;0,008571429;0;0,302857143;0;0;0;0;0;0;0,02;0;0;0,002857143;0;0;0;0;0;0,011428571;0;0,002857143;0,002857143;0;0;0,005714286;0;0;0,102857143;0,028571429;0;0,002857143;0;0;0;0;0;0,065714286;0,002857143;0;0,002857143;0;0;0;0;0;0;0;0,008571429;0;0,002857143;0,005714286;0
76950.801393572;0,149321267;0,004524887;0,162895928;0;0;0,027149321;0;0;0,018099548;0;0,389140271;0;0;0;0;0;0;0,063348416;0;0;0,004524887;0;0;0;0;0;0,013574661;0;0,013574661;0;0;0;0,004524887;0;0,004524887;0,031674208;0,004524887;0;0;0;0,004524887;0;0;0;0,076923077;0;0;0,013574661;0;0;0;0;0;0;0;0,004524887;0;0;0,009049774;0
77206.0146773037;0,222672065;0;0,16194332;0;0;0,016194332;0;0;0,016194332;0,004048583;0,32388664;0;0;0;0;0;0;0,060728745;0;0;0;0;0;0;0;0;0;0;0,008097166;0;0;0;0;0;0;0,12145749;0,004048583;0;0;0;0;0;0;0,004048583;0,044534413;0;0;0;0;0;0;0;0;0;0;0,008097166;0;0;0,004048583;0
77410.185304289;0,440397351;0;0,092715232;0;0;0;0;0;0,016556291;0;0,238410596;0;0;0;0;0;0;0,07615894;0;0;0,009933775;0;0;0;0;0;0,006622517;0;0,006622517;0;0;0;0;0;0;0,049668874;0,003311258;0;0;0;0;0;0;0;0,043046358;0,006622517;0;0,003311258;0;0;0;0;0;0;0;0,003311258;0;0;0,003311258;0
77461.2279610353;0,268656716;0;0,100746269;0;0,003731343;0,026119403;0;0;0,01119403;0;0,317164179;0;0;0;0;0;0;0,115671642;0;0;0,003731343;0;0;0,003731343;0;0;0,003731343;0;0,003731343;0,003731343;0;0;0;0;0,003731343;0,052238806;0,01119403;0;0;0;0,003731343;0;0;0;0,044776119;0;0;0,007462687;0;0;0;0;0;0;0;0;0;0;0,014925373;0
77716.4412447669;0,243478261;0;0,12173913;0;0;0,017391304;0;0;0,02173913;0;0,334782609;0;0;0;0;0;0;0,117391304;0;0;0;0;0;0;0;0;0,004347826;0;0,004347826;0;0;0;0,004347826;0;0,004347826;0,043478261;0,008695652;0;0;0;0;0;0;0;0,052173913;0;0;0;0;0;0;0;0;0;0;0,004347826;0;0;0,017391304;0
77920.6118717522;0,454545455;0;0,051515152;0;0;0,006060606;0;0;0,03030303;0;0,227272727;0;0;0;0;0;0;0,084848485;0;0;0,003030303;0;0;0;0;0;0,003030303;0;0,003030303;0;0;0;0;0;0,006060606;0,057575758;0,009090909;0;0;0;0,003030303;0;0,003030303;0;0,036363636;0;0;0,006060606;0;0;0;0;0;0,003030303;0;0,003030303;0;0;0,003030303;0,006060606
77971.6545284985;0,194029851;0;0,097014925;0;0;0,007462687;0;0;0,018656716;0;0,399253731;0;0;0;0;0;0;0,186567164;0;0;0,003731343;0;0;0;0;0;0;0;0,003731343;0;0;0;0;0;0;0,048507463;0,003731343;0;0;0;0;0;0;0;0,02238806;0;0;0,003731343;0;0;0,003731343;0;0;0;0;0,003731343;0;0;0,003731343;0
78226.8678122302;0,21754386;0;0,150877193;0;0;0,024561404;0;0;0,01754386;0;0,315789474;0;0;0;0,003508772;0;0;0,150877193;0;0;0;0;0;0;0;0;0,003508772;0;0,007017544;0;0;0;0;0;0;0,035087719;0,003508772;0;0;0;0;0;0;0;0,070175439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78431.0384392155;0,391791045;0;0,041044776;0;0;0,014925373;0;0;0,007462687;0;0,291044776;0;0;0;0;0;0;0,100746269;0;0;0;0;0;0;0;0;0,003731343;0;0,003731343;0;0;0;0;0;0;0,041044776;0,018656716;0;0;0;0;0;0;0;0,067164179;0;0;0,003731343;0;0;0;0;0;0;0;0,003731343;0;0;0,01119403;0
78482.0810959618;0,209459459;0;0,101351351;0;0;0,003378378;0;0;0,030405405;0;0,304054054;0,003378378;0;0;0;0;0;0,189189189;0;0;0,006756757;0;0;0,003378378;0;0,003378378;0,016891892;0;0,003378378;0,003378378;0;0;0;0;0,006756757;0,030405405;0,006756757;0;0;0;0;0;0;0,003378378;0,067567568;0;0;0;0;0;0,003378378;0;0;0;0;0;0;0;0,003378378;0
78737.2943796934;0,251937984;0,003875969;0,065891473;0;0;0,007751938;0;0;0,011627907;0;0,348837209;0;0;0;0;0;0;0,166666667;0;0;0;0;0;0,003875969;0;0;0,011627907;0;0,003875969;0,003875969;0;0;0;0;0;0,023255814;0,007751938;0;0;0;0;0;0;0;0,07751938;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011627907;0
78941.4650066787;0,279187817;0;0,091370558;0;0;0,005076142;0;0;0,010152284;0;0,314720812;0;0;0;0;0;0;0,203045685;0;0;0;0;0;0;0;0;0,005076142;0;0,005076142;0;0;0;0,005076142;0;0,005076142;0,015228426;0,015228426;0;0;0;0;0;0;0;0,040609137;0;0;0;0;0;0,005076142;0;0;0;0;0;0;0;0;0
78992.507663425;0,146226415;0;0,127358491;0;0;0,009433962;0;0;0,028301887;0;0,377358491;0;0;0;0;0;0;0,198113208;0;0;0,004716981;0;0;0;0;0;0,028301887;0;0;0;0;0;0;0;0;0,018867925;0,004716981;0;0;0;0;0;0;0;0,04245283;0;0;0;0;0;0,009433962;0;0;0;0;0;0;0;0,004716981;0
79247.7209471567;0,177165354;0,003937008;0,094488189;0;0;0,019685039;0;0;0,011811024;0;0,31496063;0;0;0;0;0;0;0,204724409;0;0;0,003937008;0;0;0;0;0;0,007874016;0;0,011811024;0,003937008;0;0;0;0;0;0,019685039;0,011811024;0;0;0;0;0;0;0;0,098425197;0;0;0;0;0;0,003937008;0,003937008;0;0;0;0;0;0;0,007874016;0
79451.891574142;0,151898734;0,003164557;0,079113924;0;0;0;0;0;0,009493671;0;0,408227848;0;0;0;0;0;0;0,202531646;0;0;0;0;0;0;0;0,003164557;0,009493671;0;0;0,003164557;0;0;0;0;0;0,018987342;0,003164557;0;0;0;0;0;0;0;0,082278481;0;0;0;0;0;0;0;0;0;0;0,018987342;0;0;0,006329114;0
79502.9342308883;0,106666667;0;0,124444444;0;0;0,004444444;0;0;0,004444444;0;0,368888889;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0,022222222;0;0,004444444;0,004444444;0;0;0;0;0;0,04;0,004444444;0;0;0;0;0;0;0;0,106666667;0;0;0;0;0;0;0;0;0;0;0,004444444;0;0;0,004444444;0
79758.1475146199;0,036144578;0;0,088353414;0;0;0,044176707;0;0;0,012048193;0,004016064;0,34939759;0;0;0;0;0;0;0,321285141;0;0;0;0;0;0;0;0;0,004016064;0;0,004016064;0;0;0;0;0;0;0,004016064;0,008032129;0;0;0;0;0;0;0;0,104417671;0;0;0;0;0;0;0;0;0;0;0,012048193;0;0;0,008032129;0
79962.3181416052;0,032786885;0,009836066;0,144262295;0;0;0,006557377;0;0;0;0;0,416393443;0,006557377;0;0;0;0;0;0,190163934;0;0;0;0;0;0;0;0,003278689;0,006557377;0;0,009836066;0;0;0;0;0;0;0,036065574;0,006557377;0;0;0;0;0;0,003278689;0;0,091803279;0;0;0;0;0;0;0;0;0;0;0,026229508;0;0;0,009836066;0
80013.3607983515;0,027237354;0;0,155642023;0;0;0,011673152;0;0;0,007782101;0;0,447470817;0;0;0;0;0;0;0,194552529;0;0;0,003891051;0;0;0,003891051;0;0;0,015564202;0;0,003891051;0,003891051;0;0;0;0;0;0,007782101;0,011673152;0;0,003891051;0;0,003891051;0;0;0,003891051;0,081712062;0;0;0,003891051;0;0;0;0;0;0;0;0,003891051;0;0;0,003891051;0
80268.5740820832;0,021201413;0,003533569;0,141342756;0;0;0,042402827;0;0;0;0;0,371024735;0;0;0;0;0;0;0,293286219;0;0;0;0;0;0;0;0;0,007067138;0;0,003533569;0,003533569;0;0;0;0;0;0,007067138;0,003533569;0;0;0;0;0;0;0;0,091872792;0;0,003533569;0;0;0;0;0;0;0;0;0,003533569;0;0;0,003533569;0
80472.7447090685;0,052054795;0,008219178;0,115068493;0;0;0,008219178;0;0;0,005479452;0;0,416438356;0;0;0;0;0;0;0,164383562;0;0;0,005479452;0;0;0;0;0;0,019178082;0;0,010958904;0,002739726;0;0;0,002739726;0;0;0,02739726;0,021917808;0;0;0;0;0;0;0;0,106849315;0;0;0,002739726;0;0;0;0;0;0;0;0,016438356;0;0;0,008219178;0,005479452
80523.7873658148;0,012931034;0,00862069;0,068965517;0;0,004310345;0,030172414;0;0;0;0;0,517241379;0;0;0;0;0;0;0,155172414;0;0;0;0;0;0;0;0;0,004310345;0;0,004310345;0;0;0;0,004310345;0;0;0,060344828;0;0;0;0;0;0;0;0;0,120689655;0;0;0;0,004310345;0;0;0;0;0;0;0;0;0;0,004310345;0
80779.0006495464;0,030959752;0,003095975;0,123839009;0;0;0,015479876;0;0;0,003095975;0;0,343653251;0;0;0;0;0;0;0,263157895;0;0;0,003095975;0;0;0;0;0,003095975;0,012383901;0;0;0;0;0;0;0;0;0,018575851;0,00619195;0;0;0;0;0;0;0;0,123839009;0;0;0;0;0;0;0;0;0;0;0,046439628;0;0;0,003095975;0
80983.1712765317;0,00862069;0,004310345;0,086206897;0;0;0;0;0;0;0,004310345;0,267241379;0;0;0;0;0;0,004310345;0,254310345;0;0;0,004310345;0;0;0,004310345;0;0;0,021551724;0;0,021551724;0,004310345;0;0;0,004310345;0;0;0,025862069;0;0;0,004310345;0;0;0;0;0;0,193965517;0,004310345;0;0,004310345;0;0;0;0;0;0;0,004310345;0,043103448;0;0,004310345;0,021551724;0,004310345
81034.213933278;0,003401361;0,003401361;0,044217687;0;0;0,006802721;0;0;0,003401361;0;0,255102041;0;0;0;0;0;0;0,323129252;0;0;0;0;0;0;0;0;0,027210884;0;0,006802721;0,006802721;0;0;0;0,003401361;0;0,037414966;0,003401361;0;0;0;0;0;0;0,003401361;0,173469388;0;0;0,003401361;0;0;0;0;0;0;0;0,088435374;0;0;0,006802721;0
81544.6405007413;0,01010101;0,004040404;0,04040404;0;0;0,014141414;0;0;0,004040404;0;0,080808081;0;0;0;0;0;0;0,351515152;0;0;0,002020202;0;0;0;0;0;0,024242424;0;0,004040404;0,002020202;0;0;0;0,002020202;0;0,016161616;0,014141414;0;0,002020202;0;0;0;0;0;0,335353535;0;0;0;0,004040404;0;0;0;0;0;0;0,080808081;0;0;0,008080808;0
81799.8537844729;0,007843137;0;0,090196078;0;0,003921569;0,007843137;0;0;0;0;0,011764706;0;0;0;0;0;0;0,443137255;0;0;0;0;0;0;0;0;0,023529412;0;0,003921569;0,007843137;0;0;0;0;0;0,015686275;0,003921569;0;0;0;0;0;0;0;0,2;0,003921569;0;0;0;0;0;0;0;0;0;0,168627451;0;0;0,007843137;0
82004.0244114582;0,010899183;0,002724796;0,049046322;0;0;0,008174387;0;0;0,002724796;0;0,016348774;0;0;0;0;0;0;0,38147139;0;0;0;0;0;0;0;0;0,016348774;0;0,010899183;0,002724796;0;0;0;0;0;0,038147139;0,019073569;0;0;0;0;0;0;0;0,27520436;0;0;0,002724796;0;0,002724796;0;0;0;0;0;0,141689373;0;0;0,013623978;0,005449591
82055.0670682045;0;0,009146341;0,06402439;0;0;0,00304878;0;0;0,00304878;0;0,033536585;0;0;0;0;0;0;0,365853659;0;0;0,00304878;0;0;0;0;0,00304878;0,054878049;0;0,009146341;0;0;0;0;0,006097561;0;0,018292683;0,006097561;0;0;0;0;0;0;0;0,179878049;0;0;0;0;0;0;0;0;0;0;0,228658537;0,00304878;0;0,009146341;0
82310.2803519362;0,008474576;0,005649718;0,050847458;0;0;0,008474576;0;0;0,002824859;0;0;0;0;0;0;0;0;0,355932203;0;0,002824859;0,014124294;0;0;0;0;0,002824859;0,016949153;0;0,002824859;0;0;0;0;0,011299435;0;0,005649718;0,002824859;0;0;0;0;0;0;0,011299435;0,237288136;0;0;0;0;0;0;0;0;0;0;0,248587571;0;0;0,011299435;0
82514.4509789215;0,004424779;0;0,03539823;0;0;0,004424779;0;0;0;0;0,004424779;0;0;0;0;0;0;0,539823009;0;0;0;0;0;0,004424779;0;0;0,004424779;0;0,004424779;0,004424779;0;0;0,004424779;0;0;0,026548673;0,008849558;0;0;0;0;0;0;0;0,216814159;0;0;0;0;0;0;0;0;0;0;0,110619469;0;0;0,022123894;0,004424779
82565.4936356678;0,013274336;0,013274336;0,053097345;0;0;0,004424779;0;0;0;0;0,004424779;0;0;0;0;0;0;0,495575221;0;0;0;0;0;0;0;0;0,030973451;0;0,004424779;0,004424779;0;0;0;0;0;0,004424779;0,004424779;0;0;0;0,004424779;0;0;0;0,168141593;0;0;0;0;0;0;0;0;0;0;0,185840708;0;0;0,008849558;0
82820.7069193994;0;0;0,050632911;0;0;0,004219409;0;0;0;0;0;0;0;0;0;0;0;0,506329114;0;0;0;0;0;0;0;0;0,046413502;0;0,004219409;0;0;0;0;0;0;0,012658228;0,004219409;0;0;0;0;0;0;0,008438819;0,232067511;0;0;0;0;0;0;0;0;0;0;0,092827004;0;0;0,037974684;0
83075.920203131;0,006369427;0,003184713;0,108280255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,414012739;0;0;0,006369427;0;0;0;0;0;0,044585987;0;0,015923567;0;0;0;0;0;0;0,00955414;0,012738854;0;0;0,00955414;0;0;0;0;0,191082803;0;0;0;0;0;0;0;0;0;0;0,162420382;0;0;0,012738854;0,003184713
83126.9628598774;0;0,009868421;0,052631579;0;0;0;0;0;0,003289474;0;0;0;0;0;0;0;0;0,467105263;0;0;0,003289474;0;0;0;0;0,003289474;0,029605263;0;0,009868421;0,003289474;0;0;0;0,003289474;0;0,013157895;0,006578947;0;0;0;0;0;0;0;0,282894737;0;0;0;0;0;0;0;0;0;0;0,108552632;0;0,003289474;0;0
83331.1334868627;0;0;0,064516129;0;0;0,007168459;0;0;0;0;0;0;0;0;0;0;0;0,394265233;0;0;0,003584229;0;0;0;0;0;0,035842294;0;0,014336918;0,003584229;0;0;0;0;0;0;0,003584229;0;0;0,010752688;0;0;0;0;0,200716846;0;0;0;0;0;0,003584229;0;0;0;0;0,247311828;0;0;0,010752688;0
83535.304113848;0,004016064;0,008032129;0,052208835;0;0;0;0;0;0,004016064;0;0,004016064;0,004016064;0;0;0;0;0;0,393574297;0;0;0;0;0;0,004016064;0;0;0,016064257;0;0,008032129;0,008032129;0;0;0;0;0;0,020080321;0,012048193;0;0;0;0;0,004016064;0,004016064;0,004016064;0,257028112;0,004016064;0;0,004016064;0,004016064;0;0;0;0;0;0;0,168674699;0;0;0,008032129;0,004016064
83586.3467705943;0;0,010909091;0,032727273;0;0,003636364;0,003636364;0;0;0;0;0;0;0;0;0;0;0;0,327272727;0;0;0;0;0;0;0;0;0,029090909;0;0,018181818;0;0;0;0;0;0;0,014545455;0,018181818;0;0;0;0;0;0;0;0,152727273;0;0;0;0;0;0;0;0;0;0;0,385454545;0;0;0,003636364;0
83841.5600543259;0;0,006711409;0,023489933;0;0,003355705;0,003355705;0;0;0;0;0;0;0;0;0;0;0;0,369127517;0;0;0,003355705;0;0;0;0;0;0,026845638;0;0,023489933;0,003355705;0;0;0;0;0;0,010067114;0,010067114;0;0,003355705;0;0;0;0;0;0,181208054;0;0;0;0,003355705;0;0,003355705;0,003355705;0;0;0;0,322147651;0;0;0;0
84045.7306813112;0,004504505;0,013513514;0,022522523;0;0;0,009009009;0;0;0;0;0;0;0;0;0;0,004504505;0;0,563063063;0;0;0,009009009;0;0;0;0;0;0,040540541;0;0;0,004504505;0;0;0,004504505;0;0;0,009009009;0,013513514;0;0;0;0;0;0;0;0,121621622;0;0;0,004504505;0;0;0;0;0;0;0;0,166666667;0;0,004504505;0,004504505;0
84351.9866217892;0;0,008333333;0,016666667;0;0;0;0;0;0;0;0;0,004166667;0;0;0;0;0;0,654166667;0;0;0,004166667;0;0;0;0;0;0,025;0;0,004166667;0;0;0;0;0,008333333;0;0,008333333;0,008333333;0;0;0,0125;0;0;0;0;0,191666667;0;0;0;0;0;0,004166667;0;0;0;0;0,025;0;0;0,025;0
84556.1572487745;0,002132196;0,014925373;0,008528785;0;0,002132196;0,004264392;0;0;0;0;0;0,002132196;0;0;0;0;0;0,671641791;0;0;0,004264392;0;0;0;0;0;0,010660981;0;0,002132196;0;0;0;0;0,002132196;0;0,010660981;0,010660981;0;0,002132196;0;0;0;0;0,004264392;0,223880597;0;0;0,002132196;0;0;0,004264392;0;0;0;0;0,002132196;0;0,002132196;0,012793177;0
84607.1999055208;0;0,003472222;0,010416667;0;0,003472222;0;0;0;0;0;0;0;0;0;0;0;0;0,663194444;0;0;0,010416667;0;0;0;0;0;0,020833333;0;0,006944444;0;0;0;0;0,010416667;0;0,010416667;0,010416667;0;0;0;0;0;0;0;0,246527778;0;0;0;0;0,003472222;0;0;0;0;0;0;0;0;0;0
84862.4131892524;0,005141388;0,007712082;0,002570694;0;0;0,002570694;0;0;0;0;0;0;0;0;0;0;0,002570694;0,593830334;0;0;0;0;0;0;0;0;0,035989717;0;0,005141388;0;0;0;0;0;0;0,010282776;0,01285347;0;0;0;0;0;0;0;0,298200514;0;0;0;0;0;0;0;0;0;0;0;0;0;0,023136247;0
85066.5838162377;0;0,004201681;0,00210084;0;0,008403361;0,006302521;0;0;0;0;0;0;0;0;0;0;0;0,663865546;0;0;0,006302521;0;0;0;0;0;0,025210084;0;0,00210084;0;0;0;0;0;0;0,008403361;0,012605042;0;0;0;0;0;0,00210084;0;0,235294118;0;0;0;0;0;0,00210084;0,00210084;0;0;0;0;0;0,00210084;0,014705882;0,00210084
85117.626472984;0;0,004962779;0,00248139;0;0,00248139;0,012406948;0;0;0;0;0;0;0;0;0;0;0;0,620347395;0;0;0;0;0;0;0;0,004962779;0,042183623;0;0,007444169;0;0;0;0;0,00248139;0;0;0,029776675;0;0;0;0;0;0;0;0,240694789;0;0;0;0;0;0;0;0;0;0;0;0;0;0,029776675;0
85372.8397567157;0;0;0;0;0;0,004201681;0;0;0;0;0;0;0;0;0;0;0;0,584033613;0;0;0;0;0;0;0;0;0,092436975;0;0;0;0;0;0;0,004201681;0;0;0,008403361;0;0;0;0;0;0;0;0,256302521;0;0;0;0;0;0;0;0;0;0;0,004201681;0;0;0,046218487;0
85577.010383701;0;0,002463054;0;0;0;0,009852217;0;0;0;0;0;0;0;0;0;0;0;0,5591133;0;0;0;0;0;0;0;0;0,054187192;0;0,009852217;0;0;0;0;0;0;0;0,012315271;0;0;0;0;0,002463054;0;0;0,295566502;0;0;0;0;0;0,002463054;0;0;0;0;0;0;0;0,04679803;0,004926108
85628.0530404473;0;0,01529052;0;0;0;0,009174312;0;0;0;0;0;0;0;0;0;0;0;0,467889908;0;0;0;0;0;0;0;0;0,039755352;0;0,009174312;0;0;0;0;0;0;0;0,01529052;0;0;0;0;0;0;0;0,400611621;0;0;0;0;0;0;0;0;0;0;0;0;0;0,042813456;0
85781.1810106863;0;0,003690037;0;0;0;0,036900369;0;0;0;0;0;0;0;0;0;0;0;0,36900369;0;0;0,011070111;0;0;0;0;0;0,055350554;0;0,011070111;0,003690037;0;0;0;0;0;0;0,018450185;0;0;0;0;0;0;0;0,453874539;0;0;0;0;0;0,007380074;0,003690037;0;0;0;0;0;0;0,025830258;0
85883.2663241789;0;0;0;0;0,008695652;0,095652174;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0,039130435;0;0,013043478;0,004347826;0;0;0;0;0;0;0,026086957;0;0;0;0;0;0;0,004347826;0,630434783;0;0;0;0;0,004347826;0,004347826;0;0;0;0;0;0;0,004347826;0,065217391;0
86138.4796079105;0;0;0;0;0,016064257;0,112449799;0;0;0;0;0;0,004016064;0;0;0;0;0;0,004016064;0;0;0,008032129;0;0;0;0;0;0,060240964;0;0,008032129;0,008032129;0,004016064;0;0;0,008032129;0;0;0,16064257;0;0;0;0;0;0;0;0,46184739;0;0,004016064;0;0;0,004016064;0,008032129;0,004016064;0;0;0;0;0;0,004016064;0,120481928;0
86393.6928916422;0;0,004587156;0,004587156;0;0,013761468;0,211009174;0;0;0;0;0;0;0;0;0;0;0;0;0,004587156;0;0,004587156;0;0;0;0;0,004587156;0,036697248;0;0,055045872;0,004587156;0,004587156;0;0;0,004587156;0;0;0,206422018;0;0;0,004587156;0;0;0;0;0,288990826;0;0,004587156;0;0;0;0,027522936;0;0;0;0;0;0;0;0,114678899;0
86648.9061753738;0;0;0;0;0,011811024;0,255905512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003937008;0;0;0;0;0;0,011811024;0;0,031496063;0;0;0,003937008;0;0;0;0;0,267716535;0;0;0;0;0;0;0;0,220472441;0;0,003937008;0;0,003937008;0;0,003937008;0,003937008;0;0;0;0;0;0;0,177165354;0
86904.1194591054;0;0;0;0;0,016759777;0,254189944;0;0;0;0;0;0;0;0;0;0,002793296;0;0;0;0;0,002793296;0;0;0;0;0,002793296;0,002793296;0;0,025139665;0;0;0;0;0,002793296;0;0,002793296;0,391061453;0;0;0,002793296;0;0;0;0;0,008379888;0;0,002793296;0;0,002793296;0;0,005586592;0,005586592;0;0;0;0;0,002793296;0;0,265363128;0
87159.332742837;0;0;0;0;0,020979021;0,506993007;0;0;0;0,003496503;0;0;0;0;0;0,003496503;0;0;0;0;0,003496503;0;0;0;0;0,006993007;0,006993007;0;0,083916084;0;0,003496503;0;0;0,003496503;0;0;0,307692308;0;0;0;0,003496503;0;0;0;0;0;0,003496503;0;0;0;0,013986014;0,017482517;0;0;0;0;0;0;0,01048951;0
87414.5460265687;0;0;0;0;0,060283688;0,531914894;0;0;0;0;0;0;0;0,003546099;0,007092199;0,003546099;0;0;0;0;0,021276596;0;0,003546099;0;0;0;0;0;0,046099291;0;0,003546099;0,003546099;0;0,042553191;0;0;0,258865248;0;0;0,003546099;0;0;0;0;0,003546099;0;0,003546099;0;0;0;0,003546099;0;0;0;0;0;0;0;0;0
87720.8019670466;0;0;0;0;0,085501859;0,148698885;0;0,003717472;0;0;0;0;0;0;0,003717472;0,007434944;0,007434944;0;0;0;0,092936803;0;0,003717472;0;0;0;0;0;0,29739777;0;0,037174721;0,003717472;0;0,096654275;0;0;0,141263941;0,003717472;0;0,014869888;0;0;0;0;0;0;0,014869888;0;0;0,007434944;0;0;0,003717472;0;0;0;0,026022305;0;0;0
