X2;Abies;Acer.campestre.type;Artemisia;Betula;Carpinus;Chenopodiaceae.Amaranthaceae;Corylus;Cyperaceae;Fagus;Filipendula;Fraxinus;Helianthemum;Hippophae.rhamnoides;Juniperus;Picea;Pinus;Poaceae;Quercus.robur.type;Rumex;Thalictrum;Ulmus
22858.9794010335;0;0;0,117380574;0,052127753;0;0,014458283;0;0,053653354;0;0;0;0,079576312;0;0;0;0,261029664;0,321550059;0;0,017243577;0,082980423;0
22862.4271281703;0;0;0,116933375;0,052614692;0;0,014272086;0;0,053865061;0;0;0;0,080056677;0;0;0;0,261760632;0,319947487;0;0,017475773;0,083074218;0
22865.8748553071;0;0;0,116495692;0,053105144;0;0,014085972;0;0,054004796;0;0;0;0,080543904;0;0;0;0,26251097;0,31837015;0;0,017709059;0,083174313;0
22869.3225824438;0;0;0,116067409;0,053600442;0;0,013902347;0;0,054069033;0;0;0;0,081035647;0;0;0;0,263282045;0,316818867;0;0,017943485;0,083280724;0
22872.7703095806;0;0;0,115639786;0,054094213;0;0,013718918;0;0,054133347;0;0;0;0,081527156;0;0;0;0,264051862;0,315269725;0;0,018177749;0,083387245;0
22876.2180367174;0;0;0,115136819;0,054551674;0;0,013525531;0;0,054161984;0;0;0;0,081965551;0;0;0;0,264646958;0,314172978;0;0,018399707;0,083438798;0
22879.6657638542;0;0;0,114559186;0,054971776;0;0,013324976;0;0,054154741;0;0;0;0,082347303;0;0;0;0,265065442;0,313532649;0;0,018608871;0,083435056;0
22883.113490991;0;0;0,113962319;0,055380702;0;0,013122535;0;0,054136848;0;0;0;0,082925612;0;0;0;0,265431332;0,312832871;0;0,018813592;0,083394187;0
22886.5612181278;0;0;0,113345632;0,055776525;0;0,012917283;0;0,054109034;0;0;0;0,083695149;0;0;0;0,265745519;0,312079408;0;0,019014007;0,083317444;0
22889.902209249;0;0;0,112731702;0,056170734;0;0,012714129;0;0,054081404;0;0;0;0,084460307;0;0;0;0,266058693;0,311328312;0;0,019213593;0,083241127;0
22893.2432003702;0;0;0,112120237;0,056563204;0;0,012511821;0;0,054053825;0;0;0;0,085223329;0;0;0;0,266370217;0,310580023;0;0,01941231;0,083165034;0
22896.5841914915;0;0;0,111510956;0,056955014;0;0,012310325;0;0,054026168;0;0;0;0,085982811;0;0;0;0,266680665;0,309834985;0;0,019610115;0,083088961;0
22899.9251826127;0;0;0,110904786;0,057344239;0;0,012108535;0;0,053998887;0;0;0;0,086739499;0;0;0;0,266989882;0,309093383;0;0,019807179;0,08301361;0
22903.2661737339;0;0;0,110301301;0,057731894;0;0,01190881;0;0,053971787;0;0;0;0,087491904;0;0;0;0,267298118;0,308355274;0;0,020003437;0,082937475;0
22906.6071648552;0;0;0,107814551;0,057120027;0;0,011508626;0;0,053016285;0;0;0;0,086725422;0;0;0;0,263004806;0,302333311;0,017186922;0,019851643;0,081438407;0
22909.9481559764;0;0;0,109101266;0,058503178;0;0,011510607;0;0,053916407;0;0;0;0,088989115;0;0;0;0,267910308;0,306887696;0;0,020393364;0,082788058;0
22913.2891470976;0;0;0,108505082;0,058885836;0;0,01131336;0;0,05388952;0;0;0;0,089733072;0;0;0;0,268214044;0,306158103;0;0,020587115;0,082713869;0
22916.6301382189;0;0;0,10791126;0,059266824;0;0,011116924;0;0,053862681;0;0;0;0,090473813;0;0;0;0,26851619;0,305432385;0;0,020780032;0,082639891;0
22919.9711293401;0;0;0,107320043;0,059647483;0;0,010920131;0;0,053836018;0;0;0;0,091210383;0;0;0;0,268818585;0,304708868;0;0,020972169;0,08256632;0
22923.3121204613;0;0;0,106731286;0,060025372;0;0,010725343;0;0,053809467;0;0;0;0,091945075;0;0;0;0,269118535;0,303988361;0;0,021163506;0,082493055;0
22926.6531115825;0;0;0,106144848;0,06040162;0;0,010531352;0;0,053782962;0;0;0;0,092676607;0;0;0;0,269416921;0,303271671;0;0,021354024;0,082419996;0
22929.9941027038;0;0;0,105560965;0,060777561;0;0,010336995;0;0,05375663;0;0;0;0,093405217;0;0;0;0,269714388;0,302557127;0;0,021543778;0,082347338;0
22933.335093825;0;0;0,104980553;0,061150697;0;0,01014461;0;0,053730343;0;0;0;0,094129524;0;0;0;0,270011487;0,301845182;0;0,021732721;0,082274883;0
22936.6760849462;0;0;0,104541989;0,060159166;0;0,010066596;0;0,053776506;0;0;0;0,094979783;0;0;0;0,270670285;0,301542987;0;0,021950412;0,082312277;0
22940.0170760675;0;0;0,104103811;0,059170099;0;0,009989849;0;0,053822474;0;0;0;0,095828593;0;0;0;0,271327497;0,301239339;0;0,022167737;0,0823506;0
22943.3580671887;0;0;0,103666387;0,058182529;0;0,009912047;0;0,05386844;0;0;0;0,096676293;0;0;0;0,27198408;0,300936484;0;0,022384775;0,082388965;0
22946.6990583099;0;0;0,103229471;0,057195136;0;0,009834346;0;0,053914277;0;0;0;0,097522657;0;0;0;0,272640574;0,300634887;0;0,022601474;0,082427177;0
22950.0400494312;0;0;0,102793426;0,056210473;0;0,00975678;0;0,053960174;0;0;0;0,098366859;0;0;0;0,273295589;0,300333256;0;0,022817915;0,082465529;0
22953.3810405524;0;0;0,102409653;0,055222871;0;0,009679942;0;0,054001724;0;0;0;0,099205315;0;0;0;0,273933903;0,300014795;0;0,02303272;0,082499078;0
22957.8922940975;0;0;0,102217822;0,054226202;0;0,009599966;0;0,054032654;0;0;0;0,100020762;0;0;0;0,274512817;0,299632963;0;0,023242147;0,082514666;0
22962.4035476425;0;0;0,10202673;0,053230522;0;0,009520182;0;0,054063714;0;0;0;0,10083495;0;0;0;0,27509038;0,299251768;0;0,023451242;0,082530512;0
22966.9148011876;0;0;0,101834725;0,052237915;0;0,009441715;0;0,054094649;0;0;0;0,101647413;0;0;0;0,275666481;0,298870975;0;0,023659897;0,082546231;0
22971.4260547326;0;0;0,101644506;0,051246215;0;0,009362256;0;0,05412565;0;0;0;0,102457344;0;0;0;0,276242092;0,2984928;0;0,023868196;0,082560942;0
22975.9373082777;0;0;0,101534025;0,050296948;0;0,009290214;0;0,054198954;0;0;0;0,103347634;0;0;0;0,277034288;0,298347406;0;0,02330914;0,082641391;0
22980.4485618227;0;0;0,101423708;0,049346951;0;0,009218211;0;0,054272293;0;0;0;0,104237688;0;0;0;0,27782532;0,29820242;0;0,022751505;0,082721903;0
22984.9598153678;0;0;0,101313198;0,048398389;0;0,009147386;0;0,054345476;0;0;0;0,105127141;0;0;0;0,278615386;0,298057963;0;0,022192871;0,08280219;0
22989.4710689128;0;0;0,101203087;0,047450378;0;0,009075452;0;0,054418819;0;0;0;0,106015437;0;0;0;0,279406111;0,297913441;0;0,02163454;0,082882735;0
22993.9823224579;0;0;0,101092903;0,04650152;0;0,009003536;0;0,05449207;0;0;0;0,106904424;0;0;0;0,280197363;0,297768628;0;0,021076405;0,082963152;0
22998.4935760029;0;0;0,100982526;0,045554103;0;0,008931627;0;0,054565164;0;0;0;0,107792804;0;0;0;0,280986474;0,297624346;0;0,020519614;0,083043342;0
23003.004829548;0;0;0,100872429;0,044606005;0;0,008860937;0;0,054638357;0;0;0;0,108681079;0;0;0;0,281775925;0,297479649;0;0,019961926;0,083123693;0
23007.516083093;0;0;0,100762377;0,043659454;0;0,008789107;0;0,054711519;0;0;0;0,109568999;0;0;0;0,28256506;0,29733501;0;0,019404461;0,083204013;0
23012.0273366381;0;0;0,100652368;0,042712113;0;0,008717306;0;0,054784653;0;0;0;0,110455397;0;0;0;0,283355048;0,297191596;0;0,018847219;0,083284301;0
23016.5385901831;0;0;0,100541353;0,041766366;0;0,008645543;0;0,054857822;0;0;0;0,111342738;0;0;0;0,284143885;0,297047419;0;0,018291388;0,083363486;0
23021.0498437282;0;0;0,100569098;0,040875733;0;0,00858672;0;0,055005025;0;0;0;0,111013859;0;0;0;0,285322645;0,297309931;0;0,017758899;0,08355809;0
23025.5610972732;0;0;0,100686435;0,040019766;0;0,008534178;0;0,055202827;0;0;0;0,109890419;0;0;0;0,286760315;0,297837883;0;0,017240491;0,083827686;0
23030.0723508183;0;0;0,100804138;0,039160214;0;0,008481408;0;0,055401383;0;0;0;0,108763378;0;0;0;0,288202418;0,298368843;0;0,01671992;0,084098299;0
23034.5836043633;0;0;0,100954973;0,038308313;0;0,008431146;0;0,055618745;0;0;0;0,107665309;0;0;0;0,289744184;0,298997508;0;0,016203608;0,084076214;0
23039.0948579084;0;0;0,101268319;0,037513433;0;0,008395234;0;0,055926499;0;0;0;0,106732484;0;0;0;0,291759468;0,300108646;0;0,015708735;0,082587182;0
23043.6061114534;0;0;0,101568529;0,036705318;0;0,008356559;0;0,056228061;0;0;0;0,105775854;0;0;0;0,293746866;0,301337595;0;0,015207539;0,08107368;0
23048.2702988125;0;0;0,101786033;0,035862159;0;0,008310641;0;0,056484774;0;0;0;0,104725496;0;0;0;0,295501623;0,30315588;0;0,014690179;0,079483216;0
23052.9344861715;0;0;0,102005229;0,035012786;0;0,008265665;0;0,056743256;0;0;0;0,103667904;0;0;0;0,297268156;0,304985162;0;0,014169712;0,077882129;0
23057.5986735306;0;0;0,102225524;0,034159321;0;0,008219198;0;0,057003187;0;0;0;0,102603583;0;0;0;0,299044802;0,306824925;0;0,013647218;0,076272241;0
23062.2628608896;0;0;0,102446342;0,033299531;0;0,008172474;0;0,057264921;0;0;0;0,101533089;0;0;0;0,300834648;0,308677103;0;0,013120361;0,07465153;0
23066.9270482487;0;0;0,102669479;0,032435562;0;0,008125442;0;0,057528132;0;0;0;0,100456951;0;0;0;0,302633606;0,310539963;0;0,012590223;0,073020642;0
23071.5912356077;0;0;0,102893871;0,031565004;0;0,008079318;0;0,057792901;0;0;0;0,09937283;0;0;0;0,304443323;0,312415174;0;0,012056791;0,071380789;0
23076.2554229668;0;0;0,10311978;0,030690295;0;0,008031705;0;0,058059382;0;0;0;0,098282104;0;0;0;0,306264633;0,314301183;0;0,011521276;0,06972964;0
23080.9196103258;0;0;0,102453833;0,0298398;0;0,007991739;0;0,058385549;0;0;0;0,097281276;0;0;0;0,308405009;0,316513505;0;0,010992138;0,06813715;0
23085.5837976849;0;0;0,101136945;0,028977384;0;0,007950434;0;0,058706952;0;0;0;0,096261184;0;0;0;0,311284341;0,318703607;0;0,010457306;0,066521847;0
23090.2479850439;0;0;0,099753719;0,028093219;0;0,007905506;0;0,058996006;0;0;0;0,095177298;0;0;0;0,314574705;0,320729287;0;0,009912515;0,064857745;0
23094.912172403;0;0;0,098335669;0,027194729;0;0,00811638;0;0,059273054;0;0;0;0,094061755;0;0;0;0,317806131;0,32268481;0;0,009362785;0,063164688;0
23099.576359762;0;0;0,096908526;0,026291711;0;0,008328606;0;0,059551878;0;0;0;0,092939058;0;0;0;0,321058278;0,324652872;0;0,008808297;0,061460774;0
23104.2405471211;0;0;0,095486377;0,025385415;0;0,008543466;0;0,05984138;0;0;0;0,091824008;0;0;0;0,324379501;0,326682092;0;0,008101754;0,059756007;0
23108.9047344801;0;0;0,093866658;0,024425328;0;0,00874227;0;0,062011143;0;0;0;0,090518924;0;0;0;0,327069444;0,328069304;0;0,007374432;0,057922497;0
23113.5689218392;0;0;0,092143602;0,023436212;0;0,008933274;0;0,064989323;0;0;0;0,089114617;0,000200776;0;0;0,329412013;0,329105892;0;0,006639227;0,056025065;0
23118.2331091982;0;0;0,09036417;0,022434003;0;0,009117569;0;0,067927689;0;0;0;0,087655785;0,001014715;0;0;0,331552936;0,329941037;0;0,005899968;0,054092127;0
23122.8972965573;0;0;0,088585739;0,021432393;0;0,009301738;0;0,070864133;0;0;0;0,086198995;0,001828145;0;0;0,333692109;0,330775252;0;0,005161164;0,052160332;0
23127.5614839163;0;0;0,086962508;0,020466436;0;0,009502628;0;0,073929729;0;0;0;0,084892297;0,002644512;0;0;0,334654762;0,332197549;0;0,004429433;0,050320145;0
23132.2256712754;0;0;0,085335268;0,019499064;0;0,009704191;0;0,07700621;0;0;0;0,083582501;0,00346454;0;0;0,335609487;0,333628153;0;0,003696835;0,048473751;0
23136.8898586344;0,011636948;0;0,083664668;0,018293125;0;0,009782209;0;0,079076954;0;0;0;0,081227714;0,004232734;0;0;0,332306472;0,330821453;0;0,002924591;0,046033132;0
23141.3138476743;0;0;0,084683962;0,017504541;0;0,010081572;0;0,082947173;0;0;0;0,080722146;0,00509607;0;0;0,336565482;0,335541796;0;0,002218815;0,044638442;0
23145.7378367142;0;0;0,084718483;0,016500084;0;0,01026567;0;0,085884641;0;0;0;0,079260266;0,005910274;0;0;0,336911705;0,336367746;0;0,001477879;0,042703252;0
23150.161825754;0;0;0,084752349;0,015497438;0;0,010449566;0;0,08882069;0;0;0;0,0777988;0,006723874;0;0;0,337256421;0,337191864;0;0,000738683;0,040770316;0
23154.5858147939;0;0;0,084786612;0,014494318;0;0,010634628;0;0,091753913;0;0;0;0,076338729;0,007536946;0;0;0,337601332;0,338015846;0;0;0,038837675;0
23159.0098038338;0;0;0,084758076;0,01348314;0;0,010810315;0;0,09461505;0;0;0;0,074825479;0,008342042;0;0;0,33769713;0,338588485;0;0;0,036880282;0
23163.4337928737;0;0;0,084729811;0,01247418;0;0,01098565;0;0,097470242;0;0;0;0,073314444;0,009146659;0;0;0,337792319;0,339160727;0;0;0,03492597;0
23167.8577819135;0;0;0,084701397;0,011466128;0;0,011160579;0;0,10032027;0;0;0;0,071806487;0,009949516;0;0;0,337887704;0,339730894;0;0;0,032977024;0
23172.2817709534;0;0;0,084673149;0,0104615;0;0,011335145;0;0,10316304;0;0;0;0,070301871;0,010750655;0;0;0,337982065;0,340301488;0;0;0,031031087;0
23176.7057599933;0;0;0,084498937;0,010739041;0;0,011490712;0;0,105816826;0;0;0;0,068683035;0,011528912;0;0;0,337494224;0,340281569;0;0;0,029466745;0
23181.1297490332;0;0;0,084201744;0,011000067;0;0,011627065;0;0,10829637;0;0;0;0,066973417;0,012285965;0;0;0,336512494;0,339761594;0;0;0,029341284;0
23185.553738073;0;0;0,08390707;0,011257659;0;0,011762262;0;0,110754889;0;0;0;0,065278295;0,013036599;0;0;0,33554031;0,339246028;0;0;0,029216888;0
23189.9777271129;0;0;0,083614681;0,011514264;0;0,011896289;0;0,11319359;0;0;0;0,063597332;0,013780862;0;0;0,334574304;0,338735207;0;0;0,029093471;0
23194.4017161528;0;0;0,083614777;0,011808458;0;0,012071057;0;0,11253474;0;0;0;0,062147284;0,014568182;0;0;0,334778845;0,339404726;0;0;0,02907193;0
23198.8257051927;0;0;0,083693873;0,012114867;0;0,012258353;0;0,111036531;0;0;0;0,060755516;0,015370061;0;0;0,335298366;0,340394563;0;0;0,029077869;0
23203.2496942325;0;0;0,083773002;0,012421401;0;0,012444509;0;0,109537709;0;0;0;0,05936318;0,016172267;0;0;0,335819316;0,341384804;0;0;0,029083811;0
23207.6736832724;0;0;0,083871447;0,01272977;0;0,012633646;0;0,108063121;0;0;0;0,057983605;0,016977489;0;0;0,33641661;0,342227868;0;0;0,029096444;0
23212.0976723123;0;0;0,083118852;0,012907455;0;0,012692973;0;0,105506875;0;0;0;0,056030307;0,016041537;0;0;0,333599628;0,337763945;0;0,013524391;0,028814037;0
23216.5216613522;0;0;0,084648662;0,013440636;0;0,013102198;0;0,105835353;0;0;0;0,055603106;0,015539931;0;0;0,339943496;0,342563935;0;0;0,029322683;0
23220.945650392;0;0;0,085041663;0,013800821;0;0,013340424;0;0,104708233;0;0;0;0,054398204;0,014812708;0;0;0,341727571;0,342733304;0;0;0,029437073;0
23225.3696394319;0;0;0,084911593;0,014076601;0;0,013495655;0;0,102934457;0;0;0;0,054147199;0,013991854;0;0;0,346279975;0,340792299;0;0;0,029370367;0
23229.7013567432;0;0;0,084574311;0,014314738;0;0,013616727;0;0,10092074;0;0;0;0,053892362;0,013143644;0;0;0,352275811;0,338029529;0;0;0,029232138;0
23234.0330740544;0;0;0,084239983;0,014551826;0;0,013736631;0;0,098925647;0;0;0;0,053639781;0,01230335;0;0;0,35821582;0,335291827;0;0;0,029095134;0
23238.3647913657;0;0;0,083908877;0,014785508;0;0,013856645;0;0,096949286;0;0;0;0,053389622;0,011470909;0;0;0,364099639;0,332580071;0;0;0,028959444;0
23242.6965086769;0;0;0,083580945;0,015018244;0;0,013974356;0;0,094991387;0;0;0;0,053141849;0,010645005;0;0;0,369929278;0,329893887;0;0;0,028825048;0
23247.0282259882;0;0;0,083585293;0,015307929;0;0,014146705;0;0,093419566;0;0;0;0,053105553;0,009866796;0;0;0,373236179;0,328526618;0;0;0,02880536;0
23251.3599432994;0;0;0,083887935;0,015654088;0;0,014369916;0;0,092177667;0;0;0;0,053258691;0,009122088;0;0;0,374312461;0,328328729;0;0;0,028888424;0
23255.6916606107;0;0;0,084192327;0,016002249;0;0,014594419;0;0,090928586;0;0;0;0,053412715;0,008373072;0;0;0,375394968;0,328129695;0;0;0,028971969;0
23260.0233779219;0;0;0,084498588;0,016351234;0;0,014821457;0;0,089672368;0;0;0;0,053567697;0,007618506;0;0;0,376484211;0,327929905;0;0;0,029056034;0
23264.3550952332;0;0;0,084806528;0,016703448;0;0,01504858;0;0,088408731;0;0;0;0,053723515;0,006860758;0;0;0,377579334;0,327728553;0;0;0,029140553;0
23268.6868125444;0;0;0,085116368;0,017056517;0;0,015277046;0;0,087137827;0;0;0;0,053880309;0,006098597;0;0;0,37868131;0,327526426;0;0;0,0292256;0
23273.0185298557;0;0;0,085427918;0,017412856;0;0,015506831;0;0,085859378;0;0;0;0,054037954;0,005331967;0;0;0,379789271;0,327322715;0;0;0,02931111;0
23277.3502471669;0;0;0,085626138;0,017746191;0;0,015716827;0;0,08580538;0;0;0;0,054123733;0,004553485;0;0;0,380392147;0,326678461;0;0;0,029357638;0
23281.6819644782;0;0;0,085808317;0,018078303;0;0,015925626;0;0,08592511;0;0;0;0,054199256;0,003773024;0;0;0,380922934;0,325968827;0;0;0,029398603;0
23286.0136817894;0;0;0,085991005;0,018411343;0;0,016133778;0;0,086045175;0;0;0;0,05427499;0,002990381;0;0;0,381455204;0,325258442;0;0;0,029439682;0
23290.3453991007;0;0;0,086174418;0,018744129;0;0,016342553;0;0,086165788;0;0;0;0,054351069;0,002205554;0;0;0,381989905;0,324545636;0;0;0,029480949;0
23294.6771164119;0;0;0,086358345;0,019079083;0;0,016551913;0;0,086286739;0;0;0;0,054427362;0,001417289;0;0;0,382526108;0,323830829;0;0;0,029522332;0
23299.0088337232;0;0;0,086542789;0,019413743;0;0,016761862;0;0,086408031;0;0;0;0,05450387;0,000628044;0;0;0,383063818;0,323114012;0;0;0,029563831;0
23303.3405510344;0;0;0,086713366;0,019747307;0;0,016970825;0;0,086515311;0;0;0;0,054571539;0;0;0;0,383539414;0,322341702;0;0;0,029600536;0
23307.6722683457;0;0;0,086829915;0,020067876;0;0,017168302;0;0,086568569;0;0;0;0,054605133;0;0;0;0,383775515;0,321365933;0;0;0,029618757;0
23312.0039856569;0;0;0,086946499;0,020390053;0;0,017366;0;0,086621785;0;0;0;0,0546387;0;0;0;0,384011432;0,320388566;0;0;0,029636965;0
23316.5365458362;0;0;0,087063227;0,020712627;0;0,017563941;0;0,086675066;0;0;0;0,054672308;0;0;0;0,384247639;0,319409996;0;0;0,029655195;0
23321.0691060155;0;0;0,086641887;0,020904501;0;0,017653704;0;0,086192991;0;0;0;0,054368228;0;0;0;0,388284058;0,316464376;0;0;0,029490256;0
23325.6016661948;0;0;0,085296494;0,020868263;0;0,01755016;0;0,084793016;0;0;0;0,053485161;0;0;0;0,398821497;0,310174143;0;0;0,029011266;0
23330.1342263741;0;0;0,083994107;0,02083199;0;0,017449926;0;0,083437792;0;0;0;0,052630322;0;0;0;0,409023296;0,30408498;0;0;0,028547586;0
23334.6667865534;0;0;0,0827326;0,020798009;0;0,017352825;0;0,08212511;0;0;0;0,051802318;0;0;0;0,418903628;0,298187048;0;0;0,028098463;0
23339.1993467327;0;0;0,081510265;0,020763948;0;0,017258752;0;0,080853186;0;0;0;0,051000022;0;0;0;0,428478386;0,292472158;0;0;0,027663284;0
23343.7319069119;0;0;0,08061726;0,020807442;0;0,017231109;0;0,07990954;0;0;0;0,050404796;0;0;0;0,435714621;0,28797481;0;0;0,027340423;0
23348.2644670912;0;0;0,080832867;0,0211344;0;0,017437685;0;0,080065343;0;0;0;0,050503072;0;0;0;0,435182608;0,287450297;0;0;0,027393729;0
23352.7970272705;0;0;0,081049315;0,021461489;0;0,017645067;0;0,080221754;0;0;0;0,050601732;0;0;0;0,434649664;0,286923735;0;0;0,027447244;0
23357.3295874498;0;0;0,081266611;0,021791007;0;0,017853261;0;0,080378778;0;0;0;0,050700778;0;0;0;0,434113484;0,286395111;0;0;0,027500969;0
23361.8621476291;0;0;0,081415711;0,022101922;0;0,018046967;0;0,080468173;0;0;0;0,050757167;0;0;0;0,433207801;0,286470704;0;0;0,027531555;0
23366.3947078084;0;0;0,08154503;0,022409154;0;0,018237758;0;0,080537903;0;0;0;0,05080115;0;0;0;0,43219465;0,286718944;0;0;0,027555412;0
23370.9272679877;0;0;0,081674761;0,022716971;0;0,018427769;0;0,080607939;0;0;0;0,050845327;0;0;0;0,431179583;0,286968276;0;0;0,027579374;0
23375.459828167;0;0;0,081805778;0,023024144;0;0,01861809;0;0,080678004;0;0;0;0,050889522;0;0;0;0,430163406;0,28721771;0;0;0,027603347;0
23379.9923883463;0;0;0,081938518;0,023333761;0;0,018778155;0;0,080750803;0;0;0;0,050935442;0;0;0;0,429158189;0,287476878;0;0;0,027628254;0
23384.5249485256;0;0;0,082071593;0,023642808;0;0,018938531;0;0,080823827;0;0;0;0,050981503;0;0;0;0,428151652;0,287736847;0;0;0,027653239;0
23389.0575087048;0;0;0,082204719;0,023953517;0;0,019099153;0;0,080896796;0;0;0;0,05102753;0;0;0;0,427143461;0,28799662;0;0;0,027678205;0
23393.5900688841;0;0;0,082338276;0,024263685;0;0,019260111;0;0,080970084;0;0;0;0,051073758;0;0;0;0,426133276;0,288257531;0;0;0,02770328;0
23398.1226290634;0;0;0,082471979;0,024575546;0;0,019421337;0;0,081043411;0;0;0;0,051120011;0;0;0;0,425120767;0,28851858;0;0;0,027728368;0
23402.6551892427;0;0;0,082605829;0,024887944;0;0,019582833;0;0,081116777;0;0;0;0,051166289;0;0;0;0,424107091;0,288779767;0;0;0,02775347;0
23407.1628386333;0;0;0,082694773;0,025185995;0;0,019735009;0;0,081145973;0;0;0;0,051184704;0;0;0;0,422859545;0,288883703;0;0;0,028310299;0
23411.670488024;0;0;0,082737558;0,025471193;0;0,019875029;0;0,081129866;0;0;0;0,051174544;0;0;0;0,421376858;0,288826361;0;0;0,02940859;0
23416.1781374146;0;0;0,083462253;0,025736002;0;0,020000139;0;0,081053562;0;0;0;0,051126414;0;0;0;0,419581952;0,288554716;0;0;0,030484962;0
23420.6857868052;0;0;0,084186647;0,026001441;0;0,02012499;0;0,080977308;0;0;0;0,051078315;0;0;0;0,417789935;0,288283247;0;0;0,031558117;0
23425.1934361958;0;0;0,084909679;0,026265224;0;0,020249607;0;0,080901197;0;0;0;0,051030306;0;0;0;0,416002445;0,288012288;0;0;0,032629254;0
23429.7010855865;0;0;0,085631254;0,026529638;0;0,020373966;0;0,080825135;0;0;0;0,050982329;0;0;0;0,414216675;0,287741506;0;0;0,033699497;0
23434.2087349771;0;0;0,086350518;0,026793616;0;0,020498139;0;0,080749403;0;0;0;0,050934559;0;0;0;0,412435214;0,287471896;0;0;0,034766655;0
23438.7163843677;0;0;0,087069388;0,027055884;0;0,020622031;0;0,080673627;0;0;0;0,050886761;0;0;0;0,410657294;0,287202128;0;0;0,035832886;0
23443.2240337584;0;0;0,087787012;0,027318844;0;0,020745716;0;0,080598085;0;0;0;0,050839112;0;0;0;0,408882026;0,286933197;0;0;0,036896007;0
23447.731683149;0;0;0,088503293;0,02758016;0;0,020869168;0;0,080522685;0;0;0;0,050791551;0;0;0;0,407111232;0,28666477;0;0;0,03795714;0
23452.2393325396;0;0;0,089218133;0,027842107;0;0,020992366;0;0,080447334;0;0;0;0,050744022;0;0;0;0,40534213;0,286396514;0;0;0,039017394;0
23456.7469819302;0;0;0,089931842;0,028102479;0;0,021115383;0;0,080372308;0;0;0;0,050696697;0;0;0;0,403577265;0,286129418;0;0;0,040074609;0
23461.2546313209;0;0;0,09064391;0,028363417;0;0,021238096;0;0,080297145;0;0;0;0,050649286;0;0;0;0,401815452;0,285861834;0;0;0,04113086;0
23465.7622807115;0;0;0,091353813;0,028623965;0;0,021360654;0;0,080222399;0;0;0;0,050602139;0;0;0;0,400057161;0,285595734;0;0;0,042184135;0
23470.2699301021;0;0;0,092063543;0,028882883;0;0,021482984;0;0,080147792;0;0;0;0,050555078;0;0;0;0,39830214;0,285330129;0;0;0,043235452;0
23474.7775794928;0;0;0,092771529;0,029142331;0;0,021606133;0;0,080072956;0;0;0;0,050507874;0;0;0;0,396549709;0,285063711;0;0;0,044285757;0
23479.2852288834;0;0;0,093478622;0,029400285;0;0,021728008;0;0,079998626;0;0;0;0,050460989;0;0;0;0,394801211;0,284799093;0;0;0,045333165;0
23483.792878274;0;0;0,094184188;0,029658836;0;0,021849606;0;0,079924252;0;0;0;0,050414076;0;0;0;0,393055057;0,284534316;0;0;0,046379669;0
23488.3005276646;0;0;0,094888551;0,029915799;0;0,021971004;0;0,079850107;0;0;0;0,050367307;0;0;0;0,391313736;0,284270356;0;0;0,04742314;0
23492.8081770553;0;0;0,095590468;0,030173427;0;0,022092176;0;0,079776099;0;0;0;0,050320625;0;0;0;0,389574502;0,284006885;0;0;0,048465818;0
23497.3934053627;0;0;0,096292115;0,030430543;0;0,022213099;0;0,079702138;0;0;0;0,050273972;0;0;0;0,387839186;0,283743578;0;0;0,049505368;0
23501.9786336702;0;0;0,096992683;0,030686114;0;0,022333849;0;0,079628495;0;0;0;0,05022752;0;0;0;0,386106826;0,283481405;0;0;0,050543108;0
23506.5638619777;0;0;0,097690068;0,030941752;0;0,022453941;0;0,079570522;0;0;0;0,050180182;0;0;0;0,384370227;0,283214236;0;0;0,051579072;0
23511.1490902851;0;0;0,098361644;0,031188005;0;0,022568187;0;0,079742974;0;0;0;0,050120452;0;0;0;0,382542767;0,282877123;0;0;0,052598849;0
23515.7343185926;0;0;0,09903151;0,031434771;0;0,022682136;0;0,079914926;0;0;0;0,050060807;0;0;0;0,380718084;0,28254049;0;0;0,053617275;0
23520.3195469001;0;0;0,099698762;0,031680988;0;0,022795839;0;0,080087695;0;0;0;0,050001361;0;0;0;0,378898169;0,282204978;0;0;0,054632209;0
23524.9047752075;0;0;0,100365565;0,031925487;0;0,022909273;0;0,08025892;0;0;0;0,049942056;0;0;0;0,377083704;0,281870261;0;0;0,055644735;0
23529.490003515;0;0;0,101030788;0,032170538;0;0,023022437;0;0,08042974;0;0;0;0,049882891;0;0;0;0,375272406;0,281536338;0;0;0,056654861;0
23534.0752318225;0;0;0,101695701;0,032414283;0;0,023135622;0;0,080602288;0;0;0;0,049824485;0;0;0;0,373471168;0,281206701;0;0;0,057649753;0
23538.66046013;0;0;0,102359058;0,032658586;0;0,023249671;0;0,080773303;0;0;0;0,049766216;0;0;0;0,371673015;0,280877834;0;0;0,058642317;0
23543.2456884374;0;0;0,102999149;0,032894255;0;0,023357401;0;0,080926856;0;0;0;0,049697605;0;0;0;0,369852945;0,280651798;0;0;0,059619991;0
23547.8309167449;0;0;0,10360039;0,033118545;0;0,023456437;0;0,081050971;0;0;0;0,049611423;0;0;0;0,367993959;0,280593861;0;0;0,060574415;0
23552.4161450524;0;0;0,104198543;0,033342096;0;0,023555157;0;0,081175871;0;0;0;0,049525594;0;0;0;0,366141821;0,280536439;0;0;0,06152448;0
23557.0013733598;0;0;0,104795986;0,033563828;0;0,023653589;0;0,0812994;0;0;0;0,049440173;0;0;0;0,364295775;0,280479845;0;0;0,062471403;0
