"";"X";"NameCal";"Loc.Longitude";"Loc.Latitude";"Abies";"Acer.campestre.type";"Ailanthus";"Alnus";"Apiaceae";"Araliaceae";"Artemisia";"Asteraceae";"Betula";"Campanulaceae";"Caprifoliaceae";"Carpinus";"Caryophyllaceae..periporate.excl..Paronychioideae.";"Castanea.sativa";"Celtis";"Chenopodiaceae.Amaranthaceae";"Convolvulaceae";"Corylus";"Cotinus";"Crassulaceae";"Cyperaceae";"Ephedra";"Euptelea";"Fraxinus";"Gentianaceae";"Geraniaceae";"Hippophae.rhamnoides";"Humulus";"Juglans";"Larix";"Leguminosae";"Moraceae";"Nitraria";"Oleaceae";"Ostryopsis";"Picea";"Pinus";"Plantaginaceae";"Poaceae";"Polygala";"Polygonum";"Populus";"Primulaceae";"Quercus";"Ranunculaceae";"Rhamnaceae";"Rhus";"Rosaceae";"Rubiaceae";"Rutaceae";"Salix";"Sanguisorba.minor.type";"Scrophulariaceae";"Solanaceae";"Stellera";"Syringa";"Tamarix";"Thalictrum";"Tilia";"Tsuga";"Ulmus";"Urtica";"Valerianaceae";"Verbenaceae"
"4595";"Leroy_a3";"Leroy_a3";49,318084;37,478366;-0,5;1,825581395;0;0;4,151162791;0;0;0;0;0;0;0;1,825581395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,825581395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,40697674;0;0;0
"4596";"Leroy_a4";"Leroy_a4";49,45363;37,41366;-0,5;8,590909091;0;0;5,560606061;0;0;0;5,560606061;0;0;0;2,53030303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,590909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,86363636;0;0;0
"4597";"Leroy_a5";"Leroy_a5";49,397777;37,411032;-0,5;1,0625;0;0;7,3125;0;0;0;2,625;0;0;0;0;0;0;30,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0625;0;0;1,0625;0;0;0;0;0;0;0;0;0;1,0625;0;0;0;0;0;0
"4598";"Leroy_c1";"Leroy_c1";50,185324;37,33611;-0,5;0;0;93,07798165;0;0;0,417431193;0;0;0;0;0,188073394;0;0;0;0,188073394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,876146789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4599";"Leroy_c2";"Leroy_c2";50,181795;37,335514;-0,5;0;0;94,31792717;0;0;0,200280112;0;0;0;0;0;0;0;0;0,200280112;0;0;0;0;0,06022409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,340336134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4600";"Leroy_c3";"Leroy_c3";50,180522;37,332161;-0,5;0;0;91,36046512;0;0;1,161129568;0;0;0;0;0,330564784;0;0;0;0,330564784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,828903654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4601";"Leroy_c4";"Leroy_c4";50,17882;37,330446;-0,5;0;0;93,96902655;0;0;0,60619469;0;0;0;0;0,384955752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,163716814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4602";"Leroy_c5";"Leroy_c5";50,188376;37,330927;-0,5;0;0;41,66589862;0;0;6,642857143;0;0;0;0;3,186635945;0;0;0;4,338709677;0;0;0;0;5,029953917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,62903226;0;0;0;0;0;0;0;0;0;0;0;0,652073733;0;0;0;0;0;0;0;0;0;0;0;0;0
"4603";"Leroy_c6";"Leroy_c6";50,199098;37,340748;-0,5;0;0;33,78571429;0;0;2,357142857;0;0;0;0;1,214285714;0;0;0;0,261904762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,166666667;0;0;0;0;0;0;0;0;0;0;0;48,64285714;0;0;0;0;0;0;0;0;0;0,261904762;0;0;0
"4604";"Leroy_c7";"Leroy_c7";50,195503;37,340737;-0,5;0;0;22,20916335;0,097609562;0;4,679282869;0;0;0;0;3,284860558;0;0;0;3,085657371;0;0;0;0;4,878486056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,472111554;0;0;0;0;0;0;0;0;0;0;0;3,284860558;0;0;0;0;0;0;0;0;0;0;0;0;0
"4605";"Leroy_d1";"Leroy_d1";30,24081667;40,76446667;-0,358974359;0;0;0,141025641;0;0;0;0;0;0;0;0,782051282;0;0;0;3,987179487;0;4,307692308;0;0;0;0;0;0;0;0;0;0;1,102564103;0;0;0;0;0;0;0;11,28205128;0;17,448717951;0;0;0;0;0;0;0;0;0,782051282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4606";"Leroy_d2";"Leroy_d2";30,21876667;40,7355;-0,5;0;0;2,339116719;0;0;0;0;0;0;0;2,023659306;0;0;0;8,648264984;0;0,44637224;0;0;0;0;0;0;0;0;0;0;6,755520505;0;0;0;0;0;0;0;3,49369085;0;23,790220823;0;0,130914826;0;0;0;0;0;0;0,130914826;0;0;5,809148265;0;0;0;0;0;0;0;0,761829653;0;0;0;0;0
"4607";"Leroy_d3";"Leroy_d3";30,171;40,71983333;-0,061032864;0;0;2,316901408;0;0;0;0;0;0;0;0,204225352;0;0;0;0;0;0,908450704;0;0;0,908450704;0;0;0;0;0;0;0;1,84741784;0;0;0;0;0;0;0;6,420187795;0;33,302816897;0;0;0;0;0;0;0;0;4,899061033;0;0;5,133802817;0;0;0;0;0;0;0;0,438967136;0;0;0;0;0
"4608";"Leroy_d4";"Leroy_d4";30,17551667;40,77325;-0,5;0;0;1,614803625;0;0;1,312688822;0;0;0;0;6,14652568;0;0;0;1,312688822;0;1,614803625;0;0;0,104229607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,506042295;0;10,376132934;0;0;0;0;0;0;0;0;0,708459215;0;0;0,406344411;0;0;0;0;0;0;0;0;0;0;0;0;0
"4609";"Leroy_d5";"Leroy_d5";30,17111667;40,74261667;-0,5;0;0;0,086510264;0;0;0,086510264;0;0;0;0;0,673020528;0;0,086510264;0;3,019061584;0;0,673020528;0;0;0;0;0;0;0;0;0;0;0,379765396;0;0;0;0;0;0;0;4,978005865;0;6,538123167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,192082111;0;0;0;0;0
"4610";"Leroy_d6";"Leroy_d6";30,2305;40,64068333;-0,5;0;0;26,62765957;0;0;0;0;0;0;0;10,67021277;0;6,680851064;0;0,29787234;0;12;0;0;0;0;0;0;0;0;0;0;3,223404255;0;0;0;0;0;0;0;3,882978725;0;1,893617021;0;0;0;0;0;0;0;0;0,031914894;0;0;0,031914894;0;0;0;0;0;0;0;0;0;0,031914894;0;0;0
"4611";"Leroy_d7";"Leroy_d7";30,23733333;40,66288333;-0,473684211;0;0;3,184210526;0;0;0;0;0;0;0;2,394736842;0;5,815789474;0;0;0;0,026315789;0;0;0;0;0;0;0;0;0;0;0,552631579;0;0;0;0;0;0;0;32,763157895;0;1,868421053;0;0;0;0;0;0;0;0;0;0;0;0;0,026315789;0;0;0;0;0;0;0;0;0,289473684;0;0;0
"4612";"Leroy_d8";"Leroy_d8";30,14306667;40,67695;-0,5;0;0;1,234104046;0;0;0;0;0;0;0;8,748554913;0;14,52890173;0;1,523121387;0;2,101156069;0;0;0;0;0;0;0;0;0;0;0,367052023;0;0;0;0;0;0;0;16,57514451;0;4,702312139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,945086705;0;0;0;0;0
"4613";"Leroy_d9";"Leroy_d9";30,14595;40,66021667;-0,5;0;0;0,826259947;0;0;0;0;0;0;0;40,34880637;0;1,887267905;0;0,826259947;0;1,091511936;0;0;0;0;0;0;0;0;0;0;0,826259947;0;0;0;0;0;0;0;6,385941645;0;2,683023872;0;0;0;0;0;0,030503979;0;0;0;0;0;0,561007958;0;0;0;0;0;0;0;0;0;0;0;0;0
"4614";"Leroy_d10";"Leroy_d10";30,20538333;40,64733333;-0,040767386;0,938848921;0;1,658273381;0;0;0,21942446;0;0,21942446;0;0;7,173860911;0;27,55755396;0;0;0;1,898081535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,931654675;0;2,617505995;0;0;0;0;0;0;0;0;1,418465228;0;0;0,699040767;0;0;0;0;0;0;0;0,21942446;0;0;0;0;0
"4615";"Leroy_d11";"Leroy_d11";30,19183333;40,61273333;1,649006623;0,162251656;0;0;0;0;0;0;0;0;0;2,149006623;0;2,811258278;0;0,824503311;0;0,162251656;0;0;4,798013245;0;0;0;0;0;0;0;0,162251656;0;0;0;0;0;0;0;8,42715232;0;34,268211918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4616";"Leroy_d12";"Leroy_d12";30,19113333;40,62216667;-0,447513812;0;0;3,919889503;0;0;0,052486188;0;0;0;0;6,682320442;0;0,604972376;0;0,052486188;0;3,919889503;0;0;0,604972376;0;0;0;0;0;0;0;0,052486188;0;0;0;0;0;0;0;10,20718232;0;0,052486188;0;0;0;0;0;0,052486188;0;0;0,052486188;0;0;1,709944751;0;0;0;0;0;0;0;0,052486188;0;0;0;0;0
"4617";"Leroy_d13";"Leroy_d13";30,09955;40,64783333;-0,183673469;0,112244898;0;0,316326531;0;0;0;0;0;0;0;1,948979592;0;0;0;0,112244898;0;1,948979592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,13265306;0;0,928571429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4618";"Leroy_d14";"Leroy_d14";30,33778333;40,6353;-0,5;0;0,098802395;3,392215569;0;0;0;0;0;0;0;0,69760479;0;0;0;1,296407186;0;1,296407186;0;0;0,398203593;0;0;0;0;0;0;0;8,781437126;0;0;0;0;0;0;0;21,751497005;0;4,889221557;0;0;0;0;0;0,098802395;0;0;0;1,595808383;0;0;0;0;0;0;0;0;0;0,69760479;0;0;0;0;0
"4619";"Leroy_d15";"Leroy_d15";30,23728333;40,76088333;1,040816327;0;0;0,180272109;0,180272109;0;0;0;0;0;0;0,860544218;0,860544218;0;0;1,540816327;0;51,20068027;0;0;0;0;0;0;0;0;0;0;0,180272109;0;0;0;0;0;0;0;1,2414965985;0;6,302721089;0;0;0;0;0;0,180272109;0;0;0;0;0;0,180272109;0;0;0;0;0;0;0;0,860544218;0;0;0;0;0
"4620";"Leroy_d16";"Leroy_d16";30,21876667;40,7355;-0,5;0;0;0;0,194444444;0;1,583333333;0;0;0;0;0;0;0;0;26,58333333;0;0;0;0;0,888888889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,166666665;0;5,055555556;0;0,194444444;0;0;0;0;0;0;0;0;0;0,888888889;0;0;0;0;0;0;0;0;0;0;0;0;0
"4621";"Leroy_d17";"Leroy_d17";30,171;40,71983333;-0,5;0;0;1,395734597;0;0;0;0;0;0;0;0;0;0;0;0,921800948;0;0,447867299;0;0;3,291469194;0;0;0;0;0;0;0;1,869668246;0;0;0;0;0;0;0;5,55687204;0;24,144549764;0;0;0;0;0;0;0;0;0;0;0;3,291469194;0;0;0;0;0;0;0;0,447867299;0;0,447867299;0;0;0
"4622";"Leroy_d18";"Leroy_d18";30,23886667;40,65638333;-0,5;0;0;6,047619048;0,392857143;0;0;0;0;0;0;1,880952381;0;8,130952381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,29761905;0;0;0;0;0;0;0;10,74404762;0;0,988095238;0;0;0;0;0;0,392857143;0;0;0,095238095;0;0;0;0;0;0;0;0;0;0;0,69047619;0;0;0;0;0
"4623";"Leroy_d19";"Leroy_d19";30,25166667;40,6811;0,515151515;0;0;4,045454545;0;0;0;0;0;0;0;1,772727273;0;15,40909091;0;1,772727273;0;1,015151515;0;0;0,257575758;0;0;0;0;0;0;0;10,86363636;0;0;0;0;0;0;0;9,24242424;0;4,045454545;0;0;0;0;0;0;0;0;0,257575758;0;0;1,772727273;0;0;0;0;0;0;0;1,772727273;0;0;0;0;0
"4624";"Leroy_d20";"Leroy_d20";30,24871667;40,70218333;-0,438202247;0;0;6,803370787;0;0;0;0;0;0;0;1,466292135;0;13,8258427;0;1,185393258;0;0;0;0;0,061797753;0;0;0;0;0;0;0;5,398876404;0;0;0;0;0;0;0;13,79213483;0;2,589887641;0;0;0;0;0;4,556179775;0;0;0;0;0;4,275280899;0;0;0;0;0;0;0;0,342696629;0;0;0;0;0
"4625";"Leroy_d21";"Leroy_d21";30,19878333;40,70516667;-0,006622517;0;0;0,824503311;0;0;0;0;0;0;0;1,486754967;0;3,473509934;0;1,486754967;0;0;0;0;0;0;0;0;0;0;0;0;7,11589404;0;0;0;0;0;0;0;18,526490065;0;2,48013245;0;0;0;0;0;0,162251656;0;0;0;0;0;0,162251656;0;0;0;0;0;0;0;0;0;0;0;0;0
"4626";"Leroy_d22";"Leroy_d22";30,17495;40,71203333;-0,5;0;0;0,431677019;0;0;0;0;0,121118012;0;0;2,916149068;0;20,30745342;0;0;0;0;0;0;0,121118012;0;0;0;0;0;0;0;2,916149068;0;0;0;0;0;0;0;11,319875775;0;8,195652174;0;0;0;0;0;0;0;0;0,431677019;0;0;0,121118012;0;0;0;0;0;0;0;0,431677019;0;0;0;0;0
"4627";"Leroy_d23";"Leroy_d23";30,14186667;40,71833333;-0,147727273;0;0;19,95454545;0;0;0;0;0;0;0;2,625;0;0;0;0,068181818;0;1,772727273;0;0;1,204545455;0;0;0;0;0;0;0;0,636363636;0;0;0;0;0;0;0;6,30681818;0;3,193181819;0;0;0;0;0;0;0;0;0,352272727;0;0;8,875;0;0;0;0;0;0;0;0,352272727;0;1,488636364;0;0;0
"4628";"Leroy_d24";"Leroy_d24";30,33841667;40,72946667;-0,5;0;0;0;0;0;0,034759358;0;0;0;0;0;0;0;0;0,836898396;0;0;0;0;13,93850267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,596256685;0;24,633689844;0;3,243315508;0;0;0;0;0;0;0;0;0;0,034759358;0;0;0;0;0;0;0;0;0;0;0;0;0
"4629";"Leroy_d25";"Leroy_d25";30,32726667;40,72;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,570663812;0;0;0;0;4,210920771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,73554604;0;7,85117773;0;0;0;0;0;0;0;0;0;0;0;0,998929336;0;0;0;0;0;0;0;0;0;0;0;0;0
"4630";"Leroy_d26";"Leroy_d26";30,3484;40,71176667;-0,5;0;0;5,474842767;3,273584906;0;0,443396226;0;0;0;0;0;0;1,072327044;0;1,072327044;0;0;0;0;0;0;0;0;0;0;0;0;3,588050314;0;0;0;0;0;0;0;2,84591195;0;10,506289308;0;0;0;0;0;0,757861635;0;0;1,386792453;0;0;5,160377358;0;0;0;0;0;0;0;0;0;0;0;0;0
"4631";"Leroy_d27";"Leroy_d27";30,37931667;40,6936;-0,5;0;0;0,209219858;0;0;0;0;0,209219858;0;0;0;0;0;0;1,627659574;0;2,336879433;0;0;0;0;0;0;0;0;0;0;19,35815603;0;0;0;0;0;0;0;4,59219858;0;8,010638298;0;0;0;0;0;0;0;0;0,209219858;0;0;29,28723404;0;0;0;0;0;0;0;0;0;0;0;0;0
"4632";"Leroy_d28";"Leroy_d28";30,37933333;40,67113333;-0,5;0;0;0,434579439;0,434579439;0;0;0;0;0;0;0;0;0;0;0,434579439;0;1,836448598;0;0;0,434579439;0;0;0;0;0;0;0;1,836448598;0;0;0;0;0;0;0;10,58411215;0;10,247663552;0;0;0;0;0;0;0;0;0,901869159;0;0;7,443925234;0;0;0;0;0;0;0;0,434579439;0;0;0;0;0
"4633";"Leroy_d29";"Leroy_d29";30,32548333;40,64166667;-0,5;0;0;0;0;0;0;0;0;0;0;0,196055684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,196055684;0;0;0;0;0;0;0;33,81090487;0;6,692575406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4634";"Leroy_d30";"Leroy_d30";30,25277778;40,73194444;-0,5;0;0;0,175675676;0;0;0;0;0;0;0;4,454954955;0;0;0;0,175675676;0;0,175675676;0;0;1,076576577;0;0;0;0;0;0;0;5,130630631;0;0;0;0;0;0;0;18,445945945;0;8,509009009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4635";"Leroy_d31";"Leroy_d31";30,25277778;40,72777778;-0,5;0;0;0,641552511;0;0;0;0;0;0;0;7,947488584;0;0;0;1,326484018;0;0,869863014;0;0;0;0;0;0;0;0;0;0;3,381278539;0;0;0;0;0;0;0;9,828767125;0;11,828767121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,413242009;0;0;0
"4636";"Leroy_d32";"Leroy_d32";30,25833333;40,71805556;-0,5;0;0;0,083090379;0;0;0;0;0;0;0;6,205539359;0;0;0;0,666180758;0;4,456268222;0;0;0,083090379;0;0;0;0;0;0;0;3,290087464;0;0;0;0;0;0;0;11,494169095;0;11,453352768;0;0;0;0;0;0;0;0;0;0;0;0,083090379;0;0;0;0;0;0;0;0;0;0;0;0;0
"4637";"Leroy_d33";"Leroy_d33";30,26805556;40,71805556;-0,5;0;0;6,265327696;0;0;0;0;0,134249471;0;0;3,516913319;0;1,402748414;0;1,402748414;0;2,248414376;0;0;0;0;0;0;0;0;0;0;0,979915433;0;0;0;0;0,345665962;0;0;7,96511628;0;13,876321352;0;0;0;0;0;0;0;0;0;0;0;2,036997886;0;0;0;0;0;0;0;0;0;0;0;0;0
"4638";"Leroy_d34";"Leroy_d34";30,17419444;40,71483333;1,431610942;0;0;0;0;0;0;0;0;0;0;5,579027356;0;1,019756839;0;0,715805471;0;0,411854103;0;0;2,843465046;0;0;0;0;0;0;0;0,107902736;0;0;0;0;0;0;0;13,45744681;0;8,922492401;0;0;0;0;0;0;0;0;0;0;0;0,107902736;0;0;0;0;0;0;0;0;0;0;0;0;0
"4639";"Leroy_d35";"Leroy_d35";30,16555556;40,71547222;-0,5;0;0;0;0;0;0;0;0;0;0;2,505464481;0;0,866120219;0;0,046448087;0;1,68579235;0;0;2,505464481;0;0;0;0;0;0;0;4,144808743;0;0;0;0;0;0;0;15,80601093;0;10,975409837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4640";"Leroy_d36";"Leroy_d36";30,16147222;40,71519444;-0,5;0;0;0;0;0;0,150759219;0;0;0;0;5,139913232;0;0;0;0,150759219;0;1,018438178;0;0;0,150759219;0;0;0;0;0;0;0;1,669197397;0;0;0;0;0;0;0;20,1681128;0;8,176789587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4641";"Leroy_d37";"Leroy_d37";30,18191667;40,71472222;-0,5;0;0;0;0;0;0;0;0;0;0;4,456268222;0;0,083090379;0;0;0;0;0;0;0,666180758;0;0;0;0;0;0;0;3,581632653;0;0;0;0;0;0;0;13,534985425;0;8,537900875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,374635569;0;0;0;0;0
"4642";"Leroy_d38";"Leroy_d38";30,20333333;40,72652778;-0,5;0;0;0,666180758;0;0;0,374635569;0;0;0;0;3,873177843;0;0,083090379;0;1,249271137;0;0,957725948;0;0;2,706997085;0;0;0;0;0;0;0;2,123906706;0;0;0;0;0;0;0;8,28717201;0;10,87026239;0;0;0;0;0;0;0;0;0;0;0;0,083090379;0;0;0;0;0;0;0;0;0;0;0;0;0
"4643";"Leroy_e1";"Leroy_e1";49,91188889;37,41822222;-0,5;0;0;31,5;0;0;15,16666667;0;0;0;0;2,833333333;0;0;0;2,833333333;0;0;0;0;0,166666667;0;0;0;0;0;0;0;0,166666667;0;0;0;0;0;0;0;0;0;14,16666667;0;0;0;0;0;0;0;0;0;0;0;0,833333333;0;0;0;0;0;0;0;0;0;0;0;0;0
"4644";"Leroy_e2";"Leroy_e2";49,88958333;37,45038889;-0,198396794;0;0;29,76052104;1,504008016;0;11,12324649;0;0;0;0;5,111222445;0;0;0;1,704408818;0;0;0;0;0;0;0;0;0;0;0;0;0,101202405;0;0;0;0;0;0;0;0;0;13,12725451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4645";"Leroy_e3";"Leroy_e3";49,863;37,43586111;-0,5;0;0;14,79411765;0;0;2,441176471;0;0;0;0;0,970588235;0;0;0;7,441176471;0;0;0;0;5,382352941;0;0;0;0;0;0;0;1,558823529;0;0;0;0;0;0;0;9,26470588;0;16,55882353;0;0;0;0;0;0;0;0;0;0;0;0,676470588;0;0;0;0;0;0;0;0;0;0,970588235;0;0;0
"4646";"Leroy_e4";"Leroy_e4";49,88822222;37,45769444;-0,5;0;0;2,068493151;0;0;0,01369863;0;0;0;0;0,52739726;0;0;0;0,184931507;0;0;0;0;22,10273973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,523972603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4647";"Leroy_e5";"Leroy_e5";49,88822222;37,45769444;-0,5;0;0;13,10946746;0;0;6,304733728;0;0;0;0;3,346153846;0;0;0;4,677514793;0;0;0;0;14,29289941;0;0;0;0;0;0;0;0,091715976;0;0;0;0;0;0;0;0;0;8,819526627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4648";"Leroy_e6";"Leroy_e6";49,88972222;37,45330556;-0,5;0;0;9,77568922;0,00125313299999996;0;3,00877193;0;0;0;0;1,254385965;1,003759398;0;0;12,28195489;0;0;0;0;9,77568922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,04636591;0;0;0;0;0;0;0;0;0;0;0;1,003759398;0;0;0;0;0;0;0;0;0;0;0;0;0
"4649";"Leroy_e7";"Leroy_e7";49,96866667;37,42997222;-0,5;0;0;51,47740113;0;0;1,47740113;0;1,47740113;0;0;0,064971751;0;0;0;3,45480226;0;0;0;0;0,347457627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,90677966;0;0;0;0;0;0;0;0;0;0;0;0,347457627;0;0;0;0;0;0;0;0;0;0,064971751;0;0;0
"4650";"Leroy_e8";"Leroy_e8";49,96291667;37,43997222;-0,5;0;0;9,67369727;0;0;1,236972705;0;0;0;0;17,117866;0;0;0;2,229528536;0;0;0;0;18,60669975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,703473945;0;0;0;0;0;0;0;0;0;0;0;0,244416873;0;0;0;0;0;0;0;0;0;0,988833747;0;0;0
"4651";"Leroy_f1";"Leroy_f1";50,19505556;37,35711111;-0,5;0;0;22,1744186;0;0;2,11627907;0;0;0;0;23,91860465;0;0;0;2,11627907;0;0;0;0;0,081395349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,313953488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,023255814;0;0;0
"4652";"Leroy_g1";"Leroy_g1";2,963226;43,082377;-0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,890977444;0;0;0;0;11,90601504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,936090225;0;4,763157895;0;0;0;0;2,507518797;0;0;0;1,755639098;0;0;0;0;0;0;0;0;0;0;0;0;0,251879699;0;0;0
"4653";"Leroy_g2";"Leroy_g2";2,963226;43,082377;-0,295774648;0;0;0,556338028;0;0;0;0;0;0;0;0;0;0;0;16,04929577;0;0;0;0;16,40140845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,169014085;0;7,246478873;0;0;0;0;4,429577465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4654";"Leroy_g3";"Leroy_g3";3,018228;43,135601;-0,5;0;0;0,556338028;0;0;0;0;0,556338028;0;0;0;0;0;0;55,13380282;0;0,204225352;0;0;3,021126761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,71830986;0;6,190140845;0;0;0;0;3,021126761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4655";"Leroy_g4";"Leroy_g4";3,018228;43,135601;-0,5;0;0;0,777955272;0;0;0;0;0;0;0;0;0;0;0;9,084664537;0;0,458466454;0;0;8,765175719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,014376997;0;41,35303514;0;0;0;0;2,694888179;4,931309904;0;0;0;0;0;2,375399361;0;0;0;0;0;0;0;0;0;0;0;0;0
"4656";"Leroy_h1";"Leroy_h1";12,15642;42,3229;-0,5;0,486842105;0;0;0;0;0,486842105;0;0;0;0;7,394736842;0;0;0;0,157894737;0;6,078947368;0;0;0,486842105;0;0;0;0;0;0;0;0,157894737;0;0;0;0;0;0;0;0;0;1,144736842;0;0;0;0;0;0;0;0;0;0;0;0,157894737;0;0;0;0;0;0;0;0;0;0;0;0;0
"4657";"Leroy_h2";"Leroy_h2";12,15642;42,3229;-0,5;0;0;0,094059406;0;0;0;0;0;0;0;3,46039604;0;0;0;0;0;9,400990099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,9950495;0;0;0;0;0;0,292079208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4658";"Leroy_h3";"Leroy_h3";12,1932;42,33447;0,567398119;0;0;2,321316614;0;0;0;0;0;0;0;0,753918495;0;0,126959248;0;1,380877743;0;62,82288401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,142633229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4659";"Leroy_h4";"Leroy_h4";12,1932;42,33447;-0,5;0;0;0,14516129;0;0;0;0;0;0;0;0,467741935;0;0;0;0,14516129;0;68,53225806;0;0;0,14516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,016129032;0;0;0;0;0;0;0;0;1,112903226;0;0;1,112903226;0;0;0;0;0;0;0;0,467741935;0;0;0;0;0
"4660";"Leroy_i1";"Leroy_i1";2,752405;42,123098;-0,5;0;0;1,003759398;0;0;0,00125313299999996;0;0;0;0;0;0;0;0;0;0;0;0;0;2,507518797;0;0;1,003759398;0;0;0;0;0,251879699;0;0;0;0;0;0;0;0;0;6,266917293;0;0;2,256892231;0;0;0;0;0;0;0;0;1,755639098;0;0;0;0;0;0;0;0;0;0,251879699;0;0;0
"4661";"Leroy_i2";"Leroy_i2";2,752665;42,123132;-0,5;0;0;0,726993865;0;0;0,113496933;0;0;0;0;0;0;0;0;0,113496933;0;0;0;0;0,726993865;0;0;0,726993865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,40797546;0;0;0,420245399;0;0;0;0;0;0;0;0;1,95398773;0;0;0;0;0;0;0;0;0;0;0;0;0
