Abies;Alnus;Betula;Carpinus;Corylus;Fagus;Fraxinus;Juniperus;Picea;Pinus;Quercus;Salix;Tilia;Ulmus;Artemisia;Chenopodiaceae/Amaranthaceae;Poaceae
1,404;2,184;1,248;0,312;2,808;0,312;0,156;0;9,672;0,156;14,509;0;0;0;0;0;34,009
1,468;1,305;2,447;0,326;0,326;0,489;0,653;0;15,661;0,163;11,909;0;0;0;0;0;30,343
1,082;0,464;0,309;0,309;0,927;0,464;0,309;0;6,182;0;4,328;0;0;0;0;0;27,202
1,037;0,444;0,593;0;0,148;0,296;0,444;0;9,185;0;5,185;0;0,296;0;0;0,148;27,852
0,779;0,156;0,779;0;0,779;0,156;0,467;0;4,829;0;7,632;0;0,156;0;0;0;21,651
1,387;0,77;0,77;0;0,616;0,154;0,308;0;13,559;0;8,783;0;0;0;0;0,154;30,046
1,461;0,162;1,136;0;0,162;0;0,325;0;5,519;0,162;9,903;0;0;0;0;0;33,117
0,156;0,623;1,09;0,156;0,156;0;0,935;0;9,034;0,156;10,125;0;0,156;0;0;0;25,389
0,761;1,065;0,761;0;0,304;0,152;0,457;0;4,871;0;7,002;0;0;0;0;0;27,245
0,587;0;0,441;0,147;0,294;0,587;0,441;0;10,279;0,147;5,727;0;0,294;0;0;0;29,222
0,789;0,631;0,946;0;0,158;0;0,631;0;6,467;0,158;8,991;0;0;0;0;0;28,707
3,571;4,286;4,643;0,833;1,548;0,476;2,262;0;26,19;0;23,095;0;0,238;0;0;0;8,929
3,408;1,88;4,465;0,47;1,763;1,645;1,293;0;42,773;0,118;19,506;0;0,118;0;0;0;5,993
4,954;3,111;4,724;0,115;1,267;1,152;1,728;0;28,687;0,115;21,889;0;0,23;0,23;0;0,23;8,756
8,858;4,365;3,338;1,155;2,824;1,155;3,723;0;22,336;0,257;25,674;0;0,385;0,128;0;0;9,499
3,628;3,919;4,79;0,581;1,306;1,016;2,612;0;26,56;0,29;20,319;0;0,581;0;0;0;8,853
2,946;3,093;2,504;0,295;1,62;0,736;0,736;0;38,586;0;21,502;0;0,442;0;0;0;7,364
1,734;1,012;2,168;0,145;1,445;0,578;0,578;0;19,509;0;21,821;0;0;0;0;0,145;15,896
1,34;0,487;0,487;0;0,731;0,731;0,487;0;16,443;0,244;18,392;0;0,122;0;0;0;21,437
1,473;0,736;2,356;0;0;0,295;0,442;0;18,262;0,147;18,115;0;0;0;0;0;18,851
0,932;0,932;0,466;0;0,311;0,155;0,155;0;16,304;0;22,05;0;0,155;0;0;0;14,441
1,57;0,942;2,512;0,471;0,628;0,628;0,785;0;15,699;0,157;17,582;0;0;0;0;0;21,35
2,078;6,846;1,222;0;2,689;0,856;0,367;0;8,802;0;4,768;0;0,244;0;0;0;16,381
3,514;10,135;2,162;0,811;2,162;0,676;0,135;0;16,216;0;9,73;0;0;0,135;0;0;21,892
7,566;10,123;1,125;0,102;2,556;1,636;0,307;0;5,215;0;5,624;0;0;0;0;0;23,108
5,366;7,984;0,785;0;2,356;1,832;0,131;0;12,173;0;7,984;0;0,131;0;0;0,262;26,963
6,154;2,564;1,026;0,385;2,436;0,385;0,256;0;13,974;0;8,077;0;0;0,128;0;0;26,41
4,881;3,562;1,583;0,396;1,451;0,923;0,396;0;12,665;0;8,971;0;0,132;0;0;0;30,607
2,679;3,827;2,168;0,255;3,061;1,276;0,638;0;13,648;0,255;6,505;0;0;0,128;0;0,128;30,102
3,226;0,982;1,823;0,421;0,701;0,281;0,14;0;11,501;0;7,293;0;0,281;0;0;0;47,405
5,556;2,295;2,778;0,483;0,604;0,845;0,845;0;7,609;0;11,111;0;0,121;0;0;0,121;48,792
4,144;3,453;2,486;0,276;1,243;2,762;1,934;0;7,597;0;19,751;0;0,414;0,276;0;0,138;33,287
4,496;2,791;0,93;0,31;2,946;0,775;1,085;0;9,302;0;10,698;0;0,155;0;0;0,155;36,744
16,959;2,924;3,509;0,585;1,901;3,07;1,316;0;31,725;0;23,246;0;0,439;0;0;0,439;3,655
8,037;4,328;3,091;1,7;1,391;3,555;0,927;0;31,066;0,309;23,957;0;0,464;0;0;0,155;5,564
10,929;2,459;4,645;0,82;2,596;4,918;2,186;0;30,738;0,273;24,18;0;0,273;0;0;0;4,781
11,199;2,635;5,534;0,659;1,186;1,845;1,845;0;30,04;0;26,219;0;0,527;0;0;0;6,061
9,39;3,293;4,024;0,976;2,561;3,78;1,22;0;28,78;0,122;27,317;0;0;0;0;0,122;5,61
10,408;2,25;3,235;0,141;1,969;4,782;0,703;0;37,271;0;17,862;0;0,281;0;0;0;8,017
7,5;3,472;3,333;0,417;1,528;5,833;0,139;0;40,417;0,417;17,778;0;0;0;0;0;6,25
8,482;3,423;2,381;0,744;0,446;4,167;0,298;0;43,304;0,149;23,065;0;0,298;0;0;0,446;4,613
14,203;3,551;4,798;0,864;2,015;3,359;2,591;0;35,701;0;14,107;0;0,48;0;0;0,384;4,127
2,643;4,172;7,232;0,974;2,503;4,172;3,06;0;24,339;0,139;12,935;0;1,252;0;0;0,417;4,59
6,584;3,851;4,596;0,373;1,863;3,602;0,87;0;44,596;0;14,41;0;0,373;0,124;0;0;3,106
25,789;2,469;2,606;0,137;1,783;2,881;1,92;0;30,59;0;8,642;0;0;0,137;0;0,274;2,469
34,337;4,241;2,736;0,547;2,326;3,146;1,231;0;19,425;0;10,67;0;0,41;0;0;0,274;2,326
23,123;2,553;4,505;0,751;1,502;3,003;2,703;0;27,477;0;15,465;0;0,601;0;0;0,15;4,354
22,102;3,709;6,182;0,618;1,391;2,937;0,927;0;42,813;0;9,737;0;0,155;0;0;0;1,7
25,037;5,302;3,976;0,442;1,62;3,387;1,767;0;24,89;0,295;13,844;0;0;0;0;0;2,798
14,907;4,193;2,95;0,621;1,242;3,571;0,932;0;40,373;0,155;13,665;0;0,466;0;0;0,155;2,64
10,741;3,933;6,354;1,815;1,21;5,144;1,21;0;32,073;0;13,616;0;0,303;0;0;0;4,992
23,112;4,381;5,891;0,151;2,266;2,719;3,021;0;24,773;0,302;14,199;0;0,604;0,302;0;0,151;3,021
6,161;2,251;3,673;1,777;1,422;3,318;0,474;0;22,986;0;23,223;0;0,118;0;0;0,118;7,583
5,721;2,746;3,432;0,686;0,572;2,174;0,458;0;25,744;0;29,634;0;0,343;0;0;0;14,188
6,838;3,297;4,64;0,977;1,221;2,686;1,832;0;28,571;0;28,816;0;0,733;0;0;0,122;6,96
4,447;3,846;3,726;0,601;0,962;2,764;1,683;0;24,76;0,12;35,577;0;0,24;0;0;0,12;12,5
7,851;2,059;3,218;0,901;2,574;2,703;1,287;0;30,245;0,129;34,234;0;0,386;0;0;0;3,218
0,127;3,299;4,569;0,254;1,015;0,508;0,254;0;41,751;0,127;33,629;0;0,381;0;0;0,127;5,838
3,428;3,428;5,961;0,447;1,788;0,298;0,298;0;26,975;0,745;24,143;0;0,596;0;0;0,149;11,326
5,848;2,485;6,433;0,146;1,608;0,731;1,023;0;27,924;0,292;26,608;0;0,585;0,146;0;0,292;12,427
3,25;4,874;6,056;0,295;0,886;1,182;0,148;0;24,372;0,148;24,668;0;0,148;0;0;0;13,589
5,804;3,423;4,762;0,149;1,488;0,446;0,446;0;30,804;0,149;28,423;0;0,446;0,149;0;0;7,887
4,336;2,378;1,958;0,559;0,28;25,734;1,259;0;42,238;0;11,748;0;0,28;0;0;0;2,238
9,06;1,51;1,007;0,839;0,671;12,416;1,342;0;51,174;0;16,107;0;0;0;0;0;1,342
6,126;2,297;3,675;0,459;1,531;33,384;1,225;0;24,962;0;15,773;0;0,306;0;0;0;1,378
6,966;3,406;4,18;0,929;1,238;30,805;1,703;0;26,625;0;11,3;0;0,464;0;0;0,31;2,012
4,836;3,588;3,744;0,312;1,872;25,897;1,872;0;32,605;0;16,225;0;0,468;0;0;0,156;1,716
9,08;2,736;3,483;1,119;0,995;1,741;1,244;0;41,791;0;27,985;0;0,249;0;0;0;3,358
4,568;5,432;5,432;0,617;2,346;1,975;3,21;0;22,099;0,494;35,185;0;0,741;0,123;0;0,494;4,938
3,896;6,061;4,473;0,722;2,309;2,742;2,886;0;30,447;0,289;31,89;0;1,154;0;0;0,144;3,896
2,314;3,985;5,141;1,285;2,057;1,671;0,9;0;31,62;0;37,789;0;0,386;0;0;0,257;3,213
7,768;3,206;3,576;0,247;1,48;1,85;0,986;0;42,17;0;30,826;0;0,37;0;0;0,247;1,603
13,798;2,946;4,341;0,31;1,705;9,147;2,481;0;33,488;0;21,395;0;0,155;0;0;0;2,171
2,158;1,007;3,453;0,576;2,014;5,612;1,007;0;57,842;0,288;15,683;0;0;0;0;0,288;0,863
4,482;1,855;4,791;0,618;1,236;3,864;0;0;60,896;0;14,529;0;0;0;0;0;0,618
6,55;2,475;3,639;0,437;2,766;5,095;1,31;0;52,984;0,146;16,012;0;0;0;0;0,146;1,892
5,832;3,841;4,552;1,422;1,991;5,69;2,134;0;47,226;0,142;14,225;0;0,427;0;0;0;3,556
0,342;2,626;5,137;0,457;1,941;0,457;0,457;0;18,379;0,228;55,936;0;0,342;0,114;0;0,114;4,11
0;3,325;8,99;0,493;1,97;0,739;1,108;0;15,271;0,616;41,256;0;0,862;0,123;0;0,493;8,867
1,594;5,71;18,725;0,266;2,523;1,062;0,266;0;5,976;0;11,687;0;0,266;0,398;0;0,133;23,24
0,256;3,333;3,333;0,128;0,641;1,026;0,128;0;15,769;0;16,41;0;0,513;0;0;0,128;41,795
1,845;9,881;5,402;0,395;3,426;1,845;0,132;0;6,324;0,132;7,642;0;0,527;0,791;0;0,132;29,513
0,678;5,285;8,13;0,678;0,949;4,472;0,136;0;15,718;0,678;28,32;0;0,407;0,136;0;0,542;9,485
0,232;4,413;4,181;0;0;1,858;0;0;9,988;0,348;19,512;0;0,465;0;0;0,348;25,087
0;14,454;3,643;0;0;0,823;0,235;0;3,408;0,235;10,341;0;0,588;0;0;0,118;26,204
0;25,793;3,448;0;0,138;0,966;0,414;0;7,448;0;16,69;0;0,414;0;0;0;16,828
0,262;2,618;5,628;0,654;0,785;18,455;1,832;0;7,068;1,832;25,916;0;0,262;0,131;0;0,785;11,257
0,377;2,516;4,78;0,881;0,503;27,799;0,629;0;5,66;0,252;21,887;0;1,006;0;0;0,755;12,327
0,267;4,267;4,267;0,533;1,067;16,933;0,933;0;9,333;0,8;24,667;0;0,4;0;0;0,8;12,133
0,482;4,578;10,602;0,12;1,566;16,627;1,807;0;6,867;0,482;19,036;0;0,723;0;0;0,361;12,289
3,878;8,31;12,465;0,277;2,078;1,662;1,801;0;19,668;0,139;40,305;0;0,139;0;0;0;1,385
2,541;0,897;9,268;0,149;1,196;0,897;1,345;0;25,262;0;37,369;0;0,149;0;0;0,149;2,242
2,703;3,108;13,784;0,27;2,297;1,486;1,757;0;5,405;0;60,541;0;0,541;0;0;0;0,676
2,295;3,623;16,546;0,604;2,053;1,691;0,121;0;26,449;0;39,855;0;0,362;0;0;0,121;1,329
1,665;2,854;26,278;0,238;1,665;0,951;0,476;0;33,769;0;26,992;0;0,119;0;0;0;0,951
2,794;2,206;8,382;0,735;4,412;2,647;1,618;0;23,824;0,441;22,794;0;1,176;0,147;0;0,147;12,647
6,037;5,381;5,118;0,787;2,231;2,756;2,1;0;20,997;0;40,289;0;0;0;0;0;6,955
5,263;4,678;5,117;0,877;1,901;2,632;1,462;0;31,871;0;22,368;0;0,146;0,146;0;0,292;13,158
3,516;3,516;9,766;1,432;3,776;4,818;1,953;0;21,875;0,13;26,042;0;0,521;0;0;0,391;10,938
9,469;3,3;4,735;0,574;4,591;3,3;2,582;0;18,795;0;29,412;0;0,43;0;0;0;11,047
6,044;3,159;4,67;1,099;3,571;2,747;0,549;0;35,027;0,275;26,374;0;0,824;0;0;0;3,846
1,017;2,825;5,537;1,017;1,356;0,791;0,339;0;15,593;0,678;53,107;0;0,565;0,113;0;0,226;4,407
0,954;3,099;7,151;0,596;2,026;1,073;0,954;0;15,018;0,477;44,458;0;0,834;0;0;0,358;8,343
0,259;4,021;6,744;0,519;1,038;1,038;0,908;0;14,527;0,13;58,236;0;0,13;0;0;0;0,389
0,394;2,362;6,824;0,656;1,05;0,656;0,787;0;15,748;0,525;53,806;0;0,394;0,131;0;0,131;4,331
6,792;3,324;5,347;0,578;1,156;0,867;1,012;0;26,301;0,578;24,277;0;0,289;0;0;0,145;17,052
0,264;1,32;2,201;0,176;1,056;0,352;0,528;0;5,018;0,088;12,412;0;0;0;0;0;54,93
1,116;11,161;3,348;0;2,902;1,786;0,223;0;4,464;0;7,813;0;0;0,335;0;0;29,799
0,155;6,656;3,715;0,155;1,084;0,464;1,703;0;4,18;0,155;7,276;0;0;0;0;0;41,796
0,525;1,575;4,856;0,525;0,787;0,525;0,131;0;43,307;0,394;32,415;0;0,262;0,131;0;0,262;6,562
0,107;3,105;5,139;0,321;0,857;3,533;0,642;0;27,195;0,428;9,529;0;0,428;0;0;0,214;38,972
0;5,106;7,098;0,623;1,494;9,215;0,623;0;12,08;0,249;13,076;0;0,623;0;0;0;37,609
0,139;3,606;5,548;0,416;0,832;14,286;0,277;0;32,039;0,277;19,417;0;0,416;0,277;0;0,277;11,373
0;2,26;3,484;3,672;0,377;0,377;0,282;0;24,482;0,094;9,887;0;0,188;0,094;0;0,282;49,906
0;3,202;4,221;0,291;1,747;6,696;0,873;0;36,827;0,146;17,031;0;0,437;0,146;0;0,437;14,41
0;3,982;3,65;0,111;0,996;0,885;0,221;0;12,389;0,221;15,376;0;0,221;0;0;0,111;28,319
0;2,454;1,84;0;0,613;0,491;0,736;0;9,571;0,123;10,307;0;0,491;0;0;0;33,374
0,116;1,272;1,965;0,578;0,116;0,231;0;0;6,705;0,116;14,335;0;0,462;0;0;0,116;37,11
0;3,776;6,434;0,839;1,538;16,783;0,979;0;20,979;0,42;16,643;0;0,699;2,238;0;0,559;10,49
0,141;4,501;6,61;0,281;0,703;13,502;1,828;0;23,629;0,422;18,425;0;0,563;2,391;0;0,422;10,97
0;3,017;5,43;0,452;0,151;11,312;0,754;0;26,546;0,754;23,982;0;0,302;0,905;0;0,603;8,748
0;4,882;8,661;0,945;0,63;3,937;0,63;0;32,913;0,315;17,953;0;0,945;2,205;0;0,472;7,717
0,139;4,045;5,579;0,279;0,279;13,25;0,697;0;26,36;0,418;19,107;0;0,139;0,697;0;0,279;9,344
1,071;7,764;10,576;1,205;2,008;5,087;1,473;0;12,182;0,669;21,151;0;0,535;0,134;0;0,268;9,639
1,116;6,276;10,181;0,976;3,487;5,021;1,674;0;16,039;0,697;19,805;0;1,116;0,279;0;0,418;7,95
0,692;5,394;8,437;1,107;0,83;5,394;0,415;0;17,704;0,692;22,545;0;0,277;0,277;0;0,415;10,788
2,122;5,516;7,214;0,566;0,424;6,082;1,273;0;21,641;0,283;26,025;0;0,424;0;0;0,141;12,164
2,068;4,015;5,353;0,73;1,825;2,798;0,243;0;26,886;0;41,241;0;0,122;0;0;0,122;5,596
2,095;1,979;27,707;0,349;0,466;1,397;0,116;0;25,262;0;33,062;0;0,116;0;0;0,116;2,445
1,928;2,651;4,458;1,566;1,687;1,566;0,723;0;36,627;0,241;30,241;0;0,12;0,241;0;0;8,434
1,701;2,309;4,617;0,608;1,094;1,458;1,094;0;30,62;0;43,742;0;0,122;0;0;0;6,075
0,615;1,476;10,947;0,369;0,984;1,968;0,738;0;23,247;0,123;48,831;0;0,246;0;0;0;3,567
1,501;2,079;6,813;0,346;2,309;1,27;2,194;0;32,333;0,115;42,956;0;0;0;0;0,115;2,309
1,714;4;6,857;0,8;0,686;1,714;1,6;0;32,114;0,229;40,457;0;0,8;0;0;0,114;2,057
2,413;6,755;2,171;0,965;3,739;1,206;1,448;0;22,437;0,121;48,733;0;0,603;0;0;0;3,981
3,136;1,93;9,65;0;1,086;0,965;1,809;0;30,398;0,362;43,546;0;0,121;0,121;0;0,241;2,171
1,24;4,132;19,421;0,138;1,928;2,066;1,377;0;23,278;0,275;37,879;0;0,413;0,275;0;0,138;0,964
1,589;4,279;6,968;0,367;1,345;0,733;1,345;0;13,203;0,122;59,78;0;0;0;0;0;3,056
1,422;2,607;14,336;0,237;1,185;1,659;1,422;0;15,403;0;56,161;0;0;0;0;0,237;2,133
1,382;1,169;3,401;0,213;0,85;0,744;1,063;0;16,153;0,213;68,544;0;0,106;0;0;0;1,7
2,113;0,704;6,573;0,587;1,056;0,939;1,056;0;27,934;0,235;50,117;0;0,117;0;0;0,117;4,695
2,689;2,689;10,88;0,856;2,567;0,978;2,078;0;22,372;0;44,866;0;0,367;0;0;0;1,589
0,121;4,353;5,32;0;0,967;0,605;0,363;0;25,514;0,242;45,949;0;0,484;0,121;0;0,121;5,2
1,268;2,394;5,211;0,563;0,563;0,986;0,704;0;34,225;0,845;34,789;0;0,704;0;0;0;8,592
0,545;4,223;7,629;0,545;2,316;0,545;0,545;0;25,613;0,409;32,289;0;0,409;0,272;0;0,545;11,58
0,269;1,884;5,114;0,269;1,48;0,404;0,673;0;37,281;0,135;34,186;0;0,269;0;0;0,269;9,017
0,118;8,284;6,627;5,207;2,13;7,929;1,065;0;1,302;0,828;10,651;0;0,355;0;0;0,592;5,917
0,119;8,897;3,677;5,457;0,593;4,389;1,305;0;1,661;0,237;19,336;0;0,474;0,119;0;0,593;5,219
0,269;5,78;3,495;6,452;1,613;5,645;0,806;0;2,285;0,538;16,129;0;0,538;0;0;0,269;3,226
0,13;7,562;6,258;3,911;1,565;5,867;0,652;0;1,173;0,261;20,86;0;1,043;0;0;0,652;6,128
0,605;14,389;3,386;0,967;0,605;1,33;1,451;0;1,088;0,484;43,773;0;0,363;0;0;0,242;12,092
0,824;32,155;4,005;1,767;1,767;1,296;0,824;0;1,767;0,471;28,151;0;0,353;0,118;0;0,589;5,3
1,124;19,522;4,916;1,264;1,264;2,669;0,702;0;3,371;0,281;45,506;0;0,421;0;0;0,14;7,303
0,123;25,461;7,257;0,738;1,476;4,797;0,369;0;0,615;0,246;34,932;0;0,369;0;0;0;6,15
0,258;16,645;11,484;2,968;1,29;7,097;0,387;0;0,516;0,645;30,581;0;0,774;0;0;0,258;6,323
0,141;15,537;6,215;2,966;1,412;10,028;0,282;0;1,554;0;43,503;0;0,706;0,282;0;0,424;4,52
0;23,197;5,092;2,122;1,98;5,941;0,849;0;1,132;0,283;33,098;0;0,566;0;0;0;3,112
0;8,863;1,647;1,02;0,941;0,706;0,235;0;1,333;0,078;12,863;0;0,157;0;0;0,157;9,02
0;7,152;1,356;0,74;0,74;0,986;0,247;0;1,11;0;11,591;0;0;0;0;0;18,496
0;9,369;1,085;0,592;0,69;0,296;0;0;0,789;0;8,087;0;0,099;0;0;0;16,667
0,137;26,366;2,596;0,546;0;1,639;0,82;0;1,503;0;27,049;0;5,601;0;0;0;13,525
0;52,336;2,804;0,467;1,246;1,402;1,09;0;0,779;0;27,57;0;0,779;0;0;0,156;2,336
0;51,25;4,219;0,313;0,469;1,875;0,156;0;1,094;0,313;27,5;0;0,313;0;0;0;3,594
0,62;2,171;1,55;0;0,31;0,155;0,31;0;3,411;0,31;38,14;0;0,465;0,155;0;0,465;27,907
0;2,632;0,693;0,139;0,554;0,97;0;0;5,125;0,416;39,612;0;0,139;0,139;0;0,139;31,994
0,457;1,067;0,915;0;0,152;0;0,152;0;6,86;0,305;38,567;0;0,305;0;0;0,61;30,183
0;15,766;4,088;0,292;0,292;3,504;0,146;0;0,584;0,292;58,686;0;0,292;0;0;0,438;2,336
0;26,266;3,797;0,949;2,532;7,595;0,475;0;1,582;0,158;43,038;0;0,475;0,158;0;0,475;3,481
0;22,734;4,61;0,954;1,113;4,134;0,318;0;2,385;0,159;38,633;0;0,159;0;0;0,318;6,359
0;14,39;12,645;1,017;1,017;4,506;0,436;0;1,308;0,145;51,163;0;0,145;0;0;0,291;4,797
0,595;6,54;6,897;2,259;1,07;2,616;1,07;0;2,973;1,07;28,775;0;1,308;0;0;1,308;16,528
0,151;3,177;3,026;0,605;0,605;0,454;0,454;0;1,059;1,059;18,759;0;0,151;0,151;0;1,664;18,759
0;2,552;1,754;0,319;0,319;0,319;0;0;1,116;2,552;17,225;0;0,159;0;0;0,638;19,936
0,277;2,766;2,213;0;0,415;0,692;0,553;0;2,905;3,32;17,842;0;0,553;0;0;3,458;12,448
0,233;6,884;5,368;2,8;1,167;2,8;1,284;0;0,583;0,583;20,42;0;2,334;0,117;0;4,434;13,536
0,132;9,669;4,371;6,887;1,192;16,689;0,265;0;0,795;0,265;14,702;0;2,781;0,132;0;0,132;4,901
0;7,186;4,872;10,353;0,365;7,065;0,731;0;0,974;0,244;16,2;0;2,923;0,122;0;0,244;3,289
0,216;6,371;3,024;6,803;1,62;5,832;0,756;0;0,54;0;16,739;0;2,268;0;0;0,54;4,968
0,48;6,954;2,998;6,475;0,719;7,194;0,48;0;0,959;0,719;8,993;0;1,079;0;0;0;4,317
0;3,101;18,45;0,465;0,62;7,442;0;0;0,31;0;47,907;0;0,155;0;0;0;6,202
0;6,242;2,247;0,25;0,499;1,873;0,749;0;0,375;0,125;80,025;0;0,25;0;0;0,125;2,871
0,141;5,219;1,693;0,423;0,141;2,398;0,423;0;1,693;0,141;82,228;0;0;0;0;0,141;1,551
0,157;4,553;2,512;0,157;1,256;2,198;0,314;0;4,396;0;77,08;0;0,157;0;0;0;1,099
0;4,239;5,965;0,471;0,471;2,041;0;0;1,413;1,884;40,816;0;0,314;0;0;0;31,868
0;3,782;10,287;0,303;0,605;0,756;0;0;2,421;0,605;44,932;0;0,908;0;0;0,151;20,424
0;4,499;22,206;1,016;1,451;8,273;0;0;1,742;0;29,463;0;0;0;0;0;8,853
0,14;3,782;4,202;2,101;0,84;6,583;0,7;0;1,681;0,14;22,129;0;0,7;0,14;0;0,42;7,843
0;3,725;4,298;4,155;1,289;6,734;1,289;0;0,573;0,573;17,908;0;0,573;0;0;0,143;13,897
0,152;2,736;3,343;2,888;0,456;20,061;0,608;0;1,824;0,608;27,204;0;0,608;0;0;0,152;5,471
0,295;6,637;6,342;3,392;0,885;6,637;1,18;0;0,737;0,442;25,811;0;1,032;0,147;0;0,442;10,472
0;1,01;1,01;0,433;0;0,289;0,144;0;3,319;0,577;33,333;0;0,144;0;0;0;29,004
0;1,068;0,267;1,068;0,134;0,134;0;0;2,403;0,668;39,653;0;0,267;0;0;0;31,242
0,131;2,88;2,487;1,178;0,131;0,916;0,131;0;0,916;0;24,869;0;0,131;0;0;0,262;14,791
0,298;0,744;1,786;0,298;0,298;0,446;0,446;0;2,232;0,149;24,554;0;0;0;0;0;25,446
0;0,738;1,23;0,123;0,246;0,369;0,123;0;2,091;0,246;18,573;0;0;0;0;0;42,189
0;1,499;0,817;0;0,136;0,136;0;0;3,134;0,136;20,3;0;0;0;0;0,136;31,88
1,355;2,304;3,93;1,626;0,949;7,317;0,542;0;4,201;0,136;12,873;0;0,136;0;0;0,407;13,144
0,488;1,832;3,175;0,977;1,221;3,663;0,366;0;2,686;0,122;10,379;0;0,122;0;0;0,122;14,286
0,806;3,323;4,33;0,705;1,108;3,827;1,007;0;1,208;0,302;9,164;0;0,403;0,101;0;0,604;13,696
0,528;2,77;3,298;0,923;1,187;3,826;0,792;0;1,715;0,132;11,346;0;0,528;0;0;0,396;42,48
0,211;2,534;4,013;0,739;1,162;4,118;1,373;0;1,795;0,211;14,467;0;0,422;0,211;0;0,106;13,094
0,234;1,874;4,333;0,585;0,585;7,26;0,468;0;3,747;0,117;13,583;0;0,468;0;0;0;3,981
0,402;2,811;5,622;1,205;1,071;7,229;0,803;0;3,882;0,268;21,954;0;0,535;0,268;0;0,268;11,245
0;2,618;7,723;1,178;1,832;8,508;1,963;0;1,178;0,393;16,099;0;0,393;0;0;0,262;9,555
0,394;3,022;4,468;2,497;1,051;7,227;0,526;0;1,183;0,394;23,259;0;0,788;0,131;0;0,263;6,833
0;1,538;0;0,513;1,026;7,35;0,171;0;0;0,171;0,171;0;0,513;0;0;0;67,35
0,483;0;4,348;0;0;7,729;0,483;0;2,899;0;18,841;0;0,966;0,966;0;0,966;32,367
0,406;1,353;2,842;0,135;0,135;3,654;0,406;0;1,353;0,406;7,442;0;0;0,135;0;0,271;16,103
0;1,616;3,554;5,331;0,969;17,124;6,785;0;2,262;0;10,824;0;0,485;0,646;0;0,323;4,523
0,166;1,987;4,636;10,099;0,497;15,894;12,417;0;3,808;1,159;17,384;0;0,331;2,152;0;0,331;7,285
0;1,893;3,628;6,94;2,839;17,666;5,363;0;2,681;0,631;11,041;0;0,315;1,104;0;0,315;6,467
0;3,537;3,698;7,235;0,965;33,923;3,376;0;1,286;0,482;11,415;0;0,482;3,698;0;0;5,466
0;3,187;4,249;3,794;2,124;36,571;1,821;0;3,642;0,607;12,14;0;0,759;1,214;0;0,152;8,953
0;1,569;5,098;1,961;1,438;45,098;1,046;0;3,529;0,131;15,294;0;0,261;0,784;0;0,523;6,144
0;2,914;6,135;2,301;2,454;30,521;1,687;0;4,448;0;14,417;0;0,767;0,613;0;0,153;10,276
0,152;3,506;4,268;2,134;1,22;39,634;1,677;0;3,811;0,305;19,055;0;0,457;0,457;0;0,61;6,098
0,158;2,69;3,165;2,373;1,424;9,652;19,62;0;3,956;0,158;8,861;0;0,949;1,741;0;0,316;8,703
0,299;3,134;4,179;1,94;0,448;15,075;11,642;0;5,373;0,149;14,776;0;0,149;2,239;0;0,299;6,716
0,161;3,05;2,889;2,087;1,445;10,433;12,199;0;3,371;0;12,52;0;0,642;2,087;0;1,284;7,384
0,153;2,761;3,221;1,84;1,534;10,89;8,589;0;2,454;0;14,724;0;0,307;1,84;0;0,307;7,209
0;2,628;4,38;1,314;1,022;9,927;1,46;0;2,482;0,292;17,664;0;0,73;0,146;0;0,438;13,139
0;2,611;4,916;1,997;1,075;9,217;1,843;0;6,605;0,307;14,439;0;0,307;1,382;0;0;13,21
0;3,175;5,291;2,381;3,175;10,317;0,794;0;2,381;0,794;13,757;0;0,265;0,529;0;0,529;14,815
0;2,486;4,834;0,552;0,414;8,425;1,934;0;3,315;0,138;20,994;0;0,691;0,276;0;0,276;11,74
0;3,759;6,015;2,105;0,752;32,03;5,113;0;2,256;0,602;11,88;0;0,451;9,925;0;0;3,91
0;1,524;3,811;2,134;1,067;25,915;7,012;0;2,744;0,305;12,195;0;0,305;1,677;0;0;3,506
0,163;0,977;3,257;2,117;0,163;32,899;5,212;0;2,117;0,163;11,889;0;0,651;4,397;0;0,163;4,723
0;1,036;1,775;0,592;0,444;16,568;10,799;0;1,627;0;11,095;0;0,148;6,509;0;0,592;5,473
0;2,433;6,274;6,53;1,152;6,914;17,67;0;1,921;0,128;7,554;0;0,64;0;0;0,384;35,723
0;6,122;4,082;2,041;2,041;6,122;0;0;2,041;0;12,245;0;0;0;0;0;34,694
0;5,703;8,223;23,21;1,857;9,814;3,846;0;3,05;0,531;10,875;0;0,133;0;0;0,265;15,385
0,146;3,644;6,997;22,886;2,041;13,411;1,603;0;3,644;0,437;13,411;0;0,729;0,146;0;0,292;13,703
0,143;4,571;0,286;8;9,143;4,714;8,857;0;1,286;0,286;12,857;0;9,714;0;0;0;16,857
0;4,111;7,958;10,61;3,183;16,446;3,316;0;2,255;0,133;9,284;0;0,663;0;0;0,663;19,098
0;4,245;10,22;6,604;2,516;18,868;3,145;0;3,459;0,157;19,654;0;0,786;0;0;0,314;10,377
0;3,662;10,986;5,915;2,676;21,127;2,958;0;4,648;0,282;10,141;0;0,704;0;0;0,141;16,338
0,152;4,559;9,422;20,213;1,672;11,094;2,736;0;3,191;0,304;15,502;0;0,76;0,304;0;0;9,422
0,609;6,821;9,988;9,379;3,532;9,379;1,827;0;2,801;0,609;19,976;0;0,974;0;0;0,122;8,161
0;0,234;1,168;0,467;0,117;0,935;0,234;0;1,051;0,584;1,519;0;0,234;0;0;0,117;46,262
