Age;Abies;Acer_Campestre;Alisma;Alnus;Armeria;Artemisia;Betula;Boraginaceae;Botrychium;Erica_Spiculifolia;Buxus;Vulgaris;Campanulaceae;Carpinus;Caryophyllaceae;Cedrus;Centaurea;Amaranthaceae;Corylus;Crassulaceae;Cyperaceae;Caprifoliaceae;Ephedra;Ericaceae;Fagus;Filipendula;Fraxinus;Gentiana;Poaceae;Hedera;Helianthemum;Hippophae;Ilex;Isoetes;Juniperus;Lamiaceae;Fabaceae;Lemna;Liliaceae;Lycopodium;Trifoliata;Mercurialis;Myriophyllum;Nymphaea;Osmunda;Picea;Pinus;Plantago;Plantago_Lanceolata;Polygonum;Polypodium;Populus;Potamogeton;Quercus_Robur;Quercus_Ilex;Ranunculaceae;Ranunculus;Rhamnus;Rosaceae;Rubiaceae;Rumex;Salix;Minor;Officinalis;Saxifraga;Scrophularia;Selaginella;Sphagnum;Taxus;Thalictrum;Tilia;Angustifolia;Ulmus;Apiaceae;Valeriana;Vitis
68847;0;0;0;2;0;3;43;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;0;23;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;31;122;0;0;0;0;0;0;0;8;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0
68900;2;2;0;2;0;5;60;0;0;4;0;2;0;1;0;1;0;1;2;0;2;0;0;2;1;3;1;0;21;0;1;0;0;107;0;0;0;0;0;0;0;0;1;3;0;46;179;1;0;0;0;0;0;0;6;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
69165;2;0;0;2;0;5;42;0;0;0;0;6;1;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;130;105;1;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1
69377;0;0;0;3;0;2;44;0;0;1;0;4;0;0;0;0;0;0;1;0;2;0;0;1;1;1;0;0;14;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;49;161;1;0;0;0;0;0;0;10;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0
69430;0;0;0;2;0;0;26;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;142;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
69695;0;0;0;2;0;9;40;0;0;3;0;8;0;1;0;0;0;0;4;0;1;0;0;1;1;2;0;0;24;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;2;32;170;0;0;0;0;0;0;0;3;0;1;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0
69907;0;0;0;3;0;2;26;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;23;0;0;0;0;50;2;0;0;0;0;0;0;0;0;0;0;39;160;0;0;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;1;0;8;0;0;0;0;0;3;0;0
69960;0;0;0;3;0;3;31;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;37;170;2;0;0;0;0;0;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
70225;0;0;0;3;0;6;35;0;0;0;0;3;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;17;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;40;160;0;0;0;0;0;0;0;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
70437;0;0;0;1;0;3;46;0;0;1;0;3;0;1;0;0;1;1;0;0;2;0;1;0;1;1;0;0;27;0;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;45;182;0;0;0;0;1;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;6;0;1;0;0;0;5;0;0
70490;0;0;0;3;0;0;24;0;0;0;0;2;0;1;0;0;0;1;2;0;1;0;0;0;1;2;0;0;17;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;61;151;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
70755;2;0;0;3;0;1;52;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;24;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;90;140;1;0;0;0;0;0;0;2;0;1;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0
71285;2;0;0;5;0;1;90;0;0;1;0;3;0;4;0;0;0;0;7;0;3;0;0;0;4;2;2;0;30;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;66;135;0;0;0;0;0;0;0;22;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0
71497;2;0;0;5;0;0;44;0;0;0;0;1;0;8;1;0;0;0;4;0;2;0;0;0;4;1;2;0;9;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;81;190;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;1;0;0;0
71550;0;0;0;5;0;1;60;0;0;0;0;1;0;10;0;0;0;0;3;0;1;0;0;0;1;1;1;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;45;120;1;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
71815;4;0;0;11;0;0;65;0;0;0;0;2;0;8;0;0;0;0;9;0;3;0;0;1;0;0;3;0;18;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;34;90;0;0;0;0;0;0;0;26;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
72027;0;0;0;11;0;1;55;0;0;1;0;1;0;16;0;0;0;1;10;0;1;0;0;0;0;0;1;0;9;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;70;166;0;0;0;0;0;0;0;34;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;0
72080;1;0;0;14;0;0;87;0;0;2;0;1;0;16;0;0;0;0;13;0;0;0;0;0;2;0;5;0;21;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;57;91;1;0;0;0;0;0;0;27;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0
72345;0;0;0;5;0;0;40;0;0;1;0;0;0;38;0;0;0;0;18;0;1;0;0;0;0;1;0;0;13;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;75;45;0;0;0;0;0;0;0;40;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
72557;3;0;0;3;0;0;33;0;0;0;0;1;0;48;0;0;0;0;19;0;1;0;0;1;0;1;4;0;12;0;0;0;0;30;0;0;0;0;0;1;0;0;0;0;0;69;90;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;0
72610;2;0;0;0;0;2;55;0;0;2;0;1;0;70;0;0;0;0;27;0;1;0;0;1;0;0;5;0;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;83;41;0;0;0;0;0;0;0;58;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
72875;1;0;0;8;0;0;47;0;0;1;0;1;0;75;0;0;0;0;26;0;0;0;0;0;1;1;5;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;35;35;0;0;0;0;0;0;0;53;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
73087;2;0;0;5;0;0;39;0;0;2;0;1;1;69;0;0;0;0;36;0;2;0;0;1;1;0;2;0;17;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;82;30;0;0;0;0;0;0;0;54;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;2;0;6;0;0;0
73193;1;0;0;2;0;0;15;0;0;2;0;0;0;60;0;0;0;0;16;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;20;1;0;0;0;0;0;0;35;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;7;0;1;0
73617;0;1;0;2;0;1;9;0;0;0;0;0;0;73;0;0;0;0;27;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;10;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
73670;2;0;0;0;0;0;11;0;0;0;0;1;0;70;0;0;0;0;37;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;15;1;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;0;0;0
73776;0;1;0;1;0;1;17;0;0;1;1;1;0;77;0;0;0;0;60;0;1;0;0;0;0;1;10;0;9;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;58;24;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
73935;1;0;0;3;0;3;20;0;0;0;0;1;0;50;0;0;0;0;50;0;0;0;0;0;0;0;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;24;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
74147;1;0;0;1;0;2;50;0;0;0;0;0;0;8;0;0;0;0;84;0;2;0;1;0;0;0;6;0;8;0;0;0;0;90;1;0;0;0;0;0;0;0;0;0;0;28;89;0;0;0;0;0;0;0;73;0;0;0;0;0;0;1;0;0;0;0;0;5;0;1;3;0;0;0;0;0
74200;0;0;0;1;0;0;32;0;0;0;0;0;0;2;0;0;0;0;55;0;0;0;0;0;0;1;10;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;30;30;1;0;0;0;0;0;0;50;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;7;0;0;0
74253;1;0;0;1;0;1;16;0;0;0;0;0;0;4;0;0;0;0;70;0;0;0;0;0;0;1;1;0;6;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;24;35;0;0;0;0;0;0;0;42;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
74465;2;1;0;5;0;2;22;0;0;1;0;0;0;0;0;0;0;0;18;0;1;0;0;0;0;0;1;0;5;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;27;100;0;0;0;0;0;0;0;11;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;1;2;0;0
74677;0;0;0;1;0;4;67;0;0;0;0;0;0;0;0;0;1;0;2;0;6;0;0;0;0;0;0;0;7;0;0;0;0;205;7;0;0;0;0;0;0;0;0;0;0;27;240;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0
74730;0;0;0;0;0;3;65;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;10;0;0;1;0;70;0;0;0;0;1;0;0;0;0;0;0;12;180;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0
74995;0;0;0;1;0;9;33;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;10;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;1;110;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
75207;0;2;0;12;0;2;95;0;0;0;0;0;0;13;0;0;0;0;44;0;2;0;0;0;0;2;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;65;0;0;0;0;0;0;0;44;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;5;2;0;0
75260;6;0;0;10;0;3;85;0;0;0;0;0;0;8;0;0;0;0;48;0;1;0;0;0;0;0;0;0;6;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;1;23;40;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0
75737;6;1;0;5;0;1;22;0;0;0;0;0;0;5;0;0;0;0;42;0;1;0;0;0;0;2;2;0;5;0;0;1;0;150;0;0;0;0;0;0;0;0;0;0;0;31;58;0;0;0;0;1;0;0;34;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0
75790;8;1;0;3;0;1;35;0;0;0;0;0;0;4;0;0;0;0;46;0;0;0;0;1;0;0;6;0;11;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;23;70;0;0;0;0;0;0;0;45;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0
76055;4;0;0;3;0;2;68;0;0;0;0;0;0;0;0;0;0;0;15;0;2;0;0;0;0;1;2;0;9;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;21;97;0;0;0;0;0;0;0;47;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;1;0;0
76267;2;0;0;2;0;1;79;0;0;1;0;2;0;1;1;0;0;0;8;0;4;0;0;0;0;1;2;0;4;0;0;0;0;140;1;0;0;0;0;0;0;1;0;0;0;24;116;0;0;0;0;1;0;0;27;0;0;0;0;1;0;1;0;0;0;1;0;2;0;0;0;0;4;1;0;0
76320;3;1;0;3;0;0;67;0;0;0;0;0;0;3;1;0;0;0;6;0;1;0;0;0;0;1;7;0;10;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;16;134;0;0;0;0;0;0;1;32;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;8;2;0;0
76479;2;1;0;2;0;1;31;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;5;0;0;5;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;64;120;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
76585;2;1;0;1;0;3;80;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;6;0;10;0;0;0;0;50;3;0;0;0;0;0;0;1;0;0;0;9;120;0;0;0;0;0;0;0;8;0;1;0;0;0;2;0;1;1;0;0;0;0;0;1;0;0;3;3;0;0
76797;6;0;0;2;0;5;96;0;0;1;0;0;0;0;0;0;0;2;0;0;5;0;1;0;0;0;0;0;34;0;0;1;0;155;6;0;0;0;0;0;0;0;0;0;0;22;191;0;0;0;0;0;0;0;4;0;0;0;1;1;3;1;1;1;0;0;0;1;0;0;0;0;4;0;0;0
76850;10;0;1;6;0;3;100;0;0;0;0;0;0;4;0;0;0;1;2;0;3;0;0;1;0;1;2;0;26;1;0;0;0;12;2;0;0;0;0;0;0;0;0;0;0;13;92;0;0;0;0;0;0;0;9;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;1;1;0;0
77115;11;1;0;3;0;6;110;0;0;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;3;1;0;47;0;0;0;0;50;4;0;0;0;0;0;0;0;0;0;0;18;100;0;0;0;0;0;0;0;2;0;0;1;0;4;0;4;1;0;1;0;0;0;0;1;0;0;1;3;0;0
77327;17;0;0;6;0;5;117;0;0;0;0;2;0;0;0;0;0;1;0;0;14;0;0;0;0;2;1;0;31;0;0;0;0;210;14;0;0;0;0;0;0;0;0;0;0;29;76;0;0;1;0;1;0;0;1;0;0;1;1;2;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0
77380;19;0;0;8;0;5;116;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;28;0;1;0;0;11;9;0;0;0;0;0;0;0;0;0;1;38;62;0;0;0;0;0;0;0;3;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
77645;3;0;0;4;0;5;95;0;0;0;0;3;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;30;0;1;0;0;50;41;0;0;0;0;0;0;1;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;1;0;0;0;0;0;1;0;0;0;4;0;0
77857;6;0;0;6;0;19;41;0;0;2;0;5;0;0;0;0;0;2;0;0;22;1;3;1;0;0;0;0;71;0;0;0;0;260;9;0;0;0;0;0;0;0;0;0;0;10;30;1;0;0;0;0;0;0;0;0;0;0;1;1;4;3;0;0;0;0;0;20;0;4;0;0;0;1;0;0
77910;5;0;0;5;0;16;35;0;0;2;0;2;1;1;0;0;0;1;1;0;9;1;0;0;0;0;1;0;63;0;0;0;0;35;18;0;0;0;0;0;0;0;0;0;0;11;16;3;0;0;0;0;0;1;0;0;0;1;0;2;0;5;0;0;0;0;0;0;0;2;0;0;0;5;0;0
78122;10;0;0;4;0;10;20;0;0;4;0;1;1;1;1;0;0;3;0;0;10;0;0;1;0;0;0;0;191;0;0;0;0;400;6;0;0;0;0;0;0;0;0;0;0;9;60;4;0;0;0;0;0;0;0;0;0;0;0;2;7;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0
78175;4;0;0;1;0;2;24;0;0;1;0;2;0;0;0;0;0;2;0;1;3;0;0;0;0;0;0;0;45;0;0;0;0;230;0;0;0;0;0;0;0;0;0;0;0;12;75;0;0;0;0;0;0;0;0;0;0;0;1;1;4;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0
78228;0;0;0;2;0;3;53;0;0;0;0;0;5;1;0;0;0;0;2;0;3;0;0;0;0;2;0;0;54;0;0;0;0;146;1;0;0;0;0;0;0;0;0;0;0;49;225;0;0;0;0;0;0;0;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0
78281;1;0;0;2;0;5;45;0;0;0;0;4;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;26;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;39;170;1;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
78334;2;0;0;2;0;2;33;0;0;0;0;3;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;20;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;33;150;0;0;0;0;0;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
78387;2;0;0;0;0;5;35;0;0;0;0;2;0;1;1;0;0;3;0;0;1;0;0;0;0;4;0;0;26;0;0;0;0;45;0;0;0;0;0;0;0;1;0;0;0;30;145;0;0;0;0;0;0;0;3;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78440;3;0;0;3;0;3;26;0;0;0;0;3;0;2;0;0;0;0;2;0;0;0;0;0;0;1;0;0;22;0;0;0;0;32;2;0;0;0;0;0;0;0;0;0;0;37;130;2;0;0;0;0;0;0;1;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0
78546;5;0;0;3;0;0;41;0;0;0;0;2;0;2;0;0;0;0;2;0;0;0;0;0;0;3;0;0;10;0;0;0;0;284;0;0;0;0;0;0;0;0;0;0;0;67;118;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
78705;7;0;0;4;0;1;34;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;13;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;70;83;0;0;0;0;0;0;0;6;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
78758;16;0;0;3;0;1;27;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;0;230;0;0;0;0;0;0;0;0;0;0;0;97;116;0;0;0;0;0;0;0;3;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
78811;20;0;0;5;0;1;30;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;8;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;62;90;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
78864;26;0;0;2;0;0;26;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;1;0;0;0;8;0;0;0;0;60;0;0;0;0;0;0;0;1;0;0;0;111;90;0;0;0;0;0;0;0;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0
78917;13;0;0;2;0;0;44;0;0;0;0;4;0;5;0;0;0;1;3;0;4;0;0;1;0;1;0;0;12;0;0;0;0;332;0;0;0;0;0;0;0;0;0;0;0;117;134;0;0;0;0;0;0;0;7;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
78970;10;0;0;3;0;2;40;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;1;0;0;10;0;0;0;0;21;1;0;0;0;0;0;0;0;0;0;0;50;80;1;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
79023;8;0;0;1;0;3;35;0;0;0;0;1;0;1;0;0;0;0;1;0;2;0;0;1;0;0;2;0;3;0;0;0;0;105;1;0;0;0;0;0;0;0;0;0;0;122;137;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
79076;13;0;0;6;0;0;82;0;0;0;0;1;0;1;0;0;0;0;2;0;1;0;0;1;0;1;0;0;19;0;0;1;0;100;1;0;0;0;0;0;0;0;0;0;0;118;185;0;0;0;0;0;0;0;11;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0
79182;8;0;0;1;0;1;52;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;2;1;0;0;0;11;0;0;0;0;12;1;0;0;0;0;0;0;1;0;0;0;87;150;0;0;0;0;0;0;0;5;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0
79235;3;0;0;4;0;2;32;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;13;0;0;0;0;20;2;0;0;0;0;0;0;0;0;0;0;31;115;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
79288;6;0;0;2;0;1;40;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;17;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;54;175;0;0;0;0;0;0;0;5;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0
79341;0;0;0;1;0;1;36;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;145;0;0;0;0;0;0;0;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0
79447;20;0;0;0;0;0;27;0;0;0;1;2;0;4;0;0;1;2;0;0;4;0;0;0;0;0;0;0;21;0;0;0;0;83;3;0;0;0;0;0;0;0;0;0;0;94;190;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;1;2;0;0
79500;6;0;0;6;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;8;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;50;180;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
79553;17;0;0;2;0;0;32;0;1;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;121;0;0;0;0;0;0;0;4;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
79606;15;0;0;1;0;0;24;0;0;0;1;2;0;1;0;0;0;1;0;0;3;1;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;110;0;0;0;0;0;0;0;1;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0
79659;4;0;0;2;0;1;40;0;0;0;0;3;0;3;0;0;0;0;0;0;6;0;0;0;0;2;0;0;17;0;0;0;0;350;1;0;0;0;0;0;0;0;0;0;0;57;110;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
79712;19;0;0;5;0;1;44;0;0;0;1;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;73;120;0;0;0;0;0;0;0;4;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
79765;28;1;0;1;0;0;40;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;1;0;10;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;70;85;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
79818;20;0;0;7;0;0;100;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;97;135;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0
79871;20;0;0;2;0;1;30;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;70;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
79924;33;0;0;7;0;0;62;0;0;0;0;0;0;5;0;0;0;1;1;0;3;0;0;1;0;0;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;63;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
79977;48;0;0;2;0;1;59;0;0;0;2;0;0;3;0;0;0;0;2;0;2;0;0;0;0;0;0;0;13;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;76;94;0;0;0;0;0;0;0;3;0;0;0;0;2;0;4;0;0;0;0;0;0;2;0;0;0;1;1;0;0
80030;31;0;0;5;0;1;55;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;1;0;0;11;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;72;52;0;0;0;0;0;0;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
80083;34;0;0;5;0;1;44;0;0;0;1;1;0;20;0;0;0;0;5;0;0;0;0;0;0;0;1;0;9;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;86;89;0;0;0;0;0;0;0;7;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
80136;28;1;0;8;0;0;43;0;0;0;1;0;0;7;0;0;0;1;0;0;2;0;0;0;0;0;2;0;11;0;0;0;1;16;0;0;0;0;0;0;0;0;0;1;0;110;72;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0
80189;50;0;1;11;0;0;34;0;0;0;1;0;0;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;21;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0
