List of the columns (the first is in cm and the others in percentages multiplied by 10)
  
1358   0   0 601   0   0   0   0   0   0   0   0  25   0   0   0 125   0   0   0   0   0   0   0   0   0  37   3 209
1360   0   6 574   0   0   0   0   0   0   0   0  24   0   0   0  82   0   4   0   0   0   2   0   0   0  69   6 232
1363   0   0 626   0   0   0   0   0   0   0   0  58   0   0   0  69   0   3   0   0   0   0   0   0   0  62   3 178
1365   0   0 482   0   0   0   0   0   0   0   0  86   0   0   0  23   0   4   0   9   0   0   0   0   0  64  18 314
1368   0   0 325   0   0   0   0   0   0   0   0 232   0   0   0  31   0   0   0   7   0   4   0   0   0  89   7 305
1370   3   3 285   0   3   0   3   0   0   0   0 244   0   0  10  35   0   0   0   3   0   3   0   0   0  84   3 320
1373   0   3 314   0   3   0   0   0   0   0   0 205   0   0   3  22   0   8   0  11   0   0   0   0   0 101  19 310
1375   0   3 163   0   0   0  16   0   0   0   0 114   0   0   6  34   0   0   0   9   0   0   0   0   0 181  21 454
1378   0  14 182   0   0   0   2   0   0   0   0  76   0   0   7  60   0   2   0   0   0   2   0   0   0 238  23 394
1380   0   8 141   0   4   0   4   0   0   0   0  16   0   0  41 210   0   8   0  12   0   4   0   0   0 161  20 371
1383   0   5 302   0   0   0   4   0   0   0   0  15   0   0  50 415   0  23   0   2   0   2   0   0   0  30   2 150
1385   0   9 292   0   6   0   3   0   3   0   0  12   0   0  61 455   0  39   0   0   0   3   0   0   0  12   0 103
1388   0  19 302   0   3   0   0  13   3   0   0   0   0   0  45 469   0  56   0   5   0  10   0   0   0  15   0  59
1390   0   3 223   0   0   0   3   0   0   0   0   0   0   0 154 470   0  33   0   0   0   0   0   0   0  17   3  93
1393   0   3 248   0   0   0  10   3   3   0   0   0   0   0 169 478   0  29   0   0   0   0   0   0   0   0   0  57
1395   0   9 279   0   0   0   6   9   6   0   0   0   0   0  90 467   0  46   0   0   0   0   0   0   0  18   0  70
1398   0   6 145   0   0   0   3   3   0   0   0   6   0   0 128 615   0  22   0   3   0   0   0   0   0   6   0  63
