"";"CLDE";"TAIG";"CLMX";"COCO";"TEDE";"COMX";"WAMX";"XERO";"TUND";"COST";"WAST";"CODE";"HODE";"AQUA";"ANTH"
"246";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"247";0;0;0;0;0;0;0;0;0;0;0;2,3858557568109;2,3858557568109;0;0
"248";0,626783170528009;1,25356634105602;6,25356860145695;6,88035177198496;5,90405857125403;6,53084174178204;5,27727540072602;0;0;0;0;1,25356634105602;1,25356634105602;0;0
"249";1,40109035654098;2,96814652165777;4,36765277975702;5,93470894487381;2,38994449761299;3,95700066272978;0,988854141072014;0;0;0;0;3,43410882883404;3,43410882883404;0;0
"250";1,09972801610294;1,98406464999938;1,09972801610294;1,98406464999938;4,39891206441176;5,2832486983082;3,29918404830882;0;0;0;0;2,55871228296746;2,55871228296746;0;0
"251";0;3,34262647494045;0;3,34262647494045;4,06345581392871;7,40608228886916;4,06345581392871;0;0;0;0;0;0;0;0
"252";0;3,47873914173802;0;3,47873914173802;4,97677532976192;8,45551447149994;4,97677532976192;0;0;0;0;0;0;0;0
"253";0,564659702573279;4,71168361518067;1,97630895900648;5,55867316904059;5,59812588363888;9,18049009367299;4,46880647849232;0;0;0;0;0;0;0;0
"254";1,56846168650485;8,73565482101038;2,31952930270366;8,73565482101038;6,28088105334481;12,6970065716515;3,96135175064115;0;0;0;0;0;0;0;0
"255";0,893700900022653;4,81914239227431;0,893700900022653;4,81914239227431;5,86570041940911;9,79114191166077;4,97199951938646;0;0;0;0;0;0;0;0
"256";0,527456269970808;5,50659563272963;0,527456269970808;5,50659563272963;3,61092543653747;8,59006479929629;3,08346916656666;0;0;0;0;0;0;0;0
"257";1,43956495750662;4,56836489798286;4,0995579464005;7,22835788687674;4,37114298353771;7,49994292401395;2,93157802603109;0;0;0;0;0;0;0;0
"258";0;3,70588405678534;0;3,70588405678534;1,43852113842426;5,1444051952096;1,43852113842426;0;0;0;0;0;0;0;0
"259";0;3,62672531788186;1,46358000145677;5,09030531933863;2,82518745529296;6,45191277317482;2,82518745529296;0;0;0;0;0;0;0;0
"260";0,771291456551225;4,52609373443289;0,771291456551225;4,52609373443289;0,771291456551225;4,52609373443289;0;0;0;0;0;0;0;0;0
"261";0,646089152254199;4,28771899202489;0,646089152254199;4,28771899202489;1,64838010600132;5,290009945772;1,00229095374712;0;0;0;0;0;0;0;0
"262";0,482286981579156;5,15607798507111;1,92914792631662;6,60293892980857;3,91191398202503;8,58570498551697;3,42962700044587;0;0;0;0;0;0;0;0
"263";0;5,86655291981604;0,668193969164744;5,86655291981604;1,67048492291186;6,86884387356316;1,00229095374712;0;0;0;0;0;0;0;0
"264";0,530330085889911;4,90403888007677;8,68542908910922;12,7704627487013;10,7343705789246;14,8194042385166;9,91536535843984;0;0;0;0;0;0;0;0
"265";0;4,88687524983582;4,7847944923117;9,347226899886;9,53267538545672;14,095107793031;9,2082325431952;0;0;0;0;0;0;0;0
"266";0;3,91727844587734;3,59338109442918;7,51065954030652;9,07493123500553;12,9922096808829;9,07493123500553;0;0;0;0;0;0;0;0
"267";0,465667132334032;5,81675642923192;7,35122661887723;10,7697613822394;15,2336561883473;18,6521909517095;12,8354345224776;0;0;0;0;0;0;0;0
"268";0;4,22761202241567;4,37287631246238;8,60048833487805;10,1648041211898;14,3924161436055;10,1648041211898;0;0;0;0;0;0;0;0
"269";0;4,02077936060494;8,77918095123294;12,7999603118379;14,0268033498538;18,0475827104587;14,0268033498538;0;0;0;0;0;0;0;0
"270";0;5,09919275811891;10,1296959344822;15,2288886926011;14,4539513102472;19,5531440683661;14,4539513102472;0;0;0;0;0;0;0;0
"271";0;5,90051860077695;10,8934011851931;15,475466996899;16,1797446020713;20,7618104137771;14,8612918130002;0;0;0;0;0;0;0;0
"272";0;5,20736995144253;11,9891185507332;16,7316589828953;18,9648729802795;23,7074134124416;18,5000434609991;0;0;0;0;0;0;0;0
"273";0;3,34165627596058;10,6945344433008;14,0361907192614;19,2350180582936;22,5766743342542;19,2350180582936;0;0;0;0;0;0;0;0
"274";0;5,32290127299467;14,0267831027317;18,8151618919015;17,4249792755488;22,2133580647186;16,890456791724;0;0;0;0;0;0;0;0
"275";0;6,3710995197775;11,2089366846774;17,5800362044549;15,6567613304125;22,02786085019;15,6567613304125;0;0;0;0;0;0;0;0
"276";0;5,17423687829687;13,7377854201399;18,9120222984368;16,7914906903314;21,9657275686283;16,7914906903314;0;0;0;0;0;0;0;0
"277";0;5,49726286394909;18,649007650206;22,9242026839348;21,5697797422946;25,8449747760233;20,3477119120742;0;0;0;0;0;0;0;0
"278";0;4,2672798618505;14,1696487695823;18,4369286314328;20,9076575063903;25,1749373682408;20,9076575063903;0;0;0;0;0;0;0;0
"279";0;3,56185530121778;16,9724477466172;20,534303047835;24,6774088220144;28,2392641232322;24,6774088220144;0;0;0;0;0;0;0;0
"280";0;2,70174811870684;16,093730611265;18,7954787299718;21,9720899817716;24,6738381004785;21,9720899817716;0;0;0;0;0;0;0;0
"281";0;3,56593031772033;21,2878125468758;24,8537428645961;26,9434524527944;30,5093827705147;26,9434524527944;0;0;0;0;0;0;0;0
"282";0;3,30583899011603;22,2398659068521;25,5457048969681;20,6609299351091;23,9667689252252;20,6609299351091;0;0;0;0;0;0;0;0
