;CLDE;TAIG;PION;CLMX;COCO;TEDE;COMX;WAMX;XERO;TUND;COST;WAST;CODE;HODE;;CLDE;TAIG;PION;CLMX;COCO;TEDE;COMX;WAMX;XERO;TUND;COST;WAST;CODE;HODE
73837,19933;4,543441113;18,22163481;16,16153065;13,0809069;18,81924911;14,30565177;20,04399399;8,236628982;6,147008564;6,254748048;0,801783726;0,801783726;0;0;;4%;14%;13%;10%;15%;11%;16%;6%;5%;5%;1%;1%;0%;0%
73888,24199;5,284426813;18,34049456;15,30338127;13,50071719;18,34049456;14,17668894;19,01646631;7,789477348;6,146341348;7,354375845;1,643136001;1,643136001;0;0;;4%;14%;12%;11%;14%;11%;15%;6%;5%;6%;1%;1%;0%;0%
73939,28465;3,230711996;17,28365355;15,86943998;11,14973147;17,28365355;11,50328486;17,63720694;6,858359306;6,504805916;3,892149824;1,014991218;1,014991218;0;0;;3%;15%;14%;10%;15%;10%;16%;6%;6%;3%;1%;1%;0%;0%
73990,3273;5,155064793;18,2206296;15,74352142;13,11995769;18,2206296;14,52420486;19,62487677;8,734111803;6,408824674;7,096626773;0;0;0;0;;4%;14%;12%;10%;14%;11%;15%;7%;5%;6%;0%;0%;0%;0%
74092,41262;4,267658918;17,52912317;16,13127205;12,41178826;17,52912317;13,42851946;18,54585437;7,763009428;6,746278229;5,963015261;0;0;0;0;;4%;15%;13%;10%;15%;11%;15%;6%;6%;5%;0%;0%;0%;0%
74143,45527;5,011017423;17,08697209;15,6146842;15,32743919;19,09465874;15,99666807;19,76388762;11,20695812;8,017859346;7,390331913;0,669228884;0,669228884;0;0;;4%;13%;11%;11%;14%;12%;15%;8%;6%;5%;0%;0%;0%;0%
74194,49793;5,218152336;17,9240428;15,69135862;13,83779119;17,9240428;14,88294988;18,96920149;9,521916082;7,431856032;7,434909593;0,370057665;0,370057665;0;0;;4%;14%;12%;11%;14%;11%;15%;7%;6%;6%;0%;0%;0%;0%
74245,54059;3,373601654;15,80964286;15,80964286;10,255083;15,80964286;10,6551655;16,20972536;7,281563843;6,881481343;5,403493781;0;0;0;0;;3%;15%;15%;10%;15%;10%;15%;7%;6%;5%;0%;0%;0%;0%
74347,6259;2,763381635;16,98170929;15,3322301;12,57773864;17,52748611;12,57773864;17,52748611;7,619100999;7,619100999;5,01839968;0,750886001;0,750886001;0,1786474;0,1786474;;2%;14%;13%;11%;15%;11%;15%;6%;6%;4%;1%;1%;0%;0%
74398,66856;4,176484387;17,58606341;15,02854014;13,42750665;17,58606341;13,42750665;17,58606341;9,251022261;7,972260627;5,708468424;0;0;0;0;;3%;14%;12%;11%;14%;11%;14%;8%;7%;5%;0%;0%;0%;0%
74449,71121;4,482327296;18,65053262;15,51275192;13,14167996;18,65053262;14,06684601;19,57569867;8,134179157;6,365292543;6,849117298;0,843720574;0,843720574;0;0;;4%;15%;12%;10%;15%;11%;15%;6%;5%;5%;1%;1%;0%;0%
74500,75387;4,198855599;18,39485412;15,44471106;13,27147914;18,39485412;13,27147914;18,39485412;7,259221908;6,690851195;6,401080438;0,857069368;0,857069368;0;0;;3%;15%;13%;11%;15%;11%;15%;6%;5%;5%;1%;1%;0%;0%
74551,79653;5,349361346;17,76831826;16,15979526;13,02660223;17,76831826;13,02660223;17,76831826;7,175879317;6,622298597;7,870241888;1,938988543;1,938988543;0;0;;4%;14%;13%;10%;14%;10%;14%;6%;5%;6%;2%;2%;0%;0%
74602,83918;5,853014967;19,74789969;15,7157779;14,75434984;19,74789969;15,69972184;20,69327169;8,931017405;6,427429244;7,771656327;0;0;0;0;;4%;15%;12%;11%;15%;12%;15%;7%;5%;6%;0%;0%;0%;0%
74653,88184;3,969907128;18,39146936;15,09266445;13,66366493;18,95094065;14,51190558;19,7991813;7,243193544;5,835481602;5,858038651;0;0;0;0;;3%;15%;12%;11%;15%;12%;16%;6%;5%;5%;0%;0%;0%;0%
74704,9245;6,212847177;19,79545145;15,93795262;14,81284463;19,79545145;16,26576103;21,24836785;8,499911703;5,894746964;6,212847177;0;0;0;0;;5%;15%;12%;11%;15%;12%;16%;6%;4%;5%;0%;0%;0%;0%
74755,96715;4,88029949;19,24361493;15,23615286;13,39752515;19,37828012;13,39752515;19,37828012;6,243702365;5,24206778;7,043941593;0,134665196;0,134665196;0;0;;4%;16%;12%;11%;16%;11%;16%;5%;4%;6%;0%;0%;0%;0%
74807,00981;6,223265747;19,58082335;14,68044005;14,47281392;19,58082335;14,47281392;19,58082335;6,262391843;4,805778357;8,313460441;1,288743427;1,288743427;0;0;;5%;15%;11%;11%;15%;11%;15%;5%;4%;6%;1%;1%;0%;0%
74858,05247;5,502415391;19,96065638;14,52366601;15,47232709;20,32522653;16,50724572;20,99557501;8,04720628;5,408034342;7,403447756;1,093710442;1,093710442;0,364570147;0,364570147;;4%;15%;11%;11%;15%;12%;15%;6%;4%;5%;1%;1%;0%;0%
74909,09512;5,939443322;19,38088251;14,642668;15,41446478;20,80039058;16,48186548;21,86779128;8,293529106;4,561959602;7,941491454;0;0;0;0;;4%;14%;11%;11%;15%;12%;16%;6%;3%;6%;0%;0%;0%;0%
74960,13778;4,772806462;18,58459194;14,27832071;14,40787717;19,64448656;15,73931522;20,97592461;8,780026784;5,32879948;6,329109107;0;0;0;0;;4%;14%;11%;11%;15%;12%;16%;7%;4%;5%;0%;0%;0%;0%
75011,18044;5,248768873;19,22644119;14,7321439;13,15067243;19,22644119;14,29665027;20,37241903;7,534247419;4,897937925;7,049184547;0,424584631;0,424584631;0;0;;4%;15%;12%;10%;15%;11%;16%;6%;4%;6%;0%;0%;0%;0%
75062,22309;6,645758102;20,27339472;12,77828677;14,38613582;20,27339472;15,72146538;21,60872428;7,119667102;3,014803658;8,421417989;0;0;0;0;;5%;16%;10%;11%;16%;12%;17%;5%;2%;6%;0%;0%;0%;0%
75113,26575;5,824751338;18,95006591;12,49441943;13,40903645;18,95006591;15,21441688;20,75544634;7,467934688;3,395596441;8,870147222;0;0;0;0;;5%;15%;10%;11%;15%;12%;17%;6%;3%;7%;0%;0%;0%;0%
75164,30841;5,39670602;18,7036358;11,01183291;13,00110409;18,7036358;15,16643992;20,86897163;7,562041848;2,654650601;7,206011109;0,665880039;0,665880039;0;0;;4%;15%;9%;11%;15%;12%;17%;6%;2%;6%;1%;1%;0%;0%
75215,35106;4,185659973;18,53730804;11,63047261;12,7593112;19,22810373;14,70785486;20,78746132;7,645377121;2,991028932;5,519875208;0;0;0;0;;4%;16%;10%;11%;16%;12%;18%;6%;3%;5%;0%;0%;0%;0%
75368,47903;3,166523851;17,76466189;11,26254097;13,06063529;19,43844608;13,06063529;19,43844608;5,902866513;2,973644322;4,552938409;0;0;0;0;;3%;16%;10%;12%;18%;12%;18%;5%;3%;4%;0%;0%;0%;0%
75674,73497;3,80537164;17,19381813;9,159287216;13,39370211;19,13671028;16,3008789;22,04388707;9,439501662;2,100170061;3,80537164;0;0;0;0;;3%;15%;8%;12%;16%;14%;19%;8%;2%;3%;0%;0%;0%;0%
75878,9056;4,039413133;15,94108618;7,098588695;13,08430988;17,03420797;16,70212262;20,06256534;9,468070458;1,933206698;4,039413133;0;0;0;0;;4%;15%;6%;12%;16%;15%;18%;9%;2%;4%;0%;0%;0%;0%
75929,94826;4,577618585;15,93072022;6,882548831;14,83290507;18,5458169;19,3516705;21,9548068;11,43832612;1,448241208;6,025859793;0;0;0;0;;4%;13%;6%;12%;15%;16%;18%;9%;1%;5%;0%;0%;0%;0%
76083,07623;5,049037373;13,26236947;4,587498058;11,31694475;14,52067521;17,66219729;18,91573835;12,15074517;0,440958552;5,991846415;0;0;0;0;;5%;13%;4%;11%;14%;17%;18%;12%;0%;6%;0%;0%;0%;0%
76185,16154;5,454115983;15,43892529;5,729853232;13,65686524;17,16267437;18,99996025;20,7820203;12,34668435;1,024884187;6,47900017;0;0;0;0;;5%;13%;5%;12%;15%;16%;18%;11%;1%;6%;0%;0%;0%;0%
76389,33217;4,496950128;15,22231237;5,805572377;11,10566221;15,22231237;14,82260832;18,34675208;8,717805664;1,096415824;5,378196827;0,592506396;0,592506396;0;0;;4%;15%;6%;11%;15%;15%;18%;9%;1%;5%;1%;1%;0%;0%
76440,37483;5,52083375;13,66776031;5,046711065;13,12896186;16,30337883;17,83117921;19,62579686;12,34510796;0,67936622;7,213578449;0;0;0;0;;5%;12%;5%;12%;15%;16%;18%;11%;1%;6%;0%;0%;0%;0%
76491,41748;5,482977554;14,03464831;6,256673022;12,56834201;16,09410923;17,98236594;20,22159812;12,79862669;1,286535042;6,927348316;0,601721668;0,601721668;0;0;;5%;12%;5%;11%;14%;16%;18%;11%;1%;6%;1%;1%;0%;0%
76542,46014;6,036908573;14,58230801;5,049170906;13,89768532;16,82871059;19,14454647;20,82412629;12,5547362;0,571354777;7,288354019;0;0;0;0;;5%;12%;4%;12%;14%;16%;18%;11%;0%;6%;0%;0%;0%;0%
76644,54545;6,017153264;14,54503129;5,575766701;14,29642833;17,10145968;19,96382216;21,3194517;13,6369336;1,083346744;7,435060261;0,869039772;0,869039772;0;0;;5%;12%;5%;12%;14%;16%;17%;11%;1%;6%;1%;1%;0%;0%
76695,58811;5,490220908;14,10720358;5,435171877;13,34890091;16,36552154;17,39492225;19,57488285;10,47145406;0,547722558;6,539029756;0;0;0;0;;5%;13%;5%;12%;15%;16%;18%;10%;1%;6%;0%;0%;0%;0%
76899,75874;3,903453295;14,54310792;5,261125886;12,9069014;16,03511404;17,03758758;19,30092466;10,46383022;1,535298947;3,903453295;0;0;0;0;;4%;14%;5%;12%;15%;16%;18%;10%;1%;4%;0%;0%;0%;0%
76950,80139;5,461876859;10,89406481;3,121488859;12,31276077;13,94598482;17,06513576;17,55382727;11,77790706;0;6,387871493;0;0;0;0;;6%;11%;3%;12%;14%;17%;18%;12%;0%;6%;0%;0%;0%;0%
77206,01468;5,019639949;13,65428256;4,470619549;12,60238936;16,01497621;15,64874832;18,00330246;9,368659851;0;5,576161826;0;0;0;0;;5%;14%;4%;13%;16%;16%;18%;9%;0%;6%;0%;0%;0%;0%
77410,1853;2,961675738;11,67364156;2,113501222;12,22770365;14,34120488;15,65605787;16,69455717;9,057593269;0;3,364480475;1,105213082;1,105213082;0;0;;3%;13%;2%;14%;16%;17%;18%;10%;0%;4%;1%;1%;0%;0%
77461,22796;4,547541025;12,642763;4,41372223;14,79231042;16,96575943;17,57372714;18,96015456;10,98572414;0,787021591;4,547541025;0;0;0;0;;4%;12%;4%;14%;16%;17%;18%;10%;1%;4%;0%;0%;0%;0%
77716,44124;4,529873209;11,98280322;3,682668761;14,48685916;16,44844681;17,95261272;18,62040245;11,95602676;0,607918759;4,529873209;0;0;0;0;;4%;11%;4%;14%;16%;17%;18%;11%;1%;4%;0%;0%;0%;0%
77920,61187;2,482406628;12,11976429;3,25821204;12,65257129;14,94551171;16,01424208;16,71648987;8,983757508;0,639602149;2,482406628;0;0;0;0;;3%;13%;4%;14%;17%;18%;19%;10%;1%;3%;0%;0%;0%;0%
77971,65453;3,529650834;9,963251419;2,582098887;12,13847703;14,22432129;14,6257345;15,54295921;9,781723541;0;3,529650834;0;0;0;0;;4%;12%;3%;14%;17%;17%;18%;11%;0%;4%;0%;0%;0%;0%
78226,86781;5,218008168;11,56283729;3,133202072;13,64764339;15,38222459;17,3205852;17,93517266;11,31171639;0;5,667178944;0;0;0;0;;5%;11%;3%;13%;15%;17%;18%;11%;0%;6%;0%;0%;0%;0%
78431,03844;2,894807853;12,18122631;4,063427398;14,16399111;16,0625373;17,15352028;18,55581183;9,938005881;1,168619545;2,894807853;0;0;0;0;;3%;12%;4%;14%;16%;17%;19%;10%;1%;3%;0%;0%;0%;0%
78482,0811;3,104051407;9,638814905;2,013044141;12,33663439;13,9305417;17,5223922;17,5223922;13,00067285;0,419136822;3,104051407;0,419136822;0,419136822;0;0;;3%;10%;2%;13%;15%;19%;19%;14%;0%;3%;0%;0%;0%;0%
78737,29438;2,992208933;9,837224386;2,400319118;13,32098256;14,67212333;17,64216398;18,17918517;12,1482893;0,524589171;2,992208933;0;0;0;0;;3%;10%;3%;14%;15%;19%;19%;13%;1%;3%;0%;0%;0%;0%
78941,46501;3,026146296;10,28515461;2,109973121;13,7240302;14,73538703;16,5033816;16,70968483;11,17982748;1,011356831;3,113405755;0,087259459;0,087259459;0;0;;3%;11%;2%;15%;16%;18%;18%;12%;1%;3%;0%;0%;0%;0%
78992,50766;4,163857892;9,099489728;1,843501563;12,31633299;13,49395451;17,30459747;16,95572344;12,88070712;0;4,163857892;0,665880039;0,665880039;0;0;;4%;10%;2%;13%;14%;18%;18%;14%;0%;4%;1%;1%;0%;0%
79247,72095;4,203276097;10,38966511;3,248926144;14,18299884;15,39481729;18,60094014;18,98746932;13,23984038;0,82528926;5,028565356;0;0;0;0;;4%;10%;3%;14%;15%;18%;18%;13%;1%;5%;0%;0%;0%;0%
79451,89157;2,722387262;8,920486184;1,182680928;12,54682864;13,72950957;16,66742634;17,17975879;11,65200835;0;2,722387262;0;0;0;0;;3%;10%;1%;14%;16%;19%;20%;13%;0%;3%;0%;0%;0%;0%
79502,93423;3,456073559;8,515423331;1,870828693;11,06047507;12,93130376;15,56133079;17,43215949;12,37280972;0;3,456073559;0;0;0;0;;4%;10%;2%;13%;15%;18%;20%;14%;0%;4%;0%;0%;0%;0%
79758,14751;4,866409785;8,021375264;2,529958324;14,1959463;14,1959463;18,18853824;17,34900308;13,60490976;0,550647665;4,866409785;0;0;0;0;;5%;8%;3%;14%;14%;18%;18%;14%;1%;5%;0%;0%;0%;0%
79962,31814;4,126422537;9,407576387;2,551815208;12,64351969;14,40606256;16,67981373;18,4423566;13,16120275;0,394636168;4,821840798;0,394636168;0,394636168;0;0;;4%;10%;3%;13%;15%;17%;19%;14%;0%;5%;0%;0%;0%;0%
80013,3608;4,698156595;7,533725915;2,161243496;11,36003272;11,88748899;15,68500629;15,68500629;13,37689324;0,816893613;4,698156595;0;0;0;0;;5%;9%;2%;13%;14%;18%;18%;15%;1%;5%;0%;0%;0%;0%
80268,57408;5,626443045;7,353948647;2,388638918;12,26851995;12,72317782;15,67059689;16,12525476;12,46376811;0;5,626443045;0;0;0;0;;6%;8%;3%;14%;14%;17%;18%;14%;0%;6%;0%;0%;0%;0%
80472,74471;3,885035215;9,921005611;3,364634187;12,98409928;14,48067071;18,1525427;19,43015019;14,34645047;1,300684751;4,656974597;0,218963936;0,218963936;0;0;;4%;10%;3%;13%;14%;18%;19%;14%;1%;5%;0%;0%;0%;0%
80523,78737;4,115722176;7,358833874;3,939129806;8,881494292;11,23404243;12,88453416;15,2370823;10,40738894;0;4,115722176;0;0;0;0;;5%;9%;5%;11%;14%;16%;19%;13%;0%;5%;0%;0%;0%;0%
80779,00065;4,471016091;9,628292621;2,534113575;13,54406214;14,7092167;17,85066185;19,0158164;13,18007357;0,345246356;4,471016091;0;0;0;0;;4%;10%;3%;14%;15%;18%;19%;13%;0%;4%;0%;0%;0%;0%
80983,17128;2,849682378;6,847785265;1,444370761;11,68304823;13,12741899;17,31659969;18,76097045;14,76286756;0;4,13621742;0;0;0;0;;3%;8%;2%;13%;14%;19%;21%;16%;0%;5%;0%;0%;0%;0%
81034,21393;2,404930234;7,093864112;2,225000305;11,35832785;13,15874352;17,37774639;18,75357743;14,06464355;0;2,829514865;0;0;0;0;;3%;8%;2%;13%;15%;19%;21%;16%;0%;3%;0%;0%;0%;0%
81544,6405;2,83770357;8,31783679;2,968700358;13,70295532;14,75944082;20,83776493;21,89425043;16,41411721;0,956107428;2,83770357;0;0;0;0;;3%;8%;3%;13%;14%;20%;21%;16%;1%;3%;0%;0%;0%;0%
81799,85378;3,452047498;9,064091662;1,566955154;15,18275177;16,21649615;21,49307079;21,9936044;16,38156024;0;3,452047498;0;0;0;0;;3%;8%;1%;14%;15%;20%;20%;15%;0%;3%;0%;0%;0%;0%
82004,02441;2,662138531;10,13430883;3,570373315;15,37805346;17,19868904;21,6414782;23,46211378;16,61284726;1,186320761;3,430199893;0;0;0;0;;2%;9%;3%;13%;15%;19%;20%;14%;1%;3%;0%;0%;0%;0%
82055,06707;2,429493574;8,642982217;1,815528137;14,47236834;15,62530732;21,53147094;22,68440992;16,80221585;0,662589156;3,07341449;0;0;0;0;;2%;8%;2%;13%;15%;20%;21%;16%;1%;3%;0%;0%;0%;0%
82310,28035;2,730657308;8,510467397;1,638040737;15,76690453;16,0218001;21,93454984;22,18944541;16,61386976;1,587379605;2,730657308;0,955211693;0,955211693;0;0;;2%;8%;1%;14%;14%;20%;20%;15%;1%;2%;1%;1%;0%;0%
82514,45098;1,743508821;7,081818366;2,088394638;14,23561415;15,70356076;18,83794138;20,30588799;15,58802648;0,620448025;1,743508821;0;0;0;0;;2%;7%;2%;15%;16%;19%;21%;16%;1%;2%;0%;0%;0%;0%
82565,49364;2,193110693;7,355281465;0;14,97983701;14,97983701;21,54017791;21,54017791;16,37800714;0;2,193110693;0;0;0;0;;2%;7%;0%;15%;15%;21%;21%;16%;0%;2%;0%;0%;0%;0%
82820,70692;2,13618612;5,97486125;0,875113013;13,99610133;14,87121435;20,79629223;21,67140524;18,41914452;0,586414407;2,13618612;0;0;0;0;;2%;6%;1%;14%;15%;20%;21%;18%;1%;2%;0%;0%;0%;0%
83075,9202;3,213724549;9,105957195;2,229394927;15,70623141;16,38107511;22,00958577;22,68442946;17,67190435;0,879707537;4,258883239;1,04490136;0,370057665;0;0;;3%;8%;2%;14%;14%;19%;20%;15%;1%;4%;1%;0%;0%;0%
83126,96286;2,182466012;6,700995838;1,300570355;12,59561766;13,49882831;20,13353709;21,03674773;16,91557762;0,397359707;2,880206727;0;0;0;0;;2%;7%;1%;13%;14%;21%;22%;17%;0%;3%;0%;0%;0%;0%
83331,13349;2,905259906;7,827777839;1,224131909;14,825355;14,825355;21,00554209;21,00554209;15,61735702;0;3,871537173;0,758464777;0;0;0;;3%;8%;1%;14%;14%;20%;20%;15%;0%;4%;1%;0%;0%;0%
83535,30411;2,172759429;8,285987162;2,067554752;13,84218802;15,07020762;21,01559123;21,69296316;16,96991825;0,839535155;2,723407094;0;0;0;0;;2%;8%;2%;13%;14%;20%;21%;16%;1%;3%;0%;0%;0%;0%
83586,34677;1,665150826;9,958379993;2,125129415;14,65827854;15,63528696;20,82263987;21,79964829;14,65454012;1,148120995;2,81327182;0;0;0;0;;2%;9%;2%;14%;15%;20%;21%;14%;1%;3%;0%;0%;0%;0%
83841,56005;1,359776926;8,415036592;1,42367329;13,73749789;14,44933454;19,82693102;20,53876766;14,19534464;0,711836645;2,719553852;0;0;0;0;;1%;9%;1%;14%;15%;20%;21%;15%;1%;3%;0%;0%;0%;0%
84045,73068;1,956894009;7,533527754;2,18902174;14,37072226;15,00388961;20,59361998;21,22678734;15,93967326;0,922687028;1,956894009;0,633167356;0,633167356;0;0;;2%;7%;2%;14%;15%;20%;21%;15%;1%;2%;1%;1%;0%;0%
84351,98662;1,08012345;3,64903755;2,598076211;13,12033909;13,69768936;19,43239672;20,00974699;18,01818316;1,154700538;1,08012345;0,866025404;0;0;0;;1%;4%;3%;14%;14%;21%;21%;19%;1%;1%;1%;0%;0%;0%
84556,15725;0,594035744;2,098825538;1,504789794;10,39403384;11,14642874;16,82115807;17,57355297;16,82115807;0,752394897;0,594035744;0;0;0;0;;1%;3%;2%;13%;14%;21%;22%;21%;1%;1%;0%;0%;0%;0%
84607,19991;0,735980072;2,207940217;2,207940217;10,32085858;11,05683866;16,49371189;17,22969196;16,49371189;1,471960144;1,176938624;0,735980072;0,735980072;0;0;;1%;3%;3%;13%;14%;20%;21%;20%;2%;1%;1%;1%;0%;0%
84862,41319;0;1,731931945;1,613025185;10,02534177;10,75216887;17,72130728;18,44813438;17,60240052;0,886198084;0,11890676;0;0;0;0;;0%;2%;2%;13%;14%;22%;23%;22%;1%;0%;0%;0%;0%;0%
85066,58382;0,360904559;1,816356831;1,816356831;10,33521117;10,91859452;16,55572985;17,1391132;16,19482529;0,87206892;0,360904559;0,94428791;0,94428791;0;0;;0%;2%;2%;13%;14%;21%;22%;21%;1%;0%;1%;1%;0%;0%
85117,62647;0,86063627;2,434697099;2,434697099;11,85316609;11,85316609;18,63631241;18,63631241;17,77567614;1,574060829;1,355021619;0;0;0;0;;1%;3%;3%;14%;14%;21%;21%;20%;2%;2%;0%;0%;0%;0%
85372,83976;0;0,583383351;0,583383351;10,22304284;10,22304284;18,19302551;18,19302551;18,19302551;0,583383351;0;0;0;0;0;;0%;1%;1%;13%;13%;24%;24%;24%;1%;0%;0%;0%;0%;0%
85577,01038;0,696578549;1,551872121;1,551872121;11,04020746;11,04020746;18,64844811;18,64844811;17,95186956;0,855293572;1,393157098;0;0;0;0;;1%;2%;2%;13%;13%;22%;22%;22%;1%;2%;0%;0%;0%;0%
85628,05304;0,646089152;1,660511149;1,660511149;10,40868068;10,40868068;19,57714786;19,57714786;18,93105871;1,014421997;1,292178305;0;0;0;0;;1%;2%;2%;12%;12%;23%;23%;22%;1%;2%;0%;0%;0%;0%
85781,18101;1,78606744;2,945816745;2,945816745;10,42235772;10,42235772;19,36606061;19,36606061;17,57999317;1,159749305;2,565176592;1,266969152;1,266969152;0;0;;2%;3%;3%;11%;11%;21%;21%;19%;1%;3%;1%;1%;0%;0%
85883,26632;3,010849945;4,462984805;4,462984805;9,999115019;9,999115019;19,75500091;19,75500091;16,74415097;1,45213486;3,907704351;0,607918759;0,607918759;0;0;;3%;5%;5%;11%;11%;21%;21%;18%;2%;4%;1%;1%;0%;0%
86138,47961;3,277953618;7,223109765;7,773757431;11,17202063;11,17202063;20,8320566;20,28140893;17,55410298;4,495803813;3,828601283;2,153163052;2,153163052;0;0;;3%;6%;7%;10%;10%;19%;18%;16%;4%;3%;2%;2%;0%;0%
86393,69289;4,538823353;9,026829796;9,026829796;12,33861027;12,33861027;19,44806132;19,44806132;14,90923797;4,488006443;6,775916815;2,436791462;2,436791462;0;0;;4%;8%;8%;11%;11%;17%;17%;13%;4%;6%;2%;2%;0%;0%
86648,90618;5,009046933;10,13463505;10,13463505;14,28391637;14,28391637;19,75110654;19,75110654;14,74205961;5,125588117;6,636808064;0,82528926;0,82528926;0;0;;4%;8%;8%;12%;12%;16%;16%;12%;4%;5%;1%;1%;0%;0%
86904,11946;5,23408952;11,44747388;11,20527723;16,55005292;16,55005292;17,13142099;17,13142099;12,13952812;6,213384364;6,653232388;1,326621685;1,326621685;0;0;;4%;9%;9%;13%;13%;14%;14%;10%;5%;5%;1%;1%;0%;0%
87159,33274;8,202398357;13,70414633;12,58689446;14,44505864;14,44505864;14,89148971;14,89148971;7,806343225;5,501747974;11,01159902;2,658458476;2,658458476;0;0;;7%;11%;10%;12%;12%;12%;12%;6%;4%;9%;2%;2%;0%;0%
87414,54603;7,258890367;12,29739459;14,23525918;14,23525918;14,23525918;14,23525918;14,23525918;6,97636881;6,97636881;9,286186369;3,627045971;3,627045971;0,457405573;0,457405573;;6%;10%;12%;12%;12%;12%;12%;6%;6%;8%;3%;3%;0%;0%
87720,80197;3,790763574;7,482158169;11,503077;10,50960388;10,50960388;10,50960388;10,50960388;6,718840302;6,718840302;9,198145284;39,03959668;10,52669199;0,986903083;0,986903083;;3%;5%;8%;8%;8%;8%;8%;5%;5%;7%;28%;8%;1%;1%
87976,01525;2,566482489;8,631112976;13,08630888;11,68134601;12,0732577;11,68134601;12,0732577;9,506775209;8,722951833;6,627697092;10,49874399;8,701869435;2,498978071;2,498978071;;2%;7%;11%;10%;10%;10%;10%;8%;7%;5%;9%;7%;2%;2%
88129,14322;3,613725358;5,251351134;10,3612873;11,85369232;11,85369232;11,85369232;11,85369232;9,732371973;8,239966958;8,106143213;8,268886275;8,268886275;0,797724035;0,797724035;;3%;5%;9%;11%;11%;11%;11%;9%;7%;7%;7%;7%;1%;1%
88333,31385;5,006589122;7,930588738;4,930211688;7,930588738;7,930588738;7,930588738;7,930588738;5,924376666;2,923999616;10,46705999;13,77991427;17,34029221;3,703751237;3,703751237;;5%;7%;5%;7%;7%;7%;7%;6%;3%;10%;13%;16%;3%;3%
88639,56979;4,289059616;6,360392318;7,398197711;7,939636433;7,939636433;7,939636433;7,939636433;5,027242928;3,650576817;11,59605733;10,66556628;9,830338894;0,314328483;0,314328483;;5%;7%;8%;9%;9%;9%;9%;6%;4%;13%;12%;11%;0%;0%
88843,74042;4,126020206;8,497993205;8,891055024;10,33061998;10,33061998;10,33061998;10,33061998;7,644164733;6,204599776;8,193181457;27,96233325;17,32864934;1,832626776;1,832626776;;3%;6%;7%;8%;8%;8%;8%;6%;5%;6%;21%;13%;1%;1%
88996,86839;2,943110721;7,2133324;6,733825354;7,2133324;7,2133324;7,2133324;7,2133324;4,749728725;4,270221679;8,020252856;12,38893618;17,63887925;2,078277592;2,078277592;;3%;7%;7%;7%;7%;7%;7%;5%;4%;8%;13%;18%;2%;2%
89507,29495;2,185613081;9,139070833;9,944940107;9,139070833;9,139070833;9,139070833;9,139070833;6,953457752;6,953457752;5,751898376;19,41511073;17,59798549;2,759487613;2,759487613;;2%;8%;8%;8%;8%;8%;8%;6%;6%;5%;16%;15%;2%;2%
89762,50824;0,805869274;6,758872716;7,826748931;6,758872716;6,758872716;6,758872716;6,758872716;5,679667304;5,679667304;5,035621584;24,78232856;10,04621256;1,611738549;1,611738549;;1%;7%;8%;7%;7%;7%;7%;6%;6%;5%;26%;10%;2%;2%
90017,72152;1,629333538;7,746088556;8,036964327;7,746088556;7,746088556;7,746088556;7,746088556;6,785983901;6,116755017;6,034468414;24,88123967;8,220368741;0,960104655;0,960104655;;2%;8%;8%;8%;8%;8%;8%;7%;6%;6%;24%;8%;1%;1%
90170,84949;0,507519219;7,596776991;7,089257772;7,596776991;7,596776991;8,10429621;8,10429621;8,10429621;7,089257772;3,686522303;11,04371855;19,46441437;1,838957266;1,838957266;;1%;8%;7%;8%;8%;8%;8%;8%;7%;4%;11%;20%;2%;2%
90528,14809;0,571354777;5,107253824;7,041022531;5,967294184;5,967294184;5,967294184;5,967294184;5,395939407;5,395939407;5,902923011;23,67726658;8,799552333;0;0;;1%;6%;8%;7%;7%;7%;7%;6%;6%;7%;28%;10%;0%;0%
90732,31872;2,084395349;6,858038741;5,925374271;6,858038741;6,858038741;6,858038741;6,858038741;5,706307862;4,773643392;7,181847484;11,97649913;18,32564602;1,285678045;1,285678045;;2%;7%;6%;7%;7%;7%;7%;6%;5%;8%;13%;20%;1%;1%
91293,78794;2,74920057;6,382614987;5,441663018;6,382614987;6,382614987;6,382614987;6,382614987;4,773720672;2,974188022;9,048955794;28,86019681;9,443343957;2,340221253;2,340221253;;3%;6%;5%;6%;6%;6%;6%;5%;3%;9%;29%;9%;2%;2%
91446,91591;1,875430985;7,401232534;6,899011212;7,836726704;7,836726704;7,836726704;7,836726704;6,899011212;5,525801549;8,16033353;22,57300482;16,25433803;1,373209663;1,373209663;;2%;7%;6%;7%;7%;7%;7%;6%;5%;7%;21%;15%;1%;1%
