"","x"
"241",-0.0436010646533806
"242",-0.0437065586826046
"243",-0.0438131478279806
"244",-0.0439210056337655
"245",-0.0440299234171789
"246",-0.0441402725117812
"247",-0.0442516734204577
"248",-0.0443633118460484
"249",-0.0443699243644315
"250",-0.044368558016838
"251",-0.0439317757091861
"252",-0.0443236689865659
"253",-0.0441873407878111
"254",-0.0440489705091613
"255",-0.0439083934176673
"256",-0.0437656606208693
"257",-0.0435181696309896
"258",-0.0432100143709773
"259",-0.0428996255161507
"260",-0.0425870324210065
"261",-0.042125903312874
"262",-0.0416308398600601
"263",-0.0411335113295884
"264",-0.0406258819335632
"265",-0.0402069587458184
"266",-0.039782344385411
"267",-0.0393502129928978
"268",-0.0389136470474638
"269",-0.0384726382366041
"270",-0.0380272399640399
"271",-0.0375559693950417
"272",-0.037080626642844
"273",-0.0366009646263089
"274",-0.0361169671103044
"275",-0.0355554775080014
"276",-0.0349598609749589
"277",-0.0343649385130611
"278",-0.0337710221356905
"279",-0.0331779006561248
"280",-0.0326336327689354
"281",-0.0322054181576049
"282",-0.0317819333628206
"283",-0.0313629109233439
"284",-0.0309907211713134
"285",-0.0306249263219749
"286",-0.0302618567444561
"287",-0.0299017366032455
"288",-0.0295444588780964
"289",-0.0291898211297496
"290",-0.0288380332805364
"291",-0.0284890179490394
"292",-0.0281424985945781
"293",-0.027798757603446
"294",-0.0274576645045408
"295",-0.0271190348531992
"296",-0.0267830932533633
"297",-0.0264469745463107
"298",-0.0260955776095154
"299",-0.0257446363823661
"300",-0.0253940677389759
"301",-0.0250437868189525
"302",-0.0246940202313366
"303",-0.0245004131193338
"304",-0.0244560995252915
"305",-0.0244119400960433
"306",-0.0243676032207054
"307",-0.0243233434525841
"308",-0.0242790473372769
"309",-0.0242346155020072
"310",-0.0241806227986996
"311",-0.0240933230342421
"312",-0.0240061861227356
"313",-0.0239195705623748
"314",-0.0238332719295728
"315",-0.023714019151966
"316",-0.0235804186818216
"317",-0.0234222157944656
"318",-0.0232652267219592
"319",-0.0231095806917549
"320",-0.0229552655961639
"321",-0.0228063357415421
"322",-0.0226833772692825
"323",-0.0225610526331269
"324",-0.0223639544109489
"325",-0.0222139079492391
"326",-0.0220649844263421
"327",-0.0219171467061313
"328",-0.0217705967849336
"329",-0.0216251128641206
"330",-0.0214807146880166
"331",-0.0212803510985686
"332",-0.0211312948338296
"333",-0.020983371770484
"334",-0.0208375513876641
"335",-0.0206830510160021
"336",-0.0205301299961696
"337",-0.0203791035109558
"338",-0.0202351125356813
"339",-0.0200972331355014
"340",-0.0199608428245667
"341",-0.0198257610839303
"342",-0.0196918918816674
"343",-0.0195593411862409
"344",-0.0194280367620684
"345",-0.0192980613297444
"346",-0.0191692472667464
"347",-0.0190416263990273
"348",-0.0189152823727558
"349",-0.0178397972949062
"350",-0.0164078389726476
"351",-0.0150198687024143
"352",-0.0136736156525058
"353",-0.0123675032086027
"354",-0.0110934631933695
"355",-0.00984138305023811
"356",-0.00861846322567775
"357",-0.00742145523078987
"358",-0.006823129423052
"359",-0.00673804176333903
"360",-0.00665370707632028
"361",-0.00657010793803387
"362",-0.00649318032534343
"363",-0.00642140324268535
"364",-0.00634918879558047
"365",-0.00627664182869486
"366",-0.00621297780864022
"367",-0.0061490766366338
"368",-0.00608462569743902
"369",-0.00601974440357035
"370",-0.00595427995632203
"371",-0.00589006174332435
"372",-0.0058297432812683
"373",-0.00577323477342503
"374",-0.00573165953098227
"375",-0.00568973262391358
"376",-0.00564736213527915
"377",-0.00560460566841631
"378",-0.00556135654838331
"379",-0.00551782907996629
"380",-0.00546902334526977
"381",-0.00541982738592472
"382",-0.00537050519594164
"383",-0.00532077835744002
"384",-0.00527077399750533
"385",-0.0052204469589645
"386",-0.0051699308324443
"387",-0.00511845098266679
"388",-0.00504171129184973
"389",-0.00496451742277579
"390",-0.00488679130432573
"391",-0.00480831289832473
"392",-0.00472942834371068
"393",-0.00464983468684993
"394",-0.00456976417990049
"395",-0.00448891368103777
"396",-0.00440667721423868
"397",-0.0043237067737989
"398",-0.00423988178378344
"399",-0.00415632039093269
"400",-0.00407269158460895
"401",-0.00399630092624467
"402",-0.00390662789383071
"403",-0.00382366649606867
"404",-0.00374111535654349
"405",-0.00365806374204291
"406",-0.00357476395223588
"407",-0.00349103210857117
"408",-0.0034050690165875
"409",-0.00331686606670773
"410",-0.00322771433478726
"411",-0.0031378375860234
"412",-0.00304690693191421
"413",-0.002985612292484
"414",-0.00286266556815045
"415",-0.00276919774581739
"416",-0.0026748560742563
"417",-0.00257950310246772
"418",-0.0024833344200081
"419",-0.00238601612568611
"420",-0.00221475524898814
"421",-0.00203229875967905
"422",-0.00186449966140483
"423",-0.00169581385129447
"424",-0.00152631286275991
"425",-0.00135592437677443
"426",-0.00118461201578779
"427",-0.00101247743528455
"428",-0.000839575564358256
"429",-0.000665683842273433
"430",-0.000491097605014533
"431",-0.000317102865617083
"432",-0.000142472833869032
"433",3.29705739515372e-05
"434",0.00020912989881048
"435",0.000382105886262586
"436",0.000555504842653861
"437",0.000729297493857674
"438",0.000903388385866928
"439",0.00107777265720067
"440",0.00125261117122732
"441",0.0014278667247933
"442",0.00160330279373594
"443",0.00177883162665043
"444",0.00195438419801071
"445",0.00212994907570404
"446",0.00230561349004999
"447",0.00248129241573754
"448",0.00265697634512845
"449",0.00283284839376226
"450",0.00300874115105953
"451",0.0031846476395519
"452",0.00336064307240464
"453",0.00353666372380998
"454",0.00371287390858876
"455",0.00388896807794398
"456",0.00406516018931973
"457",0.00424144140998218
"458",0.00441774796247113
"459",0.00459414814776799
"460",0.00477065342646398
"461",0.00494717763671459
"462",0.00512361210121393
"463",0.00530025124939863
"464",0.00547690418300349
"465",0.00565365883348554
"466",0.00583049205639925
"467",0.00600736189730611
"468",0.00618424213204044
"469",0.00636112767872682
"470",0.00653812279384402
"471",0.00671520748230925
"472",0.0068923995430503
"473",0.00706961602807615
"474",0.00724540524704022
"475",0.00742120994718077
"476",0.00759696126129291
"477",0.00910531381373526
"478",0.00925199825547929
"479",0.00939851098885967
"480",0.00954473705709087
"481",0.00969075521741029
"482",0.00983657872589378
"483",0.00998408045662442
"484",0.0101320007714321
"485",0.0102798331762425
"486",0.0104274308592284
"487",0.0105749063239562
"488",0.0107221275597693
"489",0.0108691772785097
"490",0.0110160970389725
"491",0.0111628067648605
"492",0.011309372289935
"493",0.011455749173994
"494",0.0116018882196366
"495",0.0117500289601736
"496",0.0119028078408356
"497",0.0120557694081678
"498",0.0122086789452315
"499",0.0123616200183182
"500",0.0125147625457274
"501",0.0126677534190515
"502",0.0128207956125942
"503",0.0129738214954033
"504",0.0131268983212969
"505",0.013280055211179
"506",0.0134333053418871
"507",0.0135864590672895
"508",0.0137397235392386
"509",0.0138929106113692
"510",0.0137107009596816
"511",0.0141994162148024
"512",0.0143528062625894
"513",0.0145062066836453
"514",0.0146595553709151
"515",0.0148129265737576
"516",0.0149627137232154
"517",0.0151004322888982
"518",0.0152382236355207
"519",0.0153756428031846
"520",0.0155129239652672
"521",0.015650049958823
"522",0.0157869559118453
"523",0.015923805548028
"524",0.015996714364629
"525",0.0160621750568472
"526",0.0161277986637508
"527",0.0161934065458111
"528",0.0162591167315605
"529",0.0163249094257491
"530",0.0163907676492312
"531",0.0164566293695257
"532",0.0165226632100609
"533",0.0165887153957896
"534",0.0166549085794261
"535",0.0167211098590055
"536",0.0167874774773857
"537",0.0168241032576016
"538",0.0168226013729012
"539",0.0168211516983588
"540",0.0168196964741497
"541",0.0168183037733626
"542",0.0168169152218117
"543",0.0168154995909478
"544",0.0168139871860822
"545",0.0168125762024144
"546",0.0168111349247302
"547",0.0168097285104925
"548",0.0168083535520403
"549",0.0168069270041702
"550",0.016805583755709
"551",0.0168040217342727
"552",0.0168026557571417
"553",0.0168012628993629
"554",0.0167998767917803
"555",0.0167984883865342
"556",0.016797131193149
"557",0.0167956859487056
"558",0.016794230722412
"559",0.016792853876503
"560",0.0167915054930538
"561",0.016790130386
"562",0.0167887253134343
"563",0.0167873546033384
"564",0.0167859905546329
"565",0.0167845223395568
"566",0.0167831869709838
"567",0.0167818249955381
"568",0.0167928576941633
"569",0.0168160490410393
"570",0.016839270487587
"571",0.0168624403481296
"572",0.0168857177092237
"573",0.0169087812367863
"574",0.0169318871822073
"575",0.0169549659471047
"576",0.0169780508541116
"577",0.0170011112813595
"578",0.0170211977510878
"579",0.0170411690586332
"580",0.017061179914353
"581",0.017081229514443
"582",0.0171012137025703
"583",0.0171212447817286
"584",0.0171411175039944
"585",0.0171609966245036
"586",0.017180906403583
"587",0.017200734993081
"588",0.017220542802026
"589",0.0172403210372523
"590",0.0172602739441405
"591",0.0172802624406941
"592",0.0173002260356151
"593",0.0173202945238385
"594",0.0173402084225675
"595",0.0173161690865911
"596",0.017253451546488
"597",0.0171910123285707
"598",0.0171286985514589
"599",0.0170666849312471
"600",0.0170151015883486
"601",0.0169682082390407
"602",0.0169212749657275
"603",0.0168744821405481
"604",0.0168276938698461
"605",0.0167782267552742
"606",0.0167284321884822
"607",0.0166788721473251
"608",0.0166292721224786
"609",0.0165753818181471
"610",0.0165138086421339
"611",0.0160935007423211
"612",0.0163912799871422
"613",0.0162871339046594
"614",0.0161496139925363
"615",0.0160118905953414
"616",0.0158737995568873
"617",0.0155043292666805
"618",0.0155966890672894
"619",0.0154576950966436
"620",0.0153182506392949
"621",0.0151786631444707
"622",0.0150385484422603
"623",0.0148982659012612
"624",0.0147575520110784
"625",0.0146191334829881
"626",0.0144803452056678
"627",0.0143411934919994
"628",0.0142015849144487
"629",0.0140617079195509
"630",0.013921403550216
"631",0.0137807850060568
"632",0.0136109815885596
"633",0.013325704072056
"634",0.0130406459145871
"635",0.0127559240299732
"636",0.0125762153979539
"637",0.012404073143439
"638",0.0122327350384297
"639",0.012062146169092
"640",0.0118895389965693
"641",0.0117177678571264
"642",0.0115467757497748
"643",0.0113789263091638
"644",0.0112155472247488
"645",0.0110527880411919
"646",0.0108907237743793
"647",0.0107293555257647
"648",0.0105686202272948
"649",0.0104085213459307
"650",0.0102491424746975
"651",0.0100903700946393
"652",0.00993220423218823
"653",0.0097747384344003
"654",0.00961772431753976
"655",0.00945726485189077
"656",0.00929768516488686
"657",0.00913890424455579
"658",0.00891810182039608
"659",0.00855846882143102
"660",0.00823416343050259
"661",0.0079098339765731
"662",0.0075849057266781
"663",0.0072591692874319
"664",0.00693279038301364
"665",0.00660565529226323
"666",0.00627785771666157
"667",0.00594925939080602
"668",0.00562001674712191
"669",0.00529002522850728
"670",0.00495924856139928
"671",0.0046279119989171
"672",0.0042956510984646
"673",0.00396286988390618
"674",0.00362917510463684
"675",0.00329470952341339
"676",0.00295970331241163
"677",0.00262379194320469
"678",0.00228723452767672
"679",0.00194987216515652
"680",0.00161181432346073
"681",0.00127292047652054
"682",0.000933297174832512
"683",0.000592982543577209
"684",0.000249702329472692
"685",-0.000169315899893679
"686",-0.000588323952110841
"687",-0.00100718850538262
"688",-0.00121792639226775
"689",-0.00140313541533582
"690",-0.00158720970799936
"691",-0.00177022051564046
"692",-0.00195202556765617
"693",-0.00213265388715363
"694",-0.00230665632084189
"695",-0.00243411247922725
"696",-0.00244202253516623
"697",-0.00239516257350219
"698",-0.00234824294414864
"699",-0.00230124001326634
"700",-0.00225408924469046
"701",-0.00220678901579511
"702",-0.00215874553000519
"703",-0.00210894472782718
"704",-0.00205919372290475
"705",-0.00200920526235568
"706",-0.00195921364670581
"707",-0.00190917530872495
"708",-0.00185894817358905
"709",-0.00180880676595766
"710",-0.00175849823625771
"711",-0.00170807417783627
"712",-0.00165761165473748
"713",-0.00160715461942933
"714",-0.00155645397056115
"715",-0.00150561110103495
"716",-0.00145464010586325
"717",-0.00140305181682608
"718",-0.00134865088407046
"719",-0.00129401308710241
"720",-0.00123921301133808
"721",-0.00118421453543283
"722",-0.00112902903398954
"723",-0.0010736266091394
"724",-0.00101805616893335
"725",-0.000962169170564678
"726",-0.000906239697641214
"727",-0.000850016143444846
"728",-0.000793549316299098
"729",-0.000736905750556508
"730",-0.000680144091607938
"731",-0.000623001528126607
"732",-0.000565764398948408
"733",-0.000508191980419268
"734",-0.0004504920997953
"735",-0.000392657651143988
"736",-0.000334474889598347
"737",-0.000276122389408556
"738",-0.00021754080043306
"739",-0.000158750816814542
"740",-9.97709956599185e-05
"741",-4.05247419429242e-05
"742",1.72078818096903e-05
"743",7.49456889384723e-05
"744",0.000132909334165631
"745",0.000191170774666015
"746",0.000266691442288742
"747",0.00042618475255608
"748",0.00058581265740201
"749",0.000745278923833365
"750",0.000905006696295979
"751",0.00106470671622823
"752",0.00122446019299841
"753",0.00138430384821649
"754",0.00154406089706509
"755",0.00170396408873207
"756",0.00186399681039087
"757",0.00202395254210893
"758",0.00218400812693864
"759",0.00234410376842722
"760",0.00250427071171127
"761",0.00266442855926072
"762",0.00282477382538366
"763",0.00298498913800612
"764",0.00314544736516257
"765",0.00330580616534234
"766",0.00346627005535891
"767",0.00362632068514875
"768",0.00377656012601068
"769",0.00392686922606598
"770",0.00407720616738261
"771",0.00422743015292715
"772",0.00437760811200975
"773",0.00452775987199101
"774",0.00467786379666367
"775",0.00482528028196242
"776",0.00497182194695116
"777",0.00511815128270856
"778",0.00526429446987026
"779",0.00547980048558155
"780",0.00570330662679968
"781",0.00592707424233839
"782",0.00615112596437314
"783",0.00637543948581826
"784",0.00660003831169324
"785",0.00682499051098506
"786",0.00705014154290701
"787",0.00727547548432307
"788",0.00750125434097561
"789",0.0077271801315701
"790",0.00795341960690233
"791",0.00817994996231352
"792",0.00840675578358105
"793",0.00863383431953231
"794",0.00875827140792665
"795",0.00885302407080549
"796",0.00869419754968568
"797",0.00904194633530491
"798",0.00913604034268581
"799",0.00922998565671062
"800",0.0091441063491717
"801",0.00941703242367147
"802",0.00951035262579173
"803",0.00960346045706976
"804",0.00969624748326505
"805",0.00978890898845033
"806",0.00988118471007377
"807",0.00997343713003613
"808",0.0100654621586484
"809",0.0101571985454704
"810",0.010248714238656
"811",0.0103400915801888
"812",0.0104311840482124
"813",0.0105221791265385
"814",0.0106129505521455
"815",0.0107033444427986
"816",0.0107694571139377
"817",0.0106903330572705
"818",0.0106946706719961
"819",0.0106989649350044
"820",0.0105800350780269
"821",0.0104526209163186
"822",0.010319465156408
"823",0.0101867095389768
"824",0.010054320728491
"825",0.00992231300119654
"826",0.00979086667367233
"827",0.00965960627198195
"828",0.00952874910466864
"829",0.00939826361366183
"830",0.009268136242349
"831",0.00913838023857333
"832",0.00901715311905887
"833",0.00889627940787449
"834",0.00877563125031051
"835",0.00865519648913713
"836",0.00853494708889778
"837",0.00843653009321168
"838",0.00833797862029115
"839",0.00823936566361031
"840",0.00814051850260902
"841",0.0080415273021148
"842",0.00794242068663264
"843",0.00784309215454128
"844",0.00774365963431536
"845",0.00764426762406065
"846",0.00754456709279391
"847",0.00744469001575341
"848",0.00734469388801636
"849",0.00724453883181968
"850",0.0071442455651307
"851",0.00704380827040318
"852",0.00694329103507116
"853",0.00684254647168965
"854",0.00674160654624417
"855",0.0066405855019491
"856",0.0065393953103413
"857",0.00643805592540541
"858",0.00633665883113782
"859",0.00623503432286098
"860",0.00613324532814295
"861",0.00603129806253887
"862",0.0059292078111466
"863",0.00582706665651946
"864",0.0057246839282184
"865",0.00562217462550242
"866",0.0055194775807799
"867",0.00541664686492978
"868",0.00531364428941537
"869",0.00521048849260775
"870",0.00510717913236638
"871",0.00500382138197216
"872",0.00490019996173924
"873",0.00479642792394326
"874",0.00469251017203078
"875",0.00458844012569315
"876",0.00447678450818707
"877",0.00429837307858021
"878",0.00417509144294083
"879",0.00405172448114953
"880",0.00392833777394537
"881",0.00380581719294484
"882",0.00368316224946372
"883",0.00356050864906157
"884",0.00343786455716818
"885",0.00331509856783509
"886",0.0031923072653817
"887",0.0030694741289029
"888",0.00294659647769851
"889",0.00282367019400364
"890",0.00270075877084668
"891",0.00257786691861751
"892",0.00245033735410309
"893",0.00232291978487213
"894",0.0021956012899171
"895",0.00206838781293989
"896",0.00194129627362111
"897",0.00181442196056437
"898",0.00168752413592213
"899",0.00156081821060004
"900",0.00143413007500727
"901",0.00130754635667734
"902",0.00107999943571607
"903",0.00103140200130868
"904",0.000873994197034112
"905",0.000803203430203047
"906",0.000769622482216568
"907",0.0007359076145692
"908",0.000702287765218899
"909",0.000668575254484039
"910",0.000634929644295756
"911",0.000601219726473317
"912",0.000567467068311481
"913",0.000533683551788701
"914",0.000499923534682197
"915",0.00046611062372553
"916",0.000432276901020566
"917",0.000398596445559303
"918",0.00036713797284757
"919",0.000335647779631202
"920",0.000304174394767971
"921",0.000272517431586938
"922",0.000240836529103439
"923",0.000209271106412128
"924",0.000177462254260912
"925",0.000145545525279808
"926",0.000113688251756307
"927",8.16858184717379e-05
"928",4.94874385122418e-05
"929",1.65415507934376e-05
"930",-1.64568966006211e-05
"931",-4.964559110165e-05
"932",-8.2891883527e-05
"933",-0.000116274640427813
"934",-0.000147206945725454
"935",-0.000178172018084782
"936",-0.000209292561414587
"937",-0.00024050144835978
"938",-0.000273104698484045
"939",-0.000307385538346819
"940",-0.000341630491563688
"941",-0.0003760560740469
"942",-0.000410478648494026
"943",-0.000445586818136746
"944",-0.0004812339211469
"945",-0.000516953721975288
"946",-0.000552725397138714
"947",-0.000588612096167689
"948",-0.00062458569090605
"949",-0.000660480785208309
"950",-0.000696662841410547
"951",-0.000732897144449135
"952",-0.000769123813346047
"953",-0.00080556156893052
"954",-0.000855354513940182
"955",-0.000911657451727362
"956",-0.000968195351440397
"957",-0.00102480554707249
"958",-0.00108138853413503
"959",-0.00113811911325596
"960",-0.00119490867305114
"961",-0.00125167461591672
"962",-0.00130850238767364
"963",-0.00136547508975944
"964",-0.00142243875793351
"965",-0.00147954109658122
"966",-0.00153662383189554
"967",-0.00159385360863633
"968",-0.00165100895118431
"969",-0.00170828699205885
"970",-0.00176569961515895
"971",-0.0018231800716575
"972",-0.00188064344509407
"973",-0.00193825091743466
"974",-0.00199591842029009
"975",-0.00205348040146678
"976",-0.00211159306429273
"977",-0.00216973008771783
"978",-0.00222779568809275
"979",-0.00228595257143292
"980",-0.00234414146347686
"981",-0.00240214883016375
"982",-0.00246036019108653
"983",-0.00251857565595558
"984",-0.00257673019437632
"985",-0.00263455787290765
"986",-0.00268853146785685
"987",-0.00274245806882469
"988",-0.00279642484546554
"989",-0.00285048643497292
"990",-0.00290449519790175
"991",-0.00295865363188453
"992",-0.00301280180158842
"993",-0.0030669002526174
"994",-0.00312100418568773
"995",-0.00317520606615348
"996",-0.00322947366850577
"997",-0.0032808413907436
"998",-0.00333229524944319
"999",-0.00338390331431165
"1000",-0.00348024956279618
"1001",-0.00360767008730925
"1002",-0.00371876538021787
"1003",-0.00382949575349161
"1004",-0.0039400392795569
"1005",-0.00405036300676892
"1006",-0.0041604053000352
"1007",-0.00427008387286942
"1008",-0.0043796190510759
"1009",-0.00448892618121681
"1010",-0.00459794581740856
"1011",-0.00470672412383396
"1012",-0.00528368430944735
"1013",-0.00530177104826637
"1014",-0.00531996287171356
"1015",-0.00533807675023363
"1016",-0.0053560171907937
"1017",-0.00537410341297066
"1018",-0.00539211237365929
"1019",-0.00541012322971775
"1020",-0.00542797440213412
"1021",-0.00544591270900931
"1022",-0.00546379196305948
"1023",-0.00548156425314653
"1024",-0.00549936599163134
"1025",-0.00551717552042818
"1026",-0.00553484453364151
"1027",-0.00555254387401468
"1028",-0.00557025270519378
"1029",-0.0055877379594799
"1030",-0.00560539034433475
"1031",-0.00562298637527211
"1032",-0.00564047730103123
"1033",-0.0056580323047105
"1034",-0.0056755314174888
"1035",-0.00569302171089116
"1036",-0.00571035244783501
"1037",-0.00572778770493492
"1038",-0.00574514976916782
"1039",-0.00576242571805864
"1040",-0.00577972755772563
"1041",-0.00579739673370739
"1042",-0.00581489594701166
"1043",-0.00583250568124136
"1044",-0.00585013205813786
"1045",-0.0058676228999599
"1046",-0.0058851376455259
"1047",-0.00590259621719548
"1048",-0.00591997748249363
"1049",-0.00593742216365764
"1050",-0.00595481393561657
"1051",-0.00597222150146345
"1052",-0.0059894674650407
"1053",-0.00600682844728627
"1054",-0.00602412317886974
"1055",-0.00604126028803504
"1056",-0.00605854971765324
"1057",-0.0060757763114239
"1058",-0.00609291570145021
"1059",-0.00611010561297132
"1060",-0.00612729402753406
"1061",-0.00614433766587435
"1062",-0.00616148890215232
"1063",-0.00617857719327921
"1064",-0.00619557841342232
"1065",-0.00621266195853975
"1066",-0.00622968417791757
"1067",-0.00624672233617231
"1068",-0.00626658388870878
"1069",-0.0062833556435213
"1070",-0.00630008215455904
"1071",-0.00631671205206568
"1072",-0.00633340545103219
"1073",-0.00635005049359328
"1074",-0.00636449819593097
"1075",-0.00637827242939566
"1076",-0.00639204596764704
"1077",-0.00640566626968001
"1078",-0.00641936985502417
"1079",-0.00643302115458129
"1080",-0.0064465783763586
"1081",-0.00646012884816792
"1082",-0.00647368653911787
"1083",-0.00648724455955905
"1084",-0.00650065126111432
"1085",-0.00651414868142496
"1086",-0.00652757943253018
"1087",-0.00654092474575449
"1088",-0.0065543319441109
"1089",-0.00656767300943255
"1090",-0.00658093074379234
"1091",-0.00659422026399474
"1092",-0.00660751288830883
"1093",-0.00662064259475404
"1094",-0.00663380668391082
"1095",-0.00664697738083271
"1096",-0.00666117518666046
"1097",-0.00667741648899941
"1098",-0.00669365824428492
"1099",-0.00670982770749343
"1100",-0.00672586671098319
"1101",-0.00674474765656381
"1102",-0.00676578464814991
"1103",-0.00678670355962641
"1104",-0.00680769468287553
