Longitude;Latitude;SampleName
22.05893333;54.29616944;Karpinska_b1
21.5933;50.045;Karpinska_c1
21.5453;50.0181;Karpinska_c10
21.5492;50.0111;Karpinska_c11
21.5511;50.0097;Karpinska_c12
21.5519;50.0089;Karpinska_c13
21.5517;50.0075;Karpinska_c14
21.5514;50.0064;Karpinska_c15
21.5522;50.0058;Karpinska_c16
21.5511;50.0047;Karpinska_c17
21.5611;50.0036;Karpinska_c18
21.5575;49.9967;Karpinska_c19
21.5936;50.0439;Karpinska_c2
21.5567;49.9964;Karpinska_c20
21.5474;49.988;Karpinska_c21
21.5519;49.9778;Karpinska_c22
21.5617;49.9886;Karpinska_c23
21.5592;49.9892;Karpinska_c24
21.5619;49.985;Karpinska_c25
21.5575;49.9759;Karpinska_c26
21.5647;49.9744;Karpinska_c27
21.5744;49.9719;Karpinska_c28
21.5786;49.9661;Karpinska_c29
21.5706;50.0317;Karpinska_c3
21.5783;49.9642;Karpinska_c30
21.6158;49.948;Karpinska_c31
21.6167;49.9505;Karpinska_c32
21.6247;49.95;Karpinska_c33
21.6086;49.9467;Karpinska_c34
21.5949;49.9517;Karpinska_c35
21.588;49.9539;Karpinska_c36
21.5722;49.9353;Karpinska_c37
21.5791;49.9403;Karpinska_c38
21.5791;49.9403;Karpinska_c39
21.5506;50.0319;Karpinska_c4
21.5575;50.0292;Karpinska_c5
21.5542;50.0292;Karpinska_c6
21.5544;50.0344;Karpinska_c7
21.5503;50.03;Karpinska_c8
21.5444;50.0236;Karpinska_c9
103.21322;71.9488;Klemm_a1
102.28844;72.39775;Klemm_a10
102.37464;72.30714;Klemm_a11
102.23571;72.24454;Klemm_a12
102.37464;72.30713;Klemm_a13
102.21278;72.255;Klemm_a14
102.21564;72.25769;Klemm_a15
110.819;71.503;Klemm_a16
111.132;71.74747;Klemm_a17
111.1295;71.7477;Klemm_a18
113.91369;72.06598;Klemm_a19
102.88289;71.83622;Klemm_a2
111.10704;72.06824;Klemm_a20
111.11111;72.06862;Klemm_a21
111.11761;72.07088;Klemm_a22
111.10815;72.07116;Klemm_a23
111.189;72.32;Klemm_a24
111.18717;72.32068;Klemm_a25
114.08484;72.48003;Klemm_a26
114.10342;72.48402;Klemm_a27
113.857;72.6;Klemm_a28
112.97763;72.77491;Klemm_a29
101.02542;71.22469;Klemm_a3
112.97053;72.77654;Klemm_a30
112.97029;72.77763;Klemm_a31
113.2935;72.82562;Klemm_a32
115.755;72.885;Klemm_a33
115.72619;72.88599;Klemm_a34
114.95796;72.95566;Klemm_a35
114.95796;72.95566;Klemm_a36
115.33802;72.95641;Klemm_a37
115.33066;72.96066;Klemm_a38
114.90494;73.07902;Klemm_a39
97.71586;70.66744;Klemm_a4
114.92314;73.0823;Klemm_a40
114.86807;73.1256;Klemm_a41
114.86076;73.1294;Klemm_a42
114.86525;73.1298;Klemm_a43
114.96336;73.19335;Klemm_a44
113.62064;73.21561;Klemm_a45
114.27216;73.25464;Klemm_a46
113.93052;73.38163;Klemm_a47
113.94898;73.38709;Klemm_a48
124.5877;73.17769;Klemm_a49
97.72353;70.66725;Klemm_a5
124.62027;73.19671;Klemm_a50
124.91161;72.81233;Klemm_a51
124.58562;69.8878;Klemm_a57
123.82792;69.40485;Klemm_a58
97.72728;70.67011;Klemm_a6
97.72633;70.67261;Klemm_a7
97.64917;70.90111;Klemm_a8
102.28875;72.39886;Klemm_a9
8.026266;46.390714;Knaap_a1
8.030404;46.388714;Knaap_a10
8.031109;46.387766;Knaap_a11
8.031109;46.387766;Knaap_a12
8.031109;46.387766;Knaap_a13
8.029516;46.390698;Knaap_a14
8.029516;46.390698;Knaap_a15
8.029516;46.390698;Knaap_a16
8.048237;46.379129;Knaap_a17
8.048237;46.379129;Knaap_a18
8.048237;46.379129;Knaap_a19
8.026266;46.390714;Knaap_a2
8.015493;46.374037;Knaap_a20
8.015493;46.374037;Knaap_a21
8.015493;46.374037;Knaap_a22
8.016586;46.372997;Knaap_a23
8.016586;46.372997;Knaap_a24
8.016586;46.372997;Knaap_a25
8.015658;46.371203;Knaap_a26
8.015658;46.371203;Knaap_a27
8.015658;46.371203;Knaap_a28
8.01466;46.234246;Knaap_a29
8.026266;46.390714;Knaap_a3
8.014848;46.233571;Knaap_a30
8.014848;46.233571;Knaap_a31
8.014848;46.233571;Knaap_a32
8.020537;46.232192;Knaap_a33
8.020537;46.232192;Knaap_a34
8.020537;46.232192;Knaap_a35
8.023243;46.230739;Knaap_a36
8.023243;46.230739;Knaap_a37
8.023243;46.230739;Knaap_a38
8.026161;46.230814;Knaap_a39
8.026266;46.390714;Knaap_a4
8.026161;46.230814;Knaap_a40
8.026161;46.230814;Knaap_a41
8.02179;46.252426;Knaap_a42
8.02179;46.252426;Knaap_a43
8.006241;46.651606;Knaap_a44
8.006241;46.651606;Knaap_a45
8.006241;46.651606;Knaap_a46
8.006241;46.651606;Knaap_a47
8.006241;46.651606;Knaap_a48
8.008699;46.655506;Knaap_a49
8.027106;46.39026;Knaap_a5
8.010647;46.654372;Knaap_a50
8.010647;46.654372;Knaap_a51
8.010647;46.654372;Knaap_a52
8.010647;46.654372;Knaap_a53
8.012162;46.655579;Knaap_a54
8.012162;46.655579;Knaap_a55
8.012162;46.655579;Knaap_a56
8.015129;46.658173;Knaap_a57
8.015129;46.658173;Knaap_a58
8.015129;46.658173;Knaap_a59
8.027106;46.39026;Knaap_a6
8.020061;46.661206;Knaap_a60
8.020061;46.661206;Knaap_a61
8.020061;46.661206;Knaap_a62
8.010504;46.653248;Knaap_a63
8.010504;46.653248;Knaap_a64
8.010504;46.653248;Knaap_a65
7.99799;46.649532;Knaap_a66
7.99799;46.649532;Knaap_a67
8.035224;46.673587;Knaap_a68
8.035224;46.673587;Knaap_a69
8.027106;46.39026;Knaap_a7
8.035224;46.673587;Knaap_a70
8.065787;46.717053;Knaap_a71
6.235077;46.539919;Knaap_a72
6.232464;46.540161;Knaap_a73
6.23247;46.539891;Knaap_a74
6.224971;46.537112;Knaap_a75
6.229588;46.546338;Knaap_a76
7.775239;46.005375;Knaap_a77
7.775239;46.005375;Knaap_a78
7.775239;46.005375;Knaap_a79
8.030404;46.388714;Knaap_a8
7.786208;46.004892;Knaap_a80
7.786208;46.004892;Knaap_a81
7.786208;46.004892;Knaap_a82
7.781345;46.001309;Knaap_a83
7.781345;46.001309;Knaap_a84
7.781345;46.001309;Knaap_a85
7.77958;45.987326;Knaap_a86
7.77958;45.987326;Knaap_a87
7.77958;45.987326;Knaap_a88
7.780903;45.982195;Knaap_a89
8.030404;46.388714;Knaap_a9
7.780903;45.982195;Knaap_a90
7.780903;45.982195;Knaap_a91
22.50972222;50.16527778;Kolaczek_a1
22.65083333;50.04027778;Kolaczek_b1
20.74895;49.47681667;Kolaczek_c1
20.74895;49.47681667;Kolaczek_c2
19.78666667;49.46;Kolaczek_d1
19.85277778;49.20861111;Kolaczek_e1
19.40056389;50.30065833;Kolaczek_f1
19.40056389;50.30065833;Kolaczek_f10
19.40056389;50.30065833;Kolaczek_f11
19.40056389;50.30065833;Kolaczek_f12
19.40056389;50.30065833;Kolaczek_f13
19.40056389;50.30065833;Kolaczek_f14
19.40056389;50.30065833;Kolaczek_f15
19.40056389;50.30065833;Kolaczek_f16
19.40056389;50.30065833;Kolaczek_f17
19.40056389;50.30065833;Kolaczek_f18
19.40056389;50.30065833;Kolaczek_f19
19.40056389;50.30065833;Kolaczek_f2
19.40056389;50.30065833;Kolaczek_f20
19.40056389;50.30065833;Kolaczek_f21
19.40056389;50.30065833;Kolaczek_f22
19.40056389;50.30065833;Kolaczek_f23
19.40056389;50.30065833;Kolaczek_f24
19.40056389;50.30065833;Kolaczek_f25
19.40056389;50.30065833;Kolaczek_f26
19.40056389;50.30065833;Kolaczek_f27
19.40056389;50.30065833;Kolaczek_f28
19.40056389;50.30065833;Kolaczek_f29
19.40056389;50.30065833;Kolaczek_f3
19.40056389;50.30065833;Kolaczek_f30
19.40056389;50.30065833;Kolaczek_f31
19.40056389;50.30065833;Kolaczek_f32
19.40056389;50.30065833;Kolaczek_f4
19.40056389;50.30065833;Kolaczek_f5
19.40056389;50.30065833;Kolaczek_f6
19.40056389;50.30065833;Kolaczek_f7
19.40056389;50.30065833;Kolaczek_f8
19.40056389;50.30065833;Kolaczek_f9
21.22531667;53.87745;Kolaczek_g1
21.2248;53.87676667;Kolaczek_g10
21.22485;53.87675;Kolaczek_g11
21.22475;53.87655;Kolaczek_g12
21.22455;53.8765;Kolaczek_g13
21.22451667;53.87645;Kolaczek_g14
21.22438333;53.87643333;Kolaczek_g15
21.2241;53.87621667;Kolaczek_g16
21.22401667;53.87621667;Kolaczek_g17
21.22403333;53.87618333;Kolaczek_g18
21.22403333;53.87618333;Kolaczek_g19
21.22533333;53.87743333;Kolaczek_g2
21.22368333;53.87596667;Kolaczek_g20
21.22368333;53.87596667;Kolaczek_g21
21.2228;53.87588333;Kolaczek_g22
21.22261667;53.87595;Kolaczek_g23
21.22265;53.87593333;Kolaczek_g24
21.22253333;53.876;Kolaczek_g25
21.2224;53.876;Kolaczek_g26
21.22203333;53.87615;Kolaczek_g27
21.22051667;53.87636667;Kolaczek_g28
21.22036667;53.87653333;Kolaczek_g29
21.22525;53.87735;Kolaczek_g3
21.21888333;53.87711667;Kolaczek_g30
21.22518333;53.87733333;Kolaczek_g4
21.22536667;53.87711667;Kolaczek_g5
21.22518333;53.87693333;Kolaczek_g6
21.22508333;53.87686667;Kolaczek_g7
21.22496667;53.8768;Kolaczek_g8
21.22503333;53.87678333;Kolaczek_g9
16.57408333;53.81503333;Kolaczek_h1
16.58035;53.81611667;Kolaczek_h10
16.58041667;53.81621667;Kolaczek_h11
16.58048333;53.81625;Kolaczek_h12
16.58046667;53.8163;Kolaczek_h13
16.58041667;53.81638333;Kolaczek_h14
16.58035;53.81666667;Kolaczek_h15
16.58046667;53.81666667;Kolaczek_h16
16.58036667;53.81671667;Kolaczek_h17
16.58048333;53.81675;Kolaczek_h18
16.58043333;53.81683333;Kolaczek_h19
16.5754;53.8151;Kolaczek_h2
16.58041667;53.81695;Kolaczek_h20
16.5804;53.8171;Kolaczek_h21
16.58091667;53.81706667;Kolaczek_h22
16.58125;53.81718333;Kolaczek_h23
16.5813;53.81716667;Kolaczek_h24
16.5819;53.81723333;Kolaczek_h25
16.58225;53.8173;Kolaczek_h26
16.5822;53.81743333;Kolaczek_h27
16.58226667;53.8174;Kolaczek_h28
16.58265;53.81743333;Kolaczek_h29
16.5757;53.81505;Kolaczek_h3
16.58343333;53.81783333;Kolaczek_h30
16.57581667;53.81508333;Kolaczek_h4
16.57661667;53.81535;Kolaczek_h5
16.57821667;53.81548333;Kolaczek_h6
16.57821667;53.81548333;Kolaczek_h7
16.57896667;53.81561667;Kolaczek_h8
16.57926667;53.81565;Kolaczek_h9
22.4399;54.33086667;Kolaczek_i1
22.44063333;54.33105;Kolaczek_i10
22.44075;54.33115;Kolaczek_i11
22.44075;54.33115;Kolaczek_i12
22.44088333;54.3312;Kolaczek_i13
22.44086667;54.33123333;Kolaczek_i14
22.44;54.33;Kolaczek_i15
22.4411;54.33136667;Kolaczek_i16
22.44116667;54.3314;Kolaczek_i17
22.44118333;54.3314;Kolaczek_i18
22.44121667;54.33145;Kolaczek_i19
22.43985;54.3309;Kolaczek_i2
22.44121667;54.33136667;Kolaczek_i20
22.44273333;54.33248333;Kolaczek_i21
22.44298333;54.33295;Kolaczek_i22
22.44316667;54.33315;Kolaczek_i23
22.44343333;54.33353333;Kolaczek_i24
22.44471667;54.33543333;Kolaczek_i25
22.44466667;54.33545;Kolaczek_i26
22.44;54.33;Kolaczek_i27
22.44491667;54.3365;Kolaczek_i28
22.44508333;54.3382;Kolaczek_i29
22.43978333;54.33095;Kolaczek_i3
22.44;54.33;Kolaczek_i30
22.4398;54.33106667;Kolaczek_i4
22.44;54.33;Kolaczek_i5
22.43996667;54.33113333;Kolaczek_i6
22.44;54.33;Kolaczek_i7
22.44038333;54.33111667;Kolaczek_i8
22.44;54.33;Kolaczek_i9
6.883333333;50.11666667;Kuehl_a1
8.7378;53.61578;Kuehl_a2
88.03611111;49.96138889;Kunes_a1
91.51805556;51.20444444;Kunes_a10
91.41722222;52.83555556;Kunes_a100
91.14861111;53.03277778;Kunes_a101
91.15055556;53.03694444;Kunes_a102
92.27527778;52.21055556;Kunes_a103
91.35888889;52.985;Kunes_a104
91.15138889;53.01527778;Kunes_a105
91.35805556;52.98583333;Kunes_a106
91.16027778;53.03694444;Kunes_a107
91.22027778;52.97027778;Kunes_a108
91.41472222;52.83527778;Kunes_a109
91.90277778;50.78444444;Kunes_a11
91.35333333;52.77972222;Kunes_a110
91.14833333;53.03027778;Kunes_a111
91.15555556;53.01138889;Kunes_a112
91.20166667;52.97027778;Kunes_a113
91.15861111;53.01;Kunes_a114
91.16055556;53.00861111;Kunes_a115
91.16805556;53.01111111;Kunes_a116
91.21805556;52.93916667;Kunes_a117
91.39888889;52.79111111;Kunes_a118
91.21416667;52.93861111;Kunes_a119
91.61861111;51.06222222;Kunes_a12
91.43111111;52.71194444;Kunes_a120
91.4175;52.72361111;Kunes_a121
91.44194444;52.79861111;Kunes_a122
92.01805556;52.57388889;Kunes_a123
92.26027778;52.22694444;Kunes_a124
92.24416667;52.23388889;Kunes_a125
92.24444444;52.23472222;Kunes_a126
92.24194444;52.23194444;Kunes_a127
91.45388889;52.79666667;Kunes_a128
91.40944444;52.77111111;Kunes_a129
91.61916667;51.06222222;Kunes_a13
93.26194444;52.81111111;Kunes_a130
92.0475;52.51166667;Kunes_a131
91.40972222;52.77027778;Kunes_a132
93.26222222;52.87416667;Kunes_a133
92.04194444;52.51972222;Kunes_a134
93.26166667;52.87222222;Kunes_a135
92.20944444;52.23916667;Kunes_a136
92.21305556;52.24277778;Kunes_a137
91.39611111;52.71416667;Kunes_a138
92.02222222;52.50555556;Kunes_a139
91.61472222;51.06055556;Kunes_a14
87.69222222;50.24916667;Kunes_a140
92.22833333;52.24416667;Kunes_a142
92.21333333;52.25055556;Kunes_a143
92.28888889;52.18944444;Kunes_a144
92.31305556;52.16555556;Kunes_a145
92.31166667;52.16638889;Kunes_a146
92.29638889;52.17277778;Kunes_a147
92.08722222;52.00916667;Kunes_a148
92.09055556;52.00805556;Kunes_a149
91.60694444;51.055;Kunes_a15
92.09055556;52.00944444;Kunes_a150
88.01138889;49.94555556;Kunes_a151
88.33833333;50.145;Kunes_a16
87.8975;50.17583333;Kunes_a17
87.89722222;50.17638889;Kunes_a18
88.04222222;49.95027778;Kunes_a19
88.03833333;49.96055556;Kunes_a2
87.89638889;50.17472222;Kunes_a20
88.31805556;50.16361111;Kunes_a21
91.25333333;51.37138889;Kunes_a22
88.34555556;50.14472222;Kunes_a23
91.80083333;50.89444444;Kunes_a24
91.86055556;50.82972222;Kunes_a25
91.80694444;50.89111111;Kunes_a26
88.03916667;49.94861111;Kunes_a27
87.89888889;50.17416667;Kunes_a28
88.03888889;49.94888889;Kunes_a29
88.03888889;49.95805556;Kunes_a3
88.03861111;49.94888889;Kunes_a30
88.3325;50.14416667;Kunes_a31
88.03694444;49.945;Kunes_a32
88.03416667;49.94444444;Kunes_a33
92.00722222;51.28861111;Kunes_a34
92.00944444;51.28944444;Kunes_a35
87.88388889;50.24222222;Kunes_a36
87.88472222;50.245;Kunes_a37
87.88416667;50.24388889;Kunes_a38
87.88416667;50.24472222;Kunes_a39
88.30833333;50.15444444;Kunes_a4
87.89027778;50.24861111;Kunes_a40
87.88833333;50.24861111;Kunes_a41
92.3775;51.4025;Kunes_a42
87.80472222;50.11472222;Kunes_a43
87.80222222;50.12777778;Kunes_a44
87.78972222;50.09416667;Kunes_a45
87.80138889;50.10583333;Kunes_a46
87.79388889;50.10638889;Kunes_a47
87.79333333;50.10805556;Kunes_a48
87.8;50.10583333;Kunes_a49
88.04083333;49.95583333;Kunes_a5
87.79277778;50.10833333;Kunes_a50
92.12805556;51.60388889;Kunes_a51
91.92694444;51.71666667;Kunes_a52
92.12944444;51.59916667;Kunes_a53
91.86944444;51.71027778;Kunes_a54
91.92583333;51.71305556;Kunes_a55
91.8775;51.70361111;Kunes_a56
87.65194444;50.30833333;Kunes_a57
87.65027778;50.30777778;Kunes_a58
87.64611111;50.3075;Kunes_a59
88.03805556;49.95388889;Kunes_a6
87.65;50.30083333;Kunes_a60
92.16083333;51.89166667;Kunes_a61
91.24777778;53.52416667;Kunes_a62
87.64861111;50.30694444;Kunes_a63
91.96055556;51.84611111;Kunes_a64
87.65166667;50.30222222;Kunes_a65
91.90805556;51.81111111;Kunes_a66
93.43277778;52.48694444;Kunes_a67
93.47194444;52.49555556;Kunes_a68
91.935;51.84027778;Kunes_a69
88.30694444;50.16138889;Kunes_a7
91.93333333;51.84583333;Kunes_a70
93.43361111;52.48694444;Kunes_a71
91.91444444;51.82388889;Kunes_a72
91.97972222;51.80083333;Kunes_a73
93.46444444;52.48638889;Kunes_a74
91.15305556;53.16444444;Kunes_a75
92.31027778;52.16666667;Kunes_a76
92.31083333;52.1675;Kunes_a77
93.43361111;52.55611111;Kunes_a78
91.1025;53.16527778;Kunes_a79
88.33722222;50.14472222;Kunes_a8
91.10138889;53.16722222;Kunes_a80
87.89861111;50.28888889;Kunes_a81
87.89027778;50.29555556;Kunes_a82
87.89166667;50.29611111;Kunes_a83
91.15194444;53.06444444;Kunes_a84
92.28583333;52.19083333;Kunes_a85
92.31;52.16388889;Kunes_a86
87.89027778;50.30416667;Kunes_a87
93.46055556;52.63527778;Kunes_a88
85.68138889;50.98472222;Kunes_a89
88.32138889;50.16694444;Kunes_a9
87.88861111;50.30583333;Kunes_a90
93.13138889;53.06361111;Kunes_a91
85.68166667;50.98583333;Kunes_a92
85.67611111;50.99083333;Kunes_a93
85.67194444;50.99194444;Kunes_a94
85.6775;50.98583333;Kunes_a95
92.86472222;53.17166667;Kunes_a96
85.67555556;50.985;Kunes_a97
85.675;50.985;Kunes_a98
85.67527778;50.98555556;Kunes_a99
61.35273333;54.94271667;Lapteva_a1
58.20441667;52.48745;Lapteva_a10
65.5114;68.06247222;Lapteva_a100
61.04;54.36;Lapteva_a101
65.35;67.08333333;Lapteva_a102
65.35;67.08333333;Lapteva_a103
65.35;67.08333333;Lapteva_a104
65.35;67.08333333;Lapteva_a105
65.35;67.08333333;Lapteva_a106
65.35;67.08333333;Lapteva_a107
65.35;67.08333333;Lapteva_a108
68.806666;66.807777;Lapteva_a109
57.69958333;52.37783333;Lapteva_a11
68.806666;66.807777;Lapteva_a110
68.806666;66.807777;Lapteva_a111
69.159722;66.761111;Lapteva_a112
67.803611;66.558889;Lapteva_a113
66.5;66.66666667;Lapteva_a114
67.08333333;71.16666667;Lapteva_a115
68.5;70.41666667;Lapteva_a116
68.5;70.41666667;Lapteva_a117
70;69;Lapteva_a118
69;68.75;Lapteva_a119
57.89753333;52.34165;Lapteva_a12
68.5;68;Lapteva_a120
68;67.5;Lapteva_a121
68.5;68;Lapteva_a122
68.5;68;Lapteva_a123
68.5;68;Lapteva_a124
68.5;68;Lapteva_a125
67;66.75;Lapteva_a126
66.5;66.66666667;Lapteva_a127
66.5;66.66666667;Lapteva_a128
66.5;66.66666667;Lapteva_a129
57.07133333;52.23995;Lapteva_a13
57.4314;52.25305;Lapteva_a14
57.16253333;52.16423333;Lapteva_a15
56.7386;52.11191667;Lapteva_a16
56.82691667;51.7975;Lapteva_a17
57.1581;51.52671667;Lapteva_a18
57.50363333;51.55403333;Lapteva_a19
61.24601667;54.67486667;Lapteva_a2
58.17516667;51.32416667;Lapteva_a20
56.92213333;51.29155;Lapteva_a21
57.54213333;51.33936667;Lapteva_a22
56.37596667;51.37635;Lapteva_a23
56.54751667;51.5729;Lapteva_a24
56.43478333;51.93911667;Lapteva_a25
56.43478333;51.93911667;Lapteva_a26
56.46028333;52.3685;Lapteva_a27
55.89795;52.80126667;Lapteva_a28
56.08305;53.3106;Lapteva_a29
60.95078333;54.41916667;Lapteva_a3
56.43638333;53.65446667;Lapteva_a30
56.61011667;53.61946667;Lapteva_a31
57.03295;53.57221667;Lapteva_a32
57.32846667;53.55003333;Lapteva_a33
57.96135;53.81525;Lapteva_a34
58.53606667;53.96918333;Lapteva_a35
59.07483333;54.09331667;Lapteva_a36
59.32023333;54.32731667;Lapteva_a37
60.12248333;54.73918333;Lapteva_a38
60.5689;54.91525;Lapteva_a39
60.07413333;54.2002;Lapteva_a4
61.36081667;55.46843333;Lapteva_a40
61.13383333;55.89305;Lapteva_a41
61.03786667;56.60253333;Lapteva_a42
60.39525;55.58021667;Lapteva_a43
59.5947;55.12116667;Lapteva_a44
59.1485;54.89985;Lapteva_a45
58.82241667;54.5632;Lapteva_a46
58.83048333;54.55525;Lapteva_a47
58.8378;54.54943333;Lapteva_a48
58.85248333;54.54895;Lapteva_a49
60.07441667;53.96333333;Lapteva_a5
58.85236667;54.5327;Lapteva_a50
58.84943333;54.52853333;Lapteva_a51
58.84631667;54.52638333;Lapteva_a52
58.84255;54.5201;Lapteva_a53
58.86088333;54.54275;Lapteva_a54
58.50415;54.81971667;Lapteva_a55
57.37468333;54.87235;Lapteva_a56
57.2975;54.89695;Lapteva_a57
57.48686667;54.97043333;Lapteva_a58
57.61843333;54.9935;Lapteva_a59
59.1239;53.604;Lapteva_a6
57.88906667;54.89668333;Lapteva_a60
58.09443333;55.30335;Lapteva_a61
58.8451;55.51505;Lapteva_a62
58.7873;55.9695;Lapteva_a63
59.52495;56.04703333;Lapteva_a64
61.65135;56.19715;Lapteva_a65
61.65483333;56.56241667;Lapteva_a66
59.2269;56.8253;Lapteva_a67
58.55083333;56.7885;Lapteva_a68
57.62198333;56.88498333;Lapteva_a69
59.16666667;53.27391667;Lapteva_a7
57.88226667;58.42378333;Lapteva_a70
57.75946667;59.37738333;Lapteva_a71
56.84285;59.63798333;Lapteva_a72
57.15908333;59.35368333;Lapteva_a73
57.60205;59.12785;Lapteva_a74
57.58446667;58.72806667;Lapteva_a75
58.36813333;58.37476833;Lapteva_a76
59.22931667;58.5604;Lapteva_a77
59.11911667;59.53941667;Lapteva_a78
59.10288333;59.53448333;Lapteva_a79
59.07065;52.40025;Lapteva_a8
59.0994;59.53206667;Lapteva_a80
59.09395;59.52976667;Lapteva_a81
59.08991667;59.52821667;Lapteva_a82
59.08828333;59.52495;Lapteva_a83
59.08343333;59.5226;Lapteva_a84
59.08876667;59.51785;Lapteva_a85
59.08876667;59.51785;Lapteva_a86
60.36155;59.65816667;Lapteva_a87
60;59.04761667;Lapteva_a88
61.56661667;57.59206667;Lapteva_a89
58.51171667;52.6404;Lapteva_a9
60.78248333;56.94958333;Lapteva_a90
65.39733333;68.11236111;Lapteva_a91
65.46816667;68.08527778;Lapteva_a92
65.48922222;68.07716667;Lapteva_a93
65.49883333;68.07438889;Lapteva_a94
65.50183333;68.07341667;Lapteva_a95
65.51138889;68.06247222;Lapteva_a96
65.51138889;68.05825;Lapteva_a97
65.46816667;68.08527778;Lapteva_a98
65.5114;68.06247222;Lapteva_a99
57.50363;51.55403;Lapteva_b1
58.90905;55.72775;Lapteva_b10
59.96667;57.83333;Lapteva_b100
59.96667;57.83333;Lapteva_b101
60.03333;59.6;Lapteva_b102
59.97728;60.47989;Lapteva_b103
59.88886;52.19897;Lapteva_b104
61.06667;54.6;Lapteva_b105
58.76667;52.91667;Lapteva_b106
52.48097;67.88831;Lapteva_b107
72.15206;68.53311;Lapteva_b108
71.76122;68.63883;Lapteva_b109
58.01595;56.05483;Lapteva_b11
72.15333;68.40583;Lapteva_b110
58.01297;56.0554;Lapteva_b12
57.86113;56.22643;Lapteva_b13
58.69043;56.38033;Lapteva_b14
60.3827;55.96687;Lapteva_b15
62.0381;56.92773;Lapteva_b16
57.15438;57.16525;Lapteva_b17
57.15438;57.16525;Lapteva_b18
57.01117;57.44262;Lapteva_b19
56.46487;52.65248;Lapteva_b2
57.47512;57.80275;Lapteva_b20
57.47512;57.80275;Lapteva_b21
57.58058;58.03142;Lapteva_b22
60.46583;59.40195;Lapteva_b23
60.01413;58.64958;Lapteva_b24
59.86852;58.40273;Lapteva_b25
59.89025;58.05892;Lapteva_b26
58.98005;57.64883;Lapteva_b27
59.34052;57.68418;Lapteva_b28
59.72558;57.68672;Lapteva_b29
56.46487;52.65248;Lapteva_b3
60.5164;57.70982;Lapteva_b30
61.05572;57.70312;Lapteva_b31
61.66365;57.80683;Lapteva_b32
61.44595;57.44573;Lapteva_b33
61.1305;57.21493;Lapteva_b34
58.75319;52.16002;Lapteva_b35
71.76122;68.63883;Lapteva_b36
71.76122;68.63883;Lapteva_b37
72.04157;68.61887;Lapteva_b38
72.89639;67.69194;Lapteva_b39
56.82198;52.57528;Lapteva_b4
72.89639;67.69194;Lapteva_b40
72.89639;67.69194;Lapteva_b41
72.89639;67.69194;Lapteva_b42
72.89639;67.69194;Lapteva_b43
72.89639;67.69194;Lapteva_b44
72.89639;67.69194;Lapteva_b45
72.89639;67.69194;Lapteva_b46
59.88886;52.19897;Lapteva_b47
67.85692;67.69081;Lapteva_b48
67.85321;67.69374;Lapteva_b49
60.84237;56.25898;Lapteva_b5
67.92866;67.68262;Lapteva_b50
56.73873;59.49878;Lapteva_b51
56.73873;59.49878;Lapteva_b52
56.73873;59.49878;Lapteva_b53
56.7043;59.47498;Lapteva_b54
52.85492;67.84806;Lapteva_b55
52.67041;67.84516;Lapteva_b56
52.54901;67.79988;Lapteva_b57
52.35919;67.75369;Lapteva_b58
52.48097;67.8439;Lapteva_b59
60.89792;55.99907;Lapteva_b6
52.48097;67.8439;Lapteva_b60
52.48021;67.84305;Lapteva_b61
52.47432;67.84389;Lapteva_b62
53.16641;67.5731;Lapteva_b63
53.15633;67.57545;Lapteva_b64
53.16391;67.69637;Lapteva_b65
52.67831;67.83285;Lapteva_b66
69.1;68.21667;Lapteva_b67
53.15633;67.57545;Lapteva_b68
71.08292;66.7755;Lapteva_b69
60.04127;55.1144;Lapteva_b7
67.39047;70.65236;Lapteva_b70
67.38925;70.65236;Lapteva_b71
71.35425;66.84142;Lapteva_b72
71.08514;66.78111;Lapteva_b73
67.38717;70.65242;Lapteva_b74
71.08075;66.77364;Lapteva_b75
71.08708;66.76439;Lapteva_b76
71.08531;66.77742;Lapteva_b77
67.38522;70.65222;Lapteva_b78
69.1;68.21667;Lapteva_b79
58.88462;55.07712;Lapteva_b8
56.18528;60.22936;Lapteva_b80
56.46544;59.87275;Lapteva_b81
55.94358;60.46633;Lapteva_b82
55.93244;60.4753;Lapteva_b83
56.271;60.13419;Lapteva_b84
72.02558;68.60953;Lapteva_b85
59.03333;54.1;Lapteva_b86
56.65;59.46667;Lapteva_b87
56.65;59.46667;Lapteva_b88
56.65;59.46667;Lapteva_b89
58.7785;55.1512;Lapteva_b9
56.46544;59.87275;Lapteva_b90
56.69742;59.48908;Lapteva_b91
56.7096;59.50807;Lapteva_b92
56.70494;59.49436;Lapteva_b93
56.69625;59.48783;Lapteva_b94
56.69673;59.48652;Lapteva_b95
59.95869;57.81514;Lapteva_b96
59.955;57.82278;Lapteva_b97
59.96667;57.83333;Lapteva_b98
61.44595;57.44573;Lapteva_b99
24.09083333;41.8525;Lazarova_a1
24.09083333;41.8525;Lazarova_a10
24.09083333;41.8525;Lazarova_a11
24.09083333;41.8525;Lazarova_a12
24.09083333;41.8525;Lazarova_a13
24.09083333;41.8525;Lazarova_a14
24.09083333;41.8525;Lazarova_a15
24.09083333;41.8525;Lazarova_a16
24.09083333;41.8525;Lazarova_a2
24.09083333;41.8525;Lazarova_a3
24.09083333;41.8525;Lazarova_a4
24.09083333;41.8525;Lazarova_a5
24.09083333;41.8525;Lazarova_a6
24.09083333;41.8525;Lazarova_a7
24.09083333;41.8525;Lazarova_a8
